actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
256,PT04M27.00S,2025-02-05T03:50:39.0Z,2,REGULAR,substitution,in,[],1627739,,,1610612747,41,64,2025-02-05T03:50:43Z,2500000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,
257,PT04M27.00S,2025-02-05T03:50:57.5Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,41,65,2025-02-05T03:50:57Z,2510000,False,,,0,,R. Hachimura Free Throw 2 of 2 (15 PTS),[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,,,,Made,15.0,,,,,,,,,,,,,,,,
260,PT04M14.00S,2025-02-05T03:51:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,80.1084099868594,37.254901960784316,1610612746,43,65,2025-02-05T03:52:02Z,2520000,False,-64.0,134.0,1,right,J. Harden 14' step back Jump Shot (2 PTS),[201935],1610612746.0,LAC,step back,,,,,,,Harden,J. Harden,In The Paint (Non-RA),8-16 Center,14.88,Made,2.0,,,,,,,,,,,,,,,,
261,PT03M59.00S,2025-02-05T03:51:33.0Z,2,REGULAR,turnover,lost ball,[],1630559,,,1610612747,43,65,2025-02-05T03:51:40Z,2530000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 201935]",1610612747.0,LAL,,,,,,,,Reaves,A. Reaves,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,Harden,201935.0,,
264,PT03M59.00S,2025-02-05T03:51:33.0Z,2,REGULAR,steal,,[],201935,,,1610612746,43,65,2025-02-05T03:51:34Z,2540000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,,,,,Harden,J. Harden,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
265,PT03M55.00S,2025-02-05T03:51:38.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201935,91.14651773981603,47.794117647058826,1610612746,45,65,2025-02-05T03:51:43Z,2550000,False,-11.0,31.0,1,right,J. Harden running Layup (4 PTS),[201935],1610612746.0,LAC,running,,,,,,,Harden,J. Harden,Restricted Area,0-8 Center,3.26,Made,4.0,,,,,,,,,,,,,,,,
266,PT03M47.00S,2025-02-05T03:51:50.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,45,65,2025-02-05T03:51:50Z,2560000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M29.00S,2025-02-05T03:55:49.8Z,2,REGULAR,2pt,Jump Shot,[],1629060,8.229303547963205,7.8431372549019605,1610612747,45,65,2025-02-05T03:55:55Z,2580000,False,211.0,25.0,1,left,MISS R. Hachimura 21' turnaround Shot,[1629060],1610612747.0,LAL,turnaround,,,,,,,Hachimura,R. Hachimura,Mid-Range,16-24 Right,21.23,Missed,,,,,,,,,,,,,,,,,
269,PT03M25.00S,2025-02-05T03:55:53.7Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,45,65,2025-02-05T03:55:53Z,2590000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,Mid-Range,16-24 Right,,,,,,,,,,,268.0,5.0,3.0,2.0,,,,,
270,PT03M13.00S,2025-02-05T03:56:05.8Z,2,REGULAR,3pt,Jump Shot,[],1627739,79.31997371879106,3.9215686274509802,1610612746,45,65,2025-02-05T03:56:11Z,2600000,False,-230.0,142.0,1,right,MISS K. Dunn 27' 3PT,[1627739],1610612746.0,LAC,,,,,,,,Dunn,K. Dunn,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,
271,PT03M08.00S,2025-02-05T03:56:10.8Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,45,65,2025-02-05T03:56:11Z,2610000,False,,,0,,J. Hayes REBOUND (Off:1 Def:3),[1629637],1610612747.0,LAL,,,,,,,,Hayes,J. Hayes,Above the Break 3,24+ Left Center,,,,,,,,,,,270.0,4.0,3.0,1.0,,,,,
272,PT03M00.00S,2025-02-05T03:56:18.6Z,2,REGULAR,3pt,Jump Shot,[],1630559,22.815374507227332,86.02941176470588,1610612747,45,65,2025-02-05T03:56:23Z,2620000,False,-180.0,162.0,1,left,MISS A. Reaves 24' 3PT,[1630559],1610612747.0,LAL,,,,,,,,Reaves,A. Reaves,Above the Break 3,24+ Left Center,24.22,Missed,,,,,,,,,,,,,,,,,
273,PT02M57.00S,2025-02-05T03:56:21.6Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,45,65,2025-02-05T03:56:23Z,2630000,False,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,Above the Break 3,24+ Left Center,,,,,,,,,,,272.0,6.0,4.0,2.0,,,,,
274,PT02M52.00S,2025-02-05T03:56:26.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,90.09526938239159,46.07843137254902,1610612746,45,65,2025-02-05T03:56:36Z,2640000,False,-20.0,41.0,1,right,MISS N. Powell running Layup - blocked,"[1626181, 1629637]",1610612746.0,LAC,running,,,,,,,Powell,N. Powell,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,Hayes,1629637.0
275,PT02M52.00S,2025-02-05T03:56:26.6Z,2,REGULAR,block,,[],1629637,,,1610612746,45,65,2025-02-05T03:56:29Z,2650000,False,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612747.0,LAL,,,,,,,,Hayes,J. Hayes,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
276,PT02M49.00S,2025-02-05T03:56:29.6Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,45,65,2025-02-05T03:56:36Z,2660000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:2),[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,274.0,4.0,2.0,2.0,,,,,
277,PT02M45.00S,2025-02-05T03:56:33.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,30.17411300919842,75.98039215686273,1610612747,45,68,2025-02-05T03:56:41Z,2670000,False,-130.0,231.0,1,left,G. Vincent 26' 3PT running (6 PTS) (A. Reaves 6 AST),"[1629216, 1630559]",1610612747.0,LAL,running,,,,,,,Vincent,G. Vincent,Above the Break 3,24+ Left Center,26.51,Made,6.0,A. Reaves,1630559.0,6.0,,,,,,,,,,,,,
279,PT02M22.00S,2025-02-05T03:56:58.2Z,2,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612746,45,68,2025-02-05T03:57:04Z,2690000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[1629060, 1627884]",1610612747.0,LAL,shooting,,,,,,1626300.0,Hachimura,R. Hachimura,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Jones Jr.,1627884.0,,,,,,,,,
281,PT02M22.00S,2025-02-05T03:57:35.4Z,2,REGULAR,freethrow,1 of 2,[],1627884,,,1610612746,46,68,2025-02-05T03:57:35Z,2710000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (9 PTS),[1627884],1610612746.0,LAC,,,,,,,,Jones Jr.,D. Jones Jr.,,,,Made,9.0,,,,,,,,,,,,,,,,
282,PT02M22.00S,2025-02-05T03:57:38.7Z,2,REGULAR,substitution,out,[],1629060,,,1610612746,46,68,2025-02-05T03:57:43Z,2720000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,
283,PT02M22.00S,2025-02-05T03:57:38.7Z,2,REGULAR,substitution,in,[],2544,,,1610612746,46,68,2025-02-05T03:57:43Z,2730000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,
284,PT02M22.00S,2025-02-05T03:57:57.4Z,2,REGULAR,freethrow,2 of 2,[],1627884,,,1610612746,47,68,2025-02-05T03:57:57Z,2740000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (10 PTS),[1627884],1610612746.0,LAC,,,,,,,,Jones Jr.,D. Jones Jr.,,,,Made,10.0,,,,,,,,,,,,,,,,
285,PT02M00.00S,2025-02-05T03:58:21.2Z,2,REGULAR,2pt,Jump Shot,[],1629216,11.383048620236531,76.47058823529412,1610612747,47,68,2025-02-05T03:58:25Z,2750000,False,-132.0,55.0,1,left,MISS G. Vincent 14' pullup Shot - blocked,"[1629216, 1626181]",1610612747.0,LAL,pullup,,,,,,,Vincent,G. Vincent,Mid-Range,8-16 Left,14.32,Missed,,,,,,,,,,,,,,,,Powell,1626181.0
286,PT02M00.00S,2025-02-05T03:58:21.2Z,2,REGULAR,block,,[],1626181,,,1610612747,47,68,2025-02-05T03:58:23Z,2760000,False,,,0,,N. Powell BLOCK (1 BLK),[1626181],1610612746.0,LAC,,,,,,,,Powell,N. Powell,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
287,PT01M58.00S,2025-02-05T03:58:23.2Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,47,68,2025-02-05T03:58:25Z,2770000,False,,,0,,J. Hayes REBOUND (Off:2 Def:3),[1629637],1610612747.0,LAL,,,,,,,,Hayes,J. Hayes,Mid-Range,8-16 Left,,,,,,,,,,,285.0,5.0,3.0,2.0,,,,,
288,PT01M58.00S,2025-02-05T03:58:25.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629637,7.227332457293036,71.59160539215686,1610612747,47,68,2025-02-05T03:58:39Z,2780000,False,-108.0,15.0,1,left,MISS J. Hayes 10' Jump Shot,[1629637],1610612747.0,LAL,,,,,,,,Hayes,J. Hayes,Mid-Range,8-16 Left,10.91,Missed,,,,,,,,,,,,,,,,,
289,PT01M58.00S,2025-02-05T03:58:25.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,47,68,2025-02-05T03:58:29Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,288.0,,,,,,,,
290,PT01M58.00S,2025-02-05T03:58:29.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612747,47,68,2025-02-05T03:58:34Z,2800000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,204059.0,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,
292,PT01M34.00S,2025-02-05T03:59:16.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,66.44218134034165,42.64705882352941,1610612746,47,68,2025-02-05T03:59:36Z,2820000,False,-37.0,263.0,1,right,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,,,,,Powell,N. Powell,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,
293,PT01M31.00S,2025-02-05T03:59:19.1Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612747,47,68,2025-02-05T03:59:19Z,2830000,False,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612747.0,LAL,,,,,,,,Vincent,G. Vincent,Above the Break 3,24+ Center,,,,,,,,,,,292.0,2.0,2.0,0.0,,,,,
294,PT01M18.00S,2025-02-05T03:59:32.2Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,47,68,2025-02-05T03:59:36Z,2840000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1627739]",1610612747.0,LAL,,,,,,,,James,L. James,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Dunn,1627739.0,,
295,PT01M18.00S,2025-02-05T03:59:32.2Z,2,REGULAR,steal,,[],1627739,,,1610612746,47,68,2025-02-05T03:59:35Z,2850000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,,,,,Dunn,K. Dunn,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
296,PT01M13.00S,2025-02-05T03:59:37.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626181,93.38042049934296,2.450980392156863,1610612746,50,68,2025-02-05T03:59:44Z,2860000,False,-238.0,10.0,1,right,N. Powell 3PT running pullup (15 PTS) (K. Dunn 2 AST),"[1626181, 1627739]",1610612746.0,LAC,running pullup,,,,,,,Powell,N. Powell,Left Corner 3,24+ Left,23.79,Made,15.0,K. Dunn,1627739.0,2.0,,,,,,,,,,,,,
298,PT00M54.00S,2025-02-05T03:59:57.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,14.668199737187912,50.98039215686274,1610612747,50,70,2025-02-05T04:00:01Z,2880000,False,-5.0,85.0,1,left,A. Reaves 8' pullup Jump Shot (10 PTS),[1630559],1610612747.0,LAL,pullup,,,,,,,Reaves,A. Reaves,In The Paint (Non-RA),8-16 Center,8.55,Made,10.0,,,,,,,,,,,,,,,,
299,PT00M45.40S,2025-02-05T04:00:19.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,89.83245729303549,40.44117647058824,1610612746,50,70,2025-02-05T04:00:36Z,2890000,False,-48.0,43.0,1,right,MISS I. Zubac 6' floating Shot,[1627826],1610612746.0,LAC,floating,,,,,,,Zubac,I. Zubac,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,
300,PT00M43.10S,2025-02-05T04:00:22.2Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,50,70,2025-02-05T04:00:23Z,2900000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:4),[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,299.0,5.0,4.0,1.0,,,,,
301,PT00M36.10S,2025-02-05T04:00:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,9.806176084099869,50.0,1610612747,50,72,2025-02-05T04:14:55Z,2910000,False,0.0,40.0,1,left,L. James cutting Layup (20 PTS) (J. Hayes 4 AST),"[2544, 1629637]",1610612747.0,LAL,cutting,,,,,,,James,L. James,Restricted Area,0-8 Center,3.97,Made,20.0,J. Hayes,1629637.0,4.0,,,,,,,,,,,,,
303,PT00M36.10S,2025-02-05T04:00:37.2Z,2,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612747,50,72,2025-02-05T04:00:44Z,2930000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (James 1 FT),"[1627826, 2544]",1610612746.0,LAC,shooting,,,,,,1626300.0,Zubac,I. Zubac,Restricted Area,0-8 Center,,,,,,,2.0,0.0,James,2544.0,,,,,,,,,
305,PT00M36.10S,2025-02-05T04:00:54.1Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,50,73,2025-02-05T04:00:54Z,2950000,False,,,0,,L. James Free Throw 1 of 1 (21 PTS),[2544],1610612747.0,LAL,,,,,,,,James,L. James,,,,Made,21.0,,,,,,,,,,,,,,,,
306,PT00M26.80S,2025-02-05T04:01:08.0Z,2,REGULAR,turnover,lost ball,[],1627826,,,1610612746,50,73,2025-02-05T04:01:13Z,2960000,False,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 2544]",1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,James,2544.0,,
307,PT00M26.80S,2025-02-05T04:01:08.0Z,2,REGULAR,steal,,[],2544,,,1610612747,50,73,2025-02-05T04:01:11Z,2970000,False,,,0,,L. James STEAL (3 STL),[2544],1610612747.0,LAL,,,,,,,,James,L. James,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
308,PT00M02.70S,2025-02-05T04:01:32.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,4.5499342969776615,95.58823529411765,1610612747,50,73,2025-02-05T04:01:36Z,2980000,False,-228.0,-10.0,1,left,MISS G. Vincent 3PT,[1629216],1610612747.0,LAL,,,,,,,,Vincent,G. Vincent,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,
309,PT00M01.00S,2025-02-05T04:01:33.8Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,50,73,2025-02-05T04:02:25Z,2990000,False,,,0,,K. Dunn REBOUND (Off:2 Def:1),[1627739],1610612746.0,LAC,,,,,,,,Dunn,K. Dunn,Left Corner 3,24+ Left,,,,,,,,,,,308.0,3.0,1.0,2.0,,,,,
310,PT00M00.50S,2025-02-05T04:01:40.4Z,2,REGULAR,3pt,Jump Shot,[],1627739,34.37910643889619,34.55882352941176,1610612746,50,73,2025-02-05T04:03:19Z,3000000,False,-77.0,564.0,1,right,MISS K. Dunn 56' pullup 3PT,[1627739],1610612746.0,LAC,pullup,,,,,,,Dunn,K. Dunn,Above the Break 3,24+ Center,56.96,Missed,,,,,,,,,,,,,,,,,
311,PT00M00.10S,2025-02-05T04:01:40.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,50,73,2025-02-05T04:02:59Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,310.0,,,,,,,,
312,PT00M00.00S,2025-02-05T04:01:43.9Z,2,REGULAR,period,end,[],0,,,1610612746,50,73,2025-02-05T04:01:43Z,3020000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2025-02-05T04:17:09.2Z,3,REGULAR,substitution,out,['startperiod'],1627739,,,1610612746,50,73,2025-02-05T04:18:11Z,3030000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2025-02-05T04:17:09.2Z,3,REGULAR,substitution,out,['startperiod'],1629020,,,1610612746,50,73,2025-02-05T04:18:11Z,3040000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2025-02-05T04:17:09.2Z,3,REGULAR,substitution,out,['startperiod'],1629216,,,1610612746,50,73,2025-02-05T04:18:11Z,3050000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-02-05T04:17:09.2Z,3,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,50,73,2025-02-05T04:18:11Z,3060000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-02-05T04:17:09.2Z,3,REGULAR,substitution,in,['startperiod'],1629060,,,1610612746,50,73,2025-02-05T04:18:11Z,3070000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-02-05T04:17:09.2Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612746,50,73,2025-02-05T04:18:11Z,3080000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2025-02-05T04:18:25.5Z,3,REGULAR,period,start,[],0,,,1610612746,50,73,2025-02-05T04:18:25Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M49.00S,2025-02-05T04:18:36.2Z,3,REGULAR,3pt,Jump Shot,[],1627884,22.683968462549277,10.784313725490197,1610612746,50,73,2025-02-05T04:18:42Z,3100000,False,196.0,161.0,1,left,MISS D. Jones Jr. 25' 3PT,[1627884],1610612746.0,LAC,,,,,,,,Jones Jr.,D. Jones Jr.,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,
321,PT11M45.00S,2025-02-05T04:18:40.2Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,50,73,2025-02-05T04:18:42Z,3110000,False,,,0,,J. Hayes REBOUND (Off:2 Def:4),[1629637],1610612747.0,LAL,,,,,,,,Hayes,J. Hayes,Above the Break 3,24+ Right Center,,,,,,,,,,,320.0,6.0,4.0,2.0,,,,,
322,PT11M32.00S,2025-02-05T04:18:52.4Z,3,REGULAR,2pt,Jump Shot,[],2544,77.61169513797634,62.99019607843137,1610612747,50,73,2025-02-05T04:18:56Z,3120000,False,65.0,158.0,1,right,MISS L. James 17' pullup Shot,[2544],1610612747.0,LAL,pullup,,,,,,,James,L. James,Mid-Range,16-24 Right Center,17.08,Missed,,,,,,,,,,,,,,,,,
323,PT11M30.00S,2025-02-05T04:18:54.4Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,50,73,2025-02-05T04:18:56Z,3130000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,,,,,Leonard,K. Leonard,Mid-Range,16-24 Right Center,,,,,,,,,,,322.0,3.0,3.0,0.0,,,,,
324,PT11M24.00S,2025-02-05T04:19:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.258212877792378,46.568627450980394,1610612746,52,73,2025-02-05T04:19:20Z,3140000,False,17.0,6.0,1,left,N. Powell driving reverse Layup (17 PTS) (K. Leonard 2 AST),"[1626181, 202695]",1610612746.0,LAC,driving reverse,,,,,,,Powell,N. Powell,Restricted Area,0-8 Center,1.83,Made,17.0,K. Leonard,202695.0,2.0,,,,,,,,,,,,,
326,PT11M12.00S,2025-02-05T04:19:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,90.75229960578186,48.529411764705884,1610612747,52,73,2025-02-05T04:19:48Z,3160000,False,-7.0,34.0,1,right,MISS J. Hayes cutting Layup,[1629637],1610612747.0,LAL,cutting,,,,,,,Hayes,J. Hayes,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,
327,PT11M10.00S,2025-02-05T04:19:14.7Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612746,52,73,2025-02-05T04:19:17Z,3170000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,,,,,Jones Jr.,D. Jones Jr.,Restricted Area,0-8 Center,,,,,,,,,,,326.0,1.0,1.0,0.0,,,,,
328,PT11M06.00S,2025-02-05T04:19:20.0Z,3,REGULAR,foul,personal,['2freethrow'],2544,,,1610612746,52,73,2025-02-05T04:19:26Z,3180000,False,,,0,,L. James shooting personal FOUL (2 PF) (Zubac 2 FT),"[2544, 1627826]",1610612747.0,LAL,shooting,,,,,,1626300.0,James,L. James,Restricted Area,0-8 Center,,,,,,,2.0,0.0,Zubac,1627826.0,,,,,,,,,
330,PT11M06.00S,2025-02-05T04:19:53.1Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,53,73,2025-02-05T04:19:53Z,3200000,False,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,,,,Made,5.0,,,,,,,,,,,,,,,,
331,PT11M06.00S,2025-02-05T04:20:06.8Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,54,73,2025-02-05T04:20:06Z,3210000,False,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,,,,Made,6.0,,,,,,,,,,,,,,,,
332,PT10M48.00S,2025-02-05T04:20:26.9Z,3,REGULAR,3pt,Jump Shot,[],1627827,93.42969776609723,95.12101715686273,1610612747,54,73,2025-02-05T04:20:32Z,3220000,False,226.0,9.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612747.0,LAL,,,,,,,,Finney-Smith,D. Finney-Smith,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,
333,PT10M46.00S,2025-02-05T04:20:28.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,54,73,2025-02-05T04:20:32Z,3230000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,Right Corner 3,24+ Right,,,,,,,,,,,332.0,7.0,5.0,2.0,,,,,
334,PT10M41.00S,2025-02-05T04:20:34.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627884,7.30946123521682,50.0,1610612746,56,73,2025-02-05T04:20:38Z,3240000,False,0.0,16.0,1,left,D. Jones Jr. running Layup (12 PTS) (J. Harden 6 AST),"[1627884, 201935]",1610612746.0,LAC,running,,,,,,,Jones Jr.,D. Jones Jr.,Restricted Area,0-8 Center,1.62,Made,12.0,J. Harden,201935.0,6.0,,,,,,,,,,,,,
336,PT10M25.00S,2025-02-05T04:20:50.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,90.09526938239159,47.30392156862745,1610612747,56,75,2025-02-05T04:20:54Z,3260000,False,-13.0,41.0,1,right,D. Finney-Smith reverse Layup (7 PTS) (A. Reaves 7 AST),"[1627827, 1630559]",1610612747.0,LAL,reverse,,,,,,,Finney-Smith,D. Finney-Smith,Restricted Area,0-8 Center,4.28,Made,7.0,A. Reaves,1630559.0,7.0,,,,,,,,,,,,,
338,PT10M10.00S,2025-02-05T04:21:05.5Z,3,REGULAR,2pt,Jump Shot,[],202695,18.347568988173457,33.33333333333333,1610612746,58,75,2025-02-05T04:21:09Z,3280000,False,83.0,120.0,1,left,K. Leonard 14' pullup Jump Shot (7 PTS) (I. Zubac 3 AST),"[202695, 1627826]",1610612746.0,LAC,pullup,,,,,,,Leonard,K. Leonard,Mid-Range,8-16 Right,14.61,Made,7.0,I. Zubac,1627826.0,3.0,,,,,,,,,,,,,
340,PT09M52.00S,2025-02-05T04:21:23.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,90.3580814717477,52.20588235294118,1610612747,58,75,2025-02-05T04:21:28Z,3300000,False,11.0,38.0,1,right,MISS R. Hachimura Layup,[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,
342,PT09M49.00S,2025-02-05T04:21:26.3Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,58,75,2025-02-05T04:21:28Z,3320000,False,,,0,,K. Leonard REBOUND (Off:0 Def:4),[202695],1610612746.0,LAC,,,,,,,,Leonard,K. Leonard,Restricted Area,0-8 Center,,,,,,,,,,,340.0,4.0,4.0,0.0,,,,,
