actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
248,PT06M51.00S,2023-11-01T23:52:01.5Z,2,REGULAR,2pt,Jump Shot,[],1627751,6.389618922470433,20.34313725490196,1610612761,44,24,2023-11-01T23:52:08Z,2450000,False,148.0,8.0,1,left,MISS J. Poeltl 14' Jump Shot,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,14.85,Missed,,,,,,,,,,,,,,,,
249,PT06M48.00S,2023-11-01T23:52:04.5Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612749,44,24,2023-11-01T23:52:08Z,2460000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:2),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Right,,,,,248.0,2.0,2.0,0.0,,,,,,,,,,,,
250,PT06M41.00S,2023-11-01T23:52:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,87.99277266754271,49.754901960784316,1610612749,44,24,2023-11-01T23:52:17Z,2470000,False,-1.0,60.0,1,right,MISS D. Lillard 6' driving finger roll Layup,[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,6.04,Missed,,,,,,,,,,,,,,,,
252,PT06M39.00S,2023-11-01T23:52:13.3Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,44,24,2023-11-01T23:52:17Z,2490000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,250.0,7.0,4.0,3.0,,,,,,,,,,,,
253,PT06M36.00S,2023-11-01T23:52:17.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,26.62614980289093,80.14705882352942,1610612761,44,24,2023-11-01T23:52:24Z,2500000,False,-151.0,198.0,1,left,MISS G. Dick 24' running 3PT,[1641711],1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,24.87,Missed,,,,,,,,,,,,,,,,
254,PT06M31.00S,2023-11-01T23:52:22.4Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,44,24,2023-11-01T23:52:24Z,2510000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,253.0,2.0,1.0,1.0,,,,,,,,,,,,
255,PT06M18.00S,2023-11-01T23:52:36.6Z,2,REGULAR,foul,personal,['2freethrow'],203471,,,1610612749,44,24,2023-11-01T23:52:44Z,2520000,False,,,0,,D. Schroder shooting personal FOUL (1 PF) (Lillard 2 FT),"[203471, 203081]",1610612761.0,TOR,shooting,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,1628482.0,,,,,,,,,,,,,,,,1.0,0.0,Lillard,203081.0
257,PT06M18.00S,2023-11-01T23:53:05.6Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,44,25,2023-11-01T23:53:05Z,2540000,False,,,0,,D. Lillard Free Throw 1 of 2 (3 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
260,PT06M18.00S,2023-11-01T23:53:06.4Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,44,25,2023-11-01T23:53:10Z,2550000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M18.00S,2023-11-01T23:53:06.4Z,2,REGULAR,substitution,in,[],1627736,,,1610612749,44,25,2023-11-01T23:53:10Z,2560000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M18.00S,2023-11-01T23:53:28.8Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,44,26,2023-11-01T23:53:28Z,2570000,False,,,0,,D. Lillard Free Throw 2 of 2 (4 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
263,PT06M18.00S,2023-11-01T23:53:32.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,44,26,2023-11-01T23:53:32Z,2580000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M06.00S,2023-11-01T23:56:36.6Z,2,REGULAR,foul,personal,[],1627736,,,1610612761,44,26,2023-11-01T23:56:44Z,2590000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 203471]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,201639.0,,,,,,,,,,,,,,,,1.0,0.0,Schroder,203471.0
266,PT06M00.00S,2023-11-01T23:57:05.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,20.05584756898817,6.862745098039216,1610612761,44,26,2023-11-01T23:57:11Z,2610000,False,216.0,136.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,25.5,Missed,,,,,,,,,,,,,,,,
267,PT05M55.00S,2023-11-01T23:57:10.3Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,44,26,2023-11-01T23:57:11Z,2620000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,266.0,8.0,4.0,4.0,,,,,,,,,,,,
268,PT05M55.00S,2023-11-01T23:57:09.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612761,46,26,2023-11-01T23:57:09Z,2630000,False,0.0,0.0,1,left,J. Poeltl putback Layup (10 PTS),[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,10.0,,,,,,,,,,,
269,PT05M37.00S,2023-11-01T23:57:30.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,92.19776609724047,42.64705882352941,1610612749,46,26,2023-11-01T23:57:37Z,2640000,False,-37.0,21.0,1,right,MISS K. Middleton cutting Layup,[203114],1610612749.0,MIL,cutting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,4.23,Missed,,,,,,,,,,,,,,,,
270,PT05M37.00S,2023-11-01T23:57:34.0Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,46,26,2023-11-01T23:57:34Z,2650000,False,,,0,,B. Lopez REBOUND (Off:2 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,269.0,3.0,1.0,2.0,,,,,,,,,,,,
271,PT05M37.00S,2023-11-01T23:57:37.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612749,46,26,2023-11-01T23:57:51Z,2660000,False,,,0,,P. Siakam personal FOUL (1 PF) (Lopez 2 FT),"[1627783, 201572]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,,,,,1.0,0.0,Lopez,201572.0
273,PT05M37.00S,2023-11-01T23:57:58.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201572,,,1610612749,46,27,2023-11-01T23:57:58Z,2680000,False,,,0,,B. Lopez Free Throw 1 of 2 (1 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
274,PT05M37.00S,2023-11-01T23:58:18.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201572,,,1610612749,46,28,2023-11-01T23:58:18Z,2690000,False,,,0,,B. Lopez Free Throw 2 of 2 (2 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
275,PT05M27.00S,2023-11-01T23:58:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,7.046649145860711,53.18627450980392,1610612761,48,28,2023-11-01T23:59:10Z,2700000,False,-16.0,14.0,1,left,G. Trent Jr. driving floating Jump Shot (2 PTS) (D. Schroder 8 AST),"[1629018, 203471]",1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,2.1,Made,,,,,2.0,D. Schroder,203471.0,8.0,,,,,,,,
277,PT05M15.00S,2023-11-01T23:58:43.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.43166885676742,50.0,1610612749,48,30,2023-11-01T23:58:48Z,2720000,False,0.0,0.0,1,right,D. Lillard driving finger roll Layup (6 PTS),[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,0.02,Made,,,,,6.0,,,,,,,,,,,
278,PT04M52.00S,2023-11-01T23:59:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,14.931011826544022,39.950980392156865,1610612761,48,30,2023-11-01T23:59:12Z,2730000,False,50.0,88.0,1,left,MISS G. Trent Jr. 10' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,10.12,Missed,,,,,,,,,,,,,,,,
279,PT04M50.00S,2023-11-01T23:59:08.6Z,2,REGULAR,rebound,offensive,[],1629018,,,1610612761,48,30,2023-11-01T23:59:12Z,2740000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:0),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,278.0,1.0,0.0,1.0,,,,,,,,,,,,
280,PT04M48.00S,2023-11-01T23:59:10.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203471,29.25427069645204,74.01960784313727,1610612761,51,30,2023-11-01T23:59:15Z,2750000,False,-120.0,222.0,1,left,D. Schroder 25' 3PT  (3 PTS) (G. Trent Jr. 1 AST),"[203471, 1629018]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,25.28,Made,,,,,3.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,
282,PT04M29.00S,2023-11-01T23:59:28.3Z,2,REGULAR,3pt,Jump Shot,[],203114,69.59592641261499,73.0392156862745,1610612749,51,30,2023-11-01T23:59:33Z,2770000,False,115.0,233.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,26.02,Missed,,,,,,,,,,,,,,,,
283,PT04M26.00S,2023-11-01T23:59:31.3Z,2,REGULAR,rebound,defensive,[],203471,,,1610612761,51,30,2023-11-01T23:59:33Z,2780000,False,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,,282.0,3.0,3.0,0.0,,,,,,,,,,,,
284,PT04M16.00S,2023-11-01T23:59:42.5Z,2,REGULAR,3pt,Jump Shot,[],1627783,6.783837056504599,96.07843137254902,1610612761,54,30,2023-11-01T23:59:47Z,2790000,False,-230.0,11.0,1,left,P. Siakam 3PT  (12 PTS) (J. Poeltl 1 AST),"[1627783, 1627751]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,23.07,Made,,,,,12.0,J. Poeltl,1627751.0,1.0,,,,,,,,
286,PT04M02.00S,2023-11-01T23:59:56.4Z,2,REGULAR,3pt,Jump Shot,[],201572,64.47109067017082,51.71568627450981,1610612749,54,30,2023-11-02T00:00:00Z,2810000,False,9.0,281.0,1,right,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,28.16,Missed,,,,,,,,,,,,,,,,
287,PT04M00.00S,2023-11-01T23:59:58.3Z,2,REGULAR,rebound,offensive,[],203109,,,1610612749,54,30,2023-11-01T23:59:58Z,2820000,False,,,0,,J. Crowder REBOUND (Off:1 Def:0),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Center,,,,,286.0,1.0,0.0,1.0,,,,,,,,,,,,
288,PT03M58.00S,2023-11-02T00:00:00.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201572,94.1688567674113,51.71568627450981,1610612749,54,32,2023-11-02T00:00:06Z,2830000,False,9.0,2.0,1,right,B. Lopez cutting DUNK (4 PTS) (J. Crowder 1 AST),"[201572, 203109]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,0.89,Made,,,,,4.0,J. Crowder,203109.0,1.0,,,,,,,,
290,PT03M36.00S,2023-11-02T00:00:21.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,19.66162943495401,44.85294117647059,1610612761,56,32,2023-11-02T00:00:27Z,2850000,False,26.0,132.0,1,left,D. Schroder 13' driving floating Jump Shot (5 PTS),[203471],1610612761.0,TOR,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,13.48,Made,,,,,5.0,,,,,,,,,,,
291,PT03M19.00S,2023-11-02T00:00:38.8Z,2,REGULAR,3pt,Jump Shot,[],203081,60.528909329829176,42.40196078431372,1610612749,56,32,2023-11-02T00:00:44Z,2860000,False,-38.0,319.0,1,right,MISS D. Lillard 32' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,32.08,Missed,,,,,,,,,,,,,,,,
292,PT03M16.00S,2023-11-02T00:00:41.8Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,56,32,2023-11-02T00:00:44Z,2870000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,291.0,2.0,1.0,1.0,,,,,,,,,,,,
293,PT03M10.00S,2023-11-02T00:00:48.1Z,2,REGULAR,turnover,bad pass,[],1629018,,,1610612761,56,32,2023-11-02T00:00:53Z,2880000,False,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1627736]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,Beasley,1627736.0,,,,
294,PT03M10.00S,2023-11-02T00:00:48.1Z,2,REGULAR,steal,,[],1627736,,,1610612749,56,32,2023-11-02T00:00:49Z,2890000,False,,,0,,M. Beasley STEAL (2 STL),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
295,PT03M06.00S,2023-11-02T00:00:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203109,93.11760840998686,53.67647058823529,1610612749,56,32,2023-11-02T00:00:59Z,2900000,False,18.0,12.0,1,right,MISS J. Crowder running finger roll Layup,[203109],1610612749.0,MIL,running finger roll,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,2.21,Missed,,,,,,,,,,,,,,,,
296,PT03M04.00S,2023-11-02T00:00:54.2Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,56,32,2023-11-02T00:00:59Z,2910000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,295.0,3.0,2.0,1.0,,,,,,,,,,,,
297,PT02M59.00S,2023-11-02T00:00:59.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627751,6.783837056504599,49.50980392156863,1610612761,58,32,2023-11-02T00:01:06Z,2920000,False,2.0,11.0,1,left,J. Poeltl cutting DUNK (12 PTS) (P. Siakam 2 AST),"[1627751, 1627783]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,1.16,Made,,,,,12.0,P. Siakam,1627783.0,2.0,,,,,,,,
299,PT02M41.00S,2023-11-02T00:01:18.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612749,58,32,2023-11-02T00:01:39Z,2940000,False,,,0,,P. Siakam personal FOUL (2 PF) (Middleton 2 FT),"[1627783, 203114]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,1155.0,,,,,,,,,,,,,,,,2.0,0.0,Middleton,203114.0
301,PT02M41.00S,2023-11-02T00:01:41.9Z,2,REGULAR,foul,technical,['1freethrow'],203114,,,1610612749,58,32,2023-11-02T00:01:47Z,2960000,False,,,0,,K. Middleton technical FOUL (1 Tech),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,201639.0,,,,,,,,,,,,,,,,1.0,1.0,,
302,PT02M41.00S,2023-11-02T00:02:01.6Z,2,REGULAR,freethrow,1 of 1,[],203471,,,1610612749,59,32,2023-11-02T00:02:01Z,2970000,False,,,0,,D. Schroder technical Free Throw 1 of 1 (6 PTS),[203471],1610612761.0,TOR,technical,,,Schroder,D. Schroder,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
303,PT02M41.00S,2023-11-02T00:02:35.8Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,59,33,2023-11-02T00:02:35Z,2980000,False,,,0,,K. Middleton Free Throw 1 of 2 (10 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
304,PT02M41.00S,2023-11-02T00:02:36.5Z,2,REGULAR,substitution,out,[],1641711,,,1610612749,59,33,2023-11-02T00:02:52Z,2990000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M41.00S,2023-11-02T00:02:36.5Z,2,REGULAR,substitution,out,[],1629018,,,1610612749,59,33,2023-11-02T00:02:52Z,3000000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M41.00S,2023-11-02T00:02:36.5Z,2,REGULAR,substitution,out,[],201572,,,1610612749,59,33,2023-11-02T00:02:52Z,3010000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M41.00S,2023-11-02T00:02:36.5Z,2,REGULAR,substitution,in,[],1628384,,,1610612749,59,33,2023-11-02T00:02:52Z,3020000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M41.00S,2023-11-02T00:02:36.5Z,2,REGULAR,substitution,in,[],1630567,,,1610612749,59,33,2023-11-02T00:02:52Z,3030000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M41.00S,2023-11-02T00:02:36.5Z,2,REGULAR,substitution,in,[],203507,,,1610612749,59,33,2023-11-02T00:02:52Z,3040000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M41.00S,2023-11-02T00:02:59.2Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,59,34,2023-11-02T00:02:59Z,3050000,False,,,0,,K. Middleton Free Throw 2 of 2 (11 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
311,PT02M30.00S,2023-11-02T00:03:16.4Z,2,REGULAR,violation,kicked ball,[],203507,,,1610612761,59,34,2023-11-02T00:03:23Z,3060000,False,,,0,,G. Antetokounmpo kicked ball VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,1628482.0,,,,,,,,,,,,,,,,,,,
312,PT02M30.00S,2023-11-02T00:03:19.5Z,2,REGULAR,substitution,out,[],203114,,,1610612761,59,34,2023-11-02T00:03:24Z,3070000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M30.00S,2023-11-02T00:03:19.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612761,59,34,2023-11-02T00:03:24Z,3080000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M21.00S,2023-11-02T00:03:43.7Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612761,59,34,2023-11-02T00:03:51Z,3090000,False,,,0,,P. Siakam bad pass TURNOVER (3 TO),"[1627783, 203507]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,3.0,,,,,,,,,,,,,Antetokounmpo,203507.0,,,,
315,PT02M21.00S,2023-11-02T00:03:43.7Z,2,REGULAR,steal,,[],203507,,,1610612749,59,34,2023-11-02T00:03:45Z,3100000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
317,PT02M08.00S,2023-11-02T00:04:06.4Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628384,,,1610612749,59,34,2023-11-02T00:04:12Z,3120000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Lillard 3 FT),"[1628384, 203081]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,201639.0,,,,,,,,,,,,,,,,2.0,0.0,Lillard,203081.0
320,PT02M08.00S,2023-11-02T00:04:46.7Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],203081,,,1610612749,59,35,2023-11-02T00:04:46Z,3150000,False,,,0,,D. Lillard Free Throw 1 of 3 (7 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
321,PT02M08.00S,2023-11-02T00:04:46.7Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],203081,,,1610612749,59,36,2023-11-02T00:05:22Z,3160000,False,,,0,,D. Lillard Free Throw 2 of 3 (8 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
322,PT02M08.00S,2023-11-02T00:04:46.7Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],203081,,,1610612749,59,36,2023-11-02T00:05:22Z,3170000,False,,,0,,MISS D. Lillard Free Throw 3 of 3,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
323,PT02M06.00S,2023-11-02T00:04:48.7Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,59,36,2023-11-02T00:05:22Z,3180000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,322.0,9.0,5.0,4.0,,,,,,,,,,,,
324,PT01M55.00S,2023-11-02T00:05:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,10.33180026281209,51.470588235294116,1610612761,59,36,2023-11-02T00:05:35Z,3190000,False,-7.0,45.0,1,left,MISS D. Schroder driving Layup - blocked,"[203471, 203109]",1610612761.0,TOR,driving,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,4.52,Missed,,,,,,,,,Crowder,203109.0,,,,,,
325,PT01M55.00S,2023-11-02T00:05:31.2Z,2,REGULAR,block,,[],203109,,,1610612761,59,36,2023-11-02T00:05:33Z,3200000,False,,,0,,J. Crowder BLOCK (1 BLK),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
326,PT01M52.00S,2023-11-02T00:05:34.2Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612749,59,36,2023-11-02T00:05:35Z,3210000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,324.0,2.0,2.0,0.0,,,,,,,,,,,,
327,PT01M46.00S,2023-11-02T00:05:40.0Z,2,REGULAR,3pt,Jump Shot,[],1627736,71.04139290407359,80.14705882352942,1610612749,59,39,2023-11-02T00:05:45Z,3220000,False,151.0,220.0,1,right,M. Beasley 26' 3PT step back (5 PTS) (P. Connaughton 1 AST),"[1627736, 1626192]",1610612749.0,MIL,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,26.64,Made,,,,,5.0,P. Connaughton,1626192.0,1.0,,,,,,,,
329,PT01M31.00S,2023-11-02T00:05:57.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,11.645860709592641,45.588235294117645,1610612761,61,39,2023-11-02T00:06:03Z,3240000,False,22.0,57.0,1,left,S. Barnes 6' turnaround Jump Shot (13 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,6.11,Made,,,,,13.0,,,,,,,,,,,
330,PT01M31.00S,2023-11-02T00:06:00.7Z,2,REGULAR,foul,personal,['1freethrow'],1627736,,,1610612761,61,39,2023-11-02T00:06:23Z,3250000,False,,,0,,M. Beasley shooting personal FOUL (2 PF) (Barnes 1 FT),"[1627736, 1630567]",1610612749.0,MIL,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,,,,,2.0,0.0,Barnes,1630567.0
332,PT01M31.00S,2023-11-02T00:06:24.3Z,2,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,62,39,2023-11-02T00:06:24Z,3270000,False,,,0,,S. Barnes Free Throw 1 of 1 (14 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
333,PT01M08.00S,2023-11-02T00:06:49.3Z,2,REGULAR,2pt,Layup,[],203507,93.11760840998686,33.82352941176471,1610612749,62,39,2023-11-02T00:07:00Z,3280000,False,-81.0,12.0,1,right,MISS G. Antetokounmpo 8' driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,8.18,Missed,,,,,,,,,,,,,,,,
