actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
253,PT06M41.00S,2024-04-07T22:52:12.2Z,2,REGULAR,substitution,out,[],1629667,,,1610612764,44,31,2024-04-07T22:52:22Z,2480000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M41.00S,2024-04-07T22:52:12.2Z,2,REGULAR,substitution,out,[],1628971,,,1610612764,44,31,2024-04-07T22:52:22Z,2490000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M41.00S,2024-04-07T22:52:12.2Z,2,REGULAR,substitution,out,[],1641774,,,1610612764,44,31,2024-04-07T22:52:22Z,2500000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M41.00S,2024-04-07T22:52:12.2Z,2,REGULAR,substitution,in,[],1641711,,,1610612764,44,31,2024-04-07T22:52:22Z,2510000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M41.00S,2024-04-07T22:52:12.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612764,44,31,2024-04-07T22:52:22Z,2520000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M41.00S,2024-04-07T22:52:12.2Z,2,REGULAR,substitution,in,[],1630647,,,1610612764,44,31,2024-04-07T22:52:22Z,2530000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M31.00S,2024-04-07T22:52:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.601182654402102,49.754901960784316,1610612764,44,33,2024-04-07T22:52:47Z,2540000,False,1.0,0.0,1,left,D. Avdija driving finger roll Layup (11 PTS) (C. Kispert 1 AST),"[1630166, 1630557]",1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.12,Made,11.0,,,,,,,,,C. Kispert,1630557.0,1.0,,,,,,
261,PT06M14.00S,2024-04-07T22:52:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,93.11760840998686,41.66666666666667,1610612761,44,33,2024-04-07T22:53:03Z,2560000,False,-42.0,12.0,1,right,MISS O. Agbaji driving finger roll Layup,[1630534],1610612761.0,TOR,driving finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,4.34,Missed,,,,,,,,,,,,,,,,,,
262,PT06M12.00S,2024-04-07T22:53:00.8Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,44,33,2024-04-07T22:53:03Z,2570000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,261.0,2.0,2.0,0.0,,
263,PT06M08.00S,2024-04-07T22:53:08.0Z,2,REGULAR,foul,personal,[],1630193,,,1610612764,44,33,2024-04-07T22:53:14Z,2580000,False,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1629673]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,,,,1627519.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,
265,PT06M01.00S,2024-04-07T22:53:32.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,16.113666228646515,53.92156862745098,1610612764,44,35,2024-04-07T22:53:37Z,2600000,False,-20.0,99.0,1,left,D. Avdija 10' driving floating Jump Shot (13 PTS) (C. Kispert 2 AST),"[1630166, 1630557]",1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,10.09,Made,13.0,,,,,,,,,C. Kispert,1630557.0,2.0,,,,,,
267,PT05M54.00S,2024-04-07T22:53:44.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612761,44,35,2024-04-07T22:53:44Z,2620000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M54.00S,2024-04-07T22:54:46.5Z,2,REGULAR,substitution,out,[],1630534,,,1610612761,44,35,2024-04-07T22:55:14Z,2630000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M54.00S,2024-04-07T22:54:46.5Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,44,35,2024-04-07T22:55:14Z,2640000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M42.00S,2024-04-07T22:55:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,90.3580814717477,46.07843137254902,1610612761,44,35,2024-04-07T22:55:35Z,2650000,False,-20.0,38.0,1,right,MISS I. Quickley driving Layup - blocked,"[1630193, 1631116]",1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,Baldwin Jr.,1631116.0
271,PT05M42.00S,2024-04-07T22:55:31.2Z,2,REGULAR,block,,[],1631116,,,1610612761,44,35,2024-04-07T22:55:34Z,2660000,False,,,0,,P. Baldwin Jr. BLOCK (2 BLK),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
272,PT05M39.00S,2024-04-07T22:55:34.2Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,44,35,2024-04-07T22:55:35Z,2670000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,270.0,3.0,3.0,0.0,,
273,PT05M36.00S,2024-04-07T22:55:37.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,4.812746386333772,96.32352941176471,1610612764,44,35,2024-04-07T22:55:43Z,2680000,False,-232.0,-7.0,1,left,MISS C. Kispert running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
274,PT05M32.00S,2024-04-07T22:55:41.7Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,44,35,2024-04-07T22:55:43Z,2690000,False,,,0,,G. Dick REBOUND (Off:0 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,273.0,3.0,3.0,0.0,,
275,PT05M26.00S,2024-04-07T22:55:47.8Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612761,44,35,2024-04-07T22:55:53Z,2700000,False,,,0,,R. Barrett bad pass TURNOVER (4 TO),"[1629628, 1630647]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,Omoruyi,1630647.0,,,,,,,,,
276,PT05M26.00S,2024-04-07T22:55:47.8Z,2,REGULAR,steal,,[],1630647,,,1610612764,44,35,2024-04-07T22:55:50Z,2710000,False,,,0,,E. Omoruyi STEAL (1 STL),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT05M21.00S,2024-04-07T22:55:52.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,22.421156373193167,92.15686274509804,1610612764,44,38,2024-04-07T22:56:01Z,2720000,False,-211.0,158.0,1,left,J. Poole 26' 3PT running (10 PTS) (E. Omoruyi 1 AST),"[1629673, 1630647]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.36,Made,10.0,,,,,,,,,E. Omoruyi,1630647.0,1.0,,,,,,
279,PT05M19.00S,2024-04-07T22:55:59.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,44,38,2024-04-07T22:56:05Z,2740000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612764.0,WAS,,,,,,,,,,,,,,,202035.0,,,,,,,,,,,,,,,,
280,PT05M00.00S,2024-04-07T22:56:28.7Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612761,44,38,2024-04-07T22:56:32Z,2750000,False,,,0,,R. Barrett bad pass TURNOVER (5 TO),"[1629628, 1631116]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,,,,5.0,Baldwin Jr.,1631116.0,,,,,,,,,
281,PT05M00.00S,2024-04-07T22:56:28.7Z,2,REGULAR,steal,,[],1631116,,,1610612764,44,38,2024-04-07T22:56:30Z,2760000,False,,,0,,P. Baldwin Jr. STEAL (2 STL),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
282,PT04M55.00S,2024-04-07T22:56:33.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630647,5.601182654402102,46.81372549019608,1610612764,44,38,2024-04-07T22:56:39Z,2770000,False,16.0,0.0,1,left,MISS E. Omoruyi running reverse Layup,[1630647],1610612764.0,WAS,running reverse,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
283,PT04M53.00S,2024-04-07T22:56:35.0Z,2,REGULAR,rebound,defensive,[],203482,,,1610612761,44,38,2024-04-07T22:56:35Z,2780000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,282.0,3.0,3.0,0.0,,
284,PT04M45.00S,2024-04-07T22:56:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,91.80354796320631,40.68627450980392,1610612761,44,38,2024-04-07T23:00:27Z,2790000,False,-47.0,25.0,1,right,MISS G. Dick Layup - blocked,"[1641711, 1630166]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
285,PT04M45.00S,2024-04-07T22:56:43.6Z,2,REGULAR,block,,[],1630166,,,1610612761,44,38,2024-04-07T22:56:47Z,2800000,False,,,0,,D. Avdija BLOCK (2 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT04M41.00S,2024-04-07T22:56:47.6Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,44,38,2024-04-07T22:56:48Z,2810000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,284.0,3.0,3.0,0.0,,
287,PT04M41.00S,2024-04-07T22:56:50.6Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,44,38,2024-04-07T22:56:56Z,2820000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (3 TO),[1630166],1610612764.0,WAS,bad pass,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,,1148.0,,,,,3.0,,,,,,,,,,,
288,PT04M28.00S,2024-04-07T22:57:10.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630193,93.51182654402102,51.9607843137255,1610612761,46,38,2024-04-07T22:57:15Z,2830000,False,10.0,8.0,1,right,I. Quickley driving DUNK (7 PTS),[1630193],1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.3,Made,7.0,,,,,,,,,,,,,,,,,
292,PT04M17.00S,2024-04-07T22:57:18.4Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,46,38,2024-04-08T01:53:51Z,2835000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (2 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,1148.0,,,,,2.0,,,,,,,,,,,
290,PT04M17.00S,2024-04-07T22:57:41.6Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612761,46,38,2024-04-07T22:59:10Z,2850000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M05.00S,2024-04-07T22:59:30.5Z,2,REGULAR,turnover,double dribble,[],1630193,,,1610612761,46,38,2024-04-07T22:59:38Z,2870000,False,,,0,,I. Quickley double dribble TURNOVER (1 TO),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,202035.0,,,,,1.0,,,,,,,,,,,
294,PT04M05.00S,2024-04-07T22:59:36.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,46,38,2024-04-07T22:59:44Z,2880000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,,,,,,,,,1627519.0,,,,,,,,,,,,,,,,
295,PT03M52.00S,2024-04-07T22:59:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630557,4.812746386333772,49.754901960784316,1610612764,46,40,2024-04-07T23:00:03Z,2890000,False,1.0,-7.0,1,left,C. Kispert driving finger roll Layup (10 PTS) (J. Poole 6 AST),"[1630557, 1629673]",1610612764.0,WAS,driving finger roll,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,0.74,Made,10.0,,,,,,,,,J. Poole,1629673.0,6.0,,,,,,
297,PT03M39.00S,2024-04-07T23:00:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.51182654402102,50.245098039215684,1610612761,48,40,2024-04-07T23:00:32Z,2910000,False,1.0,8.0,1,right,R. Barrett driving reverse Layup (10 PTS) (I. Quickley 5 AST),"[1629628, 1630193]",1610612761.0,TOR,driving reverse,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.86,Made,10.0,,,,,,,,,I. Quickley,1630193.0,5.0,,,,,,
299,PT03M39.00S,2024-04-07T23:00:17.9Z,2,REGULAR,foul,personal,['1freethrow'],1631116,,,1610612761,48,40,2024-04-07T23:00:24Z,2930000,False,,,0,,P. Baldwin Jr. shooting personal FOUL (2 PF) (Barrett 1 FT),"[1631116, 1629628]",1610612764.0,WAS,shooting,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,1148.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
301,PT03M39.00S,2024-04-07T23:00:37.7Z,2,REGULAR,freethrow,1 of 1,[],1629628,,,1610612761,49,40,2024-04-07T23:00:37Z,2950000,False,,,0,,R. Barrett Free Throw 1 of 1 (11 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
303,PT03M19.00S,2024-04-07T23:01:20.7Z,2,REGULAR,3pt,Jump Shot,[],1631116,23.866622864651774,11.519607843137255,1610612764,49,40,2024-04-07T23:01:24Z,2970000,False,192.0,172.0,1,left,MISS P. Baldwin Jr. 25' 3PT,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
304,PT03M15.00S,2024-04-07T23:01:24.7Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,49,40,2024-04-07T23:01:24Z,2980000,False,,,0,,G. Dick REBOUND (Off:0 Def:4),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,303.0,4.0,4.0,0.0,,
305,PT03M09.00S,2024-04-07T23:01:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,82.86793692509855,41.66666666666667,1610612761,51,40,2024-04-07T23:01:37Z,2990000,False,-42.0,109.0,1,right,G. Trent Jr. 11' fadeaway Jump Shot (9 PTS),[1629018],1610612761.0,TOR,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.62,Made,9.0,,,,,,,,,,,,,,,,,
306,PT02M52.00S,2024-04-07T23:01:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.178055190538765,48.03921568627451,1610612764,51,42,2024-04-07T23:01:52Z,3000000,False,10.0,15.0,1,left,D. Avdija cutting finger roll Layup (15 PTS) (J. Poole 7 AST),"[1630166, 1629673]",1610612764.0,WAS,cutting finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.79,Made,15.0,,,,,,,,,J. Poole,1629673.0,7.0,,,,,,
308,PT02M41.00S,2024-04-07T23:01:57.8Z,2,REGULAR,2pt,Jump Shot,[],1630193,92.46057818659659,73.77450980392157,1610612761,53,42,2024-04-07T23:02:02Z,3020000,False,119.0,18.0,1,right,I. Quickley 12' step back Jump Shot (9 PTS),[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,12.03,Made,9.0,,,,,,,,,,,,,,,,,
309,PT02M24.00S,2024-04-07T23:02:14.4Z,2,REGULAR,3pt,Jump Shot,[],1630557,30.436925098554536,18.137254901960784,1610612764,53,45,2024-04-07T23:02:18Z,3030000,False,159.0,234.0,1,left,C. Kispert 28' 3PT  (13 PTS) (D. Avdija 2 AST),"[1630557, 1630166]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,28.27,Made,13.0,,,,,,,,,D. Avdija,1630166.0,2.0,,,,,,
311,PT02M07.00S,2024-04-07T23:02:32.5Z,2,REGULAR,turnover,bad pass,[],1630193,,,1610612761,53,45,2024-04-07T23:02:36Z,3050000,False,,,0,,I. Quickley bad pass TURNOVER (2 TO),"[1630193, 1630166]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,Avdija,1630166.0,,,,,,,,,
312,PT02M07.00S,2024-04-07T23:02:32.5Z,2,REGULAR,steal,,[],1630166,,,1610612764,53,45,2024-04-07T23:02:34Z,3060000,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
313,PT02M02.00S,2024-04-07T23:02:37.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,28.597240473061763,75.24509803921569,1610612764,53,45,2024-04-07T23:02:43Z,3070000,False,-126.0,216.0,1,left,MISS J. Poole 25' running 3PT,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
314,PT01M57.00S,2024-04-07T23:02:42.7Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,53,45,2024-04-07T23:02:43Z,3080000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,313.0,3.0,3.0,0.0,,
315,PT01M52.00S,2024-04-07T23:02:47.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203482,94.1688567674113,51.225490196078425,1610612761,55,45,2024-04-07T23:02:54Z,3090000,False,6.0,2.0,1,right,K. Olynyk running DUNK (8 PTS) (G. Trent Jr. 4 AST),"[203482, 1629018]",1610612761.0,TOR,running,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,0.65,Made,8.0,,,,,,,,,G. Trent Jr.,1629018.0,4.0,,,,,,
317,PT01M36.00S,2024-04-07T23:03:02.9Z,2,REGULAR,3pt,Jump Shot,[],1630557,9.280551905387648,94.85294117647058,1610612764,55,48,2024-04-07T23:03:07Z,3110000,False,-224.0,35.0,1,left,C. Kispert 3PT  (16 PTS) (J. Poole 8 AST),"[1630557, 1629673]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,22.7,Made,16.0,,,,,,,,,J. Poole,1629673.0,8.0,,,,,,
319,PT01M09.00S,2024-04-07T23:03:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,94.1688567674113,52.20588235294118,1610612761,57,48,2024-04-07T23:03:34Z,3130000,False,11.0,2.0,1,right,K. Olynyk cutting Layup (10 PTS) (I. Quickley 6 AST),"[203482, 1630193]",1610612761.0,TOR,cutting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.12,Made,10.0,,,,,,,,,I. Quickley,1630193.0,6.0,,,,,,
321,PT00M55.50S,2024-04-07T23:03:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612764,57,48,2024-04-07T23:03:57Z,3150000,False,,,0,,R. Barrett personal FOUL (2 PF) (Avdija 2 FT),"[1629628, 1630166]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,,,,1148.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
323,PT00M55.50S,2024-04-07T23:04:15.0Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,57,48,2024-04-07T23:04:51Z,3170000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
324,PT00M55.50S,2024-04-07T23:04:15.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,57,48,2024-04-07T23:04:51Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,,,,,
325,PT00M55.50S,2024-04-07T23:04:15.9Z,2,REGULAR,substitution,out,[],1641711,,,1610612764,57,48,2024-04-07T23:04:21Z,3190000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M55.50S,2024-04-07T23:04:15.9Z,2,REGULAR,substitution,in,[],1630534,,,1610612764,57,48,2024-04-07T23:04:21Z,3200000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M55.50S,2024-04-07T23:04:15.0Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,57,48,2024-04-07T23:04:51Z,3210000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
328,PT00M53.50S,2024-04-07T23:04:17.0Z,2,REGULAR,rebound,defensive,[],203482,,,1610612761,57,48,2024-04-07T23:04:51Z,3220000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:4),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,327.0,4.0,4.0,0.0,,
329,PT00M53.50S,2024-04-07T23:04:40.8Z,2,REGULAR,foul,personal,[],1630647,,,1610612761,57,48,2024-04-07T23:04:44Z,3230000,False,,,0,,E. Omoruyi personal FOUL (1 PF),"[1630647, 203482]",1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,1627519.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,,,
331,PT00M53.50S,2024-04-07T23:04:56.9Z,2,REGULAR,foul,technical,['inpenalty'],203482,,,1610612761,57,48,2024-04-07T23:05:36Z,3250000,False,,,0,,K. Olynyk double technical FOUL (1 Tech),[203482],1610612761.0,TOR,double,,,Olynyk,K. Olynyk,,,,,,,,,,202035.0,0.0,1.0,,,,,,,,,,,,,,
332,PT00M53.50S,2024-04-07T23:04:56.9Z,2,REGULAR,foul,technical,[],1630647,,,1610612761,57,48,2024-04-07T23:05:33Z,3260000,False,,,0,,E. Omoruyi double technical FOUL (1 Tech),[1630647],1610612764.0,WAS,double,,,Omoruyi,E. Omoruyi,,,,,,,,,,202035.0,1.0,1.0,,,,,,,,,,,,,,
333,PT00M41.90S,2024-04-07T23:05:24.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,94.03745072273325,96.32352941176471,1610612761,60,48,2024-04-07T23:05:29Z,3270000,False,232.0,4.0,1,right,I. Quickley 3PT  (12 PTS) (R. Barrett 3 AST),"[1630193, 1629628]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.16,Made,12.0,,,,,,,,,R. Barrett,1629628.0,3.0,,,,,,
335,PT00M33.00S,2024-04-07T23:05:36.3Z,2,REGULAR,2pt,Jump Shot,[],1629673,4.28712220762155,16.911764705882355,1610612764,60,48,2024-04-07T23:06:21Z,3290000,False,165.0,-12.0,1,left,MISS J. Poole 16' fadeaway Shot,[1629673],1610612764.0,WAS,fadeaway,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,16.58,Missed,,,,,,,,,,,,,,,,,,
336,PT00M30.00S,2024-04-07T23:05:39.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,60,48,2024-04-07T23:06:21Z,3300000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,335.0,,,,,
338,PT00M09.20S,2024-04-07T23:06:07.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,95.3515111695138,3.6764705882352944,1610612761,63,48,2024-04-07T23:09:39Z,3320000,False,-232.0,-9.0,1,right,G. Trent Jr. 3PT pullup (12 PTS) (I. Quickley 7 AST),"[1629018, 1630193]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.18,Made,12.0,,,,,,,,,I. Quickley,1630193.0,7.0,,,,,,
340,PT00M03.10S,2024-04-07T23:06:20.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612764,63,48,2024-04-07T23:06:56Z,3340000,False,,,0,,R. Barrett shooting personal FOUL (3 PF) (Avdija 2 FT),"[1629628, 1630166]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,1627519.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
