actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
496,PT02M57.00S,2024-02-29T02:11:31.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630193,,,1610612742,86,95,2024-02-29T02:14:37Z,4875000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (Gafford 1 FT),"[1630193, 1629655]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,1.0,0.0,Gafford,1629655.0,,
495,PT02M57.00S,2024-02-29T02:11:35.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,86,95,2024-02-29T02:14:29Z,4880000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M57.00S,2024-02-29T02:13:49.1Z,3,REGULAR,substitution,out,[],1630193,,,1610612742,86,95,2024-02-29T02:14:23Z,4890000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M57.00S,2024-02-29T02:13:49.1Z,3,REGULAR,substitution,out,[],1629628,,,1610612742,86,95,2024-02-29T02:14:23Z,4900000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M57.00S,2024-02-29T02:13:49.1Z,3,REGULAR,substitution,in,[],1630534,,,1610612742,86,95,2024-02-29T02:14:23Z,4910000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M57.00S,2024-02-29T02:13:49.1Z,3,REGULAR,substitution,in,[],1630567,,,1610612742,86,95,2024-02-29T02:14:23Z,4920000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M57.00S,2024-02-29T02:14:45.3Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629655,,,1610612742,86,96,2024-02-29T02:14:45Z,4930000,False,,,0,,D. Gafford Free Throw 1 of 1 (13 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
503,PT02M39.00S,2024-02-29T02:15:03.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,14.011169513797633,50.245098039215684,1610612761,86,96,2024-02-29T02:15:09Z,4940000,False,-1.0,79.0,1,left,MISS S. Barnes 7' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,7.92,Missed,,,,,,,,,,,,,,,,
504,PT02M37.00S,2024-02-29T02:15:05.1Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,86,96,2024-02-29T02:15:09Z,4950000,False,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,503.0,8.0,8.0,0.0,,,,,,,,
505,PT02M25.00S,2024-02-29T02:15:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,92.9862023653088,59.068627450980394,1610612742,86,98,2024-02-29T02:16:26Z,4960000,False,45.0,13.0,1,right,L. Doncic floating Jump Shot (22 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,4.72,Made,22.0,,,,,,,,,,,,,,,
506,PT02M12.00S,2024-02-29T02:15:30.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,19.92444152431012,60.78431372549019,1610612761,86,98,2024-02-29T02:15:36Z,4970000,False,-54.0,135.0,1,left,MISS K. Olynyk 14' floating Shot,[203482],1610612761.0,TOR,floating,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,14.52,Missed,,,,,,,,,,,,,,,,
508,PT02M10.00S,2024-02-29T02:15:32.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,86,98,2024-02-29T02:15:36Z,4990000,False,,,0,,L. Doncic REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,506.0,9.0,9.0,0.0,,,,,,,,
509,PT02M06.00S,2024-02-29T02:15:36.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629029,92.32917214191852,53.67647058823529,1610612742,86,98,2024-02-29T02:15:43Z,5000000,False,18.0,20.0,1,right,MISS L. Doncic running finger roll Layup,[1629029],1610612742.0,DAL,running finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,2.69,Missed,,,,,,,,,,,,,,,,
510,PT02M02.00S,2024-02-29T02:15:40.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,86,98,2024-02-29T02:15:43Z,5010000,False,,,0,,S. Barnes REBOUND (Off:4 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,509.0,7.0,3.0,4.0,,,,,,,,
511,PT02M01.00S,2024-02-29T02:15:42.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,6.652431011826544,46.81372549019608,1610612761,86,98,2024-02-29T02:15:48Z,5020000,False,16.0,10.0,1,left,MISS B. Brown running finger roll Layup,[1628971],1610612761.0,TOR,running finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,1.88,Missed,,,,,,,,,,,,,,,,
512,PT02M01.00S,2024-02-29T02:15:42.1Z,3,REGULAR,rebound,defensive,[],203957,,,1610612742,86,98,2024-02-29T02:15:48Z,5030000,False,,,0,,D. Exum REBOUND (Off:0 Def:2),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,,,,,,511.0,2.0,2.0,0.0,,,,,,,,
513,PT01M57.00S,2024-02-29T02:15:46.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629029,93.38042049934296,52.94117647058824,1610612742,86,100,2024-02-29T02:15:53Z,5040000,False,15.0,10.0,1,right,L. Doncic running finger roll Layup (24 PTS) (D. Exum 1 AST),"[1629029, 203957]",1610612742.0,DAL,running finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,1.76,Made,24.0,D. Exum,203957.0,1.0,,,,,,,,,,,,
515,PT01M42.00S,2024-02-29T02:16:01.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,6.652431011826544,46.568627450980394,1610612761,88,100,2024-02-29T02:16:10Z,5060000,False,17.0,10.0,1,left,K. Olynyk driving finger roll Layup (11 PTS) (S. Barnes 6 AST),"[203482, 1630567]",1610612761.0,TOR,driving finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,1.99,Made,11.0,S. Barnes,1630567.0,6.0,,,,,,,,,,,,
517,PT01M29.00S,2024-02-29T02:16:17.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612742,88,100,2024-02-29T02:16:38Z,5080000,False,,,0,,K. Olynyk personal FOUL (2 PF) (Doncic 2 FT),"[203482, 1629029]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,2882.0,,,,,,,,,,,,,,2.0,0.0,Doncic,1629029.0,,
519,PT01M29.00S,2024-02-29T02:16:45.8Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,88,101,2024-02-29T02:17:14Z,5100000,False,,,0,,L. Doncic Free Throw 1 of 2 (25 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,,
520,PT01M29.00S,2024-02-29T02:16:46.4Z,3,REGULAR,substitution,out,[],203957,,,1610612742,88,101,2024-02-29T02:16:53Z,5110000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M29.00S,2024-02-29T02:16:46.4Z,3,REGULAR,substitution,in,[],202681,,,1610612742,88,101,2024-02-29T02:16:53Z,5120000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M29.00S,2024-02-29T02:16:45.8Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,88,101,2024-02-29T02:17:14Z,5130000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
523,PT01M27.00S,2024-02-29T02:16:47.8Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,88,101,2024-02-29T02:17:14Z,5140000,False,,,0,,S. Barnes REBOUND (Off:4 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,522.0,8.0,4.0,4.0,,,,,,,,
524,PT01M22.00S,2024-02-29T02:17:17.0Z,3,REGULAR,turnover,lost ball,[],1630567,,,1610612761,88,101,2024-02-29T02:17:20Z,5150000,False,,,0,,S. Barnes lost ball TURNOVER (2 TO),"[1630567, 1629029]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,Doncic,1629029.0
525,PT01M22.00S,2024-02-29T02:17:17.0Z,3,REGULAR,steal,,[],1629029,,,1610612742,88,101,2024-02-29T02:17:19Z,5160000,False,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
526,PT01M13.00S,2024-02-29T02:17:26.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,90.88370565045992,4.901960784313726,1610612742,88,101,2024-02-29T02:17:31Z,5170000,False,-225.0,33.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,22.79,Missed,,,,,,,,,,,,,,,,
527,PT01M10.00S,2024-02-29T02:17:29.9Z,3,REGULAR,rebound,defensive,[],1641711,,,1610612761,88,101,2024-02-29T02:17:31Z,5180000,False,,,0,,G. Dick REBOUND (Off:0 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,,,,,,,,,526.0,3.0,3.0,0.0,,,,,,,,
528,PT01M09.00S,2024-02-29T02:17:33.2Z,3,REGULAR,foul,personal,[],203501,,,1610612761,88,101,2024-02-29T02:17:52Z,5190000,False,,,0,,T. Hardaway Jr. personal FOUL (3 PF),"[203501, 1630567]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,202901.0,,,,,,,,,,,,,,3.0,0.0,Barnes,1630567.0,,
530,PT00M59.60S,2024-02-29T02:18:07.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612761,88,101,2024-02-29T02:18:20Z,5210000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1627884, 203482]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,2882.0,,,,,,,,,,,,,,1.0,0.0,Olynyk,203482.0,,
532,PT00M59.60S,2024-02-29T02:18:30.4Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612761,89,101,2024-02-29T02:18:30Z,5230000,False,,,0,,K. Olynyk Free Throw 1 of 2 (12 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
533,PT00M59.60S,2024-02-29T02:18:46.8Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612761,90,101,2024-02-29T02:18:46Z,5240000,False,,,0,,K. Olynyk Free Throw 2 of 2 (13 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
534,PT00M48.50S,2024-02-29T02:18:59.9Z,3,REGULAR,2pt,Jump Shot,[],203501,77.7431011826544,31.127450980392158,1610612742,90,103,2024-02-29T02:19:04Z,5250000,False,-94.0,157.0,1,right,T. Hardaway Jr. 18' pullup Jump Shot (16 PTS) (D. Jones Jr. 1 AST),"[203501, 1627884]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,,,18.29,Made,16.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,
536,PT00M30.70S,2024-02-29T02:19:39.3Z,3,REGULAR,3pt,Jump Shot,[],1630567,29.517082785808146,81.12745098039215,1610612761,90,103,2024-02-29T02:19:44Z,5270000,False,-156.0,225.0,1,left,MISS S. Barnes 27' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,27.36,Missed,,,,,,,,,,,,,,,,
537,PT00M27.40S,2024-02-29T02:19:42.6Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612761,90,103,2024-02-29T02:19:44Z,5280000,False,,,0,,B. Brown REBOUND (Off:3 Def:4),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,536.0,7.0,4.0,3.0,,,,,,,,
538,PT00M27.40S,2024-02-29T02:19:47.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202681,,,1610612761,90,103,2024-02-29T02:19:56Z,5290000,False,,,0,,K. Irving personal FOUL (3 PF) (Brown 2 FT),"[202681, 1628971]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,3.0,0.0,Brown,1628971.0,,
540,PT00M27.40S,2024-02-29T02:20:11.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628971,,,1610612761,91,103,2024-02-29T02:20:11Z,5310000,False,,,0,,B. Brown Free Throw 1 of 2 (4 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
541,PT00M27.40S,2024-02-29T02:20:28.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628971,,,1610612761,92,103,2024-02-29T02:20:28Z,5320000,False,,,0,,B. Brown Free Throw 2 of 2 (5 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
543,PT00M05.30S,2024-02-29T02:20:53.3Z,3,REGULAR,3pt,Jump Shot,[],1627884,93.24901445466492,96.81372549019608,1610612742,92,106,2024-02-29T02:20:58Z,5330000,False,234.0,11.0,1,right,D. Jones Jr. 3PT  (3 PTS) (T. Hardaway Jr. 4 AST),"[1627884, 203501]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,23.44,Made,3.0,T. Hardaway Jr.,203501.0,4.0,,,,,,,,,,,,
545,PT00M01.90S,2024-02-29T02:21:04.3Z,3,REGULAR,3pt,Jump Shot,[],1630567,30.56833114323259,64.70588235294117,1610612761,92,106,2024-02-29T02:22:11Z,5350000,False,-74.0,235.0,1,left,MISS S. Barnes 24' driving floating 3PT,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,24.6,Missed,,,,,,,,,,,,,,,,
546,PT00M00.10S,2024-02-29T02:21:06.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,92,106,2024-02-29T02:22:28Z,5360000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,545.0,,,,,,,,,,,
547,PT00M00.00S,2024-02-29T02:21:10.4Z,3,REGULAR,period,end,[],0,,,1610612761,92,106,2024-02-29T02:21:10Z,5370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2024-02-29T02:22:05.4Z,4,REGULAR,substitution,out,['startperiod'],1630534,,,1610612761,92,106,2024-02-29T02:23:29Z,5380000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2024-02-29T02:22:05.4Z,4,REGULAR,substitution,out,['startperiod'],203482,,,1610612761,92,106,2024-02-29T02:23:29Z,5390000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2024-02-29T02:22:05.4Z,4,REGULAR,substitution,out,['startperiod'],1629655,,,1610612761,92,106,2024-02-29T02:23:29Z,5400000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2024-02-29T02:22:05.4Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612761,92,106,2024-02-29T02:23:29Z,5410000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2024-02-29T02:22:05.4Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612761,92,106,2024-02-29T02:23:29Z,5420000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2024-02-29T02:22:05.4Z,4,REGULAR,substitution,in,['startperiod'],1630193,,,1610612761,92,106,2024-02-29T02:23:29Z,5430000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2024-02-29T02:22:05.4Z,4,REGULAR,substitution,in,['startperiod'],1641726,,,1610612761,92,106,2024-02-29T02:23:29Z,5440000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2024-02-29T02:22:05.4Z,4,REGULAR,substitution,in,['startperiod'],203957,,,1610612761,92,106,2024-02-29T02:23:29Z,5450000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2024-02-29T02:23:51.0Z,4,REGULAR,period,start,[],0,,,1610612742,92,106,2024-02-29T02:23:51Z,5460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT11M48.00S,2024-02-29T02:24:05.1Z,4,REGULAR,foul,personal,['2freethrow'],1641711,,,1610612742,92,106,2024-02-29T02:24:27Z,5470000,False,,,0,,G. Dick shooting personal FOUL (2 PF) (Exum 2 FT),"[1641711, 203957]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,2.0,0.0,Exum,203957.0,,
559,PT11M48.00S,2024-02-29T02:24:28.2Z,4,REGULAR,freethrow,1 of 2,[],203957,,,1610612742,92,107,2024-02-29T02:24:44Z,5490000,False,,,0,,D. Exum Free Throw 1 of 2 (4 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
560,PT11M48.00S,2024-02-29T02:24:28.2Z,4,REGULAR,freethrow,2 of 2,[],203957,,,1610612742,92,107,2024-02-29T02:24:44Z,5500000,False,,,0,,MISS D. Exum Free Throw 2 of 2,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
561,PT11M46.00S,2024-02-29T02:24:30.2Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,92,107,2024-02-29T02:24:44Z,5510000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,560.0,4.0,2.0,2.0,,,,,,,,
562,PT11M29.00S,2024-02-29T02:24:59.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,12.434296977660972,38.48039215686275,1610612761,94,107,2024-02-29T02:25:32Z,5520000,False,58.0,64.0,1,left,S. Barnes 8' floating Jump Shot (15 PTS) (J. Poeltl 5 AST),"[1630567, 1627751]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,8.64,Made,15.0,J. Poeltl,1627751.0,5.0,,,,,,,,,,,,
564,PT11M13.00S,2024-02-29T02:25:16.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,83.65637319316689,41.42156862745098,1610612742,94,109,2024-02-29T02:25:23Z,5540000,False,-43.0,101.0,1,right,K. Irving 10' pullup Jump Shot (16 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,10.98,Made,16.0,,,,,,,,,,,,,,,
565,PT10M55.00S,2024-02-29T02:25:34.4Z,4,REGULAR,2pt,Jump Shot,[],1627751,7.178055190538765,29.411764705882355,1610612761,96,109,2024-02-29T02:26:27Z,5550000,False,103.0,15.0,1,left,J. Poeltl 10' floating Jump Shot (11 PTS) (S. Barnes 7 AST),"[1627751, 1630567]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,10.4,Made,11.0,S. Barnes,1630567.0,7.0,,,,,,,,,,,,
567,PT10M42.00S,2024-02-29T02:25:45.8Z,4,REGULAR,3pt,Jump Shot,[],202681,69.99014454664915,25.245098039215684,1610612742,96,109,2024-02-29T02:25:49Z,5570000,False,-124.0,230.0,1,right,MISS K. Irving 26' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,26.08,Missed,,,,,,,,,,,,,,,,
568,PT10M40.00S,2024-02-29T02:25:47.8Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,96,109,2024-02-29T02:25:49Z,5580000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,567.0,5.0,3.0,2.0,,,,,,,,
569,PT10M30.00S,2024-02-29T02:26:00.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630567,6.521024967148489,45.34313725490196,1610612761,98,109,2024-02-29T02:26:09Z,5590000,False,23.0,9.0,1,left,S. Barnes driving Layup (17 PTS) (J. Poeltl 6 AST),"[1630567, 1627751]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,2.49,Made,17.0,J. Poeltl,1627751.0,6.0,,,,,,,,,,,,
571,PT10M30.00S,2024-02-29T02:26:03.7Z,4,REGULAR,violation,defensive goaltending,[],1641726,,,1610612761,98,109,2024-02-29T02:26:09Z,5610000,False,,,0,,D. Lively II defensive goaltending VIOLATION,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,2882.0,,,,,,,,,,,,,,,,,,,
572,PT10M17.00S,2024-02-29T02:26:26.0Z,4,REGULAR,2pt,Jump Shot,[],203501,81.2910643889619,71.56862745098039,1610612742,98,109,2024-02-29T02:26:30Z,5620000,False,108.0,123.0,1,right,MISS T. Hardaway Jr. 16' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,,,16.39,Missed,,,,,,,,,,,,,,,,
573,PT10M13.00S,2024-02-29T02:26:30.0Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,98,109,2024-02-29T02:26:30Z,5630000,False,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,572.0,4.0,4.0,0.0,,,,,,,,
574,PT10M07.00S,2024-02-29T02:26:35.3Z,4,REGULAR,3pt,Jump Shot,[],1630567,32.670827858081466,32.35294117647059,1610612761,98,109,2024-02-29T02:26:39Z,5640000,False,88.0,255.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,26.94,Missed,,,,,,,,,,,,,,,,
575,PT10M04.00S,2024-02-29T02:26:38.3Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612742,98,109,2024-02-29T02:26:39Z,5650000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:4),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,574.0,4.0,4.0,0.0,,,,,,,,
576,PT09M54.00S,2024-02-29T02:26:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,94.43166885676742,56.127450980392155,1610612742,98,111,2024-02-29T02:26:53Z,5660000,False,31.0,0.0,1,right,K. Irving driving finger roll Layup (18 PTS) (D. Exum 2 AST),"[202681, 203957]",1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,3.06,Made,18.0,D. Exum,203957.0,2.0,,,,,,,,,,,,
578,PT09M40.00S,2024-02-29T02:27:02.1Z,4,REGULAR,2pt,Jump Shot,[],1627751,8.754927726675426,22.54901960784314,1610612761,100,111,2024-02-29T02:27:07Z,5680000,False,137.0,30.0,1,left,J. Poeltl 14' floating Jump Shot (13 PTS) (B. Brown 3 AST),"[1627751, 1628971]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,14.05,Made,13.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,
580,PT09M24.00S,2024-02-29T02:27:17.5Z,4,REGULAR,3pt,Jump Shot,[],202681,72.22404730617609,17.401960784313726,1610612742,100,114,2024-02-29T02:27:21Z,5700000,False,-163.0,209.0,1,right,K. Irving 26' 3PT  (21 PTS) (D. Exum 3 AST),"[202681, 203957]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,26.47,Made,21.0,D. Exum,203957.0,3.0,,,,,,,,,,,,
