actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
266,PT03M41.00S,2024-03-28T00:29:37.1Z,2,REGULAR,steal,,[],1629670,,,1610612761,49,66,2024-03-28T00:29:39Z,2590000,False,,,0,,J. Nwora STEAL (1 STL),[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT03M38.00S,2024-03-28T00:29:42.3Z,2,REGULAR,turnover,out-of-bounds,[],1629670,,,1610612761,49,66,2024-03-28T00:29:50Z,2600000,False,,,0,,J. Nwora lost ball out-of-bounds TURNOVER (1 TO),[1629670],1610612761.0,TOR,lost ball,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,,,,2534.0,,,,,1.0,,,,,,,,,,,
268,PT03M17.00S,2024-03-28T00:30:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,6.521024967148489,47.549019607843135,1610612752,49,68,2024-03-28T00:30:19Z,2610000,False,12.0,9.0,1,left,P. Achiuwa reverse Layup (6 PTS) (J. Brunson 6 AST),"[1630173, 1628973]",1610612752.0,NYK,reverse,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.51,Made,6.0,,,,,,,J. Brunson,1628973.0,6.0,,,,,,,,
270,PT03M04.00S,2024-03-28T00:30:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,85.62746386333771,46.32352941176471,1610612761,51,68,2024-03-28T00:30:34Z,2630000,False,-18.0,83.0,1,right,G. Dick 8' driving floating Jump Shot (10 PTS) (G. Trent Jr. 5 AST),"[1641711, 1629018]",1610612761.0,TOR,driving floating,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,8.46,Made,10.0,,,,,,,G. Trent Jr.,1629018.0,5.0,,,,,,,,
272,PT02M52.00S,2024-03-28T00:30:40.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.645860709592641,41.42156862745098,1610612752,51,70,2024-03-28T00:30:47Z,2650000,False,43.0,57.0,1,left,J. Brunson 7' driving floating Jump Shot (16 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.13,Made,16.0,,,,,,,,,,,,,,,,,
273,PT02M52.00S,2024-03-28T00:30:44.4Z,2,REGULAR,foul,personal,['1freethrow'],1641711,,,1610612752,51,70,2024-03-28T00:30:57Z,2660000,False,,,0,,G. Dick shooting personal FOUL (1 PF) (Brunson 1 FT),"[1641711, 1628973]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
275,PT02M52.00S,2024-03-28T00:30:50.0Z,2,REGULAR,substitution,out,[],1629670,,,1610612752,51,70,2024-03-28T00:31:57Z,2680000,False,,,0,,SUB out: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M52.00S,2024-03-28T00:30:50.0Z,2,REGULAR,substitution,in,[],202066,,,1610612752,51,70,2024-03-28T00:31:57Z,2690000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M52.00S,2024-03-28T00:31:16.8Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,51,71,2024-03-28T00:31:16Z,2700000,False,,,0,,J. Brunson Free Throw 1 of 1 (17 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
278,PT02M40.00S,2024-03-28T00:31:32.1Z,2,REGULAR,3pt,Jump Shot,[],1641711,93.9060446780552,96.56862745098039,1610612761,54,71,2024-03-28T00:31:38Z,2710000,False,233.0,5.0,1,right,G. Dick 3PT  (13 PTS) (G. Temple 1 AST),"[1641711, 202066]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,23.28,Made,13.0,,,,,,,G. Temple,202066.0,1.0,,,,,,,,
280,PT02M18.00S,2024-03-28T00:31:53.5Z,2,REGULAR,2pt,Jump Shot,[],1628973,8.229303547963205,26.96078431372549,1610612752,54,71,2024-03-28T00:32:00Z,2730000,False,115.0,25.0,1,left,MISS J. Brunson 11' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,11.79,Missed,,,,,,,,,,,,,,,,,,
281,PT02M17.00S,2024-03-28T00:31:54.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,54,71,2024-03-28T00:32:00Z,2740000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,280.0,,,,,,,
283,PT02M10.00S,2024-03-28T00:32:09.4Z,2,REGULAR,2pt,Jump Shot,[],1641711,73.9323258869908,47.794117647058826,1610612761,56,71,2024-03-28T00:32:14Z,2760000,False,-11.0,193.0,1,right,G. Dick 19' pullup Jump Shot (15 PTS) (J. Freeman-Liberty 2 AST),"[1641711, 1631241]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,19.28,Made,15.0,,,,,,,J. Freeman-Liberty,1631241.0,2.0,,,,,,,,
285,PT01M46.00S,2024-03-28T00:32:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630540,29.6484888304862,22.058823529411764,1610612752,56,71,2024-03-28T00:32:39Z,2780000,False,140.0,226.0,1,left,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
286,PT01M42.00S,2024-03-28T00:32:36.9Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,56,71,2024-03-28T00:32:39Z,2790000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,285.0,,,,,3.0,2.0,1.0
287,PT01M38.00S,2024-03-28T00:32:40.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,18.347568988173457,5.392156862745098,1610612752,56,71,2024-03-28T00:32:46Z,2800000,False,223.0,120.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
288,PT01M35.00S,2024-03-28T00:32:43.7Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,56,71,2024-03-28T00:32:46Z,2810000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,287.0,,,,,7.0,3.0,4.0
289,PT01M34.00S,2024-03-28T00:32:44.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630173,5.601182654402102,49.01960784313725,1610612752,56,73,2024-03-28T00:32:49Z,2820000,False,5.0,0.0,1,left,P. Achiuwa Hook (8 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.49,Made,8.0,,,,,,,,,,,,,,,,,
290,PT01M22.00S,2024-03-28T00:32:56.4Z,2,REGULAR,2pt,Jump Shot,[],1629018,77.7431011826544,68.62745098039215,1610612761,56,73,2024-03-28T00:43:05Z,2830000,False,93.0,157.0,1,right,MISS G. Trent Jr. 18' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,18.23,Missed,,,,,,,,,,,,,,,,,,
291,PT01M20.00S,2024-03-28T00:32:58.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,56,73,2024-03-28T00:33:00Z,2840000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,290.0,,,,,3.0,3.0,0.0
292,PT01M03.00S,2024-03-28T00:33:15.7Z,2,REGULAR,3pt,Jump Shot,[],1628404,21.632720105124836,8.823529411764707,1610612752,56,73,2024-03-28T00:33:21Z,2850000,False,206.0,151.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
293,PT00M59.00S,2024-03-28T00:33:19.7Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612752,56,73,2024-03-28T00:33:21Z,2860000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:3),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,292.0,,,,,4.0,3.0,1.0
294,PT00M49.70S,2024-03-28T00:33:32.0Z,2,REGULAR,foul,personal,[],1631241,,,1610612752,56,73,2024-03-28T00:33:59Z,2870000,False,,,0,,J. Freeman-Liberty personal FOUL (1 PF),"[1631241, 1628973]",1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Mid-Range,16-24 Right Center,,,,201245.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
296,PT00M43.30S,2024-03-28T00:34:02.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202066,,,1610612752,56,73,2024-03-28T00:34:11Z,2890000,False,,,0,,G. Temple shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[202066, 1630173]",1610612761.0,TOR,shooting,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,,,,2534.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,
298,PT00M43.30S,2024-03-28T00:34:25.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630173,,,1610612752,56,74,2024-03-28T00:34:25Z,2910000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (9 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
299,PT00M43.30S,2024-03-28T00:34:43.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630173,,,1610612752,56,75,2024-03-28T00:34:43Z,2920000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (10 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
300,PT00M35.50S,2024-03-28T00:34:56.7Z,2,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612761,56,75,2024-03-28T00:35:03Z,2930000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[1630173, 1629018]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,,,,,,,
302,PT00M35.50S,2024-03-28T00:35:21.6Z,2,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,56,75,2024-03-28T00:35:21Z,2950000,False,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT00M35.50S,2024-03-28T00:35:21.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,56,75,2024-03-28T00:35:21Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,302.0,,,,,,,
304,PT00M35.50S,2024-03-28T00:35:37.9Z,2,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,57,75,2024-03-28T00:35:37Z,2970000,False,,,0,,G. Trent Jr. Free Throw 2 of 2 (9 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
305,PT00M19.80S,2024-03-28T00:35:56.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,5.206964520367937,95.58823529411765,1610612752,57,75,2024-03-28T00:36:01Z,2980000,False,-228.0,-4.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
306,PT00M16.90S,2024-03-28T00:35:59.3Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,57,75,2024-03-28T00:36:01Z,2990000,False,,,0,,J. Hart REBOUND (Off:2 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,305.0,,,,,4.0,2.0,2.0
307,PT00M13.40S,2024-03-28T00:36:02.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,5.206964520367937,96.32352941176471,1610612752,57,78,2024-03-28T00:36:07Z,3000000,False,-232.0,-4.0,1,left,D. DiVincenzo 3PT  (9 PTS) (J. Brunson 7 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.16,Made,9.0,,,,,,,J. Brunson,1628973.0,7.0,,,,,,,,
309,PT00M06.80S,2024-03-28T00:36:13.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641711,88.91261498028909,41.42156862745098,1610612761,57,78,2024-03-28T00:36:28Z,3020000,False,-43.0,52.0,1,right,MISS G. Dick 6' running Shot,[1641711],1610612761.0,TOR,running,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
310,PT00M05.20S,2024-03-28T00:36:14.7Z,2,REGULAR,rebound,offensive,[],1631241,,,1610612761,57,78,2024-03-28T00:36:43Z,3030000,False,,,0,,J. Freeman-Liberty REBOUND (Off:1 Def:1),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,309.0,,,,,2.0,1.0,1.0
311,PT00M05.20S,2024-03-28T00:36:17.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631241,94.40999984741211,50.0,1610612761,59,78,2024-03-28T00:36:47Z,3040000,False,0.0,0.0,1,right,J. Freeman-Liberty putback Layup (8 PTS),[1631241],1610612761.0,TOR,putback,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
312,PT00M00.60S,2024-03-28T00:36:28.8Z,2,REGULAR,2pt,Jump Shot,[],1630540,6.258212877792378,77.45098039215686,1610612752,59,80,2024-03-28T00:36:37Z,3050000,False,-137.0,6.0,1,left,M. McBride 13' pullup Jump Shot (20 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,8-16 Left,13.74,Made,20.0,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2024-03-28T00:36:51.9Z,2,REGULAR,period,end,[],0,,,1610612761,59,80,2024-03-28T00:36:51Z,3060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-03-28T00:50:42.1Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612761,59,80,2024-03-28T00:51:42Z,3070000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-03-28T00:50:42.1Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612761,59,80,2024-03-28T00:51:42Z,3080000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-03-28T00:52:00.1Z,3,REGULAR,period,start,[],0,,,1610612761,59,80,2024-03-28T00:52:00Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M49.00S,2024-03-28T00:52:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,5.863994743758213,47.549019607843135,1610612761,59,80,2024-03-28T00:52:17Z,3100000,False,12.0,3.0,1,left,MISS G. Dick reverse Layup,[1641711],1610612761.0,TOR,reverse,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,,
318,PT11M47.00S,2024-03-28T00:52:12.8Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,59,80,2024-03-28T00:52:17Z,3110000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,317.0,,,,,3.0,2.0,1.0
319,PT11M28.00S,2024-03-28T00:52:31.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,83.65637319316689,47.30392156862745,1610612752,59,80,2024-03-28T00:52:42Z,3120000,False,-13.0,101.0,1,right,MISS I. Hartenstein 10' floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.2,Missed,,,,,,,,,,,,,,,,,,
320,PT11M27.00S,2024-03-28T00:52:32.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,59,80,2024-03-28T00:52:42Z,3130000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,319.0,,,,,,,
322,PT11M03.00S,2024-03-28T00:53:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,6.389618922470433,52.94117647058824,1610612761,61,80,2024-03-28T00:53:06Z,3150000,False,-15.0,8.0,1,left,K. Olynyk finger roll Layup (9 PTS),[203482],1610612761.0,TOR,finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.65,Made,9.0,,,,,,,,,,,,,,,,,
323,PT10M44.00S,2024-03-28T00:53:23.0Z,3,REGULAR,foul,personal,['2freethrow'],1631241,,,1610612752,61,80,2024-03-28T00:53:28Z,3160000,False,,,0,,J. Freeman-Liberty shooting personal FOUL (2 PF) (Hartenstein 2 FT),"[1631241, 1628392]",1610612761.0,TOR,shooting,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,,,,1627964.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,
325,PT10M44.00S,2024-03-28T00:53:46.5Z,3,REGULAR,freethrow,1 of 2,[],1628392,,,1610612752,61,81,2024-03-28T00:53:46Z,3180000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (12 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
326,PT10M44.00S,2024-03-28T00:53:59.7Z,3,REGULAR,freethrow,2 of 2,[],1628392,,,1610612752,61,82,2024-03-28T00:53:59Z,3190000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (13 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
327,PT10M30.00S,2024-03-28T00:54:14.6Z,3,REGULAR,3pt,Jump Shot,[],203482,26.363337713534822,82.35294117647058,1610612761,61,82,2024-03-28T00:54:19Z,3200000,False,-162.0,195.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
328,PT10M27.00S,2024-03-28T00:54:17.6Z,3,REGULAR,rebound,offensive,[],203482,,,1610612761,61,82,2024-03-28T00:54:19Z,3210000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,327.0,,,,,3.0,2.0,1.0
329,PT10M25.00S,2024-03-28T00:54:23.4Z,3,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612761,61,82,2024-03-28T00:54:28Z,3220000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1628404, 203482]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,,,
331,PT10M25.00S,2024-03-28T00:54:44.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203482,,,1610612761,62,82,2024-03-28T00:54:44Z,3240000,False,,,0,,K. Olynyk Free Throw 1 of 2 (10 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
332,PT10M25.00S,2024-03-28T00:54:58.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203482,,,1610612761,63,82,2024-03-28T00:54:58Z,3250000,False,,,0,,K. Olynyk Free Throw 2 of 2 (11 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
333,PT10M06.00S,2024-03-28T00:55:19.3Z,3,REGULAR,2pt,Jump Shot,[],1628973,91.93495400788436,79.90196078431373,1610612752,63,84,2024-03-28T00:55:24Z,3260000,False,150.0,23.0,1,right,J. Brunson 15' step back Jump Shot (19 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,15.13,Made,19.0,,,,,,,,,,,,,,,,,
334,PT09M47.00S,2024-03-28T00:55:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,5.732588699080158,47.30392156862745,1610612761,65,84,2024-03-28T00:55:42Z,3270000,False,13.0,1.0,1,left,K. Olynyk Layup (13 PTS) (G. Trent Jr. 6 AST),"[203482, 1629018]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.36,Made,13.0,,,,,,,G. Trent Jr.,1629018.0,6.0,,,,,,,,
336,PT09M24.00S,2024-03-28T00:56:00.2Z,3,REGULAR,3pt,Jump Shot,[],1628978,64.07687253613666,62.5,1610612752,65,84,2024-03-28T00:56:06Z,3290000,False,62.0,285.0,1,right,MISS D. DiVincenzo 29' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,29.2,Missed,,,,,,,,,,,,,,,,,,
337,PT09M22.00S,2024-03-28T00:56:02.2Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,65,84,2024-03-28T00:56:06Z,3300000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:3),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,336.0,,,,,4.0,3.0,1.0
338,PT09M11.00S,2024-03-28T00:56:13.6Z,3,REGULAR,2pt,Jump Shot,[],1641711,12.697109067017081,15.686274509803921,1610612761,67,84,2024-03-28T00:56:18Z,3310000,False,172.0,67.0,1,left,G. Dick 18' pullup Jump Shot (17 PTS) (K. Olynyk 3 AST),"[1641711, 203482]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right,18.42,Made,17.0,,,,,,,K. Olynyk,203482.0,3.0,,,,,,,,
340,PT08M57.00S,2024-03-28T00:56:27.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,93.64323258869908,50.0,1610612752,67,86,2024-03-28T00:56:32Z,3330000,False,0.0,7.0,1,right,I. Hartenstein cutting DUNK (15 PTS) (J. Hart 5 AST),"[1628392, 1628404]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.73,Made,15.0,,,,,,,J. Hart,1628404.0,5.0,,,,,,,,
342,PT08M51.00S,2024-03-28T00:56:36.5Z,3,REGULAR,turnover,traveling,[],1631241,,,1610612761,67,86,2024-03-28T00:56:42Z,3350000,False,,,0,,J. Freeman-Liberty traveling TURNOVER (1 TO),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Right Center,,,,1627964.0,,,,,1.0,,,,,,,,,,,
343,PT08M34.00S,2024-03-28T00:57:00.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,89.17542706964521,67.15686274509804,1610612752,67,86,2024-03-28T00:57:05Z,3360000,False,86.0,49.0,1,right,MISS J. Brunson 9' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,9.9,Missed,,,,,,,,,,,,,,,,,,
344,PT08M32.00S,2024-03-28T00:57:02.1Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,67,86,2024-03-28T00:57:05Z,3370000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:4),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,343.0,,,,,5.0,4.0,1.0
345,PT08M27.00S,2024-03-28T00:57:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631241,7.440867279894875,39.46078431372549,1610612761,67,86,2024-03-28T00:57:14Z,3380000,False,53.0,17.0,1,left,MISS J. Freeman-Liberty running Layup,[1631241],1610612761.0,TOR,running,,,Freeman-Liberty,J. Freeman-Liberty,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
346,PT08M25.00S,2024-03-28T00:57:09.9Z,3,REGULAR,rebound,offensive,[],1641711,,,1610612761,67,86,2024-03-28T00:58:17Z,3390000,False,,,0,,G. Dick REBOUND (Off:1 Def:0),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,345.0,,,,,1.0,0.0,1.0
347,PT08M21.00S,2024-03-28T00:57:14.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641711,6.389618922470433,51.470588235294116,1610612761,69,86,2024-03-28T00:57:19Z,3400000,False,-7.0,8.0,1,left,G. Dick driving Layup (19 PTS) (K. Olynyk 4 AST),"[1641711, 203482]",1610612761.0,TOR,driving,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,1.06,Made,19.0,,,,,,,K. Olynyk,203482.0,4.0,,,,,,,,
