actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT05M37.00S,2024-03-21T00:21:21.7Z,2,REGULAR,rebound,defensive,[],203482,,,1610612761,38,53,2024-03-21T00:21:24Z,2540000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,253.0,1.0,1.0,0.0,,,,,,,,,,,,,,
262,PT05M32.00S,2024-03-21T00:21:31.9Z,2,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612761,38,53,2024-03-21T00:22:52Z,2575000,False,,,0,,B. Brown lost ball out-of-bounds TURNOVER (2 TO),[1628971],1610612761.0,TOR,lost ball,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1830.0,2.0,,,,,,
259,PT05M24.00S,2024-03-21T00:21:39.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631165,6.652431011826544,2.450980392156863,1610612758,38,53,2024-03-21T00:22:52Z,2590000,False,238.0,10.0,1,left,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
260,PT05M22.00S,2024-03-21T00:21:42.3Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,38,53,2024-03-21T00:21:42Z,2600000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,259.0,9.0,5.0,4.0,,,,,,,,,,,,,,
261,PT05M21.00S,2024-03-21T00:21:47.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,38,53,2024-03-21T00:21:47Z,2610000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M21.00S,2024-03-21T00:21:49.1Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,38,53,2024-03-21T00:24:35Z,2620000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M21.00S,2024-03-21T00:21:49.1Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,38,53,2024-03-21T00:24:35Z,2630000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M12.00S,2024-03-21T00:24:52.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628368,32.802233902759525,63.23529411764706,1610612758,38,53,2024-03-21T00:24:56Z,2640000,False,-66.0,256.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
266,PT05M09.00S,2024-03-21T00:24:55.5Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,38,53,2024-03-21T00:24:56Z,2650000,False,,,0,,G. Trent Jr. REBOUND (Off:2 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,265.0,4.0,2.0,2.0,,,,,,,,,,,,,,
267,PT04M50.00S,2024-03-21T00:25:13.4Z,2,REGULAR,3pt,Jump Shot,[],1630534,80.1084099868594,5.392156862745098,1610612761,38,53,2024-03-21T00:25:18Z,2660000,False,-223.0,134.0,1,right,MISS O. Agbaji 26' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
268,PT04M46.00S,2024-03-21T00:25:17.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,38,53,2024-03-21T00:25:18Z,2670000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,267.0,10.0,6.0,4.0,,,,,,,,,,,,,,
269,PT04M31.00S,2024-03-21T00:25:37.8Z,2,REGULAR,foul,personal,[],1641711,,,1610612758,38,53,2024-03-21T00:26:00Z,2680000,False,,,0,,G. Dick personal FOUL (1 PF),"[1641711, 1628368]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1830.0,,,,1.0,0.0,Fox,1628368.0
271,PT04M25.00S,2024-03-21T00:26:13.1Z,2,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612758,38,53,2024-03-21T00:26:19Z,2700000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Fox 2 FT),"[1630534, 1628368]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,,,,1.0,0.0,Fox,1628368.0
273,PT04M25.00S,2024-03-21T00:26:41.9Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,38,53,2024-03-21T00:26:42Z,2720000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
274,PT04M25.00S,2024-03-21T00:26:41.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,38,53,2024-03-21T00:26:42Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,
275,PT04M25.00S,2024-03-21T00:27:00.9Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,38,54,2024-03-21T00:27:00Z,2740000,False,,,0,,D. Fox Free Throw 2 of 2 (11 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
276,PT04M11.00S,2024-03-21T00:27:17.0Z,2,REGULAR,foul,personal,[],203084,,,1610612761,38,54,2024-03-21T00:27:31Z,2750000,False,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 203482]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1830.0,,,,1.0,0.0,Olynyk,203482.0
278,PT04M05.00S,2024-03-21T00:27:48.5Z,2,REGULAR,3pt,Jump Shot,[],1641711,77.87450722733246,88.97058823529412,1610612761,38,54,2024-03-21T00:27:52Z,2770000,False,195.0,155.0,1,right,MISS G. Dick 24' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
279,PT04M03.00S,2024-03-21T00:27:50.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,38,54,2024-03-21T00:27:52Z,2780000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,278.0,11.0,7.0,4.0,,,,,,,,,,,,,,
280,PT03M56.00S,2024-03-21T00:27:58.4Z,2,REGULAR,2pt,Jump Shot,[],1628368,26.10052562417871,52.94117647058824,1610612758,38,54,2024-03-21T00:28:02Z,2790000,False,-15.0,193.0,1,left,MISS D. Fox 19' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,19.34,Missed,,,,,,,,,,,,,,,,,,
281,PT03M53.00S,2024-03-21T00:28:01.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612761,38,54,2024-03-21T00:28:02Z,2800000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,,280.0,2.0,2.0,0.0,,,,,,,,,,,,,,
282,PT03M48.00S,2024-03-21T00:28:06.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629018,89.83245729303549,45.588235294117645,1610612761,40,54,2024-03-21T00:28:13Z,2810000,False,-22.0,43.0,1,right,G. Trent Jr. running finger roll Layup (7 PTS) (B. Brown 5 AST),"[1629018, 1628971]",1610612761.0,TOR,running finger roll,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,,7.0,B. Brown,1628971.0,5.0,,,,,,,,,,
284,PT03M35.00S,2024-03-21T00:28:20.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612758,40,54,2024-03-21T00:28:31Z,2830000,False,,,0,,O. Agbaji shooting personal FOUL (2 PF) (Barnes 2 FT),"[1630534, 203084]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1830.0,,,,2.0,0.0,Barnes,203084.0
286,PT03M35.00S,2024-03-21T00:28:48.4Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,40,54,2024-03-21T00:28:48Z,2850000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
287,PT03M35.00S,2024-03-21T00:28:48.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,40,54,2024-03-21T00:28:48Z,2860000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,,,,,
288,PT03M35.00S,2024-03-21T00:29:04.6Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,40,55,2024-03-21T00:29:04Z,2870000,False,,,0,,H. Barnes Free Throw 2 of 2 (9 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
289,PT03M25.00S,2024-03-21T00:29:15.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,93.24901445466492,51.225490196078425,1610612761,40,55,2024-03-21T00:29:20Z,2880000,False,6.0,11.0,1,right,MISS G. Trent Jr. cutting Layup - blocked,"[1629018, 1631099]",1610612761.0,TOR,cutting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,Murray,1631099.0,,,,,,,,
290,PT03M25.00S,2024-03-21T00:29:15.5Z,2,REGULAR,block,,[],1631099,,,1610612761,40,55,2024-03-21T00:29:18Z,2890000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT03M21.00S,2024-03-21T00:29:19.5Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,40,55,2024-03-21T00:29:20Z,2900000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,289.0,3.0,3.0,0.0,,,,,,,,,,,,,,
292,PT03M18.00S,2024-03-21T00:29:22.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628368,12.352168199737193,61.71875,1610612758,40,55,2024-03-21T00:30:26Z,2910000,False,-59.0,64.0,1,left,MISS D. Fox 8' driving floating Shot - blocked,"[1628368, 203482]",1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,8.65,Missed,,,,,,,,,Olynyk,203482.0,,,,,,,,
293,PT03M18.00S,2024-03-21T00:29:22.6Z,2,REGULAR,block,,[],203482,,,1610612758,40,55,2024-03-21T00:29:25Z,2920000,False,,,0,,K. Olynyk BLOCK (2 BLK),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
294,PT03M18.00S,2024-03-21T00:29:22.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,40,55,2024-03-21T00:29:34Z,2930000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,292.0,,,,,,,,,,,,,,,,,
296,PT03M18.00S,2024-03-21T00:29:29.4Z,2,REGULAR,substitution,out,[],203084,,,1610612761,40,55,2024-03-21T00:29:35Z,2950000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M18.00S,2024-03-21T00:29:29.4Z,2,REGULAR,substitution,in,[],1628370,,,1610612761,40,55,2024-03-21T00:29:35Z,2960000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M03.00S,2024-03-21T00:29:52.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,89.83245729303549,44.85294117647059,1610612761,42,55,2024-03-21T00:31:13Z,2970000,False,-26.0,43.0,1,right,B. Brown bank Jump Shot (6 PTS) (K. Olynyk 2 AST),"[1628971, 203482]",1610612761.0,TOR,bank,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.02,Made,,,,,6.0,K. Olynyk,203482.0,2.0,,,,,,,,,,
301,PT02M49.00S,2024-03-21T00:30:22.5Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,42,55,2024-03-21T00:32:06Z,3000000,False,,,0,,M. Monk bad pass TURNOVER (3 TO),"[1628370, 1641711]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,Dick,1641711.0,,,,
302,PT02M49.00S,2024-03-21T00:30:22.5Z,2,REGULAR,steal,,[],1641711,,,1610612761,42,55,2024-03-21T00:30:24Z,3010000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT02M46.00S,2024-03-21T00:30:49.8Z,2,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612761,42,55,2024-03-21T00:30:55Z,3060000,False,,,0,,M. Monk shooting personal FOUL (3 PF) (Agbaji 2 FT),"[1628370, 1630534]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,,,,3.0,0.0,Agbaji,1630534.0
309,PT02M46.00S,2024-03-21T00:31:12.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630534,,,1610612761,42,55,2024-03-21T00:40:07Z,3080000,False,,,0,,MISS O. Agbaji Free Throw 1 of 2,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
310,PT02M46.00S,2024-03-21T00:31:12.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,42,55,2024-03-21T00:31:12Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,,
311,PT02M46.00S,2024-03-21T00:31:15.1Z,2,REGULAR,substitution,out,[],1628370,,,1610612761,42,55,2024-03-21T00:31:24Z,3100000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M46.00S,2024-03-21T00:31:15.1Z,2,REGULAR,substitution,in,[],1630537,,,1610612761,42,55,2024-03-21T00:31:24Z,3110000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M46.00S,2024-03-21T00:31:38.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630534,,,1610612761,43,55,2024-03-21T00:40:07Z,3120000,False,,,0,,O. Agbaji Free Throw 2 of 2 (8 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
314,PT02M27.00S,2024-03-21T00:32:00.9Z,2,REGULAR,2pt,Jump Shot,[],1630537,19.053876478318003,11.297487745098039,1610612758,43,55,2024-03-21T02:32:29Z,3130000,False,194.0,127.0,1,left,MISS C. Duarte 23' Jump Shot,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Right,23.12,Missed,,,,,,,,,,,,,,,,,,
315,PT02M23.00S,2024-03-21T00:32:04.9Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,43,55,2024-03-21T00:32:05Z,3140000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,314.0,3.0,1.0,2.0,,,,,,,,,,,,,,
316,PT02M18.00S,2024-03-21T00:32:09.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628368,18.873193166885677,48.03921568627451,1610612758,43,57,2024-03-21T00:32:13Z,3150000,False,10.0,125.0,1,left,D. Fox 12' pullup Jump Shot (13 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,12.53,Made,,,,,13.0,,,,,,,,,,,,,
318,PT02M02.00S,2024-03-21T00:32:24.7Z,2,REGULAR,2pt,Jump Shot,[],1629018,94.69448094612353,19.362745098039216,1610612761,45,57,2024-03-21T00:32:30Z,3170000,False,-153.0,-3.0,1,right,G. Trent Jr. 15' step back Jump Shot (9 PTS) (K. Olynyk 3 AST),"[1629018, 203482]",1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Left,15.32,Made,,,,,9.0,K. Olynyk,203482.0,3.0,,,,,,,,,,
319,PT01M38.00S,2024-03-21T00:32:49.8Z,2,REGULAR,3pt,Jump Shot,[],1631099,9.017739816031538,2.450980392156863,1610612758,45,57,2024-03-21T00:34:46Z,3180000,False,238.0,32.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
320,PT01M34.00S,2024-03-21T00:32:53.8Z,2,REGULAR,rebound,offensive,[],1630537,,,1610612758,45,57,2024-03-21T00:32:56Z,3190000,False,,,0,,C. Duarte REBOUND (Off:2 Def:1),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Right Corner 3,24+ Right,,,319.0,3.0,1.0,2.0,,,,,,,,,,,,,,
321,PT01M33.00S,2024-03-21T00:32:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630537,5.732588699080158,49.50980392156863,1610612758,45,59,2024-03-21T00:33:00Z,3200000,False,2.0,1.0,1,left,C. Duarte putback Layup (7 PTS),[1630537],1610612758.0,SAC,putback,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,7.0,,,,,,,,,,,,,
323,PT01M21.00S,2024-03-21T00:33:05.8Z,2,REGULAR,3pt,Jump Shot,[],1641711,86.28449408672799,95.58823529411765,1610612761,45,59,2024-03-21T00:33:10Z,3210000,False,228.0,76.0,1,right,MISS G. Dick 24' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,,
324,PT01M19.00S,2024-03-21T00:33:07.8Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612758,45,59,2024-03-21T00:33:10Z,3220000,False,,,0,,C. Duarte REBOUND (Off:2 Def:2),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Right Corner 3,24+ Right,,,323.0,4.0,2.0,2.0,,,,,,,,,,,,,,
325,PT01M13.00S,2024-03-21T00:33:14.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627734,5.995400788436268,50.245098039215684,1610612758,45,61,2024-03-21T00:33:21Z,3230000,False,-1.0,4.0,1,left,D. Sabonis running DUNK (8 PTS),[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,8.0,,,,,,,,,,,,,
326,PT01M02.00S,2024-03-21T00:33:25.3Z,2,REGULAR,turnover,bad pass,[],1641711,,,1610612761,45,61,2024-03-21T00:33:29Z,3240000,False,,,0,,G. Dick bad pass TURNOVER (1 TO),"[1641711, 1631165]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,Ellis,1631165.0,,,,
327,PT01M02.00S,2024-03-21T00:33:25.3Z,2,REGULAR,steal,,[],1631165,,,1610612758,45,61,2024-03-21T00:34:37Z,3250000,False,,,0,,K. Ellis STEAL (2 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
328,PT01M00.00S,2024-03-21T00:33:29.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631099,5.469776609724048,49.01960784313725,1610612758,45,63,2024-03-21T00:33:35Z,3260000,False,5.0,-1.0,1,left,K. Murray running DUNK (4 PTS) (D. Sabonis 5 AST),"[1631099, 1627734]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,4.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,
330,PT00M53.00S,2024-03-21T00:33:47.6Z,2,REGULAR,turnover,lost ball,[],203482,,,1610612761,45,63,2024-03-21T00:33:51Z,3280000,False,,,0,,K. Olynyk lost ball TURNOVER (2 TO),"[203482, 1628368]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2.0,Fox,1628368.0,,,,
331,PT00M53.00S,2024-03-21T00:33:47.6Z,2,REGULAR,steal,,[],1628368,,,1610612758,45,63,2024-03-21T00:33:49Z,3290000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
332,PT00M49.50S,2024-03-21T00:33:51.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,6.258212877792378,49.754901960784316,1610612758,45,65,2024-03-21T00:33:57Z,3300000,False,1.0,6.0,1,left,D. Fox running finger roll Layup (15 PTS),[1628368],1610612758.0,SAC,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,15.0,,,,,,,,,,,,,
333,PT00M34.40S,2024-03-21T00:34:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,91.93495400788436,54.90196078431373,1610612761,45,65,2024-03-21T00:34:14Z,3310000,False,25.0,23.0,1,right,MISS B. Brown driving finger roll Layup,[1628971],1610612761.0,TOR,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
334,PT00M31.90S,2024-03-21T00:34:11.8Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,45,65,2024-03-21T00:37:20Z,3320000,False,,,0,,K. Murray REBOUND (Off:2 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,333.0,4.0,2.0,2.0,,,,,,,,,,,,,,
335,PT00M27.80S,2024-03-21T00:34:15.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,4.812746386333772,95.34313725490196,1610612758,45,68,2024-03-21T00:34:22Z,3330000,False,-227.0,-7.0,1,left,K. Ellis 3PT running (6 PTS) (D. Fox 4 AST),"[1631165, 1628368]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,22.68,Made,,,,,6.0,D. Fox,1628368.0,4.0,,,,,,,,,,
337,PT00M10.40S,2024-03-21T00:34:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,94.30026281208936,51.71568627450981,1610612761,45,68,2024-03-21T00:34:44Z,3350000,False,9.0,1.0,1,right,MISS B. Brown Layup - blocked,"[1628971, 1631099]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,Murray,1631099.0,,,,,,,,
338,PT00M10.40S,2024-03-21T00:34:37.8Z,2,REGULAR,block,,[],1631099,,,1610612761,45,68,2024-03-21T00:34:40Z,3360000,False,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
339,PT00M07.80S,2024-03-21T00:34:40.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,45,68,2024-03-21T00:34:44Z,3370000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,337.0,12.0,8.0,4.0,,,,,,,,,,,,,,
340,PT00M04.20S,2024-03-21T00:34:44.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,5.338370565045992,94.85294117647058,1610612758,45,68,2024-03-21T00:34:49Z,3380000,False,-224.0,-2.0,1,left,MISS D. Fox running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
341,PT00M01.70S,2024-03-21T00:34:46.5Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612761,45,68,2024-03-21T00:34:49Z,3390000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,340.0,3.0,3.0,0.0,,,,,,,,,,,,,,
342,PT00M00.20S,2024-03-21T00:34:48.8Z,2,REGULAR,3pt,Jump Shot,[],1641711,37.40144546649146,48.529411764705884,1610612761,45,68,2024-03-21T00:40:37Z,3400000,False,-7.0,536.0,1,right,MISS G. Dick 53' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,53.6,Missed,,,,,,,,,,,,,,,,,,
343,PT00M00.10S,2024-03-21T00:34:48.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,45,68,2024-03-21T00:35:04Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,342.0,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2024-03-21T00:34:54.2Z,2,REGULAR,period,end,[],0,,,1610612761,45,68,2024-03-21T00:34:54Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
