actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
429,PT05M45.00S,2023-11-16T02:08:41.6Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612761,59,90,2023-11-16T02:08:41Z,4210000,False,,,0,,D. Schroder Free Throw 1 of 2 (8 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
430,PT05M45.00S,2023-11-16T02:09:03.8Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612761,60,90,2023-11-16T02:09:03Z,4220000,False,,,0,,D. Schroder Free Throw 2 of 2 (9 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
431,PT05M29.00S,2023-11-16T02:09:21.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.915243101182654,43.872549019607845,1610612749,60,90,2023-11-16T02:09:26Z,4230000,False,31.0,13.0,1,left,MISS B. Lopez cutting DUNK - blocked,"[201572, 1627783]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,Siakam,1627783.0
432,PT05M29.00S,2023-11-16T02:09:21.3Z,3,REGULAR,block,,[],1627783,,,1610612749,60,90,2023-11-16T02:09:23Z,4240000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
433,PT05M27.00S,2023-11-16T02:09:23.3Z,3,REGULAR,rebound,defensive,[],203471,,,1610612761,60,90,2023-11-16T02:09:26Z,4250000,False,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,431.0,3.0,3.0,0.0,,,,,,,,,,,,,,
434,PT05M23.00S,2023-11-16T02:09:27.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203471,73.14388961892247,16.911764705882355,1610612761,60,90,2023-11-16T02:09:36Z,4260000,False,-165.0,200.0,1,right,MISS D. Schroder 25' running 3PT,[203471],1610612761.0,TOR,running,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
435,PT05M20.00S,2023-11-16T02:09:30.3Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,60,90,2023-11-16T02:09:36Z,4270000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,434.0,4.0,4.0,0.0,,,,,,,,,,,,,,
436,PT05M05.00S,2023-11-16T02:09:45.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,18.610381077529567,91.66666666666666,1610612749,60,93,2023-11-16T02:09:51Z,4280000,False,-208.0,122.0,1,left,M. Beasley 24' 3PT step back (24 PTS) (D. Lillard 10 AST),"[1627736, 203081]",1610612749.0,MIL,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,24.16,Made,,,,,,,,,,,,,24.0,D. Lillard,203081.0,10.0,,
438,PT04M57.00S,2023-11-16T02:09:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.51182654402102,49.50980392156863,1610612761,62,93,2023-11-16T02:09:59Z,4300000,False,-2.0,8.0,1,right,P. Siakam driving finger roll Layup (6 PTS),[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,,,,6.0,,,,,
439,PT04M57.00S,2023-11-16T02:09:57.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626171,,,1610612761,62,93,2023-11-16T02:10:44Z,4310000,False,,,0,,B. Portis shooting personal FOUL (3 PF) (Siakam 1 FT),"[1626171, 1627783]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,3.0,0.0,Siakam,1627783.0,,,,,,
441,PT04M57.00S,2023-11-16T02:10:17.5Z,3,REGULAR,substitution,out,[],203471,,,1610612761,62,93,2023-11-16T02:10:22Z,4330000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M57.00S,2023-11-16T02:10:17.5Z,3,REGULAR,substitution,in,[],1629667,,,1610612761,62,93,2023-11-16T02:10:22Z,4340000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M57.00S,2023-11-16T02:10:45.4Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,63,93,2023-11-16T02:10:45Z,4350000,False,,,0,,P. Siakam Free Throw 1 of 1 (7 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
444,PT04M43.00S,2023-11-16T02:10:58.7Z,3,REGULAR,3pt,Jump Shot,[],1626171,5.206964520367937,93.87254901960785,1610612749,63,93,2023-11-16T02:11:03Z,4360000,False,-219.0,-4.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,21.94,Missed,,,,,,,,,,,,,,,,,,
445,PT04M40.00S,2023-11-16T02:11:01.7Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,63,93,2023-11-16T02:11:03Z,4370000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,444.0,6.0,5.0,1.0,,,,,,,,,,,,,,
446,PT04M38.00S,2023-11-16T02:11:08.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626192,,,1610612761,63,93,2023-11-16T02:11:16Z,4380000,False,,,0,,P. Connaughton personal FOUL (2 PF) (Achiuwa 2 FT),"[1626192, 1630173]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,2.0,0.0,Achiuwa,1630173.0,,,,,,
448,PT04M38.00S,2023-11-16T02:11:45.3Z,3,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,64,93,2023-11-16T02:11:45Z,4400000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (10 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
449,PT04M38.00S,2023-11-16T02:12:02.0Z,3,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,65,93,2023-11-16T02:12:02Z,4410000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (11 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
450,PT04M33.00S,2023-11-16T02:12:13.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,65,93,2023-11-16T02:12:13Z,4420000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M33.00S,2023-11-16T02:14:10.7Z,3,REGULAR,substitution,out,[],1630173,,,1610612749,65,93,2023-11-16T02:14:48Z,4430000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M33.00S,2023-11-16T02:14:10.7Z,3,REGULAR,substitution,out,[],201572,,,1610612749,65,93,2023-11-16T02:14:48Z,4440000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M33.00S,2023-11-16T02:14:10.7Z,3,REGULAR,substitution,in,[],1627751,,,1610612749,65,93,2023-11-16T02:14:48Z,4450000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M33.00S,2023-11-16T02:14:10.7Z,3,REGULAR,substitution,in,[],203648,,,1610612749,65,93,2023-11-16T02:14:48Z,4460000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M21.00S,2023-11-16T02:15:17.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,27.808804204993432,15.441176470588236,1610612749,65,96,2023-11-16T02:15:22Z,4470000,False,173.0,209.0,1,left,M. Beasley 27' 3PT  (27 PTS) (D. Lillard 11 AST),"[1627736, 203081]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,27.11,Made,,,,,,,,,,,,,27.0,D. Lillard,203081.0,11.0,,
457,PT04M02.00S,2023-11-16T02:15:40.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203648,,,1610612761,65,96,2023-11-16T02:15:51Z,4490000,False,,,0,,T. Antetokounmpo personal FOUL (2 PF) (Siakam 2 FT),"[203648, 1627783]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,1628480.0,,,,2.0,1.0,Siakam,1627783.0,,,,,,
459,PT04M02.00S,2023-11-16T02:16:07.9Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,66,96,2023-11-16T02:16:38Z,4510000,False,,,0,,P. Siakam Free Throw 1 of 2 (8 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
460,PT04M02.00S,2023-11-16T02:16:07.9Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,66,96,2023-11-16T02:16:38Z,4520000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT03M59.00S,2023-11-16T02:16:10.9Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,66,96,2023-11-16T02:16:38Z,4530000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,460.0,5.0,2.0,3.0,,,,,,,,,,,,,,
462,PT03M55.00S,2023-11-16T02:16:33.5Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612761,66,96,2023-11-16T02:16:43Z,4540000,False,,,0,,P. Siakam bad pass TURNOVER (4 TO),"[1627783, 203081]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,4.0,Lillard,203081.0,,,,,,,,,,
463,PT03M55.00S,2023-11-16T02:16:33.5Z,3,REGULAR,steal,,[],203081,,,1610612749,66,96,2023-11-16T02:19:31Z,4550000,False,,,0,,D. Lillard STEAL (2 STL),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
464,PT03M45.00S,2023-11-16T02:16:42.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,6.389618922470433,49.50980392156863,1610612749,66,98,2023-11-16T02:16:52Z,4560000,False,2.0,8.0,1,left,B. Portis Layup (11 PTS) (D. Lillard 12 AST),"[1626171, 203081]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,,,,11.0,D. Lillard,203081.0,12.0,,
465,PT03M37.00S,2023-11-16T02:16:50.4Z,3,REGULAR,3pt,Jump Shot,[],1629667,68.9388961892247,69.36274509803921,1610612761,66,98,2023-11-16T02:16:58Z,4570000,False,97.0,239.0,1,right,MISS J. McDaniels 25' step back 3PT,[1629667],1610612761.0,TOR,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
466,PT03M34.00S,2023-11-16T02:16:54.1Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,66,98,2023-11-16T02:16:54Z,4580000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,465.0,6.0,2.0,4.0,,,,,,,,,,,,,,
467,PT03M33.00S,2023-11-16T02:16:55.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630201,68.80749014454665,66.42156862745098,1610612761,66,98,2023-11-16T02:17:01Z,4590000,False,82.0,241.0,1,right,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
468,PT03M29.00S,2023-11-16T02:16:59.4Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,66,98,2023-11-16T02:17:01Z,4600000,False,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,467.0,7.0,5.0,2.0,,,,,,,,,,,,,,
469,PT03M28.00S,2023-11-16T02:17:00.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630201,81.94809461235218,93.38235294117648,1610612761,66,98,2023-11-16T02:17:04Z,4610000,False,217.0,117.0,1,right,MISS M. Flynn 24' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
470,PT03M24.00S,2023-11-16T02:17:04.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,66,98,2023-11-16T02:17:04Z,4620000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,469.0,6.0,5.0,1.0,,,,,,,,,,,,,,
471,PT03M17.00S,2023-11-16T02:17:16.5Z,3,REGULAR,foul,personal,[],1627751,,,1610612749,66,98,2023-11-16T02:17:26Z,4630000,False,,,0,,J. Poeltl personal FOUL (3 PF),"[1627751, 1626171]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,1151.0,,,,3.0,1.0,Portis,1626171.0,,,,,,
473,PT03M12.00S,2023-11-16T02:17:42.2Z,3,REGULAR,2pt,Jump Shot,[],1626171,24.26084099868594,40.19607843137255,1610612749,66,98,2023-11-16T02:17:48Z,4650000,False,49.0,176.0,1,left,MISS B. Portis 18' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,18.23,Missed,,,,,,,,,,,,,,,,,,
474,PT03M08.00S,2023-11-16T02:17:46.2Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,66,98,2023-11-16T02:17:48Z,4660000,False,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Center,,,473.0,4.0,3.0,1.0,,,,,,,,,,,,,,
475,PT03M04.00S,2023-11-16T02:17:49.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,93.77463863337714,50.73529411764706,1610612761,68,98,2023-11-16T02:17:56Z,4670000,False,4.0,6.0,1,right,P. Siakam running Layup (10 PTS) (M. Flynn 2 AST),"[1627783, 1630201]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,,,,,,,10.0,M. Flynn,1630201.0,2.0,,
477,PT02M51.00S,2023-11-16T02:18:02.5Z,3,REGULAR,3pt,Jump Shot,[],203081,28.33442838370565,13.725490196078432,1610612749,68,98,2023-11-16T02:18:09Z,4690000,False,181.0,214.0,1,left,MISS D. Lillard 28' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,28.04,Missed,,,,,,,,,,,,,,,,,,
478,PT02M49.00S,2023-11-16T02:18:04.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,68,98,2023-11-16T02:18:09Z,4700000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,477.0,,,,,,,,,,,,,,,,,
480,PT02M40.00S,2023-11-16T02:18:21.6Z,3,REGULAR,3pt,Jump Shot,[],1630201,73.66951379763469,19.11764705882353,1610612761,68,98,2023-11-16T02:18:27Z,4720000,False,-154.0,195.0,1,right,MISS M. Flynn 24' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
481,PT02M34.00S,2023-11-16T02:18:27.6Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,68,98,2023-11-16T02:18:27Z,4730000,False,,,0,,C. Boucher REBOUND (Off:2 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,480.0,5.0,3.0,2.0,,,,,,,,,,,,,,
482,PT02M34.00S,2023-11-16T02:18:26.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628449,94.40999984741211,50.0,1610612761,68,98,2023-11-16T02:18:30Z,4740000,False,0.0,0.0,1,right,MISS C. Boucher putback Layup,[1628449],1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
483,PT02M34.00S,2023-11-16T02:18:26.5Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,68,98,2023-11-16T02:18:30Z,4750000,False,,,0,,C. Boucher REBOUND (Off:3 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,482.0,6.0,3.0,3.0,,,,,,,,,,,,,,
484,PT02M32.00S,2023-11-16T02:18:28.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628449,94.40999984741211,50.0,1610612761,68,98,2023-11-16T02:18:31Z,4760000,False,0.0,0.0,1,right,MISS C. Boucher tip Layup - blocked,"[1628449, 1626171]",1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Portis,1626171.0
485,PT02M32.00S,2023-11-16T02:18:28.5Z,3,REGULAR,block,,[],1626171,,,1610612761,68,98,2023-11-16T02:18:29Z,4770000,False,,,0,,B. Portis BLOCK (2 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
486,PT02M32.00S,2023-11-16T02:18:28.5Z,3,REGULAR,rebound,offensive,[],1630201,,,1610612761,68,98,2023-11-16T02:18:31Z,4780000,False,,,0,,M. Flynn REBOUND (Off:1 Def:0),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,484.0,1.0,0.0,1.0,,,,,,,,,,,,,,
487,PT02M27.00S,2023-11-16T02:18:34.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,93.51182654402102,46.568627450980394,1610612761,68,98,2023-11-16T02:18:38Z,4790000,False,-17.0,8.0,1,right,MISS P. Siakam driving finger roll Layup,[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
488,PT02M25.00S,2023-11-16T02:18:36.1Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,68,98,2023-11-16T02:18:38Z,4800000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:6),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,487.0,7.0,6.0,1.0,,,,,,,,,,,,,,
489,PT02M17.00S,2023-11-16T02:18:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.389618922470433,51.9607843137255,1610612749,68,98,2023-11-16T02:18:49Z,4810000,False,-10.0,8.0,1,left,MISS D. Lillard driving finger roll Layup - blocked,"[203081, 1628449]",1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
490,PT02M17.00S,2023-11-16T02:18:43.9Z,3,REGULAR,block,,[],1628449,,,1610612749,68,98,2023-11-16T02:18:46Z,4820000,False,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
491,PT02M14.00S,2023-11-16T02:18:46.9Z,3,REGULAR,rebound,defensive,[],1630201,,,1610612761,68,98,2023-11-16T02:18:49Z,4830000,False,,,0,,M. Flynn REBOUND (Off:1 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,489.0,2.0,1.0,1.0,,,,,,,,,,,,,,
492,PT02M12.00S,2023-11-16T02:18:50.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612761,68,98,2023-11-16T02:19:04Z,4840000,False,,,0,,B. Portis shooting personal FOUL (4 PF) (Boucher 2 FT),"[1626171, 1628449]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,4.0,0.0,Boucher,1628449.0,,,,,,
494,PT02M12.00S,2023-11-16T02:19:14.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628449,,,1610612761,69,98,2023-11-16T02:19:14Z,4860000,False,,,0,,C. Boucher Free Throw 1 of 2 (3 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
495,PT02M12.00S,2023-11-16T02:19:15.4Z,3,REGULAR,substitution,out,[],1627736,,,1610612761,69,98,2023-11-16T02:19:24Z,4870000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M12.00S,2023-11-16T02:19:15.4Z,3,REGULAR,substitution,in,[],1631260,,,1610612761,69,98,2023-11-16T02:19:24Z,4880000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M12.00S,2023-11-16T02:19:29.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628449,,,1610612761,70,98,2023-11-16T02:19:29Z,4890000,False,,,0,,C. Boucher Free Throw 2 of 2 (4 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
498,PT01M52.00S,2023-11-16T02:19:51.8Z,3,REGULAR,3pt,Jump Shot,[],1626192,29.38567674113009,19.852941176470587,1610612749,70,98,2023-11-16T02:19:57Z,4900000,False,151.0,224.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,26.97,Missed,,,,,,,,,,,,,,,,,,
499,PT01M48.00S,2023-11-16T02:19:55.8Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612761,70,98,2023-11-16T02:19:57Z,4910000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,498.0,1.0,1.0,0.0,,,,,,,,,,,,,,
501,PT01M43.00S,2023-11-16T02:20:00.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628449,96.00854139290408,95.83333333333334,1610612761,73,98,2023-11-16T02:20:06Z,4920000,False,229.0,-15.0,1,right,C. Boucher 3PT running (7 PTS) (M. Flynn 3 AST),"[1628449, 1630201]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,22.97,Made,,,,,,,,,,,,,7.0,M. Flynn,1630201.0,3.0,,
503,PT01M21.00S,2023-11-16T02:20:22.6Z,3,REGULAR,3pt,Jump Shot,[],1631260,28.597240473061763,12.009803921568627,1610612749,73,98,2023-11-16T02:20:32Z,4940000,False,190.0,216.0,1,left,MISS A. Green 28' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,28.79,Missed,,,,,,,,,,,,,,,,,,
504,PT01M19.00S,2023-11-16T02:20:24.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,73,98,2023-11-16T02:20:32Z,4950000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,503.0,,,,,,,,,,,,,,,,,
506,PT01M07.00S,2023-11-16T02:20:45.0Z,3,REGULAR,3pt,Jump Shot,[],1628449,93.64323258869908,96.07843137254902,1610612761,73,98,2023-11-16T02:20:50Z,4970000,False,230.0,7.0,1,right,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
507,PT01M03.00S,2023-11-16T02:20:49.0Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,73,98,2023-11-16T02:20:50Z,4980000,False,,,0,,J. Poeltl REBOUND (Off:5 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Right Corner 3,24+ Right,,,506.0,7.0,2.0,5.0,,,,,,,,,,,,,,
508,PT01M03.00S,2023-11-16T02:20:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612761,75,98,2023-11-16T02:20:49Z,4990000,False,0.0,0.0,1,right,J. Poeltl tip Layup (4 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,4.0,,,,,
509,PT00M49.20S,2023-11-16T02:21:04.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203648,6.258212877792378,50.0,1610612749,75,98,2023-11-16T02:21:08Z,5000000,False,0.0,6.0,1,left,MISS T. Antetokounmpo alley-oop DUNK,[203648],1610612749.0,MIL,alley-oop,,,Antetokounmpo,T. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
