actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
257,PT05M33.00S,2023-10-29T00:24:42.0Z,2,REGULAR,substitution,in,[],203954,,,1610612761,48,48,2023-10-29T00:24:53Z,2540000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M25.00S,2023-10-29T00:25:11.2Z,2,REGULAR,turnover,lost ball,[],1627751,,,1610612761,48,48,2023-10-29T00:25:18Z,2550000,False,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 203954]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Embiid,203954.0
259,PT05M25.00S,2023-10-29T00:25:11.2Z,2,REGULAR,steal,,[],203954,,,1610612755,48,48,2023-10-29T00:35:46Z,2560000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
260,PT05M20.00S,2023-10-29T00:25:16.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627863,6.1268068331143235,51.225490196078425,1610612755,48,48,2023-10-29T00:25:27Z,2570000,False,-6.0,5.0,1,left,MISS D. House Jr. running finger roll Layup,[1627863],1610612755.0,PHI,running finger roll,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
262,PT05M20.00S,2023-10-29T00:25:16.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,48,48,2023-10-29T00:25:27Z,2590000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,260.0,,,,,,,,,,,
264,PT05M11.00S,2023-10-29T00:25:43.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630178,5.075558475689881,96.32352941176471,1610612755,48,51,2023-10-29T00:25:48Z,2610000,False,-232.0,-5.0,1,left,T. Maxey 3PT pullup (12 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,23.16,Made,12.0,,,,,,,,,,,,,,,,,
265,PT04M42.00S,2023-10-29T00:26:14.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612761,48,51,2023-10-29T00:26:21Z,2620000,False,,,0,,P. Tucker shooting personal FOUL (1 PF) (Siakam 2 FT),"[200782, 1627783]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Right,,,,,,,,,,2005.0,1.0,0.0,Siakam,1627783.0,,,,,,
267,PT04M42.00S,2023-10-29T00:26:51.9Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,48,51,2023-10-29T00:26:52Z,2640000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
268,PT04M42.00S,2023-10-29T00:26:51.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,48,51,2023-10-29T00:26:52Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,267.0,,,,,,,,,,,
269,PT04M42.00S,2023-10-29T00:27:12.1Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,49,51,2023-10-29T00:27:12Z,2660000,False,,,0,,P. Siakam Free Throw 2 of 2 (11 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
270,PT04M24.00S,2023-10-29T00:27:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.770696452036795,40.44117647058824,1610612755,49,51,2023-10-29T00:27:38Z,2670000,False,48.0,105.0,1,left,MISS J. Embiid 11' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,11.55,Missed,,,,,,,,,,,,,,,,,,
271,PT04M20.00S,2023-10-29T00:27:34.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,49,51,2023-10-29T00:27:38Z,2680000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,270.0,,,,,,3.0,3.0,0.0,,,
272,PT04M16.00S,2023-10-29T00:27:39.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627751,93.51182654402102,50.0,1610612761,51,51,2023-10-29T00:27:55Z,2690000,False,0.0,8.0,1,right,J. Poeltl cutting DUNK (2 PTS) (D. Schroder 4 AST),"[1627751, 203471]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.85,Made,2.0,D. Schroder,203471.0,4.0,,,,,,,,,,,,,,
274,PT04M01.00S,2023-10-29T00:27:57.1Z,2,REGULAR,foul,personal,[],203471,,,1610612755,51,51,2023-10-29T00:28:08Z,2710000,False,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1630178]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,,,,,,,,,,1830.0,1.0,0.0,Maxey,1630178.0,,,,,,
276,PT04M01.00S,2023-10-29T00:28:06.8Z,2,REGULAR,substitution,out,[],1641711,,,1610612755,51,51,2023-10-29T00:28:11Z,2730000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M01.00S,2023-10-29T00:28:06.8Z,2,REGULAR,substitution,out,[],1627863,,,1610612755,51,51,2023-10-29T00:28:11Z,2740000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M01.00S,2023-10-29T00:28:06.8Z,2,REGULAR,substitution,in,[],1630567,,,1610612755,51,51,2023-10-29T00:28:11Z,2750000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M01.00S,2023-10-29T00:28:06.8Z,2,REGULAR,substitution,in,[],202699,,,1610612755,51,51,2023-10-29T00:28:11Z,2760000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M47.00S,2023-10-29T00:28:37.3Z,2,REGULAR,3pt,Jump Shot,[],203954,20.844283837056505,90.93137254901961,1610612755,51,51,2023-10-29T00:28:42Z,2770000,False,-205.0,143.0,1,left,MISS J. Embiid 24' step back 3PT,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
281,PT03M45.00S,2023-10-29T00:28:39.3Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,51,51,2023-10-29T00:28:42Z,2780000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,280.0,,,,,,1.0,1.0,0.0,,,
282,PT03M32.00S,2023-10-29T00:28:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,94.43166885676742,49.754901960784316,1610612761,53,51,2023-10-29T00:28:59Z,2790000,False,-1.0,0.0,1,right,D. Schroder cutting finger roll Layup (5 PTS) (J. Poeltl 3 AST),"[203471, 1627751]",1610612761.0,TOR,cutting finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,0.12,Made,5.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,,,,,
284,PT03M07.00S,2023-10-29T00:29:18.2Z,2,REGULAR,3pt,Jump Shot,[],1626162,22.552562417871222,91.66666666666666,1610612755,53,51,2023-10-29T00:29:22Z,2810000,False,-208.0,159.0,1,left,MISS K. Oubre Jr. 26' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
285,PT03M04.00S,2023-10-29T00:29:21.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,53,51,2023-10-29T00:29:22Z,2820000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,284.0,,,,,,2.0,2.0,0.0,,,
286,PT02M59.00S,2023-10-29T00:29:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,93.51182654402102,50.98039215686274,1610612761,55,51,2023-10-29T00:29:32Z,2830000,False,5.0,8.0,1,right,S. Barnes running finger roll Layup (7 PTS) (P. Siakam 3 AST),"[1630567, 1627783]",1610612761.0,TOR,running finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.98,Made,7.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,
288,PT02M59.00S,2023-10-29T00:29:31.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,55,51,2023-10-29T00:29:31Z,2850000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M59.00S,2023-10-29T00:29:34.7Z,2,REGULAR,substitution,out,[],1626162,,,1610612755,55,51,2023-10-29T00:32:19Z,2860000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M59.00S,2023-10-29T00:29:34.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,55,51,2023-10-29T00:32:19Z,2870000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M40.00S,2023-10-29T00:32:48.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,15.062417871222076,38.48039215686275,1610612755,55,51,2023-10-29T00:33:04Z,2880000,False,58.0,89.0,1,left,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,10.61,Missed,,,,,,,,,,,,,,,,,,
292,PT02M37.00S,2023-10-29T00:32:51.9Z,2,REGULAR,rebound,defensive,[],203471,,,1610612761,55,51,2023-10-29T00:33:04Z,2890000,False,,,0,,D. Schroder REBOUND (Off:1 Def:1),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,291.0,,,,,,2.0,1.0,1.0,,,
294,PT02M22.00S,2023-10-29T00:33:18.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612761,55,51,2023-10-29T00:33:27Z,2910000,False,,,0,,P. Tucker shooting personal FOUL (2 PF) (Poeltl 2 FT),"[200782, 1627751]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,1830.0,2.0,0.0,Poeltl,1627751.0,,,,,,
296,PT02M22.00S,2023-10-29T00:33:43.8Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,55,51,2023-10-29T00:33:43Z,2930000,False,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT02M22.00S,2023-10-29T00:33:43.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,55,51,2023-10-29T00:33:43Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,
298,PT02M22.00S,2023-10-29T00:33:59.3Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,56,51,2023-10-29T00:33:59Z,2950000,False,,,0,,J. Poeltl Free Throw 2 of 2 (3 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
299,PT02M10.00S,2023-10-29T00:34:19.6Z,2,REGULAR,foul,personal,[],1630567,,,1610612755,56,51,2023-10-29T00:34:28Z,2960000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 203954]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201245.0,1.0,0.0,Embiid,203954.0,,,,,,
301,PT02M01.00S,2023-10-29T00:34:44.4Z,2,REGULAR,3pt,Jump Shot,[],1629001,31.488173455978973,28.431372549019606,1610612755,56,51,2023-10-29T00:34:50Z,2980000,False,108.0,243.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
302,PT01M58.00S,2023-10-29T00:34:47.4Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,56,51,2023-10-29T00:34:50Z,2990000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,301.0,,,,,,3.0,3.0,0.0,,,
303,PT01M47.00S,2023-10-29T00:34:57.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,71.17279894875165,76.9607843137255,1610612761,59,51,2023-10-29T00:35:01Z,3000000,False,135.0,218.0,1,right,G. Trent Jr. 25' 3PT  (14 PTS) (S. Barnes 3 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.67,Made,14.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,,,,
305,PT01M26.00S,2023-10-29T00:35:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,4.812746386333772,50.73529411764706,1610612755,59,53,2023-10-29T00:35:24Z,3020000,False,-4.0,-7.0,1,left,J. Embiid driving Layup (16 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.82,Made,16.0,,,,,,,,,,,,,,,,,
306,PT01M15.00S,2023-10-29T00:35:30.0Z,2,REGULAR,2pt,Jump Shot,[],1627783,88.78120893561103,30.637254901960787,1610612761,59,53,2023-10-29T00:35:38Z,3030000,False,-97.0,53.0,1,right,MISS P. Siakam 11' turnaround fadeaway bank Shot,[1627783],1610612761.0,TOR,turnaround fadeaway bank,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,11.04,Missed,,,,,,,,,,,,,,,,,,
307,PT01M13.00S,2023-10-29T00:35:32.0Z,2,REGULAR,rebound,defensive,[],200782,,,1610612755,59,53,2023-10-29T00:35:38Z,3040000,False,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Left,,,,,,,,,306.0,,,,,,2.0,2.0,0.0,,,
308,PT00M53.50S,2023-10-29T00:35:52.4Z,2,REGULAR,3pt,Jump Shot,[],1629001,10.068988173455978,94.36274509803921,1610612755,59,53,2023-10-29T00:35:56Z,3050000,False,-222.0,42.0,1,left,MISS D. Melton 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
309,PT00M51.30S,2023-10-29T00:35:54.6Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,59,53,2023-10-29T00:35:56Z,3060000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,,,,,308.0,,,,,,4.0,4.0,0.0,,,
310,PT00M30.20S,2023-10-29T00:36:16.1Z,2,REGULAR,3pt,Jump Shot,[],203471,69.07030223390277,71.07843137254902,1610612761,59,53,2023-10-29T00:36:21Z,3070000,False,105.0,238.0,1,right,MISS D. Schroder 26' pullup 3PT,[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
311,PT00M27.60S,2023-10-29T00:36:18.7Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,59,53,2023-10-29T00:36:21Z,3080000,False,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,310.0,,,,,,5.0,5.0,0.0,,,
312,PT00M08.80S,2023-10-29T00:36:37.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,33.327858081471746,23.284313725490197,1610612755,59,56,2023-10-29T00:36:42Z,3090000,False,134.0,261.0,1,left,T. Maxey 29' 3PT pullup (15 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,29.3,Made,15.0,,,,,,,,,,,,,,,,,
313,PT00M00.10S,2023-10-29T00:36:49.4Z,2,REGULAR,2pt,Jump Shot,[],203471,76.42904073587385,44.85294117647059,1610612761,59,56,2023-10-29T00:37:09Z,3100000,False,-26.0,169.0,1,right,MISS D. Schroder 17' step back Shot,[203471],1610612761.0,TOR,step back,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,17.1,Missed,,,,,,,,,,,,,,,,,,
314,PT00M00.10S,2023-10-29T00:36:49.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,59,56,2023-10-29T00:37:09Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,313.0,,,,,,,,,,,
315,PT00M00.00S,2023-10-29T00:36:53.7Z,2,REGULAR,period,end,[],0,,,1610612761,59,56,2023-10-29T00:36:53Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-10-29T00:52:25.2Z,3,REGULAR,period,start,[],0,,,1610612755,59,56,2023-10-29T00:52:25Z,3130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT11M43.00S,2023-10-29T00:52:42.1Z,3,REGULAR,2pt,Jump Shot,[],203954,76.5604467805519,48.28431372549019,1610612755,59,58,2023-10-29T00:52:46Z,3140000,False,-9.0,168.0,1,right,J. Embiid 16' Jump Shot (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,16.8,Made,18.0,,,,,,,,,,,,,,,,,
319,PT11M25.00S,2023-10-29T00:52:59.2Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,59,58,2023-10-29T00:53:03Z,3150000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 202699]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Harris,202699.0
320,PT11M25.00S,2023-10-29T00:52:59.2Z,3,REGULAR,steal,,[],202699,,,1610612755,59,58,2023-10-29T00:53:01Z,3160000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
321,PT11M08.00S,2023-10-29T00:53:16.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,76.82325886990802,10.784313725490197,1610612755,59,61,2023-10-29T00:53:21Z,3170000,False,-196.0,165.0,1,right,T. Maxey 25' 3PT  (18 PTS) (J. Embiid 4 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.65,Made,18.0,J. Embiid,203954.0,4.0,,,,,,,,,,,,,,
323,PT10M52.00S,2023-10-29T00:53:31.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,16.376478318002626,48.77450980392157,1610612761,59,61,2023-10-29T00:53:40Z,3190000,False,6.0,101.0,1,left,MISS J. Poeltl 10' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,10.16,Missed,,,,,,,,,,,,,,,,,,
324,PT10M50.00S,2023-10-29T00:53:33.5Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,59,61,2023-10-29T00:53:40Z,3200000,False,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,323.0,,,,,,3.0,3.0,0.0,,,
325,PT10M45.00S,2023-10-29T00:53:41.7Z,3,REGULAR,foul,personal,[],1627783,,,1610612755,59,61,2023-10-29T00:53:54Z,3210000,False,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 1629001]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2005.0,2.0,0.0,Melton,1629001.0,,,,,,
327,PT10M34.00S,2023-10-29T00:54:09.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,93.77463863337714,47.794117647058826,1610612755,59,63,2023-10-29T00:54:29Z,3230000,False,-11.0,6.0,1,right,J. Embiid driving Layup (20 PTS) (D. Melton 3 AST),"[203954, 1629001]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.25,Made,20.0,D. Melton,1629001.0,3.0,,,,,,,,,,,,,,
329,PT10M19.00S,2023-10-29T00:54:25.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,14.668199737187912,52.94117647058824,1610612761,59,63,2023-10-29T01:04:43Z,3250000,False,-15.0,85.0,1,left,MISS G. Trent Jr. 8' floating Shot - blocked,"[1629018, 1629001]",1610612761.0,TOR,floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.67,Missed,,,,,Melton,1629001.0,,,,,,,,,,,,
334,PT10M19.00S,2023-10-29T00:54:25.0Z,3,REGULAR,block,,[],1629001,,,1610612761,59,63,2023-10-29T00:54:43Z,3255000,False,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
330,PT10M19.00S,2023-10-29T00:54:25.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,59,63,2023-10-29T00:54:43Z,3260000,False,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,329.0,,,,,,6.0,6.0,0.0,,,
331,PT10M13.00S,2023-10-29T00:54:31.5Z,3,REGULAR,3pt,Jump Shot,[],1629001,64.07687253613666,29.166666666666668,1610612755,59,63,2023-10-29T00:54:55Z,3270000,False,-104.0,285.0,1,right,MISS D. Melton 30' 3PT - blocked,"[1629001, 1630567]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,30.36,Missed,,,,,Barnes,1630567.0,,,,,,,,,,,,
332,PT10M13.00S,2023-10-29T00:54:31.5Z,3,REGULAR,block,,[],1630567,,,1610612755,59,63,2023-10-29T00:54:35Z,3280000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
333,PT10M07.00S,2023-10-29T00:54:37.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,59,63,2023-10-29T00:54:55Z,3290000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,331.0,,,,,,5.0,5.0,0.0,,,
335,PT10M01.00S,2023-10-29T00:54:43.3Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612761,59,63,2023-10-29T00:55:03Z,3300000,False,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 202699]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Harris,202699.0
336,PT10M01.00S,2023-10-29T00:54:43.3Z,3,REGULAR,steal,,[],202699,,,1610612755,59,63,2023-10-29T00:54:45Z,3310000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
337,PT09M56.00S,2023-10-29T00:54:48.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,93.24901445466492,50.73529411764706,1610612755,59,63,2023-10-29T00:55:13Z,3320000,False,4.0,11.0,1,right,MISS D. Melton running Layup,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
338,PT09M54.00S,2023-10-29T00:54:50.3Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,59,63,2023-10-29T00:54:50Z,3330000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,337.0,,,,,,2.0,2.0,0.0,,,
339,PT09M43.00S,2023-10-29T00:55:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,15.456636005256241,45.588235294117645,1610612761,61,63,2023-10-29T00:57:44Z,3340000,False,22.0,93.0,1,left,G. Trent Jr. 9' floating Jump Shot (16 PTS) (D. Schroder 5 AST),"[1629018, 203471]",1610612761.0,TOR,floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.54,Made,16.0,D. Schroder,203471.0,5.0,,,,,,,,,,,,,,
340,PT09M29.00S,2023-10-29T00:55:18.4Z,3,REGULAR,foul,personal,[],1630567,,,1610612755,61,63,2023-10-29T00:55:26Z,3350000,False,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 203954]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,2005.0,2.0,0.0,Embiid,203954.0,,,,,,
