actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
253,PT04M29.00S,2025-01-01T00:59:19.7Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,51,36,2025-01-01T00:59:19Z,2530000,False,,,0,,N. Powell Free Throw 2 of 2 (5 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
254,PT04M13.00S,2025-01-01T00:59:43.4Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612759,51,36,2025-01-01T00:59:55Z,2540000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Collins 2 FT),"[1627826, 1628380]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628482.0,2.0,0.0,Collins,1628380.0,,,,,,
256,PT04M13.00S,2025-01-01T01:00:12.5Z,2,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,52,36,2025-01-01T01:00:12Z,2560000,False,,,0,,Z. Collins Free Throw 1 of 2 (4 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
257,PT04M13.00S,2025-01-01T01:00:28.8Z,2,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,53,36,2025-01-01T01:00:28Z,2570000,False,,,0,,Z. Collins Free Throw 2 of 2 (5 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
258,PT03M57.00S,2025-01-01T01:00:46.2Z,2,REGULAR,turnover,lost ball,[],201935,,,1610612746,53,36,2025-01-01T01:00:53Z,2580000,False,,,0,,J. Harden lost ball TURNOVER (3 TO),"[201935, 101108]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Paul,101108.0
259,PT03M57.00S,2025-01-01T01:00:46.2Z,2,REGULAR,steal,,[],101108,,,1610612759,53,36,2025-01-01T01:00:47Z,2590000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
260,PT03M52.00S,2025-01-01T01:00:51.1Z,2,REGULAR,turnover,bad pass,[],1631110,,,1610612759,53,36,2025-01-01T01:00:58Z,2600000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 1626181]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Powell,1626181.0
261,PT03M52.00S,2025-01-01T01:00:51.1Z,2,REGULAR,steal,,[],1626181,,,1610612746,53,36,2025-01-01T01:00:53Z,2610000,False,,,0,,N. Powell STEAL (2 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT03M40.00S,2025-01-01T01:01:02.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,71.96123521681997,17.401960784313726,1610612746,53,36,2025-01-01T01:01:07Z,2620000,False,-163.0,211.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
263,PT03M37.00S,2025-01-01T01:01:05.9Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,53,36,2025-01-01T01:01:07Z,2630000,False,,,0,,J. Sochan REBOUND (Off:2 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,262.0,4.0,2.0,2.0,,,,,,,,,,,,,,
264,PT03M18.00S,2025-01-01T01:01:24.9Z,2,REGULAR,3pt,Jump Shot,[],1631110,21.369908015768726,8.823529411764707,1610612759,53,36,2025-01-01T01:01:28Z,2640000,False,206.0,148.0,1,left,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
265,PT03M16.00S,2025-01-01T01:01:26.9Z,2,REGULAR,rebound,offensive,[],203084,,,1610612759,53,36,2025-01-01T01:01:28Z,2650000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,264.0,2.0,1.0,1.0,,,,,,,,,,,,,,
266,PT03M06.00S,2025-01-01T01:01:37.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628380,32.802233902759525,49.50980392156863,1610612759,53,36,2025-01-01T01:01:44Z,2660000,False,2.0,256.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
267,PT03M04.00S,2025-01-01T01:01:39.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,53,36,2025-01-01T01:01:44Z,2670000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,266.0,3.0,3.0,0.0,,,,,,,,,,,,,,
268,PT02M59.00S,2025-01-01T01:01:44.9Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,53,36,2025-01-01T01:01:49Z,2680000,False,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1631110]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,4.0,Sochan,1631110.0
269,PT02M59.00S,2025-01-01T01:01:44.9Z,2,REGULAR,steal,,[],1631110,,,1610612759,53,36,2025-01-01T01:01:46Z,2690000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT02M53.00S,2025-01-01T01:01:50.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203084,22.158344283837057,11.27450980392157,1610612759,56,36,2025-01-01T01:01:57Z,2700000,False,194.0,156.0,1,left,H. Barnes 24' 3PT running (3 PTS) (C. Paul 2 AST),"[203084, 101108]",1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,24.85,Made,,,,,,,3.0,,,,,,C. Paul,101108.0,2.0,,,
272,PT02M35.00S,2025-01-01T01:02:10.2Z,2,REGULAR,violation,kicked ball,[],1631110,,,1610612746,56,36,2025-01-01T01:04:29Z,2720000,False,,,0,,J. Sochan kicked ball VIOLATION,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,204058.0,,,,,,,,,,
273,PT02M35.00S,2025-01-01T01:02:15.6Z,2,REGULAR,substitution,out,[],1628380,,,1610612746,56,36,2025-01-01T01:02:39Z,2730000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M35.00S,2025-01-01T01:02:15.6Z,2,REGULAR,substitution,in,[],1641705,,,1610612746,56,36,2025-01-01T01:02:39Z,2740000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M29.00S,2025-01-01T01:02:40.9Z,2,REGULAR,3pt,Jump Shot,[],1627739,93.38042049934296,4.6568627450980395,1610612746,56,36,2025-01-01T01:02:45Z,2750000,False,-227.0,10.0,1,right,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
276,PT02M26.00S,2025-01-01T01:02:43.9Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,56,36,2025-01-01T01:02:45Z,2760000,False,,,0,,J. Sochan REBOUND (Off:2 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,275.0,5.0,3.0,2.0,,,,,,,,,,,,,,
277,PT02M22.00S,2025-01-01T01:02:47.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],101108,29.911300919842315,68.87254901960785,1610612759,59,36,2025-01-01T01:04:58Z,2770000,False,-94.0,229.0,1,left,C. Paul 24' 3PT running pullup (5 PTS),[101108],1610612759.0,SAS,running pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,24.74,Made,,,,,,,5.0,,,,,,,,,,,
278,PT02M19.00S,2025-01-01T01:02:58.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,59,36,2025-01-01T01:02:58Z,2780000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M09.00S,2025-01-01T01:04:47.3Z,2,REGULAR,turnover,lost ball,[],1627826,,,1610612746,59,36,2025-01-01T01:04:54Z,2790000,False,,,0,,I. Zubac lost ball TURNOVER (1 TO),"[1627826, 101108]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0
280,PT02M09.00S,2025-01-01T01:04:47.3Z,2,REGULAR,steal,,[],101108,,,1610612759,59,36,2025-01-01T01:04:49Z,2800000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
281,PT02M04.00S,2025-01-01T01:04:52.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641705,6.389618922470433,50.49019607843137,1610612759,61,36,2025-01-01T01:37:58Z,2810000,False,-2.0,8.0,1,left,V. Wembanyama running DUNK (21 PTS),[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,21.0,,,,,,,,,,,
283,PT01M53.00S,2025-01-01T01:05:08.1Z,2,REGULAR,foul,personal,[],1641705,,,1610612746,61,36,2025-01-01T01:05:29Z,2830000,False,,,0,,V. Wembanyama personal FOUL (2 PF),"[1641705, 1626181]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,204058.0,2.0,0.0,Powell,1626181.0,,,,,,
286,PT01M40.00S,2025-01-01T01:06:00.1Z,2,REGULAR,3pt,Jump Shot,[],201935,86.94152431011827,3.6764705882352944,1610612746,61,36,2025-01-01T01:06:04Z,2860000,False,-232.0,70.0,1,right,MISS J. Harden 24' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,24.2,Missed,,,,,,,,,,,,,,,,,,
287,PT01M37.00S,2025-01-01T01:06:03.3Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,61,36,2025-01-01T01:06:03Z,2870000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,286.0,3.0,2.0,1.0,,,,,,,,,,,,,,
288,PT01M31.00S,2025-01-01T01:06:09.4Z,2,REGULAR,3pt,Jump Shot,[],203084,28.86005256241787,25.735294117647058,1610612759,61,36,2025-01-01T01:06:15Z,2880000,False,121.0,219.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
289,PT01M26.00S,2025-01-01T01:06:14.4Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,61,36,2025-01-01T01:06:15Z,2890000,False,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,288.0,4.0,4.0,0.0,,,,,,,,,,,,,,
290,PT01M20.00S,2025-01-01T01:06:26.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612746,61,36,2025-01-01T01:06:40Z,2900000,False,,,0,,D. Vassell shooting personal FOUL (2 PF) (Powell 2 FT),"[1630170, 1626181]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,,204058.0,2.0,0.0,Powell,1626181.0,,,,,,
292,PT01M20.00S,2025-01-01T01:06:52.2Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,61,37,2025-01-01T01:06:52Z,2920000,False,,,0,,N. Powell Free Throw 1 of 2 (6 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
293,PT01M20.00S,2025-01-01T01:06:52.9Z,2,REGULAR,substitution,out,[],1631110,,,1610612746,61,37,2025-01-01T01:07:17Z,2930000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M20.00S,2025-01-01T01:06:52.9Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,61,37,2025-01-01T01:07:17Z,2940000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M20.00S,2025-01-01T01:06:52.9Z,2,REGULAR,substitution,in,[],1642264,,,1610612746,61,37,2025-01-01T01:07:17Z,2950000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M20.00S,2025-01-01T01:06:52.9Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,61,37,2025-01-01T01:07:17Z,2960000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M20.00S,2025-01-01T01:07:29.8Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,61,38,2025-01-01T01:07:29Z,2970000,False,,,0,,N. Powell Free Throw 2 of 2 (7 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
298,PT01M07.00S,2025-01-01T01:07:47.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612759,61,38,2025-01-01T01:08:02Z,2980000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Castle 2 FT),"[1627739, 1642264]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,2.0,0.0,Castle,1642264.0,,,,,,
300,PT01M07.00S,2025-01-01T01:08:14.7Z,2,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,62,38,2025-01-01T01:08:14Z,3000000,False,,,0,,S. Castle Free Throw 1 of 2 (4 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
301,PT01M07.00S,2025-01-01T01:08:33.1Z,2,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,63,38,2025-01-01T01:08:33Z,3010000,False,,,0,,S. Castle Free Throw 2 of 2 (5 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
302,PT00M55.10S,2025-01-01T01:08:49.1Z,2,REGULAR,3pt,Jump Shot,[],1626181,69.99014454664915,73.2843137254902,1610612746,63,41,2025-01-01T01:08:53Z,3020000,False,116.0,230.0,1,right,N. Powell 25' 3PT pullup (10 PTS) (K. Dunn 1 AST),"[1626181, 1627739]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.74,Made,,,,,,,10.0,,,,,,K. Dunn,1627739.0,1.0,,,
304,PT00M35.30S,2025-01-01T01:09:13.7Z,2,REGULAR,2pt,Jump Shot,[],1641705,22.815374507227332,34.068627450980394,1610612759,63,41,2025-01-01T01:09:23Z,3040000,False,80.0,162.0,1,left,MISS V. Wembanyama 18' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,18.05,Missed,,,,,,,,,,,,,,,,,,
305,PT00M28.50S,2025-01-01T01:09:20.5Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,63,41,2025-01-01T01:09:23Z,3050000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,304.0,7.0,6.0,1.0,,,,,,,,,,,,,,
306,PT00M28.00S,2025-01-01T01:09:21.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641705,29.77989487516426,27.941176470588236,1610612759,63,41,2025-01-01T01:09:27Z,3060000,False,110.0,227.0,1,left,MISS V. Wembanyama 25' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
307,PT00M28.00S,2025-01-01T01:09:21.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,63,41,2025-01-01T01:09:27Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,306.0,,,,,,,,,,,,,,,,,
309,PT00M25.80S,2025-01-01T01:09:36.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,6.521024967148489,49.754901960784316,1610612759,63,41,2025-01-01T01:10:57Z,3090000,False,1.0,9.0,1,left,MISS V. Wembanyama alley-oop Layup,[1641705],1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
310,PT00M25.10S,2025-01-01T01:09:37.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,63,41,2025-01-01T01:09:42Z,3100000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,309.0,,,,,,,,,,,,,,,,,
312,PT00M03.40S,2025-01-01T01:10:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.9862023653088,51.71568627450981,1610612746,63,43,2025-01-01T01:10:11Z,3120000,False,9.0,13.0,1,right,N. Powell driving finger roll Layup (12 PTS),[1626181],1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,12.0,,,,,,,,,,,
313,PT00M00.00S,2025-01-01T01:10:16.0Z,2,REGULAR,3pt,Jump Shot,[],1641705,59.21484888304862,29.166666666666668,1610612759,63,43,2025-01-01T01:11:05Z,3130000,False,104.0,504.0,1,left,MISS V. Wembanyama 51' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,51.48,Missed,,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2025-01-01T01:10:16.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,63,43,2025-01-01T01:11:05Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,313.0,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2025-01-01T01:10:20.5Z,2,REGULAR,period,end,[],0,,,1610612759,63,43,2025-01-01T01:10:20Z,3150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-01-01T01:25:02.4Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612759,63,43,2025-01-01T01:25:44Z,3160000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-01-01T01:25:02.4Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612759,63,43,2025-01-01T01:25:44Z,3170000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-01-01T01:25:47.9Z,3,REGULAR,period,start,[],0,,,1610612746,63,43,2025-01-01T01:25:47Z,3180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M36.00S,2025-01-01T01:26:10.7Z,3,REGULAR,3pt,Jump Shot,[],1626181,23.99802890932983,84.31372549019608,1610612746,63,43,2025-01-01T01:26:15Z,3190000,False,-172.0,173.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
320,PT11M34.00S,2025-01-01T01:26:12.7Z,3,REGULAR,rebound,defensive,[],101108,,,1610612759,63,43,2025-01-01T01:26:15Z,3200000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,319.0,3.0,3.0,0.0,,,,,,,,,,,,,,
321,PT11M21.00S,2025-01-01T01:26:26.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,89.70105124835742,34.068627450980394,1610612759,65,43,2025-01-01T01:26:30Z,3210000,False,-80.0,44.0,1,right,V. Wembanyama 9' turnaround bank Jump Shot (23 PTS) (C. Paul 3 AST),"[1641705, 101108]",1610612759.0,SAS,turnaround bank,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,9.12,Made,,,,,,,23.0,,,,,,C. Paul,101108.0,3.0,,,
323,PT11M04.00S,2025-01-01T01:26:42.7Z,3,REGULAR,3pt,Jump Shot,[],1627884,18.873193166885677,93.13725490196079,1610612746,65,43,2025-01-01T01:26:59Z,3230000,False,-216.0,125.0,1,left,MISS D. Jones Jr. 24' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
324,PT10M56.00S,2025-01-01T01:26:50.7Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,65,43,2025-01-01T01:26:59Z,3240000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,323.0,4.0,3.0,1.0,,,,,,,,,,,,,,
325,PT10M56.00S,2025-01-01T01:26:50.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,65,43,2025-01-01T01:26:50Z,3250000,False,0.0,0.0,1,left,MISS I. Zubac putback Layup - blocked,"[1627826, 1641705]",1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,Wembanyama,1641705.0,,,,,,,,,,,,
326,PT10M56.00S,2025-01-01T01:26:50.8Z,3,REGULAR,block,,[],1641705,,,1610612746,65,43,2025-01-01T01:26:51Z,3260000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
327,PT10M55.00S,2025-01-01T01:26:52.4Z,3,REGULAR,rebound,defensive,[],101108,,,1610612759,65,43,2025-01-01T01:26:52Z,3270000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,325.0,4.0,4.0,0.0,,,,,,,,,,,,,,
328,PT10M52.00S,2025-01-01T01:26:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,94.56307490144546,45.588235294117645,1610612759,67,43,2025-01-01T01:27:08Z,3280000,False,-22.0,-1.0,1,right,S. Castle running Layup (7 PTS) (V. Wembanyama 4 AST),"[1642264, 1641705]",1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,7.0,,,,,,V. Wembanyama,1641705.0,4.0,,,
330,PT10M37.00S,2025-01-01T01:27:10.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.645860709592641,39.46078431372549,1610612746,67,43,2025-01-01T01:27:43Z,3300000,False,53.0,57.0,1,left,MISS J. Harden 7' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,7.76,Missed,,,,,,,,,,,,,,,,,,
331,PT10M35.00S,2025-01-01T01:27:12.2Z,3,REGULAR,rebound,defensive,[],101108,,,1610612759,67,43,2025-01-01T01:27:43Z,3310000,False,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,330.0,5.0,5.0,0.0,,,,,,,,,,,,,,
332,PT10M29.00S,2025-01-01T01:27:17.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203084,93.38042049934296,51.9607843137255,1610612759,67,43,2025-01-01T01:27:29Z,3320000,False,10.0,10.0,1,right,MISS H. Barnes running Layup,[203084],1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
333,PT10M27.00S,2025-01-01T01:27:19.4Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,67,43,2025-01-01T01:27:29Z,3330000,False,,,0,,N. Powell REBOUND (Off:0 Def:5),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,332.0,5.0,5.0,0.0,,,,,,,,,,,,,,
334,PT10M24.00S,2025-01-01T01:27:23.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,28.33442838370565,79.16666666666666,1610612746,67,43,2025-01-01T01:28:44Z,3340000,False,-146.0,214.0,1,left,MISS N. Powell 25' running 3PT,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
335,PT10M19.00S,2025-01-01T01:27:27.7Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,67,43,2025-01-01T01:27:27Z,3350000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,334.0,5.0,3.0,2.0,,,,,,,,,,,,,,
