actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
169,PT10M25.00S,2025-03-15T00:39:49.5Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612759,29,44,2025-03-15T00:39:49Z,1680000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,168.0,2.0,0.0,2.0,,,,,,,,
170,PT10M16.00S,2025-03-15T00:39:58.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203084,29.122864651773984,23.03921568627451,1610612759,29,44,2025-03-15T00:40:02Z,1690000,False,135.0,221.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
171,PT10M16.00S,2025-03-15T00:39:58.1Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,29,44,2025-03-15T00:40:02Z,1700000,False,,,0,,M. Williams REBOUND (Off:2 Def:4),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,170.0,6.0,4.0,2.0,,,,,,,,
172,PT10M09.00S,2025-03-15T00:40:05.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203552,70.64717477003943,13.480392156862745,1610612766,29,47,2025-03-15T00:40:11Z,1710000,False,-183.0,223.0,1,right,S. Curry 28' 3PT running (3 PTS) (N. Smith Jr. 1 AST),"[203552, 1641733]",1610612766.0,CHA,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,28.85,Made,3.0,,,,,,,,,,,,,N. Smith Jr.,1641733.0,1.0,,
174,PT09M51.00S,2025-03-15T00:40:22.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,7.30946123521682,50.49019607843137,1610612759,31,47,2025-03-15T00:48:02Z,1730000,False,-2.0,16.0,1,left,S. Mamukelashvili driving reverse DUNK (2 PTS) (B. Wesley 1 AST),"[1630572, 1631104]",1610612759.0,SAS,driving reverse,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,1.64,Made,2.0,,,,,,,,,,,,,B. Wesley,1631104.0,1.0,,
176,PT09M34.00S,2025-03-15T00:40:40.0Z,2,REGULAR,3pt,Jump Shot,[],203552,75.1149802890933,86.27450980392157,1610612766,31,47,2025-03-15T00:49:16Z,1750000,False,181.0,181.0,1,right,MISS S. Curry 25' pullup 3PT,[203552],1610612766.0,CHA,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
177,PT09M31.00S,2025-03-15T00:40:43.0Z,2,REGULAR,rebound,offensive,[],1631111,,,1610612766,31,47,2025-03-15T00:40:48Z,1760000,False,,,0,,W. Moore Jr. REBOUND (Off:1 Def:0),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,176.0,1.0,0.0,1.0,,,,,,,,
178,PT09M30.00S,2025-03-15T00:40:44.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641733,67.49342969776609,30.637254901960787,1610612766,31,50,2025-03-15T00:49:19Z,1770000,False,-97.0,253.0,1,right,N. Smith Jr. 27' 3PT  (8 PTS) (W. Moore Jr. 1 AST),"[1641733, 1631111]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.1,Made,8.0,,,,,,,,,,,,,W. Moore Jr.,1631111.0,1.0,,
180,PT09M29.00S,2025-03-15T00:40:53.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,31,50,2025-03-15T00:40:53Z,1790000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M29.00S,2025-03-15T00:43:07.4Z,2,REGULAR,substitution,out,[],1631110,,,1610612759,31,50,2025-03-15T00:43:39Z,1800000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M29.00S,2025-03-15T00:43:07.4Z,2,REGULAR,substitution,out,[],1630572,,,1610612759,31,50,2025-03-15T00:43:39Z,1810000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M29.00S,2025-03-15T00:43:07.4Z,2,REGULAR,substitution,out,[],1631111,,,1610612759,31,50,2025-03-15T00:43:39Z,1820000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M29.00S,2025-03-15T00:43:07.4Z,2,REGULAR,substitution,in,[],202687,,,1610612759,31,50,2025-03-15T00:43:39Z,1830000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M29.00S,2025-03-15T00:43:07.4Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,31,50,2025-03-15T00:43:39Z,1840000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M29.00S,2025-03-15T00:43:07.4Z,2,REGULAR,substitution,in,[],1629610,,,1610612759,31,50,2025-03-15T00:43:39Z,1850000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M17.00S,2025-03-15T00:43:57.5Z,2,REGULAR,violation,kicked ball,[],203552,,,1610612759,31,50,2025-03-15T00:44:05Z,1860000,False,,,0,,S. Curry kicked ball VIOLATION,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,1628171.0,,,,,,,,,,,,,,,,
189,PT09M10.00S,2025-03-15T00:44:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,18.610381077529567,51.71568627450981,1610612759,31,50,2025-03-15T00:44:23Z,1870000,False,-9.0,122.0,1,left,MISS B. Wesley 12' fadeaway Shot,[1631104],1610612759.0,SAS,fadeaway,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,,,,,,,,,,,,,,,,,,
190,PT09M07.00S,2025-03-15T00:44:17.9Z,2,REGULAR,rebound,defensive,[],1641733,,,1610612766,31,50,2025-03-15T00:44:23Z,1880000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:2),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,
191,PT09M00.00S,2025-03-15T00:44:25.1Z,2,REGULAR,3pt,Jump Shot,[],1641733,66.5735873850197,32.35294117647059,1610612766,31,53,2025-03-15T00:44:29Z,1890000,False,-88.0,262.0,1,right,N. Smith Jr. 27' 3PT  (11 PTS) (L. Ball 4 AST),"[1641733, 1630163]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.62,Made,11.0,,,,,,,,,,,,,L. Ball,1630163.0,4.0,,
193,PT08M45.00S,2025-03-15T00:44:39.3Z,2,REGULAR,2pt,Jump Shot,[],1630170,22.946780551905388,50.73529411764706,1610612759,33,53,2025-03-15T00:44:45Z,1910000,False,-4.0,163.0,1,left,D. Vassell 16' pullup Jump Shot (12 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,16.32,Made,12.0,,,,,,,,,,,,,,,,,
194,PT08M28.00S,2025-03-15T00:44:57.7Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,33,53,2025-03-15T00:45:05Z,1920000,False,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1631104]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,3.0,Wesley,1631104.0,,,,,
195,PT08M28.00S,2025-03-15T00:44:57.7Z,2,REGULAR,steal,,[],1631104,,,1610612759,33,53,2025-03-15T00:45:01Z,1930000,False,,,0,,B. Wesley STEAL (1 STL),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
196,PT08M22.00S,2025-03-15T00:45:03.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631104,3.3672798948751645,96.32352941176471,1610612759,36,53,2025-03-15T00:45:10Z,1940000,False,-232.0,-21.0,1,left,B. Wesley 3PT running (3 PTS) (H. Barnes 1 AST),"[1631104, 203084]",1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,23.25,Made,3.0,,,,,,,,,,,,,H. Barnes,203084.0,1.0,,
198,PT08M05.00S,2025-03-15T00:45:19.5Z,2,REGULAR,3pt,Jump Shot,[],1641733,70.38436268068331,18.38235294117647,1610612766,36,56,2025-03-15T00:45:24Z,1960000,False,-158.0,226.0,1,right,N. Smith Jr. 27' 3PT  (14 PTS) (L. Ball 5 AST),"[1641733, 1630163]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.57,Made,14.0,,,,,,,,,,,,,L. Ball,1630163.0,5.0,,
201,PT07M41.00S,2025-03-15T00:46:02.4Z,2,REGULAR,2pt,Jump Shot,[],1630170,10.068988173455978,81.37254901960785,1610612759,38,56,2025-03-15T00:51:36Z,1990000,False,-157.0,42.0,1,left,D. Vassell 16' step back Jump Shot (14 PTS),[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left,16.25,Made,14.0,,,,,,,,,,,,,,,,,
202,PT07M20.00S,2025-03-15T00:46:23.6Z,2,REGULAR,3pt,Jump Shot,[],1641733,68.67608409986859,87.99019607843137,1610612766,38,59,2025-03-15T00:46:29Z,2000000,False,190.0,242.0,1,right,N. Smith Jr. 30' 3PT  (17 PTS) (L. Ball 6 AST),"[1641733, 1630163]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,30.76,Made,17.0,,,,,,,,,,,,,L. Ball,1630163.0,6.0,,
204,PT07M07.00S,2025-03-15T00:46:36.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,20.18725361366623,47.794117647058826,1610612759,38,59,2025-03-15T00:46:40Z,2020000,False,11.0,137.0,1,left,MISS C. Paul 13' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,13.77,Missed,,,,,,,,,,,,,,,,,,
205,PT07M04.00S,2025-03-15T00:46:39.2Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,38,59,2025-03-15T00:46:40Z,2030000,False,,,0,,M. Williams REBOUND (Off:2 Def:5),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,204.0,7.0,5.0,2.0,,,,,,,,
206,PT06M53.00S,2025-03-15T00:46:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641733,91.93495400788436,51.470588235294116,1610612766,38,61,2025-03-15T00:46:55Z,2040000,False,7.0,23.0,1,right,N. Smith Jr. driving finger roll Layup (19 PTS) (L. Ball 7 AST),"[1641733, 1630163]",1610612766.0,CHA,driving finger roll,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,2.44,Made,19.0,,,,,,,,,,,,,L. Ball,1630163.0,7.0,,
208,PT06M39.00S,2025-03-15T00:47:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,8.09789750328515,51.71568627450981,1610612759,40,61,2025-03-15T00:47:38Z,2060000,False,-9.0,24.0,1,left,H. Barnes driving Layup (7 PTS),[203084],1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.51,Made,7.0,,,,,,,,,,,,,,,,,
209,PT06M39.00S,2025-03-15T00:47:11.8Z,2,REGULAR,foul,personal,['1freethrow'],1629610,,,1610612759,40,61,2025-03-15T00:47:43Z,2070000,False,,,0,,D. Jeffries shooting personal FOUL (1 PF) (Barnes 1 FT),"[1629610, 203084]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,2003.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,
211,PT06M39.00S,2025-03-15T00:47:31.6Z,2,REGULAR,substitution,out,[],101108,,,1610612759,40,61,2025-03-15T00:47:46Z,2090000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M39.00S,2025-03-15T00:47:31.6Z,2,REGULAR,substitution,out,[],203552,,,1610612759,40,61,2025-03-15T00:47:46Z,2100000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M39.00S,2025-03-15T00:47:31.6Z,2,REGULAR,substitution,in,[],1642264,,,1610612759,40,61,2025-03-15T00:47:46Z,2110000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M39.00S,2025-03-15T00:47:31.6Z,2,REGULAR,substitution,in,[],1630182,,,1610612759,40,61,2025-03-15T00:47:46Z,2120000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M39.00S,2025-03-15T00:47:44.6Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612759,40,61,2025-03-15T00:47:47Z,2130000,False,,,0,,MISS H. Barnes Free Throw 1 of 1,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
216,PT06M35.00S,2025-03-15T00:47:48.6Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,40,61,2025-03-15T00:47:47Z,2140000,False,,,0,,M. Williams REBOUND (Off:2 Def:6),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,215.0,8.0,6.0,2.0,,,,,,,,
217,PT06M21.00S,2025-03-15T00:48:01.1Z,2,REGULAR,3pt,Jump Shot,[],1630163,73.9323258869908,12.990196078431374,1610612766,40,61,2025-03-15T00:48:11Z,2150000,False,-185.0,193.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
218,PT06M17.00S,2025-03-15T00:48:05.1Z,2,REGULAR,rebound,defensive,[],202687,,,1610612759,40,61,2025-03-15T00:48:11Z,2160000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,
219,PT06M13.00S,2025-03-15T00:48:09.2Z,2,REGULAR,turnover,bad pass,[],1642264,,,1610612759,40,61,2025-03-15T00:48:17Z,2170000,False,,,0,,S. Castle bad pass TURNOVER (2 TO),"[1642264, 1630182]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,Green,1630182.0,,,,,
220,PT06M13.00S,2025-03-15T00:48:09.2Z,2,REGULAR,steal,,[],1630182,,,1610612766,40,61,2025-03-15T00:48:12Z,2180000,False,,,0,,J. Green STEAL (2 STL),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
221,PT06M06.00S,2025-03-15T00:48:16.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631109,87.72996057818659,49.754901960784316,1610612766,40,61,2025-03-15T00:58:35Z,2190000,False,-1.0,63.0,1,right,MISS M. Williams 6' running Layup,[1631109],1610612766.0,CHA,running,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
223,PT06M06.00S,2025-03-15T00:48:16.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,40,61,2025-03-15T00:48:23Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,221.0,,,,,,,,,,,
225,PT06M01.00S,2025-03-15T00:48:34.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629610,66.83639947437582,37.00980392156863,1610612766,40,64,2025-03-15T00:48:38Z,2230000,False,-65.0,259.0,1,right,D. Jeffries 26' 3PT  (3 PTS) (L. Ball 8 AST),"[1629610, 1630163]",1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Center,26.72,Made,3.0,,,,,,,,,,,,,L. Ball,1630163.0,8.0,,
227,PT05M45.00S,2025-03-15T00:48:49.4Z,2,REGULAR,3pt,Jump Shot,[],203084,7.966491458607096,4.166666666666666,1610612759,40,64,2025-03-15T00:48:56Z,2250000,False,229.0,22.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.03,Missed,,,,,,,,,,,,,,,,,,
228,PT05M44.00S,2025-03-15T00:48:50.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,40,64,2025-03-15T00:48:56Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,227.0,,,,,,,,,,,
230,PT05M44.00S,2025-03-15T00:49:01.9Z,2,REGULAR,substitution,out,[],1630163,,,1610612759,40,64,2025-03-15T00:49:11Z,2280000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M44.00S,2025-03-15T00:49:01.9Z,2,REGULAR,substitution,out,[],1641733,,,1610612759,40,64,2025-03-15T00:49:11Z,2290000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M44.00S,2025-03-15T00:49:01.9Z,2,REGULAR,substitution,in,[],1630585,,,1610612759,40,64,2025-03-15T00:49:11Z,2300000,False,,,0,,SUB in: M. Garrett,[1630585],1610612766.0,CHA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M44.00S,2025-03-15T00:49:01.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612759,40,64,2025-03-15T00:49:11Z,2310000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M39.00S,2025-03-15T00:49:26.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642264,17.16491458607096,94.6078431372549,1610612759,40,64,2025-03-15T00:56:46Z,2320000,False,-223.0,109.0,1,left,MISS S. Castle 24' step back 3PT,[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
235,PT05M35.00S,2025-03-15T00:49:30.6Z,2,REGULAR,rebound,offensive,[],203084,,,1610612759,40,64,2025-03-15T00:49:36Z,2330000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,234.0,1.0,0.0,1.0,,,,,,,,
236,PT05M33.00S,2025-03-15T00:49:32.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,32.40801576872536,43.872549019607845,1610612759,40,64,2025-03-15T00:49:39Z,2340000,False,31.0,252.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,25.4,Missed,,,,,,,,,,,,,,,,,,
237,PT05M29.00S,2025-03-15T00:49:36.4Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,40,64,2025-03-15T00:49:39Z,2350000,False,,,0,,M. Williams REBOUND (Off:2 Def:7),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,236.0,9.0,7.0,2.0,,,,,,,,
238,PT05M22.00S,2025-03-15T00:49:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,91.93495400788436,54.166666666666664,1610612766,40,64,2025-03-15T00:49:53Z,2360000,False,21.0,23.0,1,right,MISS J. Green driving finger roll Layup - blocked,"[1630182, 202687]",1610612766.0,CHA,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,Biyombo,202687.0
239,PT05M22.00S,2025-03-15T00:49:42.9Z,2,REGULAR,block,,[],202687,,,1610612766,40,64,2025-03-15T00:49:45Z,2370000,False,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT05M19.00S,2025-03-15T00:49:45.9Z,2,REGULAR,rebound,defensive,[],1631104,,,1610612759,40,64,2025-03-15T00:49:53Z,2380000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,,,238.0,1.0,1.0,0.0,,,,,,,,
241,PT05M01.00S,2025-03-15T00:50:04.4Z,2,REGULAR,2pt,Jump Shot,[],1642264,23.73521681997372,31.127450980392158,1610612759,40,64,2025-03-15T00:50:09Z,2390000,False,94.0,171.0,1,left,MISS S. Castle 19' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,19.5,Missed,,,,,,,,,,,,,,,,,,
242,PT04M57.00S,2025-03-15T00:50:08.4Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,40,64,2025-03-15T00:50:09Z,2400000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,241.0,2.0,2.0,0.0,,,,,,,,
243,PT04M36.00S,2025-03-15T00:50:31.0Z,2,REGULAR,2pt,Jump Shot,[],1630585,95.0886990801577,78.67647058823529,1610612766,40,64,2025-03-15T01:00:25Z,2410000,False,143.0,-6.0,1,right,MISS M. Garrett 14' driving floating Shot,[1630585],1610612766.0,CHA,driving floating,,,Garrett,M. Garrett,,,,,Mid-Range,8-16 Right,14.35,Missed,,,,,,,,,,,,,,,,,,
244,PT04M36.00S,2025-03-15T00:50:31.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,40,64,2025-03-15T00:51:55Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,243.0,,,,,,,,,,,
245,PT04M36.00S,2025-03-15T00:50:38.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,40,64,2025-03-15T00:50:49Z,2430000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,2003.0,,,,,,,,,,,,,,,,
246,PT04M36.00S,2025-03-15T00:50:41.9Z,2,REGULAR,substitution,out,[],1631104,,,1610612759,40,64,2025-03-15T00:50:48Z,2440000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M36.00S,2025-03-15T00:50:41.9Z,2,REGULAR,substitution,out,[],1631109,,,1610612759,40,64,2025-03-15T00:50:48Z,2450000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M36.00S,2025-03-15T00:50:41.9Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,40,64,2025-03-15T00:50:48Z,2460000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M36.00S,2025-03-15T00:50:41.9Z,2,REGULAR,substitution,in,[],203994,,,1610612759,40,64,2025-03-15T00:50:48Z,2470000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M25.00S,2025-03-15T00:51:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642264,7.046649145860711,53.18627450980392,1610612759,42,64,2025-03-15T00:51:10Z,2480000,False,-16.0,14.0,1,left,S. Castle driving finger roll Layup (6 PTS),[1642264],1610612759.0,SAS,driving finger roll,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.1,Made,6.0,,,,,,,,,,,,,,,,,
251,PT04M14.00S,2025-03-15T00:51:14.8Z,2,REGULAR,violation,kicked ball,[],202687,,,1610612766,42,64,2025-03-15T00:51:24Z,2490000,False,,,0,,B. Biyombo kicked ball VIOLATION,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,1628172.0,,,,,,,,,,,,,,,,
252,PT04M05.00S,2025-03-15T00:51:38.6Z,2,REGULAR,3pt,Jump Shot,[],1630182,93.24901445466492,95.09803921568627,1610612766,42,67,2025-03-15T00:51:43Z,2500000,False,225.0,11.0,1,right,J. Green 3PT  (15 PTS) (M. Garrett 2 AST),"[1630182, 1630585]",1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.58,Made,15.0,,,,,,,,,,,,,M. Garrett,1630585.0,2.0,,
263,PT03M46.00S,2025-03-15T00:51:55.8Z,2,REGULAR,turnover,out-of-bounds,[],202687,,,1610612759,42,67,2025-03-15T00:57:13Z,2520000,False,,,0,,B. Biyombo lost ball out-of-bounds TURNOVER (1 TO),[202687],1610612759.0,SAS,lost ball,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,,,,,,,,,1.0,,,,,,,
