actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
522,PT08M36.00S,2024-11-28T03:29:27.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",2544,94.40999984741211,50.0,1610612747,87,99,2024-11-28T03:30:46Z,5220000,False,0.0,0.0,1,right,L. James tip Layup (10 PTS),[2544],1610612747.0,LAL,tip,,,James,L. James,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,10.0,,,,,,
523,PT08M25.00S,2024-11-28T03:29:36.3Z,4,REGULAR,2pt,Jump Shot,[],101108,16.63929040735874,76.22549019607843,1610612759,87,99,2024-11-28T03:29:48Z,5230000,False,-131.0,104.0,1,left,MISS C. Paul 16' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,16.73,Missed,,,,,,,,,,,,,,,,,,
524,PT08M23.00S,2024-11-28T03:29:38.3Z,4,REGULAR,rebound,defensive,[],1631108,,,1610612747,87,99,2024-11-28T03:29:48Z,5240000,False,,,0,,M. Christie REBOUND (Off:0 Def:4),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,523.0,4.0,4.0,0.0,,,,,,,,,,,,
525,PT08M04.00S,2024-11-28T03:29:56.2Z,4,REGULAR,3pt,Jump Shot,[],1631108,95.6143232588699,3.6764705882352944,1610612747,87,99,2024-11-28T03:30:01Z,5250000,False,-232.0,-11.0,1,right,MISS M. Christie 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
526,PT08M01.00S,2024-11-28T03:29:59.2Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,87,99,2024-11-28T03:30:01Z,5260000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,525.0,5.0,4.0,1.0,,,,,,,,,,,,
527,PT07M56.00S,2024-11-28T03:30:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,5.338370565045992,46.81372549019608,1610612759,89,99,2024-11-28T03:30:19Z,5270000,False,16.0,-2.0,1,left,S. Castle running Layup (8 PTS),[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,,,,8.0,,,,,,
529,PT07M31.00S,2024-11-28T03:30:28.9Z,4,REGULAR,3pt,Jump Shot,[],1630559,94.30026281208936,3.431372549019608,1610612747,89,99,2024-11-28T03:30:33Z,5290000,False,-233.0,1.0,1,right,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
530,PT07M28.00S,2024-11-28T03:30:31.9Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,89,99,2024-11-28T03:30:33Z,5300000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,529.0,9.0,7.0,2.0,,,,,,,,,,,,
531,PT07M21.00S,2024-11-28T03:30:40.1Z,4,REGULAR,3pt,Jump Shot,[],1641705,36.35019710906702,49.50980392156863,1610612759,89,99,2024-11-28T03:30:46Z,5310000,False,2.0,289.0,1,left,MISS V. Wembanyama 28' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,28.92,Missed,,,,,,,,,,,,,,,,,,
532,PT07M17.00S,2024-11-28T03:30:42.4Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,89,99,2024-11-28T03:30:42Z,5320000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,531.0,2.0,2.0,0.0,,,,,,,,,,,,
533,PT07M14.00S,2024-11-28T03:30:46.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,69.99014454664915,70.83333333333334,1610612747,89,102,2024-11-28T03:31:13Z,5330000,False,104.0,230.0,1,right,A. Reaves 25' 3PT running (11 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.21,Made,,,,,,,,,,,,11.0,,,,,,
534,PT06M59.00S,2024-11-28T03:31:05.4Z,4,REGULAR,foul,offensive,[],203084,,,1610612759,89,102,2024-11-28T03:31:21Z,5340000,False,,,0,,H. Barnes offensive FOUL (2 PF),"[203084, 1631108]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,203054.0,2.0,0.0,Christie,1631108.0,,,,,,,
536,PT06M59.00S,2024-11-28T03:31:05.4Z,4,REGULAR,turnover,offensive foul,[],203084,,,1610612759,89,102,2024-11-28T03:31:05Z,5360000,False,,,0,,H. Barnes offensive foul TURNOVER (3 TO),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,203054.0,,,,,,3.0,,,,,
537,PT06M59.00S,2024-11-28T03:31:12.8Z,4,REGULAR,substitution,out,[],101108,,,1610612747,89,102,2024-11-28T03:31:31Z,5370000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M59.00S,2024-11-28T03:31:12.8Z,4,REGULAR,substitution,out,[],1630577,,,1610612747,89,102,2024-11-28T03:31:31Z,5380000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M59.00S,2024-11-28T03:31:12.8Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,89,102,2024-11-28T03:31:31Z,5390000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M59.00S,2024-11-28T03:31:12.8Z,4,REGULAR,substitution,in,[],1629640,,,1610612747,89,102,2024-11-28T03:31:31Z,5400000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M59.00S,2024-11-28T03:31:12.8Z,4,REGULAR,substitution,in,[],1630170,,,1610612747,89,102,2024-11-28T03:31:31Z,5410000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M59.00S,2024-11-28T03:31:12.8Z,4,REGULAR,substitution,in,[],203076,,,1610612747,89,102,2024-11-28T03:31:31Z,5420000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M43.00S,2024-11-28T03:31:45.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,94.03745072273325,45.588235294117645,1610612747,89,104,2024-11-28T03:31:51Z,5430000,False,-22.0,4.0,1,right,L. James driving finger roll Layup (12 PTS),[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,,12.0,,,,,,
549,PT06M32.00S,2024-11-28T03:31:56.7Z,4,REGULAR,turnover,bad pass,[],1630170,,,1610612759,89,104,2024-11-28T03:33:42Z,5445000,False,,,0,,D. Vassell bad pass TURNOVER (3 TO),"[1630170, 2544]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,3.0,James,2544.0,,,
550,PT06M32.00S,2024-11-28T03:31:56.7Z,4,REGULAR,steal,,[],2544,,,1610612747,89,104,2024-11-28T03:33:29Z,5452500,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
546,PT06M22.00S,2024-11-28T03:32:07.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,85.49605781865965,48.529411764705884,1610612747,89,106,2024-11-28T03:33:29Z,5460000,False,-7.0,84.0,1,right,L. James 8' fadeaway Jump Shot (14 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,8.41,Made,,,,,,,,,,,,14.0,,,,A. Reaves,1630559.0,2.0
548,PT06M22.00S,2024-11-28T03:32:12.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,89,106,2024-11-28T03:32:12Z,5480000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M22.00S,2024-11-28T03:34:40.5Z,4,REGULAR,substitution,out,[],1631108,,,1610612759,89,106,2024-11-28T03:35:03Z,5490000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M22.00S,2024-11-28T03:34:40.5Z,4,REGULAR,substitution,in,[],1642261,,,1610612759,89,106,2024-11-28T03:35:03Z,5500000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M11.00S,2024-11-28T03:35:16.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,5.863994743758213,55.63725490196079,1610612759,89,106,2024-11-28T03:35:29Z,5510000,False,-28.0,3.0,1,left,MISS V. Wembanyama Layup,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
554,PT06M09.00S,2024-11-28T03:35:18.5Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,89,106,2024-11-28T03:36:13Z,5520000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,553.0,10.0,7.0,3.0,,,,,,,,,,,,
555,PT06M08.00S,2024-11-28T03:35:23.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,5.590000152587891,50.0,1610612759,91,106,2024-11-28T03:36:19Z,5530000,False,0.0,0.0,1,left,V. Wembanyama putback Layup (20 PTS),[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,20.0,,,,,,
557,PT05M39.00S,2024-11-28T03:36:02.5Z,4,REGULAR,2pt,Jump Shot,[],203076,76.69185282522996,45.09803921568628,1610612747,91,106,2024-11-28T03:36:14Z,5550000,False,-25.0,167.0,1,right,MISS A. Davis 16' Jump Shot - blocked,"[203076, 1641705]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,16.84,Missed,Wembanyama,1641705.0,,,,,,,,,,,,,,,,
558,PT05M39.00S,2024-11-28T03:36:02.5Z,4,REGULAR,block,,[],1641705,,,1610612747,91,106,2024-11-28T03:36:05Z,5560000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
559,PT05M36.00S,2024-11-28T03:36:05.5Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,91,106,2024-11-28T03:36:14Z,5570000,False,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,557.0,3.0,2.0,1.0,,,,,,,,,,,,
560,PT05M31.00S,2024-11-28T03:36:09.8Z,4,REGULAR,3pt,Jump Shot,[],1642264,35.29894875164258,42.64705882352941,1610612759,91,106,2024-11-28T03:36:24Z,5580000,False,37.0,279.0,1,left,MISS S. Castle 28' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,28.17,Missed,,,,,,,,,,,,,,,,,,
561,PT05M30.00S,2024-11-28T03:36:11.3Z,4,REGULAR,rebound,offensive,[],1642264,,,1610612759,91,106,2024-11-28T03:36:11Z,5590000,False,,,0,,S. Castle REBOUND (Off:3 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,560.0,4.0,1.0,3.0,,,,,,,,,,,,
562,PT05M27.00S,2024-11-28T03:36:13.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642264,6.258212877792378,52.94117647058824,1610612759,93,106,2024-11-28T03:36:32Z,5600000,False,-15.0,6.0,1,left,S. Castle driving finger roll Layup (10 PTS),[1642264],1610612759.0,SAS,driving finger roll,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,,,,,,,10.0,,,,,,
563,PT05M08.00S,2024-11-28T03:36:32.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,86.94152431011827,49.754901960784316,1610612747,93,108,2024-11-28T03:36:41Z,5610000,False,-1.0,70.0,1,right,A. Reaves 7' floating Jump Shot (13 PTS),[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,,,,,,,,,,,,13.0,,,,,,
564,PT04M50.00S,2024-11-28T03:36:50.9Z,4,REGULAR,3pt,Jump Shot,[],1641705,24.26084099868594,87.5,1610612759,93,108,2024-11-28T03:36:55Z,5620000,False,-188.0,176.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
565,PT04M48.00S,2024-11-28T03:36:53.0Z,4,REGULAR,rebound,defensive,[],1642261,,,1610612747,93,108,2024-11-28T03:36:53Z,5630000,False,,,0,,D. Knecht REBOUND (Off:0 Def:6),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,564.0,6.0,6.0,0.0,,,,,,,,,,,,
566,PT04M36.00S,2024-11-28T03:37:04.9Z,4,REGULAR,2pt,Jump Shot,[],2544,94.56307490144546,76.22549019607843,1610612747,93,110,2024-11-28T03:37:25Z,5640000,False,131.0,-1.0,1,right,L. James 13' step back Jump Shot (16 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Mid-Range,8-16 Right,13.11,Made,,,,,,,,,,,,16.0,,,,,,
567,PT04M18.00S,2024-11-28T03:37:23.0Z,4,REGULAR,3pt,Jump Shot,[],203084,8.360709592641262,95.58823529411765,1610612759,96,110,2024-11-28T03:37:32Z,5650000,False,-228.0,26.0,1,left,H. Barnes 3PT  (19 PTS) (K. Johnson 2 AST),"[203084, 1629640]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.94,Made,,,,,,,,,,,,19.0,,,,K. Johnson,1629640.0,2.0
569,PT03M58.00S,2024-11-28T03:37:43.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642261,93.77463863337714,49.50980392156863,1610612747,96,112,2024-11-28T03:37:49Z,5670000,False,-2.0,6.0,1,right,D. Knecht cutting DUNK (17 PTS) (L. James 10 AST),"[1642261, 2544]",1610612747.0,LAL,cutting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,,,,17.0,,,,L. James,2544.0,10.0
571,PT03M44.00S,2024-11-28T03:37:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,6.1268068331143235,47.549019607843135,1610612759,96,112,2024-11-28T03:38:04Z,5690000,False,12.0,5.0,1,left,MISS S. Castle driving Layup,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,,,,,
572,PT03M42.00S,2024-11-28T03:37:58.6Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,96,112,2024-11-28T03:38:04Z,5700000,False,,,0,,A. Davis REBOUND (Off:4 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,571.0,14.0,10.0,4.0,,,,,,,,,,,,
573,PT03M35.00S,2024-11-28T03:38:05.8Z,4,REGULAR,3pt,Jump Shot,[],1642261,94.82588699080158,94.11764705882352,1610612747,96,115,2024-11-28T03:38:11Z,5710000,False,221.0,-4.0,1,right,D. Knecht 3PT  (20 PTS) (L. James 11 AST),"[1642261, 2544]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Right Corner 3,24+ Right,22.06,Made,,,,,,,,,,,,20.0,,,,L. James,2544.0,11.0
575,PT03M33.00S,2024-11-28T03:38:13.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,96,115,2024-11-28T03:38:13Z,5730000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,96,115,2024-11-28T03:39:57Z,5740000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,96,115,2024-11-28T03:39:57Z,5750000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,out,[],1642264,,,1610612759,96,115,2024-11-28T03:39:57Z,5760000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,96,115,2024-11-28T03:39:57Z,5770000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,out,[],203084,,,1610612759,96,115,2024-11-28T03:39:57Z,5780000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,in,[],1631104,,,1610612759,96,115,2024-11-28T03:39:57Z,5790000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,in,[],1631103,,,1610612759,96,115,2024-11-28T03:39:57Z,5800000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,in,[],1631321,,,1610612759,96,115,2024-11-28T03:39:57Z,5810000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,in,[],1629646,,,1610612759,96,115,2024-11-28T03:39:57Z,5820000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M33.00S,2024-11-28T03:39:45.2Z,4,REGULAR,substitution,in,[],1630572,,,1610612759,96,115,2024-11-28T03:39:57Z,5830000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M33.00S,2024-11-28T03:40:01.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,96,115,2024-11-28T03:40:01Z,5840000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M18.00S,2024-11-28T03:41:25.8Z,4,REGULAR,3pt,Jump Shot,[],1631104,25.969119579500656,18.137254901960784,1610612759,96,115,2024-11-28T03:41:32Z,5850000,False,159.0,192.0,1,left,MISS B. Wesley 24' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
588,PT03M16.00S,2024-11-28T03:41:27.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,96,115,2024-11-28T03:41:57Z,5860000,False,,,0,,L. James REBOUND (Off:3 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,587.0,10.0,7.0,3.0,,,,,,,,,,,,
589,PT03M00.00S,2024-11-28T03:41:43.5Z,4,REGULAR,3pt,Jump Shot,[],203076,76.03482260183968,12.254901960784313,1610612747,96,115,2024-11-28T03:41:49Z,5870000,False,-189.0,173.0,1,right,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
590,PT02M57.00S,2024-11-28T03:41:46.5Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612759,96,115,2024-11-28T03:41:49Z,5880000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,589.0,1.0,1.0,0.0,,,,,,,,,,,,
591,PT02M51.00S,2024-11-28T03:41:52.5Z,4,REGULAR,3pt,Jump Shot,[],1630572,27.414586070959263,16.42156862745098,1610612759,96,115,2024-11-28T03:41:57Z,5890000,False,168.0,205.0,1,left,MISS S. Mamukelashvili 26' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,26.51,Missed,,,,,,,,,,,,,,,,,,
592,PT02M49.00S,2024-11-28T03:41:54.5Z,4,REGULAR,rebound,defensive,[],1642261,,,1610612747,96,115,2024-11-28T03:41:57Z,5900000,False,,,0,,D. Knecht REBOUND (Off:0 Def:7),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,591.0,7.0,7.0,0.0,,,,,,,,,,,,
593,PT02M49.00S,2024-11-28T03:41:59.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,96,115,2024-11-28T03:41:59Z,5910000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M49.00S,2024-11-28T03:42:57.8Z,4,REGULAR,substitution,out,[],1626156,,,1610612747,96,115,2024-11-28T03:43:12Z,5920000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M49.00S,2024-11-28T03:42:57.8Z,4,REGULAR,substitution,out,[],203076,,,1610612747,96,115,2024-11-28T03:43:12Z,5930000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M49.00S,2024-11-28T03:42:57.8Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,96,115,2024-11-28T03:43:12Z,5940000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT02M49.00S,2024-11-28T03:42:57.8Z,4,REGULAR,substitution,out,[],2544,,,1610612747,96,115,2024-11-28T03:43:12Z,5950000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M49.00S,2024-11-28T03:42:57.8Z,4,REGULAR,substitution,in,[],1641721,,,1610612747,96,115,2024-11-28T03:43:12Z,5960000,False,,,0,,SUB in: M. Lewis,[1641721],1610612747.0,LAL,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M49.00S,2024-11-28T03:42:57.8Z,4,REGULAR,substitution,in,[],1642422,,,1610612747,96,115,2024-11-28T03:43:12Z,5970000,False,,,0,,SUB in: A. Traoré,[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M49.00S,2024-11-28T03:42:57.8Z,4,REGULAR,substitution,in,[],1631132,,,1610612747,96,115,2024-11-28T03:43:12Z,5980000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M49.00S,2024-11-28T03:42:57.8Z,4,REGULAR,substitution,in,[],1631108,,,1610612747,96,115,2024-11-28T03:43:12Z,5990000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M33.00S,2024-11-28T03:43:37.1Z,4,REGULAR,3pt,Jump Shot,[],1642261,79.05716162943496,9.068627450980392,1610612747,96,115,2024-11-28T03:43:46Z,6000000,False,-205.0,144.0,1,right,MISS D. Knecht 25' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
603,PT02M26.00S,2024-11-28T03:43:44.1Z,4,REGULAR,rebound,offensive,[],1641721,,,1610612747,96,115,2024-11-28T03:43:46Z,6010000,False,,,0,,M. Lewis REBOUND (Off:1 Def:0),[1641721],1610612747.0,LAL,,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Left Center,,,,,602.0,1.0,0.0,1.0,,,,,,,,,,,,
604,PT02M23.00S,2024-11-28T03:43:46.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,67.88764783180025,62.5,1610612747,96,115,2024-11-28T03:43:51Z,6020000,False,62.0,249.0,1,right,MISS M. Christie 25' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
