actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
397,PT10M58.00S,2024-12-20T02:30:02.3Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,62,68,2024-12-20T02:31:47Z,3900000,False,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,396.0,3.0,2.0,1.0
398,PT10M52.00S,2024-12-20T02:30:08.0Z,3,REGULAR,turnover,bad pass,[],1641705,,,1610612759,62,68,2024-12-20T02:32:22Z,3910000,False,,,0,,V. Wembanyama bad pass TURNOVER (5 TO),"[1641705, 1630552]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,5.0,Johnson,1630552.0,,,,,,,,,,,,,,,,,
399,PT10M52.00S,2024-12-20T02:30:08.0Z,3,REGULAR,steal,,[],1630552,,,1610612737,62,68,2024-12-20T02:32:04Z,3920000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT10M47.00S,2024-12-20T02:30:13.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642258,93.03547963206307,40.44500612745098,1610612737,62,68,2024-12-20T02:32:39Z,3930000,False,-48.0,13.0,1,right,MISS Z. Risacher running Layup,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,4.95,Missed,,,,,,,,,,,,,,,
401,PT10M46.00S,2024-12-20T02:30:14.4Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,62,68,2024-12-20T02:32:45Z,3940000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,400.0,3.0,3.0,0.0
402,PT10M37.00S,2024-12-20T02:30:20.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,5.995400788436268,4.411764705882353,1610612759,65,68,2024-12-20T02:31:31Z,3950000,False,228.0,4.0,1,left,D. Vassell 3PT running (13 PTS) (H. Barnes 1 AST),"[1630170, 203084]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,22.79,Made,13.0,H. Barnes,203084.0,1.0,,,,,,,,,,,
404,PT10M26.00S,2024-12-20T02:30:34.6Z,3,REGULAR,turnover,bad pass,[],1630552,,,1610612737,65,68,2024-12-20T02:33:10Z,3970000,False,,,0,,J. Johnson bad pass TURNOVER (3 TO),"[1630552, 1641705]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,
405,PT10M26.00S,2024-12-20T02:30:34.6Z,3,REGULAR,steal,,[],1641705,,,1610612759,65,68,2024-12-20T02:31:56Z,3980000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
415,PT10M19.00S,2024-12-20T02:30:49.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631110,6.652431011826544,48.28431372549019,1610612759,65,68,2024-12-20T02:34:24Z,3995000,False,9.0,10.0,1,left,MISS J. Sochan alley-oop DUNK - blocked,"[1631110, 1630552]",1610612759.0,SAS,alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,1.32,Missed,,,,,,,,,,Johnson,1630552.0,,,,
416,PT10M19.00S,2024-12-20T02:30:49.5Z,3,REGULAR,block,,[],1630552,,,1610612759,65,68,2024-12-20T02:34:03Z,4002500,False,,,0,,J. Johnson BLOCK (3 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT10M18.00S,2024-12-20T02:30:50.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,65,68,2024-12-20T02:34:50Z,4006250,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,415.0,,,
408,PT10M17.00S,2024-12-20T02:31:04.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,65,68,2024-12-20T02:34:50Z,4010000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT10M14.00S,2024-12-20T02:33:46.2Z,3,REGULAR,jumpball,recovered,[],1629027,,,1610612737,65,68,2024-12-20T02:33:46Z,4030000,False,,,0,,Jump Ball C. Capela vs. V. Wembanyama: Tip to T. Young,"[1629027, 203991, 1641705]",1610612737.0,ATL,challenge,T. Young,1629027.0,Young,T. Young,Capela,203991.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,,,,,,
413,PT10M09.00S,2024-12-20T02:33:54.2Z,3,REGULAR,3pt,Jump Shot,[],1630700,71.04139290407359,79.90196078431373,1610612737,65,68,2024-12-20T02:35:13Z,4060000,False,150.0,220.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,26.57,Missed,,,,,,,,,,,,,,,
414,PT10M06.00S,2024-12-20T02:33:57.2Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,65,68,2024-12-20T02:35:21Z,4070000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,413.0,2.0,1.0,1.0
418,PT09M52.00S,2024-12-20T02:34:10.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631110,9.937582128777924,47.549019607843135,1610612759,67,68,2024-12-20T02:35:36Z,4080000,False,12.0,41.0,1,left,J. Sochan turnaround Hook (9 PTS),[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,4.27,Made,9.0,,,,,,,,,,,,,,
419,PT09M43.00S,2024-12-20T02:34:21.0Z,3,REGULAR,foul,personal,['2freethrow'],203084,,,1610612737,67,68,2024-12-20T02:34:36Z,4090000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Johnson 2 FT),"[203084, 1630552]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1627963.0,1.0,0.0,Johnson,1630552.0,,,,,,
421,PT09M43.00S,2024-12-20T02:34:47.8Z,3,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,67,69,2024-12-20T02:36:00Z,4110000,False,,,0,,J. Johnson Free Throw 1 of 2 (11 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
422,PT09M43.00S,2024-12-20T02:34:47.8Z,3,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,67,69,2024-12-20T02:36:00Z,4120000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
423,PT09M42.00S,2024-12-20T02:34:48.8Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,67,69,2024-12-20T02:36:00Z,4130000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,422.0,4.0,4.0,0.0
424,PT09M26.00S,2024-12-20T02:35:16.5Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612759,67,69,2024-12-20T02:36:22Z,4140000,False,,,0,,C. Paul bad pass TURNOVER (3 TO),"[101108, 1630700]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,3.0,Daniels,1630700.0,,,,,,,,,,,,,,,,,
425,PT09M26.00S,2024-12-20T02:35:16.5Z,3,REGULAR,steal,,[],1630700,,,1610612737,67,69,2024-12-20T02:35:18Z,4150000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT09M21.00S,2024-12-20T02:35:20.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642258,91.14651773981603,47.30392156862745,1610612737,67,71,2024-12-20T02:36:37Z,4160000,False,-13.0,31.0,1,right,Z. Risacher running Layup (7 PTS) (T. Young 10 AST),"[1642258, 1629027]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,3.35,Made,7.0,T. Young,1629027.0,10.0,,,,,,,,,,,
429,PT09M04.00S,2024-12-20T02:35:55.5Z,3,REGULAR,3pt,Jump Shot,[],1641705,16.90210249671485,94.85294117647058,1610612759,67,71,2024-12-20T02:37:12Z,4190000,False,-224.0,106.0,1,left,MISS V. Wembanyama 24' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,24.83,Missed,,,,,,,,,,,,,,,
430,PT09M02.00S,2024-12-20T02:35:57.5Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,67,71,2024-12-20T02:37:12Z,4200000,False,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,429.0,7.0,4.0,3.0
431,PT09M01.00S,2024-12-20T02:36:00.6Z,3,REGULAR,turnover,lost ball,[],203991,,,1610612737,67,71,2024-12-20T02:37:43Z,4210000,False,,,0,,C. Capela lost ball TURNOVER (3 TO),"[203991, 101108]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,3.0,Paul,101108.0,,,,,,,,,,,,,,,,,
432,PT09M01.00S,2024-12-20T02:36:00.6Z,3,REGULAR,steal,,[],101108,,,1610612759,67,71,2024-12-20T02:36:03Z,4220000,False,,,0,,C. Paul STEAL (3 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
433,PT08M59.00S,2024-12-20T02:36:04.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631110,5.863994743758213,54.41176470588235,1610612759,69,71,2024-12-20T02:36:23Z,4230000,False,-22.0,3.0,1,left,J. Sochan DUNK (11 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,2.23,Made,11.0,,,,,,,,,,,,,,
434,PT08M59.00S,2024-12-20T02:36:11.5Z,3,REGULAR,foul,personal,['1freethrow'],203991,,,1610612759,69,71,2024-12-20T02:36:23Z,4240000,False,,,0,,C. Capela shooting personal FOUL (2 PF) (Sochan 1 FT),"[203991, 1631110]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,2.0,0.0,Sochan,1631110.0,,,,,,
436,PT08M59.00S,2024-12-20T02:36:28.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631110,,,1610612759,70,71,2024-12-20T02:36:28Z,4260000,False,,,0,,J. Sochan Free Throw 1 of 1 (12 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
437,PT08M41.00S,2024-12-20T02:36:48.5Z,3,REGULAR,turnover,bad pass,[],1630552,,,1610612737,70,71,2024-12-20T02:38:25Z,4270000,False,,,0,,J. Johnson bad pass TURNOVER (4 TO),"[1630552, 1641705]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,4.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,
438,PT08M41.00S,2024-12-20T02:36:48.5Z,3,REGULAR,steal,,[],1641705,,,1610612759,70,71,2024-12-20T02:36:50Z,4280000,False,,,0,,V. Wembanyama STEAL (2 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT08M35.00S,2024-12-20T02:36:54.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203084,8.360709592641262,51.225490196078425,1610612759,72,71,2024-12-20T02:39:17Z,4290000,False,-6.0,26.0,1,left,H. Barnes running DUNK (6 PTS),[203084],1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,2.68,Made,6.0,,,,,,,,,,,,,,
441,PT08M26.00S,2024-12-20T02:37:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,81.8166885676741,59.80392156862745,1610612737,72,71,2024-12-20T02:39:41Z,4310000,False,49.0,118.0,1,right,MISS J. Johnson 12' floating Shot,[1630552],1610612737.0,ATL,floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,12.81,Missed,,,,,,,,,,,,,,,
442,PT08M26.00S,2024-12-20T02:37:04.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,72,71,2024-12-20T02:50:23Z,4320000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,441.0,3.0,2.0,1.0
443,PT08M16.00S,2024-12-20T02:37:15.2Z,3,REGULAR,foul,offensive,[],203084,,,1610612759,72,71,2024-12-20T02:40:11Z,4330000,False,,,0,,H. Barnes charge offensive FOUL (2 PF),"[203084, 203991]",1610612759.0,SAS,charge,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,203591.0,2.0,0.0,Capela,203991.0,,,,,,
445,PT08M16.00S,2024-12-20T02:37:15.2Z,3,REGULAR,turnover,offensive foul,[],203084,,,1610612759,72,71,2024-12-20T02:37:15Z,4350000,False,,,0,,H. Barnes offensive foul TURNOVER (1 TO),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,203591.0,,,,,,,,,,
446,PT08M06.00S,2024-12-20T02:37:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630552,91.80354796320631,46.568627450980394,1610612737,72,73,2024-12-20T02:40:27Z,4360000,False,-17.0,25.0,1,right,J. Johnson driving Layup (13 PTS),[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,2.99,Made,13.0,,,,,,,,,,,,,,
447,PT07M51.00S,2024-12-20T02:38:00.5Z,3,REGULAR,2pt,Jump Shot,[],203084,8.409986859395532,32.19209558823529,1610612759,72,73,2024-12-20T02:41:17Z,4370000,False,89.0,27.0,1,left,MISS H. Barnes 9' driving floating Shot,[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,9.29,Missed,,,,,,,,,,,,,,,
448,PT07M50.00S,2024-12-20T02:38:01.5Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,72,73,2024-12-20T02:41:17Z,4380000,False,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,447.0,8.0,5.0,3.0
449,PT07M38.00S,2024-12-20T02:38:13.5Z,3,REGULAR,3pt,Jump Shot,[],1642258,92.46057818659659,3.431372549019608,1610612737,72,73,2024-12-20T02:41:32Z,4390000,False,-233.0,18.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,,23.35,Missed,,,,,,,,,,,,,,,
450,PT07M36.00S,2024-12-20T02:38:15.5Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612737,72,73,2024-12-20T02:41:32Z,4400000,False,,,0,,D. Daniels REBOUND (Off:1 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,449.0,2.0,1.0,1.0
451,PT07M29.00S,2024-12-20T02:38:21.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642258,92.06636005256242,47.794117647058826,1610612737,72,75,2024-12-20T02:42:08Z,4410000,False,-11.0,22.0,1,right,Z. Risacher cutting DUNK (9 PTS) (D. Daniels 2 AST),"[1642258, 1630700]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,2.47,Made,9.0,D. Daniels,1630700.0,2.0,,,,,,,,,,,
453,PT07M10.00S,2024-12-20T02:38:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.30946123521682,50.0,1610612759,72,75,2024-12-20T02:42:28Z,4430000,False,0.0,16.0,1,left,MISS H. Barnes cutting Layup,[203084],1610612759.0,SAS,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,1.62,Missed,,,,,,,,,,,,,,,
454,PT07M08.00S,2024-12-20T02:38:43.3Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,72,75,2024-12-20T02:42:28Z,4440000,False,,,0,,C. Capela REBOUND (Off:3 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,453.0,9.0,6.0,3.0
455,PT07M02.00S,2024-12-20T02:38:49.4Z,3,REGULAR,3pt,Jump Shot,[],1629027,67.88764783180025,79.65686274509804,1610612737,72,75,2024-12-20T02:42:50Z,4450000,False,148.0,249.0,1,right,MISS T. Young 29' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,29.02,Missed,,,,,,,,,,,,,,,
456,PT07M00.00S,2024-12-20T02:38:51.4Z,3,REGULAR,rebound,defensive,[],101108,,,1610612759,72,75,2024-12-20T02:42:50Z,4460000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,455.0,4.0,4.0,0.0
457,PT06M53.00S,2024-12-20T02:38:57.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,10.85742444152431,4.411764705882353,1610612759,75,75,2024-12-20T02:43:19Z,4470000,False,228.0,50.0,1,left,D. Vassell 3PT running (16 PTS) (H. Barnes 2 AST),"[1630170, 203084]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,23.32,Made,16.0,H. Barnes,203084.0,2.0,,,,,,,,,,,
460,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,out,[],1631110,,,1610612737,75,75,2024-12-20T02:39:41Z,4500000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,out,[],203084,,,1610612737,75,75,2024-12-20T02:39:41Z,4510000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,out,[],1630552,,,1610612737,75,75,2024-12-20T02:39:41Z,4520000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,out,[],203991,,,1610612737,75,75,2024-12-20T02:39:41Z,4530000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,out,[],1642258,,,1610612737,75,75,2024-12-20T02:39:41Z,4540000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,in,[],1642264,,,1610612737,75,75,2024-12-20T02:39:41Z,4550000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,in,[],1629640,,,1610612737,75,75,2024-12-20T02:39:41Z,4560000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,in,[],1626204,,,1610612737,75,75,2024-12-20T02:39:41Z,4570000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,in,[],1629631,,,1610612737,75,75,2024-12-20T02:39:41Z,4580000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT06M32.00S,2024-12-20T02:39:21.5Z,3,REGULAR,substitution,in,[],203992,,,1610612737,75,75,2024-12-20T02:39:41Z,4590000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M27.00S,2024-12-20T02:39:53.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,66.3107752956636,22.058823529411764,1610612737,75,78,2024-12-20T02:43:50Z,4600000,False,-140.0,264.0,1,right,T. Young 29' 3PT pullup (15 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,29.89,Made,15.0,,,,,,,,,,,,,,
471,PT06M09.00S,2024-12-20T02:40:11.5Z,3,REGULAR,foul,personal,[],203992,,,1610612759,75,78,2024-12-20T02:40:15Z,4610000,False,,,0,,B. Bogdanović personal FOUL (1 PF),"[203992, 1630170]",1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627963.0,1.0,0.0,Vassell,1630170.0,,,,,,
473,PT06M09.00S,2024-12-20T02:40:17.4Z,3,REGULAR,substitution,out,[],1642264,,,1610612759,75,78,2024-12-20T02:40:29Z,4630000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT06M09.00S,2024-12-20T02:40:17.4Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,75,78,2024-12-20T02:40:29Z,4640000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT06M04.00S,2024-12-20T02:40:41.1Z,3,REGULAR,3pt,Jump Shot,[],1641705,35.56176084099869,39.950980392156865,1610612759,75,78,2024-12-20T02:44:17Z,4650000,False,50.0,282.0,1,left,MISS V. Wembanyama 28' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,28.62,Missed,,,,,,,,,,,,,,,
476,PT06M02.00S,2024-12-20T02:40:43.1Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,75,78,2024-12-20T02:44:17Z,4660000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,475.0,3.0,2.0,1.0
477,PT05M44.00S,2024-12-20T02:41:01.3Z,3,REGULAR,turnover,traveling,[],1629631,,,1610612737,75,78,2024-12-20T02:41:15Z,4670000,False,,,0,,D. Hunter traveling TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,203591.0,,,,,,,,,,
478,PT05M44.00S,2024-12-20T02:41:05.6Z,3,REGULAR,substitution,out,[],101108,,,1610612759,75,78,2024-12-20T02:41:22Z,4680000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT05M44.00S,2024-12-20T02:41:05.6Z,3,REGULAR,substitution,in,[],1642264,,,1610612759,75,78,2024-12-20T02:41:22Z,4690000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M21.00S,2024-12-20T02:41:46.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641705,16.770696452036795,62.99019607843137,1610612759,75,78,2024-12-20T02:44:48Z,4700000,False,-65.0,105.0,1,left,MISS V. Wembanyama 12' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,,,,12.36,Missed,,,,,,,,,,,,,,,
481,PT05M19.00S,2024-12-20T02:41:48.1Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612737,75,78,2024-12-20T02:44:48Z,4710000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:5),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,480.0,5.0,5.0,0.0
482,PT05M03.00S,2024-12-20T02:42:03.0Z,3,REGULAR,turnover,lost ball,[],1629631,,,1610612737,75,78,2024-12-20T02:45:10Z,4720000,False,,,0,,D. Hunter lost ball TURNOVER (2 TO),"[1629631, 1630577]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,2.0,Champagnie,1630577.0,,,,,,,,,,,,,,,,,
483,PT05M03.00S,2024-12-20T02:42:03.0Z,3,REGULAR,steal,,[],1630577,,,1610612759,75,78,2024-12-20T02:42:05Z,4730000,False,,,0,,J. Champagnie STEAL (2 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
