actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
515,PT09M08.00S,2024-11-08T02:52:47.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203924,67.88764783180025,35.294117647058826,1610612757,93,88,2024-11-08T02:54:27Z,5050000,False,-74.0,249.0,1,right,J. Grant 26' 3PT running (20 PTS) (S. Henderson 3 AST),"[203924, 1630703]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,26.0,Made,20.0,S. Henderson,1630703.0,3.0,,,,,,,,,,,,,,
517,PT09M06.00S,2024-11-08T02:52:55.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,93,88,2024-11-08T02:52:55Z,5070000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M06.00S,2024-11-08T02:55:29.5Z,4,REGULAR,substitution,out,[],1630703,,,1610612759,93,88,2024-11-08T02:55:43Z,5080000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M06.00S,2024-11-08T02:55:29.5Z,4,REGULAR,substitution,in,[],1629014,,,1610612759,93,88,2024-11-08T02:55:43Z,5090000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M38.00S,2024-11-08T02:56:19.0Z,4,REGULAR,3pt,Jump Shot,[],203084,12.697109067017081,4.166666666666666,1610612759,96,88,2024-11-08T02:56:23Z,5100000,False,229.0,67.0,1,left,H. Barnes 3PT  (11 PTS) (S. Castle 4 AST),"[203084, 1642264]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.88,Made,11.0,S. Castle,1642264.0,4.0,,,,,,,,,,,,,,
522,PT08M23.00S,2024-11-08T02:56:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,80.76544021024968,48.529411764705884,1610612757,96,88,2024-11-08T02:56:49Z,5120000,False,-7.0,128.0,1,right,MISS A. Simons 12' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,12.85,Missed,,,,,,,,,,,,,,,,,,
523,PT08M20.00S,2024-11-08T02:56:37.8Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,96,88,2024-11-08T02:56:39Z,5130000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,522.0,,,,6.0,5.0,1.0,,,,,
524,PT08M14.00S,2024-11-08T02:56:43.8Z,4,REGULAR,3pt,Jump Shot,[],1641705,33.98488830486202,32.59803921568628,1610612759,99,88,2024-11-08T02:56:47Z,5140000,False,87.0,267.0,1,left,V. Wembanyama 28' 3PT  (12 PTS) (S. Castle 5 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,28.08,Made,12.0,S. Castle,1642264.0,5.0,,,,,,,,,,,,,,
526,PT07M59.00S,2024-11-08T02:56:57.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631101,94.03745072273325,50.245098039215684,1610612757,99,90,2024-11-08T03:52:24Z,5160000,False,1.0,4.0,1,right,S. Sharpe driving bank Hook (13 PTS),[1631101],1610612757.0,POR,driving bank,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.37,Made,13.0,,,,,,,,,,,,,,,,,
527,PT07M53.00S,2024-11-08T02:57:06.8Z,4,REGULAR,3pt,Jump Shot,[],1641705,36.35019710906702,33.33333333333333,1610612759,99,90,2024-11-08T02:58:07Z,5170000,False,83.0,289.0,1,left,MISS V. Wembanyama 30' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,30.1,Missed,,,,,,,,,,,,,,,,,,
528,PT07M50.00S,2024-11-08T02:57:09.8Z,4,REGULAR,rebound,offensive,[],203084,,,1610612759,99,90,2024-11-08T02:58:07Z,5180000,False,,,0,,H. Barnes REBOUND (Off:4 Def:3),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,527.0,,,,7.0,3.0,4.0,,,,,
529,PT07M48.00S,2024-11-08T02:57:11.9Z,4,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612759,99,90,2024-11-08T02:57:22Z,5190000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Castle 2 FT),"[1629014, 1642264]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Castle,1642264.0
531,PT07M48.00S,2024-11-08T02:57:42.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642264,,,1610612759,100,90,2024-11-08T02:57:42Z,5210000,False,,,0,,S. Castle Free Throw 1 of 2 (7 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
532,PT07M48.00S,2024-11-08T02:57:43.2Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,100,90,2024-11-08T02:57:48Z,5220000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M48.00S,2024-11-08T02:57:43.2Z,4,REGULAR,substitution,out,[],1630572,,,1610612759,100,90,2024-11-08T02:57:48Z,5230000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M48.00S,2024-11-08T02:57:43.2Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,100,90,2024-11-08T02:57:48Z,5240000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M48.00S,2024-11-08T02:57:43.2Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,100,90,2024-11-08T02:57:48Z,5250000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M48.00S,2024-11-08T02:57:53.2Z,4,REGULAR,substitution,out,[],1629028,,,1610612759,100,90,2024-11-08T02:57:56Z,5260000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M48.00S,2024-11-08T02:57:53.2Z,4,REGULAR,substitution,in,[],1641739,,,1610612759,100,90,2024-11-08T02:57:56Z,5270000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M48.00S,2024-11-08T02:58:18.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642264,,,1610612759,101,90,2024-11-08T02:58:18Z,5280000,False,,,0,,S. Castle Free Throw 2 of 2 (8 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
539,PT07M28.00S,2024-11-08T02:58:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,93.64323258869908,47.05882352941176,1610612757,101,92,2024-11-08T02:58:54Z,5290000,False,-15.0,7.0,1,right,T. Camara cutting Layup (4 PTS) (S. Sharpe 1 AST),"[1641739, 1631101]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.64,Made,4.0,S. Sharpe,1631101.0,1.0,,,,,,,,,,,,,,
541,PT07M15.00S,2024-11-08T02:58:56.6Z,4,REGULAR,foul,personal,[],1629014,,,1610612759,101,92,2024-11-08T02:59:11Z,5310000,False,,,0,,A. Simons personal FOUL (2 PF),"[1629014, 1642264]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Castle,1642264.0
543,PT07M15.00S,2024-11-08T02:59:04.7Z,4,REGULAR,substitution,out,[],101108,,,1610612759,101,92,2024-11-08T02:59:10Z,5330000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M15.00S,2024-11-08T02:59:04.7Z,4,REGULAR,substitution,out,[],203084,,,1610612759,101,92,2024-11-08T02:59:10Z,5340000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M15.00S,2024-11-08T02:59:04.7Z,4,REGULAR,substitution,in,[],1631104,,,1610612759,101,92,2024-11-08T02:59:10Z,5350000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M15.00S,2024-11-08T02:59:04.7Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,101,92,2024-11-08T02:59:10Z,5360000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M03.00S,2024-11-08T02:59:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,7.178055190538765,47.794117647058826,1610612759,103,92,2024-11-08T02:59:41Z,5370000,False,11.0,15.0,1,left,B. Wesley driving Layup (10 PTS) (Z. Collins 3 AST),"[1631104, 1628380]",1610612759.0,SAS,driving,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,1.86,Made,10.0,Z. Collins,1628380.0,3.0,,,,,,,,,,,,,,
548,PT06M52.00S,2024-11-08T02:59:47.4Z,4,REGULAR,3pt,Jump Shot,[],1629014,67.36202365308804,60.5392156862745,1610612757,103,95,2024-11-08T02:59:56Z,5380000,False,53.0,254.0,1,right,A. Simons 25' 3PT pullup (15 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.97,Made,15.0,,,,,,,,,,,,,,,,,
549,PT06M37.00S,2024-11-08T03:00:06.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612759,103,95,2024-11-08T03:00:15Z,5390000,False,,,0,,S. Sharpe shooting personal FOUL (2 PF) (Johnson 2 FT),"[1631101, 1629640]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Johnson,1629640.0
551,PT06M37.00S,2024-11-08T03:00:37.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,103,95,2024-11-08T03:00:37Z,5410000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M37.00S,2024-11-08T03:03:35.2Z,4,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,104,95,2024-11-08T03:03:55Z,5430000,False,,,0,,K. Johnson Free Throw 1 of 2 (13 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
555,PT06M37.00S,2024-11-08T03:03:35.2Z,4,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,104,95,2024-11-08T03:03:55Z,5440000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
556,PT06M32.00S,2024-11-08T03:03:40.2Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,104,95,2024-11-08T03:03:55Z,5450000,False,,,0,,T. Camara REBOUND (Off:2 Def:6),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,555.0,,,,8.0,6.0,2.0,,,,,
557,PT06M23.00S,2024-11-08T03:04:03.3Z,4,REGULAR,3pt,Jump Shot,[],1629014,69.59592641261499,22.54901960784314,1610612757,104,95,2024-11-08T03:04:52Z,5460000,False,-137.0,233.0,1,right,MISS A. Simons 27' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
558,PT06M20.00S,2024-11-08T03:04:06.3Z,4,REGULAR,rebound,defensive,[],1642264,,,1610612759,104,95,2024-11-08T03:04:52Z,5470000,False,,,0,,S. Castle REBOUND (Off:1 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,557.0,,,,3.0,2.0,1.0,,,,,
559,PT06M06.00S,2024-11-08T03:04:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.521024967148489,50.73529411764706,1610612759,106,95,2024-11-08T03:08:56Z,5480000,False,-4.0,9.0,1,left,Z. Collins reverse Layup (14 PTS),[1628380],1610612759.0,SAS,reverse,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,0.95,Made,14.0,,,,,,,,,,,,,,,,,
561,PT05M53.00S,2024-11-08T03:04:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,92.32917214191852,49.50980392156863,1610612757,106,95,2024-11-08T03:06:34Z,5500000,False,-2.0,20.0,1,right,MISS D. Banton driving Layup,[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
562,PT05M51.00S,2024-11-08T03:04:34.1Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,106,95,2024-11-08T03:06:34Z,5510000,False,,,0,,K. Johnson REBOUND (Off:1 Def:9),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,561.0,,,,10.0,9.0,1.0,,,,,
563,PT05M46.00S,2024-11-08T03:04:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.389618922470433,51.71568627450981,1610612759,106,95,2024-11-08T03:07:28Z,5520000,False,-9.0,8.0,1,left,MISS K. Johnson driving finger roll Layup - blocked,"[1629640, 1631101]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,Sharpe,1631101.0,,,,,,,,,,,,
564,PT05M46.00S,2024-11-08T03:04:40.1Z,4,REGULAR,block,,[],1631101,,,1610612759,106,95,2024-11-08T03:04:42Z,5530000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT05M44.00S,2024-11-08T03:04:42.1Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,106,95,2024-11-08T03:07:28Z,5540000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,563.0,,,,2.0,1.0,1.0,,,,,
566,PT05M39.00S,2024-11-08T03:04:45.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,29.77989487516426,68.38235294117648,1610612759,106,95,2024-11-08T03:04:55Z,5550000,False,-92.0,227.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.53,Missed,,,,,,,,,,,,,,,,,,
567,PT05M34.00S,2024-11-08T03:04:49.8Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,106,95,2024-11-08T03:04:49Z,5560000,False,,,0,,K. Johnson REBOUND (Off:2 Def:9),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,566.0,,,,11.0,9.0,2.0,,,,,
568,PT05M23.00S,2024-11-08T03:05:00.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642264,7.440867279894875,49.754901960784316,1610612759,108,95,2024-11-08T03:05:06Z,5570000,False,1.0,17.0,1,left,S. Castle cutting DUNK (10 PTS) (B. Wesley 8 AST),"[1642264, 1631104]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.74,Made,10.0,B. Wesley,1631104.0,8.0,,,,,,,,,,,,,,
571,PT05M08.00S,2024-11-08T03:05:24.1Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612757,108,95,2024-11-08T03:05:40Z,5600000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (Simons 2 FT),"[1628380, 1629014]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,3.0,0.0,Simons,1629014.0
573,PT05M08.00S,2024-11-08T03:05:49.8Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,108,96,2024-11-08T03:05:49Z,5620000,False,,,0,,A. Simons Free Throw 1 of 2 (16 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
574,PT05M08.00S,2024-11-08T03:05:51.2Z,4,REGULAR,substitution,out,[],1630625,,,1610612757,108,96,2024-11-08T03:06:02Z,5630000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M08.00S,2024-11-08T03:05:51.2Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,108,96,2024-11-08T03:06:02Z,5650000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M08.00S,2024-11-08T03:05:51.2Z,4,REGULAR,substitution,in,[],1629028,,,1610612757,108,96,2024-11-08T03:06:02Z,5660000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M08.00S,2024-11-08T03:05:51.2Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,108,96,2024-11-08T03:06:50Z,5665000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M08.00S,2024-11-08T03:06:18.1Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,108,97,2024-11-08T03:06:18Z,5670000,False,,,0,,A. Simons Free Throw 2 of 2 (17 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
579,PT04M49.00S,2024-11-08T03:06:37.2Z,4,REGULAR,2pt,Jump Shot,[],1642264,25.837713534822605,57.35294117647059,1610612759,108,97,2024-11-08T03:07:25Z,5680000,False,-37.0,190.0,1,left,MISS S. Castle 19' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,19.39,Missed,,,,,,,,,,,,,,,,,,
580,PT04M45.00S,2024-11-08T03:06:40.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,108,97,2024-11-08T03:06:40Z,5690000,False,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,,,,,579.0,,,,8.0,7.0,1.0,,,,,
581,PT04M40.00S,2024-11-08T03:06:46.1Z,4,REGULAR,turnover,bad pass,[],1629014,,,1610612757,108,97,2024-11-08T03:07:31Z,5700000,False,,,0,,A. Simons bad pass TURNOVER (3 TO),"[1629014, 1631104]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,,,,,,,,,,3.0,Wesley,1631104.0,,,,,,,,
582,PT04M40.00S,2024-11-08T03:06:46.1Z,4,REGULAR,steal,,[],1631104,,,1610612759,108,97,2024-11-08T03:06:47Z,5710000,False,,,0,,B. Wesley STEAL (2 STL),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
584,PT04M37.00S,2024-11-08T03:06:53.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629640,12.302890932982917,5.147058823529411,1610612759,108,97,2024-11-08T03:10:03Z,5720000,False,224.0,63.0,1,left,MISS K. Johnson running 3PT,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
585,PT04M34.00S,2024-11-08T03:06:56.4Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,108,97,2024-11-08T03:10:03Z,5730000,False,,,0,,D. Ayton REBOUND (Off:1 Def:8),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,,,,584.0,,,,9.0,8.0,1.0,,,,,
586,PT04M28.00S,2024-11-08T03:06:59.6Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612757,108,97,2024-11-08T03:07:33Z,5740000,False,,,0,,Z. Collins shooting personal FOUL (4 PF) (Grant 2 FT),"[1628380, 203924]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,4.0,0.0,Grant,203924.0
588,PT04M28.00S,2024-11-08T03:07:34.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203924,,,1610612757,108,97,2024-11-08T03:07:34Z,5760000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
589,PT04M28.00S,2024-11-08T03:07:34.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,108,97,2024-11-08T03:07:34Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,588.0,,,,,,,,,,,
590,PT04M28.00S,2024-11-08T03:07:51.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203924,,,1610612757,108,98,2024-11-08T03:07:51Z,5780000,False,,,0,,J. Grant Free Throw 2 of 2 (21 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
591,PT04M14.00S,2024-11-08T03:08:05.0Z,4,REGULAR,2pt,Jump Shot,[],1642264,19.004599211563733,31.372549019607842,1610612759,110,98,2024-11-08T03:08:09Z,5790000,False,93.0,126.0,1,left,S. Castle 15' pullup Jump Shot (12 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,15.67,Made,12.0,,,,,,,,,,,,,,,,,
592,PT04M14.00S,2024-11-08T03:08:09.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,110,98,2024-11-08T03:08:09Z,5800000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M14.00S,2024-11-08T03:09:27.9Z,4,REGULAR,substitution,out,[],1628380,,,1610612757,110,98,2024-11-08T03:09:52Z,5810000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M14.00S,2024-11-08T03:09:27.9Z,4,REGULAR,substitution,out,[],1631104,,,1610612757,110,98,2024-11-08T03:09:52Z,5820000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M14.00S,2024-11-08T03:09:27.9Z,4,REGULAR,substitution,in,[],1641705,,,1610612757,110,98,2024-11-08T03:09:52Z,5830000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M14.00S,2024-11-08T03:09:27.9Z,4,REGULAR,substitution,in,[],101108,,,1610612757,110,98,2024-11-08T03:09:52Z,5840000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M05.00S,2024-11-08T03:09:53.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,69.72733245729303,73.0392156862745,1610612757,110,98,2024-11-08T03:11:05Z,5850000,False,115.0,232.0,1,right,MISS A. Simons 25' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
598,PT04M01.00S,2024-11-08T03:09:57.5Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,110,98,2024-11-08T03:11:05Z,5860000,False,,,0,,T. Camara REBOUND (Off:3 Def:6),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,597.0,,,,9.0,6.0,3.0,,,,,
599,PT03M52.00S,2024-11-08T03:10:00.3Z,4,REGULAR,turnover,bad pass,[],1641739,,,1610612757,110,98,2024-11-08T03:10:05Z,5870000,False,,,0,,T. Camara bad pass TURNOVER (2 TO),"[1641739, 1641705]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,Wembanyama,1641705.0,,,,,,,,
600,PT03M52.00S,2024-11-08T03:10:00.3Z,4,REGULAR,steal,,[],1641705,,,1610612759,110,98,2024-11-08T03:13:40Z,5880000,False,,,0,,V. Wembanyama STEAL (4 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
601,PT03M35.00S,2024-11-08T03:10:17.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642264,13.354139290407357,38.72549019607843,1610612759,110,98,2024-11-08T03:12:37Z,5890000,False,56.0,73.0,1,left,MISS S. Castle 9' driving floating Shot,[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Right,9.22,Missed,,,,,,,,,,,,,,,,,,
602,PT03M33.00S,2024-11-08T03:10:19.0Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,110,98,2024-11-08T03:10:27Z,5900000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,601.0,,,,3.0,3.0,0.0,,,,,
