actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
251,PT04M28.00S,2024-10-27T01:25:21.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203084,25.04927726675427,84.06862745098039,1610612759,53,38,2024-10-27T01:25:28Z,2510000,False,-170.0,183.0,1,left,H. Barnes 25' 3PT  (8 PTS) (S. Castle 1 AST),"[203084, 1642264]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,25.0,Made,,,,,8.0,S. Castle,1642264.0,1.0,,,,,,,,
253,PT04M27.00S,2024-10-27T01:25:28.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612745,53,38,2024-10-27T01:25:28Z,2530000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M07.00S,2024-10-27T01:27:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.38042049934296,53.18627450980392,1610612745,53,38,2024-10-27T01:31:17Z,2540000,False,16.0,10.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,1.86,Missed,,,,,,,,,,,,,,,,
255,PT04M05.00S,2024-10-27T01:27:19.7Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,53,38,2024-10-27T01:27:19Z,2550000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,254.0,1.0,1.0,0.0,,,,,,,,,,,,
256,PT04M03.00S,2024-10-27T01:27:27.9Z,2,REGULAR,turnover,discontinued dribble,[],1642264,,,1610612759,53,38,2024-10-27T01:27:40Z,2560000,False,,,0,,S. Castle discontinued dribble TURNOVER (1 TO),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,2882.0,1.0,,,,,,,,,,,,,,,,,,
268,PT04M03.00S,2024-10-27T01:27:40.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,88.91261498028909,53.431372549019606,1610612745,53,38,2024-10-27T01:30:07Z,2565000,False,17.0,52.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 1642264]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,5.45,Missed,,,,,,,,,,,,,Castle,1642264.0,,
269,PT04M03.00S,2024-10-27T01:27:40.3Z,2,REGULAR,block,,[],1642264,,,1610612745,53,38,2024-10-27T01:30:07Z,2567500,False,,,0,,S. Castle BLOCK (1 BLK),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT04M03.00S,2024-10-27T01:27:40.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,53,38,2024-10-27T01:30:07Z,2568750,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,268.0,,,,,,,,,,,,,,,
258,PT03M45.00S,2024-10-27T01:28:09.9Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628415,90.09526938239159,11.27450980392157,1610612745,53,38,2024-10-27T01:30:07Z,2580000,False,-194.0,41.0,1,right,MISS D. Brooks 19' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,,,19.78,Missed,,,,,,,,,,,,,,,,
259,PT03M41.00S,2024-10-27T01:28:13.9Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,53,38,2024-10-27T01:28:16Z,2590000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,,,,,258.0,3.0,2.0,1.0,,,,,,,,,,,,
260,PT03M34.00S,2024-10-27T01:28:24.1Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612759,53,38,2024-10-27T01:28:33Z,2600000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Collins 2 FT),"[1630578, 1628380]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,201638.0,,,,,,,,,,,,3.0,0.0,Collins,1628380.0,,,,
262,PT03M34.00S,2024-10-27T01:28:54.3Z,2,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,54,38,2024-10-27T01:28:54Z,2620000,False,,,0,,Z. Collins Free Throw 1 of 2 (3 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
263,PT03M34.00S,2024-10-27T01:28:55.1Z,2,REGULAR,substitution,out,[],1630578,,,1610612759,54,38,2024-10-27T01:29:12Z,2630000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M34.00S,2024-10-27T01:28:55.1Z,2,REGULAR,substitution,in,[],1641708,,,1610612759,54,38,2024-10-27T01:29:12Z,2640000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M34.00S,2024-10-27T01:29:14.0Z,2,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,55,38,2024-10-27T01:29:14Z,2650000,False,,,0,,Z. Collins Free Throw 2 of 2 (4 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
266,PT03M22.00S,2024-10-27T01:29:39.4Z,2,REGULAR,foul,personal,[],1642264,,,1610612745,55,38,2024-10-27T01:30:12Z,2660000,False,,,0,,S. Castle personal FOUL (2 PF),"[1642264, 1630224]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,1629175.0,,,,,,,,,,,,2.0,0.0,Green,1630224.0,,,,
271,PT03M07.00S,2024-10-27T01:30:12.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,80.23981603153744,41.66666666666667,1610612745,55,38,2024-10-27T01:33:58Z,2680000,False,-42.0,133.0,1,right,MISS J. Smith Jr. 13' fadeaway Shot,[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,13.96,Missed,,,,,,,,,,,,,,,,
272,PT03M05.00S,2024-10-27T01:30:14.1Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,55,38,2024-10-27T01:33:58Z,2690000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,271.0,4.0,3.0,1.0,,,,,,,,,,,,
273,PT03M01.00S,2024-10-27T01:30:21.7Z,2,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,55,38,2024-10-27T01:31:18Z,2700000,False,,,0,,S. Castle bad pass out-of-bounds TURNOVER (2 TO),[1642264],1610612759.0,SAS,bad pass,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,1629175.0,2.0,,,,,,,,,,,,,,,,,,
274,PT02M47.00S,2024-10-27T01:30:37.4Z,2,REGULAR,turnover,bad pass,[],1631095,,,1610612745,55,38,2024-10-27T01:31:28Z,2710000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 1642264]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,,,Castle,1642264.0
275,PT02M47.00S,2024-10-27T01:30:37.4Z,2,REGULAR,steal,,[],1642264,,,1610612759,55,38,2024-10-27T01:30:39Z,2720000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
276,PT02M45.00S,2024-10-27T01:30:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642264,6.1268068331143235,51.9607843137255,1610612759,55,38,2024-10-27T01:34:47Z,2730000,False,-10.0,5.0,1,left,MISS S. Castle running Layup,[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,1.1,Missed,,,,,,,,,,,,,,,,
277,PT02M45.00S,2024-10-27T01:30:50.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,55,38,2024-10-27T01:30:50Z,2740000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,276.0,,,,,,,,,,,,,,,
279,PT02M45.00S,2024-10-27T01:31:00.7Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,55,38,2024-10-27T01:31:11Z,2760000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M45.00S,2024-10-27T01:31:00.7Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,55,38,2024-10-27T01:31:11Z,2770000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M45.00S,2024-10-27T01:31:00.7Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,55,38,2024-10-27T01:31:11Z,2780000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M45.00S,2024-10-27T01:31:00.7Z,2,REGULAR,substitution,in,[],101108,,,1610612759,55,38,2024-10-27T01:31:11Z,2790000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M31.00S,2024-10-27T01:31:36.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642264,30.17411300919842,71.81372549019608,1610612759,55,38,2024-10-27T01:31:39Z,2800000,False,-109.0,231.0,1,left,MISS S. Castle 25' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,25.56,Missed,,,,,,,,,,,,,,,,
284,PT02M29.00S,2024-10-27T01:31:38.0Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,55,38,2024-10-27T01:36:52Z,2810000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,,,
285,PT02M19.00S,2024-10-27T01:31:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,93.11760840998686,52.69607843137255,1610612745,55,38,2024-10-27T01:32:28Z,2820000,False,13.0,12.0,1,right,MISS D. Brooks driving Layup - blocked,"[1628415, 203084]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,1.82,Missed,,,,,,,,,,,,,Barnes,203084.0,,
286,PT02M19.00S,2024-10-27T01:31:47.7Z,2,REGULAR,block,,[],203084,,,1610612745,55,38,2024-10-27T01:31:50Z,2830000,False,,,0,,H. Barnes BLOCK (1 BLK),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT02M13.00S,2024-10-27T01:31:53.7Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,55,38,2024-10-27T01:32:28Z,2840000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,285.0,4.0,4.0,0.0,,,,,,,,,,,,
288,PT02M12.00S,2024-10-27T01:31:55.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641705,6.915243101182654,49.754901960784316,1610612759,57,38,2024-10-27T01:37:54Z,2850000,False,1.0,13.0,1,left,V. Wembanyama running alley-oop DUNK (12 PTS) (C. Paul 5 AST),"[1641705, 101108]",1610612759.0,SAS,running alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,1.26,Made,,,,,12.0,C. Paul,101108.0,5.0,,,,,,,,
290,PT02M00.00S,2024-10-27T01:32:11.8Z,2,REGULAR,violation,kicked ball,[],1641705,,,1610612745,57,38,2024-10-27T01:33:43Z,2870000,False,,,0,,V. Wembanyama kicked ball VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,1629175.0,,,,,,,,,,,,,,,,,,,
291,PT02M00.00S,2024-10-27T01:32:14.2Z,2,REGULAR,substitution,out,[],1642264,,,1610612745,57,38,2024-10-27T01:32:36Z,2880000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M00.00S,2024-10-27T01:32:14.2Z,2,REGULAR,substitution,in,[],1629640,,,1610612745,57,38,2024-10-27T01:32:36Z,2890000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M50.00S,2024-10-27T01:32:39.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,63.9454664914586,49.26470588235294,1610612745,57,38,2024-10-27T01:34:12Z,2900000,False,-4.0,286.0,1,right,MISS J. Green 28' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,28.64,Missed,,,,,,,,,,,,,,,,
294,PT01M46.00S,2024-10-27T01:32:42.4Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,57,38,2024-10-27T01:32:42Z,2910000,False,,,0,,J. Sochan REBOUND (Off:1 Def:5),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,293.0,6.0,5.0,1.0,,,,,,,,,,,,
295,PT01M37.00S,2024-10-27T01:32:53.0Z,2,REGULAR,3pt,Jump Shot,[],1629640,5.863994743758213,95.58823529411765,1610612759,57,38,2024-10-27T01:34:22Z,2920000,False,-228.0,3.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,22.79,Missed,,,,,,,,,,,,,,,,
296,PT01M35.00S,2024-10-27T01:32:54.9Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,57,38,2024-10-27T01:32:54Z,2930000,False,,,0,,J. Sochan REBOUND (Off:2 Def:5),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,295.0,7.0,5.0,2.0,,,,,,,,,,,,
297,PT01M33.00S,2024-10-27T01:32:56.6Z,2,REGULAR,turnover,bad pass,[],1631110,,,1610612759,57,38,2024-10-27T01:34:34Z,2940000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 1627832]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,,1.0,,,,,,,,,,,,,,,,,VanVleet,1627832.0
298,PT01M33.00S,2024-10-27T01:32:56.6Z,2,REGULAR,steal,,[],1627832,,,1610612745,57,38,2024-10-27T01:34:52Z,2950000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
299,PT01M27.00S,2024-10-27T01:33:01.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627832,70.64717477003943,12.745098039215685,1610612745,57,38,2024-10-27T01:40:15Z,2960000,False,-186.0,223.0,1,right,MISS F. VanVleet 29' running pullup 3PT,[1627832],1610612745.0,HOU,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,29.09,Missed,,,,,,,,,,,,,,,,
300,PT01M24.00S,2024-10-27T01:33:04.8Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,57,38,2024-10-27T01:40:15Z,2970000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,299.0,5.0,5.0,0.0,,,,,,,,,,,,
301,PT01M11.00S,2024-10-27T01:33:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,6.1268068331143235,45.34313725490196,1610612759,59,38,2024-10-27T01:35:17Z,2980000,False,23.0,5.0,1,left,V. Wembanyama alley-oop Layup (14 PTS) (C. Paul 6 AST),"[1641705, 101108]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,2.39,Made,,,,,14.0,C. Paul,101108.0,6.0,,,,,,,,
303,PT01M11.00S,2024-10-27T01:33:26.0Z,2,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612759,59,38,2024-10-27T01:33:46Z,3000000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Wembanyama 1 FT),"[1628415, 1641705]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,201638.0,,,,,,,,,,,,2.0,0.0,Wembanyama,1641705.0,,,,
305,PT01M11.00S,2024-10-27T01:33:55.8Z,2,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,60,38,2024-10-27T01:33:55Z,3020000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (15 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
306,PT00M46.50S,2024-10-27T01:34:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,84.31340341655716,55.63725490196079,1610612745,60,38,2024-10-27T01:35:54Z,3030000,False,28.0,95.0,1,right,MISS F. VanVleet 9' driving floating Shot,[1627832],1610612745.0,HOU,driving floating,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,9.91,Missed,,,,,,,,,,,,,,,,
307,PT00M46.50S,2024-10-27T01:34:22.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,60,38,2024-10-27T01:35:54Z,3040000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,306.0,2.0,2.0,0.0,,,,,,,,,,,,
308,PT00M34.30S,2024-10-27T01:34:34.9Z,2,REGULAR,3pt,Jump Shot,[],1641705,8.623521681997373,5.147058823529411,1610612759,60,38,2024-10-27T01:35:58Z,3050000,False,224.0,29.0,1,left,MISS V. Wembanyama 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,22.61,Missed,,,,,,,,,,,,,,,,
309,PT00M32.10S,2024-10-27T01:34:37.1Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,60,38,2024-10-27T01:35:58Z,3060000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,308.0,3.0,3.0,0.0,,,,,,,,,,,,
310,PT00M28.10S,2024-10-27T01:34:41.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,69.07030223390277,65.44117647058823,1610612745,60,41,2024-10-27T01:41:45Z,3070000,False,77.0,238.0,1,right,J. Green 25' 3PT step back (12 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,25.04,Made,,,,,12.0,,,,,,,,,,,
311,PT00M03.50S,2024-10-27T01:35:11.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,5.075558475689881,47.549019607843135,1610612759,62,41,2024-10-27T01:42:09Z,3080000,False,12.0,-5.0,1,left,J. Sochan driving finger roll Layup (12 PTS) (C. Paul 7 AST),"[1631110, 101108]",1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,1.32,Made,,,,,12.0,C. Paul,101108.0,7.0,,,,,,,,
313,PT00M00.00S,2024-10-27T01:35:25.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,69.46452036793693,25.0,1610612745,62,41,2024-10-27T01:36:15Z,3100000,False,-125.0,235.0,1,right,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,26.57,Missed,,,,,,,,,,,,,,,,
314,PT00M00.00S,2024-10-27T01:35:25.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,62,41,2024-10-27T01:36:15Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,313.0,,,,,,,,,,,,,,,
315,PT00M00.00S,2024-10-27T01:35:30.3Z,2,REGULAR,period,end,[],0,,,1610612745,62,41,2024-10-27T01:35:30Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-10-27T01:50:28.2Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612745,62,41,2024-10-27T01:50:43Z,3130000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-10-27T01:50:28.2Z,3,REGULAR,substitution,out,['startperiod'],1641708,,,1610612745,62,41,2024-10-27T01:50:43Z,3140000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-10-27T01:50:28.2Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612745,62,41,2024-10-27T01:50:43Z,3150000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-10-27T01:50:28.2Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,62,41,2024-10-27T01:50:43Z,3160000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-10-27T01:51:01.9Z,3,REGULAR,period,start,[],0,,,1610612759,62,41,2024-10-27T01:51:01Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M46.00S,2024-10-27T01:51:15.1Z,3,REGULAR,3pt,Jump Shot,[],1630577,94.95729303547962,3.6764705882352944,1610612759,62,41,2024-10-27T01:51:23Z,3180000,False,-232.0,-5.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,23.17,Missed,,,,,,,,,,,,,,,,
323,PT11M43.00S,2024-10-27T01:51:18.1Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,62,41,2024-10-27T01:51:23Z,3190000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,322.0,3.0,3.0,0.0,,,,,,,,,,,,
324,PT11M26.00S,2024-10-27T01:51:41.7Z,3,REGULAR,foul,technical,['1freethrow'],1641705,,,1610612745,62,41,2024-10-27T01:51:50Z,3200000,False,,,0,,V. Wembanyama defensive-3-second technical FOUL (1 Tech),[1641705],1610612759.0,SAS,defensive-3-second,,,Wembanyama,V. Wembanyama,,,,,,,201638.0,,,,,,,,,,,,0.0,1.0,,,,,,
325,PT11M26.00S,2024-10-27T01:51:57.4Z,3,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,62,42,2024-10-27T01:51:57Z,3210000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (7 PTS),[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
326,PT11M16.00S,2024-10-27T01:52:19.3Z,3,REGULAR,3pt,Jump Shot,[],1631095,32.14520367936925,37.254901960784316,1610612745,62,45,2024-10-27T01:52:26Z,3220000,False,64.0,250.0,1,left,J. Smith Jr. 25' 3PT  (3 PTS) (J. Green 1 AST),"[1631095, 1630224]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,25.77,Made,,,,,3.0,J. Green,1630224.0,1.0,,,,,,,,
328,PT10M47.00S,2024-10-27T01:52:48.1Z,3,REGULAR,2pt,Jump Shot,[],1631110,79.45137976346912,65.93137254901961,1610612759,62,45,2024-10-27T01:54:34Z,3240000,False,80.0,141.0,1,right,MISS J. Sochan 16' pullup Shot,[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,16.17,Missed,,,,,,,,,,,,,,,,
329,PT10M45.00S,2024-10-27T01:52:50.1Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,62,45,2024-10-27T01:53:03Z,3250000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,,,,,328.0,2.0,2.0,0.0,,,,,,,,,,,,
330,PT10M43.00S,2024-10-27T01:52:58.0Z,3,REGULAR,foul,personal,['3freethrow'],101108,,,1610612745,62,45,2024-10-27T01:53:09Z,3260000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (VanVleet 3 FT),"[101108, 1627832]",1610612759.0,SAS,shooting,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,201638.0,,,,,,,,,,,,1.0,0.0,VanVleet,1627832.0,,,,
332,PT10M43.00S,2024-10-27T01:53:22.9Z,3,REGULAR,freethrow,1 of 3,['fastbreak'],1627832,,,1610612745,62,46,2024-10-27T01:53:22Z,3280000,False,,,0,,F. VanVleet Free Throw 1 of 3 (8 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
333,PT10M43.00S,2024-10-27T01:53:34.3Z,3,REGULAR,freethrow,2 of 3,['fastbreak'],1627832,,,1610612745,62,47,2024-10-27T01:53:34Z,3290000,False,,,0,,F. VanVleet Free Throw 2 of 3 (9 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
