actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
255,PT07M06.00S,2025-01-16T01:47:39.3Z,2,REGULAR,foul,personal,[],1628991,,,1610612759,42,38,2025-01-16T01:47:50Z,2510000,False,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1642264]",1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,201246.0,2.0,0.0,Jackson Jr.,J. Jackson Jr.,Castle,1642264.0,,,,,,,,,,,,,,,,
257,PT07M06.00S,2025-01-16T01:47:59.9Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,42,38,2025-01-16T01:48:17Z,2530000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
258,PT07M06.00S,2025-01-16T01:47:59.9Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,42,38,2025-01-16T01:48:17Z,2540000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,,,,,,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,
259,PT07M06.00S,2025-01-16T01:47:59.9Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,42,38,2025-01-16T01:48:17Z,2550000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
260,PT07M06.00S,2025-01-16T01:47:59.9Z,2,REGULAR,substitution,out,[],1630217,,,1610612759,42,38,2025-01-16T01:48:17Z,2560000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
261,PT07M06.00S,2025-01-16T01:47:59.9Z,2,REGULAR,substitution,in,[],1629646,,,1610612759,42,38,2025-01-16T01:48:17Z,2570000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,,,,,,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,
262,PT07M06.00S,2025-01-16T01:47:59.9Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,42,38,2025-01-16T01:48:17Z,2580000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
263,PT07M06.00S,2025-01-16T01:47:59.9Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,42,38,2025-01-16T01:48:17Z,2590000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
264,PT07M06.00S,2025-01-16T01:47:59.9Z,2,REGULAR,substitution,in,[],1629630,,,1610612759,42,38,2025-01-16T01:48:17Z,2600000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
265,PT06M53.00S,2025-01-16T01:48:38.1Z,2,REGULAR,3pt,Jump Shot,[],101108,28.728646517739815,21.323529411764707,1610612759,42,38,2025-01-16T01:58:51Z,2610000,False,143.0,218.0,1,left,MISS C. Paul 26' step back 3PT,[101108],1610612759.0,SAS,step back,,,,,,Above the Break 3,24+ Right Center,,,,Paul,C. Paul,,,26.05,Missed,,,,,,,,,,,,,,
266,PT06M49.00S,2025-01-16T01:48:42.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,42,38,2025-01-16T01:48:43Z,2620000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,265.0,1.0,1.0,0.0,,,,,,,,
267,PT06M39.00S,2025-01-16T01:48:51.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,81.68528252299606,39.705882352941174,1610612763,42,38,2025-01-16T01:49:01Z,2630000,False,-51.0,120.0,1,right,MISS J. Morant 13' turnaround fadeaway Shot,[1629630],1610612763.0,MEM,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,,,,Morant,J. Morant,,,13.03,Missed,,,,,,,,,,,,,,
268,PT06M37.00S,2025-01-16T01:48:53.2Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612763,42,38,2025-01-16T01:49:01Z,2640000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:2),[1631222],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,LaRavia,J. LaRavia,,,,,,,267.0,4.0,2.0,2.0,,,,,,,,
269,PT06M29.00S,2025-01-16T01:49:01.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628991,91.93495400788436,64.70588235294117,1610612763,42,38,2025-01-16T01:59:56Z,2650000,False,74.0,23.0,1,right,MISS J. Jackson Jr. 7' driving bank Hook,[1628991],1610612763.0,MEM,driving bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,7.71,Missed,,,,,,,,,,,,,,
270,PT06M27.00S,2025-01-16T01:49:03.0Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612759,42,38,2025-01-16T02:02:23Z,2660000,False,,,0,,C. Bassey REBOUND (Off:1 Def:2),[1629646],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bassey,C. Bassey,,,,,,,269.0,3.0,2.0,1.0,,,,,,,,
271,PT06M18.00S,2025-01-16T01:49:14.9Z,2,REGULAR,foul,personal,['3freethrow'],1631222,,,1610612759,42,38,2025-01-16T01:52:12Z,2670000,False,,,0,,J. LaRavia shooting personal FOUL (2 PF) (Vassell 3 FT),"[1631222, 1630170]",1610612763.0,MEM,shooting,,,,,,Above the Break 3,24+ Right Center,201246.0,2.0,0.0,LaRavia,J. LaRavia,Vassell,1630170.0,,,,,,,,,,,,,,,,
273,PT06M18.00S,2025-01-16T01:49:35.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,42,38,2025-01-16T01:49:35Z,2690000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,out,[],101108,,,1610612759,42,38,2025-01-16T01:52:08Z,2700000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
275,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,out,[],1630590,,,1610612759,42,38,2025-01-16T01:52:08Z,2710000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,,,,,,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,
276,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,out,[],1631222,,,1610612759,42,38,2025-01-16T01:52:08Z,2720000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,,,,,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,
277,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612759,42,38,2025-01-16T01:52:08Z,2730000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
278,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,out,[],1641744,,,1610612759,42,38,2025-01-16T01:52:08Z,2740000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,,,,,,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,
279,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,42,38,2025-01-16T01:52:08Z,2750000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
280,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,in,[],1630583,,,1610612759,42,38,2025-01-16T01:52:08Z,2760000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
281,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,in,[],1642377,,,1610612759,42,38,2025-01-16T01:52:08Z,2770000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,,,,,,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,
282,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,in,[],1628379,,,1610612759,42,38,2025-01-16T01:52:08Z,2780000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,
283,PT06M18.00S,2025-01-16T01:51:47.8Z,2,REGULAR,substitution,in,[],1629634,,,1610612759,42,38,2025-01-16T01:52:08Z,2790000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,
284,PT06M18.00S,2025-01-16T01:52:27.5Z,2,REGULAR,freethrow,1 of 3,[],1630170,,,1610612759,43,38,2025-01-16T01:52:27Z,2800000,False,,,0,,D. Vassell Free Throw 1 of 3 (4 PTS),[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,Made,4.0,,,,,,,,,,,,,
285,PT06M18.00S,2025-01-16T01:52:42.5Z,2,REGULAR,freethrow,2 of 3,[],1630170,,,1610612759,43,38,2025-01-16T01:52:42Z,2810000,False,,,0,,MISS D. Vassell Free Throw 2 of 3,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,Missed,,,,,,,,,,,,,,
286,PT06M18.00S,2025-01-16T01:52:42.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,43,38,2025-01-16T01:52:42Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
287,PT06M18.00S,2025-01-16T01:52:57.4Z,2,REGULAR,freethrow,3 of 3,[],1630170,,,1610612759,44,38,2025-01-16T01:52:57Z,2830000,False,,,0,,D. Vassell Free Throw 3 of 3 (5 PTS),[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,Made,5.0,,,,,,,,,,,,,
288,PT06M09.00S,2025-01-16T01:53:17.5Z,2,REGULAR,foul,personal,['2freethrow'],1629646,,,1610612763,44,38,2025-01-16T01:53:23Z,2840000,False,,,0,,C. Bassey shooting personal FOUL (2 PF) (Clarke 2 FT),"[1629646, 1629634]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,2530.0,2.0,0.0,Bassey,C. Bassey,Clarke,1629634.0,,,,,,,,,,,,,,,,
290,PT06M09.00S,2025-01-16T01:53:44.3Z,2,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,44,39,2025-01-16T01:53:59Z,2860000,False,,,0,,B. Clarke Free Throw 1 of 2 (3 PTS),[1629634],1610612763.0,MEM,,,,,,,,,,,,Clarke,B. Clarke,,,,Made,3.0,,,,,,,,,,,,,
291,PT06M09.00S,2025-01-16T01:53:44.3Z,2,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,44,39,2025-01-16T01:53:59Z,2870000,False,,,0,,MISS B. Clarke Free Throw 2 of 2,[1629634],1610612763.0,MEM,,,,,,,,,,,,Clarke,B. Clarke,,,,Missed,,,,,,,,,,,,,,
292,PT06M06.00S,2025-01-16T01:53:47.3Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612759,44,39,2025-01-16T01:53:59Z,2880000,False,,,0,,C. Bassey REBOUND (Off:1 Def:3),[1629646],1610612759.0,SAS,,,,,,,,,,,,Bassey,C. Bassey,,,,,,,291.0,4.0,3.0,1.0,,,,,,,,
293,PT05M53.00S,2025-01-16T01:54:12.3Z,2,REGULAR,turnover,bad pass,[],203084,,,1610612759,44,39,2025-01-16T01:54:17Z,2890000,False,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1629630]",1610612759.0,SAS,,,,,,,Mid-Range,8-16 Center,,,,Barnes,H. Barnes,,,,,,1.0,,,,,,,,,,Morant,1629630.0,
294,PT05M53.00S,2025-01-16T01:54:12.3Z,2,REGULAR,steal,,[],1629630,,,1610612763,44,39,2025-01-16T01:54:14Z,2900000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Center,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
295,PT05M49.00S,2025-01-16T01:54:16.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630583,93.51182654402102,49.01960784313725,1610612763,44,41,2025-01-16T01:54:22Z,2910000,False,-5.0,8.0,1,right,S. Aldama running alley-oop DUNK (7 PTS) (J. Morant 6 AST),"[1630583, 1629630]",1610612763.0,MEM,running alley-oop,,,,,,Restricted Area,0-8 Center,,,,Aldama,S. Aldama,,,0.98,Made,7.0,,,,,,J. Morant,1629630.0,6.0,,,,,
297,PT05M31.00S,2025-01-16T01:54:33.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,15.062417871222076,56.372549019607845,1610612759,44,41,2025-01-16T01:54:38Z,2930000,False,-32.0,89.0,1,left,MISS H. Barnes 9' pullup Shot,[203084],1610612759.0,SAS,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Barnes,H. Barnes,,,9.46,Missed,,,,,,,,,,,,,,
298,PT05M31.00S,2025-01-16T01:54:36.4Z,2,REGULAR,rebound,offensive,[],1629646,,,1610612759,44,41,2025-01-16T01:54:36Z,2940000,False,,,0,,C. Bassey REBOUND (Off:2 Def:3),[1629646],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bassey,C. Bassey,,,,,,,297.0,5.0,3.0,2.0,,,,,,,,
299,PT05M31.00S,2025-01-16T01:54:37.5Z,2,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612759,44,41,2025-01-16T01:54:43Z,2950000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Bassey 2 FT),"[1629630, 1629646]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,2530.0,1.0,0.0,Morant,J. Morant,Bassey,1629646.0,,,,,,,,,,,,,,,,
301,PT05M31.00S,2025-01-16T01:55:02.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629646,,,1610612759,44,41,2025-01-16T01:55:02Z,2970000,False,,,0,,MISS C. Bassey Free Throw 1 of 2,[1629646],1610612759.0,SAS,,,,,,,,,,,,Bassey,C. Bassey,,,,Missed,,,,,,,,,,,,,,
302,PT05M31.00S,2025-01-16T01:55:02.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,44,41,2025-01-16T01:55:02Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,
303,PT05M31.00S,2025-01-16T01:55:03.2Z,2,REGULAR,substitution,out,[],203084,,,1610612759,44,41,2025-01-16T01:55:07Z,2990000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
304,PT05M31.00S,2025-01-16T01:55:03.2Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,44,41,2025-01-16T01:55:07Z,3000000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
305,PT05M31.00S,2025-01-16T01:55:28.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629646,,,1610612759,45,41,2025-01-16T01:55:28Z,3010000,False,,,0,,C. Bassey Free Throw 2 of 2 (3 PTS),[1629646],1610612759.0,SAS,,,,,,,,,,,,Bassey,C. Bassey,,,,Made,3.0,,,,,,,,,,,,,
306,PT05M22.00S,2025-01-16T01:55:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,93.51182654402102,49.754901960784316,1610612763,45,41,2025-01-16T02:05:24Z,3020000,False,-1.0,8.0,1,right,MISS B. Clarke reverse Layup,[1629634],1610612763.0,MEM,reverse,,,,,,Restricted Area,0-8 Center,,,,Clarke,B. Clarke,,,0.86,Missed,,,,,,,,,,,,,,
307,PT05M19.00S,2025-01-16T01:55:41.6Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,45,41,2025-01-16T01:55:52Z,3030000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Jones,T. Jones,,,,,,,306.0,1.0,1.0,0.0,,,,,,,,
308,PT05M13.00S,2025-01-16T01:55:47.5Z,2,REGULAR,3pt,Jump Shot,[],1630577,11.251642575558476,4.166666666666666,1610612759,48,41,2025-01-16T01:55:58Z,3040000,False,229.0,53.0,1,left,J. Champagnie 3PT pullup (9 PTS) (D. Vassell 2 AST),"[1630577, 1630170]",1610612759.0,SAS,pullup,,,,,,Right Corner 3,24+ Right,,,,Champagnie,J. Champagnie,,,23.53,Made,9.0,,,,,,D. Vassell,1630170.0,2.0,,,,,
310,PT05M05.00S,2025-01-16T01:55:55.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,93.38042049934296,49.754901960784316,1610612763,48,43,2025-01-16T01:56:19Z,3060000,False,-1.0,10.0,1,right,S. Aldama alley-oop DUNK (9 PTS) (J. Morant 7 AST),"[1630583, 1629630]",1610612763.0,MEM,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Aldama,S. Aldama,,,0.98,Made,9.0,,,,,,J. Morant,1629630.0,7.0,,,,,
312,PT04M58.00S,2025-01-16T01:56:07.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612759,48,43,2025-01-16T01:56:15Z,3080000,False,,,0,,J. Morant personal FOUL (2 PF) (Jones 2 FT),"[1629630, 1630200]",1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,201246.0,2.0,0.0,Morant,J. Morant,Jones,1630200.0,,,,,,,,,,,,,,,,
314,PT04M58.00S,2025-01-16T01:56:33.2Z,2,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,48,43,2025-01-16T01:56:33Z,3100000,False,,,0,,MISS T. Jones Free Throw 1 of 2,[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,Missed,,,,,,,,,,,,,,
315,PT04M58.00S,2025-01-16T01:56:33.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,48,43,2025-01-16T01:56:33Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,314.0,,,,,,,,,,,
316,PT04M58.00S,2025-01-16T01:56:46.5Z,2,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,49,43,2025-01-16T01:56:46Z,3120000,False,,,0,,T. Jones Free Throw 2 of 2 (6 PTS),[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,Made,6.0,,,,,,,,,,,,,
317,PT04M51.00S,2025-01-16T01:56:53.9Z,2,REGULAR,3pt,Jump Shot,[],1628379,68.80749014454665,28.186274509803923,1610612763,49,43,2025-01-16T02:06:31Z,3130000,False,-109.0,241.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Kennard,L. Kennard,,,26.43,Missed,,,,,,,,,,,,,,
318,PT04M48.00S,2025-01-16T01:56:56.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,49,43,2025-01-16T02:06:31Z,3140000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Johnson,K. Johnson,,,,,,,317.0,2.0,2.0,0.0,,,,,,,,
319,PT04M31.00S,2025-01-16T01:57:14.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629646,5.995400788436268,50.245098039215684,1610612759,51,43,2025-01-16T01:57:44Z,3150000,False,-1.0,4.0,1,left,C. Bassey alley-oop DUNK (5 PTS) (T. Jones 3 AST),"[1629646, 1630200]",1610612759.0,SAS,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Bassey,C. Bassey,,,0.41,Made,5.0,,,,,,T. Jones,1630200.0,3.0,,,,,
321,PT04M15.00S,2025-01-16T01:57:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.11760840998686,49.01960784313725,1610612763,51,45,2025-01-16T01:57:48Z,3170000,False,-5.0,12.0,1,right,J. Morant driving finger roll Layup (10 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Morant,J. Morant,,,1.31,Made,10.0,,,,,,,,,,,,,
322,PT03M56.00S,2025-01-16T01:57:48.1Z,2,REGULAR,2pt,Jump Shot,[],1630170,9.280551905387648,28.676470588235293,1610612759,51,45,2025-01-16T01:58:00Z,3180000,False,107.0,35.0,1,left,MISS D. Vassell 11' fadeaway bank Shot,[1630170],1610612759.0,SAS,fadeaway bank,,,,,,Mid-Range,8-16 Right,,,,Vassell,D. Vassell,,,11.21,Missed,,,,,,,,,,,,,,
323,PT03M56.00S,2025-01-16T01:57:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,51,45,2025-01-16T01:58:00Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,322.0,,,,,,,,,,,
325,PT03M49.00S,2025-01-16T01:58:14.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629640,13.748357424441524,51.9607843137255,1610612759,51,45,2025-01-16T01:58:20Z,3210000,False,-10.0,77.0,1,left,MISS K. Johnson 7' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Johnson,K. Johnson,,,7.73,Missed,,,,,,,,,,,,,,
326,PT03M47.00S,2025-01-16T01:58:16.4Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,51,45,2025-01-16T01:58:20Z,3220000,False,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Clarke,B. Clarke,,,,,,,325.0,2.0,2.0,0.0,,,,,,,,
327,PT03M42.00S,2025-01-16T01:58:21.5Z,2,REGULAR,3pt,Jump Shot,[],1628379,72.35545335085413,21.323529411764707,1610612763,51,48,2025-01-16T01:58:33Z,3230000,False,-143.0,207.0,1,right,L. Kennard 25' 3PT  (3 PTS) (J. Morant 8 AST),"[1628379, 1629630]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Kennard,L. Kennard,,,25.21,Made,3.0,,,,,,J. Morant,1629630.0,8.0,,,,,
329,PT03M23.00S,2025-01-16T01:58:41.0Z,2,REGULAR,2pt,Jump Shot,[],1630577,10.726018396846255,70.34313725490196,1610612759,51,48,2025-01-16T01:58:47Z,3250000,False,-102.0,48.0,1,left,MISS J. Champagnie 11' pullup bank Shot,[1630577],1610612759.0,SAS,pullup bank,,,,,,Mid-Range,8-16 Left,,,,Champagnie,J. Champagnie,,,11.26,Missed,,,,,,,,,,,,,,
330,PT03M20.00S,2025-01-16T01:58:44.0Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,51,48,2025-01-16T01:58:47Z,3260000,False,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Left,,,,Clarke,B. Clarke,,,,,,,329.0,3.0,3.0,0.0,,,,,,,,
331,PT03M11.00S,2025-01-16T01:58:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,93.38042049934296,54.90196078431373,1610612763,51,48,2025-01-16T01:58:56Z,3270000,False,25.0,10.0,1,right,MISS S. Aldama driving finger roll Layup,[1630583],1610612763.0,MEM,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Aldama,S. Aldama,,,2.64,Missed,,,,,,,,,,,,,,
332,PT03M08.00S,2025-01-16T01:58:55.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,51,48,2025-01-16T01:58:56Z,3280000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Johnson,K. Johnson,,,,,,,331.0,3.0,3.0,0.0,,,,,,,,
333,PT03M04.00S,2025-01-16T01:58:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,8.754927726675426,48.03921568627451,1610612759,53,48,2025-01-16T02:00:04Z,3290000,False,10.0,30.0,1,left,K. Johnson running Layup (11 PTS),[1629640],1610612759.0,SAS,running,,,,,,Restricted Area,0-8 Center,,,,Johnson,K. Johnson,,,3.14,Made,11.0,,,,,,,,,,,,,
334,PT03M03.00S,2025-01-16T01:59:03.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,53,48,2025-01-16T01:59:03Z,3300000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT03M03.00S,2025-01-16T02:01:40.1Z,2,REGULAR,substitution,out,[],1629646,,,1610612763,53,48,2025-01-16T02:02:00Z,3310000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,,,,,,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,
336,PT03M03.00S,2025-01-16T02:01:40.1Z,2,REGULAR,substitution,out,[],1630200,,,1610612763,53,48,2025-01-16T02:02:00Z,3320000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
337,PT03M03.00S,2025-01-16T02:01:40.1Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,53,48,2025-01-16T02:02:00Z,3330000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
338,PT03M03.00S,2025-01-16T02:01:40.1Z,2,REGULAR,substitution,in,[],1641705,,,1610612763,53,48,2025-01-16T02:02:00Z,3340000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
