actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
277,PT06M50.00S,2024-11-03T03:00:28.3Z,2,REGULAR,foul,personal,[],201566,,,1610612762,44,42,2024-11-03T03:01:14Z,2650000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1631117]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,204058.0,1.0,0.0,Kessler,1631117.0,,,,,,,,,,,,,,,
279,PT06M50.00S,2024-11-03T03:00:46.9Z,2,REGULAR,substitution,out,[],201988,,,1610612762,44,42,2024-11-03T03:00:52Z,2670000,False,,,0,,SUB out: P. Mills,[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M50.00S,2024-11-03T03:00:46.9Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,44,42,2024-11-03T03:00:52Z,2680000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M33.00S,2024-11-03T03:01:18.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,44,42,2024-11-03T03:01:23Z,2690000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Left Center,200834.0,,,,,,,,,,,,,,,,,,,
282,PT06M32.00S,2024-11-03T03:01:30.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,27.151773981603156,81.37254901960785,1610612743,47,42,2024-11-03T03:02:04Z,2700000,False,-157.0,203.0,1,left,M. Porter Jr. 25' 3PT  (14 PTS) (N. Jokić 6 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,14.0,,,,25.63,N. Jokić,203999.0,6.0,,,,,
284,PT06M29.00S,2024-11-03T03:01:39.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,47,42,2024-11-03T03:01:39Z,2720000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M29.00S,2024-11-03T03:04:43.2Z,2,REGULAR,substitution,out,[],201566,,,1610612762,47,42,2024-11-03T03:04:53Z,2730000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M29.00S,2024-11-03T03:04:43.2Z,2,REGULAR,substitution,in,[],1641816,,,1610612762,47,42,2024-11-03T03:04:53Z,2740000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT06M10.00S,2024-11-03T03:04:57.2Z,2,REGULAR,3pt,Jump Shot,[],1641718,72.61826544021025,19.852941176470587,1610612762,47,42,2024-11-03T03:05:01Z,2750000,False,-151.0,205.0,1,right,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.44,,,,,,,,
290,PT06M08.00S,2024-11-03T03:04:59.6Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,47,42,2024-11-03T03:04:59Z,2760000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,289.0,,1.0,1.0,0.0,,,,,,,,,
291,PT06M05.00S,2024-11-03T03:05:03.0Z,2,REGULAR,3pt,Jump Shot,[],1631128,24.52365308804205,10.294117647058822,1610612743,50,42,2024-11-03T03:05:07Z,2770000,False,199.0,178.0,1,left,C. Braun 26' 3PT  (7 PTS) (N. Jokić 7 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,7.0,,,,26.66,N. Jokić,203999.0,7.0,,,,,
293,PT05M46.00S,2024-11-03T03:05:22.0Z,2,REGULAR,3pt,Jump Shot,[],1629012,69.20170827858082,25.49019607843137,1610612762,50,42,2024-11-03T03:05:32Z,2790000,False,-123.0,237.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.68,,,,,,,,
294,PT05M45.00S,2024-11-03T03:05:23.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,50,42,2024-11-03T03:05:32Z,2800000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,293.0,,,,,,,,,,,,,
295,PT05M23.00S,2024-11-03T03:05:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,10.068988173455978,46.81372549019608,1610612743,50,42,2024-11-03T03:06:05Z,2810000,False,16.0,42.0,1,left,MISS N. Jokić driving finger roll Layup,[203999],1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.5,,,,,,,,
296,PT05M23.00S,2024-11-03T03:05:55.3Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,50,42,2024-11-03T03:06:05Z,2820000,False,,,0,,N. Jokić REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,295.0,,6.0,4.0,2.0,,,,,,,,,
297,PT05M23.00S,2024-11-03T03:06:02.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,50,42,2024-11-03T03:06:02Z,2830000,False,0.0,0.0,1,left,MISS N. Jokić tip Layup,[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,0.0,,,,,,,,
298,PT05M23.00S,2024-11-03T03:06:04.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,50,42,2024-11-03T03:06:04Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,297.0,,,,,,,,,,,,,
300,PT05M18.00S,2024-11-03T03:06:19.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203932,21.50131406044678,57.84313725490197,1610612743,50,42,2024-11-03T03:06:24Z,2860000,False,-39.0,150.0,1,left,MISS A. Gordon 15' fadeaway Shot,[203932],1610612743.0,DEN,fadeaway,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,15.47,,,,,,,,
301,PT05M17.00S,2024-11-03T03:06:20.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,50,42,2024-11-03T03:06:24Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,300.0,,,,,,,,,,,,,
304,PT05M17.00S,2024-11-03T03:06:49.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,50,42,2024-11-03T03:06:49Z,2890000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT05M17.00S,2024-11-03T03:10:20.8Z,2,REGULAR,foul,personal,[],1631117,,,1610612743,50,42,2024-11-03T03:14:10Z,2910000,False,,,0,,W. Kessler loose ball personal FOUL (2 PF),"[1631117, 203999]",1610612762.0,UTA,loose ball,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,200834.0,2.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
308,PT05M10.00S,2024-11-03T03:10:55.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629008,23.47240473061761,42.15686274509804,1610612743,52,42,2024-11-03T03:10:59Z,2930000,False,39.0,168.0,1,left,M. Porter Jr. 17' pullup Jump Shot (16 PTS) (A. Gordon 2 AST),"[1629008, 203932]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,Made,,16.0,,,,17.26,A. Gordon,203932.0,2.0,,,,,
310,PT04M58.00S,2024-11-03T03:11:11.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629004,84.44480946123521,43.872549019607845,1610612762,52,42,2024-11-03T03:12:20Z,2950000,False,-31.0,94.0,1,right,MISS S. Mykhailiuk 9' floating Shot,[1629004],1610612762.0,UTA,floating,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.86,,,,,,,,
311,PT04M55.00S,2024-11-03T03:11:14.2Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,52,42,2024-11-03T03:12:20Z,2960000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,310.0,,2.0,2.0,0.0,,,,,,,,,
312,PT04M40.00S,2024-11-03T03:11:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,10.463206307490145,56.86274509803921,1610612743,52,42,2024-11-03T03:11:32Z,2970000,False,-34.0,46.0,1,left,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.73,,,,,,,,
313,PT04M39.00S,2024-11-03T03:11:25.2Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,52,42,2024-11-03T03:13:14Z,2980000,False,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,312.0,,3.0,2.0,1.0,,,,,,,,,
314,PT04M38.00S,2024-11-03T03:11:31.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,54,42,2024-11-03T03:14:46Z,2990000,False,0.0,0.0,1,left,A. Gordon putback Layup (5 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,,,,0.0,,,,,,,,
315,PT04M15.00S,2024-11-03T03:11:50.1Z,2,REGULAR,3pt,Jump Shot,[],1642262,86.67871222076215,3.1862745098039214,1610612762,54,42,2024-11-03T03:11:58Z,3000000,False,-234.0,73.0,1,right,MISS C. Williams 24' 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,24.51,,,,,,,,
316,PT04M10.00S,2024-11-03T03:11:55.1Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,54,42,2024-11-03T03:11:58Z,3010000,False,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,,,,,,315.0,,4.0,3.0,1.0,,,,,,,,,
317,PT04M10.00S,2024-11-03T03:11:56.3Z,2,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612743,54,42,2024-11-03T03:12:07Z,3020000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1629012, 1629008]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,200834.0,2.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,
319,PT04M10.00S,2024-11-03T03:12:34.8Z,2,REGULAR,substitution,out,[],1642262,,,1610612743,54,42,2024-11-03T03:12:43Z,3040000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT04M10.00S,2024-11-03T03:12:34.8Z,2,REGULAR,substitution,out,[],1629004,,,1610612743,54,42,2024-11-03T03:12:43Z,3050000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT04M10.00S,2024-11-03T03:12:34.8Z,2,REGULAR,substitution,in,[],1630548,,,1610612743,54,42,2024-11-03T03:12:43Z,3060000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT04M10.00S,2024-11-03T03:12:34.8Z,2,REGULAR,substitution,in,[],1628381,,,1610612743,54,42,2024-11-03T03:12:43Z,3070000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT04M10.00S,2024-11-03T03:12:44.7Z,2,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,55,42,2024-11-03T03:12:44Z,3080000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (17 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
324,PT04M10.00S,2024-11-03T03:12:45.5Z,2,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,56,42,2024-11-03T03:12:45Z,3090000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (18 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
325,PT03M53.00S,2024-11-03T03:13:06.2Z,2,REGULAR,foul,personal,['2freethrow'],1641816,,,1610612762,56,42,2024-11-03T03:13:28Z,3100000,False,,,0,,H. Tyson shooting personal FOUL (2 PF) (Collins 2 FT),"[1641816, 1628381]",1610612743.0,DEN,shooting,,,Tyson,H. Tyson,,,,,Mid-Range,8-16 Left,200834.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
327,PT03M53.00S,2024-11-03T03:13:06.3Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,56,43,2024-11-03T03:14:05Z,3120000,False,,,0,,J. Collins Free Throw 1 of 2 (5 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
328,PT03M53.00S,2024-11-03T03:13:06.3Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,56,44,2024-11-03T03:14:05Z,3130000,False,,,0,,J. Collins Free Throw 2 of 2 (6 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
329,PT03M41.00S,2024-11-03T03:14:21.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,6.389618922470433,37.745098039215684,1610612743,56,44,2024-11-03T03:14:27Z,3140000,False,61.0,8.0,1,left,MISS N. Jokić 6' turnaround Hook - blocked,"[203999, 1631117]",1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.18,,,,,,,Kessler,1631117.0
330,PT03M41.00S,2024-11-03T03:14:21.8Z,2,REGULAR,block,,[],1631117,,,1610612743,56,44,2024-11-03T03:14:24Z,3150000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
331,PT03M41.00S,2024-11-03T03:14:21.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,56,44,2024-11-03T03:14:27Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,329.0,,,,,,,,,,,,,
333,PT03M41.00S,2024-11-03T03:14:27.6Z,2,REGULAR,substitution,out,[],1631117,,,1610612743,56,44,2024-11-03T03:14:32Z,3180000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT03M41.00S,2024-11-03T03:14:27.6Z,2,REGULAR,substitution,in,[],1629234,,,1610612743,56,44,2024-11-03T03:14:32Z,3190000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT03M34.00S,2024-11-03T03:14:50.1Z,2,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,56,44,2024-11-03T03:15:01Z,3200000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (3 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,,,,
336,PT03M19.00S,2024-11-03T03:15:07.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,86.15308804204993,40.931372549019606,1610612762,56,44,2024-11-03T03:15:12Z,3210000,False,-45.0,78.0,1,right,MISS J. Collins 8' Layup,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,8.99,,,,,,,,
337,PT03M15.00S,2024-11-03T03:15:11.0Z,2,REGULAR,rebound,offensive,[],1630548,,,1610612762,56,44,2024-11-03T03:15:11Z,3220000,False,,,0,,J. Juzang REBOUND (Off:1 Def:0),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,336.0,,1.0,0.0,1.0,,,,,,,,,
338,PT03M10.00S,2024-11-03T03:15:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629234,88.51839684625493,40.931372549019606,1610612762,56,46,2024-11-03T03:15:20Z,3230000,False,-45.0,55.0,1,right,D. Eubanks 7' cutting finger roll Layup (4 PTS) (C. Sexton 2 AST),"[1629234, 1629012]",1610612762.0,UTA,cutting finger roll,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,4.0,,,,7.16,C. Sexton,1629012.0,2.0,,,,,
340,PT03M02.00S,2024-11-03T03:15:23.2Z,2,REGULAR,3pt,Jump Shot,[],203932,25.18068331143233,13.23529411764706,1610612743,59,46,2024-11-03T03:15:28Z,3250000,False,184.0,184.0,1,left,A. Gordon 26' 3PT pullup (8 PTS),[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,8.0,,,,26.02,,,,,,,,
341,PT02M47.00S,2024-11-03T03:15:38.1Z,2,REGULAR,3pt,Jump Shot,[],1641718,64.86530880420499,68.38235294117648,1610612762,59,49,2024-11-03T03:15:44Z,3260000,False,92.0,278.0,1,right,K. George 29' 3PT  (6 PTS) (J. Collins 3 AST),"[1641718, 1628381]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,6.0,,,,29.26,J. Collins,1628381.0,3.0,,,,,
343,PT02M40.00S,2024-11-03T03:16:06.4Z,2,REGULAR,foul,personal,[],1641718,,,1610612743,59,49,2024-11-03T03:19:29Z,3280000,False,,,0,,K. George personal FOUL (1 PF),"[1641718, 1641816]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,1627526.0,1.0,0.0,Tyson,1641816.0,,,,,,,,,,,,,,,
346,PT02M40.00S,2024-11-03T03:19:21.7Z,2,REGULAR,foul,technical,['1freethrow'],1641816,,,1610612743,59,49,2024-11-03T03:19:46Z,3310000,False,,,0,,H. Tyson technical FOUL (1 Tech),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),0-8 Center,200834.0,2.0,1.0,,,,,,,,,,,,,,,,,
347,PT02M40.00S,2024-11-03T03:19:47.3Z,2,REGULAR,freethrow,1 of 1,[],1629012,,,1610612743,59,50,2024-11-03T03:19:47Z,3320000,False,,,0,,C. Sexton technical Free Throw 1 of 1 (8 PTS),[1629012],1610612762.0,UTA,technical,,,Sexton,C. Sexton,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
348,PT02M27.00S,2024-11-03T03:20:26.9Z,2,REGULAR,3pt,Jump Shot,[],203932,22.683968462549277,87.99019607843137,1610612743,59,50,2024-11-03T03:20:37Z,3330000,False,-190.0,161.0,1,left,MISS A. Gordon 24' step back 3PT,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.88,,,,,,,,
350,PT02M27.00S,2024-11-03T03:20:26.9Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,59,50,2024-11-03T03:20:37Z,3350000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,348.0,,2.0,2.0,0.0,,,,,,,,,
351,PT02M01.00S,2024-11-03T03:20:52.5Z,2,REGULAR,3pt,Jump Shot,[],1630548,80.76544021024968,93.62745098039215,1610612762,59,50,2024-11-03T03:21:20Z,3360000,False,218.0,128.0,1,right,MISS J. Juzang 25' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.3,,,,,,,,
352,PT01M56.00S,2024-11-03T03:20:57.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,59,50,2024-11-03T03:20:58Z,3370000,False,,,0,,N. Jokić REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,351.0,,7.0,5.0,2.0,,,,,,,,,
353,PT01M46.00S,2024-11-03T03:21:06.8Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.750985545335087,66.17647058823529,1610612743,59,50,2024-11-03T03:21:13Z,3380000,False,-81.0,246.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.9,,,,,,,,
354,PT01M42.00S,2024-11-03T03:21:10.8Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,59,50,2024-11-03T03:21:13Z,3390000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,353.0,,3.0,3.0,0.0,,,,,,,,,
355,PT01M28.00S,2024-11-03T03:21:24.6Z,2,REGULAR,2pt,Jump Shot,[],1629012,77.87450722733246,31.372549019607842,1610612762,59,50,2024-11-03T03:21:29Z,3400000,False,-93.0,155.0,1,right,MISS C. Sexton 18' step back Shot,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,,18.12,,,,,,,,
356,PT01M26.00S,2024-11-03T03:21:26.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,59,50,2024-11-03T03:21:29Z,3410000,False,,,0,,N. Jokić REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,,,,,355.0,,8.0,6.0,2.0,,,,,,,,,
357,PT01M22.00S,2024-11-03T03:21:33.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630548,,,1610612743,59,50,2024-11-03T03:21:52Z,3420000,False,,,0,,J. Juzang shooting personal FOUL (2 PF) (Braun 2 FT),"[1630548, 1631128]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,2.0,0.0,Braun,1631128.0,,,,,,,,,,,,,,,
359,PT01M22.00S,2024-11-03T03:22:01.3Z,2,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,60,50,2024-11-03T03:22:01Z,3440000,False,,,0,,C. Braun Free Throw 1 of 2 (8 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
360,PT01M22.00S,2024-11-03T03:22:20.6Z,2,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,61,50,2024-11-03T03:22:20Z,3450000,False,,,0,,C. Braun Free Throw 2 of 2 (9 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
361,PT01M22.00S,2024-11-03T03:22:26.5Z,2,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612762,61,50,2024-11-03T03:22:32Z,3460000,False,,,0,,J. Collins bad pass out-of-bounds TURNOVER (1 TO),[1628381],1610612762.0,UTA,bad pass,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,204058.0,,,,,,,,,,,,,,,1.0,,,,
362,PT01M14.00S,2024-11-03T03:22:52.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,6.652431011826544,53.18627450980392,1610612743,63,50,2024-11-03T03:22:58Z,3470000,False,-16.0,10.0,1,left,A. Gordon reverse DUNK (10 PTS) (C. Braun 2 AST),"[203932, 1631128]",1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,,,,1.88,C. Braun,1631128.0,2.0,,,,,
364,PT00M56.10S,2024-11-03T03:23:14.5Z,2,REGULAR,foul,personal,[],1629008,,,1610612762,63,50,2024-11-03T03:23:34Z,3490000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 1628381]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,200834.0,1.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
366,PT00M53.10S,2024-11-03T03:23:33.9Z,2,REGULAR,3pt,Jump Shot,[],1641718,65.25952693823915,34.31372549019608,1610612762,63,53,2024-11-03T03:23:44Z,3510000,False,-78.0,274.0,1,right,K. George 28' 3PT  (9 PTS) (D. Eubanks 1 AST),"[1641718, 1629234]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,Made,,9.0,,,,28.51,D. Eubanks,1629234.0,1.0,,,,,
368,PT00M53.10S,2024-11-03T03:23:44.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203932,,,1610612762,63,53,2024-11-03T03:26:54Z,3530000,False,,,0,,A. Gordon away-from-play personal FOUL (2 PF) (Eubanks 1 FT),"[203932, 1629234]",1610612743.0,DEN,away-from-play,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,200834.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
