actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
589,PT04M41.00S,2025-04-02T04:21:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.19776609724047,47.549019607843135,1610612743,106,99,2025-04-02T04:21:07Z,5860000,False,-12.0,21.0,1,right,R. Westbrook cutting finger roll Layup (8 PTS) (N. Jokić 7 AST),"[201566, 203999]",1610612743.0,DEN,cutting finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,2.42,Made,8.0,,,,,N. Jokić,203999.0,7.0,,,,,,,
591,PT04M33.00S,2025-04-02T04:21:16.1Z,4,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612750,106,99,2025-04-02T04:21:45Z,5880000,False,,,0,,P. Watson shooting personal FOUL (3 PF) (Edwards 2 FT),"[1631212, 1630162]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,,,3.0,0.0,Edwards,1630162.0
593,PT04M33.00S,2025-04-02T04:21:46.0Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,106,100,2025-04-02T04:21:46Z,5900000,False,,,0,,A. Edwards Free Throw 1 of 2 (14 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
594,PT04M33.00S,2025-04-02T04:22:00.1Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,106,101,2025-04-02T04:22:00Z,5910000,False,,,0,,A. Edwards Free Throw 2 of 2 (15 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
595,PT04M15.00S,2025-04-02T04:22:19.5Z,4,REGULAR,3pt,Jump Shot,[],203932,69.85873850197109,76.22549019607843,1610612743,106,101,2025-04-02T04:22:24Z,5920000,False,131.0,231.0,1,right,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,26.54,Missed,,,,,,,,,,,,,,,
596,PT04M12.00S,2025-04-02T04:22:22.5Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,106,101,2025-04-02T04:22:24Z,5930000,False,,,0,,A. Edwards REBOUND (Off:1 Def:7),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,595.0,8.0,7.0,1.0,,,,,,,,,,
597,PT03M55.00S,2025-04-02T04:22:39.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.521024967148489,54.166666666666664,1610612750,106,103,2025-04-02T04:22:44Z,5940000,False,-21.0,9.0,1,left,J. Randle driving Layup (24 PTS) (A. Edwards 8 AST),"[203944, 1630162]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,2.26,Made,24.0,,,,,A. Edwards,1630162.0,8.0,,,,,,,
599,PT03M54.00S,2025-04-02T04:22:44.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,106,103,2025-04-02T04:22:44Z,5960000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M32.00S,2025-04-02T04:24:40.5Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203497,,,1610612743,106,103,2025-04-02T04:24:46Z,5970000,False,,,0,,R. Gobert defensive-3-second technical FOUL (1 Tech),[203497],1610612750.0,MIN,defensive-3-second,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,203593.0,,,4.0,1.0,,
601,PT03M32.00S,2025-04-02T04:24:55.9Z,4,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,107,103,2025-04-02T04:24:55Z,5980000,False,,,0,,N. Jokić technical Free Throw 1 of 1 (45 PTS),[203999],1610612743.0,DEN,technical,,,Jokić,N. Jokić,,,,,,,,,,,Made,45.0,,,,,,,,,,,,,,
602,PT03M22.00S,2025-04-02T04:25:19.6Z,4,REGULAR,2pt,Jump Shot,[],203999,81.15965834428384,22.54901960784314,1610612743,107,103,2025-04-02T04:25:26Z,5990000,False,-137.0,125.0,1,right,MISS N. Jokić 18' step back Shot,[203999],1610612743.0,DEN,step back,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,,18.54,Missed,,,,,,,,,,,,,,,
603,PT03M18.00S,2025-04-02T04:25:23.6Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,107,103,2025-04-02T04:25:26Z,6000000,False,,,0,,A. Edwards REBOUND (Off:1 Def:8),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,602.0,9.0,8.0,1.0,,,,,,,,,,
604,PT03M05.00S,2025-04-02T04:25:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.601182654402102,50.73529411764706,1610612750,107,105,2025-04-02T04:25:42Z,6010000,False,-4.0,0.0,1,left,A. Edwards driving Layup (17 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,0.37,Made,17.0,,,,,,,,,,,,,,
605,PT02M44.00S,2025-04-02T04:26:00.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612743,107,105,2025-04-02T04:26:20Z,6020000,False,,,0,,R. Gobert personal FOUL (5 PF) (Westbrook 2 FT),"[203497, 201566]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,203593.0,,,5.0,1.0,Westbrook,201566.0
607,PT02M44.00S,2025-04-02T04:26:44.5Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,107,105,2025-04-02T04:26:44Z,6040000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
608,PT02M44.00S,2025-04-02T04:26:44.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,107,105,2025-04-02T04:26:44Z,6050000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,607.0,,,,,,,,,,,,,
609,PT02M44.00S,2025-04-02T04:27:02.6Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,108,105,2025-04-02T04:27:02Z,6060000,False,,,0,,R. Westbrook Free Throw 2 of 2 (9 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
610,PT02M34.00S,2025-04-02T04:27:24.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.61957950065703,61.76470588235294,1610612750,108,108,2025-04-02T04:28:05Z,6070000,False,-59.0,245.0,1,left,A. Edwards 25' 3PT pullup (20 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,25.17,Made,20.0,,,,,,,,,,,,,,
611,PT02M13.00S,2025-04-02T04:27:44.5Z,4,REGULAR,3pt,Jump Shot,[],203932,85.62746386333771,96.07843137254902,1610612743,108,108,2025-04-02T04:27:49Z,6080000,False,230.0,83.0,1,right,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,24.48,Missed,,,,,,,,,,,,,,,
612,PT02M11.00S,2025-04-02T04:27:46.5Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,108,108,2025-04-02T04:27:49Z,6090000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,,,,611.0,6.0,5.0,1.0,,,,,,,,,,
613,PT02M09.00S,2025-04-02T04:27:49.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,28.86005256241787,23.284313725490197,1610612750,108,111,2025-04-02T04:27:56Z,6100000,False,134.0,219.0,1,left,A. Edwards 25' 3PT running pullup (23 PTS) (J. Randle 5 AST),"[1630162, 203944]",1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,25.64,Made,23.0,,,,,J. Randle,203944.0,5.0,,,,,,,
615,PT02M06.00S,2025-04-02T04:27:55.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,108,111,2025-04-02T04:27:55Z,6120000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M49.00S,2025-04-02T04:29:52.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.46714848883047,54.41176470588235,1610612743,110,111,2025-04-02T04:29:59Z,6130000,False,22.0,65.0,1,right,N. Jokić 6' driving floating Jump Shot (47 PTS) (A. Gordon 4 AST),"[203999, 203932]",1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,6.89,Made,47.0,,,,,A. Gordon,203932.0,4.0,,,,,,,
618,PT01M39.00S,2025-04-02T04:30:03.5Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.225361366622867,70.34313725490196,1610612750,110,111,2025-04-02T04:30:32Z,6150000,False,-102.0,241.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,26.16,Missed,,,,,,,,,,,,,,,
619,PT01M34.00S,2025-04-02T04:30:08.5Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,110,111,2025-04-02T04:47:18Z,6160000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,618.0,7.0,5.0,2.0,,,,,,,,,,
623,PT01M34.00S,2025-04-02T04:30:29.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612750,110,111,2025-04-02T04:47:47Z,6200000,False,,,0,,N. Jokić shooting personal FOUL (5 PF) (Gobert 2 FT),"[203999, 203497]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,,,5.0,0.0,Gobert,203497.0
625,PT01M34.00S,2025-04-02T04:30:53.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,110,111,2025-04-02T04:30:53Z,6220000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
626,PT01M34.00S,2025-04-02T04:30:53.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,110,111,2025-04-02T04:30:53Z,6230000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,625.0,,,,,,,,,,,,,
627,PT01M34.00S,2025-04-02T04:31:15.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,110,112,2025-04-02T04:31:15Z,6240000,False,,,0,,R. Gobert Free Throw 2 of 2 (19 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
628,PT01M22.00S,2025-04-02T04:31:29.3Z,4,REGULAR,3pt,Jump Shot,[],1631128,93.11760840998686,3.6764705882352944,1610612743,110,112,2025-04-02T04:31:36Z,6250000,False,-232.0,12.0,1,right,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,23.19,Missed,,,,,,,,,,,,,,,
629,PT01M17.00S,2025-04-02T04:31:34.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,110,112,2025-04-02T04:31:36Z,6260000,False,,,0,,R. Gobert REBOUND (Off:6 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,628.0,11.0,5.0,6.0,,,,,,,,,,
630,PT00M56.30S,2025-04-02T04:31:54.8Z,4,REGULAR,3pt,Jump Shot,[],1630183,30.042706964520367,33.088235294117645,1610612750,110,112,2025-04-02T04:32:02Z,6270000,False,85.0,230.0,1,left,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,24.5,Missed,,,,,,,,,,,,,,,
631,PT00M52.90S,2025-04-02T04:31:58.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,110,112,2025-04-02T04:32:02Z,6280000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,630.0,,,,,,,,,,,,,
633,PT00M43.80S,2025-04-02T04:32:25.5Z,4,REGULAR,3pt,Jump Shot,[],203932,67.62483574244416,64.95098039215686,1610612743,110,112,2025-04-02T04:32:31Z,6300000,False,75.0,252.0,1,right,MISS A. Gordon 26' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,26.27,Missed,,,,,,,,,,,,,,,
634,PT00M40.10S,2025-04-02T04:32:29.2Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,110,112,2025-04-02T04:32:31Z,6310000,False,,,0,,R. Gobert REBOUND (Off:6 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,633.0,12.0,6.0,6.0,,,,,,,,,,
636,PT00M29.10S,2025-04-02T04:32:46.3Z,4,REGULAR,foul,offensive,['inpenalty'],1630162,,,1610612750,110,112,2025-04-02T04:33:04Z,6330000,False,,,0,,A. Edwards charge offensive FOUL (1 PF),"[1630162, 1631128]",1610612750.0,MIN,charge,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Braun,1631128.0
638,PT00M29.10S,2025-04-02T04:32:46.3Z,4,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,110,112,2025-04-02T04:32:46Z,6350000,False,,,0,,A. Edwards offensive foul TURNOVER (3 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.0,,,,,,,,,,,,,202056.0,,,,,,
639,PT00M29.10S,2025-04-02T04:33:08.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,110,112,2025-04-02T04:33:08Z,6360000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M13.90S,2025-04-02T04:34:51.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612743,110,112,2025-04-02T04:35:34Z,6370000,False,,,0,,R. Gobert shooting personal FOUL (6 PF) (Jokić 2 FT),"[203497, 203999]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202056.0,,,6.0,1.0,Jokić,203999.0
642,PT00M13.90S,2025-04-02T04:35:14.6Z,4,REGULAR,substitution,out,[],203497,,,1610612743,110,112,2025-04-02T04:35:32Z,6390000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M13.90S,2025-04-02T04:35:14.6Z,4,REGULAR,substitution,in,[],201144,,,1610612743,110,112,2025-04-02T04:35:32Z,6400000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M13.90S,2025-04-02T04:35:41.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203999,,,1610612743,111,112,2025-04-02T04:35:41Z,6410000,False,,,0,,N. Jokić Free Throw 1 of 2 (48 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,48.0,,,,,,,,,,,,,,
645,PT00M13.90S,2025-04-02T04:36:03.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203999,,,1610612743,112,112,2025-04-02T04:36:03Z,6420000,False,,,0,,N. Jokić Free Throw 2 of 2 (49 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,49.0,,,,,,,,,,,,,,
646,PT00M13.90S,2025-04-02T04:36:11.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,112,112,2025-04-02T04:36:11Z,6430000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M00.90S,2025-04-02T04:37:59.1Z,4,REGULAR,3pt,Jump Shot,[],203944,25.312089356110377,14.950980392156863,1610612750,112,112,2025-04-02T04:38:11Z,6440000,False,175.0,185.0,1,left,MISS J. Randle 25' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,25.51,Missed,,,,,,,,,,,,,,,
648,PT00M00.10S,2025-04-02T04:37:59.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,112,112,2025-04-02T04:38:11Z,6450000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,647.0,,,,,,,,,,,,,
649,PT00M00.00S,2025-04-02T04:38:12.3Z,4,REGULAR,period,end,[],0,,,1610612750,112,112,2025-04-02T04:38:12Z,6460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M00.00S,2025-04-02T04:41:09.2Z,5,OVERTIME,period,start,[],0,,,0,112,112,2025-04-02T04:41:09Z,6470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M00.00S,2025-04-02T04:41:22.6Z,5,OVERTIME,jumpball,recovered,[],201566,,,0,112,112,2025-04-02T04:41:22Z,6480000,False,,,0,,Jump Ball N. Jokić vs. J. McDaniels: Tip to R. Westbrook,"[201566, 203999, 1630183]",1610612743.0,DEN,outofbounds,R. Westbrook,201566.0,Westbrook,R. Westbrook,Jokić,203999.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,,,,,,,
654,PT04M50.00S,2025-04-02T04:41:26.0Z,5,OVERTIME,turnover,double dribble,[],201566,,,1610612743,112,112,2025-04-02T04:41:40Z,6510000,False,,,0,,R. Westbrook double dribble TURNOVER (4 TO),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,4.0,,,,,,,,,,,,,203593.0,,,,,,
655,PT04M35.00S,2025-04-02T04:41:46.5Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630183,11.383048620236531,61.51960784313726,1610612750,112,112,2025-04-02T04:41:52Z,6520000,False,-58.0,55.0,1,left,MISS J. McDaniels 7' fadeaway Shot,[1630183],1610612750.0,MIN,fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,7.93,Missed,,,,,,,,,,,,,,,
656,PT04M31.00S,2025-04-02T04:41:50.3Z,5,OVERTIME,rebound,offensive,[],1629638,,,1610612750,112,112,2025-04-02T04:41:50Z,6530000,False,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:4),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,655.0,6.0,4.0,2.0,,,,,,,,,,
657,PT04M28.00S,2025-04-02T04:41:53.8Z,5,OVERTIME,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630162,23.73521681997372,52.20588235294118,1610612750,112,114,2025-04-02T04:42:02Z,6540000,False,-11.0,171.0,1,left,A. Edwards 17' fadeaway Jump Shot (25 PTS),[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,17.1,Made,25.0,,,,,,,,,,,,,,
659,PT04M07.00S,2025-04-02T04:42:16.8Z,5,OVERTIME,foul,personal,['2freethrow'],1630183,,,1610612743,112,114,2025-04-02T04:42:30Z,6560000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Gordon 2 FT),"[1630183, 203932]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,,,4.0,0.0,Gordon,203932.0
661,PT04M07.00S,2025-04-02T04:42:43.2Z,5,OVERTIME,freethrow,1 of 2,[],203932,,,1610612743,112,114,2025-04-02T04:42:43Z,6580000,False,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
662,PT04M07.00S,2025-04-02T04:42:43.2Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612743,112,114,2025-04-02T04:42:43Z,6590000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,,
663,PT04M07.00S,2025-04-02T04:42:59.6Z,5,OVERTIME,freethrow,2 of 2,[],203932,,,1610612743,113,114,2025-04-02T04:42:59Z,6600000,False,,,0,,A. Gordon Free Throw 2 of 2 (19 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
664,PT03M54.00S,2025-04-02T04:43:12.8Z,5,OVERTIME,3pt,Jump Shot,[],1630162,32.53942181340342,52.450980392156865,1610612750,113,114,2025-04-02T04:44:11Z,6610000,False,-12.0,253.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,25.37,Missed,,,,,,,,,,,,,,,
665,PT03M49.00S,2025-04-02T04:43:17.8Z,5,OVERTIME,rebound,offensive,[],1630183,,,1610612750,113,114,2025-04-02T04:43:20Z,6620000,False,,,0,,J. McDaniels REBOUND (Off:3 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,664.0,4.0,1.0,3.0,,,,,,,,,,
666,PT03M49.00S,2025-04-02T04:43:18.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,5.590000152587891,50.0,1610612750,113,116,2025-04-02T04:43:18Z,6630000,False,0.0,0.0,1,left,J. McDaniels tip Layup (10 PTS),[1630183],1610612750.0,MIN,tip,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,0.0,Made,10.0,,,,,,,,,,,,,,
667,PT03M38.00S,2025-04-02T04:43:29.5Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203999,88.91261498028909,49.50980392156863,1610612743,113,116,2025-04-02T04:43:34Z,6640000,False,-2.0,52.0,1,right,MISS N. Jokić floating Shot,[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,5.18,Missed,,,,,,,,,,,,,,,
668,PT03M38.00S,2025-04-02T04:43:31.0Z,5,OVERTIME,rebound,offensive,[],203932,,,1610612743,113,116,2025-04-02T04:43:31Z,6650000,False,,,0,,A. Gordon REBOUND (Off:1 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,667.0,7.0,6.0,1.0,,,,,,,,,,
669,PT03M38.00S,2025-04-02T04:43:31.6Z,5,OVERTIME,foul,personal,['2freethrow'],1629638,,,1610612743,113,116,2025-04-02T04:43:54Z,6660000,False,,,0,,N. Alexander-Walker shooting personal FOUL (4 PF) (Gordon 2 FT),"[1629638, 203932]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,,,4.0,0.0,Gordon,203932.0
671,PT03M38.00S,2025-04-02T04:43:54.7Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],203932,,,1610612743,114,116,2025-04-02T04:43:54Z,6680000,False,,,0,,A. Gordon Free Throw 1 of 2 (20 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
672,PT03M38.00S,2025-04-02T04:44:07.9Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],203932,,,1610612743,115,116,2025-04-02T04:44:07Z,6690000,False,,,0,,A. Gordon Free Throw 2 of 2 (21 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
673,PT03M17.00S,2025-04-02T04:44:29.0Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203944,16.90210249671485,54.90196078431373,1610612750,115,118,2025-04-02T04:45:23Z,6700000,False,-25.0,106.0,1,left,J. Randle 10' fadeaway Jump Shot (26 PTS) (M. Conley 4 AST),"[203944, 201144]",1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,10.92,Made,26.0,,,,,M. Conley,201144.0,4.0,,,,,,,
675,PT03M01.00S,2025-04-02T04:44:45.4Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203999,81.02825229960578,52.94117647058824,1610612743,117,118,2025-04-02T04:44:49Z,6720000,False,15.0,126.0,1,right,N. Jokić 12' turnaround fadeaway Jump Shot (51 PTS),[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,12.67,Made,51.0,,,,,,,,,,,,,,
677,PT02M38.00S,2025-04-02T04:45:07.8Z,5,OVERTIME,3pt,Jump Shot,[],1629638,14.273981603153747,5.392156862745098,1610612750,117,121,2025-04-02T04:45:13Z,6740000,False,223.0,82.0,1,left,N. Alexander-Walker 3PT  (21 PTS) (M. Conley 5 AST),"[1629638, 201144]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,23.75,Made,21.0,,,,,M. Conley,201144.0,5.0,,,,,,,
679,PT02M29.00S,2025-04-02T04:45:20.4Z,5,OVERTIME,foul,offensive,[],201566,,,1610612743,117,121,2025-04-02T04:45:27Z,6760000,False,,,0,,R. Westbrook offensive FOUL (4 PF),"[201566, 1629638]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2882.0,,,4.0,0.0,Alexander-Walker,1629638.0
