actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
245,PT04M39.00S,2025-04-03T01:48:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,7.095926412614986,55.365349264705884,1610612743,39,54,2025-04-03T01:51:43Z,2400000,False,-27.0,14.0,1,left,Z. Nnaji cutting Layup (3 PTS) (R. Westbrook 3 AST),"[1630192, 201566]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,3.03,Made,3.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
247,PT04M39.00S,2025-04-03T01:48:42.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,39,54,2025-04-03T01:48:42Z,2420000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M39.00S,2025-04-03T01:51:04.0Z,2,REGULAR,substitution,out,[],1641816,,,1610612759,39,54,2025-04-03T01:51:16Z,2430000,False,,,0,,SUB out: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M39.00S,2025-04-03T01:51:04.0Z,2,REGULAR,substitution,out,[],1641725,,,1610612759,39,54,2025-04-03T01:51:16Z,2440000,False,,,0,,SUB out: T. Alexander,[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M39.00S,2025-04-03T01:51:04.0Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,39,54,2025-04-03T01:51:16Z,2450000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M39.00S,2025-04-03T01:51:04.0Z,2,REGULAR,substitution,out,[],1631104,,,1610612759,39,54,2025-04-03T01:51:16Z,2460000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M39.00S,2025-04-03T01:51:04.0Z,2,REGULAR,substitution,in,[],1629618,,,1610612759,39,54,2025-04-03T01:51:16Z,2470000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M39.00S,2025-04-03T01:51:04.0Z,2,REGULAR,substitution,in,[],1642461,,,1610612759,39,54,2025-04-03T01:51:16Z,2480000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M39.00S,2025-04-03T01:51:04.0Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,39,54,2025-04-03T01:51:16Z,2490000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M39.00S,2025-04-03T01:51:04.0Z,2,REGULAR,substitution,in,[],203084,,,1610612759,39,54,2025-04-03T01:51:16Z,2500000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M25.00S,2025-04-03T01:51:46.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,89.48751642575559,46.80606617647059,1610612759,39,56,2025-04-03T01:52:28Z,2510000,False,-16.0,46.0,1,right,H. Barnes driving Layup (10 PTS) (M. Branham 2 AST),"[203084, 1631103]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,10.0,M. Branham,1631103.0,2.0,,,,,,,,,,,,,,
257,PT04M12.00S,2025-04-03T01:52:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,12.089356110381075,42.86917892156863,1610612743,39,56,2025-04-03T01:52:59Z,2520000,False,36.0,61.0,1,left,MISS R. Westbrook 7' driving Layup,[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
259,PT04M11.00S,2025-04-03T01:52:02.0Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,39,56,2025-04-03T01:52:47Z,2540000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,
261,PT04M01.00S,2025-04-03T01:52:10.6Z,2,REGULAR,3pt,Jump Shot,[],1631103,91.72141918528253,97.03584558823529,1610612759,39,59,2025-04-03T01:52:56Z,2550000,False,235.0,25.0,1,right,M. Branham 3PT  (11 PTS) (J. Champagnie 1 AST),"[1631103, 1630577]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Right Corner 3,24+ Right,23.66,Made,11.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,,,,
263,PT03M48.00S,2025-04-03T01:52:32.7Z,2,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612743,39,59,2025-04-03T01:53:19Z,2570000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1630577, 201566]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,,,,,,,202058.0,,,,,,,,,,1.0,0.0,Westbrook,201566.0
265,PT03M48.00S,2025-04-03T01:52:58.5Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,40,59,2025-04-03T01:52:58Z,2590000,False,,,0,,R. Westbrook Free Throw 1 of 2 (12 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
266,PT03M48.00S,2025-04-03T01:53:16.9Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,41,59,2025-04-03T01:53:16Z,2600000,False,,,0,,R. Westbrook Free Throw 2 of 2 (13 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
267,PT03M38.00S,2025-04-03T01:53:38.3Z,2,REGULAR,3pt,Jump Shot,[],1630577,70.920252956636,80.859375,1610612759,41,59,2025-04-03T01:54:03Z,2610000,False,154.0,221.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,26.94,Missed,,,,,,,,,,,,,,,,,,
268,PT03M36.00S,2025-04-03T01:53:40.3Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,41,59,2025-04-03T01:54:03Z,2620000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Right Center,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,,,
269,PT03M29.00S,2025-04-03T01:53:45.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629618,7.7529566360052655,3.653492647058826,1610612743,44,59,2025-04-03T01:54:12Z,2630000,False,232.0,20.0,1,left,J. Pickett 3PT running (6 PTS) (R. Westbrook 4 AST),"[1629618, 201566]",1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,Right Corner 3,24+ Right,23.26,Made,6.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,
271,PT03M14.00S,2025-04-03T01:54:01.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,80.6833114323259,64.36504289215686,1610612759,44,61,2025-04-03T01:54:23Z,2650000,False,72.0,129.0,1,right,C. Paul 14' pullup Jump Shot (7 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,14.77,Made,7.0,,,,,,,,,,,,,,,,,
272,PT02M52.00S,2025-04-03T01:54:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630192,7.5722733245729295,4.166666666666666,1610612743,47,61,2025-04-03T01:54:41Z,2660000,False,229.0,19.0,1,left,Z. Nnaji 3PT  (6 PTS) (S. Jones 2 AST),"[1630192, 1642461]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Right Corner 3,24+ Right,23.0,Made,6.0,S. Jones,1642461.0,2.0,,,,,,,,,,,,,,
274,PT02M36.00S,2025-04-03T01:54:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,94.48094612352168,44.845281862745104,1610612759,47,63,2025-04-03T01:55:14Z,2680000,False,-26.0,-1.0,1,right,H. Barnes driving reverse Layup (12 PTS) (J. Champagnie 2 AST),"[203084, 1630577]",1610612759.0,SAS,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.58,Made,12.0,J. Champagnie,1630577.0,2.0,,,,,,,,,,,,,,
275,PT02M36.00S,2025-04-03T01:54:44.1Z,2,REGULAR,foul,personal,['1freethrow'],201599,,,1610612759,47,63,2025-04-03T01:55:58Z,2690000,False,,,0,,D. Jordan shooting personal FOUL (1 PF) (Barnes 1 FT),"[201599, 203084]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,,,1.0,0.0,Barnes,203084.0
277,PT02M36.00S,2025-04-03T01:55:06.6Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612759,47,64,2025-04-03T01:55:06Z,2710000,False,,,0,,H. Barnes Free Throw 1 of 1 (13 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
279,PT02M25.00S,2025-04-03T01:55:22.9Z,2,REGULAR,3pt,Jump Shot,[],1630192,26.231931668856767,84.80392156862744,1610612743,47,64,2025-04-03T01:56:19Z,2720000,False,-174.0,194.0,1,left,MISS Z. Nnaji 26' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
280,PT02M23.00S,2025-04-03T01:55:24.9Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,47,64,2025-04-03T01:56:19Z,2730000,False,,,0,,D. Jordan REBOUND (Off:1 Def:5),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,279.0,6.0,5.0,1.0,,,,,,,,
281,PT02M20.00S,2025-04-03T01:55:30.0Z,2,REGULAR,foul,personal,['2freethrow'],202687,,,1610612743,47,64,2025-04-03T01:56:45Z,2740000,False,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Jordan 2 FT),"[202687, 201599]",1610612759.0,SAS,shooting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,,,1.0,0.0,Jordan,201599.0
283,PT02M20.00S,2025-04-03T01:56:01.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201599,,,1610612743,47,64,2025-04-03T01:56:01Z,2760000,False,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
284,PT02M20.00S,2025-04-03T01:56:01.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,47,64,2025-04-03T01:56:01Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,283.0,,,,,,,,,,,
285,PT02M20.00S,2025-04-03T01:56:24.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201599,,,1610612743,48,64,2025-04-03T01:56:24Z,2780000,False,,,0,,D. Jordan Free Throw 2 of 2 (3 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
286,PT02M11.00S,2025-04-03T01:56:37.2Z,2,REGULAR,2pt,Jump Shot,[],1631103,80.81471747700394,34.04564950980392,1610612759,48,64,2025-04-03T01:57:20Z,2790000,False,-80.0,128.0,1,right,MISS M. Branham 15' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,15.07,Missed,,,,,,,,,,,,,,,,,,
287,PT02M09.00S,2025-04-03T01:56:39.2Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,48,64,2025-04-03T01:57:15Z,2800000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Left,,,,,,,,,286.0,2.0,2.0,0.0,,,,,,,,
288,PT01M59.00S,2025-04-03T01:56:51.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630577,,,1610612743,48,64,2025-04-03T01:57:34Z,2810000,False,,,0,,J. Champagnie personal FOUL (2 PF) (Westbrook 2 FT),"[1630577, 201566]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202053.0,,,,,,,,,,2.0,0.0,Westbrook,201566.0
290,PT01M59.00S,2025-04-03T01:57:14.6Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,48,64,2025-04-03T01:57:14Z,2830000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
291,PT01M59.00S,2025-04-03T01:57:14.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,48,64,2025-04-03T01:57:14Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,
292,PT01M59.00S,2025-04-03T01:57:33.0Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,49,64,2025-04-03T01:57:33Z,2850000,False,,,0,,R. Westbrook Free Throw 2 of 2 (14 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
293,PT01M45.00S,2025-04-03T01:57:46.5Z,2,REGULAR,2pt,Jump Shot,[],101108,77.39816031537451,65.85477941176471,1610612759,49,66,2025-04-03T01:58:09Z,2860000,False,79.0,160.0,1,right,C. Paul 17' pullup Jump Shot (9 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,17.86,Made,9.0,,,,,,,,,,,,,,,,,
294,PT01M31.00S,2025-04-03T01:58:01.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612743,49,66,2025-04-03T01:59:00Z,2870000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Jordan 2 FT),"[203084, 201599]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,,,,,,,,,,1.0,0.0,Jordan,201599.0
296,PT01M31.00S,2025-04-03T01:58:36.0Z,2,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,49,66,2025-04-03T01:59:03Z,2890000,False,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT01M31.00S,2025-04-03T01:58:36.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,49,66,2025-04-03T01:59:03Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,
299,PT01M31.00S,2025-04-03T01:58:36.0Z,2,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,49,66,2025-04-03T01:59:03Z,2910000,False,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
300,PT01M30.00S,2025-04-03T01:58:37.0Z,2,REGULAR,rebound,defensive,[],101108,,,1610612759,49,66,2025-04-03T01:59:09Z,2920000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,299.0,2.0,2.0,0.0,,,,,,,,
301,PT01M19.00S,2025-04-03T01:59:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.34034165571616,65.10033700980392,1610612759,49,66,2025-04-03T01:59:41Z,2930000,False,76.0,123.0,1,right,MISS C. Paul 14' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Right,14.42,Missed,,,,,,,,,,,,,,,,,,
302,PT01M17.00S,2025-04-03T01:59:14.9Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,49,66,2025-04-03T01:59:41Z,2940000,False,,,0,,D. Jordan REBOUND (Off:1 Def:6),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,301.0,7.0,6.0,1.0,,,,,,,,
303,PT01M10.00S,2025-04-03T01:59:21.3Z,2,REGULAR,turnover,lost ball,[],1630192,,,1610612743,49,66,2025-04-03T02:00:25Z,2950000,False,,,0,,Z. Nnaji lost ball TURNOVER (1 TO),"[1630192, 1630577]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,Champagnie,1630577.0,,,,,,
304,PT01M10.00S,2025-04-03T01:59:21.3Z,2,REGULAR,steal,,[],1630577,,,1610612759,49,66,2025-04-03T01:59:23Z,2960000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
305,PT01M05.00S,2025-04-03T01:59:28.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631103,69.14627135348226,23.50643382352942,1610612759,49,66,2025-04-03T02:00:44Z,2970000,False,-132.0,238.0,1,right,MISS M. Branham 27' running 3PT,[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
306,PT01M02.00S,2025-04-03T01:59:31.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,49,66,2025-04-03T02:00:44Z,2980000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,305.0,3.0,3.0,0.0,,,,,,,,
307,PT00M55.00S,2025-04-03T01:59:34.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629618,12.329582785808142,96.79074754901961,1610612743,52,66,2025-04-03T02:01:01Z,2990000,False,-234.0,63.0,1,left,J. Pickett 24' 3PT running (9 PTS) (R. Westbrook 5 AST),"[1629618, 201566]",1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,Left Corner 3,24+ Left,24.24,Made,9.0,R. Westbrook,201566.0,5.0,,,,,,,,,,,,,,
309,PT00M40.10S,2025-04-03T02:00:02.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,91.27792378449409,57.59803921568627,1610612759,52,66,2025-04-03T02:01:34Z,3010000,False,38.0,29.0,1,right,MISS M. Branham driving Layup,[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
310,PT00M38.90S,2025-04-03T02:00:03.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,52,66,2025-04-03T02:01:34Z,3020000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,309.0,4.0,4.0,0.0,,,,,,,,
311,PT00M32.90S,2025-04-03T02:00:09.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612743,52,66,2025-04-03T02:01:49Z,3030000,False,,,0,,C. Paul personal FOUL (1 PF) (Westbrook 2 FT),"[101108, 201566]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,,,,,,,202058.0,,,,,,,,,,1.0,0.0,Westbrook,201566.0
313,PT00M32.90S,2025-04-03T02:00:34.5Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,53,66,2025-04-03T02:00:34Z,3050000,False,,,0,,R. Westbrook Free Throw 1 of 2 (15 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
314,PT00M32.90S,2025-04-03T02:00:35.3Z,2,REGULAR,substitution,out,[],202687,,,1610612743,53,66,2025-04-03T02:00:40Z,3060000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M32.90S,2025-04-03T02:00:35.3Z,2,REGULAR,substitution,in,[],1630572,,,1610612743,53,66,2025-04-03T02:00:40Z,3070000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M32.90S,2025-04-03T02:00:56.0Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,54,66,2025-04-03T02:00:56Z,3080000,False,,,0,,R. Westbrook Free Throw 2 of 2 (16 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
317,PT00M19.70S,2025-04-03T02:01:13.2Z,2,REGULAR,3pt,Jump Shot,[],1631103,70.117444152431,78.40839460784314,1610612759,54,66,2025-04-03T02:02:16Z,3090000,False,142.0,228.0,1,right,MISS M. Branham 26' step back 3PT,[1631103],1610612759.0,SAS,step back,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
318,PT00M17.00S,2025-04-03T02:01:15.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,54,66,2025-04-03T02:02:16Z,3100000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,317.0,5.0,5.0,0.0,,,,,,,,
319,PT00M04.70S,2025-04-03T02:01:28.5Z,2,REGULAR,3pt,Jump Shot,[],201566,23.761908672798953,92.13388480392157,1610612743,54,66,2025-04-03T02:02:57Z,3110000,False,-211.0,171.0,1,left,MISS R. Westbrook 27' pullup 3PT,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
320,PT00M02.40S,2025-04-03T02:01:30.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,54,66,2025-04-03T02:02:57Z,3120000,False,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,319.0,4.0,4.0,0.0,,,,,,,,
322,PT00M00.30S,2025-04-03T02:01:36.9Z,2,REGULAR,3pt,Jump Shot,[],203084,36.24958935611038,53.61136642156863,1610612759,54,66,2025-04-03T02:05:48Z,3125000,False,18.0,547.0,1,right,MISS H. Barnes 54' pullup 3PT,[203084],1610612759.0,SAS,pullup,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,54.71,Missed,,,,,,,,,,,,,,,,,,
323,PT00M00.10S,2025-04-03T02:01:37.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,54,66,2025-04-03T02:05:38Z,3127500,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,322.0,,,,,,,,,,,
321,PT00M00.00S,2025-04-03T02:01:45.4Z,2,REGULAR,period,end,[],0,,,1610612759,54,66,2025-04-03T02:03:10Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-04-03T02:16:24.8Z,3,REGULAR,substitution,out,['startperiod'],1642461,,,1610612759,54,66,2025-04-03T02:16:49Z,3140000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-04-03T02:16:24.8Z,3,REGULAR,substitution,out,['startperiod'],1631103,,,1610612759,54,66,2025-04-03T02:16:49Z,3150000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-04-03T02:16:24.8Z,3,REGULAR,substitution,out,['startperiod'],1630572,,,1610612759,54,66,2025-04-03T02:16:49Z,3160000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-04-03T02:16:24.8Z,3,REGULAR,substitution,in,['startperiod'],1641816,,,1610612759,54,66,2025-04-03T02:16:49Z,3170000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-04-03T02:16:24.8Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612759,54,66,2025-04-03T02:16:49Z,3180000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2025-04-03T02:16:24.8Z,3,REGULAR,substitution,in,['startperiod'],202687,,,1610612759,54,66,2025-04-03T02:16:49Z,3190000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2025-04-03T02:16:52.8Z,3,REGULAR,period,start,[],0,,,1610612743,54,66,2025-04-03T02:16:52Z,3200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M51.00S,2025-04-03T02:17:02.7Z,3,REGULAR,2pt,Jump Shot,[],1641816,73.98160315374507,52.52757352941176,1610612743,54,66,2025-04-03T02:17:24Z,3210000,False,13.0,192.0,1,right,MISS H. Tyson 19' Jump Shot,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Mid-Range,16-24 Center,19.25,Missed,,,,,,,,,,,,,,,,,,
