actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
359,PT11M23.00S,2025-04-07T01:28:58.9Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,66,61,2025-04-07T01:29:01Z,3520000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,,,,358.0,2.0,2.0,0.0,,,,,,,,
360,PT11M18.00S,2025-04-07T01:29:03.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,32.013797634691194,35.78431372549019,1610612754,66,64,2025-04-07T01:29:11Z,3530000,False,71.0,248.0,1,left,M. Turner 25' 3PT running (16 PTS) (T. Haliburton 9 AST),"[1626167, 1630169]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,25.84,Made,,,,,16.0,T. Haliburton,1630169.0,9.0,,,,
362,PT10M59.00S,2025-04-07T01:29:22.4Z,3,REGULAR,3pt,Jump Shot,[],203999,62.10578186596584,50.0,1610612743,66,64,2025-04-07T01:29:28Z,3550000,False,0.0,304.0,1,right,MISS N. Jokić 30' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,30.37,Missed,,,,,,,,,,,,
363,PT10M56.00S,2025-04-07T01:29:25.4Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,66,64,2025-04-07T01:29:29Z,3560000,False,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,,,362.0,4.0,4.0,0.0,,,,,,,,
364,PT10M52.00S,2025-04-07T01:29:34.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,9.017739816031538,55.63725490196079,1610612754,66,64,2025-04-07T01:30:17Z,3570000,False,-28.0,32.0,1,left,MISS O. Toppin running Layup - blocked,"[1630167, 203999]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,4.29,Missed,,,,,,,,,Jokić,203999.0,,
365,PT10M52.00S,2025-04-07T01:29:34.4Z,3,REGULAR,block,,[],203999,,,1610612754,66,64,2025-04-07T01:29:38Z,3580000,False,,,0,,N. Jokić BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT10M52.00S,2025-04-07T01:29:34.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,66,64,2025-04-07T01:29:43Z,3590000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,364.0,,,,,,,,,,,
368,PT10M39.00S,2025-04-07T01:29:50.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,91.5407358738502,42.64705882352941,1610612743,68,64,2025-04-07T01:30:56Z,3610000,False,-37.0,27.0,1,right,M. Porter Jr. floating Jump Shot (4 PTS),[1629008],1610612743.0,DEN,floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.56,Made,,,,,4.0,,,,,,,
370,PT10M25.00S,2025-04-07T01:30:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,9.543363994743759,49.754901960784316,1610612754,68,64,2025-04-07T01:31:48Z,3630000,False,1.0,37.0,1,left,MISS M. Turner cutting Layup,[1626167],1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,3.72,Missed,,,,,,,,,,,,
371,PT10M21.00S,2025-04-07T01:30:09.4Z,3,REGULAR,rebound,offensive,[],1630174,,,1610612754,68,64,2025-04-07T01:30:18Z,3640000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,370.0,3.0,2.0,1.0,,,,,,,,
372,PT10M21.00S,2025-04-07T01:30:17.5Z,3,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612754,68,64,2025-04-07T01:30:31Z,3650000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Nesmith 2 FT),"[1631128, 1630174]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,200834.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
374,PT10M21.00S,2025-04-07T01:30:51.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630174,,,1610612754,68,65,2025-04-07T01:30:51Z,3670000,False,,,0,,A. Nesmith Free Throw 1 of 2 (9 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,
375,PT10M21.00S,2025-04-07T01:31:12.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630174,,,1610612754,68,66,2025-04-07T01:31:12Z,3680000,False,,,0,,A. Nesmith Free Throw 2 of 2 (10 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,
376,PT10M02.00S,2025-04-07T01:31:33.5Z,3,REGULAR,3pt,Jump Shot,[],1629008,94.03745072273325,4.166666666666666,1610612743,68,66,2025-04-07T01:31:38Z,3690000,False,-229.0,4.0,1,right,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,22.92,Missed,,,,,,,,,,,,
377,PT09M59.00S,2025-04-07T01:31:36.8Z,3,REGULAR,rebound,offensive,[],1629618,,,1610612743,68,66,2025-04-07T01:31:36Z,3700000,False,,,0,,J. Pickett REBOUND (Off:1 Def:0),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Left Corner 3,24+ Left,,,,,,,,,376.0,1.0,0.0,1.0,,,,,,,,
379,PT09M49.00S,2025-04-07T01:32:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629618,94.1688567674113,42.64705882352941,1610612743,70,66,2025-04-07T01:32:42Z,3720000,False,-37.0,2.0,1,right,J. Pickett cutting Layup (4 PTS) (N. Jokić 10 AST),"[1629618, 203999]",1610612743.0,DEN,cutting,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,,,,3.69,Made,,,,,4.0,N. Jokić,203999.0,10.0,,,,
381,PT09M38.00S,2025-04-07T01:32:49.2Z,3,REGULAR,3pt,Jump Shot,[],1630174,8.229303547963205,4.166666666666666,1610612754,70,66,2025-04-07T01:32:54Z,3740000,False,229.0,25.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,,,,,23.05,Missed,,,,,,,,,,,,
382,PT09M35.00S,2025-04-07T01:32:52.2Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,70,66,2025-04-07T01:32:54Z,3750000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,381.0,4.0,4.0,0.0,,,,,,,,
383,PT09M25.00S,2025-04-07T01:33:01.9Z,3,REGULAR,2pt,Jump Shot,[],203932,80.42049934296978,23.808976715686274,1610612743,70,66,2025-04-07T01:34:10Z,3760000,False,-131.0,132.0,1,right,MISS A. Gordon 18' turnaround Shot,[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,,,,,,,18.56,Missed,,,,,,,,,,,,
384,PT09M20.00S,2025-04-07T01:33:06.9Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,70,66,2025-04-07T01:49:24Z,3770000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,383.0,2.0,2.0,0.0,,,,,,,,
385,PT09M05.00S,2025-04-07T01:33:26.7Z,3,REGULAR,foul,personal,[],203932,,,1610612754,70,66,2025-04-07T01:33:35Z,3780000,False,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 1630174]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,200834.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
387,PT08M57.00S,2025-04-07T01:33:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.783837056504599,48.03921568627451,1610612754,70,68,2025-04-07T01:35:49Z,3800000,False,10.0,11.0,1,left,A. Nembhard Layup (12 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,1.5,Made,,,,,12.0,M. Turner,1626167.0,1.0,,,,
389,PT08M33.00S,2025-04-07T01:34:17.2Z,3,REGULAR,3pt,Jump Shot,[],1631128,71.96123521681997,19.607843137254903,1610612743,73,68,2025-04-07T01:34:22Z,3820000,False,-152.0,211.0,1,right,C. Braun 26' 3PT  (13 PTS) (N. Jokić 11 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,26.01,Made,,,,,13.0,N. Jokić,203999.0,11.0,,,,
391,PT08M21.00S,2025-04-07T01:34:29.7Z,3,REGULAR,3pt,Jump Shot,[],1630174,5.206964520367937,99.26470588235294,1610612754,73,71,2025-04-07T01:34:35Z,3840000,False,-246.0,-4.0,1,left,A. Nesmith 24' 3PT  (13 PTS) (O. Toppin 1 AST),"[1630174, 1630167]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,,24.63,Made,,,,,13.0,O. Toppin,1630167.0,1.0,,,,
393,PT08M07.00S,2025-04-07T01:34:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,91.14651773981603,51.9607843137255,1610612743,75,71,2025-04-07T01:34:49Z,3860000,False,10.0,31.0,1,right,M. Porter Jr. driving Layup (6 PTS),[1629008],1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,3.22,Made,,,,,6.0,,,,,,,
394,PT07M58.00S,2025-04-07T01:34:52.5Z,3,REGULAR,3pt,Jump Shot,[],1626167,31.61957950065703,35.53921568627451,1610612754,75,74,2025-04-07T01:34:57Z,3870000,False,72.0,245.0,1,left,M. Turner 25' 3PT  (19 PTS) (T. Haliburton 10 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,25.52,Made,,,,,19.0,T. Haliburton,1630169.0,10.0,,,,
396,PT07M42.00S,2025-04-07T01:35:08.4Z,3,REGULAR,3pt,Jump Shot,[],1631128,68.54467805519053,69.11764705882352,1610612743,78,74,2025-04-07T01:35:12Z,3890000,False,96.0,243.0,1,right,C. Braun 26' 3PT  (16 PTS) (A. Gordon 3 AST),"[1631128, 203932]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,26.13,Made,,,,,16.0,A. Gordon,203932.0,3.0,,,,
398,PT07M29.00S,2025-04-07T01:35:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.966491458607096,50.49019607843137,1610612754,78,76,2025-04-07T01:35:29Z,3910000,False,-2.0,22.0,1,left,M. Turner Layup (21 PTS) (T. Haliburton 11 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,2.25,Made,,,,,21.0,T. Haliburton,1630169.0,11.0,,,,
400,PT07M16.00S,2025-04-07T01:35:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629618,91.93495400788436,43.872549019607845,1610612743,78,76,2025-04-07T01:35:40Z,3930000,False,-31.0,23.0,1,right,MISS J. Pickett cutting Layup - blocked,"[1629618, 1630169]",1610612743.0,DEN,cutting,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,,,,3.85,Missed,,,,,,,,,Haliburton,1630169.0,,
401,PT07M16.00S,2025-04-07T01:35:35.0Z,3,REGULAR,block,,[],1630169,,,1610612743,78,76,2025-04-07T01:35:37Z,3940000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT07M15.00S,2025-04-07T01:35:36.0Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,78,76,2025-04-07T01:38:28Z,3950000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,400.0,4.0,3.0,1.0,,,,,,,,
403,PT07M09.00S,2025-04-07T01:35:42.8Z,3,REGULAR,3pt,Jump Shot,[],1630167,7.046649145860711,98.52941176470588,1610612754,78,79,2025-04-07T01:35:51Z,3960000,False,-243.0,14.0,1,left,O. Toppin 24' 3PT  (22 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,24.3,Made,,,,,22.0,,,,,,,
404,PT07M07.00S,2025-04-07T01:35:56.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,78,79,2025-04-07T01:35:56Z,3970000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M51.00S,2025-04-07T01:38:56.4Z,3,REGULAR,2pt,Jump Shot,[],203999,84.57621550591328,66.17647058823529,1610612743,78,79,2025-04-07T01:39:01Z,3980000,False,81.0,92.0,1,right,MISS N. Jokić 12' Jump Shot,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,,,,,12.29,Missed,,,,,,,,,,,,
406,PT06M48.00S,2025-04-07T01:38:59.4Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,78,79,2025-04-07T01:39:01Z,3990000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,,405.0,4.0,3.0,1.0,,,,,,,,
407,PT06M37.00S,2025-04-07T01:39:09.2Z,3,REGULAR,3pt,Jump Shot,[],1630169,30.042706964520367,74.01960784313727,1610612754,78,79,2025-04-07T01:39:14Z,4000000,False,-120.0,230.0,1,left,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,25.94,Missed,,,,,,,,,,,,
408,PT06M35.00S,2025-04-07T01:39:11.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,78,79,2025-04-07T01:39:14Z,4010000,False,,,0,,N. Jokić REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,407.0,8.0,6.0,2.0,,,,,,,,
409,PT06M16.00S,2025-04-07T01:39:30.9Z,3,REGULAR,2pt,Jump Shot,[],203999,85.62746386333771,74.01960784313727,1610612743,80,79,2025-04-07T01:39:35Z,4020000,False,120.0,83.0,1,right,N. Jokić 14' bank Jump Shot (31 PTS) (M. Porter Jr. 3 AST),"[203999, 1629008]",1610612743.0,DEN,bank,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,,,,,14.58,Made,,,,,31.0,M. Porter Jr.,1629008.0,3.0,,,,
411,PT06M09.00S,2025-04-07T01:39:37.6Z,3,REGULAR,3pt,Jump Shot,[],1630167,8.886333771353483,98.0392156862745,1610612754,80,79,2025-04-07T01:39:42Z,4040000,False,-240.0,31.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,24.22,Missed,,,,,,,,,,,,
412,PT06M06.00S,2025-04-07T01:39:40.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,80,79,2025-04-07T01:39:42Z,4050000,False,,,0,,N. Jokić REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,,,,,,411.0,9.0,7.0,2.0,,,,,,,,
413,PT05M50.00S,2025-04-07T01:39:56.1Z,3,REGULAR,3pt,Jump Shot,[],1629008,73.27529566360053,16.666666666666664,1610612743,80,79,2025-04-07T01:40:02Z,4060000,False,-167.0,199.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,25.94,Missed,,,,,,,,,,,,
414,PT05M47.00S,2025-04-07T01:39:59.1Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,80,79,2025-04-07T01:40:02Z,4070000,False,,,0,,N. Jokić REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,413.0,10.0,7.0,3.0,,,,,,,,
415,PT05M45.00S,2025-04-07T01:40:01.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,87.33574244415243,55.392156862745104,1610612743,80,79,2025-04-07T01:40:12Z,4080000,False,27.0,67.0,1,right,MISS A. Gordon 7' driving Layup - blocked,"[203932, 1630174]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.18,Missed,,,,,,,,,Nesmith,1630174.0,,
416,PT05M45.00S,2025-04-07T01:40:01.9Z,3,REGULAR,block,,[],1630174,,,1610612743,80,79,2025-04-07T01:40:04Z,4090000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT05M41.00S,2025-04-07T01:40:05.9Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612743,80,79,2025-04-07T01:40:12Z,4100000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,415.0,5.0,4.0,1.0,,,,,,,,
418,PT05M35.00S,2025-04-07T01:40:11.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,85.89027595269383,44.36274509803921,1610612743,82,79,2025-04-07T01:41:24Z,4110000,False,-28.0,80.0,1,right,N. Jokić 8' pullup Jump Shot (33 PTS),[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.49,Made,,,,,33.0,,,,,,,
419,PT05M17.00S,2025-04-07T01:40:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,8.623521681997373,54.90196078431373,1610612754,82,79,2025-04-07T01:40:34Z,4120000,False,-25.0,29.0,1,left,MISS A. Nesmith driving Layup,[1630174],1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,3.77,Missed,,,,,,,,,,,,
420,PT05M15.00S,2025-04-07T01:40:32.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,82,79,2025-04-07T01:40:34Z,4130000,False,,,0,,N. Jokić REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,419.0,11.0,8.0,3.0,,,,,,,,
421,PT05M10.00S,2025-04-07T01:40:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,92.19776609724047,48.529411764705884,1610612743,84,79,2025-04-07T01:40:45Z,4140000,False,-7.0,21.0,1,right,M. Porter Jr. driving Layup (8 PTS) (N. Jokić 12 AST),"[1629008, 203999]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.21,Made,,,,,8.0,N. Jokić,203999.0,12.0,,,,
423,PT05M09.00S,2025-04-07T01:40:47.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,84,79,2025-04-07T01:40:47Z,4160000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,out,[],1629618,,,1610612754,84,79,2025-04-07T01:43:25Z,4170000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,out,[],1629008,,,1610612754,84,79,2025-04-07T01:43:25Z,4180000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,out,[],1630167,,,1610612754,84,79,2025-04-07T01:43:25Z,4190000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,out,[],1630174,,,1610612754,84,79,2025-04-07T01:43:25Z,4200000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,84,79,2025-04-07T01:43:25Z,4210000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,in,[],201566,,,1610612754,84,79,2025-04-07T01:43:25Z,4220000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,in,[],1631212,,,1610612754,84,79,2025-04-07T01:43:25Z,4230000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,in,[],1631097,,,1610612754,84,79,2025-04-07T01:43:25Z,4240000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,in,[],1628418,,,1610612754,84,79,2025-04-07T01:43:25Z,4250000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M09.00S,2025-04-07T01:42:53.1Z,3,REGULAR,substitution,in,[],1641716,,,1610612754,84,79,2025-04-07T01:43:25Z,4260000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M49.00S,2025-04-07T01:43:50.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,18.347568988173457,38.72549019607843,1610612754,84,81,2025-04-07T01:43:57Z,4270000,False,56.0,120.0,1,left,A. Nembhard 13' step back Jump Shot (14 PTS),[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.26,Made,,,,,14.0,,,,,,,
435,PT04M28.00S,2025-04-07T01:44:12.2Z,3,REGULAR,3pt,Jump Shot,[],203999,64.86530880420499,53.18627450980392,1610612743,84,81,2025-04-07T01:44:16Z,4280000,False,16.0,278.0,1,right,MISS N. Jokić 27' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,27.83,Missed,,,,,,,,,,,,
436,PT04M25.00S,2025-04-07T01:44:15.2Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,84,81,2025-04-07T01:44:16Z,4290000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,435.0,2.0,2.0,0.0,,,,,,,,
437,PT04M15.00S,2025-04-07T01:44:24.7Z,3,REGULAR,3pt,Jump Shot,[],1630169,31.09395532194481,29.411764705882355,1610612754,84,81,2025-04-07T01:44:33Z,4300000,False,103.0,240.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,26.09,Missed,,,,,,,,,,,,
438,PT04M12.00S,2025-04-07T01:44:27.7Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,84,81,2025-04-07T01:44:33Z,4310000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,437.0,3.0,3.0,0.0,,,,,,,,
439,PT04M06.00S,2025-04-07T01:44:36.0Z,3,REGULAR,foul,personal,[],1628418,,,1610612743,84,81,2025-04-07T01:45:12Z,4320000,False,,,0,,T. Bryant personal FOUL (3 PF),"[1628418, 203999]",1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Left,1628487.0,3.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
441,PT04M06.00S,2025-04-07T01:44:47.1Z,3,REGULAR,substitution,out,[],1629614,,,1610612743,84,81,2025-04-07T01:44:53Z,4340000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M06.00S,2025-04-07T01:44:47.1Z,3,REGULAR,substitution,in,[],204456,,,1610612743,84,81,2025-04-07T01:44:53Z,4350000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
