actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
413,PT07M39.00S,2025-01-24T03:35:08.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,81,69,2025-01-24T03:35:14Z,4100000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,412.0,12.0,8.0,4.0,,,,,,,,,
414,PT07M32.00S,2025-01-24T03:35:15.1Z,3,REGULAR,turnover,lost ball,[],1631099,,,1610612758,81,69,2025-01-24T03:35:20Z,4110000,False,,,0,,K. Murray lost ball TURNOVER (2 TO),"[1631099, 1627750]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,,,Murray,1627750.0,,
415,PT07M32.00S,2025-01-24T03:35:15.1Z,3,REGULAR,steal,,[],1627750,,,1610612743,81,69,2025-01-24T03:35:16Z,4120000,False,,,0,,J. Murray STEAL (3 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
416,PT07M29.00S,2025-01-24T03:35:18.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201566,22.946780551905388,10.294117647058822,1610612743,81,69,2025-01-24T03:40:31Z,4130000,False,199.0,163.0,1,left,MISS R. Westbrook 25' running 3PT,[201566],1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,25.7,,,,,,,
417,PT07M26.00S,2025-01-24T03:35:21.2Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,81,69,2025-01-24T03:35:21Z,4140000,False,,,0,,N. Jokić REBOUND (Off:2 Def:12),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,416.0,14.0,12.0,2.0,,,,,,,,,
418,PT07M25.00S,2025-01-24T03:35:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,11.514454664914586,47.30392156862745,1610612743,83,69,2025-01-24T03:40:00Z,4150000,False,13.0,56.0,1,left,N. Jokić putback Layup (15 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,15.0,,,,,,5.73,,,,,,,
419,PT07M20.00S,2025-01-24T03:35:27.3Z,3,REGULAR,turnover,bad pass,[],1628370,,,1610612758,83,69,2025-01-24T03:35:39Z,4160000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 201566]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,Westbrook,201566.0,,
420,PT07M20.00S,2025-01-24T03:35:27.3Z,3,REGULAR,steal,,[],201566,,,1610612743,83,69,2025-01-24T03:35:29Z,4170000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
421,PT07M16.00S,2025-01-24T03:35:31.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201566,7.5722733245729295,3.9215686274509802,1610612743,83,69,2025-01-24T03:41:28Z,4180000,False,230.0,19.0,1,left,MISS R. Westbrook pullup 3PT,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,,23.12,,,,,,,
422,PT07M14.00S,2025-01-24T03:35:33.7Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,83,69,2025-01-24T03:35:33Z,4190000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,421.0,13.0,9.0,4.0,,,,,,,,,
423,PT07M13.00S,2025-01-24T03:35:34.4Z,3,REGULAR,turnover,bad pass,[],1627734,,,1610612758,83,69,2025-01-24T03:35:56Z,4200000,False,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 1631128]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,,,,,Braun,1631128.0,,
424,PT07M13.00S,2025-01-24T03:35:34.4Z,3,REGULAR,steal,,[],1631128,,,1610612743,83,69,2025-01-24T03:35:36Z,4210000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
425,PT07M13.00S,2025-01-24T03:35:37.4Z,3,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612743,83,69,2025-01-24T03:35:56Z,4220000,False,,,0,,M. Monk shooting personal FOUL (3 PF) (Braun 2 FT),"[1628370, 1631128]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2882.0,3.0,0.0,Braun,1631128.0,,,,,,,,,,,,,,,
427,PT07M13.00S,2025-01-24T03:36:02.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631128,,,1610612743,84,69,2025-01-24T03:36:02Z,4240000,False,,,0,,C. Braun Free Throw 1 of 2 (13 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
428,PT07M13.00S,2025-01-24T03:36:20.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631128,,,1610612743,85,69,2025-01-24T03:36:20Z,4250000,False,,,0,,C. Braun Free Throw 2 of 2 (14 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
429,PT07M04.00S,2025-01-24T03:36:30.8Z,3,REGULAR,3pt,Jump Shot,[],1628370,69.33311432325887,25.98039215686275,1610612758,85,69,2025-01-24T03:36:37Z,4260000,False,-120.0,236.0,1,right,MISS M. Monk 26' step back 3PT - blocked,"[1628370, 1631128]",1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,26.46,,,,,,Braun,1631128.0
430,PT07M04.00S,2025-01-24T03:36:30.8Z,3,REGULAR,block,,[],1631128,,,1610612758,85,69,2025-01-24T03:36:34Z,4270000,False,,,0,,C. Braun BLOCK (1 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
431,PT07M00.00S,2025-01-24T03:36:34.8Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,85,69,2025-01-24T03:36:37Z,4280000,False,,,0,,M. Porter Jr. REBOUND (Off:3 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,429.0,6.0,3.0,3.0,,,,,,,,,
432,PT06M57.00S,2025-01-24T03:36:37.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,26.757555847568987,80.14705882352942,1610612743,85,69,2025-01-24T03:36:45Z,4290000,False,-151.0,199.0,1,left,MISS M. Porter Jr. 24' running pullup 3PT,[1629008],1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,24.96,,,,,,,
433,PT06M55.00S,2025-01-24T03:36:39.3Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,85,69,2025-01-24T03:36:45Z,4300000,False,,,0,,K. Murray REBOUND (Off:4 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,432.0,8.0,4.0,4.0,,,,,,,,,
434,PT06M51.00S,2025-01-24T03:36:43.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,92.72339027595268,43.38235294117647,1610612758,85,71,2025-01-24T03:36:54Z,4310000,False,-33.0,16.0,1,right,D. Fox running Layup (9 PTS) (K. Murray 1 AST),"[1628368, 1631099]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,,3.67,K. Murray,1631099.0,1.0,,,,
436,PT06M29.00S,2025-01-24T03:37:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.645860709592641,41.66666666666667,1610612743,87,71,2025-01-24T03:44:19Z,4330000,False,42.0,57.0,1,left,N. Jokić 7' driving floating Jump Shot (17 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,17.0,,,,,,7.06,,,,,,,
437,PT06M16.00S,2025-01-24T03:37:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.15308804204993,36.27450980392157,1610612758,87,73,2025-01-24T03:45:19Z,4340000,False,-69.0,78.0,1,right,D. DeRozan 10' turnaround fadeaway Jump Shot (18 PTS),[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,18.0,,,,,,10.36,,,,,,,
438,PT05M58.00S,2025-01-24T03:37:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.703679369250986,56.86274509803921,1610612743,89,73,2025-01-24T03:37:43Z,4350000,False,-34.0,20.0,1,left,R. Westbrook driving finger roll Layup (16 PTS) (J. Murray 4 AST),"[201566, 1627750]",1610612743.0,DEN,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,,,,,,3.97,J. Murray,1627750.0,4.0,,,,
440,PT05M43.00S,2025-01-24T03:37:51.0Z,3,REGULAR,3pt,Jump Shot,[],1627734,68.28186596583443,65.93137254901961,1610612758,89,73,2025-01-24T03:37:56Z,4370000,False,80.0,246.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,25.83,,,,,,,
441,PT05M41.00S,2025-01-24T03:37:53.0Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,89,73,2025-01-24T03:37:56Z,4380000,False,,,0,,M. Porter Jr. REBOUND (Off:3 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,440.0,7.0,4.0,3.0,,,,,,,,,
442,PT05M30.00S,2025-01-24T03:38:04.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,6.389618922470433,48.03921568627451,1610612743,91,73,2025-01-24T03:46:44Z,4390000,False,10.0,8.0,1,left,M. Porter Jr. cutting DUNK (15 PTS) (N. Jokić 11 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,,,1.24,N. Jokić,203999.0,11.0,,,,
444,PT05M21.00S,2025-01-24T03:38:15.6Z,3,REGULAR,violation,kicked ball,[],203999,,,1610612758,91,73,2025-01-24T03:38:23Z,4410000,False,,,0,,N. Jokić kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,
445,PT05M21.00S,2025-01-24T03:38:18.8Z,3,REGULAR,substitution,out,[],1627750,,,1610612758,91,73,2025-01-24T03:38:31Z,4420000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M21.00S,2025-01-24T03:38:18.8Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,91,73,2025-01-24T03:38:31Z,4430000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M21.00S,2025-01-24T03:38:18.8Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,91,73,2025-01-24T03:38:31Z,4440000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M21.00S,2025-01-24T03:38:18.8Z,3,REGULAR,substitution,in,[],203932,,,1610612758,91,73,2025-01-24T03:38:31Z,4450000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M21.00S,2025-01-24T03:38:18.8Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,91,73,2025-01-24T03:38:31Z,4460000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M21.00S,2025-01-24T03:38:18.8Z,3,REGULAR,substitution,in,[],1626168,,,1610612758,91,73,2025-01-24T03:38:31Z,4470000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M15.00S,2025-01-24T03:38:42.8Z,3,REGULAR,2pt,Jump Shot,[],1628370,72.7496714848883,44.85294117647059,1610612758,91,73,2025-01-24T03:38:48Z,4480000,False,-26.0,204.0,1,right,MISS M. Monk 20' pullup Shot,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,,20.53,,,,,,,
452,PT05M12.00S,2025-01-24T03:38:45.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,91,73,2025-01-24T03:38:48Z,4490000,False,,,0,,N. Jokić REBOUND (Off:2 Def:13),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,,,,,,,451.0,15.0,13.0,2.0,,,,,,,,,
453,PT05M00.00S,2025-01-24T03:38:57.1Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,91,73,2025-01-24T03:39:05Z,4500000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1628370]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,Monk,1628370.0,,
454,PT05M00.00S,2025-01-24T03:38:57.1Z,3,REGULAR,steal,,[],1628370,,,1610612758,91,73,2025-01-24T03:39:02Z,4510000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT04M55.00S,2025-01-24T03:39:04.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631165,92.32917214191852,52.69607843137255,1610612758,91,75,2025-01-24T03:39:16Z,4520000,False,13.0,20.0,1,right,K. Ellis running Layup (4 PTS) (T. Lyles 1 AST),"[1631165, 1626168]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,,2.38,T. Lyles,1626168.0,1.0,,,,
457,PT04M55.00S,2025-01-24T03:39:11.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,91,75,2025-01-24T03:39:11Z,4540000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M39.00S,2025-01-24T03:40:49.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.84691195795007,48.529411764705884,1610612743,91,75,2025-01-24T03:53:39Z,4555000,False,7.0,78.0,1,left,MISS N. Jokić 7' turnaround Shot - blocked,"[203999, 201942]",1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,7.81,,,,,,DeRozan,201942.0
550,PT04M39.00S,2025-01-24T03:40:49.8Z,3,REGULAR,block,,[],201942,,,1610612743,91,75,2025-01-24T03:53:39Z,4562500,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
551,PT04M39.00S,2025-01-24T03:40:49.8Z,3,REGULAR,rebound,defensive,[],1631165,,,1610612758,91,75,2025-01-24T03:53:39Z,4566250,False,,,0,,K. Ellis REBOUND (Off:1 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,549.0,2.0,1.0,1.0,,,,,,,,,
461,PT04M28.00S,2025-01-24T03:42:28.2Z,3,REGULAR,3pt,Jump Shot,[],1626168,69.99014454664915,23.52941176470588,1610612758,91,75,2025-01-24T03:53:20Z,4570000,False,-132.0,230.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,26.5,,,,,,,
462,PT04M25.00S,2025-01-24T03:42:31.2Z,3,REGULAR,rebound,offensive,[],1631165,,,1610612758,91,75,2025-01-24T03:53:51Z,4580000,False,,,0,,K. Ellis REBOUND (Off:2 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,461.0,3.0,1.0,2.0,,,,,,,,,
464,PT04M18.00S,2025-01-24T03:42:55.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,88.12417871222075,37.99019607843137,1610612758,91,75,2025-01-24T03:53:39Z,4600000,False,-60.0,59.0,1,right,MISS D. Sabonis 8' cutting Layup - blocked,"[1627734, 1629008]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,,,8.42,,,,,,Porter Jr.,1629008.0
465,PT04M18.00S,2025-01-24T03:42:55.0Z,3,REGULAR,block,,[],1629008,,,1610612758,91,75,2025-01-24T03:42:57Z,4610000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
466,PT04M14.00S,2025-01-24T03:42:59.0Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,91,75,2025-01-24T03:43:02Z,4620000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,464.0,14.0,9.0,5.0,,,,,,,,,
467,PT04M14.00S,2025-01-24T03:42:59.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,91,77,2025-01-24T03:53:39Z,4630000,False,0.0,0.0,1,right,D. Sabonis putback Layup (21 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,Made,21.0,,,,,,0.0,,,,,,,
468,PT04M05.00S,2025-01-24T03:43:08.1Z,3,REGULAR,3pt,Jump Shot,[],1631128,9.674770039421814,96.07843137254902,1610612743,94,77,2025-01-24T03:43:18Z,4640000,False,-230.0,38.0,1,left,C. Braun 3PT  (17 PTS) (N. Jokić 12 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,Made,17.0,,,,,,23.36,N. Jokić,203999.0,12.0,,,,
470,PT03M48.00S,2025-01-24T03:43:26.4Z,3,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612758,94,77,2025-01-24T03:43:34Z,4660000,False,,,0,,C. Braun shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1631128, 201942]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left,2882.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
472,PT03M48.00S,2025-01-24T03:43:55.1Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,94,77,2025-01-24T03:43:55Z,4680000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
473,PT03M48.00S,2025-01-24T03:43:55.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,94,77,2025-01-24T03:43:55Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,472.0,,,,,,,,,,,,
474,PT03M48.00S,2025-01-24T03:43:56.0Z,3,REGULAR,substitution,out,[],1631128,,,1610612758,94,77,2025-01-24T03:44:09Z,4700000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M48.00S,2025-01-24T03:43:56.0Z,3,REGULAR,substitution,out,[],1629008,,,1610612758,94,77,2025-01-24T03:44:09Z,4710000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M48.00S,2025-01-24T03:43:56.0Z,3,REGULAR,substitution,out,[],1628370,,,1610612758,94,77,2025-01-24T03:44:09Z,4720000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M48.00S,2025-01-24T03:43:56.0Z,3,REGULAR,substitution,in,[],1631212,,,1610612758,94,77,2025-01-24T03:44:09Z,4730000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M48.00S,2025-01-24T03:43:56.0Z,3,REGULAR,substitution,in,[],1631124,,,1610612758,94,77,2025-01-24T03:44:09Z,4740000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M48.00S,2025-01-24T03:43:56.0Z,3,REGULAR,substitution,in,[],1628368,,,1610612758,94,77,2025-01-24T03:44:09Z,4750000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M48.00S,2025-01-24T03:44:17.1Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,94,78,2025-01-24T03:44:17Z,4760000,False,,,0,,D. DeRozan Free Throw 2 of 2 (19 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
481,PT03M34.00S,2025-01-24T03:44:31.7Z,3,REGULAR,3pt,Jump Shot,[],203932,31.882391590013142,23.52941176470588,1610612743,94,78,2025-01-24T03:44:38Z,4770000,False,132.0,247.0,1,left,MISS A. Gordon 28' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,28.04,,,,,,,
482,PT03M32.00S,2025-01-24T03:44:33.7Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,94,78,2025-01-24T03:44:38Z,4780000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,481.0,15.0,10.0,5.0,,,,,,,,,
483,PT03M15.00S,2025-01-24T03:44:50.4Z,3,REGULAR,3pt,Jump Shot,[],1631165,67.49342969776609,35.294117647058826,1610612758,94,78,2025-01-24T03:44:57Z,4790000,False,-74.0,253.0,1,right,MISS K. Ellis 26' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,26.36,,,,,,,
484,PT03M12.00S,2025-01-24T03:44:53.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,94,78,2025-01-24T03:44:57Z,4800000,False,,,0,,N. Jokić REBOUND (Off:2 Def:14),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,483.0,16.0,14.0,2.0,,,,,,,,,
485,PT03M08.00S,2025-01-24T03:44:57.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,6.521024967148489,44.85294117647059,1610612743,96,78,2025-01-24T03:45:04Z,4810000,False,26.0,9.0,1,left,R. Westbrook running Layup (18 PTS) (N. Jokić 13 AST),"[201566, 203999]",1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,,,2.72,N. Jokić,203999.0,13.0,,,,
487,PT02M54.00S,2025-01-24T03:45:10.6Z,3,REGULAR,2pt,Jump Shot,[],1627734,83.65637319316689,70.83333333333334,1610612758,96,80,2025-01-24T03:45:16Z,4830000,False,104.0,101.0,1,right,D. Sabonis 14' Jump Shot (23 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,Made,23.0,,,,,,14.52,,,,,,,
488,PT02M33.00S,2025-01-24T03:45:34.8Z,3,REGULAR,foul,personal,[],201566,,,1610612743,96,80,2025-01-24T03:45:44Z,4840000,False,,,0,,R. Westbrook loose ball personal FOUL (1 PF),"[201566, 1631165]",1610612743.0,DEN,loose ball,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,1628481.0,1.0,0.0,Ellis,1631165.0,,,,,,,,,,,,,,,
519,PT02M33.00S,2025-01-24T03:45:41.9Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612743,96,80,2025-01-24T03:49:02Z,4860000,False,,,0,,R. Westbrook bad pass TURNOVER (3 TO),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,3.0,,,,,,,,
491,PT02M33.00S,2025-01-24T03:45:49.0Z,3,REGULAR,substitution,out,[],201566,,,1610612758,96,80,2025-01-24T03:49:02Z,4870000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M33.00S,2025-01-24T03:45:49.0Z,3,REGULAR,substitution,in,[],1627750,,,1610612758,96,80,2025-01-24T03:49:02Z,4880000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
