actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
263,PT04M16.00S,2025-01-22T03:57:44.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612743,62,52,2025-01-22T03:57:54Z,2580000,False,,,0,,K. Oubre Jr. personal FOUL (3 PF) (Jokić 2 FT),"[1626162, 203999]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,1193.0,,,,,,,,3.0,0.0,Jokić,203999.0,,,,,,,,
265,PT04M16.00S,2025-01-22T03:58:12.3Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,63,52,2025-01-22T03:58:12Z,2600000,False,,,0,,N. Jokić Free Throw 1 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
266,PT04M16.00S,2025-01-22T03:58:12.9Z,2,REGULAR,substitution,out,[],203083,,,1610612743,63,52,2025-01-22T03:58:18Z,2610000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M16.00S,2025-01-22T03:58:12.9Z,2,REGULAR,substitution,out,[],1626162,,,1610612743,63,52,2025-01-22T03:58:18Z,2620000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M16.00S,2025-01-22T03:58:12.9Z,2,REGULAR,substitution,in,[],1627824,,,1610612743,63,52,2025-01-22T03:58:18Z,2630000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M16.00S,2025-01-22T03:58:12.9Z,2,REGULAR,substitution,in,[],1642348,,,1610612743,63,52,2025-01-22T03:58:18Z,2640000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M16.00S,2025-01-22T03:58:34.7Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,64,52,2025-01-22T03:58:34Z,2650000,False,,,0,,N. Jokić Free Throw 2 of 2 (13 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
271,PT04M04.00S,2025-01-22T03:58:50.6Z,2,REGULAR,foul,personal,[],1631124,,,1610612755,64,52,2025-01-22T03:59:02Z,2660000,False,,,0,,J. Strawther personal FOUL (2 PF),"[1631124, 1642348]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,101283.0,,,,,,,,2.0,0.0,Edwards,1642348.0,,,,,,,,
273,PT03M51.00S,2025-01-22T03:59:24.9Z,2,REGULAR,turnover,traveling,[],1630178,,,1610612755,64,52,2025-01-22T03:59:30Z,2680000,False,,,0,,T. Maxey traveling TURNOVER (2 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left,1627534.0,2.0,,,,,,,,,,,,,,,,,,
274,PT03M43.00S,2025-01-22T03:59:44.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642348,,,1610612743,64,52,2025-01-22T03:59:51Z,2690000,False,,,0,,J. Edwards personal FOUL (1 PF) (Strawther 2 FT),"[1642348, 1631124]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Left Center,1193.0,,,,,,,,1.0,0.0,Strawther,1631124.0,,,,,,,,
276,PT03M43.00S,2025-01-22T04:00:05.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631124,,,1610612743,65,52,2025-01-22T04:00:05Z,2710000,False,,,0,,J. Strawther Free Throw 1 of 2 (13 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
277,PT03M43.00S,2025-01-22T04:00:19.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631124,,,1610612743,66,52,2025-01-22T04:00:19Z,2720000,False,,,0,,J. Strawther Free Throw 2 of 2 (14 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
278,PT03M31.00S,2025-01-22T04:00:32.6Z,2,REGULAR,2pt,Jump Shot,[],202331,17.16491458607096,72.30392156862744,1610612755,66,54,2025-01-22T04:00:37Z,2730000,False,-112.0,109.0,1,left,P. George 15' pullup Jump Shot (9 PTS) (G. Yabusele 2 AST),"[202331, 1627824]",1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,8-16 Left,,,15.59,Made,9.0,G. Yabusele,1627824.0,2.0,,,,,,,,,,,,
280,PT03M17.00S,2025-01-22T04:00:46.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,88.64980289093299,40.44117647058824,1610612743,68,54,2025-01-22T04:01:21Z,2750000,False,-48.0,54.0,1,right,M. Porter Jr. 7' floating Jump Shot (9 PTS),[1629008],1610612743.0,DEN,floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,7.23,Made,9.0,,,,,,,,,,,,,,,
281,PT03M06.00S,2025-01-22T04:00:56.7Z,2,REGULAR,3pt,Jump Shot,[],1627824,32.276609724047304,50.0,1610612755,68,57,2025-01-22T04:01:02Z,2760000,False,0.0,251.0,1,left,G. Yabusele 25' 3PT  (9 PTS) (P. George 3 AST),"[1627824, 202331]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,25.09,Made,9.0,P. George,202331.0,3.0,,,,,,,,,,,,
283,PT02M51.00S,2025-01-22T04:01:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.46057818659659,48.529411764705884,1610612743,70,57,2025-01-22T04:01:17Z,2780000,False,-7.0,18.0,1,right,N. Jokić cutting finger roll Layup (15 PTS) (R. Westbrook 5 AST),"[203999, 201566]",1610612743.0,DEN,cutting finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,1.98,Made,15.0,R. Westbrook,201566.0,5.0,,,,,,,,,,,,
285,PT02M32.00S,2025-01-22T04:01:31.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627824,11.645860709592641,53.92156862745098,1610612755,70,57,2025-01-22T04:01:38Z,2800000,False,-20.0,57.0,1,left,MISS G. Yabusele 6' turnaround Hook,[1627824],1610612755.0,PHI,turnaround,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,6.03,Missed,,,,,,,,,,,,,,,,
286,PT02M31.00S,2025-01-22T04:01:32.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,70,57,2025-01-22T04:01:38Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,285.0,,,,,
288,PT02M31.00S,2025-01-22T04:01:37.4Z,2,REGULAR,substitution,out,[],1631124,,,1610612755,70,57,2025-01-22T04:01:44Z,2830000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M31.00S,2025-01-22T04:01:37.4Z,2,REGULAR,substitution,in,[],1627750,,,1610612755,70,57,2025-01-22T04:01:44Z,2840000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M26.00S,2025-01-22T04:02:00.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642348,26.49474375821288,15.196078431372548,1610612755,70,57,2025-01-22T04:02:07Z,2850000,False,174.0,197.0,1,left,MISS J. Edwards 26' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,26.25,Missed,,,,,,,,,,,,,,,,
291,PT02M24.00S,2025-01-22T04:02:03.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,70,57,2025-01-22T04:02:03Z,2860000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,290.0,,,,,
294,PT02M08.00S,2025-01-22T04:02:37.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631128,90.09526938239159,42.64705882352941,1610612743,72,57,2025-01-22T04:02:41Z,2890000,False,-37.0,41.0,1,right,C. Braun turnaround Hook (12 PTS) (R. Westbrook 6 AST),"[1631128, 201566]",1610612743.0,DEN,turnaround,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,5.48,Made,12.0,R. Westbrook,201566.0,6.0,,,,,,,,,,,,
296,PT01M47.00S,2025-01-22T04:02:57.4Z,2,REGULAR,3pt,Jump Shot,[],1642348,10.726018396846255,94.85294117647058,1610612755,72,60,2025-01-22T04:03:02Z,2910000,False,-224.0,48.0,1,left,J. Edwards 3PT  (6 PTS) (E. Gordon 3 AST),"[1642348, 201569]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Left Corner 3,24+ Left,,,22.94,Made,6.0,E. Gordon,201569.0,3.0,,,,,,,,,,,,
298,PT01M31.00S,2025-01-22T04:03:13.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,89.30683311432325,57.107843137254896,1610612743,72,60,2025-01-22T04:03:19Z,2930000,False,36.0,48.0,1,right,MISS N. Jokić driving floating bank Shot,[203999],1610612743.0,DEN,driving floating bank,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,5.97,Missed,,,,,,,,,,,,,,,,
299,PT01M29.00S,2025-01-22T04:03:16.0Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,72,60,2025-01-22T04:03:16Z,2940000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,298.0,2.0,2.0,0.0,,
300,PT01M23.00S,2025-01-22T04:03:21.5Z,2,REGULAR,3pt,Jump Shot,[],1627824,22.026938239159,10.049019607843137,1610612755,72,63,2025-01-22T04:04:10Z,2950000,False,200.0,155.0,1,left,G. Yabusele 25' 3PT  (12 PTS) (T. Maxey 6 AST),"[1627824, 1630178]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,25.26,Made,12.0,T. Maxey,1630178.0,6.0,,,,,,,,,,,,
302,PT01M16.00S,2025-01-22T04:03:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.11760840998686,44.36274509803921,1610612743,74,63,2025-01-22T04:04:33Z,2970000,False,-28.0,12.0,1,right,N. Jokić driving reverse Layup (17 PTS) (R. Westbrook 7 AST),"[203999, 201566]",1610612743.0,DEN,driving reverse,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,3.07,Made,17.0,R. Westbrook,201566.0,7.0,,,,,,,,,,,,
303,PT01M16.00S,2025-01-22T04:03:34.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627824,,,1610612743,74,63,2025-01-22T04:03:46Z,2980000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (Jokić 1 FT),"[1627824, 203999]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,1.0,0.0,Jokić,203999.0,,,,,,,,
306,PT01M16.00S,2025-01-22T04:04:12.0Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,75,63,2025-01-22T04:04:12Z,3000000,False,,,0,,N. Jokić Free Throw 1 of 1 (18 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
307,PT01M02.00S,2025-01-22T04:04:27.1Z,2,REGULAR,turnover,bad pass,[],1642348,,,1610612755,75,63,2025-01-22T04:04:30Z,3010000,False,,,0,,J. Edwards bad pass TURNOVER (2 TO),"[1642348, 1631128]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,Braun,1631128.0,,,,,,
308,PT01M02.00S,2025-01-22T04:04:27.1Z,2,REGULAR,steal,,[],1631128,,,1610612743,75,63,2025-01-22T04:04:28Z,3020000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
309,PT00M59.30S,2025-01-22T04:04:30.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631128,94.82588699080158,48.529411764705884,1610612743,75,63,2025-01-22T04:05:00Z,3030000,False,-7.0,-4.0,1,right,MISS C. Braun running finger roll Layup,[1631128],1610612743.0,DEN,running finger roll,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,0.84,Missed,,,,,,,,,,,,,,,,
310,PT00M58.20S,2025-01-22T04:04:32.0Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,75,63,2025-01-22T04:04:32Z,3040000,False,,,0,,M. Porter Jr. REBOUND (Off:3 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,309.0,5.0,2.0,3.0,,
311,PT00M58.10S,2025-01-22T04:04:33.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover', '2ndchance']",1629008,91.93495400788436,26.96078431372549,1610612743,77,63,2025-01-22T04:07:57Z,3050000,False,-115.0,23.0,1,right,M. Porter Jr. 11' floating Jump Shot (11 PTS),[1629008],1610612743.0,DEN,floating,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,11.75,Made,11.0,,,,,,,,,,,,,,,
312,PT00M42.40S,2025-01-22T04:04:51.1Z,2,REGULAR,2pt,Jump Shot,[],202331,5.206964520367937,77.69607843137256,1610612755,77,65,2025-01-22T04:04:56Z,3060000,False,-138.0,-4.0,1,left,P. George 13' turnaround fadeaway Jump Shot (11 PTS) (T. Maxey 7 AST),"[202331, 1630178]",1610612755.0,PHI,turnaround fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Left,,,13.85,Made,11.0,T. Maxey,1630178.0,7.0,,,,,,,,,,,,
314,PT00M31.70S,2025-01-22T04:05:04.0Z,2,REGULAR,2pt,Jump Shot,[],1629008,77.7431011826544,66.91176470588235,1610612743,77,65,2025-01-22T04:05:09Z,3080000,False,85.0,157.0,1,right,MISS M. Porter Jr. 17' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,17.81,Missed,,,,,,,,,,,,,,,,
315,PT00M28.20S,2025-01-22T04:05:07.5Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,77,65,2025-01-22T04:05:09Z,3090000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,314.0,3.0,3.0,0.0,,
316,PT00M09.60S,2025-01-22T04:05:26.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,29.38567674113009,28.431372549019606,1610612755,77,65,2025-01-22T04:05:32Z,3100000,False,108.0,224.0,1,left,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,24.83,Missed,,,,,,,,,,,,,,,,
317,PT00M05.70S,2025-01-22T04:05:30.0Z,2,REGULAR,rebound,offensive,[],202331,,,1610612755,77,65,2025-01-22T04:05:32Z,3110000,False,,,0,,P. George REBOUND (Off:1 Def:3),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,316.0,4.0,3.0,1.0,,
318,PT00M00.10S,2025-01-22T04:05:37.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,12.565703022339028,46.81372549019608,1610612755,77,67,2025-01-22T04:05:50Z,3120000,False,16.0,66.0,1,left,T. Maxey 6' driving finger roll Layup (19 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,6.75,Made,19.0,,,,,,,,,,,,,,,
319,PT00M00.00S,2025-01-22T04:05:41.4Z,2,REGULAR,period,end,[],0,,,1610612743,77,67,2025-01-22T04:05:41Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-01-22T04:21:44.1Z,3,REGULAR,substitution,out,['startperiod'],1642348,,,1610612743,77,67,2025-01-22T04:22:16Z,3140000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-01-22T04:21:44.1Z,3,REGULAR,substitution,out,['startperiod'],1627824,,,1610612743,77,67,2025-01-22T04:22:16Z,3150000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-01-22T04:21:44.1Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612743,77,67,2025-01-22T04:22:16Z,3160000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-01-22T04:21:44.1Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612743,77,67,2025-01-22T04:22:16Z,3170000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-01-22T04:22:32.3Z,3,REGULAR,period,start,[],0,,,1610612755,77,67,2025-01-22T04:22:32Z,3180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M46.00S,2025-01-22T04:22:45.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,87.20433639947439,56.61764705882353,1610612755,77,69,2025-01-22T04:22:50Z,3190000,False,33.0,68.0,1,right,T. Maxey 7' driving floating Jump Shot (21 PTS) (P. George 4 AST),"[1630178, 202331]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,7.54,Made,21.0,P. George,202331.0,4.0,,,,,,,,,,,,
327,PT11M32.00S,2025-01-22T04:22:59.3Z,3,REGULAR,3pt,Jump Shot,[],201566,25.04927726675427,82.84313725490196,1610612743,77,69,2025-01-22T04:23:04Z,3210000,False,-164.0,183.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,24.59,Missed,,,,,,,,,,,,,,,,
328,PT11M29.00S,2025-01-22T04:23:02.3Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,77,69,2025-01-22T04:23:04Z,3220000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,327.0,1.0,1.0,0.0,,
329,PT11M22.00S,2025-01-22T04:23:09.3Z,3,REGULAR,2pt,Jump Shot,[],202331,75.50919842312747,63.23529411764706,1610612755,77,69,2025-01-22T04:23:14Z,3230000,False,66.0,178.0,1,right,MISS P. George 18' pullup Shot,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,18.96,Missed,,,,,,,,,,,,,,,,
330,PT11M20.00S,2025-01-22T04:23:11.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,77,69,2025-01-22T04:23:14Z,3240000,False,,,0,,N. Jokić REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,329.0,4.0,4.0,0.0,,
331,PT11M15.00S,2025-01-22T04:23:18.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631128,6.389618922470433,47.30392156862745,1610612743,79,69,2025-01-22T04:24:24Z,3250000,False,13.0,8.0,1,left,C. Braun running DUNK (14 PTS) (N. Jokić 6 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,1.55,Made,14.0,N. Jokić,203999.0,6.0,,,,,,,,,,,,
333,PT10M50.00S,2025-01-22T04:23:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.85479632063075,48.03921568627451,1610612755,79,69,2025-01-22T04:23:46Z,3270000,False,-10.0,15.0,1,right,MISS A. Drummond Layup - blocked,"[203083, 203999]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,1.77,Missed,,,,,,,,,,,,,,,Jokić,203999.0
334,PT10M50.00S,2025-01-22T04:23:41.4Z,3,REGULAR,block,,[],203999,,,1610612755,79,69,2025-01-22T04:23:43Z,3280000,False,,,0,,N. Jokić BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT10M48.00S,2025-01-22T04:23:43.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,79,69,2025-01-22T04:23:46Z,3290000,False,,,0,,N. Jokić REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,333.0,5.0,5.0,0.0,,
336,PT10M42.00S,2025-01-22T04:23:49.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,5.863994743758213,43.38235294117647,1610612743,81,69,2025-01-22T04:25:26Z,3300000,False,33.0,3.0,1,left,N. Jokić bank Hook (20 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,bank,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,3.32,Made,20.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,
338,PT10M18.00S,2025-01-22T04:24:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.30026281208936,51.470588235294116,1610612755,81,69,2025-01-22T04:24:17Z,3320000,False,7.0,1.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,0.75,Missed,,,,,,,,,,,,,,,,
339,PT10M17.00S,2025-01-22T04:24:13.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,81,69,2025-01-22T04:24:17Z,3330000,False,,,0,,N. Jokić REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,338.0,6.0,6.0,0.0,,
340,PT10M12.00S,2025-01-22T04:24:18.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,10.200394218134035,0.9803921568627451,1610612743,84,69,2025-01-22T04:24:24Z,3340000,False,245.0,43.0,1,left,M. Porter Jr. 24' 3PT  (14 PTS) (C. Braun 2 AST),"[1629008, 1631128]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,24.89,Made,14.0,C. Braun,1631128.0,2.0,,,,,,,,,,,,
342,PT09M57.00S,2025-01-22T04:24:34.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,94.03745072273325,48.03921568627451,1610612755,84,71,2025-01-22T04:24:38Z,3360000,False,-10.0,4.0,1,right,A. Drummond DUNK (6 PTS) (P. George 5 AST),"[203083, 202331]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,1.04,Made,6.0,P. George,202331.0,5.0,,,,,,,,,,,,
344,PT09M50.00S,2025-01-22T04:24:48.9Z,3,REGULAR,foul,offensive,[],1627750,,,1610612743,84,71,2025-01-22T04:24:55Z,3380000,False,,,0,,J. Murray offensive FOUL (1 PF),"[1627750, 203083]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,1627534.0,,,,,,,,1.0,0.0,Drummond,203083.0,,,,,,,,
346,PT09M50.00S,2025-01-22T04:24:48.9Z,3,REGULAR,turnover,offensive foul,[],1627750,,,1610612743,84,71,2025-01-22T04:24:48Z,3400000,False,,,0,,J. Murray offensive foul TURNOVER (3 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,1627534.0,3.0,,,,,,,,,,,,,,,,,,
347,PT09M37.00S,2025-01-22T04:25:15.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202331,88.12417871222075,24.754901960784316,1610612755,84,71,2025-01-22T04:26:16Z,3410000,False,-126.0,59.0,1,right,MISS P. George 13' fadeaway Shot,[202331],1610612755.0,PHI,fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Left,,,13.94,Missed,,,,,,,,,,,,,,,,
348,PT09M34.00S,2025-01-22T04:25:18.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,84,71,2025-01-22T04:25:24Z,3420000,False,,,0,,N. Jokić REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,347.0,7.0,7.0,0.0,,
349,PT09M30.00S,2025-01-22T04:25:26.4Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612743,84,71,2025-01-22T04:25:34Z,3430000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Braun 2 FT),"[203083, 1631128]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,2.0,0.0,Braun,1631128.0,,,,,,,,
351,PT09M30.00S,2025-01-22T04:25:49.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631128,,,1610612743,85,71,2025-01-22T04:25:49Z,3450000,False,,,0,,C. Braun Free Throw 1 of 2 (15 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
