actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
260,PT06M59.00S,2024-10-25T02:52:53.9Z,2,REGULAR,rebound,defensive,[],1642349,,,1610612760,32,42,2024-10-25T02:52:56Z,2560000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,,258.0,1.0,1.0,0.0,,,,,,,,,,,,
261,PT06M57.00S,2024-10-25T02:52:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,94.69448094612353,43.13725490196079,1610612760,32,42,2024-10-25T02:53:05Z,2570000,False,-34.0,-3.0,1,right,MISS S. Gilgeous-Alexander running Layup - blocked,"[1628983, 201566]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.44,Missed,Westbrook,201566.0,,,,,,,,,,,,,,,,
262,PT06M57.00S,2024-10-25T02:52:56.9Z,2,REGULAR,block,,[],201566,,,1610612760,32,42,2024-10-25T02:52:59Z,2580000,False,,,0,,R. Westbrook BLOCK (2 BLK),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT06M57.00S,2024-10-25T02:52:56.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,32,42,2024-10-25T02:53:05Z,2590000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,261.0,,,,,,,,,,,,,,,
265,PT06M55.00S,2024-10-25T02:53:16.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,82.7365308804205,60.5392156862745,1610612760,32,42,2024-10-25T02:53:23Z,2610000,False,53.0,110.0,1,right,MISS S. Gilgeous-Alexander 12' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.18,Missed,,,,,,,,,,,,,,,,,,
266,PT06M52.00S,2024-10-25T02:53:19.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,32,42,2024-10-25T02:53:23Z,2620000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,265.0,3.0,3.0,0.0,,,,,,,,,,,,
267,PT06M47.00S,2024-10-25T02:53:23.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203932,5.863994743758213,46.81372549019608,1610612743,32,42,2024-10-25T02:53:39Z,2630000,False,16.0,3.0,1,left,MISS A. Gordon Layup - blocked,"[203932, 1630598]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.61,Missed,Wiggins,1630598.0,,,,,,,,,,,,,,,,
268,PT06M47.00S,2024-10-25T02:53:23.6Z,2,REGULAR,block,,[],1630598,,,1610612743,32,42,2024-10-25T02:53:26Z,2640000,False,,,0,,A. Wiggins BLOCK (1 BLK),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT06M46.00S,2024-10-25T02:53:24.6Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,32,42,2024-10-25T02:53:39Z,2650000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,267.0,2.0,1.0,1.0,,,,,,,,,,,,
270,PT06M46.00S,2024-10-25T02:53:27.7Z,2,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612743,32,42,2024-10-25T02:53:39Z,2660000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Gordon 2 FT),"[1628983, 203932]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202037.0,2.0,0.0,Gordon,203932.0,,,,
272,PT06M46.00S,2024-10-25T02:53:52.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203932,,,1610612743,33,42,2024-10-25T02:53:52Z,2680000,False,,,0,,A. Gordon Free Throw 1 of 2 (3 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
273,PT06M46.00S,2024-10-25T02:53:53.2Z,2,REGULAR,substitution,out,[],201566,,,1610612743,33,42,2024-10-25T02:54:02Z,2690000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M46.00S,2024-10-25T02:53:53.2Z,2,REGULAR,substitution,out,[],1627936,,,1610612743,33,42,2024-10-25T02:54:02Z,2700000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M46.00S,2024-10-25T02:53:53.2Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,33,42,2024-10-25T02:54:02Z,2710000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M46.00S,2024-10-25T02:53:53.2Z,2,REGULAR,substitution,in,[],1629652,,,1610612743,33,42,2024-10-25T02:54:02Z,2720000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M46.00S,2024-10-25T02:54:15.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203932,,,1610612743,34,42,2024-10-25T02:54:15Z,2730000,False,,,0,,A. Gordon Free Throw 2 of 2 (4 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
278,PT06M31.00S,2024-10-25T02:54:31.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,81.68528252299606,53.18627450980392,1610612760,34,44,2024-10-25T02:54:37Z,2740000,False,16.0,120.0,1,right,A. Wiggins 12' pullup Jump Shot (11 PTS) (C. Holmgren 3 AST),"[1630598, 1631096]",1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,12.08,Made,,,,,,,,,,,,,,,11.0,C. Holmgren,1631096.0,3.0
280,PT06M10.00S,2024-10-25T02:54:55.2Z,2,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612743,34,44,2024-10-25T02:55:08Z,2760000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Jokić 2 FT),"[1631096, 203999]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202041.0,1.0,0.0,Jokić,203999.0,,,,
282,PT06M10.00S,2024-10-25T02:55:19.5Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,35,44,2024-10-25T02:55:19Z,2780000,False,,,0,,N. Jokić Free Throw 1 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
283,PT06M10.00S,2024-10-25T02:55:39.1Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,36,44,2024-10-25T02:55:39Z,2790000,False,,,0,,N. Jokić Free Throw 2 of 2 (10 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
284,PT05M56.00S,2024-10-25T02:55:54.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,84.05059132720105,50.98039215686274,1610612760,36,46,2024-10-25T02:56:00Z,2800000,False,5.0,97.0,1,right,S. Gilgeous-Alexander 9' pullup Jump Shot (10 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.75,Made,,,,,,,,,,,,,,,10.0,,,
285,PT05M40.00S,2024-10-25T02:56:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.1268068331143235,45.09803921568628,1610612743,38,46,2024-10-25T02:56:14Z,2810000,False,25.0,5.0,1,left,N. Jokić driving finger roll Layup (12 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,,,,,,,,,12.0,C. Braun,1631128.0,1.0
287,PT05M24.00S,2024-10-25T02:56:25.2Z,2,REGULAR,3pt,Jump Shot,[],1642349,67.09921156373193,36.27450980392157,1610612760,38,46,2024-10-25T02:56:30Z,2830000,False,-69.0,257.0,1,right,MISS A. Mitchell 26' 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
288,PT05M21.00S,2024-10-25T02:56:28.2Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,38,46,2024-10-25T02:56:30Z,2840000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,287.0,3.0,2.0,1.0,,,,,,,,,,,,
289,PT05M14.00S,2024-10-25T02:56:35.6Z,2,REGULAR,turnover,bad pass,[],1631128,,,1610612743,38,46,2024-10-25T02:56:39Z,2850000,False,,,0,,C. Braun bad pass TURNOVER (3 TO),"[1631128, 1631096]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,3.0,Holmgren,1631096.0,,,,,,,,,
290,PT05M14.00S,2024-10-25T02:56:35.6Z,2,REGULAR,steal,,[],1631096,,,1610612760,38,46,2024-10-25T02:56:37Z,2860000,False,,,0,,C. Holmgren STEAL (2 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
291,PT05M02.00S,2024-10-25T02:56:48.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,89.43823915900131,21.323529411764707,1610612760,38,46,2024-10-25T02:56:55Z,2870000,False,-143.0,47.0,1,right,MISS S. Gilgeous-Alexander 15' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,15.08,Missed,,,,,,,,,,,,,,,,,,
292,PT04M59.00S,2024-10-25T02:56:51.3Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,38,46,2024-10-25T02:56:55Z,2880000,False,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,291.0,3.0,2.0,1.0,,,,,,,,,,,,
293,PT04M49.00S,2024-10-25T02:57:00.8Z,2,REGULAR,3pt,Jump Shot,[],1631128,8.886333771353483,3.9215686274509802,1610612743,38,46,2024-10-25T02:57:09Z,2890000,False,230.0,31.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,23.25,Missed,,,,,,,,,,,,,,,,,,
294,PT04M45.00S,2024-10-25T02:57:04.8Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,38,46,2024-10-25T02:57:09Z,2900000,False,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,,293.0,4.0,2.0,2.0,,,,,,,,,,,,
295,PT04M45.00S,2024-10-25T02:57:07.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,5.590000152587891,50.0,1610612743,38,46,2024-10-25T02:57:07Z,2910000,False,0.0,0.0,1,left,MISS A. Gordon tip Layup,[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
296,PT04M45.00S,2024-10-25T02:57:08.4Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,38,46,2024-10-25T02:57:08Z,2920000,False,,,0,,A. Gordon REBOUND (Off:3 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,295.0,5.0,2.0,3.0,,,,,,,,,,,,
297,PT04M45.00S,2024-10-25T02:57:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,5.590000152587891,50.0,1610612743,40,46,2024-10-25T02:57:08Z,2930000,False,0.0,0.0,1,left,A. Gordon tip Layup (6 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,6.0,,,
298,PT04M45.00S,2024-10-25T02:57:10.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,40,46,2024-10-25T02:57:10Z,2940000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M45.00S,2024-10-25T03:00:22.9Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,40,46,2024-10-25T03:00:33Z,2950000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M45.00S,2024-10-25T03:00:22.9Z,2,REGULAR,substitution,out,[],1642349,,,1610612760,40,46,2024-10-25T03:00:33Z,2960000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M45.00S,2024-10-25T03:00:22.9Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,40,46,2024-10-25T03:00:33Z,2970000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M45.00S,2024-10-25T03:00:22.9Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,40,46,2024-10-25T03:00:33Z,2980000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M26.00S,2024-10-25T03:00:51.2Z,2,REGULAR,2pt,Jump Shot,[],1629652,87.72996057818659,66.91176470588235,1610612760,40,46,2024-10-25T03:00:55Z,2990000,False,85.0,63.0,1,right,MISS L. Dort 10' pullup Shot - blocked,"[1629652, 1631128]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,10.54,Missed,Braun,1631128.0,,,,,,,,,,,,,,,,
304,PT04M26.00S,2024-10-25T03:00:51.2Z,2,REGULAR,block,,[],1631128,,,1610612760,40,46,2024-10-25T03:00:53Z,3000000,False,,,0,,C. Braun BLOCK (2 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
305,PT04M24.00S,2024-10-25T03:00:53.2Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,40,46,2024-10-25T03:00:55Z,3010000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Right,,,,,303.0,3.0,3.0,0.0,,,,,,,,,,,,
306,PT04M19.00S,2024-10-25T03:00:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,5.863994743758213,50.245098039215684,1610612743,42,46,2024-10-25T03:01:04Z,3020000,False,-1.0,3.0,1,left,C. Braun running Layup (6 PTS) (N. Jokić 4 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,,,,,,,,6.0,N. Jokić,203999.0,4.0
308,PT04M04.00S,2024-10-25T03:01:15.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,91.67214191852825,50.73529411764706,1610612760,42,48,2024-10-25T03:01:20Z,3040000,False,4.0,26.0,1,right,C. Holmgren cutting Layup (9 PTS) (J. Williams 3 AST),"[1631096, 1631114]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,,,,,,,,,9.0,J. Williams,1631114.0,3.0
310,PT04M04.00S,2024-10-25T03:01:18.1Z,2,REGULAR,foul,personal,['1freethrow'],1627750,,,1610612760,42,48,2024-10-25T03:01:32Z,3060000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Holmgren 1 FT),"[1627750, 1631096]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202037.0,1.0,0.0,Holmgren,1631096.0,,,,
312,PT04M04.00S,2024-10-25T03:01:47.2Z,2,REGULAR,freethrow,1 of 1,[],1631096,,,1610612760,42,49,2024-10-25T03:01:47Z,3080000,False,,,0,,C. Holmgren Free Throw 1 of 1 (10 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
313,PT03M52.00S,2024-10-25T03:01:58.4Z,2,REGULAR,3pt,Jump Shot,[],1629008,32.40801576872536,52.69607843137255,1610612743,45,49,2024-10-25T03:02:03Z,3090000,False,-13.0,252.0,1,left,M. Porter Jr. 25' 3PT  (5 PTS) (N. Jokić 5 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.25,Made,,,,,,,,,,,,,,,5.0,N. Jokić,203999.0,5.0
315,PT03M37.00S,2024-10-25T03:02:13.2Z,2,REGULAR,3pt,Jump Shot,[],1630198,74.19513797634691,13.23529411764706,1610612760,45,52,2024-10-25T03:02:23Z,3110000,False,-184.0,190.0,1,right,I. Joe 26' 3PT  (7 PTS) (S. Gilgeous-Alexander 2 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.44,Made,,,,,,,,,,,,,,,7.0,S. Gilgeous-Alexander,1628983.0,2.0
317,PT03M16.00S,2024-10-25T03:02:34.4Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.750985545335087,66.66666666666666,1610612743,45,52,2024-10-25T03:03:13Z,3130000,False,-83.0,246.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
318,PT03M14.00S,2024-10-25T03:02:36.4Z,2,REGULAR,rebound,offensive,[],1627750,,,1610612743,45,52,2024-10-25T03:02:39Z,3140000,False,,,0,,J. Murray REBOUND (Off:2 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,317.0,3.0,1.0,2.0,,,,,,,,,,,,
319,PT03M07.00S,2024-10-25T03:02:44.6Z,2,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,45,52,2024-10-25T03:02:50Z,3150000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (3 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,202037.0,,,,,,,,
320,PT02M56.00S,2024-10-25T03:03:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631096,93.11760840998686,45.34313725490196,1610612760,45,54,2024-10-25T03:03:09Z,3160000,False,-23.0,12.0,1,right,C. Holmgren driving Layup (12 PTS),[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,,,,,,,12.0,,,
321,PT02M56.00S,2024-10-25T03:03:06.6Z,2,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612760,45,54,2024-10-25T03:03:13Z,3170000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Holmgren 1 FT),"[1629008, 1631096]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202037.0,2.0,0.0,Holmgren,1631096.0,,,,
323,PT02M56.00S,2024-10-25T03:03:34.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1631096,,,1610612760,45,54,2024-10-25T03:03:34Z,3190000,False,,,0,,MISS C. Holmgren Free Throw 1 of 1,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
324,PT02M54.00S,2024-10-25T03:03:34.9Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,45,54,2024-10-25T03:03:34Z,3200000,False,,,0,,J. Murray REBOUND (Off:2 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,323.0,4.0,2.0,2.0,,,,,,,,,,,,
325,PT02M43.00S,2024-10-25T03:03:45.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,12.959921156373195,39.46078431372549,1610612743,47,54,2024-10-25T03:03:51Z,3210000,False,53.0,69.0,1,left,J. Murray 8' driving floating Jump Shot (9 PTS),[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Right,8.71,Made,,,,,,,,,,,,,,,9.0,,,
326,PT02M29.00S,2024-10-25T03:03:59.0Z,2,REGULAR,2pt,Jump Shot,[],1628983,78.0059132720105,69.6078431372549,1610612760,47,56,2024-10-25T03:04:03Z,3220000,False,98.0,154.0,1,right,S. Gilgeous-Alexander 18' pullup Jump Shot (12 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,18.27,Made,,,,,,,,,,,,,,,12.0,,,
327,PT02M08.00S,2024-10-25T03:04:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,7.440867279894875,40.68627450980392,1610612743,47,56,2024-10-25T03:04:25Z,3230000,False,47.0,17.0,1,left,MISS J. Murray pullup Shot - blocked,"[1627750, 1629652]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,Dort,1629652.0,,,,,,,,,,,,,,,,
345,PT02M08.00S,2024-10-25T03:04:20.0Z,2,REGULAR,block,,[],1629652,,,1610612743,47,56,2024-10-25T03:06:45Z,3235000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
328,PT02M06.00S,2024-10-25T03:04:22.0Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,47,56,2024-10-25T03:05:52Z,3240000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,327.0,4.0,2.0,2.0,,,,,,,,,,,,
329,PT02M03.00S,2024-10-25T03:04:54.5Z,2,REGULAR,jumpball,recovered,[],203999,,,1610612760,47,56,2024-10-25T03:04:54Z,3250000,False,,,0,,Jump Ball J. Murray vs. S. Gilgeous-Alexander: Tip to N. Jokić,"[203999, 1627750, 1628983]",1610612743.0,DEN,heldball,N. Jokić,203999.0,Jokić,N. Jokić,Murray,1627750.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,,,,,,
332,PT02M03.00S,2024-10-25T03:04:54.5Z,2,REGULAR,turnover,lost ball,[],1631096,,,1610612760,47,56,2024-10-25T03:04:54Z,3280000,False,,,0,,C. Holmgren lost ball TURNOVER (2 TO),"[1631096, 1627750]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,2.0,Murray,1627750.0,,,,,,,,,
333,PT02M03.00S,2024-10-25T03:04:54.5Z,2,REGULAR,steal,,[],1627750,,,1610612743,47,56,2024-10-25T03:04:54Z,3290000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M57.00S,2024-10-25T03:04:59.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203999,35.29894875164258,36.27450980392157,1610612743,47,56,2024-10-25T03:05:15Z,3300000,False,69.0,279.0,1,left,MISS N. Jokić 28' driving floating 3PT,[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,28.76,Missed,,,,,,,,,,,,,,,,,,
335,PT01M57.00S,2024-10-25T03:04:59.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,47,56,2024-10-25T03:05:13Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,334.0,,,,,,,,,,,,,,,
337,PT01M57.00S,2024-10-25T03:05:14.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,47,56,2024-10-25T03:05:34Z,3330000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202037.0,,,,,,,,
338,PT01M48.00S,2024-10-25T03:05:24.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,75.24638633377135,11.029411764705882,1610612760,47,56,2024-10-25T03:07:42Z,3340000,False,-195.0,180.0,1,right,MISS I. Joe 26' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
339,PT01M45.00S,2024-10-25T03:05:27.0Z,2,REGULAR,rebound,offensive,[],1631096,,,1610612760,47,56,2024-10-25T03:05:27Z,3350000,False,,,0,,C. Holmgren REBOUND (Off:3 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,338.0,5.0,2.0,3.0,,,,,,,,,,,,
340,PT01M42.00S,2024-10-25T03:05:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630198,87.99277266754271,44.6078431372549,1610612760,47,56,2024-10-25T03:05:42Z,3360000,False,-27.0,60.0,1,right,MISS I. Joe 6' cutting Layup,[1630198],1610612760.0,OKC,cutting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
