actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
437,PT03M25.00S,2025-02-21T01:39:25.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,68,93,2025-02-21T01:39:25Z,4350000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M25.00S,2025-02-21T01:42:05.6Z,3,REGULAR,substitution,out,[],1630215,,,1610612755,68,93,2025-02-21T01:42:10Z,4360000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M25.00S,2025-02-21T01:42:05.6Z,3,REGULAR,substitution,out,[],203954,,,1610612755,68,93,2025-02-21T01:42:10Z,4370000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M25.00S,2025-02-21T01:42:05.6Z,3,REGULAR,substitution,in,[],1629656,,,1610612755,68,93,2025-02-21T01:42:10Z,4380000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M25.00S,2025-02-21T01:42:05.6Z,3,REGULAR,substitution,in,[],1641741,,,1610612755,68,93,2025-02-21T01:42:10Z,4390000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M07.00S,2025-02-21T01:42:57.7Z,3,REGULAR,2pt,Jump Shot,[],1641741,73.9323258869908,48.77450980392157,1610612755,68,93,2025-02-21T01:43:04Z,4400000,False,-6.0,193.0,1,right,MISS R. Council IV 19' pullup Shot,[1641741],1610612755.0,PHI,pullup,,,Council IV,R. Council IV,,,,,Mid-Range,16-24 Center,,,,,,19.26,Missed,,,,,,,,,,,,,
443,PT03M05.00S,2025-02-21T01:42:59.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,68,93,2025-02-21T01:43:04Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,442.0,,,,,,,
445,PT02M53.00S,2025-02-21T01:43:26.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631223,70.90998685939553,78.43137254901961,1610612755,68,93,2025-02-21T01:43:31Z,4430000,False,142.0,221.0,1,right,MISS D. Roddy 26' 3PT,[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,26.27,Missed,,,,,,,,,,,,,
446,PT02M49.00S,2025-02-21T01:43:30.0Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612738,68,93,2025-02-21T01:43:31Z,4440000,False,,,0,,L. Kornet REBOUND (Off:2 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,445.0,4.0,2.0,2.0,,,,
447,PT02M41.00S,2025-02-21T01:43:37.7Z,3,REGULAR,3pt,Jump Shot,[],1630202,9.806176084099869,4.6568627450980395,1610612738,68,93,2025-02-21T02:51:20Z,4450000,False,227.0,40.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,,,23.01,Missed,,,,,,,,,,,,,
448,PT02M40.00S,2025-02-21T01:43:38.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,68,93,2025-02-21T01:43:53Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,447.0,,,,,,,
450,PT02M40.00S,2025-02-21T01:43:52.6Z,3,REGULAR,foul,personal,[],1631223,,,1610612738,68,93,2025-02-21T01:44:02Z,4480000,False,,,0,,D. Roddy loose ball personal FOUL (1 PF),"[1631223, 1628436]",1610612755.0,PHI,loose ball,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
452,PT02M36.00S,2025-02-21T01:44:08.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,17.16491458607096,66.42156862745098,1610612738,68,95,2025-02-21T01:44:14Z,4500000,False,-82.0,109.0,1,left,J. Tatum 13' turnaround Jump Shot (15 PTS) (S. Hauser 2 AST),"[1628369, 1630573]",1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,13.64,Made,15.0,S. Hauser,1630573.0,2.0,,,,,,,,,
454,PT02M25.00S,2025-02-21T01:44:19.8Z,3,REGULAR,3pt,Jump Shot,[],1641741,73.9323258869908,85.04901960784314,1610612755,71,95,2025-02-21T01:44:24Z,4520000,False,175.0,193.0,1,right,R. Council IV 26' 3PT  (5 PTS) (Q. Grimes 2 AST),"[1641741, 1629656]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,,,26.03,Made,5.0,Q. Grimes,1629656.0,2.0,,,,,,,,,
456,PT02M02.00S,2025-02-21T01:44:43.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,5.995400788436268,45.83333333333333,1610612738,71,97,2025-02-21T01:44:47Z,4540000,False,21.0,4.0,1,left,P. Pritchard driving Layup (19 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,2.12,Made,19.0,,,,,,,,,,,,
457,PT01M44.00S,2025-02-21T01:45:02.0Z,3,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,71,97,2025-02-21T01:45:08Z,4550000,False,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (1 TO),[1629656],1610612755.0,PHI,bad pass,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,201638.0,,,,,,,,,,,1.0,,,,,,,,
458,PT01M36.00S,2025-02-21T01:45:16.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201143,21.895532194480946,8.823529411764707,1610612738,71,100,2025-02-21T01:45:22Z,4560000,False,206.0,153.0,1,left,A. Horford 25' 3PT  (11 PTS) (J. Tatum 10 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,25.67,Made,11.0,J. Tatum,1628369.0,10.0,,,,,,,,,
460,PT01M24.00S,2025-02-21T01:45:27.8Z,3,REGULAR,3pt,Jump Shot,[],1641741,65.39093298291722,61.76470588235294,1610612755,74,100,2025-02-21T01:45:32Z,4580000,False,59.0,273.0,1,right,R. Council IV 27' 3PT  (8 PTS) (Q. Grimes 3 AST),"[1641741, 1629656]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,,,,27.91,Made,8.0,Q. Grimes,1629656.0,3.0,,,,,,,,,
462,PT01M12.00S,2025-02-21T01:45:39.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.53942181340342,30.88235294117647,1610612738,74,100,2025-02-21T01:45:44Z,4600000,False,96.0,253.0,1,left,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,27.08,Missed,,,,,,,,,,,,,
463,PT01M09.00S,2025-02-21T01:45:42.7Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,74,100,2025-02-21T01:45:44Z,4610000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:7),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,462.0,7.0,7.0,0.0,,,,
464,PT00M59.80S,2025-02-21T01:45:52.6Z,3,REGULAR,3pt,Jump Shot,[],1641741,63.6826544021025,49.50980392156863,1610612755,74,100,2025-02-21T01:45:57Z,4620000,False,-2.0,289.0,1,right,MISS R. Council IV 28' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,,,,28.89,Missed,,,,,,,,,,,,,
465,PT00M57.50S,2025-02-21T01:45:54.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,74,100,2025-02-21T01:45:57Z,4630000,False,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,464.0,9.0,9.0,0.0,,,,
466,PT00M39.90S,2025-02-21T01:46:13.2Z,3,REGULAR,3pt,Jump Shot,[],201143,10.726018396846255,2.941176470588235,1610612738,74,100,2025-02-21T01:46:20Z,4640000,False,235.0,48.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,24.02,Missed,,,,,,,,,,,,,
467,PT00M39.00S,2025-02-21T01:46:14.1Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,74,100,2025-02-21T01:47:23Z,4650000,False,,,0,,L. Kornet REBOUND (Off:3 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,466.0,5.0,2.0,3.0,,,,
468,PT00M39.00S,2025-02-21T01:46:17.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,74,100,2025-02-21T01:47:42Z,4660000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
469,PT00M38.10S,2025-02-21T01:46:18.8Z,3,REGULAR,rebound,offensive,[],1630573,,,1610612738,74,100,2025-02-21T01:47:42Z,4670000,False,,,0,,S. Hauser REBOUND (Off:1 Def:0),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,468.0,1.0,0.0,1.0,,,,
470,PT00M37.20S,2025-02-21T01:46:22.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630573,5.590000152587891,50.0,1610612738,74,100,2025-02-21T01:48:00Z,4680000,False,0.0,0.0,1,left,MISS S. Hauser tip Layup,[1630573],1610612738.0,BOS,tip,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
471,PT00M36.20S,2025-02-21T01:46:23.0Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612755,74,100,2025-02-21T01:48:00Z,4690000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,470.0,2.0,2.0,0.0,,,,
472,PT00M24.40S,2025-02-21T01:46:28.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,89.43823915900131,45.588235294117645,1610612755,74,100,2025-02-21T01:49:57Z,4700000,False,-22.0,47.0,1,right,MISS Q. Grimes driving finger roll Layup - blocked,"[1629656, 1628436]",1610612755.0,PHI,driving finger roll,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.18,Missed,,,,,,,,,,,,Kornet,1628436.0
473,PT00M24.40S,2025-02-21T01:46:28.7Z,3,REGULAR,block,,[],1628436,,,1610612755,74,100,2025-02-21T01:46:32Z,4710000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT00M20.30S,2025-02-21T01:46:32.8Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612738,74,100,2025-02-21T01:52:43Z,4720000,False,,,0,,L. Kornet REBOUND (Off:3 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,472.0,6.0,3.0,3.0,,,,
475,PT00M03.40S,2025-02-21T01:46:51.5Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,74,100,2025-02-21T01:47:02Z,4730000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (3 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,201638.0,,,,,,,,,,,3.0,,,,,,,,
476,PT00M03.40S,2025-02-21T01:47:02.0Z,3,REGULAR,substitution,out,[],1628436,,,1610612755,74,100,2025-02-21T01:47:08Z,4740000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M03.40S,2025-02-21T01:47:02.0Z,3,REGULAR,substitution,in,[],201950,,,1610612755,74,100,2025-02-21T01:47:08Z,4750000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M00.00S,2025-02-21T01:47:24.1Z,3,REGULAR,period,end,[],0,,,1610612755,74,100,2025-02-21T01:47:24Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2025-02-21T01:47:40.5Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,74,100,2025-02-21T01:50:26Z,4770000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2025-02-21T01:47:40.5Z,4,REGULAR,substitution,out,['startperiod'],1630573,,,1610612755,74,100,2025-02-21T01:50:26Z,4780000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2025-02-21T01:47:40.5Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612755,74,100,2025-02-21T01:50:26Z,4790000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2025-02-21T01:47:40.5Z,4,REGULAR,substitution,out,['startperiod'],201950,,,1610612755,74,100,2025-02-21T01:50:26Z,4800000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2025-02-21T01:47:40.5Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612755,74,100,2025-02-21T01:50:26Z,4810000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-02-21T01:47:40.5Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612755,74,100,2025-02-21T01:50:26Z,4820000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-02-21T01:47:40.5Z,4,REGULAR,substitution,in,['startperiod'],204001,,,1610612755,74,100,2025-02-21T01:50:26Z,4830000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-02-21T01:47:40.5Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612755,74,100,2025-02-21T01:50:26Z,4840000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-02-21T01:50:58.8Z,4,REGULAR,period,start,[],0,,,1610612738,74,100,2025-02-21T01:50:58Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M50.00S,2025-02-21T01:51:09.5Z,4,REGULAR,foul,personal,[],1627824,,,1610612738,74,100,2025-02-21T01:51:23Z,4860000,False,,,0,,G. Yabusele personal FOUL (1 PF),"[1627824, 1627759]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Right,201638.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
490,PT11M42.00S,2025-02-21T01:51:40.5Z,4,REGULAR,foul,personal,[],1627824,,,1610612738,74,100,2025-02-21T01:51:45Z,4880000,False,,,0,,G. Yabusele personal FOUL (2 PF),"[1627824, 204001]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Left,1193.0,2.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
492,PT11M27.00S,2025-02-21T01:52:08.7Z,4,REGULAR,3pt,Jump Shot,[],204001,28.728646517739815,75.98039215686273,1610612738,74,103,2025-02-21T01:52:15Z,4900000,False,-130.0,218.0,1,left,K. Porziņģis 25' 3PT  (15 PTS) (J. Brown 6 AST),"[204001, 1627759]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,,,,,,25.33,Made,15.0,J. Brown,1627759.0,6.0,,,,,,,,,
494,PT11M08.00S,2025-02-21T01:52:27.8Z,4,REGULAR,3pt,Jump Shot,[],1631223,64.60249671484888,48.03921568627451,1610612755,74,103,2025-02-21T01:52:33Z,4920000,False,-10.0,280.0,1,right,MISS D. Roddy 28' 3PT,[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,,,28.04,Missed,,,,,,,,,,,,,
495,PT11M05.00S,2025-02-21T01:52:30.8Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,74,103,2025-02-21T01:52:33Z,4930000,False,,,0,,J. Tatum REBOUND (Off:0 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,494.0,10.0,10.0,0.0,,,,
496,PT10M55.00S,2025-02-21T01:52:41.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,5.601182654402102,94.6078431372549,1610612738,74,103,2025-02-21T01:52:52Z,4940000,False,-223.0,0.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,22.3,Missed,,,,,,,,,,,,,
497,PT10M55.00S,2025-02-21T01:52:41.3Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612755,74,103,2025-02-21T01:52:52Z,4950000,False,,,0,,D. Roddy REBOUND (Off:0 Def:3),[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,496.0,3.0,3.0,0.0,,,,
498,PT10M42.00S,2025-02-21T01:52:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,92.59198423127464,52.20588235294118,1610612755,76,103,2025-02-21T01:53:02Z,4960000,False,11.0,17.0,1,right,D. Roddy driving Layup (2 PTS),[1631223],1610612755.0,PHI,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,2.03,Made,2.0,,,,,,,,,,,,
499,PT10M23.00S,2025-02-21T01:53:12.9Z,4,REGULAR,3pt,Jump Shot,[],1628369,15.719448094612352,3.9215686274509802,1610612738,76,103,2025-02-21T01:53:17Z,4970000,False,230.0,95.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,24.93,Missed,,,,,,,,,,,,,
500,PT10M21.00S,2025-02-21T01:53:14.9Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,76,103,2025-02-21T01:53:17Z,4980000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,499.0,3.0,2.0,1.0,,,,
501,PT10M10.00S,2025-02-21T01:53:26.3Z,4,REGULAR,3pt,Jump Shot,[],1641741,64.73390275952694,52.20588235294118,1610612755,76,103,2025-02-21T01:53:31Z,4990000,False,11.0,279.0,1,right,MISS R. Council IV 27' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,,,,27.92,Missed,,,,,,,,,,,,,
502,PT10M07.00S,2025-02-21T01:53:29.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,76,103,2025-02-21T01:53:31Z,5000000,False,,,0,,J. Tatum REBOUND (Off:0 Def:11),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,501.0,11.0,11.0,0.0,,,,
503,PT09M58.00S,2025-02-21T01:53:37.8Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,76,103,2025-02-21T01:53:42Z,5010000,False,,,0,,J. Brown lost ball TURNOVER (3 TO),"[1627759, 1626162]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,3.0,,,,,Oubre Jr.,1626162.0,,
504,PT09M58.00S,2025-02-21T01:53:37.8Z,4,REGULAR,steal,,[],1626162,,,1610612755,76,103,2025-02-21T01:55:34Z,5020000,False,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
505,PT09M55.00S,2025-02-21T01:53:42.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641741,93.11760840998686,47.794117647058826,1610612755,78,103,2025-02-21T01:53:48Z,5030000,False,-11.0,12.0,1,right,R. Council IV running DUNK (10 PTS) (D. Roddy 1 AST),"[1641741, 1631223]",1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,1.64,Made,10.0,D. Roddy,1631223.0,1.0,,,,,,,,,
507,PT09M52.00S,2025-02-21T01:53:58.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612738,78,103,2025-02-21T01:54:07Z,5050000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,1193.0,,,,,,,,,,,,,,,,,,,
508,PT09M34.00S,2025-02-21T01:54:16.8Z,4,REGULAR,3pt,Jump Shot,[],204001,32.670827858081466,49.50980392156863,1610612738,78,103,2025-02-21T01:54:21Z,5060000,False,2.0,255.0,1,left,MISS K. Porziņģis 25' step back 3PT,[204001],1610612738.0,BOS,step back,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,,,,,,25.46,Missed,,,,,,,,,,,,,
509,PT09M32.00S,2025-02-21T01:54:18.8Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,78,103,2025-02-21T01:54:21Z,5070000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,508.0,4.0,3.0,1.0,,,,
510,PT09M23.00S,2025-02-21T01:54:28.1Z,4,REGULAR,3pt,Jump Shot,[],1629656,65.39093298291722,51.71568627450981,1610612755,81,103,2025-02-21T01:54:33Z,5080000,False,9.0,273.0,1,right,Q. Grimes 27' 3PT  (9 PTS) (R. Council IV 1 AST),"[1629656, 1641741]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,27.29,Made,9.0,R. Council IV,1641741.0,1.0,,,,,,,,,
512,PT08M56.00S,2025-02-21T01:54:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,5.995400788436268,48.529411764705884,1610612738,81,105,2025-02-21T01:54:59Z,5100000,False,7.0,4.0,1,left,D. White driving finger roll Layup (11 PTS),[1628401],1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,0.84,Made,11.0,,,,,,,,,,,,
513,PT08M46.00S,2025-02-21T01:55:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,92.59198423127464,47.549019607843135,1610612755,83,105,2025-02-21T01:55:11Z,5110000,False,-12.0,17.0,1,right,Q. Grimes driving Layup (11 PTS),[1629656],1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,2.11,Made,11.0,,,,,,,,,,,,
514,PT08M46.00S,2025-02-21T01:55:09.7Z,4,REGULAR,foul,personal,['1freethrow'],204001,,,1610612755,83,105,2025-02-21T01:55:13Z,5120000,False,,,0,,K. Porziņģis shooting personal FOUL (4 PF) (Grimes 1 FT),"[204001, 1629656]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,1193.0,4.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
516,PT08M46.00S,2025-02-21T01:55:16.7Z,4,REGULAR,substitution,out,[],1631223,,,1610612755,83,105,2025-02-21T01:55:43Z,5140000,False,,,0,,SUB out: D. Roddy,[1631223],1610612755.0,PHI,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M46.00S,2025-02-21T01:55:16.7Z,4,REGULAR,substitution,out,[],1628369,,,1610612755,83,105,2025-02-21T01:55:43Z,5150000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M46.00S,2025-02-21T01:55:16.7Z,4,REGULAR,substitution,out,[],1627759,,,1610612755,83,105,2025-02-21T01:55:43Z,5160000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M46.00S,2025-02-21T01:55:16.7Z,4,REGULAR,substitution,in,[],202331,,,1610612755,83,105,2025-02-21T01:55:43Z,5170000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M46.00S,2025-02-21T01:55:16.7Z,4,REGULAR,substitution,in,[],1628470,,,1610612755,83,105,2025-02-21T01:55:43Z,5180000,False,,,0,,SUB in: T. Craig,[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M46.00S,2025-02-21T01:55:16.7Z,4,REGULAR,substitution,in,[],1630573,,,1610612755,83,105,2025-02-21T01:55:43Z,5190000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
