actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT12M00.00S,2025-04-11T23:36:39.2Z,2,REGULAR,substitution,in,['startperiod'],1629022,,,1610612755,26,29,2025-04-11T23:39:22Z,1690000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-04-11T23:36:39.2Z,2,REGULAR,substitution,in,['startperiod'],1641737,,,1610612755,26,29,2025-04-11T23:39:22Z,1700000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-04-11T23:36:39.2Z,2,REGULAR,substitution,in,['startperiod'],1642258,,,1610612755,26,29,2025-04-11T23:39:22Z,1710000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-04-11T23:39:24.8Z,2,REGULAR,period,start,[],0,,,1610612755,26,29,2025-04-11T23:39:24Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M35.00S,2025-04-11T23:39:49.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641737,13.485545335085414,41.66666666666667,1610612755,28,29,2025-04-11T23:39:58Z,1730000,False,42.0,74.0,1,left,A. Bona 8' driving floating Jump Shot (8 PTS),[1641737],1610612755.0,PHI,driving floating,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,8.52,Made,,,,,,,,,8.0,,,,,,,
178,PT11M27.00S,2025-04-11T23:40:00.6Z,2,REGULAR,foul,personal,[],1629022,,,1610612737,28,29,2025-04-11T23:40:20Z,1740000,False,,,0,,L. Walker IV personal FOUL (3 PF),"[1629022, 1631243]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,3.0,0.0,Gueye,1631243.0
180,PT11M19.00S,2025-04-11T23:40:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,92.59198423127464,62.254901960784316,1610612737,28,29,2025-04-11T23:40:43Z,1760000,False,61.0,17.0,1,right,MISS T. Mann 6' fadeaway Shot,[1629611],1610612737.0,ATL,fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,6.36,Missed,,,,,,,,,,,,,,,,
181,PT11M17.00S,2025-04-11T23:40:36.9Z,2,REGULAR,rebound,defensive,[],1630658,,,1610612755,28,29,2025-04-11T23:40:43Z,1770000,False,,,0,,C. Castleton REBOUND (Off:0 Def:1),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,
182,PT10M58.00S,2025-04-11T23:40:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,8.360709592641262,39.46078431372549,1610612755,28,29,2025-04-11T23:41:20Z,1780000,False,53.0,26.0,1,left,MISS L. Walker IV cutting Layup,[1629022],1610612755.0,PHI,cutting,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,5.88,Missed,,,,,,,,,,,,,,,,
183,PT10M58.00S,2025-04-11T23:40:55.2Z,2,REGULAR,rebound,offensive,[],1641737,,,1610612755,28,29,2025-04-11T23:41:20Z,1790000,False,,,0,,A. Bona REBOUND (Off:1 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,182.0,3.0,2.0,1.0,,,,,,,,,,,,
184,PT10M58.00S,2025-04-11T23:40:58.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641737,5.590000152587891,50.0,1610612755,28,29,2025-04-11T23:40:58Z,1800000,False,0.0,0.0,1,left,MISS A. Bona tip DUNK,[1641737],1610612755.0,PHI,tip,,,Bona,A. Bona,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
185,PT10M58.00S,2025-04-11T23:40:59.3Z,2,REGULAR,rebound,offensive,[],1641737,,,1610612755,28,29,2025-04-11T23:40:59Z,1810000,False,,,0,,A. Bona REBOUND (Off:2 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,8-16 Left,,,,,184.0,4.0,2.0,2.0,,,,,,,,,,,,
186,PT10M58.00S,2025-04-11T23:41:04.3Z,2,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612755,28,29,2025-04-11T23:41:11Z,1820000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Bona 2 FT),"[1631243, 1641737]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,1.0,0.0,Bona,1641737.0
188,PT10M58.00S,2025-04-11T23:41:31.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641737,,,1610612755,28,29,2025-04-11T23:41:31Z,1840000,False,,,0,,MISS A. Bona Free Throw 1 of 2,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
189,PT10M58.00S,2025-04-11T23:41:31.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,28,29,2025-04-11T23:41:31Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,
190,PT10M58.00S,2025-04-11T23:41:49.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641737,,,1610612755,29,29,2025-04-11T23:41:49Z,1860000,False,,,0,,A. Bona Free Throw 2 of 2 (9 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
191,PT10M49.00S,2025-04-11T23:41:57.9Z,2,REGULAR,3pt,Jump Shot,[],1627777,71.96123521681997,14.460784313725492,1610612737,29,29,2025-04-11T23:42:01Z,1870000,False,-178.0,211.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,27.59,Missed,,,,,,,,,,,,,,,,
192,PT10M46.00S,2025-04-11T23:42:00.9Z,2,REGULAR,rebound,defensive,[],1641720,,,1610612755,29,29,2025-04-11T23:42:01Z,1880000,False,,,0,,J. Hood-Schifino REBOUND (Off:0 Def:2),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Left Center,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,
193,PT10M38.00S,2025-04-11T23:42:07.6Z,2,REGULAR,2pt,Jump Shot,[],1641720,16.245072273324574,28.186274509803923,1610612755,29,29,2025-04-11T23:42:12Z,1890000,False,109.0,100.0,1,left,MISS J. Hood-Schifino 14' pullup Shot,[1641720],1610612755.0,PHI,pullup,,,Hood-Schifino,J. Hood-Schifino,,,,,Mid-Range,8-16 Right,,,14.81,Missed,,,,,,,,,,,,,,,,
194,PT10M36.00S,2025-04-11T23:42:09.6Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612737,29,29,2025-04-11T23:42:12Z,1900000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,
195,PT10M25.00S,2025-04-11T23:42:21.5Z,2,REGULAR,3pt,Jump Shot,[],1629027,89.96386333771353,4.6568627450980395,1610612737,29,32,2025-04-11T23:42:28Z,1910000,False,-227.0,42.0,1,right,T. Young 3PT step back (10 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Left Corner 3,24+ Left,,,23.05,Made,,,,,,,,,10.0,,,,,,,
196,PT10M10.00S,2025-04-11T23:42:36.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,9.806176084099869,46.81372549019608,1610612755,31,32,2025-04-11T23:42:41Z,1920000,False,16.0,40.0,1,left,L. Walker IV driving floating Jump Shot (5 PTS),[1629022],1610612755.0,PHI,driving floating,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,4.28,Made,,,,,,,,,5.0,,,,,,,
197,PT09M46.00S,2025-04-11T23:43:00.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,91.40932982917214,47.30392156862745,1610612737,31,32,2025-04-11T23:43:06Z,1930000,False,-13.0,28.0,1,right,MISS Z. Risacher driving Layup,[1642258],1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,3.14,Missed,,,,,,,,,,,,,,,,
198,PT09M44.00S,2025-04-11T23:43:02.2Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612737,31,32,2025-04-11T23:43:06Z,1940000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,197.0,1.0,0.0,1.0,,,,,,,,,,,,
199,PT09M41.00S,2025-04-11T23:43:04.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,75.50919842312747,9.558823529411764,1610612737,31,35,2025-04-11T23:43:08Z,1950000,False,-202.0,178.0,1,right,G. Niang 26' 3PT  (3 PTS) (T. Mann 1 AST),"[1627777, 1629611]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,26.92,Made,,,,,,,,,3.0,T. Mann,1629611.0,1.0,,,,
201,PT09M23.00S,2025-04-11T23:43:22.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,19.66162943495401,34.068627450980394,1610612755,33,35,2025-04-11T23:43:27Z,1970000,False,80.0,132.0,1,left,L. Walker IV 15' pullup bank Jump Shot (7 PTS),[1629022],1610612755.0,PHI,pullup bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Right,,,15.45,Made,,,,,,,,,7.0,,,,,,,
202,PT09M07.00S,2025-04-11T23:43:38.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,92.46057818659659,42.40196078431372,1610612737,33,35,2025-04-11T23:43:42Z,1980000,False,-38.0,18.0,1,right,MISS G. Niang Hook - blocked,"[1627777, 1641737]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,4.22,Missed,,,,,,,Bona,1641737.0,,,,,,,,
203,PT09M07.00S,2025-04-11T23:43:38.6Z,2,REGULAR,block,,[],1641737,,,1610612737,33,35,2025-04-11T23:43:41Z,1990000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT09M05.00S,2025-04-11T23:43:40.6Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612755,33,35,2025-04-11T23:43:42Z,2000000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,
205,PT09M01.00S,2025-04-11T23:43:45.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641720,5.863994743758213,48.03921568627451,1610612755,33,35,2025-04-11T23:44:21Z,2010000,False,10.0,3.0,1,left,MISS J. Hood-Schifino driving floating Shot,[1641720],1610612755.0,PHI,driving floating,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,1.01,Missed,,,,,,,,,,,,,,,,
206,PT08M57.00S,2025-04-11T23:43:49.7Z,2,REGULAR,rebound,offensive,[],1630658,,,1610612755,33,35,2025-04-11T23:43:50Z,2020000,False,,,0,,C. Castleton REBOUND (Off:1 Def:1),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,Restricted Area,0-8 Center,,,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,
207,PT08M57.00S,2025-04-11T23:43:49.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630658,5.590000152587891,50.0,1610612755,35,35,2025-04-11T23:44:34Z,2030000,False,0.0,0.0,1,left,C. Castleton tip Layup (4 PTS),[1630658],1610612755.0,PHI,tip,,,Castleton,C. Castleton,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,,,4.0,,,,,,,
208,PT08M48.00S,2025-04-11T23:43:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,90.48948751642575,49.754901960784316,1610612737,35,37,2025-04-11T23:44:02Z,2040000,False,-1.0,37.0,1,right,G. Niang cutting finger roll Layup (5 PTS) (T. Young 4 AST),"[1627777, 1629027]",1610612737.0,ATL,cutting finger roll,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,3.69,Made,,,,,,,,,5.0,T. Young,1629027.0,4.0,,,,
210,PT08M33.00S,2025-04-11T23:44:13.2Z,2,REGULAR,3pt,Jump Shot,[],1629022,32.802233902759525,56.372549019607845,1610612755,38,37,2025-04-11T23:44:17Z,2060000,False,-32.0,256.0,1,left,L. Walker IV 25' 3PT  (10 PTS) (J. Dowtin Jr. 1 AST),"[1629022, 1630288]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,,,25.78,Made,,,,,,,,,10.0,J. Dowtin Jr.,1630288.0,1.0,,,,
212,PT08M20.00S,2025-04-11T23:44:25.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,71.30420499342969,17.15686274509804,1610612737,38,37,2025-04-11T23:44:31Z,2080000,False,-164.0,217.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,27.23,Missed,,,,,,,,,,,,,,,,
213,PT08M15.00S,2025-04-11T23:44:30.8Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612755,38,37,2025-04-11T23:44:31Z,2090000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,,212.0,3.0,3.0,0.0,,,,,,,,,,,,
214,PT08M14.00S,2025-04-11T23:44:32.2Z,2,REGULAR,turnover,lost ball,[],1629022,,,1610612755,38,37,2025-04-11T23:44:36Z,2100000,False,,,0,,L. Walker IV lost ball TURNOVER (2 TO),"[1629022, 1631243]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,Gueye,1631243.0,,,,,,,,,,
215,PT08M14.00S,2025-04-11T23:44:32.2Z,2,REGULAR,steal,,[],1631243,,,1610612737,38,37,2025-04-11T23:44:34Z,2110000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
216,PT08M08.00S,2025-04-11T23:44:39.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629611,94.1688567674113,49.754901960784316,1610612737,38,39,2025-04-11T23:44:50Z,2120000,False,-1.0,2.0,1,right,T. Mann running reverse Layup (5 PTS) (M. Gueye 1 AST),"[1629611, 1631243]",1610612737.0,ATL,running reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,0.26,Made,,,,,,,,,5.0,M. Gueye,1631243.0,1.0,,,,
218,PT07M58.00S,2025-04-11T23:44:56.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,38,39,2025-04-11T23:44:56Z,2140000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M58.00S,2025-04-11T23:46:59.5Z,2,REGULAR,substitution,out,[],1630658,,,1610612755,38,39,2025-04-11T23:47:08Z,2150000,False,,,0,,SUB out: C. Castleton,[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M58.00S,2025-04-11T23:46:59.5Z,2,REGULAR,substitution,in,[],1630542,,,1610612755,38,39,2025-04-11T23:47:08Z,2160000,False,,,0,,SUB in: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M58.00S,2025-04-11T23:47:34.9Z,2,REGULAR,substitution,out,[],1629027,,,1610612755,38,39,2025-04-11T23:47:40Z,2170000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M58.00S,2025-04-11T23:47:34.9Z,2,REGULAR,substitution,out,[],1631243,,,1610612755,38,39,2025-04-11T23:47:40Z,2180000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M58.00S,2025-04-11T23:47:34.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,38,39,2025-04-11T23:47:40Z,2190000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M58.00S,2025-04-11T23:47:34.9Z,2,REGULAR,substitution,in,[],1630700,,,1610612755,38,39,2025-04-11T23:47:40Z,2200000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M58.00S,2025-04-11T23:47:34.9Z,2,REGULAR,substitution,in,[],1630168,,,1610612755,38,39,2025-04-11T23:47:40Z,2210000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M58.00S,2025-04-11T23:47:34.9Z,2,REGULAR,substitution,in,[],1630249,,,1610612755,38,39,2025-04-11T23:47:40Z,2220000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M44.00S,2025-04-11T23:48:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,19.44809461235217,63.60294117647059,1610612755,40,39,2025-04-11T23:49:23Z,2250000,False,-68.0,130.0,1,left,L. Walker IV 14' pullup Jump Shot (12 PTS),[1629022],1610612755.0,PHI,pullup,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,,,14.7,Made,,,,,,,,,12.0,,,,,,,
230,PT07M16.00S,2025-04-11T23:48:41.8Z,2,REGULAR,2pt,Jump Shot,[],1642258,87.59855453350855,84.31372549019608,1610612737,40,41,2025-04-11T23:49:54Z,2260000,False,172.0,64.0,1,right,Z. Risacher 18' step back Jump Shot (8 PTS),[1642258],1610612737.0,ATL,step back,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Right,,,18.32,Made,,,,,,,,,8.0,,,,,,,
231,PT07M02.00S,2025-04-11T23:48:56.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,8.886333771353483,50.245098039215684,1610612755,42,41,2025-04-11T23:50:18Z,2270000,False,-1.0,31.0,1,left,A. Bona cutting Layup (11 PTS) (J. Dowtin Jr. 2 AST),"[1641737, 1630288]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,3.1,Made,,,,,,,,,11.0,J. Dowtin Jr.,1630288.0,2.0,,,,
233,PT07M02.00S,2025-04-11T23:48:59.2Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612755,42,41,2025-04-11T23:49:04Z,2290000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Bona 1 FT),"[1630168, 1641737]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,,,,,,,,,2.0,0.0,Bona,1641737.0
235,PT07M02.00S,2025-04-11T23:49:11.1Z,2,REGULAR,substitution,out,[],1630288,,,1610612755,42,41,2025-04-11T23:49:23Z,2310000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M02.00S,2025-04-11T23:49:11.1Z,2,REGULAR,substitution,out,[],1641720,,,1610612755,42,41,2025-04-11T23:49:23Z,2320000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M02.00S,2025-04-11T23:49:11.1Z,2,REGULAR,substitution,in,[],1641741,,,1610612755,42,41,2025-04-11T23:49:23Z,2330000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M02.00S,2025-04-11T23:49:11.1Z,2,REGULAR,substitution,in,[],1630215,,,1610612755,42,41,2025-04-11T23:49:23Z,2340000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M02.00S,2025-04-11T23:49:36.9Z,2,REGULAR,freethrow,1 of 1,[],1641737,,,1610612755,43,41,2025-04-11T23:49:36Z,2350000,False,,,0,,A. Bona Free Throw 1 of 1 (12 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,Made,,,,,,,,,12.0,,,,,,,
240,PT06M45.00S,2025-04-11T23:49:54.0Z,2,REGULAR,turnover,bad pass,[],1630700,,,1610612737,43,41,2025-04-11T23:50:00Z,2360000,False,,,0,,D. Daniels bad pass TURNOVER (2 TO),"[1630700, 1629022]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left,,2.0,,,,,,,Walker IV,1629022.0,,,,,,,,,,
241,PT06M45.00S,2025-04-11T23:49:54.0Z,2,REGULAR,steal,,[],1629022,,,1610612755,43,41,2025-04-11T23:49:56Z,2370000,False,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
242,PT06M36.00S,2025-04-11T23:50:03.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630215,9.280551905387648,95.09803921568627,1610612755,43,41,2025-04-11T23:50:08Z,2380000,False,-225.0,35.0,1,left,MISS J. Butler 3PT,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,22.82,Missed,,,,,,,,,,,,,,,,
243,PT06M34.00S,2025-04-11T23:50:05.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,43,41,2025-04-11T23:50:08Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,242.0,,,,,,,,,,,,,,,
245,PT06M34.00S,2025-04-11T23:50:10.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612755,43,41,2025-04-11T23:50:15Z,2410000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M34.00S,2025-04-11T23:50:10.6Z,2,REGULAR,substitution,in,[],1627747,,,1610612755,43,41,2025-04-11T23:50:15Z,2420000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M31.00S,2025-04-11T23:50:26.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630215,13.61695137976347,2.450980392156863,1610612755,46,41,2025-04-11T23:50:30Z,2430000,False,238.0,75.0,1,left,J. Butler 24' 3PT  (11 PTS) (A. Bona 1 AST),"[1630215, 1641737]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,,,24.94,Made,,,,,,,,,11.0,A. Bona,1641737.0,1.0,,,,
249,PT06M17.00S,2025-04-11T23:50:40.1Z,2,REGULAR,3pt,Jump Shot,[],1630249,80.76544021024968,94.11764705882352,1610612737,46,41,2025-04-11T23:50:44Z,2450000,False,221.0,128.0,1,right,MISS V. Krejčí 25' step back 3PT,[1630249],1610612737.0,ATL,step back,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,25.52,Missed,,,,,,,,,,,,,,,,
250,PT06M14.00S,2025-04-11T23:50:43.1Z,2,REGULAR,rebound,defensive,[],1630542,,,1610612755,46,41,2025-04-11T23:50:44Z,2460000,False,,,0,,M. Bagley REBOUND (Off:1 Def:2),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Above the Break 3,24+ Right Center,,,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,
251,PT06M01.00S,2025-04-11T23:50:55.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,8.623521681997373,53.431372549019606,1610612755,48,41,2025-04-11T23:50:59Z,2470000,False,-17.0,29.0,1,left,A. Bona driving finger roll Layup (14 PTS) (J. Butler 3 AST),"[1641737, 1630215]",1610612755.0,PHI,driving finger roll,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,3.34,Made,,,,,,,,,14.0,J. Butler,1630215.0,3.0,,,,
253,PT05M40.00S,2025-04-11T23:51:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,91.93495400788436,59.068627450980394,1610612737,48,43,2025-04-11T23:51:20Z,2490000,False,45.0,23.0,1,right,C. LeVert driving finger roll Layup (9 PTS) (D. Daniels 2 AST),"[1627747, 1630700]",1610612737.0,ATL,driving finger roll,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,5.09,Made,,,,,,,,,9.0,D. Daniels,1630700.0,2.0,,,,
255,PT05M24.00S,2025-04-11T23:51:32.8Z,2,REGULAR,3pt,Jump Shot,[],1630542,6.1268068331143235,2.941176470588235,1610612755,51,43,2025-04-11T23:51:37Z,2510000,False,235.0,5.0,1,left,M. Bagley 3PT  (5 PTS) (J. Butler 4 AST),"[1630542, 1630215]",1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Right Corner 3,24+ Right,,,23.54,Made,,,,,,,,,5.0,J. Butler,1630215.0,4.0,,,,
