actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
522,PT06M54.00S,2025-03-30T01:21:43.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630762,91.14651773981603,46.07843137254902,1610612755,83,105,2025-03-30T01:26:00Z,5170000,False,-20.0,31.0,1,right,MISS P. Wheeler driving Layup,[1630762],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,3.64,Missed,,Wheeler,P. Wheeler,,,,,,,,,,,,,,,,,
523,PT06M52.00S,2025-03-30T01:21:45.1Z,4,REGULAR,rebound,offensive,[],1630762,,,1610612755,83,105,2025-03-30T01:21:45Z,5180000,False,,,0,,P. Wheeler REBOUND (Off:1 Def:0),[1630762],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Wheeler,P. Wheeler,,,,522.0,1.0,0.0,1.0,,,,,,,,,,
524,PT06M51.00S,2025-03-30T01:21:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1630762,91.40932982917214,53.18627450980392,1610612755,83,105,2025-03-30T01:26:00Z,5190000,False,16.0,28.0,1,right,MISS P. Wheeler Layup,[1630762],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,3.25,Missed,,Wheeler,P. Wheeler,,,,,,,,,,,,,,,,,
525,PT06M49.00S,2025-03-30T01:21:48.3Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,83,105,2025-03-30T01:21:52Z,5200000,False,,,0,,K. Ware REBOUND (Off:4 Def:9),[1642276],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Ware,K. Ware,,,,524.0,13.0,9.0,4.0,,,,,,,,,,
526,PT06M43.00S,2025-03-30T01:21:54.1Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,83,105,2025-03-30T01:21:57Z,5210000,False,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 1627824]",1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Herro,T. Herro,,,,,,,,2.0,Yabusele,1627824.0,,,,,,,
527,PT06M43.00S,2025-03-30T01:21:54.1Z,4,REGULAR,steal,,[],1627824,,,1610612755,83,105,2025-03-30T01:21:56Z,5220000,False,,,0,,G. Yabusele STEAL (1 STL),[1627824],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
528,PT06M37.00S,2025-03-30T01:22:00.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642348,69.72733245729303,22.794117647058822,1610612755,83,105,2025-03-30T01:22:07Z,5230000,False,-136.0,232.0,1,right,MISS J. Edwards 26' running pullup 3PT,[1642348],1610612755.0,PHI,running pullup,,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,
529,PT06M34.00S,2025-03-30T01:22:03.0Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,83,105,2025-03-30T01:22:07Z,5240000,False,,,0,,K. Ware REBOUND (Off:4 Def:10),[1642276],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Ware,K. Ware,,,,528.0,14.0,10.0,4.0,,,,,,,,,,
530,PT06M29.00S,2025-03-30T01:22:14.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,83,105,2025-03-30T01:22:14Z,5250000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M29.00S,2025-03-30T01:24:29.9Z,4,REGULAR,substitution,out,[],1629022,,,1610612748,83,105,2025-03-30T01:24:48Z,5260000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,
532,PT06M29.00S,2025-03-30T01:24:29.9Z,4,REGULAR,substitution,out,[],1627824,,,1610612748,83,105,2025-03-30T01:24:48Z,5270000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
533,PT06M29.00S,2025-03-30T01:24:29.9Z,4,REGULAR,substitution,out,[],1630762,,,1610612748,83,105,2025-03-30T01:24:48Z,5280000,False,,,0,,SUB out: P. Wheeler,[1630762],1610612755.0,PHI,,,,,,,,,,,,Wheeler,P. Wheeler,,,,,,,,,,,,,,,,,
534,PT06M29.00S,2025-03-30T01:24:29.9Z,4,REGULAR,substitution,out,[],1641720,,,1610612748,83,105,2025-03-30T01:24:48Z,5290000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,,,,,,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,
535,PT06M29.00S,2025-03-30T01:24:29.9Z,4,REGULAR,substitution,in,[],1641737,,,1610612748,83,105,2025-03-30T01:24:48Z,5300000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,
536,PT06M29.00S,2025-03-30T01:24:29.9Z,4,REGULAR,substitution,in,[],1630542,,,1610612748,83,105,2025-03-30T01:24:48Z,5310000,False,,,0,,SUB in: M. Bagley,[1630542],1610612755.0,PHI,,,,,,,,,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
537,PT06M29.00S,2025-03-30T01:24:29.9Z,4,REGULAR,substitution,in,[],1641741,,,1610612748,83,105,2025-03-30T01:24:48Z,5320000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,,,,,,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,
538,PT06M29.00S,2025-03-30T01:24:29.9Z,4,REGULAR,substitution,in,[],1630215,,,1610612748,83,105,2025-03-30T01:24:48Z,5330000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,
539,PT06M17.00S,2025-03-30T01:25:30.3Z,4,REGULAR,3pt,Jump Shot,[],1629639,37.27003942181341,43.38235294117647,1610612748,83,108,2025-03-30T01:25:38Z,5340000,False,33.0,298.0,1,left,T. Herro 29' 3PT step back (30 PTS) (K. Anderson 2 AST),"[1629639, 203937]",1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Center,29.96,Made,30.0,Herro,T. Herro,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,
541,PT06M00.00S,2025-03-30T01:25:50.0Z,4,REGULAR,turnover,out-of-bounds,[],1641741,,,1610612755,83,108,2025-03-30T01:25:58Z,5360000,False,,,0,,R. Council IV lost ball out-of-bounds TURNOVER (1 TO),[1641741],1610612755.0,PHI,lost ball,,,,,,Above the Break 3,24+ Right Center,,,,Council IV,R. Council IV,,,,,,,,1.0,,,202049.0,,,,,,
543,PT05M44.00S,2025-03-30T01:26:13.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,19.004599211563733,4.901960784313726,1610612748,83,108,2025-03-30T01:26:19Z,5370000,False,225.0,126.0,1,left,MISS T. Herro 25' fadeaway 3PT,[1629639],1610612748.0,MIA,fadeaway,,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,Herro,T. Herro,,,,,,,,,,,,,,,,,
544,PT05M41.00S,2025-03-30T01:26:16.7Z,4,REGULAR,rebound,defensive,[],1641741,,,1610612755,83,108,2025-03-30T01:26:19Z,5380000,False,,,0,,R. Council IV REBOUND (Off:0 Def:6),[1641741],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Council IV,R. Council IV,,,,543.0,6.0,6.0,0.0,,,,,,,,,,
545,PT05M31.00S,2025-03-30T01:26:26.5Z,4,REGULAR,3pt,Jump Shot,[],1630215,88.12417871222075,2.941176470588235,1610612755,86,108,2025-03-30T01:26:31Z,5390000,False,-235.0,59.0,1,right,J. Butler 24' 3PT  (19 PTS) (R. Council IV 4 AST),"[1630215, 1641741]",1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,24.26,Made,19.0,Butler,J. Butler,R. Council IV,1641741.0,4.0,,,,,,,,,,,,,,
547,PT05M16.00S,2025-03-30T01:26:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,8.886333771353483,49.26470588235294,1610612748,86,108,2025-03-30T01:26:55Z,5410000,False,4.0,31.0,1,left,MISS D. Mitchell driving Layup,[1630558],1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,3.12,Missed,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
548,PT05M16.00S,2025-03-30T01:26:44.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,86,108,2025-03-30T01:26:55Z,5420000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,,,,,,547.0,,,,,,,,,,,,,
551,PT05M01.00S,2025-03-30T01:27:17.4Z,4,REGULAR,3pt,Jump Shot,[],1642348,71.69842312746385,20.098039215686274,1610612755,89,108,2025-03-30T01:27:22Z,5450000,False,-150.0,214.0,1,right,J. Edwards 26' 3PT  (14 PTS) (J. Butler 8 AST),"[1642348, 1630215]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,26.06,Made,14.0,Edwards,J. Edwards,J. Butler,1630215.0,8.0,,,,,,,,,,,,,,
553,PT04M36.00S,2025-03-30T01:27:42.9Z,4,REGULAR,turnover,lost ball,[],1629312,,,1610612748,89,108,2025-03-30T01:27:46Z,5470000,False,,,0,,H. Highsmith lost ball TURNOVER (1 TO),"[1629312, 1630542]",1610612748.0,MIA,,,,,,,Mid-Range,8-16 Right,,,,Highsmith,H. Highsmith,,,,,,,,1.0,Bagley,1630542.0,,,,,,,
554,PT04M36.00S,2025-03-30T01:27:42.9Z,4,REGULAR,steal,,[],1630542,,,1610612755,89,108,2025-03-30T01:27:45Z,5480000,False,,,0,,M. Bagley STEAL (1 STL),[1630542],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
556,PT04M35.00S,2025-03-30T01:27:51.2Z,4,REGULAR,foul,personal,[],1629312,,,1610612755,89,108,2025-03-30T01:27:57Z,5500000,False,,,0,,H. Highsmith personal FOUL (2 PF),"[1629312, 1630542]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Highsmith,H. Highsmith,,,,,,,,,,,202037.0,2.0,0.0,Bagley,1630542.0,,
558,PT04M19.00S,2025-03-30T01:28:20.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641737,92.72339027595268,47.30392156862745,1610612755,91,108,2025-03-30T01:28:25Z,5520000,False,-13.0,16.0,1,right,A. Bona alley-oop DUNK (16 PTS) (J. Butler 9 AST),"[1641737, 1630215]",1610612755.0,PHI,alley-oop,,,,,,Restricted Area,0-8 Center,2.09,Made,16.0,Bona,A. Bona,J. Butler,1630215.0,9.0,,,,,,,,,,,,,,
560,PT04M02.00S,2025-03-30T01:28:38.0Z,4,REGULAR,foul,personal,[],1630215,,,1610612748,91,108,2025-03-30T01:28:42Z,5540000,False,,,0,,J. Butler personal FOUL (3 PF),"[1630215, 1630558]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Center,,,,Butler,J. Butler,,,,,,,,,,,202049.0,3.0,0.0,Mitchell,1630558.0,,
562,PT03M46.00S,2025-03-30T01:29:11.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203937,18.347568988173457,45.83333333333333,1610612748,91,108,2025-03-30T01:30:28Z,5560000,False,21.0,120.0,1,left,MISS K. Anderson 12' turnaround Hook - blocked,"[203937, 1641737]",1610612748.0,MIA,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,12.18,Missed,,Anderson,K. Anderson,,,,,,,,,,,,,,,,Bona,1641737.0
563,PT03M46.00S,2025-03-30T01:29:11.1Z,4,REGULAR,block,,[],1641737,,,1610612748,91,108,2025-03-30T01:29:14Z,5570000,False,,,0,,A. Bona BLOCK (3 BLK),[1641737],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,
564,PT03M42.00S,2025-03-30T01:29:15.1Z,4,REGULAR,rebound,offensive,[],203937,,,1610612748,91,108,2025-03-30T01:29:18Z,5580000,False,,,0,,K. Anderson REBOUND (Off:2 Def:2),[203937],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Anderson,K. Anderson,,,,562.0,4.0,2.0,2.0,,,,,,,,,,
565,PT03M42.00S,2025-03-30T01:29:15.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203937,17.821944809461236,48.77450980392157,1610612748,91,110,2025-03-30T01:29:22Z,5590000,False,6.0,115.0,1,left,K. Anderson 11' fadeaway Jump Shot (6 PTS),[203937],1610612748.0,MIA,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,11.52,Made,6.0,Anderson,K. Anderson,,,,,,,,,,,,,,,,,
566,PT03M31.00S,2025-03-30T01:29:26.7Z,4,REGULAR,turnover,bad pass,[],1630215,,,1610612755,91,110,2025-03-30T01:29:30Z,5600000,False,,,0,,J. Butler bad pass TURNOVER (2 TO),"[1630215, 1630558]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Butler,J. Butler,,,,,,,,2.0,Mitchell,1630558.0,,,,,,,
567,PT03M31.00S,2025-03-30T01:29:26.7Z,4,REGULAR,steal,,[],1630558,,,1610612748,91,110,2025-03-30T01:29:28Z,5610000,False,,,0,,D. Mitchell STEAL (2 STL),[1630558],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
568,PT03M21.00S,2025-03-30T01:29:37.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203937,29.77989487516426,66.17647058823529,1610612748,91,110,2025-03-30T01:29:42Z,5620000,False,-81.0,227.0,1,left,MISS K. Anderson 24' 3PT,[203937],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,24.14,Missed,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,
569,PT03M16.00S,2025-03-30T01:29:42.3Z,4,REGULAR,rebound,defensive,[],1630542,,,1610612755,91,110,2025-03-30T01:29:42Z,5630000,False,,,0,,M. Bagley REBOUND (Off:0 Def:5),[1630542],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Bagley,M. Bagley,,,,568.0,5.0,5.0,0.0,,,,,,,,,,
570,PT03M14.00S,2025-03-30T01:29:44.6Z,4,REGULAR,foul,personal,[],1630558,,,1610612755,91,110,2025-03-30T01:29:50Z,5640000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 1641737]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Mitchell,D. Mitchell,,,,,,,,,,,202901.0,2.0,0.0,Bona,1641737.0,,
572,PT02M58.00S,2025-03-30T01:30:14.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,89.43823915900131,48.77450980392157,1610612755,91,110,2025-03-30T01:30:21Z,5660000,False,-6.0,47.0,1,right,MISS R. Council IV driving floating Shot,[1641741],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,
573,PT02M55.00S,2025-03-30T01:30:16.9Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,91,110,2025-03-30T01:30:16Z,5670000,False,,,0,,T. Herro REBOUND (Off:2 Def:1),[1629639],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Herro,T. Herro,,,,572.0,3.0,1.0,2.0,,,,,,,,,,
574,PT02M43.00S,2025-03-30T01:30:29.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,6.389618922470433,50.0,1610612748,91,112,2025-03-30T01:30:34Z,5680000,False,0.0,8.0,1,left,K. Ware cutting DUNK (13 PTS) (T. Herro 7 AST),"[1642276, 1629639]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,0.76,Made,13.0,Ware,K. Ware,T. Herro,1629639.0,7.0,,,,,,,,,,,,,,
576,PT02M31.00S,2025-03-30T01:30:41.5Z,4,REGULAR,3pt,Jump Shot,[],1642348,66.70499342969777,64.4607843137255,1610612755,94,112,2025-03-30T01:30:46Z,5700000,False,72.0,260.0,1,right,J. Edwards 27' 3PT  (17 PTS) (J. Butler 10 AST),"[1642348, 1630215]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,27.03,Made,17.0,Edwards,J. Edwards,J. Butler,1630215.0,10.0,,,,,,,,,,,,,,
578,PT02M02.00S,2025-03-30T01:31:09.9Z,4,REGULAR,3pt,Jump Shot,[],1629312,31.61957950065703,24.754901960784316,1610612748,94,115,2025-03-30T01:31:15Z,5720000,False,126.0,245.0,1,left,H. Highsmith 27' 3PT  (13 PTS) (K. Ware 2 AST),"[1629312, 1642276]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,27.53,Made,13.0,Highsmith,H. Highsmith,K. Ware,1642276.0,2.0,,,,,,,,,,,,,,
580,PT02M00.00S,2025-03-30T01:31:19.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,94,115,2025-03-30T01:31:19Z,5740000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,out,[],1642276,,,1610612755,94,115,2025-03-30T01:33:48Z,5750000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,
582,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,out,[],1629639,,,1610612755,94,115,2025-03-30T01:33:48Z,5760000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,
583,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,out,[],203937,,,1610612755,94,115,2025-03-30T01:33:48Z,5770000,False,,,0,,SUB out: K. Anderson,[203937],1610612748.0,MIA,,,,,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,
584,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,out,[],1629312,,,1610612755,94,115,2025-03-30T01:33:48Z,5780000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,,,,,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,
585,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,out,[],1630558,,,1610612755,94,115,2025-03-30T01:33:48Z,5790000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
586,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,in,[],1630528,,,1610612755,94,115,2025-03-30T01:33:48Z,5800000,False,,,0,,SUB in: J. Christopher,[1630528],1610612748.0,MIA,,,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,
587,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,in,[],1641815,,,1610612755,94,115,2025-03-30T01:33:48Z,5810000,False,,,0,,SUB in: I. Stevens,[1641815],1610612748.0,MIA,,,,,,,,,,,,Stevens,I. Stevens,,,,,,,,,,,,,,,,,
588,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,in,[],1641796,,,1610612755,94,115,2025-03-30T01:33:48Z,5820000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
589,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,in,[],1631170,,,1610612755,94,115,2025-03-30T01:33:48Z,5830000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,
590,PT02M00.00S,2025-03-30T01:32:54.7Z,4,REGULAR,substitution,in,[],1642352,,,1610612755,94,115,2025-03-30T01:33:48Z,5840000,False,,,0,,SUB in: K. Johnson,[1642352],1610612748.0,MIA,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
591,PT01M46.00S,2025-03-30T01:34:20.8Z,4,REGULAR,turnover,lost ball,[],1641741,,,1610612755,94,115,2025-03-30T01:34:24Z,5850000,False,,,0,,R. Council IV lost ball TURNOVER (2 TO),"[1641741, 1641815]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Council IV,R. Council IV,,,,,,,,2.0,Stevens,1641815.0,,,,,,,
592,PT01M46.00S,2025-03-30T01:34:20.8Z,4,REGULAR,steal,,[],1641815,,,1610612748,94,115,2025-03-30T01:34:23Z,5860000,False,,,0,,I. Stevens STEAL (1 STL),[1641815],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Stevens,I. Stevens,,,,,,,,,,,,,,,,,
593,PT01M29.00S,2025-03-30T01:34:37.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630528,29.77989487516426,25.0,1610612748,94,115,2025-03-30T01:34:43Z,5870000,False,125.0,227.0,1,left,MISS J. Christopher 25' 3PT,[1630528],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,
594,PT01M24.00S,2025-03-30T01:34:42.8Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,94,115,2025-03-30T01:34:43Z,5880000,False,,,0,,A. Bona REBOUND (Off:2 Def:6),[1641737],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Bona,A. Bona,,,,593.0,8.0,6.0,2.0,,,,,,,,,,
595,PT01M12.00S,2025-03-30T01:34:54.5Z,4,REGULAR,2pt,Jump Shot,[],1630215,74.72076215505913,35.049019607843135,1610612755,94,115,2025-03-30T01:35:00Z,5890000,False,-75.0,185.0,1,right,MISS J. Butler 19' step back Shot,[1630215],1610612755.0,PHI,step back,,,,,,Mid-Range,16-24 Left Center,19.96,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,,
596,PT01M09.00S,2025-03-30T01:34:57.5Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612748,94,115,2025-03-30T01:35:00Z,5900000,False,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Left Center,,,,Christopher,J. Christopher,,,,595.0,1.0,1.0,0.0,,,,,,,,,,
597,PT01M05.00S,2025-03-30T01:35:02.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641796,7.30946123521682,47.794117647058826,1610612748,94,115,2025-03-30T01:35:08Z,5910000,False,11.0,16.0,1,left,MISS P. Larsson running Layup - blocked,"[1641796, 1630542]",1610612748.0,MIA,running,,,,,,Restricted Area,0-8 Center,1.96,Missed,,Larsson,P. Larsson,,,,,,,,,,,,,,,,Bagley,1630542.0
598,PT01M05.00S,2025-03-30T01:35:02.5Z,4,REGULAR,block,,[],1630542,,,1610612748,94,115,2025-03-30T01:35:04Z,5920000,False,,,0,,M. Bagley BLOCK (3 BLK),[1630542],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
599,PT01M02.00S,2025-03-30T01:35:05.5Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,94,115,2025-03-30T01:35:08Z,5930000,False,,,0,,A. Bona REBOUND (Off:2 Def:7),[1641737],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Bona,A. Bona,,,,597.0,9.0,7.0,2.0,,,,,,,,,,
600,PT00M58.50S,2025-03-30T01:35:10.6Z,4,REGULAR,turnover,out-of-bounds,[],1642348,,,1610612755,94,115,2025-03-30T01:35:16Z,5940000,False,,,0,,J. Edwards lost ball out-of-bounds TURNOVER (3 TO),[1642348],1610612755.0,PHI,lost ball,,,,,,In The Paint (Non-RA),8-16 Center,,,,Edwards,J. Edwards,,,,,,,,3.0,,,202049.0,,,,,,
601,PT00M49.50S,2025-03-30T01:35:28.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641796,27.414586070959263,83.82352941176471,1610612748,94,118,2025-03-30T01:35:33Z,5950000,False,-169.0,205.0,1,left,P. Larsson 26' 3PT  (14 PTS) (J. Jaquez Jr. 1 AST),"[1641796, 1631170]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,26.59,Made,14.0,Larsson,P. Larsson,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,,
603,PT00M38.30S,2025-03-30T01:35:42.7Z,4,REGULAR,3pt,Jump Shot,[],1630542,68.80749014454665,72.54901960784314,1610612755,94,118,2025-03-30T01:35:58Z,5970000,False,113.0,241.0,1,right,MISS M. Bagley 26' step back 3PT,[1630542],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
604,PT00M36.80S,2025-03-30T01:35:47.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,94,118,2025-03-30T01:35:47Z,5980000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,603.0,,,,,,,,,,,,,
606,PT00M36.80S,2025-03-30T01:35:53.6Z,4,REGULAR,foul,personal,[],1641737,,,1610612748,94,118,2025-03-30T01:36:08Z,6000000,False,,,0,,A. Bona loose ball personal FOUL (2 PF),"[1641737, 1630528]",1610612755.0,PHI,loose ball,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bona,A. Bona,,,,,,,,,,,202049.0,2.0,0.0,Christopher,1630528.0,,
608,PT00M36.80S,2025-03-30T01:36:12.7Z,4,REGULAR,substitution,out,[],1642348,,,1610612748,94,118,2025-03-30T01:36:17Z,6020000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,
609,PT00M36.80S,2025-03-30T01:36:12.7Z,4,REGULAR,substitution,in,[],1630762,,,1610612748,94,118,2025-03-30T01:36:17Z,6030000,False,,,0,,SUB in: P. Wheeler,[1630762],1610612755.0,PHI,,,,,,,,,,,,Wheeler,P. Wheeler,,,,,,,,,,,,,,,,,
