actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
325,PT10M28.00S,2025-03-15T00:24:44.4Z,3,REGULAR,3pt,Jump Shot,[],1630288,89.27398160315374,5.882352941176478,1610612755,53,49,2025-03-15T00:27:51Z,3230000,False,-221.0,48.0,1,right,MISS J. Dowtin Jr. step back 3PT,[1630288],1610612755.0,PHI,step back,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Left Corner 3,24+ Left,,,,,,22.58,Missed,,,,,,,,,,,,,
326,PT10M26.00S,2025-03-15T00:24:46.4Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,53,49,2025-03-15T00:27:51Z,3240000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,,,325.0,1.0,1.0,0.0,,,,,,,,,
327,PT10M22.00S,2025-03-15T00:24:48.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,6.619579500657039,49.50980392156863,1610612754,53,49,2025-03-15T00:24:58Z,3250000,False,2.0,10.0,1,left,MISS P. Siakam running Layup - blocked,"[1627783, 1641741]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,1.0,Missed,,,,,,,,,,Council IV,1641741.0,,
328,PT10M22.00S,2025-03-15T00:24:48.4Z,3,REGULAR,block,,[],1641741,,,1610612754,53,49,2025-03-15T00:24:51Z,3260000,False,,,0,,R. Council IV BLOCK (3 BLK),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT10M21.00S,2025-03-15T00:24:49.4Z,3,REGULAR,rebound,offensive,[],1630174,,,1610612754,53,49,2025-03-15T00:28:13Z,3270000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,327.0,2.0,1.0,1.0,,,,,,,,,
330,PT10M21.00S,2025-03-15T00:24:52.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630174,5.590000152587891,50.0,1610612754,53,51,2025-03-15T00:28:19Z,3280000,False,0.0,0.0,1,left,A. Nesmith tip Layup (5 PTS),[1630174],1610612754.0,IND,tip,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,5.0,,,,,,,,
331,PT10M07.00S,2025-03-15T00:25:03.1Z,3,REGULAR,3pt,Jump Shot,[],1641741,65.48948751642575,49.50980392156863,1610612755,53,51,2025-03-15T00:28:55Z,3290000,False,-2.0,272.0,1,right,MISS R. Council IV 27' pullup 3PT,[1641741],1610612755.0,PHI,pullup,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,,,,27.19,Missed,,,,,,,,,,,,,
332,PT10M04.00S,2025-03-15T00:25:06.1Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612755,53,51,2025-03-15T00:25:19Z,3300000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:11),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,,331.0,13.0,11.0,2.0,,,,,,,,,
333,PT09M57.00S,2025-03-15T00:25:13.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641737,91.11366622864652,50.0,1610612755,53,51,2025-03-15T00:30:04Z,3310000,False,0.0,31.0,1,right,MISS A. Bona driving Hook,[1641737],1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,3.1,Missed,,,,,,,,,,,,,
334,PT09M54.00S,2025-03-15T00:25:16.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,53,51,2025-03-15T00:30:04Z,3320000,False,,,0,,M. Turner REBOUND (Off:3 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,333.0,6.0,3.0,3.0,,,,,,,,,
335,PT09M46.00S,2025-03-15T00:25:28.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,23.833771353482263,7.843137254901961,1610612754,53,54,2025-03-15T00:30:51Z,3330000,False,211.0,172.0,1,left,T. Haliburton 27' 3PT pullup (7 PTS) (P. Siakam 3 AST),"[1630169, 1627783]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,27.18,Made,,,,,7.0,P. Siakam,1627783.0,3.0,,,,,
336,PT09M46.00S,2025-03-15T00:25:31.1Z,3,REGULAR,foul,personal,['1freethrow'],1641741,,,1610612754,53,54,2025-03-15T00:26:42Z,3340000,False,,,0,,R. Council IV shooting personal FOUL (3 PF) (Haliburton 1 FT),"[1641741, 1630169]",1610612755.0,PHI,shooting,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,202041.0,3.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
339,PT09M46.00S,2025-03-15T00:26:03.5Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,53,54,2025-03-15T00:26:50Z,3370000,False,,,0,,MISS T. Haliburton Free Throw 1 of 1,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
340,PT09M45.00S,2025-03-15T00:26:04.5Z,3,REGULAR,rebound,defensive,[],1630215,,,1610612755,53,54,2025-03-15T00:37:32Z,3380000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,339.0,1.0,1.0,0.0,,,,,,,,,
341,PT09M20.00S,2025-03-15T00:26:28.3Z,3,REGULAR,3pt,Jump Shot,[],1630215,71.53416557161628,77.45098039215686,1610612755,53,54,2025-03-15T00:32:28Z,3390000,False,137.0,215.0,1,right,MISS J. Butler 25' pullup 3PT,[1630215],1610612755.0,PHI,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,25.52,Missed,,,,,,,,,,,,,
342,PT09M20.00S,2025-03-15T00:26:28.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,53,54,2025-03-15T00:26:34Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,341.0,,,,,,,,,,,,
343,PT09M20.00S,2025-03-15T00:26:32.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,53,54,2025-03-15T00:27:00Z,3410000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,201638.0,,,,,,,,,,,,,,,,,,,
344,PT09M16.00S,2025-03-15T00:26:52.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,9.773324572930349,48.529411764705884,1610612754,53,56,2025-03-15T00:33:37Z,3420000,False,7.0,39.0,1,left,P. Siakam driving floating Jump Shot (14 PTS),[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,4.01,Made,,,,,14.0,,,,,,,,
345,PT09M16.00S,2025-03-15T00:26:56.9Z,3,REGULAR,foul,personal,['1freethrow'],1627824,,,1610612754,53,56,2025-03-15T00:27:04Z,3430000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (Siakam 1 FT),"[1627824, 1627783]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,,,
347,PT09M16.00S,2025-03-15T00:27:31.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627783,,,1610612754,53,56,2025-03-15T00:27:35Z,3450000,False,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
348,PT09M14.00S,2025-03-15T00:27:33.1Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,53,56,2025-03-15T00:27:35Z,3460000,False,,,0,,A. Bona REBOUND (Off:3 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,347.0,6.0,3.0,3.0,,,,,,,,,
349,PT08M53.00S,2025-03-15T00:27:54.3Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612755,53,56,2025-03-15T00:28:02Z,3470000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Butler 2 FT),"[1630174, 1630215]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,201638.0,2.0,0.0,Butler,1630215.0,,,,,,,,,,,,,,,
351,PT08M53.00S,2025-03-15T00:28:19.7Z,3,REGULAR,freethrow,1 of 2,[],1630215,,,1610612755,54,56,2025-03-15T00:28:19Z,3490000,False,,,0,,J. Butler Free Throw 1 of 2 (11 PTS),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,Made,,,,,11.0,,,,,,,,
352,PT08M53.00S,2025-03-15T00:28:44.8Z,3,REGULAR,freethrow,2 of 2,[],1630215,,,1610612755,55,56,2025-03-15T00:28:44Z,3500000,False,,,0,,J. Butler Free Throw 2 of 2 (12 PTS),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
353,PT08M38.00S,2025-03-15T00:29:02.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627783,7.539421813403408,49.754901960784316,1610612754,55,58,2025-03-15T00:34:26Z,3510000,False,1.0,18.0,1,left,P. Siakam DUNK (16 PTS) (A. Nembhard 4 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,1.84,Made,,,,,16.0,A. Nembhard,1629614.0,4.0,,,,,
355,PT08M12.00S,2025-03-15T00:29:26.3Z,3,REGULAR,3pt,Jump Shot,[],1641741,88.35413929040736,94.8529411764706,1610612755,55,58,2025-03-15T00:34:50Z,3530000,False,224.0,57.0,1,right,MISS R. Council IV step back 3PT,[1641741],1610612755.0,PHI,step back,,,Council IV,R. Council IV,,,,,Right Corner 3,24+ Right,,,,,,23.14,Missed,,,,,,,,,,,,,
356,PT08M09.00S,2025-03-15T00:29:29.3Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,55,58,2025-03-15T00:29:31Z,3540000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,,,,,,355.0,2.0,1.0,1.0,,,,,,,,,
357,PT08M08.00S,2025-03-15T00:29:31.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627783,8.196452036793687,50.0,1610612754,55,60,2025-03-15T00:30:41Z,3550000,False,0.0,25.0,1,left,P. Siakam running DUNK (18 PTS) (T. Haliburton 4 AST),"[1627783, 1630169]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,2.45,Made,,,,,18.0,T. Haliburton,1630169.0,4.0,,,,,
359,PT08M07.00S,2025-03-15T00:29:35.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,55,60,2025-03-15T00:30:41Z,3570000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M07.00S,2025-03-15T00:32:15.2Z,3,REGULAR,substitution,out,[],1630215,,,1610612755,55,60,2025-03-15T00:32:24Z,3580000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M07.00S,2025-03-15T00:32:15.2Z,3,REGULAR,substitution,out,[],1627824,,,1610612755,55,60,2025-03-15T00:32:24Z,3590000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M07.00S,2025-03-15T00:32:15.2Z,3,REGULAR,substitution,in,[],1641720,,,1610612755,55,60,2025-03-15T00:32:24Z,3600000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M07.00S,2025-03-15T00:32:15.2Z,3,REGULAR,substitution,in,[],1629052,,,1610612755,55,60,2025-03-15T00:32:24Z,3610000,False,,,0,,SUB in: O. Brissett,[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M56.00S,2025-03-15T00:32:44.6Z,3,REGULAR,foul,offensive,[],1641720,,,1610612755,55,60,2025-03-15T00:33:22Z,3620000,False,,,0,,J. Hood-Schifino offensive FOUL (1 PF),"[1641720, 1630174]",1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Right Center,201638.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
368,PT07M56.00S,2025-03-15T00:32:44.6Z,3,REGULAR,turnover,offensive foul,[],1641720,,,1610612755,55,60,2025-03-15T00:33:22Z,3640000,False,,,0,,J. Hood-Schifino offensive foul TURNOVER (1 TO),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Right Center,201638.0,,,,,,,,,,,,,,,1.0,,,,
369,PT07M49.00S,2025-03-15T00:33:01.2Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612754,55,60,2025-03-15T00:37:18Z,3650000,False,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 1630288]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Dowtin Jr.,1630288.0
370,PT07M49.00S,2025-03-15T00:33:01.2Z,3,REGULAR,steal,,[],1630288,,,1610612755,55,60,2025-03-15T00:33:04Z,3660000,False,,,0,,J. Dowtin Jr. STEAL (1 STL),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
371,PT07M45.00S,2025-03-15T00:33:06.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630288,94.3988173455979,50.245098039215684,1610612755,55,60,2025-03-15T00:38:10Z,3670000,False,1.0,0.0,1,right,MISS J. Dowtin Jr. running Layup - blocked,"[1630288, 1627783]",1610612755.0,PHI,running,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.12,Missed,,,,,,,,,,Siakam,1627783.0,,
372,PT07M45.00S,2025-03-15T00:33:06.3Z,3,REGULAR,block,,[],1627783,,,1610612755,55,60,2025-03-15T00:33:08Z,3680000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
373,PT07M44.00S,2025-03-15T00:33:07.3Z,3,REGULAR,rebound,offensive,[],1641720,,,1610612755,55,60,2025-03-15T00:38:10Z,3690000,False,,,0,,J. Hood-Schifino REBOUND (Off:1 Def:1),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,,,,,,371.0,2.0,1.0,1.0,,,,,,,,,
374,PT07M29.00S,2025-03-15T00:33:23.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641741,86.51445466491458,58.57843137254902,1610612755,55,60,2025-03-15T00:38:45Z,3700000,False,43.0,74.0,1,right,MISS R. Council IV 8' driving floating Shot,[1641741],1610612755.0,PHI,driving floating,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.58,Missed,,,,,,,,,,,,,
375,PT07M24.00S,2025-03-15T00:33:28.4Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,55,60,2025-03-15T00:38:45Z,3710000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,374.0,3.0,2.0,1.0,,,,,,,,,
376,PT07M18.00S,2025-03-15T00:33:31.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627783,7.276609724047319,50.98039215686275,1610612754,55,62,2025-03-15T00:39:29Z,3720000,False,-5.0,16.0,1,left,P. Siakam DUNK (20 PTS) (A. Nesmith 1 AST),"[1627783, 1630174]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,1.66,Made,,,,,20.0,A. Nesmith,1630174.0,1.0,,,,,
378,PT06M49.00S,2025-03-15T00:34:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641720,91.50788436268068,54.411764705882355,1610612755,57,62,2025-03-15T00:34:06Z,3740000,False,22.0,27.0,1,right,J. Hood-Schifino pullup Jump Shot (2 PTS),[1641720],1610612755.0,PHI,pullup,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,,,,3.51,Made,,,,,2.0,,,,,,,,
379,PT06M39.00S,2025-03-15T00:34:12.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630169,8.459264126149804,50.49019607843137,1610612754,57,64,2025-03-15T00:34:27Z,3750000,False,-2.0,27.0,1,left,T. Haliburton driving Layup (9 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,2.71,Made,,,,,9.0,,,,,,,,
380,PT06M39.00S,2025-03-15T00:34:18.1Z,3,REGULAR,violation,defensive goaltending,[],1641737,,,1610612754,57,64,2025-03-15T00:34:27Z,3760000,False,,,0,,A. Bona defensive goaltending VIOLATION,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,202041.0,,,,,,,,,,,,,,,,,,,
381,PT06M19.00S,2025-03-15T00:34:56.0Z,3,REGULAR,3pt,Jump Shot,[],1630288,70.3515111695138,30.392156862745097,1610612755,57,64,2025-03-15T00:34:59Z,3770000,False,-98.0,226.0,1,right,MISS J. Dowtin Jr. 24' 3PT,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,24.65,Missed,,,,,,,,,,,,,
382,PT06M17.00S,2025-03-15T00:34:58.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,57,64,2025-03-15T00:34:59Z,3780000,False,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,381.0,4.0,2.0,2.0,,,,,,,,,
383,PT06M13.00S,2025-03-15T00:35:02.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,27.11892247043363,87.25490196078431,1610612754,57,67,2025-03-15T00:35:08Z,3790000,False,-186.0,202.0,1,left,A. Nesmith 27' 3PT running (8 PTS) (T. Haliburton 5 AST),"[1630174, 1630169]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,27.51,Made,,,,,8.0,T. Haliburton,1630169.0,5.0,,,,,
385,PT05M56.00S,2025-03-15T00:35:18.9Z,3,REGULAR,3pt,Jump Shot,[],1629052,69.95729303547964,27.450980392156865,1610612755,57,67,2025-03-15T00:35:25Z,3810000,False,-113.0,230.0,1,right,MISS O. Brissett 25' 3PT,[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,,,,,,25.6,Missed,,,,,,,,,,,,,
386,PT05M54.00S,2025-03-15T00:35:20.9Z,3,REGULAR,rebound,offensive,[],1641741,,,1610612755,57,67,2025-03-15T00:35:34Z,3820000,False,,,0,,R. Council IV REBOUND (Off:1 Def:2),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,,,,,,385.0,3.0,2.0,1.0,,,,,,,,,
387,PT05M51.00S,2025-03-15T00:35:24.7Z,3,REGULAR,turnover,bad pass,[],1641741,,,1610612755,57,67,2025-03-15T00:35:28Z,3830000,False,,,0,,R. Council IV bad pass TURNOVER (1 TO),"[1641741, 1630169]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,,,Haliburton,1630169.0
388,PT05M51.00S,2025-03-15T00:35:24.7Z,3,REGULAR,steal,,[],1630169,,,1610612754,57,67,2025-03-15T00:35:26Z,3840000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
389,PT05M49.00S,2025-03-15T00:35:27.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627783,6.4881734559789805,50.49019607843137,1610612754,57,69,2025-03-15T00:41:45Z,3850000,False,-2.0,8.0,1,left,P. Siakam running DUNK (22 PTS) (T. Haliburton 6 AST),"[1627783, 1630169]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,0.89,Made,,,,,22.0,T. Haliburton,1630169.0,6.0,,,,,
391,PT05M39.00S,2025-03-15T00:35:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,93.34756898817345,49.26470588235294,1610612755,57,69,2025-03-15T00:42:14Z,3870000,False,-4.0,10.0,1,right,MISS J. Dowtin Jr. driving floating bank Shot,[1630288],1610612755.0,PHI,driving floating bank,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.07,Missed,,,,,,,,,,,,,
392,PT05M35.00S,2025-03-15T00:35:40.1Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,57,69,2025-03-15T00:35:40Z,3880000,False,,,0,,P. Siakam REBOUND (Off:2 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,391.0,5.0,3.0,2.0,,,,,,,,,
393,PT05M33.00S,2025-03-15T00:35:47.1Z,3,REGULAR,foul,offensive,[],1627783,,,1610612754,57,69,2025-03-15T00:42:53Z,3890000,False,,,0,,P. Siakam charge offensive FOUL (2 PF),"[1627783, 1629052]",1610612754.0,IND,charge,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,201638.0,2.0,0.0,Brissett,1629052.0,,,,,,,,,,,,,,,
395,PT05M33.00S,2025-03-15T00:35:47.1Z,3,REGULAR,turnover,offensive foul,[],1627783,,,1610612754,57,69,2025-03-15T00:35:47Z,3910000,False,,,0,,P. Siakam offensive foul TURNOVER (2 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,201638.0,,,,,,,,,,,,,,,2.0,,,,
396,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,out,[],1629614,,,1610612755,57,69,2025-03-15T00:36:10Z,3920000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,out,[],1627783,,,1610612755,57,69,2025-03-15T00:36:10Z,3930000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,in,[],1630167,,,1610612755,57,69,2025-03-15T00:36:10Z,3940000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,in,[],204456,,,1610612755,57,69,2025-03-15T00:36:10Z,3950000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,out,[],1630288,,,1610612755,57,69,2025-03-15T00:36:27Z,3960000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,out,[],1641741,,,1610612755,57,69,2025-03-15T00:36:27Z,3970000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,out,[],1630174,,,1610612755,57,69,2025-03-15T00:36:27Z,3980000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,out,[],1626167,,,1610612755,57,69,2025-03-15T00:36:27Z,3990000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,in,[],1630215,,,1610612755,57,69,2025-03-15T00:36:27Z,4000000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,in,[],1642024,,,1610612755,57,69,2025-03-15T00:36:27Z,4010000,False,,,0,,SUB in: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,in,[],1631097,,,1610612755,57,69,2025-03-15T00:36:27Z,4020000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M33.00S,2025-03-15T00:35:59.1Z,3,REGULAR,substitution,in,[],1628418,,,1610612755,57,69,2025-03-15T00:36:27Z,4030000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
