actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT10M43.00S,2024-11-13T01:06:12.4Z,2,REGULAR,substitution,in,[],1628404,,,1610612755,26,29,2024-11-13T01:06:14Z,1670000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M43.00S,2024-11-13T01:06:32.6Z,2,REGULAR,freethrow,2 of 2,[],1642272,,,1610612755,27,29,2024-11-13T01:06:32Z,1680000,False,,,0,,J. McCain Free Throw 2 of 2 (5 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
173,PT10M27.00S,2024-11-13T01:06:50.0Z,2,REGULAR,3pt,Jump Shot,[],1626166,71.17279894875165,80.3921568627451,1610612752,27,32,2024-11-13T01:07:38Z,1690000,False,152.0,218.0,1,right,C. Payne 26' 3PT step back (3 PTS),[1626166],1610612752.0,NYK,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,26.62,Made,3.0,,,,,,,,,,,,,,,,,
174,PT10M17.00S,2024-11-13T01:07:01.8Z,2,REGULAR,3pt,Jump Shot,[],1642272,31.882391590013142,63.725490196078425,1610612755,27,32,2024-11-13T01:08:05Z,1700000,False,-69.0,247.0,1,left,MISS J. McCain 25' 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
175,PT10M14.00S,2024-11-13T01:07:04.8Z,2,REGULAR,rebound,offensive,[],1627824,,,1610612755,27,32,2024-11-13T01:08:05Z,1710000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,174.0,2.0,1.0,1.0,,,,,,,,,,
176,PT10M07.00S,2024-11-13T01:07:09.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627824,6.258212877792378,96.32352941176471,1610612755,27,32,2024-11-13T01:07:13Z,1720000,False,-232.0,6.0,1,left,MISS G. Yabusele 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
177,PT10M05.00S,2024-11-13T01:07:11.2Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,27,32,2024-11-13T01:07:13Z,1730000,False,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,,,,,176.0,2.0,1.0,1.0,,,,,,,,,,
178,PT10M05.00S,2024-11-13T01:07:19.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203954,4.812746386333772,37.5,1610612755,27,32,2024-11-13T01:07:38Z,1740000,False,62.0,-7.0,1,left,MISS J. Embiid 6' Hook,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
179,PT10M05.00S,2024-11-13T01:07:19.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,27,32,2024-11-13T01:07:28Z,1750000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,178.0,,,,,,,,,,,,,
181,PT09M56.00S,2024-11-13T01:07:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.01511169513797,51.9607843137255,1610612752,27,32,2024-11-13T01:07:47Z,1770000,False,10.0,32.0,1,right,MISS C. Payne driving Layup,[1626166],1610612752.0,NYK,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
182,PT09M52.00S,2024-11-13T01:07:46.6Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,27,32,2024-11-13T01:07:47Z,1780000,False,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,181.0,5.0,3.0,2.0,,,,,,,,,,
183,PT09M52.00S,2024-11-13T01:07:46.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612752,27,34,2024-11-13T01:07:46Z,1790000,False,0.0,0.0,1,right,K. Towns tip DUNK (12 PTS),[1626157],1610612752.0,NYK,tip,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
184,PT09M42.00S,2024-11-13T01:07:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,6.783837056504599,52.20588235294118,1610612755,27,34,2024-11-13T01:09:46Z,1800000,False,-11.0,11.0,1,left,MISS J. Dowtin Jr. driving Layup,[1630288],1610612755.0,PHI,driving,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,,,,
185,PT09M40.00S,2024-11-13T01:08:01.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,27,34,2024-11-13T01:09:46Z,1810000,False,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,184.0,6.0,4.0,2.0,,,,,,,,,,
186,PT09M27.00S,2024-11-13T01:08:11.9Z,2,REGULAR,3pt,Jump Shot,[],1630346,95.6143232588699,3.1862745098039214,1610612752,27,34,2024-11-13T01:08:15Z,1820000,False,-234.0,-11.0,1,right,MISS M. Ryan 3PT,[1630346],1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
187,PT09M25.00S,2024-11-13T01:08:13.9Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,27,34,2024-11-13T01:08:15Z,1830000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,,,,186.0,3.0,2.0,1.0,,,,,,,,,,
188,PT09M19.00S,2024-11-13T01:08:21.7Z,2,REGULAR,2pt,Jump Shot,[],1630288,8.492115637319317,12.5,1610612755,27,34,2024-11-13T01:10:28Z,1840000,False,188.0,27.0,1,left,MISS J. Dowtin Jr. 18' Jump Shot,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,16-24 Right,18.95,Missed,,,,,,,,,,,,,,,,,,
189,PT09M18.00S,2024-11-13T01:08:22.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,27,34,2024-11-13T01:10:28Z,1850000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right,,,,,,,188.0,3.0,3.0,0.0,,,,,,,,,,
190,PT09M12.00S,2024-11-13T01:08:27.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,71.04139290407359,80.63725490196079,1610612752,27,34,2024-11-13T01:08:35Z,1860000,False,153.0,220.0,1,right,MISS C. Payne 26' running pullup 3PT,[1626166],1610612752.0,NYK,running pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
191,PT09M07.00S,2024-11-13T01:08:32.2Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,27,34,2024-11-13T01:08:35Z,1870000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:3),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,,,,190.0,4.0,3.0,1.0,,,,,,,,,,
192,PT08M54.00S,2024-11-13T01:08:48.6Z,2,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612755,27,34,2024-11-13T01:08:54Z,1880000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Embiid 2 FT),"[1626166, 203954]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,,,,2.0,0.0,Embiid,203954.0
194,PT08M54.00S,2024-11-13T01:09:26.4Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,28,34,2024-11-13T01:09:26Z,1900000,False,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
195,PT08M54.00S,2024-11-13T01:09:48.4Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,29,34,2024-11-13T01:09:48Z,1910000,False,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
196,PT08M46.00S,2024-11-13T01:09:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,92.9862023653088,51.225490196078425,1610612752,29,36,2024-11-13T01:10:02Z,1920000,False,6.0,13.0,1,right,M. McBride driving Layup (7 PTS) (C. Payne 2 AST),"[1630540, 1626166]",1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.47,Made,7.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,,,
198,PT08M31.00S,2024-11-13T01:10:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.783837056504599,41.66666666666667,1610612755,31,36,2024-11-13T01:10:16Z,1940000,False,42.0,11.0,1,left,K. Oubre Jr. driving Layup (2 PTS),[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,4.32,Made,2.0,,,,,,,,,,,,,,,,,
199,PT08M31.00S,2024-11-13T01:10:15.9Z,2,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612755,31,36,2024-11-13T01:10:21Z,1950000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[1626157, 1626162]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,,,,2.0,0.0,Oubre Jr.,1626162.0
201,PT08M31.00S,2024-11-13T01:10:22.5Z,2,REGULAR,substitution,out,[],203954,,,1610612755,31,36,2024-11-13T01:10:33Z,1970000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M31.00S,2024-11-13T01:10:22.5Z,2,REGULAR,substitution,out,[],1626157,,,1610612755,31,36,2024-11-13T01:10:33Z,1980000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M31.00S,2024-11-13T01:10:22.5Z,2,REGULAR,substitution,in,[],203083,,,1610612755,31,36,2024-11-13T01:10:33Z,1990000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M31.00S,2024-11-13T01:10:22.5Z,2,REGULAR,substitution,in,[],1630579,,,1610612755,31,36,2024-11-13T01:10:33Z,2000000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M31.00S,2024-11-13T01:10:47.1Z,2,REGULAR,substitution,out,[],1626166,,,1610612755,31,36,2024-11-13T01:10:50Z,2010000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M31.00S,2024-11-13T01:10:47.1Z,2,REGULAR,substitution,in,[],1628973,,,1610612755,31,36,2024-11-13T01:10:50Z,2020000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M31.00S,2024-11-13T01:11:02.6Z,2,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,32,36,2024-11-13T01:11:02Z,2030000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (3 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
208,PT08M17.00S,2024-11-13T01:11:19.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630540,88.78120893561103,51.225490196078425,1610612752,32,38,2024-11-13T01:11:25Z,2040000,False,6.0,53.0,1,right,M. McBride turnaround Hook (9 PTS),[1630540],1610612752.0,NYK,turnaround,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,9.0,,,,,,,,,,,,,,,,,
209,PT07M59.00S,2024-11-13T01:11:36.3Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612755,32,38,2024-11-13T01:11:41Z,2050000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 1630540]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,McBride,1630540.0,,,,
210,PT07M59.00S,2024-11-13T01:11:36.3Z,2,REGULAR,steal,,[],1630540,,,1610612752,32,38,2024-11-13T01:11:38Z,2060000,False,,,0,,M. McBride STEAL (2 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
211,PT07M58.00S,2024-11-13T01:11:40.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630346,92.06636005256242,56.372549019607845,1610612752,32,38,2024-11-13T01:14:17Z,2070000,False,32.0,22.0,1,right,MISS M. Ryan running Layup - blocked,"[1630346, 1626162]",1610612752.0,NYK,running,,,Ryan,M. Ryan,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,Oubre Jr.,1626162.0,,,,,,,,
217,PT07M58.00S,2024-11-13T01:11:40.7Z,2,REGULAR,block,,[],1626162,,,1610612752,32,38,2024-11-13T01:14:17Z,2075000,False,,,0,,K. Oubre Jr. BLOCK (2 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT07M58.00S,2024-11-13T01:11:40.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,32,38,2024-11-13T01:16:01Z,2080000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,211.0,,,,,,,,,,,,,
213,PT07M58.00S,2024-11-13T01:12:14.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,32,38,2024-11-13T01:16:01Z,2090000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M58.00S,2024-11-13T01:15:01.5Z,2,REGULAR,substitution,out,[],1627824,,,1610612755,32,38,2024-11-13T01:16:01Z,2120000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M58.00S,2024-11-13T01:15:01.5Z,2,REGULAR,substitution,out,[],1630540,,,1610612755,32,38,2024-11-13T01:16:01Z,2130000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M58.00S,2024-11-13T01:15:01.5Z,2,REGULAR,substitution,in,[],1628997,,,1610612755,32,38,2024-11-13T01:16:01Z,2140000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M58.00S,2024-11-13T01:15:01.5Z,2,REGULAR,substitution,in,[],1628969,,,1610612755,32,38,2024-11-13T01:16:01Z,2150000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M58.00S,2024-11-13T01:15:44.3Z,2,REGULAR,jumpball,recovered,[],1630288,,,1610612755,32,38,2024-11-13T01:15:44Z,2160000,False,,,0,,Jump Ball A. Drummond vs. J. Sims: Tip to J. Dowtin Jr.,"[1630288, 203083, 1630579]",1610612755.0,PHI,challenge,J. Dowtin Jr.,1630288.0,Dowtin Jr.,J. Dowtin Jr.,Drummond,203083.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,,
225,PT07M39.00S,2024-11-13T01:15:49.1Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612755,32,38,2024-11-13T01:16:19Z,2190000,False,,,0,,J. Sims shooting personal FOUL (1 PF) (Martin 2 FT),"[1630579, 1628997]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,,,,1.0,0.0,Martin,1628997.0
227,PT07M39.00S,2024-11-13T01:16:20.0Z,2,REGULAR,freethrow,1 of 2,[],1628997,,,1610612755,33,38,2024-11-13T01:16:20Z,2210000,False,,,0,,C. Martin Free Throw 1 of 2 (3 PTS),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
228,PT07M39.00S,2024-11-13T01:16:20.9Z,2,REGULAR,substitution,out,[],1630346,,,1610612755,33,38,2024-11-13T01:16:29Z,2220000,False,,,0,,SUB out: M. Ryan,[1630346],1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M39.00S,2024-11-13T01:16:20.9Z,2,REGULAR,substitution,in,[],1628384,,,1610612755,33,38,2024-11-13T01:16:29Z,2230000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M39.00S,2024-11-13T01:16:38.9Z,2,REGULAR,freethrow,2 of 2,[],1628997,,,1610612755,34,38,2024-11-13T01:16:38Z,2240000,False,,,0,,C. Martin Free Throw 2 of 2 (4 PTS),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
231,PT07M18.00S,2024-11-13T01:17:03.4Z,2,REGULAR,foul,personal,['2freethrow'],1642272,,,1610612752,34,38,2024-11-13T01:17:13Z,2250000,False,,,0,,J. McCain shooting personal FOUL (1 PF) (Brunson 2 FT),"[1642272, 1628973]",1610612755.0,PHI,shooting,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202041.0,,,,1.0,0.0,Brunson,1628973.0
233,PT07M18.00S,2024-11-13T01:17:35.3Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,34,39,2024-11-13T01:17:35Z,2270000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
234,PT07M18.00S,2024-11-13T01:17:36.4Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,34,39,2024-11-13T01:17:39Z,2280000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M18.00S,2024-11-13T01:17:36.4Z,2,REGULAR,substitution,in,[],1626157,,,1610612752,34,39,2024-11-13T01:17:39Z,2290000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M18.00S,2024-11-13T01:17:58.2Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,34,40,2024-11-13T01:17:58Z,2300000,False,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
237,PT07M06.00S,2024-11-13T01:18:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,6.783837056504599,46.32352941176471,1610612755,34,40,2024-11-13T01:18:17Z,2310000,False,18.0,11.0,1,left,MISS J. McCain driving reverse Layup,[1642272],1610612755.0,PHI,driving reverse,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
238,PT07M06.00S,2024-11-13T01:18:12.8Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,34,40,2024-11-13T01:18:17Z,2320000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,237.0,3.0,2.0,1.0,,,,,,,,,,
239,PT07M06.00S,2024-11-13T01:18:17.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612755,34,40,2024-11-13T01:18:23Z,2330000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1628973, 1626162]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,,,,1.0,0.0,Oubre Jr.,1626162.0
241,PT07M06.00S,2024-11-13T01:18:49.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626162,,,1610612755,35,40,2024-11-13T01:18:49Z,2350000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (4 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
242,PT07M06.00S,2024-11-13T01:19:08.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626162,,,1610612755,36,40,2024-11-13T01:19:08Z,2360000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (5 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
243,PT06M52.00S,2024-11-13T01:19:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.46057818659659,46.32352941176471,1610612752,36,40,2024-11-13T01:21:35Z,2370000,False,-18.0,18.0,1,right,MISS K. Towns driving finger roll Layup - blocked,"[1626157, 203083]",1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,Drummond,203083.0,,,,,,,,
244,PT06M52.00S,2024-11-13T01:19:24.4Z,2,REGULAR,block,,[],203083,,,1610612752,36,40,2024-11-13T01:19:30Z,2380000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT06M51.00S,2024-11-13T01:19:25.4Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,36,40,2024-11-13T01:22:19Z,2390000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,243.0,4.0,3.0,1.0,,,,,,,,,,
258,PT06M46.00S,2024-11-13T01:19:35.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642272,7.227332457293036,1.0033700980392157,1610612755,36,40,2024-11-13T01:22:09Z,2395000,False,245.0,15.0,1,left,MISS J. McCain 24' running 3PT,[1642272],1610612755.0,PHI,running,,,McCain,J. McCain,,,,,Right Corner 3,24+ Right,24.55,Missed,,,,,,,,,,,,,,,,,,
259,PT06M46.00S,2024-11-13T01:19:35.6Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,36,40,2024-11-13T01:22:09Z,2397500,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,258.0,2.0,2.0,0.0,,,,,,,,,,
246,PT06M37.00S,2024-11-13T01:19:46.9Z,2,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612752,36,40,2024-11-13T01:19:54Z,2400000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612752.0,NYK,bad pass,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,203592.0,1.0,,,,,,
247,PT06M37.00S,2024-11-13T01:20:06.1Z,2,REGULAR,substitution,out,[],1630288,,,1610612755,36,40,2024-11-13T01:20:19Z,2410000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M37.00S,2024-11-13T01:20:06.1Z,2,REGULAR,substitution,in,[],200768,,,1610612755,36,40,2024-11-13T01:20:19Z,2420000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M25.00S,2024-11-13T01:20:20.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,33.98488830486202,37.5,1610612755,36,40,2024-11-13T01:22:50Z,2430000,False,62.0,267.0,1,left,MISS K. Oubre Jr. 27' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,27.42,Missed,,,,,,,,,,,,,,,,,,
250,PT06M21.00S,2024-11-13T01:20:24.2Z,2,REGULAR,rebound,offensive,[],1642272,,,1610612755,36,40,2024-11-13T01:20:24Z,2440000,False,,,0,,J. McCain REBOUND (Off:1 Def:0),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,,,,,,,249.0,1.0,0.0,1.0,,,,,,,,,,
251,PT06M17.00S,2024-11-13T01:20:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,13.222733245729303,45.588235294117645,1610612755,38,40,2024-11-13T01:22:58Z,2450000,False,22.0,72.0,1,left,A. Drummond 7' driving Layup (4 PTS) (J. McCain 1 AST),"[203083, 1642272]",1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,7.51,Made,4.0,J. McCain,1642272.0,1.0,,,,,,,,,,,,,,
