actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
347,PT10M53.00S,2025-01-11T01:24:54.3Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612740,51,55,2025-01-11T01:24:56Z,3450000,False,,,0,,J. Green REBOUND (Off:2 Def:3),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,346.0,5.0,3.0,2.0,,,,,,,,,,,,
348,PT10M51.00S,2025-01-11T01:24:56.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,30.798291721419176,82.1078431372549,1610612740,51,58,2025-01-11T01:25:00Z,3460000,False,-161.0,237.0,1,left,D. Murray 28' 3PT  (7 PTS) (J. Green 4 AST),"[1627749, 1629750]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,28.62,Made,,,,,7.0,J. Green,1629750.0,4.0,,,,,,,,
350,PT10M32.00S,2025-01-11T01:25:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,95.45006570302233,49.26470588235294,1610612755,53,58,2025-01-11T01:25:17Z,3480000,False,-4.0,-10.0,1,right,T. Maxey driving Layup (12 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,1.04,Made,,,,,12.0,,,,,,,,,,,
351,PT10M22.00S,2025-01-11T01:25:24.9Z,3,REGULAR,2pt,Jump Shot,[],1627749,26.067674113009204,67.64705882352942,1610612740,53,60,2025-01-11T01:25:29Z,3490000,False,-88.0,193.0,1,left,D. Murray 21' pullup Jump Shot (9 PTS) (J. Hawkins 1 AST),"[1627749, 1641722]",1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,21.17,Made,,,,,9.0,J. Hawkins,1641722.0,1.0,,,,,,,,
353,PT10M04.00S,2025-01-11T01:25:43.8Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612755,53,60,2025-01-11T01:25:47Z,3510000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1641722]",1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,,,,,Hawkins,1641722.0
354,PT10M04.00S,2025-01-11T01:25:43.8Z,3,REGULAR,steal,,[],1641722,,,1610612740,53,60,2025-01-11T01:25:45Z,3520000,False,,,0,,J. Hawkins STEAL (1 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
355,PT10M00.00S,2025-01-11T01:25:49.1Z,3,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612740,53,60,2025-01-11T01:26:01Z,3530000,False,,,0,,G. Yabusele shooting personal FOUL (2 PF) (McCollum 2 FT),"[1627824, 203468]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,2.0,0.0,McCollum,203468.0,,,,
357,PT10M00.00S,2025-01-11T01:26:23.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203468,,,1610612740,53,60,2025-01-11T01:26:23Z,3550000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
358,PT10M00.00S,2025-01-11T01:26:23.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,53,60,2025-01-11T01:26:23Z,3560000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,357.0,,,,,,,,,,,,,,,
359,PT10M00.00S,2025-01-11T01:26:40.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203468,,,1610612740,53,61,2025-01-11T01:26:40Z,3570000,False,,,0,,C. McCollum Free Throw 2 of 2 (24 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,
360,PT09M39.00S,2025-01-11T01:27:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,95.58147174770039,50.245098039215684,1610612755,53,61,2025-01-11T01:27:08Z,3580000,False,1.0,-11.0,1,right,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1642274]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.11,Missed,,,,,,,,,,,,,Missi,1642274.0,,
361,PT09M39.00S,2025-01-11T01:27:02.9Z,3,REGULAR,block,,[],1642274,,,1610612755,53,61,2025-01-11T01:27:05Z,3590000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT09M36.00S,2025-01-11T01:27:05.9Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,53,61,2025-01-11T01:27:08Z,3600000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,360.0,3.0,2.0,1.0,,,,,,,,,,,,
363,PT09M35.00S,2025-01-11T01:27:06.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,92.95335085413929,49.26470588235294,1610612755,53,61,2025-01-11T02:24:39Z,3610000,False,-4.0,14.0,1,right,MISS K. Oubre Jr. putback Layup,[1626162],1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.42,Missed,,,,,,,,,,,,,,,,
364,PT09M35.00S,2025-01-11T01:27:06.5Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,53,61,2025-01-11T01:27:14Z,3620000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,363.0,4.0,2.0,2.0,,,,,,,,,,,,
365,PT09M32.00S,2025-01-11T01:27:09.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,93.08475689881735,49.01960784313726,1610612755,55,61,2025-01-11T01:27:21Z,3630000,False,-5.0,13.0,1,right,K. Oubre Jr. putback Layup (12 PTS),[1626162],1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.34,Made,,,,,12.0,,,,,,,,,,,
366,PT09M22.00S,2025-01-11T01:27:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.539421813403408,53.431372549019606,1610612740,55,63,2025-01-11T01:27:25Z,3640000,False,-17.0,18.0,1,left,C. McCollum driving finger roll Layup (26 PTS),[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,2.52,Made,,,,,26.0,,,,,,,,,,,
367,PT09M12.00S,2025-01-11T01:27:30.4Z,3,REGULAR,3pt,Jump Shot,[],202331,77.973061760841,10.784313725490193,1610612755,58,63,2025-01-11T01:27:34Z,3650000,False,-196.0,155.0,1,right,P. George 24' 3PT  (7 PTS) (C. Martin 2 AST),"[202331, 1628997]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,24.97,Made,,,,,7.0,C. Martin,1628997.0,2.0,,,,,,,,
369,PT09M01.00S,2025-01-11T01:27:39.9Z,3,REGULAR,3pt,Jump Shot,[],203468,18.7089356110381,7.598039215686271,1610612740,58,63,2025-01-11T01:27:48Z,3670000,False,212.0,123.0,1,left,MISS C. McCollum 24' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,24.53,Missed,,,,,,,,,,,,,,,,
370,PT09M01.00S,2025-01-11T01:27:39.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,58,63,2025-01-11T01:29:25Z,3680000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,369.0,,,,,,,,,,,,,,,
372,PT09M01.00S,2025-01-11T01:27:54.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,58,63,2025-01-11T01:29:25Z,3700000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M57.00S,2025-01-11T01:30:57.0Z,3,REGULAR,turnover,bad pass,[],1642274,,,1610612740,58,63,2025-01-11T01:31:01Z,3760000,False,,,0,,Y. Missi bad pass TURNOVER (3 TO),"[1642274, 1626162]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
379,PT08M57.00S,2025-01-11T01:30:57.0Z,3,REGULAR,steal,,[],1626162,,,1610612755,58,63,2025-01-11T01:30:58Z,3770000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
380,PT08M54.00S,2025-01-11T01:31:01.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,93.61038107752957,49.26470588235294,1610612755,60,63,2025-01-11T01:31:09Z,3780000,False,-4.0,8.0,1,right,K. Oubre Jr. running DUNK (14 PTS),[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,0.85,Made,,,,,14.0,,,,,,,,,,,
381,PT08M54.00S,2025-01-11T01:31:05.1Z,3,REGULAR,foul,personal,['1freethrow'],1642274,,,1610612755,60,63,2025-01-11T01:31:11Z,3790000,False,,,0,,Y. Missi shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[1642274, 1626162]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,,,2.0,0.0,Oubre Jr.,1626162.0,,,,
383,PT08M54.00S,2025-01-11T01:31:32.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1626162,,,1610612755,61,63,2025-01-11T01:31:32Z,3810000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (15 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
384,PT08M31.00S,2025-01-11T01:31:57.4Z,3,REGULAR,turnover,lost ball,[],1627749,,,1610612740,61,63,2025-01-11T01:32:02Z,3820000,False,,,0,,D. Murray lost ball TURNOVER (3 TO),"[1627749, 1628997]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,,,,,Martin,1628997.0
385,PT08M31.00S,2025-01-11T01:31:57.4Z,3,REGULAR,steal,,[],1628997,,,1610612755,61,63,2025-01-11T01:31:59Z,3830000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
386,PT08M26.00S,2025-01-11T01:32:02.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628997,93.2161629434954,50.0,1610612755,61,63,2025-01-11T01:32:10Z,3840000,False,0.0,11.0,1,right,MISS C. Martin running finger roll Layup,[1628997],1610612755.0,PHI,running finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,1.13,Missed,,,,,,,,,,,,,,,,
387,PT08M24.00S,2025-01-11T01:32:04.9Z,3,REGULAR,rebound,offensive,[],1630178,,,1610612755,61,63,2025-01-11T01:32:04Z,3850000,False,,,0,,T. Maxey REBOUND (Off:2 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,386.0,4.0,2.0,2.0,,,,,,,,,,,,
388,PT08M12.00S,2025-01-11T01:32:16.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627824,89.01116951379764,49.754901960784316,1610612755,61,63,2025-01-11T01:32:20Z,3860000,False,-1.0,51.0,1,right,MISS G. Yabusele turnaround Hook,[1627824],1610612755.0,PHI,turnaround,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,5.08,Missed,,,,,,,,,,,,,,,,
389,PT08M10.00S,2025-01-11T01:32:18.6Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,61,63,2025-01-11T01:32:20Z,3870000,False,,,0,,Y. Missi REBOUND (Off:1 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,388.0,4.0,3.0,1.0,,,,,,,,,,,,
390,PT08M00.00S,2025-01-11T01:32:28.2Z,3,REGULAR,2pt,Jump Shot,[],1627749,23.4395532194481,50.73529411764706,1610612740,61,63,2025-01-11T01:32:32Z,3880000,False,-4.0,168.0,1,left,MISS D. Murray 16' pullup Shot,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,16.78,Missed,,,,,,,,,,,,,,,,
391,PT07M58.00S,2025-01-11T01:32:30.2Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,61,63,2025-01-11T01:32:32Z,3890000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:3),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Center,,,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,
392,PT07M48.00S,2025-01-11T01:32:40.5Z,3,REGULAR,2pt,Jump Shot,[],1630178,76.00197109067017,65.19607843137254,1610612755,63,63,2025-01-11T01:32:47Z,3900000,False,76.0,173.0,1,right,T. Maxey 18' fadeaway Jump Shot (14 PTS),[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,18.9,Made,,,,,14.0,,,,,,,,,,,
393,PT07M31.00S,2025-01-11T01:32:56.9Z,3,REGULAR,3pt,Jump Shot,[],203468,35.00328515111694,50.245098039215684,1610612740,63,63,2025-01-11T01:33:01Z,3910000,False,-1.0,277.0,1,left,MISS C. McCollum 27' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,27.65,Missed,,,,,,,,,,,,,,,,
394,PT07M28.00S,2025-01-11T01:32:59.9Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,63,63,2025-01-11T01:33:01Z,3920000,False,,,0,,T. Maxey REBOUND (Off:2 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,393.0,5.0,3.0,2.0,,,,,,,,,,,,
395,PT07M23.00S,2025-01-11T01:33:05.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630178,76.13337713534823,60.294117647058826,1610612755,65,63,2025-01-11T01:33:11Z,3930000,False,51.0,172.0,1,right,T. Maxey 17' driving floating Jump Shot (16 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,17.94,Made,,,,,16.0,,,,,,,,,,,
396,PT07M15.00S,2025-01-11T01:33:18.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,65,63,2025-01-11T01:33:18Z,3940000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M58.00S,2025-01-11T01:36:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.670827858081481,47.79411764705882,1610612740,65,65,2025-01-11T01:36:40Z,3950000,False,11.0,20.0,1,left,C. McCollum driving finger roll Layup (28 PTS) (J. Hawkins 2 AST),"[203468, 1641722]",1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,2.25,Made,,,,,28.0,J. Hawkins,1641722.0,2.0,,,,,,,,
399,PT06M43.00S,2025-01-11T01:36:50.9Z,3,REGULAR,3pt,Jump Shot,[],202331,93.08475689881735,6.127450980392155,1610612755,65,65,2025-01-11T01:36:56Z,3970000,False,-219.0,13.0,1,right,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,21.98,Missed,,,,,,,,,,,,,,,,
400,PT06M39.00S,2025-01-11T01:36:54.9Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,65,65,2025-01-11T01:40:32Z,3980000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,,,399.0,2.0,1.0,1.0,,,,,,,,,,,,
401,PT06M35.00S,2025-01-11T01:36:59.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,28.56438896189225,84.31372549019608,1610612740,65,65,2025-01-11T03:48:05Z,3990000,False,-172.0,216.0,1,left,MISS J. Hawkins 27' running pullup 3PT,[1641722],1610612740.0,NOP,running pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,27.59,Missed,,,,,,,,,,,,,,,,
402,PT06M32.00S,2025-01-11T01:37:02.3Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,65,65,2025-01-11T01:43:00Z,4000000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,401.0,4.0,4.0,0.0,,,,,,,,,,,,
403,PT06M22.00S,2025-01-11T01:37:11.9Z,3,REGULAR,2pt,Layup,[],1630178,75.607752956636,52.69607843137255,1610612755,67,65,2025-01-11T01:44:07Z,4010000,False,13.0,177.0,1,right,T. Maxey 17' driving Layup (18 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,17.73,Made,,,,,18.0,,,,,,,,,,,
404,PT06M12.00S,2025-01-11T01:37:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,8.853482260183966,48.529411764705884,1610612740,67,67,2025-01-11T01:37:26Z,4020000,False,7.0,31.0,1,left,Y. Missi alley-oop Layup (7 PTS) (D. Murray 3 AST),"[1642274, 1627749]",1610612740.0,NOP,alley-oop,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,3.16,Made,,,,,7.0,D. Murray,1627749.0,3.0,,,,,,,,
406,PT05M53.00S,2025-01-11T01:37:41.1Z,3,REGULAR,turnover,bad pass,[],1627824,,,1610612755,67,67,2025-01-11T01:37:44Z,4040000,False,,,0,,G. Yabusele bad pass TURNOVER (2 TO),"[1627824, 1641722]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,Hawkins,1641722.0
407,PT05M53.00S,2025-01-11T01:37:41.1Z,3,REGULAR,steal,,[],1641722,,,1610612740,67,67,2025-01-11T01:37:42Z,4050000,False,,,0,,J. Hawkins STEAL (2 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT05M43.00S,2025-01-11T01:37:51.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641722,30.535479632063073,74.01960784313725,1610612740,67,67,2025-01-11T01:37:59Z,4060000,False,-120.0,235.0,1,left,MISS J. Hawkins 26' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,26.35,Missed,,,,,,,,,,,,,,,,
409,PT05M35.00S,2025-01-11T01:37:59.2Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612740,67,67,2025-01-11T01:37:59Z,4070000,False,,,0,,J. Green REBOUND (Off:3 Def:3),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,408.0,6.0,3.0,3.0,,,,,,,,,,,,
410,PT05M35.00S,2025-01-11T01:37:58.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629750,5.590000152587891,50.0,1610612740,67,67,2025-01-11T03:48:16Z,4080000,False,0.0,0.0,1,left,MISS J. Green putback Layup,[1629750],1610612740.0,NOP,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
412,PT05M35.00S,2025-01-11T01:37:58.4Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,67,67,2025-01-11T01:38:02Z,4100000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:5),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,410.0,5.0,5.0,0.0,,,,,,,,,,,,
413,PT05M27.00S,2025-01-11T01:38:06.5Z,3,REGULAR,3pt,Jump Shot,[],1630178,68.9060446780552,71.32352941176471,1610612755,67,67,2025-01-11T01:38:11Z,4110000,False,107.0,240.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,26.24,Missed,,,,,,,,,,,,,,,,
414,PT05M25.00S,2025-01-11T01:38:08.5Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612740,67,67,2025-01-11T01:38:11Z,4120000,False,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,413.0,5.0,5.0,0.0,,,,,,,,,,,,
415,PT05M15.00S,2025-01-11T01:38:18.2Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612740,67,67,2025-01-11T01:38:29Z,4130000,False,,,0,,D. Murray bad pass TURNOVER (4 TO),"[1627749, 1627824]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,4.0,,,,,,,,,,,,,,,,,Yabusele,1627824.0
416,PT05M15.00S,2025-01-11T01:38:18.2Z,3,REGULAR,steal,,[],1627824,,,1610612755,67,67,2025-01-11T01:38:20Z,4140000,False,,,0,,G. Yabusele STEAL (1 STL),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
417,PT05M03.00S,2025-01-11T01:38:30.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,89.01116951379764,97.05882352941177,1610612755,67,67,2025-01-11T01:38:35Z,4150000,False,235.0,51.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,24.07,Missed,,,,,,,,,,,,,,,,
418,PT05M01.00S,2025-01-11T01:38:32.1Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612740,67,67,2025-01-11T01:38:35Z,4160000,False,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,,417.0,6.0,6.0,0.0,,,,,,,,,,,,
419,PT04M55.00S,2025-01-11T01:38:38.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,11.613009198423129,97.54901960784314,1610612740,67,70,2025-01-11T01:38:44Z,4170000,False,-238.0,57.0,1,left,J. Hawkins 24' 3PT running (11 PTS) (D. Murray 4 AST),"[1641722, 1627749]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,24.44,Made,,,,,11.0,D. Murray,1627749.0,4.0,,,,,,,,
421,PT04M44.00S,2025-01-11T01:38:54.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,67,70,2025-01-11T01:38:54Z,4190000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M44.00S,2025-01-11T01:40:34.2Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,67,70,2025-01-11T01:40:51Z,4200000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M44.00S,2025-01-11T01:40:34.2Z,3,REGULAR,substitution,out,[],1627824,,,1610612755,67,70,2025-01-11T01:40:51Z,4210000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M44.00S,2025-01-11T01:40:34.2Z,3,REGULAR,substitution,out,[],202331,,,1610612755,67,70,2025-01-11T01:40:51Z,4220000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M44.00S,2025-01-11T01:40:34.2Z,3,REGULAR,substitution,out,[],1629750,,,1610612755,67,70,2025-01-11T01:40:51Z,4230000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M44.00S,2025-01-11T01:40:34.2Z,3,REGULAR,substitution,out,[],1641722,,,1610612755,67,70,2025-01-11T01:40:51Z,4240000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M44.00S,2025-01-11T01:40:34.2Z,3,REGULAR,substitution,in,[],1641741,,,1610612755,67,70,2025-01-11T01:40:51Z,4250000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M44.00S,2025-01-11T01:40:34.2Z,3,REGULAR,substitution,in,[],201569,,,1610612755,67,70,2025-01-11T01:40:51Z,4260000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M44.00S,2025-01-11T01:40:34.2Z,3,REGULAR,substitution,in,[],1641737,,,1610612755,67,70,2025-01-11T01:40:51Z,4270000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M44.00S,2025-01-11T01:40:34.2Z,3,REGULAR,substitution,in,[],1630527,,,1610612755,67,70,2025-01-11T01:40:51Z,4280000,False,,,0,,SUB in: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
