actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
254,PT04M42.00S,2024-12-05T01:27:33.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630178,13.354139290407357,51.470588235294116,1610612755,42,47,2024-12-05T01:27:38Z,2490000,False,-7.0,73.0,1,left,MISS T. Maxey 7' turnaround Shot,[1630178],1610612755.0,PHI,turnaround,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,7.34,Missed,,,,,,,,,,,,,,,,,,
255,PT04M39.00S,2024-12-05T01:27:36.6Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,42,47,2024-12-05T01:27:38Z,2500000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,254.0,4.0,2.0,2.0,,,,,,,,,,,,,,
256,PT04M36.00S,2024-12-05T01:27:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,91.5407358738502,50.98039215686274,1610612753,42,47,2024-12-05T01:31:05Z,2510000,False,5.0,27.0,1,right,MISS F. Wagner driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
257,PT04M35.00S,2024-12-05T01:27:42.8Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,42,47,2024-12-05T01:31:05Z,2520000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,256.0,1.0,0.0,1.0,,,,,,,,,,,,,,
258,PT04M34.00S,2024-12-05T01:27:46.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628976,94.40999984741211,50.0,1610612753,42,47,2024-12-05T01:31:23Z,2530000,False,0.0,0.0,1,right,MISS W. Carter Jr. tip Layup,[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
259,PT04M33.00S,2024-12-05T01:27:47.5Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612755,42,47,2024-12-05T01:31:23Z,2540000,False,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,258.0,4.0,3.0,1.0,,,,,,,,,,,,,,
260,PT04M22.00S,2024-12-05T01:27:52.8Z,2,REGULAR,turnover,lost ball,[],1628997,,,1610612755,42,47,2024-12-05T01:28:56Z,2550000,False,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628997, 203484]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,,,,,
262,PT04M22.00S,2024-12-05T01:27:52.8Z,2,REGULAR,steal,,[],203484,,,1610612753,42,47,2024-12-05T01:28:06Z,2555000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
261,PT04M20.00S,2024-12-05T01:28:01.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629048,92.06636005256242,49.50980392156863,1610612753,42,49,2024-12-05T01:32:18Z,2560000,False,-2.0,22.0,1,right,G. Bitadze running DUNK (4 PTS) (W. Carter Jr. 1 AST),"[1629048, 1628976]",1610612753.0,ORL,running,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,,,4.0,,,,,,,W. Carter Jr.,1628976.0,1.0
263,PT04M09.00S,2024-12-05T01:28:10.4Z,2,REGULAR,2pt,Jump Shot,[],1642272,17.16491458607096,30.392156862745097,1610612755,42,49,2024-12-05T01:28:14Z,2570000,False,98.0,109.0,1,left,MISS J. McCain 14' pullup Shot,[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Mid-Range,8-16 Right,14.65,Missed,,,,,,,,,,,,,,,,,,
264,PT04M09.00S,2024-12-05T01:28:12.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,42,49,2024-12-05T01:28:12Z,2580000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Right,,,263.0,,,,,,,,,,,,,,,,,
265,PT04M09.00S,2024-12-05T01:28:17.6Z,2,REGULAR,foul,personal,[],203484,,,1610612755,42,49,2024-12-05T01:28:27Z,2590000,False,,,0,,K. Caldwell-Pope loose ball personal FOUL (2 PF),"[203484, 1641737]",1610612753.0,ORL,loose ball,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,204058.0,,,,,,,2.0,0.0,Bona,1641737.0,,,
267,PT04M09.00S,2024-12-05T01:28:28.6Z,2,REGULAR,substitution,out,[],1630231,,,1610612755,42,49,2024-12-05T01:28:32Z,2610000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M09.00S,2024-12-05T01:28:28.6Z,2,REGULAR,substitution,in,[],1627824,,,1610612755,42,49,2024-12-05T01:28:32Z,2620000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M01.00S,2024-12-05T01:28:46.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642272,17.559132720105126,36.76470588235294,1610612755,44,49,2024-12-05T01:28:49Z,2630000,False,66.0,113.0,1,left,J. McCain 13' pullup Jump Shot (10 PTS),[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,13.06,Made,,,,,,,,,10.0,,,,,,,,,
271,PT03M44.00S,2024-12-05T01:29:05.4Z,2,REGULAR,foul,personal,['2freethrow'],1642272,,,1610612753,44,49,2024-12-05T01:29:11Z,2640000,False,,,0,,J. McCain shooting personal FOUL (1 PF) (Wagner 2 FT),"[1642272, 1630532]",1610612755.0,PHI,shooting,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,,,1.0,0.0,Wagner,1630532.0,,,
273,PT03M44.00S,2024-12-05T01:29:37.0Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,44,50,2024-12-05T01:29:37Z,2660000,False,,,0,,F. Wagner Free Throw 1 of 2 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
274,PT03M44.00S,2024-12-05T01:29:54.6Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,44,51,2024-12-05T01:29:54Z,2670000,False,,,0,,F. Wagner Free Throw 2 of 2 (13 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
275,PT03M32.00S,2024-12-05T01:30:08.4Z,2,REGULAR,3pt,Jump Shot,[],1642272,27.020367936925098,21.568627450980394,1610612755,47,51,2024-12-05T01:30:12Z,2680000,False,142.0,201.0,1,left,J. McCain 24' 3PT pullup (13 PTS),[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,24.66,Made,,,,,,,,,13.0,,,,,,,,,
276,PT03M12.00S,2024-12-05T01:30:27.5Z,2,REGULAR,2pt,Jump Shot,[],1630532,92.32917214191852,19.362745098039216,1610612753,47,51,2024-12-05T01:30:37Z,2690000,False,-153.0,20.0,1,right,MISS F. Wagner 15' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,15.44,Missed,,,,,,,,,,,,,,,,,,
277,PT03M11.00S,2024-12-05T01:30:28.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,47,51,2024-12-05T01:30:37Z,2700000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,276.0,,,,,,,,,,,,,,,,,
278,PT03M11.00S,2024-12-05T01:30:42.5Z,2,REGULAR,foul,personal,[],1642272,,,1610612753,47,51,2024-12-05T01:30:50Z,2710000,False,,,0,,J. McCain loose ball personal FOUL (2 PF),"[1642272, 1629048]",1610612755.0,PHI,loose ball,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,,2.0,0.0,Bitadze,1629048.0,,,
280,PT03M11.00S,2024-12-05T01:31:06.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,47,51,2024-12-05T01:31:06Z,2730000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M59.00S,2024-12-05T01:33:00.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630532,91.40932982917214,33.57843137254902,1610612753,47,51,2024-12-05T01:33:08Z,2740000,False,-82.0,28.0,1,right,MISS F. Wagner 8' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,8.68,Missed,,,,,,,,,,,,,,,,,,
282,PT02M53.00S,2024-12-05T01:33:06.4Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612755,47,51,2024-12-05T01:33:08Z,2750000,False,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,281.0,5.0,4.0,1.0,,,,,,,,,,,,,,
283,PT02M51.00S,2024-12-05T01:33:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642272,6.521024967148489,47.794117647058826,1610612755,47,51,2024-12-05T01:33:14Z,2760000,False,11.0,9.0,1,left,MISS J. McCain running reverse Layup,[1642272],1610612755.0,PHI,running reverse,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,1.41,Missed,,,,,,,,,,,,,,,,,,
284,PT02M49.00S,2024-12-05T01:33:11.1Z,2,REGULAR,rebound,defensive,[],203484,,,1610612753,47,51,2024-12-05T01:33:14Z,2770000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,283.0,2.0,2.0,0.0,,,,,,,,,,,,,,
285,PT02M39.00S,2024-12-05T01:33:20.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,87.07293035479631,42.64705882352941,1610612753,47,53,2024-12-05T01:36:59Z,2780000,False,-37.0,69.0,1,right,F. Wagner 7' driving floating Jump Shot (15 PTS) (J. Suggs 4 AST),"[1630532, 1630591]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.82,Made,,,,,,,,,15.0,,,,,,,J. Suggs,1630591.0,4.0
287,PT02M18.00S,2024-12-05T01:33:52.3Z,2,REGULAR,3pt,Jump Shot,[],1630178,20.05584756898817,2.450980392156863,1610612755,47,53,2024-12-05T01:34:25Z,2800000,False,238.0,136.0,1,left,MISS T. Maxey 27' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,,,,,,,,,,,,,,,,,
288,PT02M17.00S,2024-12-05T01:33:53.3Z,2,REGULAR,rebound,offensive,[],1627824,,,1610612755,47,53,2024-12-05T01:34:25Z,2810000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,287.0,3.0,2.0,1.0,,,,,,,,,,,,,,
289,PT01M58.00S,2024-12-05T01:34:00.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,6.1268068331143235,46.07843137254902,1610612755,49,53,2024-12-05T01:34:05Z,2820000,False,20.0,5.0,1,left,T. Maxey driving Layup (6 PTS) (G. Yabusele 1 AST),"[1630178, 1627824]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,6.0,,,,,,,G. Yabusele,1627824.0,1.0
291,PT01M40.00S,2024-12-05T01:34:18.3Z,2,REGULAR,3pt,Jump Shot,[],203484,74.85216819973719,12.745098039215685,1610612753,49,53,2024-12-05T01:34:27Z,2840000,False,-186.0,184.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
292,PT01M37.00S,2024-12-05T01:34:21.3Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,49,53,2024-12-05T01:34:27Z,2850000,False,,,0,,A. Bona REBOUND (Off:2 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,291.0,3.0,1.0,2.0,,,,,,,,,,,,,,
293,PT01M19.00S,2024-12-05T01:34:43.0Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612755,49,53,2024-12-05T01:35:02Z,2860000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Martin 2 FT),"[1628976, 1628997]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,1.0,0.0,Martin,1628997.0,,,
295,PT01M19.00S,2024-12-05T01:35:06.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,49,53,2024-12-05T01:35:11Z,2880000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,204058.0,,,,,,,,,,,,,
296,PT01M19.00S,2024-12-05T01:35:22.0Z,2,REGULAR,freethrow,1 of 2,[],1628997,,,1610612755,49,53,2024-12-05T01:35:50Z,2890000,False,,,0,,MISS C. Martin Free Throw 1 of 2,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT01M19.00S,2024-12-05T01:35:22.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,49,53,2024-12-05T01:35:50Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,
298,PT01M19.00S,2024-12-05T01:35:23.5Z,2,REGULAR,substitution,out,[],1641737,,,1610612755,49,53,2024-12-05T01:35:35Z,2910000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M19.00S,2024-12-05T01:35:23.5Z,2,REGULAR,substitution,out,[],1629048,,,1610612755,49,53,2024-12-05T01:35:35Z,2920000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M19.00S,2024-12-05T01:35:23.5Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,49,53,2024-12-05T01:35:35Z,2930000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M19.00S,2024-12-05T01:35:23.5Z,2,REGULAR,substitution,in,[],1641710,,,1610612755,49,53,2024-12-05T01:35:35Z,2940000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M19.00S,2024-12-05T01:35:22.0Z,2,REGULAR,freethrow,2 of 2,[],1628997,,,1610612755,49,53,2024-12-05T01:35:50Z,2950000,False,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT01M16.00S,2024-12-05T01:35:25.0Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,49,53,2024-12-05T01:35:50Z,2960000,False,,,0,,F. Wagner REBOUND (Off:2 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,302.0,4.0,2.0,2.0,,,,,,,,,,,,,,
304,PT00M58.60S,2024-12-05T01:36:07.3Z,2,REGULAR,3pt,Jump Shot,[],1641710,93.38042049934296,3.6764705882352944,1610612753,49,53,2024-12-05T01:36:12Z,2970000,False,-232.0,10.0,1,right,MISS A. Black step back 3PT,[1641710],1610612753.0,ORL,step back,,,Black,A. Black,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
305,PT00M55.00S,2024-12-05T01:36:11.0Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,49,53,2024-12-05T01:36:11Z,2980000,False,,,0,,T. Maxey REBOUND (Off:1 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,304.0,2.0,1.0,1.0,,,,,,,,,,,,,,
306,PT00M50.90S,2024-12-05T01:36:15.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,14.011169513797633,94.36274509803921,1610612755,49,53,2024-12-05T01:36:20Z,2990000,False,-222.0,79.0,1,left,MISS K. Oubre Jr. running 3PT,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
307,PT00M48.40S,2024-12-05T01:36:17.5Z,2,REGULAR,rebound,offensive,[],1642272,,,1610612755,49,53,2024-12-05T01:36:17Z,3000000,False,,,0,,J. McCain REBOUND (Off:1 Def:1),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Left Corner 3,24+ Left,,,306.0,2.0,1.0,1.0,,,,,,,,,,,,,,
308,PT00M37.80S,2024-12-05T01:36:29.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626162,5.995400788436268,50.0,1610612755,51,53,2024-12-05T01:36:33Z,3010000,False,0.0,4.0,1,left,K. Oubre Jr. cutting DUNK (9 PTS) (G. Yabusele 2 AST),"[1626162, 1627824]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,,,,,9.0,,,,,,,G. Yabusele,1627824.0,2.0
310,PT00M33.50S,2024-12-05T01:36:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630591,66.44218134034165,68.87254901960785,1610612753,51,53,2024-12-05T01:40:30Z,3030000,False,94.0,263.0,1,right,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,27.93,Missed,,,,,,,,,,,,,,,,,,
311,PT00M29.60S,2024-12-05T01:36:44.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,51,53,2024-12-05T01:36:53Z,3040000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,310.0,2.0,2.0,0.0,,,,,,,,,,,,,,
312,PT00M11.60S,2024-12-05T01:37:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.783837056504599,46.81372549019608,1610612755,53,53,2024-12-05T01:37:07Z,3050000,False,16.0,11.0,1,left,T. Maxey driving finger roll Layup (8 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.95,Made,,,,,,,,,8.0,,,,,,,,,
313,PT00M02.20S,2024-12-05T01:37:17.2Z,2,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,53,53,2024-12-05T01:37:23Z,3060000,False,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (2 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,2.0,,,,,,,,,,,,
314,PT00M00.00S,2024-12-05T01:37:51.6Z,2,REGULAR,period,end,[],0,,,1610612755,53,53,2024-12-05T01:37:51Z,3070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-12-05T01:38:35.9Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612755,53,53,2024-12-05T01:52:51Z,3080000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-12-05T01:38:35.9Z,3,REGULAR,substitution,out,['startperiod'],1641710,,,1610612755,53,53,2024-12-05T01:52:51Z,3090000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-12-05T01:38:35.9Z,3,REGULAR,substitution,in,['startperiod'],1630231,,,1610612755,53,53,2024-12-05T01:52:51Z,3100000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-12-05T01:38:35.9Z,3,REGULAR,substitution,in,['startperiod'],1629048,,,1610612755,53,53,2024-12-05T01:52:51Z,3110000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-12-05T01:52:53.6Z,3,REGULAR,period,start,[],0,,,1610612755,53,53,2024-12-05T01:52:53Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M36.00S,2024-12-05T01:53:17.4Z,3,REGULAR,3pt,Jump Shot,[],1630178,66.3107752956636,39.46078431372549,1610612755,53,53,2024-12-05T01:53:25Z,3130000,False,-53.0,264.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
321,PT11M28.00S,2024-12-05T01:53:25.4Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612755,53,53,2024-12-05T01:53:25Z,3140000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,320.0,4.0,2.0,2.0,,,,,,,,,,,,,,
322,PT11M28.00S,2024-12-05T01:53:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627824,94.40999984741211,50.0,1610612755,55,53,2024-12-05T01:53:23Z,3150000,False,0.0,0.0,1,right,G. Yabusele putback Layup (9 PTS),[1627824],1610612755.0,PHI,putback,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,9.0,,,,,,,,,
323,PT11M14.00S,2024-12-05T01:53:39.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,19.398817345597898,51.225490196078425,1610612753,55,53,2024-12-05T01:53:44Z,3160000,False,-6.0,130.0,1,left,MISS W. Carter Jr. 12' turnaround Shot,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.99,Missed,,,,,,,,,,,,,,,,,,
324,PT11M11.00S,2024-12-05T01:53:42.0Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,55,53,2024-12-05T01:53:44Z,3170000,False,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,323.0,1.0,0.0,1.0,,,,,,,,,,,,,,
325,PT11M03.00S,2024-12-05T01:53:49.6Z,3,REGULAR,turnover,lost ball,[],1630532,,,1610612753,55,53,2024-12-05T01:53:53Z,3180000,False,,,0,,F. Wagner lost ball TURNOVER (3 TO),"[1630532, 1626162]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,Oubre Jr.,1626162.0,,,,,,,,,,
326,PT11M03.00S,2024-12-05T01:53:49.6Z,3,REGULAR,steal,,[],1626162,,,1610612755,55,53,2024-12-05T01:53:51Z,3190000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT10M58.00S,2024-12-05T01:53:54.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,91.93495400788436,50.73529411764706,1610612755,57,53,2024-12-05T01:54:01Z,3200000,False,4.0,23.0,1,right,T. Maxey running finger roll Layup (10 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,10.0,,,,,,,,,
328,PT10M40.00S,2024-12-05T01:54:14.2Z,3,REGULAR,turnover,out-of-bounds,[],203484,,,1610612753,57,53,2024-12-05T01:54:21Z,3210000,False,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (1 TO),[203484],1610612753.0,ORL,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,,,,,,,1628480.0,1.0,,,,,,,,,,,,
329,PT10M22.00S,2024-12-05T01:54:42.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630231,91.93495400788436,49.50980392156863,1610612755,59,53,2024-12-05T01:54:46Z,3220000,False,-2.0,23.0,1,right,K. Martin DUNK (7 PTS) (K. Oubre Jr. 4 AST),"[1630231, 1626162]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,7.0,,,,,,,K. Oubre Jr.,1626162.0,4.0
331,PT10M11.00S,2024-12-05T01:54:53.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,12.302890932982917,50.245098039215684,1610612753,59,55,2024-12-05T01:54:58Z,3240000,False,-1.0,63.0,1,left,F. Wagner 6' driving floating Jump Shot (17 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,,,,,17.0,,,,,,,,,
