actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
332,PT09M32.00S,2025-01-07T01:24:20.7Z,3,REGULAR,3pt,Jump Shot,[],1642346,33.952036793692514,41.42156862745098,1610612756,52,48,2025-01-07T01:24:27Z,3270000,False,43.0,267.0,1,left,R. Dunn 27' 3PT  (7 PTS) (K. Durant 2 AST),"[1642346, 201142]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,,,,27.0,Made,7.0,K. Durant,201142.0,2.0,,,,,,,,,,,
334,PT09M18.00S,2025-01-07T01:24:43.6Z,3,REGULAR,3pt,Jump Shot,[],1630178,66.93495400788436,62.254901960784316,1610612755,52,48,2025-01-07T01:24:47Z,3290000,False,61.0,258.0,1,right,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,26.55,Missed,,,,,,,,,,,,,,,
335,PT09M16.00S,2025-01-07T01:24:45.6Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,52,48,2025-01-07T01:24:47Z,3300000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,,334.0,2.0,2.0,0.0,,,,,,,
336,PT09M09.00S,2025-01-07T01:24:53.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626164,8.590670170827863,52.205882352941174,1610612756,52,48,2025-01-07T01:29:02Z,3310000,False,-11.0,28.0,1,left,MISS D. Booker driving DUNK - blocked,"[1626164, 1628997]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,3.04,Missed,,,,,,,,,,Martin,1628997.0,,,,
337,PT09M09.00S,2025-01-07T01:24:53.0Z,3,REGULAR,block,,[],1628997,,,1610612756,52,48,2025-01-07T01:24:55Z,3320000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
338,PT09M07.00S,2025-01-07T01:24:55.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,52,48,2025-01-07T01:25:04Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,336.0,,,,,,,,,,
340,PT09M00.00S,2025-01-07T01:25:25.6Z,3,REGULAR,foul,personal,[],1626162,,,1610612756,52,48,2025-01-07T01:25:34Z,3350000,False,,,0,,K. Oubre Jr. personal FOUL (3 PF),"[1626162, 1626164]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202058.0,,,3.0,1.0,Booker,1626164.0
342,PT08M48.00S,2025-01-07T01:25:50.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,28.038764783180028,64.95098039215686,1610612756,52,50,2025-01-07T01:25:57Z,3370000,False,-75.0,211.0,1,left,D. Booker 22' pullup Jump Shot (5 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,22.4,Made,5.0,,,,,,,,,,,,,,
343,PT08M32.00S,2025-01-07T01:26:08.0Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612755,52,50,2025-01-07T01:26:15Z,3380000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[203486, 1626162]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629183.0,,,1.0,0.0,Oubre Jr.,1626162.0
345,PT08M32.00S,2025-01-07T01:26:31.3Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,52,50,2025-01-07T01:26:50Z,3400000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
346,PT08M32.00S,2025-01-07T01:26:31.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,52,50,2025-01-07T01:26:50Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,345.0,,,,,,,,,,
347,PT08M32.00S,2025-01-07T01:26:31.3Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,52,50,2025-01-07T01:26:50Z,3420000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
348,PT08M29.00S,2025-01-07T01:26:34.3Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612755,52,50,2025-01-07T01:26:50Z,3430000,False,,,0,,G. Yabusele REBOUND (Off:3 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,347.0,7.0,4.0,3.0,,,,,,,
349,PT08M26.00S,2025-01-07T01:26:52.8Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,52,50,2025-01-07T01:26:56Z,3440000,False,,,0,,T. Maxey bad pass TURNOVER (4 TO),"[1630178, 201142]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,4.0,Durant,201142.0,,,,,,,,,,,,,,,,,
350,PT08M26.00S,2025-01-07T01:26:52.8Z,3,REGULAR,steal,,[],201142,,,1610612756,52,50,2025-01-07T01:26:54Z,3450000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
351,PT08M22.00S,2025-01-07T01:27:01.0Z,3,REGULAR,foul,personal,['2freethrow'],202331,,,1610612756,52,50,2025-01-07T01:27:07Z,3460000,False,,,0,,P. George shooting personal FOUL (2 PF) (Booker 2 FT),"[202331, 1626164]",1610612755.0,PHI,shooting,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1629183.0,,,2.0,0.0,Booker,1626164.0
353,PT08M22.00S,2025-01-07T01:27:29.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626164,,,1610612756,52,50,2025-01-07T01:27:46Z,3480000,False,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
354,PT08M22.00S,2025-01-07T01:27:29.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,52,50,2025-01-07T01:27:46Z,3490000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,,
355,PT08M22.00S,2025-01-07T01:27:29.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626164,,,1610612756,52,50,2025-01-07T01:27:46Z,3500000,False,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
356,PT08M20.00S,2025-01-07T01:27:31.5Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,52,50,2025-01-07T01:27:46Z,3510000,False,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,355.0,6.0,6.0,0.0,,,,,,,
357,PT08M04.00S,2025-01-07T01:28:01.3Z,3,REGULAR,3pt,Jump Shot,[],202331,67.85479632063075,57.1078431372549,1610612755,52,50,2025-01-07T01:28:07Z,3520000,False,36.0,250.0,1,right,MISS P. George 25' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,25.22,Missed,,,,,,,,,,,,,,,
358,PT08M00.00S,2025-01-07T01:28:05.3Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,52,50,2025-01-07T01:28:07Z,3530000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,357.0,4.0,3.0,1.0,,,,,,,
359,PT07M56.00S,2025-01-07T01:28:09.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201142,6.619579500657039,51.96078431372549,1610612756,52,52,2025-01-07T01:28:16Z,3540000,False,-10.0,10.0,1,left,K. Durant running DUNK (9 PTS) (T. Jones 2 AST),"[201142, 1626145]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,1.38,Made,9.0,T. Jones,1626145.0,2.0,,,,,,,,,,,
361,PT07M35.00S,2025-01-07T01:28:29.5Z,3,REGULAR,3pt,Jump Shot,[],1627824,71.27135348226018,27.696078431372555,1610612755,52,52,2025-01-07T01:28:34Z,3560000,False,-112.0,218.0,1,right,MISS G. Yabusele 24' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,24.44,Missed,,,,,,,,,,,,,,,
362,PT07M32.00S,2025-01-07T01:28:32.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,52,52,2025-01-07T01:28:34Z,3570000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,361.0,5.0,4.0,1.0,,,,,,,
363,PT07M29.00S,2025-01-07T01:28:35.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,29.48423127463863,79.16666666666666,1610612756,52,55,2025-01-07T01:28:45Z,3580000,False,-146.0,225.0,1,left,D. Booker 26' 3PT running pullup (8 PTS) (K. Durant 3 AST),"[1626164, 201142]",1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,26.79,Made,8.0,K. Durant,201142.0,3.0,,,,,,,,,,,
365,PT07M27.00S,2025-01-07T01:28:42.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,52,55,2025-01-07T01:28:42Z,3600000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M19.00S,2025-01-07T01:31:59.6Z,3,REGULAR,foul,personal,[],203486,,,1610612755,52,55,2025-01-07T01:32:09Z,3610000,False,,,0,,M. Plumlee loose ball personal FOUL (2 PF),"[203486, 1627824]",1610612756.0,PHX,loose ball,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202058.0,,,2.0,0.0,Yabusele,1627824.0
371,PT07M08.00S,2025-01-07T01:32:35.9Z,3,REGULAR,3pt,Jump Shot,[],1626162,73.11103810775296,20.833333333333343,1610612755,52,55,2025-01-07T01:32:40Z,3640000,False,-146.0,200.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,24.77,Missed,,,,,,,,,,,,,,,
372,PT07M05.00S,2025-01-07T01:32:38.9Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,52,55,2025-01-07T01:32:40Z,3650000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,371.0,3.0,3.0,0.0,,,,,,,
373,PT06M58.00S,2025-01-07T01:32:45.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626164,13.715505913272011,44.36274509803921,1610612756,52,55,2025-01-07T01:32:54Z,3660000,False,28.0,76.0,1,left,MISS D. Booker 8' running pullup Shot,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,8.14,Missed,,,,,,,,,,,,,,,
374,PT06M56.00S,2025-01-07T01:32:47.7Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612755,52,55,2025-01-07T01:32:54Z,3670000,False,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,373.0,5.0,4.0,1.0,,,,,,,
375,PT06M44.00S,2025-01-07T01:32:59.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.01773981603154,50.245098039215684,1610612755,52,55,2025-01-07T01:33:03Z,3680000,False,1.0,98.0,1,right,MISS T. Maxey 9' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,9.77,Missed,,,,,,,,,,,,,,,
376,PT06M42.00S,2025-01-07T01:33:01.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,52,55,2025-01-07T01:33:03Z,3690000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,375.0,3.0,3.0,0.0,,,,,,,
377,PT06M38.00S,2025-01-07T01:33:04.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,8.672798948751648,5.369178921568633,1610612756,52,55,2025-01-07T03:24:51Z,3700000,False,223.0,29.0,1,left,MISS T. Jones running 3PT,[1626145],1610612756.0,PHX,running,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,22.51,Missed,,,,,,,,,,,,,,,
379,PT06M33.00S,2025-01-07T01:33:09.8Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,52,55,2025-01-07T01:33:14Z,3720000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:7),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,24+ Right,,,,,,,,,,377.0,9.0,7.0,2.0,,,,,,,
380,PT06M30.00S,2025-01-07T01:33:16.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,92.95335085413929,58.33333333333333,1610612755,54,55,2025-01-07T01:33:27Z,3730000,False,42.0,14.0,1,right,T. Maxey driving floating Jump Shot (13 PTS) (P. George 3 AST),"[1630178, 202331]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,4.39,Made,13.0,P. George,202331.0,3.0,,,,,,,,,,,
381,PT06M30.00S,2025-01-07T01:33:26.5Z,3,REGULAR,foul,personal,['1freethrow'],201142,,,1610612755,54,55,2025-01-07T01:33:38Z,3740000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Maxey 1 FT),"[201142, 1630178]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,,,1.0,0.0,Maxey,1630178.0
383,PT06M30.00S,2025-01-07T01:33:39.3Z,3,REGULAR,substitution,out,[],1642346,,,1610612755,54,55,2025-01-07T01:33:43Z,3760000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M30.00S,2025-01-07T01:33:39.3Z,3,REGULAR,substitution,in,[],203078,,,1610612755,54,55,2025-01-07T01:33:43Z,3770000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M30.00S,2025-01-07T01:33:49.6Z,3,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,54,55,2025-01-07T02:00:51Z,3780000,False,,,0,,MISS T. Maxey Free Throw 1 of 1,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
386,PT06M28.00S,2025-01-07T01:33:51.6Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,54,55,2025-01-07T02:00:51Z,3790000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,385.0,6.0,5.0,1.0,,,,,,,
504,PT06M19.00S,2025-01-07T01:33:51.9Z,3,REGULAR,3pt,Jump Shot,[],203078,5.305519053876466,96.56862745098039,1610612756,54,55,2025-01-07T01:59:10Z,3810000,False,-233.0,-3.0,1,left,MISS B. Beal 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,23.28,Missed,,,,,,,,,,,,,,,
505,PT06M15.00S,2025-01-07T01:33:55.9Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,54,55,2025-01-07T02:02:31Z,3820000,False,,,0,,P. George REBOUND (Off:0 Def:7),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,,,,504.0,7.0,7.0,0.0,,,,,,,
391,PT06M07.00S,2025-01-07T01:34:48.2Z,3,REGULAR,3pt,Jump Shot,[],1630178,72.19119579500656,21.07843137254902,1610612755,54,55,2025-01-07T01:53:00Z,3840000,False,-145.0,209.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,25.41,Missed,,,,,,,,,,,,,,,
392,PT06M04.00S,2025-01-07T01:34:51.2Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,54,55,2025-01-07T01:34:52Z,3850000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,391.0,7.0,6.0,1.0,,,,,,,
393,PT05M51.00S,2025-01-07T01:35:04.5Z,3,REGULAR,2pt,Jump Shot,[],201142,21.468462549277262,37.00980392156863,1610612756,54,57,2025-01-07T01:35:10Z,3860000,False,65.0,149.0,1,left,K. Durant 16' turnaround Jump Shot (11 PTS) (M. Plumlee 2 AST),"[201142, 203486]",1610612756.0,PHX,turnaround,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,16.28,Made,11.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,
395,PT05M29.00S,2025-01-07T01:35:30.2Z,3,REGULAR,2pt,Jump Shot,[],1628997,75.08212877792378,74.01960784313725,1610612755,54,57,2025-01-07T01:41:29Z,3880000,False,120.0,182.0,1,right,MISS C. Martin 21' Jump Shot,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,21.78,Missed,,,,,,,,,,,,,,,
396,PT05M26.00S,2025-01-07T01:35:33.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,54,57,2025-01-07T01:41:29Z,3890000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,395.0,4.0,4.0,0.0,,,,,,,
397,PT05M19.00S,2025-01-07T01:35:38.5Z,3,REGULAR,foul,personal,[],1628997,,,1610612756,54,57,2025-01-07T01:35:44Z,3900000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 1626164]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,Booker,1626164.0
399,PT05M19.00S,2025-01-07T01:35:51.6Z,3,REGULAR,substitution,out,[],203486,,,1610612756,54,57,2025-01-07T01:35:55Z,3920000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M19.00S,2025-01-07T01:35:51.6Z,3,REGULAR,substitution,in,[],203994,,,1610612756,54,57,2025-01-07T01:35:55Z,3930000,False,,,0,,SUB in: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M19.00S,2025-01-07T01:35:58.7Z,3,REGULAR,substitution,out,[],1627824,,,1610612756,54,57,2025-01-07T01:36:04Z,3950000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M19.00S,2025-01-07T01:35:58.7Z,3,REGULAR,substitution,in,[],1641737,,,1610612756,54,57,2025-01-07T01:36:04Z,3960000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M19.00S,2025-01-07T01:35:58.7Z,3,REGULAR,substitution,in,[],1642348,,,1610612756,54,57,2025-01-07T01:36:04Z,3970000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M19.00S,2025-01-07T01:35:58.7Z,3,REGULAR,substitution,out,[],1628997,,,1610612756,54,57,2025-01-07T01:36:11Z,3980000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M14.00S,2025-01-07T01:36:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.408015768725363,53.431372549019606,1610612756,54,59,2025-01-07T01:36:33Z,3990000,False,-17.0,17.0,1,left,B. Beal driving finger roll Layup (7 PTS) (K. Durant 4 AST),"[203078, 201142]",1610612756.0,PHX,driving finger roll,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,2.43,Made,7.0,K. Durant,201142.0,4.0,,,,,,,,,,,
408,PT04M58.00S,2025-01-07T01:36:40.7Z,3,REGULAR,3pt,Jump Shot,[],202331,71.27135348226018,80.3921568627451,1610612755,54,59,2025-01-07T01:36:46Z,4010000,False,152.0,218.0,1,right,MISS P. George 26' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,26.53,Missed,,,,,,,,,,,,,,,
409,PT04M55.00S,2025-01-07T01:36:43.7Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612756,54,59,2025-01-07T01:36:46Z,4020000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,408.0,3.0,3.0,0.0,,,,,,,
410,PT04M52.00S,2025-01-07T01:36:47.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203078,12.795663600525614,96.56862745098039,1610612756,54,62,2025-01-07T01:36:53Z,4030000,False,-233.0,68.0,1,left,B. Beal 24' 3PT running (10 PTS) (D. Booker 6 AST),"[203078, 1626164]",1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,24.25,Made,10.0,D. Booker,1626164.0,6.0,,,,,,,,,,,
412,PT04M35.00S,2025-01-07T01:37:04.0Z,3,REGULAR,2pt,Jump Shot,[],1642348,77.57884362680683,41.666666666666664,1610612755,54,62,2025-01-07T01:37:09Z,4050000,False,-42.0,158.0,1,right,MISS J. Edwards 16' pullup Shot,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Center,,,,16.37,Missed,,,,,,,,,,,,,,,
413,PT04M32.00S,2025-01-07T01:37:07.0Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,54,62,2025-01-07T01:37:09Z,4060000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,412.0,5.0,5.0,0.0,,,,,,,
414,PT04M26.00S,2025-01-07T01:37:14.8Z,3,REGULAR,turnover,out-of-bounds,[],203994,,,1610612756,54,62,2025-01-07T01:37:23Z,4070000,False,,,0,,J. Nurkić lost ball out-of-bounds TURNOVER (2 TO),[203994],1610612756.0,PHX,lost ball,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,1629183.0,,,,,,
415,PT04M12.00S,2025-01-07T01:37:35.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612755,54,62,2025-01-07T01:37:40Z,4080000,False,,,0,,J. Nurkić shooting personal FOUL (1 PF) (Bona 2 FT),"[203994, 1641737]",1610612756.0,PHX,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,,,1.0,0.0,Bona,1641737.0
417,PT04M12.00S,2025-01-07T01:38:07.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641737,,,1610612755,54,62,2025-01-07T01:38:07Z,4100000,False,,,0,,MISS A. Bona Free Throw 1 of 2,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
418,PT04M12.00S,2025-01-07T01:38:07.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,54,62,2025-01-07T01:38:07Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,417.0,,,,,,,,,,
419,PT04M12.00S,2025-01-07T01:38:08.6Z,3,REGULAR,substitution,out,[],1626164,,,1610612755,54,62,2025-01-07T01:38:17Z,4120000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M12.00S,2025-01-07T01:38:08.6Z,3,REGULAR,substitution,out,[],1626145,,,1610612755,54,62,2025-01-07T01:38:17Z,4130000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M12.00S,2025-01-07T01:38:08.6Z,3,REGULAR,substitution,in,[],1628960,,,1610612755,54,62,2025-01-07T01:38:17Z,4140000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M12.00S,2025-01-07T01:38:08.6Z,3,REGULAR,substitution,in,[],1628420,,,1610612755,54,62,2025-01-07T01:38:17Z,4150000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M12.00S,2025-01-07T01:38:31.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641737,,,1610612755,55,62,2025-01-07T01:38:31Z,4160000,False,,,0,,A. Bona Free Throw 2 of 2 (3 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
