actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
254,PT05M59.00S,2024-10-30T23:55:13.0Z,2,REGULAR,2pt,Jump Shot,[],1630178,19.530223390275953,78.18627450980392,1610612755,36,39,2024-10-30T23:55:17Z,2550000,False,-141.0,131.0,1,left,T. Maxey 19' step back Jump Shot (16 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,Made,16.0,,,,,19.25,,,,,,,
255,PT05M59.00S,2024-10-30T23:55:23.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,36,39,2024-10-30T23:55:25Z,2560000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M59.00S,2024-10-30T23:57:56.3Z,2,REGULAR,substitution,out,[],1631323,,,1610612765,36,39,2024-10-30T23:58:00Z,2590000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M59.00S,2024-10-30T23:57:56.3Z,2,REGULAR,substitution,in,[],203501,,,1610612765,36,39,2024-10-30T23:58:00Z,2600000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M59.00S,2024-10-30T23:58:03.0Z,2,REGULAR,substitution,out,[],1626162,,,1610612765,36,39,2024-10-30T23:58:09Z,2610000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M59.00S,2024-10-30T23:58:03.0Z,2,REGULAR,substitution,in,[],1642272,,,1610612765,36,39,2024-10-30T23:58:09Z,2620000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M45.00S,2024-10-30T23:58:19.7Z,2,REGULAR,3pt,Jump Shot,[],1627736,68.9388961892247,29.411764705882355,1610612765,36,39,2024-10-30T23:58:24Z,2630000,False,-103.0,239.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,26.07,,,,,,,
263,PT05M41.00S,2024-10-30T23:58:23.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,36,39,2024-10-30T23:58:24Z,2640000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,262.0,6.0,4.0,2.0,,,,,,,,
264,PT05M29.00S,2024-10-30T23:58:36.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,25.706307490144546,84.31372549019608,1610612755,36,39,2024-10-30T23:58:42Z,2650000,False,-172.0,189.0,1,left,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,25.54,,,,,,,
265,PT05M23.00S,2024-10-30T23:58:42.0Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,36,39,2024-10-31T00:09:02Z,2660000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,264.0,4.0,4.0,0.0,,,,,,,,
266,PT05M04.00S,2024-10-30T23:59:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,87.59855453350855,42.64705882352941,1610612765,36,39,2024-10-30T23:59:06Z,2670000,False,-37.0,64.0,1,right,MISS T. Harris 7' floating Shot,[202699],1610612765.0,DET,floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,,,7.39,,,,,,,
267,PT05M00.00S,2024-10-30T23:59:04.3Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,36,39,2024-10-30T23:59:04Z,2680000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,
268,PT04M53.00S,2024-10-30T23:59:14.6Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612755,36,39,2024-10-30T23:59:20Z,2690000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (McCain 2 FT),"[202699, 1642272]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,202058.0,2.0,0.0,McCain,1642272.0,,,,,,,,,,,,,,,
270,PT04M53.00S,2024-10-30T23:59:38.1Z,2,REGULAR,freethrow,1 of 2,[],1642272,,,1610612755,37,39,2024-10-30T23:59:38Z,2710000,False,,,0,,J. McCain Free Throw 1 of 2 (1 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
271,PT04M53.00S,2024-10-30T23:59:39.0Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,37,39,2024-10-30T23:59:46Z,2720000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M53.00S,2024-10-30T23:59:39.0Z,2,REGULAR,substitution,out,[],1628997,,,1610612755,37,39,2024-10-30T23:59:46Z,2730000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M53.00S,2024-10-30T23:59:39.0Z,2,REGULAR,substitution,out,[],1627736,,,1610612755,37,39,2024-10-30T23:59:46Z,2740000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M53.00S,2024-10-30T23:59:39.0Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,37,39,2024-10-30T23:59:46Z,2750000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M53.00S,2024-10-30T23:59:39.0Z,2,REGULAR,substitution,in,[],200768,,,1610612755,37,39,2024-10-30T23:59:46Z,2760000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M53.00S,2024-10-30T23:59:39.0Z,2,REGULAR,substitution,in,[],1630595,,,1610612755,37,39,2024-10-30T23:59:46Z,2770000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M53.00S,2024-10-30T23:59:59.4Z,2,REGULAR,freethrow,2 of 2,[],1642272,,,1610612755,38,39,2024-10-30T23:59:59Z,2780000,False,,,0,,J. McCain Free Throw 2 of 2 (2 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
278,PT04M39.00S,2024-10-31T00:00:14.9Z,2,REGULAR,2pt,Jump Shot,[],1630595,97.58541392904073,25.0,1610612765,38,39,2024-10-31T00:00:20Z,2790000,False,-125.0,-30.0,1,right,MISS C. Cunningham 12' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,,,,,12.85,,,,,,,
279,PT04M35.00S,2024-10-31T00:00:18.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,38,39,2024-10-31T00:00:20Z,2800000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,
280,PT04M30.00S,2024-10-31T00:00:26.0Z,2,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612755,38,39,2024-10-31T00:00:34Z,2810000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Drummond 2 FT),"[1631093, 203083]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,203593.0,1.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
282,PT04M30.00S,2024-10-31T00:00:50.6Z,2,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,38,39,2024-10-31T00:00:50Z,2830000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
283,PT04M30.00S,2024-10-31T00:00:50.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,38,39,2024-10-31T00:00:50Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,
284,PT04M30.00S,2024-10-31T00:00:50.6Z,2,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,38,39,2024-10-31T00:01:09Z,2850000,False,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
285,PT04M26.00S,2024-10-31T00:00:54.6Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,38,39,2024-10-31T00:01:09Z,2860000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,284.0,5.0,5.0,0.0,,,,,,,,
286,PT04M17.00S,2024-10-31T00:01:17.1Z,2,REGULAR,3pt,Jump Shot,[],203501,74.85216819973719,86.51960784313727,1610612765,38,42,2024-10-31T00:01:21Z,2870000,False,183.0,184.0,1,right,T. Hardaway Jr. 25' 3PT  (4 PTS) (J. Ivey 1 AST),"[203501, 1631093]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,4.0,,,,,25.92,J. Ivey,1631093.0,1.0,,,,
288,PT03M57.00S,2024-10-31T00:01:36.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,13.354139290407357,45.34313725490196,1610612755,38,42,2024-10-31T00:01:40Z,2890000,False,23.0,73.0,1,left,MISS J. McCain 7' driving floating Shot,[1642272],1610612755.0,PHI,driving floating,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,,,7.66,,,,,,,
289,PT03M55.00S,2024-10-31T00:01:38.3Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,38,42,2024-10-31T00:01:40Z,2900000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,288.0,2.0,2.0,0.0,,,,,,,,
290,PT03M52.00S,2024-10-31T00:01:42.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,85.75886990801577,97.05882352941177,1610612765,38,45,2024-10-31T00:01:48Z,2910000,False,235.0,81.0,1,right,J. Ivey 24' 3PT running (6 PTS) (C. Cunningham 3 AST),"[1631093, 1630595]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,,,,Made,6.0,,,,,24.9,C. Cunningham,1630595.0,3.0,,,,
292,PT03M27.00S,2024-10-31T00:02:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,11.514454664914586,51.470588235294116,1610612755,38,45,2024-10-31T00:02:11Z,2930000,False,-7.0,56.0,1,left,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1630191]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,,,5.62,,,,,,Stewart,1630191.0
293,PT03M27.00S,2024-10-31T00:02:07.1Z,2,REGULAR,block,,[],1630191,,,1610612755,38,45,2024-10-31T00:02:09Z,2940000,False,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT03M26.00S,2024-10-31T00:02:08.1Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,38,45,2024-10-31T00:09:33Z,2950000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,292.0,4.0,3.0,1.0,,,,,,,,
295,PT03M26.00S,2024-10-31T00:02:11.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,7.30946123521682,54.166666666666664,1610612755,38,45,2024-10-31T00:09:25Z,2960000,False,-21.0,16.0,1,left,MISS K. Oubre Jr. floating Shot - blocked,"[1626162, 1630191]",1610612755.0,PHI,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,2.64,,,,,,Stewart,1630191.0
296,PT03M26.00S,2024-10-31T00:02:11.5Z,2,REGULAR,block,,[],1630191,,,1610612755,38,45,2024-10-31T00:02:14Z,2970000,False,,,0,,I. Stewart BLOCK (3 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT03M25.00S,2024-10-31T00:02:12.5Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,38,45,2024-10-31T00:09:25Z,2980000,False,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,295.0,6.0,6.0,0.0,,,,,,,,
298,PT03M22.00S,2024-10-31T00:02:15.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631093,91.14651773981603,60.5392156862745,1610612765,38,45,2024-10-31T00:11:28Z,2990000,False,53.0,31.0,1,right,MISS J. Ivey 6' running Layup - blocked,"[1631093, 1630231]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,,,6.1,,,,,,Martin,1630231.0
299,PT03M22.00S,2024-10-31T00:02:15.4Z,2,REGULAR,block,,[],1630231,,,1610612765,38,45,2024-10-31T00:11:46Z,3000000,False,,,0,,K. Martin BLOCK (1 BLK),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT03M19.00S,2024-10-31T00:02:18.4Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,38,45,2024-10-31T00:11:46Z,3010000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,298.0,5.0,4.0,1.0,,,,,,,,
301,PT03M11.00S,2024-10-31T00:02:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,7.835085413929041,46.07843137254902,1610612755,38,45,2024-10-31T00:02:27Z,3020000,False,20.0,21.0,1,left,MISS K. Martin running Layup,[1630231],1610612755.0,PHI,running,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,2.88,,,,,,,
302,PT03M09.00S,2024-10-31T00:02:24.9Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,38,45,2024-10-31T00:02:24Z,3030000,False,,,0,,T. Harris REBOUND (Off:0 Def:7),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,301.0,7.0,7.0,0.0,,,,,,,,
303,PT03M02.00S,2024-10-31T00:02:31.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.32917214191852,51.9607843137255,1610612765,38,45,2024-10-31T00:12:07Z,3040000,False,10.0,20.0,1,right,MISS T. Harris running finger roll Layup,[202699],1610612765.0,DET,running finger roll,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,2.19,,,,,,,
304,PT03M00.00S,2024-10-31T00:02:33.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,38,45,2024-10-31T00:12:07Z,3050000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,303.0,7.0,5.0,2.0,,,,,,,,
308,PT02M52.00S,2024-10-31T00:03:24.5Z,2,REGULAR,substitution,out,[],200768,,,1610612755,38,45,2024-10-31T00:03:28Z,3055000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M52.00S,2024-10-31T00:03:24.5Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,38,45,2024-10-31T00:03:28Z,3057500,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M52.00S,2024-10-31T00:03:33.3Z,2,REGULAR,substitution,out,[],1630231,,,1610612755,38,45,2024-10-31T00:03:39Z,3058750,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M52.00S,2024-10-31T00:03:33.3Z,2,REGULAR,substitution,in,[],1628997,,,1610612755,38,45,2024-10-31T00:03:39Z,3059375,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M52.00S,2024-10-31T00:03:33.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612755,38,45,2024-10-31T00:06:39Z,3060000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (McCain 2 FT),"[1630191, 1642272]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,1.0,0.0,McCain,1642272.0,,,,,,,,,,,,,,,
307,PT02M52.00S,2024-10-31T00:03:34.5Z,2,REGULAR,freethrow,1 of 2,[],1642272,,,1610612755,39,45,2024-10-31T00:07:04Z,3080000,False,,,0,,J. McCain Free Throw 1 of 2 (3 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
312,PT02M52.00S,2024-10-31T00:03:34.5Z,2,REGULAR,freethrow,2 of 2,[],1642272,,,1610612755,40,45,2024-10-31T00:07:04Z,3130000,False,,,0,,J. McCain Free Throw 2 of 2 (4 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
313,PT02M39.00S,2024-10-31T00:04:05.7Z,2,REGULAR,2pt,Jump Shot,[],203501,82.9993429697766,76.9607843137255,1610612765,40,45,2024-10-31T00:04:09Z,3140000,False,135.0,107.0,1,right,MISS T. Hardaway Jr. 17' pullup Shot,[203501],1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,Missed,,,,,,17.23,,,,,,,
314,PT02M36.00S,2024-10-31T00:04:08.7Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,40,45,2024-10-31T00:04:09Z,3150000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:5),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,313.0,6.0,5.0,1.0,,,,,,,,
315,PT02M24.00S,2024-10-31T00:04:20.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,13.61695137976347,54.166666666666664,1610612755,42,45,2024-10-31T00:04:25Z,3160000,False,-21.0,75.0,1,left,K. Oubre Jr. 7' driving floating Jump Shot (7 PTS) (T. Maxey 3 AST),"[1626162, 1630178]",1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,7.0,,,,,7.83,T. Maxey,1630178.0,3.0,,,,
317,PT02M01.00S,2024-10-31T00:04:43.2Z,2,REGULAR,3pt,Jump Shot,[],1630595,66.70499342969777,52.450980392156865,1610612765,42,48,2024-10-31T00:04:48Z,3180000,False,12.0,260.0,1,right,C. Cunningham 26' 3PT step back (17 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,Made,17.0,,,,,26.08,,,,,,,
318,PT01M35.00S,2024-10-31T00:05:09.5Z,2,REGULAR,turnover,bad pass,[],1642272,,,1610612755,42,48,2024-10-31T00:05:13Z,3190000,False,,,0,,J. McCain bad pass TURNOVER (1 TO),"[1642272, 1631093]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Right,,,,,,1.0,,,,,,,,,,,Ivey,1631093.0,,
319,PT01M35.00S,2024-10-31T00:05:09.5Z,2,REGULAR,steal,,[],1631093,,,1610612765,42,48,2024-10-31T00:05:11Z,3200000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
320,PT01M31.00S,2024-10-31T00:05:12.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,94.43166885676742,51.225490196078425,1610612765,42,50,2024-10-31T00:05:18Z,3210000,False,6.0,0.0,1,right,J. Ivey running DUNK (8 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,,,,,0.61,,,,,,,
321,PT01M13.00S,2024-10-31T00:05:30.6Z,2,REGULAR,2pt,Jump Shot,[],1630178,24.26084099868594,33.57843137254902,1610612755,42,50,2024-10-31T00:05:34Z,3220000,False,82.0,176.0,1,left,MISS T. Maxey 19' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,,Missed,,,,,,19.38,,,,,,,
322,PT01M11.00S,2024-10-31T00:05:32.6Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,42,50,2024-10-31T00:05:34Z,3230000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,321.0,5.0,4.0,1.0,,,,,,,,
323,PT01M07.00S,2024-10-31T00:05:38.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,93.9060446780552,50.245098039215684,1610612765,42,52,2024-10-31T00:05:47Z,3240000,False,1.0,5.0,1,right,T. Harris running alley-oop Layup (4 PTS) (T. Hardaway Jr. 2 AST),"[202699, 203501]",1610612765.0,DET,running alley-oop,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,Made,4.0,,,,,0.49,T. Hardaway Jr.,203501.0,2.0,,,,
325,PT00M41.40S,2024-10-31T00:06:04.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,31.750985545335087,65.93137254901961,1610612755,45,52,2024-10-31T00:06:07Z,3260000,False,-80.0,246.0,1,left,T. Maxey 25' 3PT  (19 PTS) (J. McCain 1 AST),"[1630178, 1642272]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,Made,19.0,,,,,25.86,J. McCain,1642272.0,1.0,,,,
327,PT00M34.50S,2024-10-31T00:06:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,95.22010512483574,57.35294117647059,1610612765,45,52,2024-10-31T00:06:29Z,3280000,False,37.0,-8.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,3.76,,,,,,,
328,PT00M33.90S,2024-10-31T00:06:25.2Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612755,45,52,2024-10-31T00:14:38Z,3290000,False,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,327.0,4.0,3.0,1.0,,,,,,,,
329,PT00M27.40S,2024-10-31T00:06:35.9Z,2,REGULAR,foul,offensive,[],203083,,,1610612755,45,52,2024-10-31T00:06:50Z,3300000,False,,,0,,A. Drummond offensive FOUL (3 PF),"[203083, 1630595]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Center,203593.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
331,PT00M27.40S,2024-10-31T00:06:35.9Z,2,REGULAR,turnover,offensive foul,[],203083,,,1610612755,45,52,2024-10-31T00:06:35Z,3320000,False,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Center,203593.0,,,,,1.0,,,,,,,,,,,,,,
332,PT00M27.40S,2024-10-31T00:06:50.5Z,2,REGULAR,substitution,out,[],203083,,,1610612765,45,52,2024-10-31T00:07:04Z,3330000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M27.40S,2024-10-31T00:06:50.5Z,2,REGULAR,substitution,out,[],1642272,,,1610612765,45,52,2024-10-31T00:07:04Z,3340000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M27.40S,2024-10-31T00:06:50.5Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,45,52,2024-10-31T00:07:04Z,3350000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M27.40S,2024-10-31T00:06:50.5Z,2,REGULAR,substitution,in,[],200768,,,1610612765,45,52,2024-10-31T00:07:04Z,3360000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
