actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
338,PT11M35.00S,2025-01-15T01:20:45.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,5.962549277266746,51.71568627450981,1610612760,43,60,2025-01-15T01:20:55Z,3380000,False,-9.0,4.0,1,left,C. Wallace driving finger roll Layup (4 PTS),[1641717],1610612760.0,OKC,driving finger roll,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,0.93,Made,,,,,,,,,,,4.0,,,,,
339,PT11M12.00S,2025-01-15T01:21:08.7Z,3,REGULAR,3pt,Jump Shot,[],1641741,87.82851511169514,97.79411764705883,1610612755,43,60,2025-01-15T01:21:14Z,3390000,False,239.0,62.0,1,right,MISS R. Council IV 24' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Right Corner 3,24+ Right,,,24.69,Missed,,,,,,,,,,,,,,,,
340,PT11M08.00S,2025-01-15T01:21:12.7Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,43,60,2025-01-15T01:21:14Z,3400000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,339.0,4.0,3.0,1.0,,,,,,,,,,
341,PT10M54.00S,2025-01-15T01:21:26.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,6.8823915900131425,45.09803921568627,1610612760,43,60,2025-01-15T01:21:31Z,3410000,False,25.0,12.0,1,left,MISS I. Hartenstein Layup,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,2.74,Missed,,,,,,,,,,,,,,,,
343,PT10M50.00S,2025-01-15T01:21:30.1Z,3,REGULAR,rebound,offensive,[],1641717,,,1610612760,43,60,2025-01-15T01:26:48Z,3430000,False,,,0,,C. Wallace REBOUND (Off:2 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,341.0,3.0,1.0,2.0,,,,,,,,,,
344,PT10M47.00S,2025-01-15T01:21:33.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631114,15.029566360052556,51.96078431372549,1610612760,43,60,2025-01-15T01:21:38Z,3440000,False,-10.0,89.0,1,left,MISS J. Williams 8' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,8.93,Missed,,,,,,,,,,,,,,,,
345,PT10M44.00S,2025-01-15T01:21:35.5Z,3,REGULAR,rebound,defensive,[],201569,,,1610612755,43,60,2025-01-15T01:21:35Z,3450000,False,,,0,,E. Gordon REBOUND (Off:1 Def:1),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,344.0,2.0,1.0,1.0,,,,,,,,,,
346,PT10M40.00S,2025-01-15T01:21:40.7Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612755,43,60,2025-01-15T01:21:44Z,3460000,False,,,0,,R. Jackson bad pass TURNOVER (3 TO),"[202704, 1628392]",1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
347,PT10M40.00S,2025-01-15T01:21:40.7Z,3,REGULAR,steal,,[],1628392,,,1610612760,43,60,2025-01-15T01:31:10Z,3470000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
348,PT10M32.00S,2025-01-15T01:21:48.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,8.065045992115643,54.16666666666667,1610612760,43,62,2025-01-15T01:29:56Z,3480000,False,-21.0,23.0,1,left,S. Gilgeous-Alexander driving Layup (21 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,3.12,Made,,,,,,,,,,,21.0,,,,,
349,PT10M25.00S,2025-01-15T01:21:58.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,43,62,2025-01-15T01:21:58Z,3490000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT10M25.00S,2025-01-15T01:24:22.8Z,3,REGULAR,substitution,out,[],201569,,,1610612755,43,62,2025-01-15T01:24:33Z,3500000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT10M25.00S,2025-01-15T01:24:22.8Z,3,REGULAR,substitution,in,[],1642348,,,1610612755,43,62,2025-01-15T01:24:33Z,3510000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M14.00S,2025-01-15T01:24:59.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,88.87976346911958,50.245098039215684,1610612755,45,62,2025-01-15T01:31:09Z,3520000,False,1.0,52.0,1,right,K. Oubre Jr. driving floating Jump Shot (5 PTS) (R. Jackson 3 AST),"[1626162, 202704]",1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,5.2,Made,,,,,,,,,,,5.0,R. Jackson,202704.0,3.0,,
354,PT10M06.00S,2025-01-15T01:25:09.1Z,3,REGULAR,foul,offensive,[],1628392,,,1610612760,45,62,2025-01-15T01:25:18Z,3540000,False,,,0,,I. Hartenstein offensive FOUL (1 PF),"[1628392, 1626162]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,1151.0,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,,,,,
356,PT10M06.00S,2025-01-15T01:25:09.1Z,3,REGULAR,turnover,offensive foul,[],1628392,,,1610612760,45,62,2025-01-15T01:25:09Z,3560000,False,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,1151.0,1.0,,,,,,,,,,,,,,,,,,
357,PT09M50.00S,2025-01-15T01:25:37.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642348,66.5407358738502,54.411764705882355,1610612755,48,62,2025-01-15T01:25:42Z,3570000,False,22.0,262.0,1,right,J. Edwards 26' 3PT  (14 PTS) (R. Jackson 4 AST),"[1642348, 202704]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,26.29,Made,,,,,,,,,,,14.0,R. Jackson,202704.0,4.0,,
359,PT09M33.00S,2025-01-15T01:25:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.670827858081481,48.529411764705884,1610612760,48,64,2025-01-15T01:25:59Z,3590000,False,7.0,20.0,1,left,J. Williams cutting finger roll Layup (12 PTS) (I. Hartenstein 2 AST),"[1631114, 1628392]",1610612760.0,OKC,cutting finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,2.1,Made,,,,,,,,,,,12.0,I. Hartenstein,1628392.0,2.0,,
361,PT09M14.00S,2025-01-15T01:26:13.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.61038107752957,49.50980392156863,1610612755,50,64,2025-01-15T01:26:17Z,3610000,False,-2.0,8.0,1,right,R. Jackson driving finger roll Layup (2 PTS) (G. Yabusele 2 AST),"[202704, 1627824]",1610612755.0,PHI,driving finger roll,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,0.8,Made,,,,,,,,,,,2.0,G. Yabusele,1627824.0,2.0,,
363,PT08M56.00S,2025-01-15T01:26:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,7.013797634691201,53.431372549019606,1610612760,50,66,2025-01-15T01:26:35Z,3630000,False,-17.0,13.0,1,left,I. Hartenstein alley-oop Layup (6 PTS) (S. Gilgeous-Alexander 5 AST),"[1628392, 1628983]",1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,2.18,Made,,,,,,,,,,,6.0,S. Gilgeous-Alexander,1628983.0,5.0,,
365,PT08M41.00S,2025-01-15T01:26:45.9Z,3,REGULAR,3pt,Jump Shot,[],1642348,93.2161629434954,5.14705882352942,1610612755,50,66,2025-01-15T01:26:52Z,3650000,False,-224.0,11.0,1,right,MISS J. Edwards 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Left Corner 3,24+ Left,,,22.46,Missed,,,,,,,,,,,,,,,,
366,PT08M37.00S,2025-01-15T01:26:49.3Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,50,66,2025-01-15T01:26:49Z,3660000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:7),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,365.0,7.0,7.0,0.0,,,,,,,,,,
367,PT08M26.00S,2025-01-15T01:27:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.408015768725363,52.205882352941174,1610612760,50,68,2025-01-15T01:27:07Z,3670000,False,-11.0,17.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (23 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,2.03,Made,,,,,,,,,,,23.0,,,,,
368,PT08M12.00S,2025-01-15T01:27:14.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,79.81274638633377,8.57843137254902,1610612755,50,68,2025-01-15T01:27:19Z,3680000,False,-207.0,137.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,24.85,Missed,,,,,,,,,,,,,,,,
369,PT08M09.00S,2025-01-15T01:27:17.6Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,50,68,2025-01-15T01:27:19Z,3690000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:8),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,368.0,8.0,8.0,0.0,,,,,,,,,,
370,PT08M01.00S,2025-01-15T01:27:25.6Z,3,REGULAR,3pt,Jump Shot,[],1628983,33.820630749014455,60.78431372549019,1610612760,50,68,2025-01-15T01:27:35Z,3700000,False,-54.0,265.0,1,left,MISS S. Gilgeous-Alexander 27' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,27.08,Missed,,,,,,,,,,,,,,,,
371,PT07M58.00S,2025-01-15T01:27:28.6Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,50,68,2025-01-15T01:27:35Z,3710000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,370.0,3.0,2.0,1.0,,,,,,,,,,
372,PT07M47.00S,2025-01-15T01:27:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,90.06241787122208,50.73529411764706,1610612755,52,68,2025-01-15T01:27:45Z,3720000,False,4.0,41.0,1,right,R. Council IV floating Jump Shot (8 PTS),[1641741],1610612755.0,PHI,floating,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,4.11,Made,,,,,,,,,,,8.0,,,,,
373,PT07M31.00S,2025-01-15T01:27:55.6Z,3,REGULAR,3pt,Jump Shot,[],1641717,29.747043363994734,78.67647058823529,1610612760,52,71,2025-01-15T01:28:00Z,3730000,False,-143.0,227.0,1,left,C. Wallace 26' 3PT  (7 PTS) (J. Williams 4 AST),"[1641717, 1631114]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,26.86,Made,,,,,,,,,,,7.0,J. Williams,1631114.0,4.0,,
378,PT07M17.00S,2025-01-15T01:28:25.0Z,3,REGULAR,substitution,out,[],202704,,,1610612755,52,71,2025-01-15T01:28:33Z,3780000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M17.00S,2025-01-15T01:28:25.0Z,3,REGULAR,substitution,in,[],1630288,,,1610612755,52,71,2025-01-15T01:28:33Z,3790000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M08.00S,2025-01-15T01:28:49.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,94.53022339027595,57.35294117647059,1610612755,54,71,2025-01-15T01:29:02Z,3800000,False,37.0,-1.0,1,right,J. Dowtin Jr. driving Layup (8 PTS),[1630288],1610612755.0,PHI,driving,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,3.68,Made,,,,,,,,,,,8.0,,,,,
382,PT06M57.00S,2025-01-15T01:29:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.145203679369246,52.94117647058824,1610612760,54,73,2025-01-15T01:29:05Z,3820000,False,-15.0,15.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (25 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,2.08,Made,,,,,,,,,,,25.0,,,,,
383,PT06M47.00S,2025-01-15T01:29:12.2Z,3,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612755,54,73,2025-01-15T01:29:18Z,3830000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Dowtin Jr. 2 FT),"[1631114, 1630288]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,2.0,0.0,Dowtin Jr.,1630288.0,,,,,,
385,PT06M47.00S,2025-01-15T01:29:49.1Z,3,REGULAR,freethrow,1 of 2,[],1630288,,,1610612755,55,73,2025-01-15T01:29:49Z,3850000,False,,,0,,J. Dowtin Jr. Free Throw 1 of 2 (9 PTS),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,Made,,,,,,,,,,,9.0,,,,,
386,PT06M47.00S,2025-01-15T01:29:49.7Z,3,REGULAR,substitution,out,[],1641741,,,1610612755,55,73,2025-01-15T01:29:55Z,3860000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M47.00S,2025-01-15T01:29:49.7Z,3,REGULAR,substitution,out,[],1627824,,,1610612755,55,73,2025-01-15T01:29:55Z,3870000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M47.00S,2025-01-15T01:29:49.7Z,3,REGULAR,substitution,in,[],201569,,,1610612755,55,73,2025-01-15T01:29:55Z,3880000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M47.00S,2025-01-15T01:29:49.7Z,3,REGULAR,substitution,in,[],1641737,,,1610612755,55,73,2025-01-15T01:29:55Z,3890000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M47.00S,2025-01-15T01:30:14.6Z,3,REGULAR,freethrow,2 of 2,[],1630288,,,1610612755,56,73,2025-01-15T01:30:14Z,3900000,False,,,0,,J. Dowtin Jr. Free Throw 2 of 2 (10 PTS),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,Made,,,,,,,,,,,10.0,,,,,
392,PT06M33.00S,2025-01-15T01:30:32.3Z,3,REGULAR,3pt,Jump Shot,[],1631114,25.673455978975028,12.990196078431367,1610612760,56,73,2025-01-15T01:30:43Z,3910000,False,185.0,189.0,1,left,MISS J. Williams 26' step back 3PT,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,26.43,Missed,,,,,,,,,,,,,,,,
393,PT06M28.00S,2025-01-15T01:30:36.7Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612760,56,73,2025-01-15T01:30:36Z,3920000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:8),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,392.0,9.0,8.0,1.0,,,,,,,,,,
394,PT06M26.00S,2025-01-15T01:30:38.6Z,3,REGULAR,turnover,lost ball,[],1628392,,,1610612760,56,73,2025-01-15T01:30:46Z,3930000,False,,,0,,I. Hartenstein lost ball TURNOVER (2 TO),"[1628392, 201569]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,,,Gordon,201569.0
395,PT06M26.00S,2025-01-15T01:30:38.6Z,3,REGULAR,steal,,[],201569,,,1610612755,56,73,2025-01-15T01:30:40Z,3940000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
396,PT06M20.00S,2025-01-15T01:30:44.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630288,70.22010512483574,29.411764705882348,1610612755,59,73,2025-01-15T01:36:58Z,3950000,False,-103.0,227.0,1,right,J. Dowtin Jr. 24' 3PT running pullup (13 PTS) (E. Gordon 1 AST),"[1630288, 201569]",1610612755.0,PHI,running pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Left Center,,,24.96,Made,,,,,,,,,,,13.0,E. Gordon,201569.0,1.0,,
398,PT06M06.00S,2025-01-15T01:30:57.7Z,3,REGULAR,3pt,Jump Shot,[],1631114,27.77595269382391,85.29411764705883,1610612760,59,76,2025-01-15T01:31:01Z,3970000,False,-176.0,209.0,1,left,J. Williams 27' 3PT  (15 PTS) (S. Gilgeous-Alexander 6 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,27.33,Made,,,,,,,,,,,15.0,S. Gilgeous-Alexander,1628983.0,6.0,,
400,PT05M55.00S,2025-01-15T01:31:09.6Z,3,REGULAR,3pt,Jump Shot,[],1642348,68.24901445466492,32.59803921568627,1610612755,62,76,2025-01-15T01:31:14Z,3990000,False,-87.0,246.0,1,right,J. Edwards 26' 3PT pullup (17 PTS),[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,26.09,Made,,,,,,,,,,,17.0,,,,,
401,PT05M44.00S,2025-01-15T01:31:20.7Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,62,76,2025-01-15T01:31:24Z,4000000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (3 TO),"[1628983, 1626162]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
402,PT05M44.00S,2025-01-15T01:31:20.7Z,3,REGULAR,steal,,[],1626162,,,1610612755,62,76,2025-01-15T01:31:22Z,4010000,False,,,0,,K. Oubre Jr. STEAL (4 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
403,PT05M32.00S,2025-01-15T01:31:32.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642348,93.61038107752957,4.166666666666657,1610612755,62,76,2025-01-15T01:31:40Z,4020000,False,-229.0,8.0,1,right,MISS J. Edwards 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Left Corner 3,24+ Left,,,22.93,Missed,,,,,,,,,,,,,,,,
404,PT05M28.00S,2025-01-15T01:31:36.6Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,62,76,2025-01-15T01:31:40Z,4030000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:9),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,403.0,10.0,9.0,1.0,,,,,,,,,,
405,PT05M21.00S,2025-01-15T01:31:42.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,35.39750328515112,42.64705882352941,1610612760,62,76,2025-01-15T01:38:35Z,4040000,False,37.0,280.0,1,left,MISS S. Gilgeous-Alexander 28' running pullup 3PT,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,28.26,Missed,,,,,,,,,,,,,,,,
406,PT05M19.00S,2025-01-15T01:31:44.7Z,3,REGULAR,rebound,defensive,[],1630288,,,1610612755,62,76,2025-01-15T01:31:50Z,4050000,False,,,0,,J. Dowtin Jr. REBOUND (Off:0 Def:1),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,405.0,1.0,1.0,0.0,,,,,,,,,,
407,PT05M03.00S,2025-01-15T01:32:01.0Z,3,REGULAR,3pt,Jump Shot,[],1642348,67.32917214191853,49.01960784313726,1610612755,62,76,2025-01-15T01:32:07Z,4060000,False,-5.0,255.0,1,right,MISS J. Edwards 25' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,25.46,Missed,,,,,,,,,,,,,,,,
408,PT05M00.00S,2025-01-15T01:32:04.0Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,62,76,2025-01-15T01:32:07Z,4070000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:10),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,407.0,11.0,10.0,1.0,,,,,,,,,,
409,PT04M49.00S,2025-01-15T01:32:15.6Z,3,REGULAR,3pt,Jump Shot,[],1628392,32.11235216819975,72.30392156862744,1610612760,62,76,2025-01-15T01:32:21Z,4080000,False,-112.0,249.0,1,left,MISS I. Hartenstein 27' 3PT,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,27.32,Missed,,,,,,,,,,,,,,,,
410,PT04M45.00S,2025-01-15T01:32:19.6Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,62,76,2025-01-15T01:32:21Z,4090000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,409.0,3.0,2.0,1.0,,,,,,,,,,
411,PT04M44.00S,2025-01-15T01:32:20.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631114,7.802233902759525,51.470588235294116,1610612760,62,78,2025-01-15T01:32:24Z,4100000,False,-7.0,21.0,1,left,J. Williams alley-oop DUNK (17 PTS) (S. Gilgeous-Alexander 7 AST),"[1631114, 1628983]",1610612760.0,OKC,alley-oop,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,2.21,Made,,,,,,,,,,,17.0,S. Gilgeous-Alexander,1628983.0,7.0,,
413,PT04M33.00S,2025-01-15T01:32:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,93.2161629434954,48.774509803921575,1610612755,64,78,2025-01-15T01:32:35Z,4120000,False,-6.0,11.0,1,right,J. Edwards driving Layup (19 PTS),[1642348],1610612755.0,PHI,driving,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,1.28,Made,,,,,,,,,,,19.0,,,,,
414,PT04M18.00S,2025-01-15T01:32:46.1Z,3,REGULAR,2pt,Jump Shot,[],1631114,24.885019710906704,70.83333333333333,1610612760,64,78,2025-01-15T01:32:51Z,4130000,False,-104.0,181.0,1,left,MISS J. Williams 20' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,20.92,Missed,,,,,,,,,,,,,,,,
415,PT04M18.00S,2025-01-15T01:32:46.1Z,3,REGULAR,rebound,defensive,[],1642348,,,1610612755,64,78,2025-01-15T01:32:51Z,4140000,False,,,0,,J. Edwards REBOUND (Off:0 Def:3),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,414.0,3.0,3.0,0.0,,,,,,,,,,
416,PT04M18.00S,2025-01-15T01:32:50.2Z,3,REGULAR,foul,personal,[],1641717,,,1610612755,64,78,2025-01-15T01:33:09Z,4150000,False,,,0,,C. Wallace personal FOUL (3 PF),"[1641717, 1642348]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,202041.0,,,,,,,,,,3.0,0.0,Edwards,1642348.0,,,,,,
418,PT04M18.00S,2025-01-15T01:32:55.6Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,64,78,2025-01-15T01:33:09Z,4170000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M18.00S,2025-01-15T01:32:55.6Z,3,REGULAR,substitution,out,[],1629652,,,1610612755,64,78,2025-01-15T01:33:09Z,4180000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M18.00S,2025-01-15T01:32:55.6Z,3,REGULAR,substitution,out,[],1631114,,,1610612755,64,78,2025-01-15T01:33:09Z,4190000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M18.00S,2025-01-15T01:32:55.6Z,3,REGULAR,substitution,out,[],1641717,,,1610612755,64,78,2025-01-15T01:33:09Z,4200000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
