actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
164,PT11M48.00S,2023-04-06T00:08:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641645,93.24901445466492,51.225490196078425,1610612764,33,32,2023-04-06T00:08:06Z,1620000,False,6.0,11.0,1,right,MISS X. Cooks driving Layup,[1641645],1610612764.0,WAS,driving,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,,
165,PT11M45.00S,2023-04-06T00:08:04.5Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,33,32,2023-04-06T00:08:06Z,1630000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,
166,PT11M40.00S,2023-04-06T00:08:09.0Z,2,REGULAR,3pt,Jump Shot,[],1631100,7.835085413929041,95.34313725490196,1610612737,33,32,2023-04-06T00:08:17Z,1640000,False,-227.0,21.0,1,left,MISS A. Griffin 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,22.77,Missed,,,,,,,,,,,,,,,,,,
167,PT11M36.00S,2023-04-06T00:08:13.0Z,2,REGULAR,rebound,defensive,[],1631098,,,1610612764,33,32,2023-04-06T00:08:17Z,1650000,False,,,0,,J. Davis REBOUND (Off:0 Def:2),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,,,166.0,2.0,2.0,0.0,,,,,,,,,,,,,,
168,PT11M33.00S,2023-04-06T00:08:15.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629134,71.17279894875165,26.96078431372549,1610612764,33,32,2023-04-06T00:08:22Z,1660000,False,-115.0,218.0,1,right,MISS K. Nunn 24' running pullup 3PT,[1629134],1610612764.0,WAS,running pullup,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
169,PT11M31.00S,2023-04-06T00:08:18.3Z,2,REGULAR,rebound,offensive,[],1630643,,,1610612764,33,32,2023-04-06T00:08:18Z,1670000,False,,,0,,J. Huff REBOUND (Off:1 Def:2),[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,168.0,3.0,2.0,1.0,,,,,,,,,,,,,,
170,PT11M25.00S,2023-04-06T00:08:24.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630643,84.05059132720105,17.892156862745097,1610612764,33,34,2023-04-06T00:11:55Z,1680000,False,-161.0,97.0,1,right,J. Huff 18' pullup Jump Shot (7 PTS) (Q. Jackson 1 AST),"[1630643, 1631245]",1610612764.0,WAS,pullup,,,Huff,J. Huff,,,,,Mid-Range,16-24 Left,18.77,Made,,,,,7.0,,,Q. Jackson,1631245.0,1.0,,,,,,,,
172,PT11M08.00S,2023-04-06T00:08:40.4Z,2,REGULAR,3pt,Jump Shot,[],1631100,8.754927726675426,4.166666666666666,1610612737,33,34,2023-04-06T00:08:45Z,1700000,False,229.0,30.0,1,left,MISS A. Griffin 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
173,PT11M05.00S,2023-04-06T00:08:43.4Z,2,REGULAR,rebound,defensive,[],1631098,,,1610612764,33,34,2023-04-06T00:08:45Z,1710000,False,,,0,,J. Davis REBOUND (Off:0 Def:3),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Right Corner 3,24+ Right,,,172.0,3.0,3.0,0.0,,,,,,,,,,,,,,
174,PT10M58.00S,2023-04-06T00:08:50.6Z,2,REGULAR,3pt,Jump Shot,[],1630643,68.41327201051249,48.529411764705884,1610612764,33,37,2023-04-06T00:08:55Z,1720000,False,-7.0,244.0,1,right,J. Huff 24' 3PT  (10 PTS) (J. Davis 3 AST),"[1630643, 1631098]",1610612764.0,WAS,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,24.45,Made,,,,,10.0,,,J. Davis,1631098.0,3.0,,,,,,,,
176,PT10M46.00S,2023-04-06T00:09:03.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.863994743758213,50.49019607843137,1610612737,35,37,2023-04-06T00:09:07Z,1740000,False,-2.0,3.0,1,left,O. Okongwu cutting DUNK (2 PTS) (T. Young 5 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,2.0,,,T. Young,1629027.0,5.0,,,,,,,,
178,PT10M29.00S,2023-04-06T00:09:18.9Z,2,REGULAR,3pt,Jump Shot,[],1631098,77.61169513797634,90.19607843137256,1610612764,35,37,2023-04-06T00:09:23Z,1760000,False,201.0,158.0,1,right,MISS J. Davis 25' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
179,PT10M26.00S,2023-04-06T00:09:21.9Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,35,37,2023-04-06T00:09:23Z,1770000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,,,
180,PT10M19.00S,2023-04-06T00:09:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,5.863994743758213,49.50980392156863,1610612737,37,37,2023-04-06T00:12:44Z,1780000,False,2.0,3.0,1,left,J. Johnson cutting Layup (8 PTS) (T. Young 6 AST),"[1630552, 1629027]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,8.0,,,T. Young,1629027.0,6.0,,,,,,,,
182,PT10M01.00S,2023-04-06T00:09:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,86.5473061760841,50.98039215686274,1610612764,37,37,2023-04-06T00:13:06Z,1800000,False,5.0,74.0,1,right,MISS K. Nunn 7' driving floating Shot,[1629134],1610612764.0,WAS,driving floating,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,,
183,PT10M00.00S,2023-04-06T00:09:48.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,37,37,2023-04-06T00:09:54Z,1810000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
184,PT10M00.00S,2023-04-06T00:09:51.9Z,2,REGULAR,turnover,out-of-bounds,[],1630552,,,1610612737,37,37,2023-04-06T00:13:30Z,1820000,False,,,0,,J. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1630552],1610612737.0,ATL,lost ball,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1626301.0,,,,,1.0,,
185,PT09M51.00S,2023-04-06T00:10:23.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631098,77.61169513797634,10.294117647058822,1610612764,37,40,2023-04-06T00:10:29Z,1830000,False,-199.0,158.0,1,right,J. Davis 25' 3PT  (9 PTS) (J. Huff 2 AST),"[1631098, 1630643]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,25.37,Made,,,,,9.0,,,J. Huff,1630643.0,2.0,,,,,,,,
187,PT09M30.00S,2023-04-06T00:10:43.7Z,2,REGULAR,2pt,Jump Shot,[],1629027,3.4986859395532193,30.14705882352941,1610612737,39,40,2023-04-06T00:10:49Z,1850000,False,99.0,-20.0,1,left,T. Young 10' driving floating Jump Shot (8 PTS) (O. Okongwu 3 AST),"[1629027, 1630168]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,10.12,Made,,,,,8.0,,,O. Okongwu,1630168.0,3.0,,,,,,,,
189,PT09M19.00S,2023-04-06T00:10:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,94.03745072273325,53.92156862745098,1610612764,39,42,2023-04-06T00:14:26Z,1870000,False,20.0,4.0,1,right,Q. Jackson driving Layup (2 PTS),[1631245],1610612764.0,WAS,driving,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,2.0,,,,,,,,,,,,,
190,PT09M19.00S,2023-04-06T00:11:01.8Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612764,39,42,2023-04-06T00:11:18Z,1880000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Jackson 1 FT),"[1630168, 1631245]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626301.0,1.0,0.0,Jackson,1631245.0,,,
192,PT09M19.00S,2023-04-06T00:11:21.0Z,2,REGULAR,freethrow,1 of 1,[],1631245,,,1610612764,39,43,2023-04-06T00:11:21Z,1900000,False,,,0,,Q. Jackson Free Throw 1 of 1 (3 PTS),[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
193,PT09M04.00S,2023-04-06T00:11:39.5Z,2,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612737,39,43,2023-04-06T00:12:02Z,1910000,False,,,0,,J. Huff shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630643, 1630552]",1610612764.0,WAS,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626301.0,1.0,0.0,Johnson,1630552.0,,,
195,PT09M04.00S,2023-04-06T00:12:06.7Z,2,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,39,43,2023-04-06T00:12:06Z,1930000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
196,PT09M04.00S,2023-04-06T00:12:06.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,39,43,2023-04-06T00:12:06Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,195.0,,,,,,,,,,,,,,,,,
197,PT09M04.00S,2023-04-06T00:12:22.1Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,40,43,2023-04-06T00:12:22Z,1950000,False,,,0,,J. Johnson Free Throw 2 of 2 (9 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
198,PT08M50.00S,2023-04-06T00:12:37.9Z,2,REGULAR,2pt,Jump Shot,[],1629134,77.61169513797634,47.549019607843135,1610612764,40,43,2023-04-06T00:12:42Z,1960000,False,-12.0,158.0,1,right,MISS K. Nunn 15' pullup Shot,[1629134],1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,8-16 Center,15.85,Missed,,,,,,,,,,,,,,,,,,
199,PT08M47.00S,2023-04-06T00:12:40.9Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,40,43,2023-04-06T00:12:42Z,1970000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Center,,,198.0,3.0,3.0,0.0,,,,,,,,,,,,,,
200,PT08M40.00S,2023-04-06T00:12:47.8Z,2,REGULAR,foul,personal,['3freethrow'],1641645,,,1610612737,40,43,2023-04-06T00:16:45Z,1980000,False,,,0,,X. Cooks flagrant-type-1 personal FOUL (2 PF) (Young 3 FT),"[1641645, 1629027]",1610612764.0,WAS,flagrant-type-1,,,Cooks,X. Cooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200832.0,2.0,0.0,Young,1629027.0,,,
202,PT08M40.00S,2023-04-06T00:13:29.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,40,43,2023-04-06T00:13:29Z,2000000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M40.00S,2023-04-06T00:16:37.8Z,2,REGULAR,freethrow,1 of 3,[],1629027,,,1610612737,41,43,2023-04-06T00:17:11Z,2030000,False,,,0,,T. Young flagrant Free Throw 1 of 3 (9 PTS),[1629027],1610612737.0,ATL,flagrant,,,Young,T. Young,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
206,PT08M40.00S,2023-04-06T00:16:37.8Z,2,REGULAR,freethrow,2 of 3,[],1629027,,,1610612737,42,43,2023-04-06T00:17:11Z,2040000,False,,,0,,T. Young flagrant Free Throw 2 of 3 (10 PTS),[1629027],1610612737.0,ATL,flagrant,,,Young,T. Young,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
207,PT08M40.00S,2023-04-06T00:16:37.8Z,2,REGULAR,freethrow,3 of 3,[],1629027,,,1610612737,43,43,2023-04-06T00:17:11Z,2050000,False,,,0,,T. Young flagrant Free Throw 3 of 3 (11 PTS),[1629027],1610612737.0,ATL,flagrant,,,Young,T. Young,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
221,PT08M40.00S,2023-04-06T00:16:55.9Z,2,REGULAR,substitution,out,[],1641645,,,1610612764,43,43,2023-04-06T00:18:36Z,2055000,False,,,0,,SUB out: X. Cooks,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M40.00S,2023-04-06T00:16:55.9Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,43,43,2023-04-06T00:18:36Z,2057500,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M24.00S,2023-04-06T00:17:14.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,8.754927726675426,51.470588235294116,1610612737,43,43,2023-04-06T00:17:21Z,2060000,False,-7.0,30.0,1,left,MISS O. Okongwu driving Hook,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
209,PT08M22.00S,2023-04-06T00:17:16.0Z,2,REGULAR,rebound,defensive,[],1631098,,,1610612764,43,43,2023-04-06T00:17:21Z,2070000,False,,,0,,J. Davis REBOUND (Off:0 Def:4),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,,,208.0,4.0,4.0,0.0,,,,,,,,,,,,,,
210,PT08M14.00S,2023-04-06T00:17:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.51182654402102,49.754901960784316,1610612764,43,45,2023-04-06T00:17:30Z,2080000,False,-1.0,8.0,1,right,C. Kispert driving Layup (4 PTS) (K. Nunn 1 AST),"[1630557, 1629134]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,4.0,,,K. Nunn,1629134.0,1.0,,,,,,,,
214,PT07M57.00S,2023-04-06T00:17:41.1Z,2,REGULAR,3pt,Jump Shot,[],1630168,10.726018396846255,95.58823529411765,1610612737,43,45,2023-04-06T00:17:44Z,2120000,False,-228.0,48.0,1,left,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
215,PT07M55.00S,2023-04-06T00:17:43.1Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,43,45,2023-04-06T00:17:44Z,2130000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,,
216,PT07M42.00S,2023-04-06T00:17:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,94.30026281208936,50.0,1610612764,43,47,2023-04-06T00:18:02Z,2140000,False,0.0,1.0,1,right,K. Nunn driving Layup (9 PTS),[1629134],1610612764.0,WAS,driving,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,0.11,Made,,,,,9.0,,,,,,,,,,,,,
217,PT07M28.00S,2023-04-06T00:18:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,16.113666228646515,43.872549019607845,1610612737,45,47,2023-04-06T00:18:15Z,2150000,False,31.0,99.0,1,left,J. Johnson 10' driving floating Jump Shot (11 PTS) (A. Griffin 1 AST),"[1630552, 1631100]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.36,Made,,,,,11.0,,,A. Griffin,1631100.0,1.0,,,,,,,,
219,PT07M13.00S,2023-04-06T00:18:24.9Z,2,REGULAR,3pt,Jump Shot,[],1631245,65.91655716162943,60.5392156862745,1610612764,45,47,2023-04-06T00:18:30Z,2170000,False,53.0,268.0,1,right,MISS Q. Jackson 27' 3PT,[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
220,PT07M10.00S,2023-04-06T00:18:27.9Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,45,47,2023-04-06T00:18:30Z,2180000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,219.0,4.0,4.0,0.0,,,,,,,,,,,,,,
223,PT07M00.00S,2023-04-06T00:18:38.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,7.835085413929041,50.245098039215684,1610612737,45,47,2023-04-06T00:18:44Z,2190000,False,-1.0,21.0,1,left,MISS J. Johnson turnaround Shot,[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
224,PT06M59.00S,2023-04-06T00:18:39.3Z,2,REGULAR,rebound,offensive,[],1628988,,,1610612737,45,47,2023-04-06T00:18:44Z,2200000,False,,,0,,A. Holiday REBOUND (Off:1 Def:0),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,223.0,1.0,0.0,1.0,,,,,,,,,,,,,,
225,PT06M59.00S,2023-04-06T00:18:42.8Z,2,REGULAR,foul,personal,[],1631098,,,1610612737,45,47,2023-04-06T00:18:51Z,2210000,False,,,0,,J. Davis personal FOUL (2 PF),"[1631098, 1628988]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,2.0,0.0,Holiday,1628988.0,,,
227,PT06M59.00S,2023-04-06T00:18:52.3Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,45,47,2023-04-06T00:19:01Z,2230000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M59.00S,2023-04-06T00:18:52.3Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,45,47,2023-04-06T00:19:01Z,2240000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M59.00S,2023-04-06T00:18:52.3Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,45,47,2023-04-06T00:19:01Z,2250000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M59.00S,2023-04-06T00:18:52.3Z,2,REGULAR,substitution,in,[],203991,,,1610612737,45,47,2023-04-06T00:19:01Z,2260000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M59.00S,2023-04-06T00:18:52.3Z,2,REGULAR,substitution,in,[],1630180,,,1610612737,45,47,2023-04-06T00:19:01Z,2270000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M59.00S,2023-04-06T00:18:52.3Z,2,REGULAR,substitution,in,[],1627749,,,1610612737,45,47,2023-04-06T00:19:01Z,2280000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M45.00S,2023-04-06T00:19:21.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630180,11.383048620236531,44.11764705882353,1610612737,45,47,2023-04-06T00:19:31Z,2290000,False,29.0,55.0,1,left,MISS S. Bey 6' turnaround Shot - blocked,"[1630180, 1630643]",1610612737.0,ATL,turnaround,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,Huff,1630643.0,,,,,,,,,,,
234,PT06M45.00S,2023-04-06T00:19:21.4Z,2,REGULAR,block,,[],1630643,,,1610612737,45,47,2023-04-06T00:19:25Z,2300000,False,,,0,,J. Huff BLOCK (2 BLK),[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT06M45.00S,2023-04-06T00:19:21.4Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,45,47,2023-04-06T00:19:31Z,2310000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,233.0,5.0,3.0,2.0,,,,,,,,,,,,,,
236,PT06M45.00S,2023-04-06T00:19:27.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612737,45,47,2023-04-06T00:19:37Z,2320000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626301.0,,,,,,,
237,PT06M32.00S,2023-04-06T00:19:51.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629134,86.41590013140605,50.245098039215684,1610612764,45,47,2023-04-06T00:19:56Z,2330000,False,1.0,75.0,1,right,MISS K. Nunn 7' driving floating Shot,[1629134],1610612764.0,WAS,driving floating,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
238,PT06M29.00S,2023-04-06T00:19:54.8Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612737,45,47,2023-04-06T00:19:56Z,2340000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,,,
239,PT06M20.00S,2023-04-06T00:20:06.7Z,2,REGULAR,foul,offensive,[],1630552,,,1610612737,45,47,2023-04-06T00:20:12Z,2350000,False,,,0,,J. Johnson off-the-ball offensive FOUL (1 PF),"[1630552, 1631245]",1610612737.0,ATL,off-the-ball,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,201638.0,1.0,0.0,Jackson,1631245.0,,,
241,PT06M20.00S,2023-04-06T00:20:06.7Z,2,REGULAR,turnover,offensive foul,[],1630552,,,1610612737,45,47,2023-04-06T00:20:06Z,2370000,False,,,0,,J. Johnson offensive foul TURNOVER (2 TO),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,201638.0,,,,,2.0,,
242,PT06M02.00S,2023-04-06T00:20:37.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629134,73.66951379763469,84.55882352941177,1610612764,45,47,2023-04-06T00:20:42Z,2380000,False,173.0,195.0,1,right,MISS K. Nunn 26' step back 3PT,[1629134],1610612764.0,WAS,step back,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
243,PT05M59.00S,2023-04-06T00:20:40.2Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,45,47,2023-04-06T00:20:42Z,2390000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,242.0,2.0,2.0,0.0,,,,,,,,,,,,,,
244,PT05M53.00S,2023-04-06T00:20:46.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,13.485545335085414,54.90196078431373,1610612737,45,47,2023-04-06T00:20:52Z,2400000,False,-25.0,74.0,1,left,MISS J. Johnson 7' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
245,PT05M49.00S,2023-04-06T00:20:50.3Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,45,47,2023-04-06T00:20:52Z,2410000,False,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,244.0,6.0,3.0,3.0,,,,,,,,,,,,,,
246,PT05M49.00S,2023-04-06T00:20:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,47,47,2023-04-06T00:20:49Z,2420000,False,0.0,0.0,1,left,C. Capela tip Layup (3 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,3.0,,,,,,,,,,,,,
247,PT05M26.00S,2023-04-06T00:21:12.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631098,89.83245729303549,50.0,1610612764,47,49,2023-04-06T00:21:17Z,2430000,False,0.0,43.0,1,right,J. Davis driving Hook (11 PTS),[1631098],1610612764.0,WAS,driving,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,4.31,Made,,,,,11.0,,,,,,,,,,,,,
248,PT05M10.00S,2023-04-06T00:21:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,7.046649145860711,46.07843137254902,1610612737,49,49,2023-04-06T00:21:34Z,2440000,False,20.0,14.0,1,left,C. Capela alley-oop Layup (5 PTS) (J. Johnson 1 AST),"[203991, 1630552]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,5.0,,,J. Johnson,1630552.0,1.0,,,,,,,,
