actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
337,PT06M54.00S,2023-01-29T01:52:02.2Z,3,REGULAR,3pt,Jump Shot,[],1628379,32.14520367936925,52.94117647058824,1610612746,66,71,2023-01-29T01:52:06Z,3320000,False,-15.0,250.0,1,left,L. Kennard 25' 3PT  (11 PTS) (T. Mann 5 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,25.01,Made,11.0,,,,,,,,,,,,,T. Mann,1629611.0,5.0,,
339,PT06M39.00S,2023-01-29T01:52:20.6Z,3,REGULAR,foul,personal,[],1628379,,,1610612737,66,71,2023-01-29T01:52:27Z,3340000,False,,,0,,L. Kennard personal FOUL (2 PF),"[1628379, 1629631]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,,,,202007.0,2.0,0.0,Hunter,1629631.0,,,,,,
341,PT06M39.00S,2023-01-29T01:52:27.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,66,71,2023-01-29T01:52:27Z,3360000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT06M39.00S,2023-01-29T01:54:56.2Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,66,71,2023-01-29T01:55:14Z,3370000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT06M39.00S,2023-01-29T01:54:56.2Z,3,REGULAR,substitution,in,[],203992,,,1610612737,66,71,2023-01-29T01:55:14Z,3380000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT06M32.00S,2023-01-29T01:55:40.7Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612737,66,71,2023-01-29T01:56:03Z,3390000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Hunter 2 FT),"[1627826, 1629631]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,202901.0,1.0,1.0,Hunter,1629631.0,,,,,,
346,PT06M32.00S,2023-01-29T01:56:07.1Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,67,71,2023-01-29T01:56:07Z,3410000,False,,,0,,D. Hunter Free Throw 1 of 2 (8 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
347,PT06M32.00S,2023-01-29T01:56:21.6Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,68,71,2023-01-29T01:56:21Z,3420000,False,,,0,,D. Hunter Free Throw 2 of 2 (9 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
348,PT06M11.00S,2023-01-29T01:56:44.3Z,3,REGULAR,3pt,Jump Shot,[],202331,30.831143232588698,63.48039215686274,1610612746,68,71,2023-01-29T01:56:49Z,3430000,False,-67.0,237.0,1,left,MISS P. George 24' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,24.67,Missed,,,,,,,,,,,,,,,,,,
349,PT06M08.00S,2023-01-29T01:56:47.3Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,68,71,2023-01-29T01:56:49Z,3440000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,,348.0,4.0,4.0,0.0,,,,,,,,,,,
350,PT06M03.00S,2023-01-29T01:56:52.9Z,3,REGULAR,2pt,Jump Shot,[],1628381,90.75229960578186,75.24509803921569,1610612737,68,71,2023-01-29T01:57:17Z,3450000,False,126.0,34.0,1,right,MISS J. Collins 13' pullup Shot,[1628381],1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,13.08,Missed,,,,,,,,,,,,,,,,,,
351,PT06M00.00S,2023-01-29T01:56:55.9Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,68,71,2023-01-29T01:56:58Z,3460000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Right,,,,,,350.0,3.0,3.0,0.0,,,,,,,,,,,
352,PT05M55.00S,2023-01-29T01:57:01.2Z,3,REGULAR,3pt,Jump Shot,[],202695,30.042706964520367,30.88235294117647,1610612746,68,74,2023-01-29T01:57:48Z,3470000,False,96.0,230.0,1,left,K. Leonard 24' 3PT step back (17 PTS) (P. George 6 AST),"[202695, 202331]",1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,24.9,Made,17.0,,,,,,,,,,,,,P. George,202331.0,6.0,,
354,PT05M34.00S,2023-01-29T01:57:20.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,71.43561103810775,81.61764705882352,1610612737,68,74,2023-01-29T01:57:25Z,3490000,False,158.0,216.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
355,PT05M31.00S,2023-01-29T01:57:23.4Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,68,74,2023-01-29T01:57:25Z,3500000,False,,,0,,C. Capela REBOUND (Off:5 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,354.0,10.0,5.0,5.0,,,,,,,,,,,
356,PT05M25.00S,2023-01-29T01:57:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627749,92.19776609724047,50.73529411764706,1610612737,68,74,2023-01-29T01:57:38Z,3510000,False,4.0,21.0,1,right,MISS D. Murray driving Layup,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
357,PT05M22.00S,2023-01-29T01:57:33.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,68,74,2023-01-29T01:57:38Z,3520000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,356.0,2.0,2.0,0.0,,,,,,,,,,,
358,PT05M09.00S,2023-01-29T01:57:46.0Z,3,REGULAR,2pt,Jump Shot,[],202695,17.559132720105126,30.637254901960787,1610612746,68,76,2023-01-29T01:57:50Z,3530000,False,97.0,113.0,1,left,K. Leonard 14' pullup Jump Shot (19 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,14.85,Made,19.0,,,,,,,,,,,,,,,,,
359,PT04M52.00S,2023-01-29T01:58:04.1Z,3,REGULAR,3pt,Jump Shot,[],1628381,79.58278580814718,94.36274509803921,1610612737,68,76,2023-01-29T01:58:08Z,3540000,False,222.0,139.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
360,PT04M49.00S,2023-01-29T01:58:07.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,68,76,2023-01-29T01:58:08Z,3550000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,359.0,3.0,3.0,0.0,,,,,,,,,,,
361,PT04M32.00S,2023-01-29T01:58:22.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,5.469776609724048,52.450980392156865,1610612746,68,76,2023-01-29T01:58:28Z,3560000,False,-12.0,-1.0,1,left,MISS P. George driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
362,PT04M28.00S,2023-01-29T01:58:26.7Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,68,76,2023-01-29T01:58:26Z,3570000,False,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,361.0,4.0,3.0,1.0,,,,,,,,,,,
363,PT04M21.00S,2023-01-29T01:58:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.85479632063075,47.549019607843135,1610612737,70,76,2023-01-29T01:58:39Z,3580000,False,-12.0,15.0,1,right,J. Collins Layup (15 PTS) (B. Bogdanovic 3 AST),"[1628381, 203992]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.92,Made,15.0,,,,,,,,,,,,,B. Bogdanovic,203992.0,3.0,,
365,PT04M19.00S,2023-01-29T01:58:40.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,70,76,2023-01-29T01:58:40Z,3600000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT04M19.00S,2023-01-29T02:01:14.9Z,3,REGULAR,substitution,out,[],1627749,,,1610612746,70,76,2023-01-29T02:01:37Z,3610000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT04M19.00S,2023-01-29T02:01:14.9Z,3,REGULAR,substitution,out,[],203991,,,1610612746,70,76,2023-01-29T02:01:37Z,3620000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT04M19.00S,2023-01-29T02:01:14.9Z,3,REGULAR,substitution,out,[],1628379,,,1610612746,70,76,2023-01-29T02:01:37Z,3630000,False,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT04M19.00S,2023-01-29T02:01:14.9Z,3,REGULAR,substitution,in,[],1629027,,,1610612746,70,76,2023-01-29T02:01:37Z,3640000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT04M19.00S,2023-01-29T02:01:14.9Z,3,REGULAR,substitution,in,[],1630168,,,1610612746,70,76,2023-01-29T02:01:37Z,3650000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT04M19.00S,2023-01-29T02:01:14.9Z,3,REGULAR,substitution,in,[],1626181,,,1610612746,70,76,2023-01-29T02:01:37Z,3660000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT04M12.00S,2023-01-29T02:01:55.8Z,3,REGULAR,foul,personal,[],1630168,,,1610612746,70,76,2023-01-29T02:02:01Z,3670000,False,,,0,,O. Okongwu personal FOUL (1 PF),"[1630168, 1627826]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,,,,,,,200832.0,1.0,0.0,Zubac,1627826.0,,,,,,
374,PT03M58.00S,2023-01-29T02:02:21.9Z,3,REGULAR,3pt,Jump Shot,[],202695,25.18068331143233,15.441176470588236,1610612746,70,79,2023-01-29T02:02:27Z,3690000,False,173.0,184.0,1,left,K. Leonard 25' 3PT pullup (22 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.26,Made,22.0,,,,,,,,,,,,,,,,,
375,PT03M41.00S,2023-01-29T02:02:38.5Z,3,REGULAR,3pt,Jump Shot,[],203992,84.05059132720105,5.637254901960785,1610612737,73,79,2023-01-29T02:02:43Z,3700000,False,-222.0,97.0,1,right,B. Bogdanovic 24' 3PT  (7 PTS) (T. Young 6 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.22,Made,7.0,,,,,,,,,,,,,T. Young,1629027.0,6.0,,
378,PT03M30.00S,2023-01-29T02:02:57.6Z,3,REGULAR,substitution,out,[],202331,,,1610612746,73,79,2023-01-29T02:03:02Z,3730000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT03M30.00S,2023-01-29T02:02:57.6Z,3,REGULAR,substitution,in,[],201587,,,1610612746,73,79,2023-01-29T02:03:02Z,3740000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT03M22.00S,2023-01-29T02:03:22.9Z,3,REGULAR,foul,personal,[],203992,,,1610612746,73,79,2023-01-29T02:03:30Z,3750000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 202695]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,,,,202901.0,1.0,0.0,Leonard,202695.0,,,,,,
382,PT03M16.00S,2023-01-29T02:03:48.1Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612746,73,79,2023-01-29T02:04:17Z,3770000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Zubac 2 FT),"[1630168, 1627826]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,2.0,0.0,Zubac,1627826.0,,,,,,
384,PT03M16.00S,2023-01-29T02:04:23.3Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,73,80,2023-01-29T02:04:23Z,3790000,False,,,0,,I. Zubac Free Throw 1 of 2 (13 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
385,PT03M16.00S,2023-01-29T02:04:24.1Z,3,REGULAR,substitution,out,[],1628381,,,1610612746,73,80,2023-01-29T02:04:35Z,3800000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT03M16.00S,2023-01-29T02:04:24.1Z,3,REGULAR,substitution,out,[],1629611,,,1610612746,73,80,2023-01-29T02:04:35Z,3810000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT03M16.00S,2023-01-29T02:04:24.1Z,3,REGULAR,substitution,in,[],1631100,,,1610612746,73,80,2023-01-29T02:04:35Z,3820000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT03M16.00S,2023-01-29T02:04:24.1Z,3,REGULAR,substitution,in,[],202704,,,1610612746,73,80,2023-01-29T02:04:35Z,3830000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M16.00S,2023-01-29T02:04:51.2Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,73,81,2023-01-29T02:04:51Z,3840000,False,,,0,,I. Zubac Free Throw 2 of 2 (14 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
390,PT03M11.00S,2023-01-29T02:05:00.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.26215505913272,51.225490196078425,1610612737,75,81,2023-01-29T02:05:06Z,3850000,False,6.0,105.0,1,right,T. Young 10' driving floating Jump Shot (15 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.5,Made,15.0,,,,,,,,,,,,,,,,,
391,PT02M58.00S,2023-01-29T02:05:16.0Z,3,REGULAR,foul,offensive,[],201587,,,1610612746,75,81,2023-01-29T02:05:24Z,3860000,False,,,0,,N. Batum off-the-ball offensive FOUL (1 PF),"[201587, 1629631]",1610612746.0,LAC,off-the-ball,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202901.0,1.0,0.0,Hunter,1629631.0,,,,,,
393,PT02M58.00S,2023-01-29T02:05:16.0Z,3,REGULAR,turnover,offensive foul,[],201587,,,1610612746,75,81,2023-01-29T02:05:16Z,3880000,False,,,0,,N. Batum offensive foul TURNOVER (1 TO),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202901.0,,,,,1.0,,,,,
394,PT02M53.00S,2023-01-29T02:05:34.5Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612737,75,81,2023-01-29T02:05:57Z,3890000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Young 2 FT),"[1627826, 1629027]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202007.0,2.0,1.0,Young,1629027.0,,,,,,
396,PT02M53.00S,2023-01-29T02:05:57.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,76,81,2023-01-29T02:05:57Z,3910000,False,,,0,,T. Young Free Throw 1 of 2 (16 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
397,PT02M53.00S,2023-01-29T02:06:11.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,77,81,2023-01-29T02:06:11Z,3920000,False,,,0,,T. Young Free Throw 2 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
398,PT02M31.00S,2023-01-29T02:06:35.1Z,3,REGULAR,3pt,Jump Shot,[],202695,29.517082785808146,27.941176470588236,1610612746,77,81,2023-01-29T02:06:42Z,3930000,False,110.0,225.0,1,left,MISS K. Leonard 25' step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
399,PT02M29.00S,2023-01-29T02:06:37.1Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,77,81,2023-01-29T02:06:42Z,3940000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,398.0,4.0,3.0,1.0,,,,,,,,,,,
400,PT02M27.00S,2023-01-29T02:06:38.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,7.178055190538765,48.77450980392157,1610612746,77,81,2023-01-29T02:06:45Z,3950000,False,6.0,15.0,1,left,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
401,PT02M25.00S,2023-01-29T02:06:40.9Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,77,81,2023-01-29T02:06:45Z,3960000,False,,,0,,D. Hunter REBOUND (Off:0 Def:5),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,400.0,5.0,5.0,0.0,,,,,,,,,,,
402,PT02M17.00S,2023-01-29T02:06:48.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,91.40932982917214,49.01960784313725,1610612737,79,81,2023-01-29T02:06:54Z,3970000,False,-5.0,28.0,1,right,O. Okongwu alley-oop Layup (6 PTS) (T. Young 7 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.87,Made,6.0,,,,,,,,,,,,,T. Young,1629027.0,7.0,,
404,PT02M01.00S,2023-01-29T02:07:04.9Z,3,REGULAR,3pt,Jump Shot,[],202695,7.966491458607096,95.09803921568627,1610612746,79,84,2023-01-29T02:07:09Z,3990000,False,-225.0,22.0,1,left,K. Leonard 3PT  (25 PTS) (N. Powell 1 AST),"[202695, 1626181]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,22.66,Made,25.0,,,,,,,,,,,,,N. Powell,1626181.0,1.0,,
406,PT01M48.00S,2023-01-29T02:07:23.1Z,3,REGULAR,foul,technical,['1freethrow'],1627826,,,1610612737,79,84,2023-01-29T02:07:38Z,4010000,False,,,0,,I. Zubac defensive-3-second technical FOUL (2 Tech),[1627826],1610612746.0,LAC,defensive-3-second,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,202007.0,2.0,2.0,,,,,,,,
407,PT01M48.00S,2023-01-29T02:07:40.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,79,84,2023-01-29T02:07:45Z,4020000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,202901.0,,,,,,,,,,
408,PT01M48.00S,2023-01-29T02:07:46.7Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,80,84,2023-01-29T02:07:46Z,4030000,False,,,0,,T. Young technical Free Throw 1 of 1 (18 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
409,PT01M48.00S,2023-01-29T02:07:48.1Z,3,REGULAR,substitution,out,[],1627826,,,1610612737,80,84,2023-01-29T02:07:56Z,4040000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT01M48.00S,2023-01-29T02:07:48.1Z,3,REGULAR,substitution,in,[],1629611,,,1610612737,80,84,2023-01-29T02:07:56Z,4050000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT01M35.00S,2023-01-29T02:08:13.8Z,3,REGULAR,2pt,Jump Shot,[],1631100,88.51839684625493,81.37254901960785,1610612737,80,84,2023-01-29T02:08:18Z,4060000,False,157.0,55.0,1,right,MISS A. Griffin 16' pullup Shot,[1631100],1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Right,16.64,Missed,,,,,,,,,,,,,,,,,,
412,PT01M32.00S,2023-01-29T02:08:16.8Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,80,84,2023-01-29T02:08:18Z,4070000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Right,,,,,,411.0,2.0,2.0,0.0,,,,,,,,,,,
413,PT01M12.00S,2023-01-29T02:08:37.0Z,3,REGULAR,3pt,Jump Shot,[],202704,28.07161629434954,76.9607843137255,1610612746,80,84,2023-01-29T02:08:42Z,4080000,False,-135.0,211.0,1,left,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
414,PT01M09.00S,2023-01-29T02:08:40.0Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,80,84,2023-01-29T02:08:42Z,4090000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,413.0,6.0,4.0,2.0,,,,,,,,,,,
415,PT00M58.20S,2023-01-29T02:08:51.5Z,3,REGULAR,3pt,Jump Shot,[],1629631,95.87713534822602,3.431372549019608,1610612737,80,84,2023-01-29T02:08:56Z,4100000,False,-233.0,-14.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
416,PT00M55.90S,2023-01-29T02:08:53.8Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,80,84,2023-01-29T02:08:56Z,4110000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,415.0,3.0,3.0,0.0,,,,,,,,,,,
417,PT00M47.70S,2023-01-29T02:09:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.601182654402102,51.470588235294116,1610612746,80,84,2023-01-29T02:09:07Z,4120000,False,-7.0,0.0,1,left,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,0.74,Missed,,,,,,,,,,,,,,,,,,
418,PT00M45.00S,2023-01-29T02:09:05.5Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,80,84,2023-01-29T02:09:05Z,4130000,False,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,417.0,4.0,3.0,1.0,,,,,,,,,,,
419,PT00M40.70S,2023-01-29T02:09:09.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202695,32.276609724047304,50.73529411764706,1610612746,80,84,2023-01-29T02:09:16Z,4140000,False,-4.0,251.0,1,left,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
420,PT00M35.30S,2023-01-29T02:09:15.2Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,80,84,2023-01-29T02:09:16Z,4150000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,419.0,7.0,5.0,2.0,,,,,,,,,,,
421,PT00M32.90S,2023-01-29T02:09:20.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612737,80,84,2023-01-29T02:09:45Z,4160000,False,,,0,,R. Jackson personal FOUL (1 PF) (Young 2 FT),"[202704, 1629027]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,,202901.0,1.0,0.0,Young,1629027.0,,,,,,
423,PT00M32.90S,2023-01-29T02:09:54.1Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,80,84,2023-01-29T02:09:54Z,4180000,False,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
