actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
566,PT06M52.00S,2022-11-06T01:25:58.8Z,4,REGULAR,foul,offensive,[],203468,,,1610612740,96,90,2022-11-06T01:26:06Z,5520000,,,0,,C. McCollum offensive FOUL (4 PF),"[203468, 1629631]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1155.0,4.0,0.0,Hunter,1629631.0,,,
568,PT06M52.00S,2022-11-06T01:25:58.8Z,4,REGULAR,turnover,offensive foul,[],203468,,,1610612740,96,90,2022-11-06T01:25:58Z,5540000,,,0,,C. McCollum offensive foul TURNOVER (1 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1155.0,,,,,1.0,,
569,PT06M52.00S,2022-11-06T01:26:09.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,96,90,2022-11-06T01:26:09Z,5550000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,out,[],1630552,,,1610612737,96,90,2022-11-06T01:28:54Z,5560000,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,out,[],1628988,,,1610612737,96,90,2022-11-06T01:28:54Z,5570000,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,out,[],203468,,,1610612737,96,90,2022-11-06T01:28:54Z,5580000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,out,[],1630700,,,1610612737,96,90,2022-11-06T01:28:54Z,5590000,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,out,[],202685,,,1610612737,96,90,2022-11-06T01:28:54Z,5600000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,96,90,2022-11-06T01:28:54Z,5610000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,96,90,2022-11-06T01:28:54Z,5620000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,in,[],1626204,,,1610612737,96,90,2022-11-06T01:28:54Z,5630000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,in,[],1629627,,,1610612737,96,90,2022-11-06T01:28:54Z,5640000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M52.00S,2022-11-06T01:28:30.2Z,4,REGULAR,substitution,in,[],1630529,,,1610612737,96,90,2022-11-06T01:28:54Z,5650000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M36.00S,2022-11-06T01:29:15.3Z,4,REGULAR,turnover,lost ball,[],1629631,,,1610612737,96,90,2022-11-06T01:29:21Z,5660000,,,0,,D. Hunter lost ball TURNOVER (1 TO),"[1629631, 1626204]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Nance Jr.,1626204.0
581,PT06M36.00S,2022-11-06T01:29:15.3Z,4,REGULAR,steal,,[],1626204,,,1610612740,96,90,2022-11-06T01:29:17Z,5670000,,,0,,L. Nance Jr. STEAL (3 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
582,PT06M23.00S,2022-11-06T01:29:28.7Z,4,REGULAR,turnover,lost ball,[],1629627,,,1610612740,96,90,2022-11-06T01:29:32Z,5680000,,,0,,Z. Williamson lost ball TURNOVER (6 TO),"[1629627, 1627749]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,6.0,Murray,1627749.0
583,PT06M23.00S,2022-11-06T01:29:28.7Z,4,REGULAR,steal,,[],1627749,,,1610612737,96,90,2022-11-06T02:08:43Z,5690000,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT06M17.00S,2022-11-06T01:29:33.8Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629631,92.06636005256242,3.431372549019608,1610612737,99,90,2022-11-06T01:35:58Z,5700000,-233.0,22.0,1,right,D. Hunter 3PT running (15 PTS) (D. Murray 10 AST),"[1629631, 1627749]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.38,Made,15.0,,,,,D. Murray,1627749.0,10.0,,,,,,,,,,
586,PT06M00.00S,2022-11-06T01:29:51.5Z,4,REGULAR,2pt,Jump Shot,[],1627742,24.655059132720105,63.48039215686274,1610612740,99,90,2022-11-06T01:29:59Z,5720000,-67.0,179.0,1,left,MISS B. Ingram 19' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,19.15,Missed,,,,,,,,,,,,,,,,,,
587,PT05M59.00S,2022-11-06T01:29:52.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,99,90,2022-11-06T01:29:59Z,5730000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Left Center,,,,586.0,,,,,,,,,,,,,,,,
588,PT05M59.00S,2022-11-06T01:29:59.5Z,4,REGULAR,foul,personal,[],1628381,,,1610612740,99,90,2022-11-06T01:30:13Z,5740000,,,0,,J. Collins loose ball personal FOUL (3 PF),"[1628381, 1626204]",1610612737.0,ATL,loose ball,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,3.0,0.0,Nance Jr.,1626204.0,,,
590,PT05M48.00S,2022-11-06T01:30:37.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,20.97568988173456,46.81372549019608,1610612740,99,90,2022-11-06T01:36:35Z,5760000,16.0,145.0,1,left,MISS B. Ingram 14' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,14.56,Missed,,,,,,,,,,,,,,,,,,
591,PT05M44.00S,2022-11-06T01:30:41.7Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,99,90,2022-11-06T01:30:42Z,5770000,,,0,,C. Capela REBOUND (Off:5 Def:11),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Center,,,,590.0,16.0,11.0,5.0,,,,,,,,,,,,,
592,PT05M40.00S,2022-11-06T01:30:45.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,91.27792378449409,3.431372549019608,1610612737,99,90,2022-11-06T01:37:04Z,5780000,-233.0,29.0,1,right,MISS D. Hunter running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
593,PT05M39.00S,2022-11-06T01:30:46.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,99,90,2022-11-06T01:37:04Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Left Corner 3,24+ Left,,,,592.0,,,,,,,,,,,,,,,,
594,PT05M39.00S,2022-11-06T01:30:51.9Z,4,REGULAR,foul,personal,[],1628984,,,1610612737,99,90,2022-11-06T01:31:00Z,5800000,,,0,,D. Graham loose ball personal FOUL (1 PF),"[1628984, 1628381]",1610612740.0,NOP,loose ball,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,1.0,0.0,Collins,1628381.0,,,
596,PT05M31.00S,2022-11-06T01:31:11.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,92.32917214191852,48.77450980392157,1610612737,101,90,2022-11-06T01:31:16Z,5820000,-6.0,20.0,1,right,C. Capela Layup (15 PTS) (J. Collins 1 AST),"[203991, 1628381]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.05,Made,15.0,,,,,J. Collins,1628381.0,1.0,,,,,,,,,,
598,PT05M11.00S,2022-11-06T01:31:33.6Z,4,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612740,101,90,2022-11-06T01:31:53Z,5840000,,,0,,D. Hunter shooting personal FOUL (4 PF) (Jones 2 FT),"[1629631, 1630529]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,4.0,0.0,Jones,1630529.0,,,
600,PT05M11.00S,2022-11-06T01:31:58.1Z,4,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,101,90,2022-11-06T01:32:19Z,5860000,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
601,PT05M11.00S,2022-11-06T01:31:58.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,101,90,2022-11-06T01:32:19Z,5870000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,
602,PT05M11.00S,2022-11-06T01:31:59.1Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,101,90,2022-11-06T01:32:09Z,5880000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M11.00S,2022-11-06T01:31:59.1Z,4,REGULAR,substitution,in,[],203468,,,1610612740,101,90,2022-11-06T01:32:09Z,5890000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M11.00S,2022-11-06T01:31:58.1Z,4,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,101,90,2022-11-06T01:32:19Z,5900000,,,0,,MISS H. Jones Free Throw 2 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
605,PT05M08.00S,2022-11-06T01:32:01.1Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,101,90,2022-11-06T01:32:19Z,5910000,,,0,,C. Capela REBOUND (Off:5 Def:12),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,604.0,17.0,12.0,5.0,,,,,,,,,,,,,
607,PT04M52.00S,2022-11-06T01:32:57.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.11760840998686,50.245098039215684,1610612737,103,90,2022-11-06T01:33:11Z,5930000,1.0,12.0,1,right,C. Capela DUNK (17 PTS) (D. Hunter 1 AST),"[203991, 1629631]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.23,Made,17.0,,,,,D. Hunter,1629631.0,1.0,,,,,,,,,,
609,PT04M52.00S,2022-11-06T01:33:03.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,103,90,2022-11-06T01:33:03Z,5950000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M38.00S,2022-11-06T01:36:12.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.469776609724048,47.05882352941176,1610612740,103,92,2022-11-06T01:36:18Z,5960000,15.0,-1.0,1,left,Z. Williamson driving Layup (20 PTS) (B. Ingram 4 AST),"[1629627, 1627742]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.47,Made,20.0,,,,,B. Ingram,1627742.0,4.0,,,,,,,,,,
612,PT04M38.00S,2022-11-06T01:36:20.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628381,,,1610612740,103,92,2022-11-06T01:36:38Z,5980000,,,0,,J. Collins shooting personal FOUL (4 PF) (Williamson 1 FT),"[1628381, 1629627]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,4.0,0.0,Williamson,1629627.0,,,
614,PT04M38.00S,2022-11-06T01:36:39.4Z,4,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,103,93,2022-11-06T01:36:39Z,6000000,,,0,,Z. Williamson Free Throw 1 of 1 (21 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
615,PT04M19.00S,2022-11-06T01:36:59.9Z,4,REGULAR,3pt,Jump Shot,[],1629027,74.45795006570303,14.460784313725492,1610612737,103,93,2022-11-06T01:37:05Z,6010000,-178.0,188.0,1,right,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
616,PT04M16.00S,2022-11-06T01:37:02.9Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,103,93,2022-11-06T01:37:05Z,6020000,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,615.0,5.0,4.0,1.0,,,,,,,,,,,,,
617,PT04M08.00S,2022-11-06T01:37:11.2Z,4,REGULAR,3pt,Jump Shot,[],203468,8.886333771353483,94.85294117647058,1610612740,103,93,2022-11-06T01:37:16Z,6030000,-224.0,31.0,1,left,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,22.64,Missed,,,,,,,,,,,,,,,,,,
618,PT04M03.00S,2022-11-06T01:37:16.2Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,103,93,2022-11-06T01:37:16Z,6040000,,,0,,C. Capela REBOUND (Off:5 Def:13),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,,617.0,18.0,13.0,5.0,,,,,,,,,,,,,
619,PT03M50.00S,2022-11-06T01:37:28.7Z,4,REGULAR,turnover,lost ball,[],1629631,,,1610612737,103,93,2022-11-06T01:37:33Z,6050000,,,0,,D. Hunter lost ball TURNOVER (2 TO),"[1629631, 203468]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,McCollum,203468.0
620,PT03M50.00S,2022-11-06T01:37:28.7Z,4,REGULAR,steal,,[],203468,,,1610612740,103,93,2022-11-06T01:37:30Z,6060000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
621,PT03M45.00S,2022-11-06T01:37:35.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630529,5.601182654402102,48.77450980392157,1610612740,103,95,2022-11-06T01:41:46Z,6070000,6.0,0.0,1,left,H. Jones running Layup (13 PTS) (B. Ingram 5 AST),"[1630529, 1627742]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.61,Made,13.0,,,,,B. Ingram,1627742.0,5.0,,,,,,,,,,
623,PT03M45.00S,2022-11-06T01:37:43.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627749,,,1610612740,103,95,2022-11-06T01:39:34Z,6090000,,,0,,D. Murray shooting personal FOUL (1 PF) (Jones 1 FT),"[1627749, 1630529]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628480.0,1.0,0.0,Jones,1630529.0,,,
625,PT03M45.00S,2022-11-06T01:38:02.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,103,95,2022-11-06T01:39:47Z,6110000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M45.00S,2022-11-06T01:39:46.6Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630529,,,1610612740,103,95,2022-11-06T01:39:48Z,6140000,,,0,,MISS H. Jones Free Throw 1 of 1,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
629,PT03M42.00S,2022-11-06T01:39:49.6Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,103,95,2022-11-06T01:39:48Z,6150000,,,0,,Z. Williamson REBOUND (Off:2 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,628.0,6.0,4.0,2.0,,,,,,,,,,,,,
630,PT03M39.00S,2022-11-06T01:39:49.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629627,11.645860709592641,45.09803921568628,1610612740,103,97,2022-11-06T01:39:54Z,6160000,25.0,57.0,1,left,Z. Williamson 6' floating Jump Shot (23 PTS),[1629627],1610612740.0,NOP,floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.2,Made,23.0,,,,,,,,,,,,,,,,,
631,PT03M33.00S,2022-11-06T01:39:55.2Z,4,REGULAR,turnover,bad pass,[],203991,,,1610612737,103,97,2022-11-06T01:40:01Z,6170000,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1630529]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Jones,1630529.0
632,PT03M33.00S,2022-11-06T01:39:55.2Z,4,REGULAR,steal,,[],1630529,,,1610612740,103,97,2022-11-06T01:39:57Z,6180000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
633,PT03M30.00S,2022-11-06T01:39:59.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626204,6.521024967148489,46.07843137254902,1610612740,103,99,2022-11-06T01:40:04Z,6190000,20.0,9.0,1,left,L. Nance Jr. Layup (6 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.15,Made,6.0,,,,,,,,,,,,,,,,,
634,PT03M06.00S,2022-11-06T01:40:22.7Z,4,REGULAR,2pt,Jump Shot,[],1627749,74.85216819973719,48.28431372549019,1610612737,103,99,2022-11-06T01:40:27Z,6200000,-9.0,184.0,1,right,MISS D. Murray 18' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,18.41,Missed,,,,,,,,,,,,,,,,,,
635,PT03M03.00S,2022-11-06T01:40:25.7Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,103,99,2022-11-06T01:40:27Z,6210000,,,0,,H. Jones REBOUND (Off:3 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,,,,634.0,7.0,4.0,3.0,,,,,,,,,,,,,
636,PT02M51.00S,2022-11-06T01:40:41.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,6.521024967148489,48.28431372549019,1610612740,103,101,2022-11-06T01:40:46Z,6220000,9.0,9.0,1,left,H. Jones cutting Layup (15 PTS) (B. Ingram 6 AST),"[1630529, 1627742]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.23,Made,15.0,,,,,B. Ingram,1627742.0,6.0,,,,,,,,,,
638,PT02M51.00S,2022-11-06T01:40:48.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629027,,,1610612740,103,101,2022-11-06T01:41:09Z,6240000,,,0,,T. Young shooting personal FOUL (2 PF) (Jones 1 FT),"[1629027, 1630529]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,2.0,0.0,Jones,1630529.0,,,
640,PT02M51.00S,2022-11-06T01:41:10.3Z,4,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,103,102,2022-11-06T01:41:10Z,6260000,,,0,,H. Jones Free Throw 1 of 1 (16 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
641,PT02M37.00S,2022-11-06T01:41:28.1Z,4,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612737,103,102,2022-11-06T01:41:52Z,6270000,,,0,,H. Jones shooting personal FOUL (5 PF) (Young 2 FT),"[1630529, 1629027]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1162.0,5.0,0.0,Young,1629027.0,,,
643,PT02M37.00S,2022-11-06T01:41:53.1Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,104,102,2022-11-06T01:41:53Z,6290000,,,0,,T. Young Free Throw 1 of 2 (33 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
644,PT02M37.00S,2022-11-06T01:42:08.9Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,105,102,2022-11-06T01:42:08Z,6300000,,,0,,T. Young Free Throw 2 of 2 (34 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
645,PT02M21.00S,2022-11-06T01:42:26.3Z,4,REGULAR,3pt,Jump Shot,[],203468,13.485545335085414,93.87254901960785,1610612740,105,105,2022-11-06T01:42:31Z,6310000,-219.0,74.0,1,left,C. McCollum 3PT  (26 PTS) (B. Ingram 7 AST),"[203468, 1627742]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,23.16,Made,26.0,,,,,B. Ingram,1627742.0,7.0,,,,,,,,,,
647,PT01M54.00S,2022-11-06T01:42:52.4Z,4,REGULAR,3pt,Jump Shot,[],1629027,69.72733245729303,79.16666666666666,1610612737,105,105,2022-11-06T01:42:58Z,6330000,146.0,232.0,1,right,MISS T. Young 27' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
648,PT01M49.00S,2022-11-06T01:42:57.6Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,105,105,2022-11-06T01:42:57Z,6340000,,,0,,C. McCollum REBOUND (Off:2 Def:6),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,647.0,8.0,6.0,2.0,,,,,,,,,,,,,
649,PT01M47.00S,2022-11-06T01:43:00.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629627,6.258212877792378,50.0,1610612740,105,107,2022-11-06T01:43:07Z,6350000,0.0,6.0,1,left,Z. Williamson running alley-oop DUNK (25 PTS) (H. Jones 1 AST),"[1629627, 1630529]",1610612740.0,NOP,running alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.63,Made,25.0,,,,,H. Jones,1630529.0,1.0,,,,,,,,,,
651,PT01M39.00S,2022-11-06T01:43:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.46057818659659,49.754901960784316,1610612737,105,107,2022-11-06T01:43:16Z,6370000,-1.0,18.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
652,PT01M37.00S,2022-11-06T01:43:14.2Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,105,107,2022-11-06T01:43:16Z,6380000,,,0,,C. McCollum REBOUND (Off:2 Def:7),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,651.0,9.0,7.0,2.0,,,,,,,,,,,,,
653,PT01M32.00S,2022-11-06T01:43:19.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630529,25.18068331143233,17.647058823529413,1610612740,105,107,2022-11-06T01:43:28Z,6390000,162.0,184.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,24.52,Missed,,,,,,,,,,,,,,,,,,
654,PT01M26.00S,2022-11-06T01:43:25.3Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,105,107,2022-11-06T01:43:28Z,6400000,,,0,,C. Capela REBOUND (Off:5 Def:14),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,653.0,19.0,14.0,5.0,,,,,,,,,,,,,
655,PT01M19.00S,2022-11-06T01:43:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,84.70762155059133,56.372549019607845,1610612737,107,107,2022-11-06T01:43:36Z,6410000,32.0,91.0,1,right,D. Murray 9' driving floating Jump Shot (14 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.66,Made,14.0,,,,,,,,,,,,,,,,,
