actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
259,PT05M58.00S,2022-11-17T01:27:57.0Z,2,REGULAR,substitution,in,[],1628369,,,1610612737,35,45,2022-11-17T01:28:01Z,2580000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M58.00S,2022-11-17T01:28:12.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629631,,,1610612737,36,45,2022-11-17T01:28:12Z,2590000,False,,,0,,D. Hunter Free Throw 2 of 2 (10 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
262,PT05M43.00S,2022-11-17T01:28:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.046649145860711,45.588235294117645,1610612738,36,47,2022-11-17T01:28:35Z,2600000,False,22.0,14.0,1,left,D. White driving Layup (9 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,9.0,,,,,,,,,,,,,
263,PT05M30.00S,2022-11-17T01:28:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,89.56964520367937,53.67647058823529,1610612737,38,47,2022-11-17T01:28:47Z,2610000,False,18.0,46.0,1,right,J. Collins driving Layup (6 PTS) (D. Murray 4 AST),"[1628381, 1627749]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.91,Made,,,,,6.0,,,D. Murray,1627749.0,4.0,,,,,,,,
265,PT05M11.00S,2022-11-17T01:29:01.1Z,2,REGULAR,3pt,Jump Shot,[],1629684,5.601182654402102,94.36274509803921,1610612738,38,50,2022-11-17T01:29:06Z,2630000,False,-222.0,0.0,1,left,G. Williams 3PT pullup (3 PTS) (D. White 4 AST),"[1629684, 1628401]",1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,22.18,Made,,,,,3.0,,,D. White,1628401.0,4.0,,,,,,,,
267,PT04M59.00S,2022-11-17T01:29:12.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,60.791721419185286,48.529411764705884,1610612737,38,50,2022-11-17T01:29:17Z,2650000,False,-7.0,316.0,1,right,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,31.62,Missed,,,,,,,,,,,,,,,,,,
268,PT04M57.00S,2022-11-17T01:29:14.3Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,38,50,2022-11-17T01:29:17Z,2660000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,267.0,3.0,3.0,0.0,,,,,,,,,,,,,,
269,PT04M48.00S,2022-11-17T01:29:23.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,30.436925098554536,30.88235294117647,1610612738,38,50,2022-11-17T01:29:29Z,2670000,False,96.0,234.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
270,PT04M46.00S,2022-11-17T01:29:25.7Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,38,50,2022-11-17T01:29:29Z,2680000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,269.0,2.0,2.0,0.0,,,,,,,,,,,,,,
271,PT04M40.00S,2022-11-17T01:29:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,82.7365308804205,37.00980392156863,1610612737,40,50,2022-11-17T01:29:38Z,2690000,False,-65.0,110.0,1,right,D. Murray 12' step back Jump Shot (8 PTS),[1627749],1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.76,Made,,,,,8.0,,,,,,,,,,,,,
272,PT04M27.00S,2022-11-17T01:29:45.1Z,2,REGULAR,3pt,Jump Shot,[],1627759,28.597240473061763,26.225490196078432,1610612738,40,50,2022-11-17T01:29:52Z,2700000,False,119.0,216.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.68,Missed,,,,,,,,,,,,,,,,,,
273,PT04M24.00S,2022-11-17T01:29:48.3Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,40,50,2022-11-17T01:29:48Z,2710000,False,,,0,,A. Horford REBOUND (Off:3 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,272.0,6.0,3.0,3.0,,,,,,,,,,,,,,
274,PT04M22.00S,2022-11-17T01:29:50.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629684,21.632720105124836,87.74509803921569,1610612738,40,53,2022-11-17T01:29:55Z,2720000,False,-189.0,151.0,1,left,G. Williams 24' 3PT pullup (6 PTS) (A. Horford 1 AST),"[1629684, 201143]",1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,24.16,Made,,,,,6.0,,,A. Horford,201143.0,1.0,,,,,,,,
276,PT04M03.00S,2022-11-17T01:30:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.32917214191852,51.225490196078425,1610612737,42,53,2022-11-17T01:30:14Z,2740000,False,6.0,20.0,1,right,D. Murray driving Layup (10 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,10.0,,,,,,,,,,,,,
277,PT04M02.00S,2022-11-17T01:30:15.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,42,53,2022-11-17T01:30:15Z,2750000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M02.00S,2022-11-17T01:33:09.3Z,2,REGULAR,substitution,out,[],1630168,,,1610612738,42,53,2022-11-17T01:33:27Z,2760000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M02.00S,2022-11-17T01:33:09.3Z,2,REGULAR,substitution,in,[],203991,,,1610612738,42,53,2022-11-17T01:33:27Z,2770000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M47.00S,2022-11-17T01:33:52.8Z,2,REGULAR,3pt,Jump Shot,[],1629684,7.440867279894875,95.09803921568627,1610612738,42,53,2022-11-17T01:33:58Z,2780000,False,-225.0,17.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,22.62,Missed,,,,,,,,,,,,,,,,,,
281,PT03M44.00S,2022-11-17T01:33:55.8Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,42,53,2022-11-17T01:33:58Z,2790000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,,,280.0,3.0,3.0,0.0,,,,,,,,,,,,,,
282,PT03M37.00S,2022-11-17T01:34:05.1Z,2,REGULAR,foul,personal,[],1627759,,,1610612737,42,53,2022-11-17T01:34:12Z,2800000,False,,,0,,J. Brown personal FOUL (3 PF),"[1627759, 203991]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,202041.0,,,,,,,3.0,0.0,Capela,203991.0,,
284,PT03M37.00S,2022-11-17T01:34:21.9Z,2,REGULAR,substitution,out,[],1627759,,,1610612737,42,53,2022-11-17T01:34:27Z,2820000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M37.00S,2022-11-17T01:34:21.9Z,2,REGULAR,substitution,in,[],1630202,,,1610612737,42,53,2022-11-17T01:34:27Z,2830000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M27.00S,2022-11-17T01:34:46.5Z,2,REGULAR,3pt,Jump Shot,[],1627749,86.67871222076215,97.05882352941177,1610612737,42,53,2022-11-17T01:34:52Z,2840000,False,235.0,73.0,1,right,MISS D. Murray 24' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,24.63,Missed,,,,,,,,,,,,,,,,,,
287,PT03M23.00S,2022-11-17T01:34:50.5Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,42,53,2022-11-17T01:34:52Z,2850000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,286.0,3.0,2.0,1.0,,,,,,,,,,,,,,
288,PT03M20.00S,2022-11-17T01:34:54.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,89.30683311432325,64.70588235294117,1610612737,44,53,2022-11-17T01:35:02Z,2860000,False,74.0,48.0,1,right,D. Murray 8' driving floating bank Jump Shot (12 PTS),[1627749],1610612737.0,ATL,driving floating bank,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,8.78,Made,,,,,12.0,,,,,,,,,,,,,
289,PT02M59.00S,2022-11-17T01:35:15.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,27.414586070959263,77.20588235294117,1610612738,44,53,2022-11-17T01:35:20Z,2870000,False,-136.0,205.0,1,left,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
290,PT02M56.00S,2022-11-17T01:35:18.2Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,44,53,2022-11-17T01:35:20Z,2880000,False,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,289.0,3.0,3.0,0.0,,,,,,,,,,,,,,
291,PT02M50.00S,2022-11-17T01:35:23.8Z,2,REGULAR,3pt,Jump Shot,[],1629631,94.03745072273325,96.32352941176471,1610612737,47,53,2022-11-17T01:35:30Z,2890000,False,232.0,4.0,1,right,D. Hunter 3PT  (13 PTS) (T. Young 4 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,13.0,,,T. Young,1629027.0,4.0,,,,,,,,
293,PT02M23.00S,2022-11-17T01:35:50.7Z,2,REGULAR,3pt,Jump Shot,[],1629684,21.369908015768726,88.97058823529412,1610612738,47,56,2022-11-17T01:36:15Z,2910000,False,-195.0,148.0,1,left,G. Williams 24' 3PT step back (9 PTS),[1629684],1610612738.0,BOS,step back,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,24.5,Made,,,,,9.0,,,,,,,,,,,,,
294,PT02M09.00S,2022-11-17T01:36:05.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.11760840998686,51.225490196078425,1610612737,49,56,2022-11-17T01:36:10Z,2920000,False,6.0,12.0,1,right,C. Capela DUNK (5 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,5.0,,,T. Young,1629027.0,5.0,,,,,,,,
296,PT01M42.00S,2022-11-17T01:36:31.9Z,2,REGULAR,3pt,Jump Shot,[],1629684,30.56833114323259,33.57843137254902,1610612738,49,56,2022-11-17T01:36:39Z,2940000,False,82.0,235.0,1,left,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
297,PT01M39.00S,2022-11-17T01:36:34.9Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,49,56,2022-11-17T01:36:39Z,2950000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,296.0,4.0,4.0,0.0,,,,,,,,,,,,,,
299,PT01M20.00S,2022-11-17T01:37:17.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,66.83639947437582,49.01960784313725,1610612737,49,56,2022-11-17T01:37:23Z,2970000,False,-5.0,259.0,1,right,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
300,PT01M16.00S,2022-11-17T01:37:21.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,49,56,2022-11-17T01:37:23Z,2980000,False,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,299.0,5.0,4.0,1.0,,,,,,,,,,,,,,
301,PT01M10.00S,2022-11-17T01:37:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.440867279894875,53.92156862745098,1610612738,49,56,2022-11-17T01:37:38Z,2990000,False,-20.0,17.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1628381]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,Collins,1628381.0
302,PT01M10.00S,2022-11-17T01:37:28.6Z,2,REGULAR,block,,[],1628381,,,1610612738,49,56,2022-11-17T01:37:31Z,3000000,False,,,0,,J. Collins BLOCK (3 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT01M09.00S,2022-11-17T01:37:29.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,49,56,2022-11-17T01:37:38Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,301.0,,,,,,,,,,,,,,,,,
305,PT01M05.00S,2022-11-17T01:37:51.4Z,2,REGULAR,turnover,bad pass,[],201143,,,1610612738,49,56,2022-11-17T01:37:58Z,3030000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1627749]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,Murray,1627749.0,,,,,,
306,PT01M05.00S,2022-11-17T01:37:51.4Z,2,REGULAR,steal,,[],1627749,,,1610612737,49,56,2022-11-17T01:37:53Z,3040000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
307,PT01M03.00S,2022-11-17T01:37:57.2Z,2,REGULAR,foul,offensive,[],1627749,,,1610612737,49,56,2022-11-17T01:38:06Z,3050000,False,,,0,,D. Murray charge offensive FOUL (2 PF),"[1627749, 1628401]",1610612737.0,ATL,charge,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,,,,,,,2.0,0.0,White,1628401.0,,
309,PT01M03.00S,2022-11-17T01:37:57.2Z,2,REGULAR,turnover,offensive foul,[],1627749,,,1610612737,49,56,2022-11-17T01:37:57Z,3070000,False,,,0,,D. Murray offensive foul TURNOVER (2 TO),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,2.0,,,,,,,,,,,
310,PT00M46.80S,2022-11-17T01:38:30.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,26.363337713534822,80.63725490196079,1610612738,49,59,2022-11-17T01:38:36Z,3080000,False,-153.0,195.0,1,left,P. Pritchard 24' 3PT  (6 PTS) (A. Horford 2 AST),"[1630202, 201143]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,24.82,Made,,,,,6.0,,,A. Horford,201143.0,2.0,,,,,,,,
312,PT00M30.00S,2022-11-17T01:38:54.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612737,49,59,2022-11-17T01:39:28Z,3100000,False,,,0,,P. Pritchard shooting personal FOUL (2 PF) (Young 2 FT),"[1630202, 1629027]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,,,,,,,2.0,0.0,Young,1629027.0,,
314,PT00M30.00S,2022-11-17T01:39:31.5Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,50,59,2022-11-17T01:39:31Z,3120000,False,,,0,,T. Young Free Throw 1 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
315,PT00M30.00S,2022-11-17T01:39:33.6Z,2,REGULAR,substitution,out,[],1627749,,,1610612737,50,59,2022-11-17T01:39:36Z,3130000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M30.00S,2022-11-17T01:39:33.6Z,2,REGULAR,substitution,in,[],1631100,,,1610612737,50,59,2022-11-17T01:39:36Z,3140000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M30.00S,2022-11-17T01:39:51.6Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,51,59,2022-11-17T01:39:51Z,3150000,False,,,0,,T. Young Free Throw 2 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
318,PT00M12.20S,2022-11-17T01:40:12.5Z,2,REGULAR,3pt,Jump Shot,[],1628401,12.302890932982917,4.166666666666666,1610612738,51,59,2022-11-17T01:40:18Z,3160000,False,229.0,63.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
319,PT00M08.90S,2022-11-17T01:40:15.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,51,59,2022-11-17T01:40:16Z,3170000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,318.0,4.0,3.0,1.0,,,,,,,,,,,,,,
320,PT00M03.10S,2022-11-17T01:40:23.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612737,51,59,2022-11-17T01:40:51Z,3180000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Young 2 FT),"[1629684, 1629027]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,200833.0,,,,,,,2.0,0.0,Young,1629027.0,,
322,PT00M03.10S,2022-11-17T01:40:51.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629027,,,1610612737,52,59,2022-11-17T01:40:51Z,3200000,False,,,0,,T. Young Free Throw 1 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
323,PT00M03.10S,2022-11-17T01:40:54.1Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,52,59,2022-11-17T01:40:59Z,3210000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M03.10S,2022-11-17T01:40:54.1Z,2,REGULAR,substitution,in,[],1628988,,,1610612737,52,59,2022-11-17T01:40:59Z,3220000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M03.10S,2022-11-17T01:41:10.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629027,,,1610612737,53,59,2022-11-17T01:41:10Z,3230000,False,,,0,,T. Young Free Throw 2 of 2 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
326,PT00M00.60S,2022-11-17T01:41:15.6Z,2,REGULAR,3pt,Jump Shot,[],1630202,35.167542706964525,32.59803921568628,1610612738,53,62,2022-11-17T01:41:29Z,3240000,False,87.0,278.0,1,left,P. Pritchard 29' 3PT running pullup (9 PTS) (G. Williams 1 AST),"[1630202, 1629684]",1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,29.14,Made,,,,,9.0,,,G. Williams,1629684.0,1.0,,,,,,,,
328,PT00M00.00S,2022-11-17T01:41:22.7Z,2,REGULAR,period,end,[],0,,,1610612737,53,62,2022-11-17T01:41:22Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-11-17T01:56:07.2Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612737,53,62,2022-11-17T01:56:34Z,3270000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-11-17T01:56:07.2Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612737,53,62,2022-11-17T01:56:34Z,3280000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-11-17T01:56:07.2Z,3,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,53,62,2022-11-17T01:56:34Z,3290000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-11-17T01:56:07.2Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612737,53,62,2022-11-17T01:56:34Z,3300000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-11-17T01:56:45.7Z,3,REGULAR,period,start,[],0,,,1610612737,53,62,2022-11-17T01:56:45Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M49.00S,2022-11-17T01:56:56.0Z,3,REGULAR,3pt,Jump Shot,[],1627749,28.991458607095925,26.96078431372549,1610612737,56,62,2022-11-17T01:57:03Z,3320000,False,115.0,220.0,1,left,D. Murray 24' 3PT  (15 PTS) (T. Young 6 AST),"[1627749, 1629027]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,24.83,Made,,,,,15.0,,,T. Young,1629027.0,6.0,,,,,,,,
336,PT11M29.00S,2022-11-17T01:57:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,83.78777923784494,60.049019607843135,1610612738,56,62,2022-11-17T01:57:24Z,3340000,False,50.0,100.0,1,right,MISS A. Horford 11' floating Shot,[201143],1610612738.0,BOS,floating,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,11.18,Missed,,,,,,,,,,,,,,,,,,
337,PT11M26.00S,2022-11-17T01:57:18.4Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,56,62,2022-11-17T01:57:24Z,3350000,False,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,336.0,5.0,4.0,1.0,,,,,,,,,,,,,,
338,PT11M17.00S,2022-11-17T01:57:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.863994743758213,46.81372549019608,1610612737,58,62,2022-11-17T01:57:34Z,3360000,False,16.0,3.0,1,left,C. Capela Layup (7 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,7.0,,,,,,,,,,,,,
339,PT11M00.00S,2022-11-17T01:57:44.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,91.93495400788436,95.09803921568627,1610612738,58,65,2022-11-17T01:57:49Z,3370000,False,225.0,23.0,1,right,J. Brown 3PT  (12 PTS) (A. Horford 3 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,22.67,Made,,,,,12.0,,,A. Horford,201143.0,3.0,,,,,,,,
341,PT10M48.00S,2022-11-17T01:57:56.7Z,3,REGULAR,3pt,Jump Shot,[],1629631,12.565703022339028,2.696078431372549,1610612737,58,65,2022-11-17T01:58:04Z,3390000,False,237.0,66.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,24.54,Missed,,,,,,,,,,,,,,,,,,
342,PT10M44.00S,2022-11-17T01:58:00.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,58,65,2022-11-17T01:58:04Z,3400000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,341.0,4.0,4.0,0.0,,,,,,,,,,,,,,
343,PT10M38.00S,2022-11-17T01:58:10.3Z,3,REGULAR,foul,offensive,[],1627759,,,1610612738,58,65,2022-11-17T01:58:20Z,3410000,False,,,0,,J. Brown charge offensive FOUL (4 PF),"[1627759, 203991]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,,,,,,,4.0,0.0,Capela,203991.0,,
345,PT10M38.00S,2022-11-17T01:58:10.3Z,3,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,58,65,2022-11-17T01:58:10Z,3430000,False,,,0,,J. Brown offensive foul TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,2.0,,,,,,,,,,,
346,PT10M38.00S,2022-11-17T01:58:22.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612737,58,65,2022-11-17T01:58:25Z,3440000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
