actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
479,PT03M52.00S,2022-12-20T02:05:48.9Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,88,83,2022-12-20T02:16:35Z,4188750,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,477.0,,,,,,4.0,3.0,1.0,,,,,,,,
426,PT03M37.00S,2022-12-20T02:05:59.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631100,10.068988173455978,54.65686274509803,1610612737,90,83,2022-12-20T02:16:35Z,4190000,False,-23.0,42.0,1,left,A. Griffin driving Layup (14 PTS),[1631100],1610612737.0,ATL,driving,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,14.0,,,,,,,,,,,,,,,,,
427,PT03M13.00S,2022-12-20T02:06:24.8Z,3,REGULAR,2pt,Jump Shot,[],1628365,77.34888304862024,63.23529411764706,1610612753,90,85,2022-12-20T02:06:29Z,4200000,False,66.0,160.0,1,right,M. Fultz 17' pullup Jump Shot (18 PTS),[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right Center,17.35,Made,18.0,,,,,,,,,,,,,,,,,
428,PT02M57.00S,2022-12-20T02:06:39.9Z,3,REGULAR,3pt,Jump Shot,[],1629027,33.722076215505915,54.65686274509803,1610612737,90,85,2022-12-20T02:06:45Z,4210000,False,-23.0,264.0,1,left,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
429,PT02M55.00S,2022-12-20T02:06:41.9Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,90,85,2022-12-20T02:06:45Z,4220000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,428.0,,,,,,5.0,3.0,2.0,,,,,,,,
430,PT02M50.00S,2022-12-20T02:06:47.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628988,7.440867279894875,53.67647058823529,1610612737,92,85,2022-12-20T02:06:53Z,4230000,False,-18.0,17.0,1,left,A. Holiday driving Layup (4 PTS) (D. Hunter 2 AST),"[1628988, 1629631]",1610612737.0,ATL,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,2.53,Made,4.0,,,,,,,,,,D. Hunter,1629631.0,2.0,,,,,
432,PT02M30.00S,2022-12-20T02:07:06.7Z,3,REGULAR,2pt,Jump Shot,[],1631094,90.48948751642575,71.32352941176471,1610612753,92,87,2022-12-20T02:07:11Z,4250000,False,107.0,37.0,1,right,P. Banchero 11' turnaround fadeaway Jump Shot (16 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,11.28,Made,16.0,,,,,,,,,,,,,,,,,
433,PT02M20.00S,2022-12-20T02:07:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,5.732588699080158,49.50980392156863,1610612737,94,87,2022-12-20T02:07:22Z,4260000,False,2.0,1.0,1,left,O. Okongwu alley-oop Layup (9 PTS) (T. Young 12 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.29,Made,9.0,,,,,,,,,,T. Young,1629027.0,12.0,,,,,
435,PT02M16.00S,2022-12-20T02:07:24.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612753,94,87,2022-12-20T02:07:50Z,4280000,False,,,0,,A. Holiday personal FOUL (1 PF) (Anthony 2 FT),"[1628988, 1630175]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,202026.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,,,
437,PT02M16.00S,2022-12-20T02:07:56.6Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,94,88,2022-12-20T02:07:56Z,4300000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
438,PT02M16.00S,2022-12-20T02:07:57.3Z,3,REGULAR,substitution,out,[],1629631,,,1610612753,94,88,2022-12-20T02:08:09Z,4310000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M16.00S,2022-12-20T02:07:57.3Z,3,REGULAR,substitution,out,[],1628365,,,1610612753,94,88,2022-12-20T02:08:09Z,4320000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M16.00S,2022-12-20T02:07:57.3Z,3,REGULAR,substitution,out,[],1629021,,,1610612753,94,88,2022-12-20T02:08:09Z,4330000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M16.00S,2022-12-20T02:07:57.3Z,3,REGULAR,substitution,in,[],1630552,,,1610612753,94,88,2022-12-20T02:08:09Z,4340000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M16.00S,2022-12-20T02:07:57.3Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,94,88,2022-12-20T02:08:09Z,4350000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M16.00S,2022-12-20T02:07:57.3Z,3,REGULAR,substitution,in,[],1628964,,,1610612753,94,88,2022-12-20T02:08:09Z,4360000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M16.00S,2022-12-20T02:08:25.5Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,94,89,2022-12-20T02:08:25Z,4370000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
445,PT01M52.00S,2022-12-20T02:08:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,15.325229960578188,47.549019607843135,1610612737,96,89,2022-12-20T02:08:58Z,4380000,False,12.0,92.0,1,left,O. Okongwu 9' floating Jump Shot (11 PTS) (A. Holiday 2 AST),"[1630168, 1628988]",1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,9.24,Made,11.0,,,,,,,,,,A. Holiday,1628988.0,2.0,,,,,
447,PT01M29.00S,2022-12-20T02:09:14.0Z,3,REGULAR,3pt,Jump Shot,[],1628964,95.0886990801577,97.30392156862744,1610612753,96,92,2022-12-20T02:09:18Z,4400000,False,237.0,-6.0,1,right,M. Bamba 3PT  (9 PTS) (C. Anthony 3 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Right Corner 3,24+ Right,23.66,Made,9.0,,,,,,,,,,C. Anthony,1630175.0,3.0,,,,,
449,PT01M10.00S,2022-12-20T02:09:34.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.258212877792378,49.01960784313725,1610612737,98,92,2022-12-20T02:09:45Z,4420000,False,5.0,6.0,1,left,T. Young driving Layup (26 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.8,Made,26.0,,,,,,,,,,,,,,,,,
450,PT01M10.00S,2022-12-20T02:09:39.5Z,3,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612737,98,92,2022-12-20T02:10:10Z,4430000,False,,,0,,M. Bamba shooting personal FOUL (2 PF) (Young 1 FT),"[1628964, 1629027]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,1627524.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,
452,PT01M10.00S,2022-12-20T02:09:52.5Z,3,REGULAR,substitution,out,[],1631094,,,1610612737,98,92,2022-12-20T02:10:35Z,4450000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M10.00S,2022-12-20T02:09:52.5Z,3,REGULAR,substitution,in,[],1629678,,,1610612737,98,92,2022-12-20T02:10:35Z,4460000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M10.00S,2022-12-20T02:10:15.3Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,99,92,2022-12-20T02:10:15Z,4470000,False,,,0,,T. Young Free Throw 1 of 1 (27 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
455,PT01M00.00S,2022-12-20T02:10:27.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612753,99,92,2022-12-20T02:10:51Z,4480000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Anthony 2 FT),"[1630168, 1630175]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,1627524.0,3.0,0.0,Anthony,1630175.0,,,,,,,,,,,
457,PT01M00.00S,2022-12-20T02:10:52.1Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,99,93,2022-12-20T02:10:52Z,4500000,False,,,0,,C. Anthony Free Throw 1 of 2 (3 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
458,PT01M00.00S,2022-12-20T02:11:06.6Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,99,94,2022-12-20T02:11:06Z,4510000,False,,,0,,C. Anthony Free Throw 2 of 2 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
460,PT00M41.60S,2022-12-20T02:11:42.6Z,3,REGULAR,3pt,Jump Shot,[],1629027,31.225361366622867,61.76470588235294,1610612737,102,94,2022-12-20T02:11:47Z,4530000,False,-59.0,241.0,1,left,T. Young 24' 3PT step back (30 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,24.81,Made,30.0,,,,,,,,,,,,,,,,,
462,PT00M26.10S,2022-12-20T02:12:16.3Z,3,REGULAR,turnover,lost ball,[],1628964,,,1610612753,102,94,2022-12-20T02:13:53Z,4550000,False,,,0,,M. Bamba lost ball TURNOVER (1 TO),"[1628964, 1631100]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Griffin,1631100.0
463,PT00M26.10S,2022-12-20T02:12:16.3Z,3,REGULAR,steal,,[],1631100,,,1610612737,102,94,2022-12-20T02:12:19Z,4560000,False,,,0,,A. Griffin STEAL (1 STL),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
464,PT00M05.50S,2022-12-20T02:12:38.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612737,102,94,2022-12-20T02:13:07Z,4570000,False,,,0,,C. Anthony shooting personal FOUL (4 PF) (Young 2 FT),"[1630175, 1629027]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,,,,,202026.0,4.0,0.0,Young,1629027.0,,,,,,,,,,,
466,PT00M05.50S,2022-12-20T02:13:07.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,103,94,2022-12-20T02:13:07Z,4590000,False,,,0,,T. Young Free Throw 1 of 2 (31 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
467,PT00M05.50S,2022-12-20T02:13:08.6Z,3,REGULAR,substitution,out,[],1630168,,,1610612737,103,94,2022-12-20T02:13:18Z,4600000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M05.50S,2022-12-20T02:13:08.6Z,3,REGULAR,substitution,in,[],1629631,,,1610612737,103,94,2022-12-20T02:13:18Z,4610000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M05.50S,2022-12-20T02:13:31.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,104,94,2022-12-20T02:13:31Z,4620000,False,,,0,,T. Young Free Throw 2 of 2 (32 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
470,PT00M00.00S,2022-12-20T02:13:43.7Z,3,REGULAR,3pt,Jump Shot,[],1628964,86.15308804204993,96.07843137254902,1610612753,104,94,2022-12-20T02:13:59Z,4630000,False,230.0,78.0,1,right,MISS M. Bamba 24' pullup 3PT,[1628964],1610612753.0,ORL,pullup,,,Bamba,M. Bamba,,,,,Right Corner 3,24+ Right,24.31,Missed,,,,,,,,,,,,,,,,,,
471,PT00M00.00S,2022-12-20T02:13:48.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,104,94,2022-12-20T02:13:48Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,,470.0,,,,,,,,,,,,,,,,
472,PT00M00.00S,2022-12-20T02:13:49.7Z,3,REGULAR,period,end,[],0,,,1610612753,104,94,2022-12-20T02:13:49Z,4650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-12-20T02:16:38.4Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612753,104,94,2022-12-20T02:16:49Z,4660000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-12-20T02:16:38.4Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612753,104,94,2022-12-20T02:16:49Z,4670000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-12-20T02:16:38.4Z,4,REGULAR,substitution,in,['startperiod'],1630168,,,1610612753,104,94,2022-12-20T02:16:49Z,4680000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-12-20T02:16:38.4Z,4,REGULAR,substitution,in,['startperiod'],203992,,,1610612753,104,94,2022-12-20T02:16:49Z,4690000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-12-20T02:16:33.7Z,4,REGULAR,period,start,[],0,,,1610612753,104,94,2022-12-20T02:16:49Z,4700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M39.00S,2022-12-20T02:16:53.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,83.13074901445466,56.61764705882353,1610612753,104,94,2022-12-20T02:17:00Z,4710000,False,33.0,106.0,1,right,MISS F. Wagner 11' turnaround Hook - blocked,"[1630532, 1630552]",1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,11.11,Missed,,,,,,,,,,,,,,Johnson,1630552.0,,,
486,PT11M39.00S,2022-12-20T02:16:53.6Z,4,REGULAR,block,,[],1630552,,,1610612753,104,94,2022-12-20T02:32:01Z,4720000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
487,PT11M33.00S,2022-12-20T02:16:59.6Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,104,94,2022-12-20T02:17:00Z,4730000,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,485.0,,,,,,3.0,2.0,1.0,,,,,,,,
488,PT11M33.00S,2022-12-20T02:16:59.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,94.40999984741211,50.0,1610612753,104,96,2022-12-20T02:16:59Z,4740000,False,0.0,0.0,1,right,M. Bamba putback Layup (11 PTS),[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
489,PT11M24.00S,2022-12-20T02:17:08.4Z,4,REGULAR,turnover,bad pass,[],1631100,,,1610612737,104,96,2022-12-20T02:17:12Z,4750000,False,,,0,,A. Griffin bad pass TURNOVER (1 TO),"[1631100, 1630175]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0
490,PT11M24.00S,2022-12-20T02:17:08.4Z,4,REGULAR,steal,,[],1630175,,,1610612753,104,96,2022-12-20T02:17:10Z,4760000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
491,PT11M18.00S,2022-12-20T02:17:14.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630532,94.56307490144546,2.696078431372549,1610612753,104,99,2022-12-20T02:26:23Z,4770000,False,-237.0,-1.0,1,right,F. Wagner 3PT running (12 PTS) (C. Anthony 4 AST),"[1630532, 1630175]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,23.65,Made,12.0,,,,,,,,,,C. Anthony,1630175.0,4.0,,,,,
493,PT11M06.00S,2022-12-20T02:17:26.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,14.011169513797633,40.931372549019606,1610612737,104,99,2022-12-20T02:17:31Z,4790000,False,45.0,79.0,1,left,MISS A. Griffin 9' floating Shot,[1631100],1610612737.0,ATL,floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,,,,,,,,,,,,,,,,,,
494,PT11M03.00S,2022-12-20T02:17:29.4Z,4,REGULAR,rebound,defensive,[],1629678,,,1610612753,104,99,2022-12-20T02:17:31Z,4800000,False,,,0,,A. Schofield REBOUND (Off:1 Def:6),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),8-16 Center,,,,493.0,,,,,,7.0,6.0,1.0,,,,,,,,
495,PT10M56.00S,2022-12-20T02:17:39.1Z,4,REGULAR,foul,personal,[],1631100,,,1610612753,104,99,2022-12-20T02:17:45Z,4810000,False,,,0,,A. Griffin personal FOUL (2 PF),"[1631100, 1630175]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Left Center,,,,,202026.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,
497,PT10M56.00S,2022-12-20T02:17:45.7Z,4,REGULAR,substitution,out,[],1628988,,,1610612753,104,99,2022-12-20T02:17:48Z,4830000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M56.00S,2022-12-20T02:17:45.7Z,4,REGULAR,substitution,in,[],1627749,,,1610612753,104,99,2022-12-20T02:17:48Z,4840000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M47.00S,2022-12-20T02:18:05.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,89.96386333771353,43.38235294117647,1610612753,104,99,2022-12-20T02:18:11Z,4860000,False,-33.0,42.0,1,right,MISS F. Wagner driving floating bank Shot,[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
501,PT10M43.00S,2022-12-20T02:18:09.0Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,104,99,2022-12-20T02:18:11Z,4870000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,500.0,,,,,,3.0,3.0,0.0,,,,,,,,
502,PT10M36.00S,2022-12-20T02:18:16.0Z,4,REGULAR,2pt,Jump Shot,[],1630552,9.543363994743759,12.254901960784313,1610612737,104,99,2022-12-20T02:18:22Z,4880000,False,189.0,37.0,1,left,MISS J. Johnson 19' Jump Shot,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right,19.23,Missed,,,,,,,,,,,,,,,,,,
503,PT10M32.00S,2022-12-20T02:18:20.0Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,104,99,2022-12-20T02:18:22Z,4890000,False,,,0,,F. Wagner REBOUND (Off:4 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,,,,502.0,,,,,,5.0,1.0,4.0,,,,,,,,
504,PT10M22.00S,2022-12-20T02:18:30.3Z,4,REGULAR,3pt,Jump Shot,[],203082,69.33311432325887,29.411764705882355,1610612753,104,99,2022-12-20T02:18:36Z,4900000,False,-103.0,236.0,1,right,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,25.73,Missed,,,,,,,,,,,,,,,,,,
505,PT10M18.00S,2022-12-20T02:18:34.3Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,104,99,2022-12-20T02:18:36Z,4910000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,504.0,,,,,,6.0,4.0,2.0,,,,,,,,
506,PT10M10.00S,2022-12-20T02:18:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631100,6.258212877792378,47.549019607843135,1610612737,106,99,2022-12-20T02:28:27Z,4920000,False,12.0,6.0,1,left,A. Griffin driving Layup (16 PTS) (J. Johnson 2 AST),"[1631100, 1630552]",1610612737.0,ATL,driving,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,1.38,Made,16.0,,,,,,,,,,J. Johnson,1630552.0,2.0,,,,,
508,PT09M54.00S,2022-12-20T02:18:58.3Z,4,REGULAR,3pt,Jump Shot,[],1630175,72.7496714848883,81.86274509803921,1610612753,106,99,2022-12-20T02:19:03Z,4940000,False,159.0,204.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
509,PT09M51.00S,2022-12-20T02:19:01.3Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,106,99,2022-12-20T02:19:03Z,4950000,False,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,508.0,,,,,,2.0,1.0,1.0,,,,,,,,
510,PT09M42.00S,2022-12-20T02:19:10.2Z,4,REGULAR,3pt,Jump Shot,[],1631100,30.042706964520367,30.637254901960787,1610612737,109,99,2022-12-20T02:19:15Z,4960000,False,97.0,230.0,1,left,A. Griffin 24' 3PT pullup (19 PTS) (D. Murray 3 AST),"[1631100, 1627749]",1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,24.94,Made,19.0,,,,,,,,,,D. Murray,1627749.0,3.0,,,,,
511,PT09M41.00S,2022-12-20T02:19:14.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,109,99,2022-12-20T02:19:14Z,4970000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M27.00S,2022-12-20T02:22:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.9862023653088,49.50980392156863,1610612753,109,99,2022-12-20T02:22:29Z,4980000,False,-2.0,13.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
516,PT09M24.00S,2022-12-20T02:22:25.9Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,109,99,2022-12-20T02:22:29Z,4990000,False,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,515.0,,,,,,3.0,2.0,1.0,,,,,,,,
517,PT09M03.00S,2022-12-20T02:22:47.4Z,4,REGULAR,2pt,Jump Shot,[],1630168,25.706307490144546,41.66666666666667,1610612737,109,99,2022-12-20T02:22:53Z,5000000,False,42.0,189.0,1,left,MISS O. Okongwu 19' Jump Shot,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,19.36,Missed,,,,,,,,,,,,,,,,,,
518,PT09M00.00S,2022-12-20T02:22:50.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,109,99,2022-12-20T02:22:53Z,5010000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Center,,,,517.0,,,,,,,,,,,,,,,,
