actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT04M35.00S,2023-03-25T21:51:32.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,87.72996057818659,4.6568627450980395,1610612737,57,57,2023-03-25T21:52:04Z,2490000,False,-227.0,63.0,1,right,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
255,PT04M30.00S,2023-03-25T21:51:36.7Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,57,57,2023-03-25T21:51:36Z,2500000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,254.0,3.0,2.0,1.0,,,,,,,,,,,,,,
256,PT04M17.00S,2023-03-25T21:51:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,5.995400788436268,49.01960784313725,1610612754,57,59,2023-03-25T21:54:26Z,2510000,False,5.0,4.0,1,left,I. Jackson cutting Layup (6 PTS) (A. Nembhard 3 AST),"[1630543, 1629614]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,6.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,
258,PT04M04.00S,2023-03-25T21:52:03.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,95.22010512483574,51.470588235294116,1610612737,59,59,2023-03-25T21:52:20Z,2530000,False,7.0,-8.0,1,right,C. Capela cutting DUNK (6 PTS) (J. Collins 2 AST),"[203991, 1628381]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,6.0,J. Collins,1628381.0,2.0,,,,,,,,,,
260,PT03M42.00S,2023-03-25T21:52:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,6.652431011826544,50.98039215686274,1610612754,59,61,2023-03-25T21:52:30Z,2550000,False,-5.0,10.0,1,left,I. Jackson Layup (8 PTS) (T. Haliburton 7 AST),"[1630543, 1630169]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,8.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,
262,PT03M23.00S,2023-03-25T21:52:45.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,95.48291721419186,50.98039215686274,1610612737,61,61,2023-03-25T21:52:51Z,2570000,False,5.0,-10.0,1,right,J. Collins driving DUNK (15 PTS) (B. Bogdanovic 1 AST),"[1628381, 203992]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,15.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,
268,PT03M14.00S,2023-03-25T21:52:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,6.652431011826544,50.0,1610612754,61,63,2023-03-25T21:59:13Z,2585000,False,0.0,10.0,1,left,J. Nwora driving Layup (20 PTS) (T. Haliburton 8 AST),"[1629670, 1630169]",1610612754.0,IND,driving,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,20.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,
264,PT03M14.00S,2023-03-25T21:52:58.3Z,2,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612754,61,63,2023-03-25T21:53:44Z,2590000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Nwora 1 FT),"[1628381, 1629670]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1198.0,,,,,,1.0,0.0,Nwora,1629670.0
266,PT03M14.00S,2023-03-25T21:53:07.5Z,2,REGULAR,substitution,out,[],1630180,,,1610612754,61,63,2023-03-25T21:53:12Z,2610000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M14.00S,2023-03-25T21:53:07.5Z,2,REGULAR,substitution,in,[],1627749,,,1610612754,61,63,2023-03-25T21:53:12Z,2620000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M14.00S,2023-03-25T21:53:45.5Z,2,REGULAR,freethrow,1 of 1,[],1629670,,,1610612754,61,64,2023-03-25T21:54:01Z,2640000,False,,,0,,J. Nwora Free Throw 1 of 1 (21 PTS),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
270,PT03M04.00S,2023-03-25T21:53:54.2Z,2,REGULAR,3pt,Jump Shot,[],203992,93.9060446780552,95.34313725490196,1610612737,64,64,2023-03-25T21:53:59Z,2650000,False,227.0,5.0,1,right,B. Bogdanovic 3PT  (3 PTS) (C. Capela 1 AST),"[203992, 203991]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,22.68,Made,,,,,3.0,C. Capela,203991.0,1.0,,,,,,,,,,
272,PT02M53.00S,2023-03-25T21:54:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,7.30946123521682,50.49019607843137,1610612754,64,66,2023-03-25T21:54:10Z,2670000,False,-2.0,16.0,1,left,I. Jackson alley-oop Layup (10 PTS) (A. Nembhard 4 AST),"[1630543, 1629614]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,10.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,
274,PT02M43.00S,2023-03-25T21:54:14.6Z,2,REGULAR,turnover,bad pass,[],203991,,,1610612737,64,66,2023-03-25T21:54:22Z,2690000,False,,,0,,C. Capela bad pass TURNOVER (2 TO),"[203991, 1630543]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,Jackson,1630543.0,,,,,,
275,PT02M43.00S,2023-03-25T21:54:14.6Z,2,REGULAR,steal,,[],1630543,,,1610612754,64,66,2023-03-25T21:54:16Z,2700000,False,,,0,,I. Jackson STEAL (2 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
276,PT02M31.00S,2023-03-25T21:54:26.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,28.597240473061763,19.362745098039216,1610612754,64,66,2023-03-25T21:55:00Z,2710000,False,153.0,216.0,1,left,MISS A. Nesmith 26' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,26.51,Missed,,,,,,,,,,,,,,,,,,
277,PT02M24.00S,2023-03-25T21:54:33.7Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,64,66,2023-03-25T21:54:38Z,2720000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,276.0,3.0,2.0,1.0,,,,,,,,,,,,,,
278,PT02M18.00S,2023-03-25T21:54:39.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203992,94.03745072273325,47.794117647058826,1610612737,66,66,2023-03-25T22:01:12Z,2730000,False,-11.0,4.0,1,right,B. Bogdanovic running Layup (5 PTS),[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,5.0,,,,,,,,,,,,,
279,PT02M08.00S,2023-03-25T21:54:49.4Z,2,REGULAR,2pt,Jump Shot,[],1630174,11.908672798948752,68.62745098039215,1610612754,66,68,2023-03-25T21:54:56Z,2740000,False,-93.0,59.0,1,left,A. Nesmith 11' turnaround Jump Shot (4 PTS),[1630174],1610612754.0,IND,turnaround,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,11.04,Made,,,,,4.0,,,,,,,,,,,,,
280,PT01M55.00S,2023-03-25T21:55:02.8Z,2,REGULAR,3pt,Jump Shot,[],1628381,96.27135348226018,5.147058823529411,1610612737,66,68,2023-03-25T21:55:10Z,2750000,False,-224.0,-17.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,22.5,Missed,,,,,,,,,,,,,,,,,,
281,PT01M54.00S,2023-03-25T21:55:03.8Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,66,68,2023-03-25T21:55:33Z,2760000,False,,,0,,I. Jackson REBOUND (Off:0 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Left Corner 3,24+ Left,,,280.0,3.0,3.0,0.0,,,,,,,,,,,,,,
282,PT01M54.00S,2023-03-25T21:55:10.4Z,2,REGULAR,foul,personal,[],203992,,,1610612754,66,68,2023-03-25T21:55:27Z,2770000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 1630543]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1198.0,,,,,,1.0,0.0,Jackson,1630543.0
284,PT01M44.00S,2023-03-25T21:55:48.3Z,2,REGULAR,3pt,Jump Shot,[],1629614,29.25427069645204,74.26470588235294,1610612754,66,68,2023-03-25T21:55:53Z,2790000,False,-121.0,222.0,1,left,MISS A. Nembhard 25' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
285,PT01M40.00S,2023-03-25T21:55:51.2Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,66,68,2023-03-25T21:55:51Z,2800000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,284.0,5.0,3.0,2.0,,,,,,,,,,,,,,
286,PT01M36.00S,2023-03-25T21:55:55.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,85.75886990801577,53.18627450980392,1610612737,66,68,2023-03-25T21:56:06Z,2810000,False,16.0,81.0,1,right,MISS T. Young 8' driving floating Shot - blocked,"[1629027, 1630174]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.29,Missed,,,,,,,,,,,,,Nesmith,1630174.0,,,,
287,PT01M36.00S,2023-03-25T21:55:55.3Z,2,REGULAR,block,,[],1630174,,,1610612737,66,68,2023-03-25T21:55:59Z,2820000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
288,PT01M31.00S,2023-03-25T21:56:00.3Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612754,66,68,2023-03-25T21:56:06Z,2830000,False,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,,,
289,PT01M30.00S,2023-03-25T21:56:01.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629670,6.389618922470433,48.77450980392157,1610612754,66,70,2023-03-25T21:56:11Z,2840000,False,6.0,8.0,1,left,J. Nwora running Layup (23 PTS),[1629670],1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,23.0,,,,,,,,,,,,,
290,PT01M16.00S,2023-03-25T21:56:15.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.39356110381078,53.431372549019606,1610612737,66,70,2023-03-25T21:56:25Z,2850000,False,17.0,104.0,1,right,MISS D. Murray 10' pullup Shot - blocked,"[1627749, 1630169]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.5,Missed,,,,,,,,,,,,,Haliburton,1630169.0,,,,
291,PT01M16.00S,2023-03-25T21:56:15.0Z,2,REGULAR,block,,[],1630169,,,1610612737,66,70,2023-03-25T21:56:18Z,2860000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
292,PT01M14.00S,2023-03-25T21:56:17.0Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612754,66,70,2023-03-25T21:56:44Z,2870000,False,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,290.0,3.0,3.0,0.0,,,,,,,,,,,,,,
293,PT01M13.00S,2023-03-25T21:56:21.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629670,8.492115637319317,45.09803921568628,1610612754,66,70,2023-03-25T21:57:09Z,2880000,False,25.0,27.0,1,left,MISS J. Nwora running Layup,[1629670],1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,,
294,PT01M11.00S,2023-03-25T21:56:23.3Z,2,REGULAR,rebound,offensive,[],1629670,,,1610612754,66,70,2023-03-25T21:57:09Z,2890000,False,,,0,,J. Nwora REBOUND (Off:1 Def:3),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,293.0,4.0,3.0,1.0,,,,,,,,,,,,,,
295,PT01M11.00S,2023-03-25T21:56:24.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612754,66,70,2023-03-25T21:56:35Z,2900000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Nwora 2 FT),"[1627749, 1629670]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,,,,,,1.0,0.0,Nwora,1629670.0
297,PT01M11.00S,2023-03-25T21:56:54.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629670,,,1610612754,66,71,2023-03-25T21:56:54Z,2920000,False,,,0,,J. Nwora Free Throw 1 of 2 (24 PTS),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
298,PT01M11.00S,2023-03-25T21:57:00.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629670,,,1610612754,66,72,2023-03-25T21:57:00Z,2930000,False,,,0,,J. Nwora Free Throw 2 of 2 (25 PTS),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
299,PT00M58.30S,2023-03-25T21:57:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.11760840998686,53.18627450980392,1610612737,68,72,2023-03-25T21:57:25Z,2940000,False,16.0,12.0,1,right,T. Young driving Layup (10 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,10.0,,,,,,,,,,,,,
300,PT00M52.70S,2023-03-25T21:57:28.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630174,5.995400788436268,50.49019607843137,1610612754,68,74,2023-03-25T21:57:33Z,2950000,False,-2.0,4.0,1,left,A. Nesmith driving DUNK (6 PTS) (T. Haliburton 9 AST),"[1630174, 1630169]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,6.0,T. Haliburton,1630169.0,9.0,,,,,,,,,,
302,PT00M41.90S,2023-03-25T21:57:45.4Z,2,REGULAR,foul,personal,[],1629614,,,1610612737,68,74,2023-03-25T21:57:51Z,2970000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1629027]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101283.0,,,,,,1.0,0.0,Young,1629027.0
304,PT00M38.50S,2023-03-25T21:58:18.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612737,68,74,2023-03-25T21:58:42Z,2990000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Young 2 FT),"[1630169, 1629027]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2534.0,,,,,,1.0,0.0,Young,1629027.0
306,PT00M38.50S,2023-03-25T21:58:43.5Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,69,74,2023-03-25T21:58:43Z,3010000,False,,,0,,T. Young Free Throw 1 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
307,PT00M38.50S,2023-03-25T21:58:57.2Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,70,74,2023-03-25T21:58:57Z,3020000,False,,,0,,T. Young Free Throw 2 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
309,PT00M30.60S,2023-03-25T21:59:07.4Z,2,REGULAR,3pt,Jump Shot,[],1630169,14.931011826544022,4.411764705882353,1610612754,70,74,2023-03-25T21:59:14Z,3030000,False,228.0,88.0,1,left,MISS T. Haliburton 24' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
310,PT00M27.30S,2023-03-25T21:59:10.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,70,74,2023-03-25T21:59:14Z,3040000,False,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,309.0,6.0,4.0,2.0,,,,,,,,,,,,,,
311,PT00M08.60S,2023-03-25T21:59:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.85479632063075,51.9607843137255,1610612737,70,74,2023-03-25T21:59:48Z,3050000,False,10.0,15.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 1629614]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.77,Missed,,,,,,,,,,,,,Nembhard,1629614.0,,,,
312,PT00M08.60S,2023-03-25T21:59:30.3Z,2,REGULAR,block,,[],1629614,,,1610612737,70,74,2023-03-25T21:59:33Z,3060000,False,,,0,,A. Nembhard BLOCK (1 BLK),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
313,PT00M07.40S,2023-03-25T21:59:31.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,70,74,2023-03-25T21:59:48Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,311.0,,,,,,,,,,,,,,,,,
315,PT00M05.80S,2023-03-25T21:59:58.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,92.9862023653088,40.68627450980392,1610612737,72,74,2023-03-25T22:05:52Z,3090000,False,-47.0,13.0,1,right,T. Young floating Jump Shot (14 PTS) (D. Murray 9 AST),"[1629027, 1627749]",1610612737.0,ATL,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,,,,,14.0,D. Murray,1627749.0,9.0,,,,,,,,,,
317,PT00M00.00S,2023-03-25T22:00:07.4Z,2,REGULAR,2pt,Jump Shot,[],1630174,16.770696452036795,65.93137254901961,1610612754,72,74,2023-03-25T22:00:13Z,3110000,False,-80.0,105.0,1,left,MISS A. Nesmith 13' Jump Shot,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,13.19,Missed,,,,,,,,,,,,,,,,,,
318,PT00M00.00S,2023-03-25T22:00:11.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,72,74,2023-03-25T22:00:11Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,317.0,,,,,,,,,,,,,,,,,
319,PT00M00.00S,2023-03-25T22:00:12.3Z,2,REGULAR,period,end,[],0,,,1610612754,72,74,2023-03-25T22:00:12Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-03-25T22:14:46.8Z,3,REGULAR,substitution,out,['startperiod'],1629670,,,1610612754,72,74,2023-03-25T22:15:41Z,3140000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-03-25T22:14:46.8Z,3,REGULAR,substitution,in,['startperiod'],1631097,,,1610612754,72,74,2023-03-25T22:15:41Z,3150000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-03-25T22:15:45.1Z,3,REGULAR,period,start,[],0,,,1610612754,72,74,2023-03-25T22:15:45Z,3160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M46.00S,2023-03-25T22:15:58.5Z,3,REGULAR,turnover,lost ball,[],1629614,,,1610612754,72,74,2023-03-25T22:16:06Z,3170000,False,,,0,,A. Nembhard lost ball TURNOVER (1 TO),"[1629614, 1629027]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Young,1629027.0,,,,,,
326,PT11M46.00S,2023-03-25T22:15:58.5Z,3,REGULAR,steal,,[],1629027,,,1610612737,72,74,2023-03-25T22:16:01Z,3180000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
327,PT11M41.00S,2023-03-25T22:16:04.5Z,3,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612737,72,74,2023-03-25T22:16:22Z,3190000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Murray 2 FT),"[1630543, 1627749]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,,,,,,2.0,0.0,Murray,1627749.0
329,PT11M41.00S,2023-03-25T22:16:30.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627749,,,1610612737,73,74,2023-03-25T22:16:30Z,3210000,False,,,0,,D. Murray Free Throw 1 of 2 (5 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
330,PT11M41.00S,2023-03-25T22:16:43.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627749,,,1610612737,74,74,2023-03-25T22:16:43Z,3220000,False,,,0,,D. Murray Free Throw 2 of 2 (6 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
331,PT11M22.00S,2023-03-25T22:17:04.6Z,3,REGULAR,2pt,Jump Shot,[],1630543,81.68528252299606,27.205882352941174,1610612754,74,76,2023-03-25T22:17:10Z,3230000,False,-114.0,120.0,1,right,I. Jackson 16' pullup Jump Shot (12 PTS) (B. Mathurin 1 AST),"[1630543, 1631097]",1610612754.0,IND,pullup,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,16.53,Made,,,,,12.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,
333,PT11M06.00S,2023-03-25T22:17:22.1Z,3,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612737,74,76,2023-03-25T22:17:47Z,3250000,False,,,0,,I. Jackson shooting personal FOUL (3 PF) (Collins 2 FT),"[1630543, 1628381]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1198.0,,,,,,3.0,0.0,Collins,1628381.0
335,PT11M06.00S,2023-03-25T22:17:48.5Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,74,76,2023-03-25T22:17:48Z,3270000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT11M06.00S,2023-03-25T22:17:48.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,74,76,2023-03-25T22:17:48Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,
337,PT11M06.00S,2023-03-25T22:18:02.2Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,75,76,2023-03-25T22:18:02Z,3290000,False,,,0,,J. Collins Free Throw 2 of 2 (16 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
338,PT10M57.00S,2023-03-25T22:18:15.9Z,3,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,75,76,2023-03-25T22:18:32Z,3300000,False,,,0,,A. Nembhard bad pass out-of-bounds TURNOVER (2 TO),[1629614],1610612754.0,IND,bad pass,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,101283.0,2.0,,,,,,,,
340,PT10M33.00S,2023-03-25T22:19:13.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,31.488173455978973,67.15686274509804,1610612737,78,76,2023-03-25T22:19:18Z,3320000,False,-86.0,243.0,1,left,J. Collins 25' 3PT  (19 PTS) (T. Young 4 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,25.82,Made,,,,,19.0,T. Young,1629027.0,4.0,,,,,,,,,,
342,PT10M12.00S,2023-03-25T22:19:34.5Z,3,REGULAR,3pt,Jump Shot,[],1631097,71.82982917214193,22.54901960784314,1610612754,78,76,2023-03-25T22:19:39Z,3340000,False,-137.0,212.0,1,right,MISS B. Mathurin 25' step back 3PT,[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
