actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
329,PT08M47.00S,2023-04-09T20:47:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631246,91.67214191852825,47.794117647058826,1610612763,54,55,2023-04-09T20:48:01Z,3220000,False,-11.0,26.0,1,right,V. Williams Jr. driving finger roll Layup (9 PTS) (D. Roddy 4 AST),"[1631246, 1631223]",1610612763.0,MEM,driving finger roll,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,2.8,Made,9.0,,,,,,,,,,,,,,D. Roddy,1631223.0,4.0
331,PT08M33.00S,2023-04-09T20:48:09.7Z,3,REGULAR,3pt,Jump Shot,[],1630215,28.07161629434954,78.92156862745098,1610612760,57,55,2023-04-09T20:48:13Z,3240000,False,-145.0,211.0,1,left,J. Butler 25' 3PT  (14 PTS) (T. Mann 5 AST),"[1630215, 1630544]",1610612760.0,OKC,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,25.61,Made,14.0,,,,,,,,,,,,,,T. Mann,1630544.0,5.0
333,PT08M20.00S,2023-04-09T20:48:28.3Z,3,REGULAR,turnover,out-of-bounds,[],1631246,,,1610612763,57,55,2023-04-09T20:48:35Z,3260000,False,,,0,,V. Williams Jr. lost ball out-of-bounds TURNOVER (3 TO),[1631246],1610612763.0,MEM,lost ball,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,,,,,3.0,,,,,,,,,,,
334,PT08M06.00S,2023-04-09T20:48:42.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630215,12.959921156373195,49.754901960784316,1610612760,59,55,2023-04-09T20:48:46Z,3270000,False,1.0,69.0,1,left,J. Butler 6' driving floating Jump Shot (16 PTS),[1630215],1610612760.0,OKC,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,6.93,Made,16.0,,,,,,,,,,,,,,,,
335,PT08M00.00S,2023-04-09T20:48:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631246,94.03745072273325,48.28431372549019,1610612763,59,57,2023-04-09T20:51:50Z,3280000,False,-9.0,4.0,1,right,V. Williams Jr. cutting Layup (11 PTS) (Z. Williams 3 AST),"[1631246, 1630533]",1610612763.0,MEM,cutting,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,0.93,Made,11.0,,,,,,,,,,,,,,Z. Williams,1630533.0,3.0
337,PT08M00.00S,2023-04-09T20:48:54.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,59,57,2023-04-09T20:48:54Z,3300000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT08M00.00S,2023-04-09T20:51:22.2Z,3,REGULAR,substitution,out,[],1630533,,,1610612760,59,57,2023-04-09T20:51:32Z,3310000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT08M00.00S,2023-04-09T20:51:22.2Z,3,REGULAR,substitution,in,[],1631367,,,1610612760,59,57,2023-04-09T20:51:32Z,3320000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT07M49.00S,2023-04-09T20:51:52.6Z,3,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612760,59,57,2023-04-09T20:52:00Z,3330000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Dieng 2 FT),"[1631223, 1631172]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,1.0,0.0,Dieng,1631172.0,,,,,,,,,,,,
344,PT07M49.00S,2023-04-09T20:52:14.9Z,3,REGULAR,freethrow,1 of 2,[],1631172,,,1610612760,60,57,2023-04-09T20:52:29Z,3350000,False,,,0,,O. Dieng Free Throw 1 of 2 (7 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
345,PT07M49.00S,2023-04-09T20:52:14.9Z,3,REGULAR,freethrow,2 of 2,[],1631172,,,1610612760,60,57,2023-04-09T20:52:29Z,3360000,False,,,0,,MISS O. Dieng Free Throw 2 of 2,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
346,PT07M47.00S,2023-04-09T20:52:16.9Z,3,REGULAR,rebound,defensive,[],1631254,,,1610612763,60,57,2023-04-09T20:52:29Z,3370000,False,,,0,,K. Lofton Jr. REBOUND (Off:3 Def:4),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,345.0,7.0,4.0,3.0,,,,,
347,PT07M36.00S,2023-04-09T20:52:44.6Z,3,REGULAR,violation,kicked ball,[],1630846,,,1610612763,60,57,2023-04-09T20:52:50Z,3380000,False,,,0,,O. Sarr kicked ball VIOLATION,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
348,PT07M24.00S,2023-04-09T20:53:07.1Z,3,REGULAR,foul,personal,['2freethrow'],1630846,,,1610612763,60,57,2023-04-09T20:53:13Z,3390000,False,,,0,,O. Sarr shooting personal FOUL (4 PF) (Lofton Jr. 2 FT),"[1630846, 1631254]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,2002.0,,,,4.0,0.0,Lofton Jr.,1631254.0,,,,,,,,,,,,
350,PT07M24.00S,2023-04-09T20:53:29.4Z,3,REGULAR,freethrow,1 of 2,[],1631254,,,1610612763,60,58,2023-04-09T20:53:29Z,3410000,False,,,0,,K. Lofton Jr. Free Throw 1 of 2 (12 PTS),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
351,PT07M24.00S,2023-04-09T20:53:45.1Z,3,REGULAR,freethrow,2 of 2,[],1631254,,,1610612763,60,59,2023-04-09T20:53:45Z,3420000,False,,,0,,K. Lofton Jr. Free Throw 2 of 2 (13 PTS),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
352,PT07M10.00S,2023-04-09T20:54:02.9Z,3,REGULAR,foul,personal,[],1631367,,,1610612760,60,59,2023-04-09T20:54:13Z,3430000,False,,,0,,J. Gilyard personal FOUL (2 PF),"[1631367, 1630215]",1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,In The Paint (Non-RA),0-8 Center,2002.0,,,,2.0,0.0,Butler,1630215.0,,,,,,,,,,,,
354,PT07M03.00S,2023-04-09T20:54:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,5.601182654402102,55.14705882352941,1610612760,62,59,2023-04-09T20:54:29Z,3450000,False,-26.0,0.0,1,left,T. Mann driving finger roll Layup (14 PTS),[1630544],1610612760.0,OKC,driving finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,2.57,Made,14.0,,,,,,,,,,,,,,,,
355,PT06M48.00S,2023-04-09T20:54:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,93.24901445466492,47.05882352941176,1610612763,62,61,2023-04-09T20:55:12Z,3460000,False,-15.0,11.0,1,right,K. Lofton Jr. driving Layup (15 PTS),[1631254],1610612763.0,MEM,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.84,Made,15.0,,,,,,,,,,,,,,,,
356,PT06M27.00S,2023-04-09T20:55:01.5Z,3,REGULAR,3pt,Jump Shot,[],1631172,31.61957950065703,57.84313725490197,1610612760,62,61,2023-04-09T20:55:05Z,3470000,False,-39.0,245.0,1,left,MISS O. Dieng 24' step back 3PT,[1631172],1610612760.0,OKC,step back,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,24.78,Missed,,,,,,,,,,,,,,,,,
357,PT06M26.00S,2023-04-09T20:55:02.5Z,3,REGULAR,rebound,defensive,[],1631367,,,1610612763,62,61,2023-04-09T20:55:05Z,3480000,False,,,0,,J. Gilyard REBOUND (Off:0 Def:4),[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,356.0,4.0,4.0,0.0,,,,,
358,PT06M19.00S,2023-04-09T20:55:10.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629723,93.64323258869908,45.83333333333333,1610612763,62,61,2023-04-09T20:55:39Z,3490000,False,-21.0,7.0,1,right,MISS J. Konchar running reverse Layup,[1629723],1610612763.0,MEM,running reverse,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,2.2,Missed,,,,,,,,,,,,,,,,,
359,PT06M17.00S,2023-04-09T20:55:12.0Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,62,61,2023-04-09T20:55:15Z,3500000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,358.0,5.0,4.0,1.0,,,,,
360,PT06M11.00S,2023-04-09T20:55:17.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630846,5.206964520367937,51.225490196078425,1610612760,64,61,2023-04-09T20:56:05Z,3510000,False,-6.0,-4.0,1,left,O. Sarr running DUNK (11 PTS) (T. Mann 6 AST),"[1630846, 1630544]",1610612760.0,OKC,running,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,0.71,Made,11.0,,,,,,,,,,,,,,T. Mann,1630544.0,6.0
362,PT06M00.00S,2023-04-09T20:55:29.0Z,3,REGULAR,3pt,Jump Shot,[],1631246,69.72733245729303,21.813725490196077,1610612763,64,61,2023-04-09T20:55:33Z,3530000,False,-141.0,232.0,1,right,MISS V. Williams Jr. 27' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,27.15,Missed,,,,,,,,,,,,,,,,,
363,PT05M57.00S,2023-04-09T20:55:32.0Z,3,REGULAR,rebound,defensive,[],1630846,,,1610612760,64,61,2023-04-09T20:55:33Z,3540000,False,,,0,,O. Sarr REBOUND (Off:0 Def:8),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,362.0,8.0,8.0,0.0,,,,,
364,PT05M49.00S,2023-04-09T20:55:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,7.30946123521682,37.00980392156863,1610612760,66,61,2023-04-09T20:55:43Z,3550000,False,65.0,16.0,1,left,J. Butler 6' driving floating Jump Shot (18 PTS),[1630215],1610612760.0,OKC,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,6.7,Made,18.0,,,,,,,,,,,,,,,,
365,PT05M49.00S,2023-04-09T20:55:45.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,66,61,2023-04-09T20:55:45Z,3560000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M36.00S,2023-04-09T20:58:55.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,93.24901445466492,39.950980392156865,1610612763,66,63,2023-04-09T20:59:01Z,3570000,False,-50.0,11.0,1,right,K. Lofton Jr. driving Layup (17 PTS),[1631254],1610612763.0,MEM,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,5.14,Made,17.0,,,,,,,,,,,,,,,,
367,PT05M20.00S,2023-04-09T20:59:11.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630846,4.812746386333772,50.73529411764706,1610612760,68,63,2023-04-09T20:59:14Z,3580000,False,-4.0,-7.0,1,left,O. Sarr alley-oop Layup (13 PTS) (O. Dieng 5 AST),"[1630846, 1631172]",1610612760.0,OKC,alley-oop,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,0.82,Made,13.0,,,,,,,,,,,,,,O. Dieng,1631172.0,5.0
369,PT05M06.00S,2023-04-09T20:59:26.1Z,3,REGULAR,turnover,bad pass,[],1631254,,,1610612763,68,63,2023-04-09T20:59:30Z,3600000,False,,,0,,K. Lofton Jr. bad pass TURNOVER (2 TO),"[1631254, 1631172]",1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Dieng,1631172.0,,,,,,,,,
370,PT05M06.00S,2023-04-09T20:59:26.1Z,3,REGULAR,steal,,[],1631172,,,1610612760,68,63,2023-04-09T20:59:28Z,3610000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT05M03.00S,2023-04-09T20:59:34.1Z,3,REGULAR,foul,personal,['2freethrow'],1631367,,,1610612760,68,63,2023-04-09T20:59:39Z,3620000,False,,,0,,J. Gilyard shooting personal FOUL (3 PF) (Dieng 2 FT),"[1631367, 1631172]",1610612763.0,MEM,shooting,,,Gilyard,J. Gilyard,,,,,Restricted Area,0-8 Center,2882.0,,,,3.0,0.0,Dieng,1631172.0,,,,,,,,,,,,
373,PT05M03.00S,2023-04-09T20:59:50.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631172,,,1610612760,69,63,2023-04-09T21:00:30Z,3640000,False,,,0,,O. Dieng Free Throw 1 of 2 (8 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
374,PT05M03.00S,2023-04-09T20:59:52.3Z,3,REGULAR,substitution,out,[],1629723,,,1610612760,69,63,2023-04-09T20:59:56Z,3650000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M03.00S,2023-04-09T20:59:52.3Z,3,REGULAR,substitution,in,[],1630533,,,1610612760,69,63,2023-04-09T20:59:56Z,3660000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M03.00S,2023-04-09T20:59:50.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631172,,,1610612760,70,63,2023-04-09T21:00:30Z,3670000,False,,,0,,O. Dieng Free Throw 2 of 2 (9 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
377,PT04M48.00S,2023-04-09T21:00:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,92.9862023653088,52.450980392156865,1610612763,70,65,2023-04-09T21:00:28Z,3680000,False,12.0,13.0,1,right,D. Roddy driving Layup (14 PTS),[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,1.82,Made,14.0,,,,,,,,,,,,,,,,
378,PT04M39.00S,2023-04-09T21:00:33.9Z,3,REGULAR,3pt,Jump Shot,[],1630526,24.129434954007884,13.725490196078432,1610612760,73,65,2023-04-09T21:00:38Z,3690000,False,181.0,174.0,1,left,J. Robinson-Earl 25' 3PT  (10 PTS) (T. Mann 7 AST),"[1630526, 1630544]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,25.16,Made,10.0,,,,,,,,,,,,,,T. Mann,1630544.0,7.0
380,PT04M27.00S,2023-04-09T21:00:45.7Z,3,REGULAR,3pt,Jump Shot,[],1630533,70.38436268068331,14.705882352941178,1610612763,73,65,2023-04-09T21:00:52Z,3710000,False,-176.0,226.0,1,right,MISS Z. Williams 28' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,28.67,Missed,,,,,,,,,,,,,,,,,
381,PT04M22.00S,2023-04-09T21:00:50.7Z,3,REGULAR,rebound,defensive,[],1630215,,,1610612760,73,65,2023-04-09T21:00:52Z,3720000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[1630215],1610612760.0,OKC,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,380.0,3.0,2.0,1.0,,,,,
382,PT04M12.00S,2023-04-09T21:01:14.7Z,3,REGULAR,foul,personal,[],1631254,,,1610612760,73,65,2023-04-09T21:01:24Z,3730000,False,,,0,,K. Lofton Jr. loose ball personal FOUL (3 PF),"[1631254, 1630846]",1610612763.0,MEM,loose ball,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,202007.0,,,,3.0,0.0,Sarr,1630846.0,,,,,,,,,,,,
384,PT04M04.00S,2023-04-09T21:01:38.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,12.565703022339028,63.48039215686274,1610612760,73,65,2023-04-09T21:04:09Z,3750000,False,-67.0,66.0,1,left,MISS J. Butler 9' driving floating Shot,[1630215],1610612760.0,OKC,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,,9.41,Missed,,,,,,,,,,,,,,,,,
385,PT04M01.00S,2023-04-09T21:01:41.2Z,3,REGULAR,rebound,defensive,[],1631254,,,1610612763,73,65,2023-04-09T21:06:33Z,3760000,False,,,0,,K. Lofton Jr. REBOUND (Off:3 Def:5),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,384.0,8.0,5.0,3.0,,,,,
388,PT03M57.00S,2023-04-09T21:01:44.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,97.32260183968464,3.9215686274509802,1610612763,73,65,2023-04-09T21:05:56Z,3790000,False,-230.0,-27.0,1,right,MISS Z. Williams running 3PT,[1630533],1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,23.2,Missed,,,,,,,,,,,,,,,,,
389,PT03M55.00S,2023-04-09T21:01:46.8Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,73,65,2023-04-09T21:01:48Z,3800000,False,,,0,,T. Mann REBOUND (Off:0 Def:10),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,388.0,10.0,10.0,0.0,,,,,
390,PT03M43.00S,2023-04-09T21:01:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,7.703679369250986,39.21568627450981,1610612760,73,65,2023-04-09T21:02:05Z,3810000,False,54.0,20.0,1,left,MISS J. Robinson-Earl Layup,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,5.75,Missed,,,,,,,,,,,,,,,,,
391,PT03M41.00S,2023-04-09T21:02:00.4Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,73,65,2023-04-09T21:02:05Z,3820000,False,,,0,,D. Roddy REBOUND (Off:0 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,390.0,3.0,3.0,0.0,,,,,
392,PT03M28.00S,2023-04-09T21:02:13.4Z,3,REGULAR,3pt,Jump Shot,[],1631246,96.13994743758212,95.83333333333334,1610612763,73,65,2023-04-09T21:02:21Z,3830000,False,229.0,-16.0,1,right,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,,22.98,Missed,,,,,,,,,,,,,,,,,
393,PT03M25.00S,2023-04-09T21:02:16.6Z,3,REGULAR,rebound,offensive,[],1630533,,,1610612763,73,65,2023-04-09T21:02:16Z,3840000,False,,,0,,Z. Williams REBOUND (Off:1 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,392.0,2.0,1.0,1.0,,,,,
394,PT03M25.00S,2023-04-09T21:02:22.3Z,3,REGULAR,foul,personal,[],1630846,,,1610612763,73,65,2023-04-09T21:02:29Z,3850000,False,,,0,,O. Sarr personal FOUL (5 PF),"[1630846, 1630533]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Mid-Range,8-16 Left,2882.0,,,,5.0,0.0,Williams,1630533.0,,,,,,,,,,,,
396,PT03M13.00S,2023-04-09T21:02:46.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631254,80.50262812089356,39.950980392156865,1610612763,73,65,2023-04-09T21:02:49Z,3870000,False,-50.0,131.0,1,right,MISS K. Lofton Jr. 14' Jump Shot,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),8-16 Center,,14.01,Missed,,,,,,,,,,,,,,,,,
397,PT03M12.00S,2023-04-09T21:02:47.4Z,3,REGULAR,rebound,defensive,[],1630846,,,1610612760,73,65,2023-04-09T21:02:49Z,3880000,False,,,0,,O. Sarr REBOUND (Off:0 Def:9),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,396.0,9.0,9.0,0.0,,,,,
398,PT03M02.00S,2023-04-09T21:02:57.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,13.748357424441524,45.83333333333333,1610612760,73,65,2023-04-09T21:07:02Z,3890000,False,21.0,77.0,1,left,MISS J. Butler 7' driving floating Shot,[1630215],1610612760.0,OKC,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,7.95,Missed,,,,,,,,,,,,,,,,,
399,PT03M00.00S,2023-04-09T21:02:59.1Z,3,REGULAR,rebound,offensive,[],1630846,,,1610612760,73,65,2023-04-09T21:07:02Z,3900000,False,,,0,,O. Sarr REBOUND (Off:1 Def:9),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,398.0,10.0,9.0,1.0,,,,,
400,PT02M50.00S,2023-04-09T21:03:10.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630846,5.338370565045992,57.84313725490197,1610612760,73,65,2023-04-09T21:03:13Z,3910000,False,-39.0,-2.0,1,left,MISS O. Sarr alley-oop Layup,[1630846],1610612760.0,OKC,alley-oop,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,3.93,Missed,,,,,,,,,,,,,,,,,
401,PT02M48.00S,2023-04-09T21:03:12.3Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,73,65,2023-04-09T21:03:13Z,3920000,False,,,0,,D. Roddy REBOUND (Off:0 Def:4),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,400.0,4.0,4.0,0.0,,,,,
402,PT02M42.00S,2023-04-09T21:03:17.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631254,93.64323258869908,50.0,1610612763,73,67,2023-04-09T21:08:57Z,3930000,False,0.0,7.0,1,right,K. Lofton Jr. running DUNK (19 PTS) (Z. Williams 4 AST),"[1631254, 1630533]",1610612763.0,MEM,running,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,0.73,Made,19.0,,,,,,,,,,,,,,Z. Williams,1630533.0,4.0
404,PT02M13.00S,2023-04-09T21:03:46.2Z,3,REGULAR,3pt,Jump Shot,[],1630215,29.25427069645204,15.441176470588236,1610612760,73,67,2023-04-09T21:03:51Z,3950000,False,173.0,222.0,1,left,MISS J. Butler 28' 3PT,[1630215],1610612760.0,OKC,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,28.17,Missed,,,,,,,,,,,,,,,,,
405,PT02M09.00S,2023-04-09T21:03:50.2Z,3,REGULAR,rebound,offensive,[],1630544,,,1610612760,73,67,2023-04-09T21:03:51Z,3960000,False,,,0,,T. Mann REBOUND (Off:1 Def:10),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,404.0,11.0,10.0,1.0,,,,,
406,PT02M04.00S,2023-04-09T21:03:56.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630846,5.601182654402102,49.50980392156863,1610612760,75,67,2023-04-09T21:04:00Z,3970000,False,2.0,0.0,1,left,O. Sarr DUNK (15 PTS) (O. Dieng 6 AST),"[1630846, 1631172]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,0.25,Made,15.0,,,,,,,,,,,,,,O. Dieng,1631172.0,6.0
408,PT01M53.00S,2023-04-09T21:04:07.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,93.9060446780552,53.67647058823529,1610612763,75,69,2023-04-09T21:04:10Z,3990000,False,18.0,5.0,1,right,Z. Williams driving Layup (20 PTS),[1630533],1610612763.0,MEM,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,1.9,Made,20.0,,,,,,,,,,,,,,,,
409,PT01M40.00S,2023-04-09T21:04:19.0Z,3,REGULAR,3pt,Jump Shot,[],1631172,28.33442838370565,20.833333333333336,1610612760,78,69,2023-04-09T21:04:23Z,4000000,False,146.0,214.0,1,left,O. Dieng 25' 3PT  (12 PTS) (T. Mann 8 AST),"[1631172, 1630544]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,,25.88,Made,12.0,,,,,,,,,,,,,,T. Mann,1630544.0,8.0
411,PT01M18.00S,2023-04-09T21:04:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,93.64323258869908,47.05882352941176,1610612763,78,71,2023-04-09T21:10:31Z,4020000,False,-15.0,7.0,1,right,K. Lofton Jr. driving Layup (21 PTS),[1631254],1610612763.0,MEM,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,1.64,Made,21.0,,,,,,,,,,,,,,,,
412,PT01M04.00S,2023-04-09T21:04:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,4.812746386333772,52.450980392156865,1610612760,80,71,2023-04-09T21:04:58Z,4030000,False,-12.0,-7.0,1,left,J. Butler driving Layup (20 PTS) (T. Mann 9 AST),"[1630215, 1630544]",1610612760.0,OKC,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,1.43,Made,20.0,,,,,,,,,,,,,,T. Mann,1630544.0,9.0
