actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
166,PT00M50.60S,2022-12-18T01:34:15.0Z,1,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,25,21,2022-12-18T01:34:15Z,1620000,False,,,0,,A. Wiggins Free Throw 2 of 2 (4 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
167,PT00M38.60S,2022-12-18T01:34:28.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,29.25427069645204,22.794117647058822,1610612763,25,21,2022-12-18T01:42:55Z,1630000,False,136.0,222.0,1,left,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.08,,,,,,,,,,,
168,PT00M33.80S,2022-12-18T01:34:33.4Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,25,21,2022-12-18T01:34:36Z,1640000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,167.0,,,,,,1.0,1.0,0.0,,,,,
169,PT00M29.60S,2022-12-18T01:34:37.6Z,1,REGULAR,3pt,Jump Shot,[],1630544,67.09921156373193,20.34313725490196,1610612760,25,21,2022-12-18T01:34:49Z,1650000,False,-148.0,257.0,1,right,MISS T. Mann 29' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,29.65,,,,,,,,,,,
170,PT00M26.90S,2022-12-18T01:34:40.3Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,25,21,2022-12-18T01:34:43Z,1660000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Left Center,,,,,,,169.0,,,,,,1.0,1.0,0.0,,,,,
171,PT00M05.00S,2022-12-18T01:35:02.3Z,1,REGULAR,2pt,Jump Shot,[],1631223,17.559132720105126,12.745098039215685,1610612763,25,21,2022-12-18T01:35:14Z,1670000,False,186.0,113.0,1,left,MISS D. Roddy 21' Jump Shot,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,21.77,,,,,,,,,,,
172,PT00M03.00S,2022-12-18T01:35:04.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,25,21,2022-12-18T01:49:41Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,171.0,,,,,,,,,,,,,
174,PT00M01.30S,2022-12-18T01:35:24.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,7.178055190538765,4.166666666666666,1610612763,25,21,2022-12-18T01:49:49Z,1700000,False,229.0,15.0,1,left,MISS D. Brooks 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.97,,,,,,,,,,,
175,PT00M01.30S,2022-12-18T01:35:24.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,25,21,2022-12-18T01:35:30Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,174.0,,,,,,,,,,,,,
176,PT00M00.00S,2022-12-18T01:35:43.0Z,1,REGULAR,period,end,[],0,,,1610612763,25,21,2022-12-18T01:35:43Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-12-18T01:37:50.8Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612763,25,21,2022-12-18T01:38:03Z,1730000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-12-18T01:37:50.8Z,2,REGULAR,substitution,out,['startperiod'],1631223,,,1610612763,25,21,2022-12-18T01:38:03Z,1740000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-12-18T01:37:50.8Z,2,REGULAR,substitution,in,['startperiod'],1631119,,,1610612763,25,21,2022-12-18T01:38:03Z,1750000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-12-18T01:37:50.8Z,2,REGULAR,substitution,in,['startperiod'],1630533,,,1610612763,25,21,2022-12-18T01:38:03Z,1760000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-12-18T01:38:06.6Z,2,REGULAR,period,start,[],0,,,1610612760,25,21,2022-12-18T01:38:06Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M40.00S,2022-12-18T01:38:26.5Z,2,REGULAR,2pt,Jump Shot,[],1629026,71.17279894875165,43.13725490196079,1610612760,27,21,2022-12-18T01:38:32Z,1780000,False,-34.0,218.0,1,right,K. Williams 22' Jump Shot (2 PTS) (A. Wiggins 2 AST),"[1629026, 1630598]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Center,,,,,,Made,,2.0,22.12,A. Wiggins,1630598.0,2.0,,,,,,,,
184,PT11M28.00S,2022-12-18T01:38:41.8Z,2,REGULAR,foul,personal,[],1631119,,,1610612763,27,21,2022-12-18T01:38:54Z,1800000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631119, 1630533]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,1626300.0,1.0,0.0,Williams,1630533.0,,,,,,,,,,,,,,,
186,PT11M16.00S,2022-12-18T01:39:05.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,14.14257555847569,51.9607843137255,1610612763,27,21,2022-12-18T01:39:14Z,1820000,False,-10.0,80.0,1,left,MISS J. Jackson Jr. 8' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,8.1,,,,,,,,,,,
187,PT11M12.00S,2022-12-18T01:39:09.4Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,27,21,2022-12-18T01:39:14Z,1830000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,186.0,,,,,,1.0,1.0,0.0,,,,,
188,PT10M58.00S,2022-12-18T01:39:22.1Z,2,REGULAR,3pt,Jump Shot,[],1630598,94.03745072273325,95.34313725490196,1610612760,27,21,2022-12-18T01:39:28Z,1840000,False,227.0,4.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.67,,,,,,,,,,,
189,PT10M55.00S,2022-12-18T01:39:25.1Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,27,21,2022-12-18T01:39:28Z,1850000,False,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Right Corner 3,24+ Right,,,,,,,188.0,,,,,,2.0,2.0,0.0,,,,,
190,PT10M47.00S,2022-12-18T01:39:36.2Z,2,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612763,27,21,2022-12-18T01:39:48Z,1860000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Brooks 2 FT),"[1630322, 1628415]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),8-16 Center,1627963.0,1.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,
192,PT10M47.00S,2022-12-18T01:40:00.5Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,27,22,2022-12-18T01:40:19Z,1880000,False,,,0,,D. Brooks Free Throw 1 of 2 (9 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
193,PT10M47.00S,2022-12-18T01:40:00.5Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,27,22,2022-12-18T01:40:19Z,1890000,False,,,0,,MISS D. Brooks Free Throw 2 of 2,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
194,PT10M45.00S,2022-12-18T01:40:02.5Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,27,22,2022-12-18T01:40:19Z,1900000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,193.0,,,,,,2.0,2.0,0.0,,,,,
195,PT10M31.00S,2022-12-18T01:40:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630322,93.77463863337714,53.18627450980392,1610612760,27,22,2022-12-18T01:40:43Z,1910000,False,16.0,6.0,1,right,MISS L. Waters III cutting Layup - blocked,"[1630322, 1629634]",1610612760.0,OKC,cutting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.7,,,,,,,,,,Clarke,1629634.0
196,PT10M31.00S,2022-12-18T01:40:32.1Z,2,REGULAR,block,,[],1629634,,,1610612760,27,22,2022-12-18T01:40:34Z,1920000,False,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT10M28.00S,2022-12-18T01:40:35.1Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,27,22,2022-12-18T01:40:43Z,1930000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,195.0,,,,,,1.0,1.0,0.0,,,,,
198,PT10M24.00S,2022-12-18T01:40:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,8.886333771353483,62.00980392156863,1610612763,27,24,2022-12-18T01:51:57Z,1940000,False,-60.0,31.0,1,left,Z. Williams 6' turnaround Jump Shot (2 PTS),[1630533],1610612763.0,MEM,turnaround,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,2.0,6.75,,,,,,,,,,,
199,PT10M02.00S,2022-12-18T01:41:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,92.06636005256242,64.70588235294117,1610612760,27,24,2022-12-18T01:41:08Z,1950000,False,74.0,22.0,1,right,MISS T. Mann 7' driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.68,,,,,,,,,,,
200,PT09M58.00S,2022-12-18T01:41:04.9Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,27,24,2022-12-18T01:41:08Z,1960000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,199.0,,,,,,3.0,2.0,1.0,,,,,
201,PT09M58.00S,2022-12-18T01:41:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630598,94.40999984741211,50.0,1610612760,29,24,2022-12-18T01:41:05Z,1970000,False,0.0,0.0,1,right,A. Wiggins tip Layup (6 PTS),[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,Made,,6.0,0.0,,,,,,,,,,,
202,PT09M50.00S,2022-12-18T01:41:13.2Z,2,REGULAR,3pt,Jump Shot,[],1630533,6.521024967148489,96.32352941176471,1610612763,29,24,2022-12-18T01:41:17Z,1980000,False,-232.0,9.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.18,,,,,,,,,,,
203,PT09M47.00S,2022-12-18T01:41:16.2Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,29,24,2022-12-18T01:41:17Z,1990000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,202.0,,,,,,3.0,3.0,0.0,,,,,
204,PT09M36.00S,2022-12-18T01:41:31.9Z,2,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612760,29,24,2022-12-18T01:41:39Z,2000000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Williams 2 FT),"[1630533, 1629026]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,1.0,0.0,Williams,1629026.0,,,,,,,,,,,,,,,
206,PT09M36.00S,2022-12-18T01:41:50.5Z,2,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,30,24,2022-12-18T01:41:50Z,2020000,False,,,0,,K. Williams Free Throw 1 of 2 (3 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
207,PT09M36.00S,2022-12-18T01:41:50.5Z,2,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,30,24,2022-12-18T01:42:09Z,2030000,False,,,0,,MISS K. Williams Free Throw 2 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
208,PT09M33.00S,2022-12-18T01:41:53.5Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,30,24,2022-12-18T01:42:09Z,2040000,False,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,207.0,,,,,,2.0,1.0,1.0,,,,,
209,PT09M26.00S,2022-12-18T01:42:15.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631119,93.9060446780552,64.95098039215686,1610612760,32,24,2022-12-18T01:42:27Z,2050000,False,75.0,5.0,1,right,J. Williams 7' floating Jump Shot (2 PTS) (K. Williams 2 AST),"[1631119, 1629026]",1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,2.0,7.5,K. Williams,1629026.0,2.0,,,,,,,,
211,PT09M10.00S,2022-12-18T01:42:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,16.376478318002626,64.70588235294117,1610612763,32,24,2022-12-18T01:42:37Z,2070000,False,-74.0,101.0,1,left,MISS T. Jones 12' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,12.52,,,,,,,,,,,
212,PT09M08.00S,2022-12-18T01:42:33.9Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,32,24,2022-12-18T01:42:37Z,2080000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,211.0,,,,,,4.0,3.0,1.0,,,,,
213,PT09M01.00S,2022-12-18T01:42:40.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.11760840998686,58.82352941176471,1610612760,32,24,2022-12-18T01:54:08Z,2090000,False,44.0,12.0,1,right,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.58,,,,,,,,,,,
214,PT09M00.00S,2022-12-18T01:42:41.9Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,32,24,2022-12-18T01:42:48Z,2100000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,213.0,,,,,,1.0,1.0,0.0,,,,,
215,PT08M54.00S,2022-12-18T01:42:47.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,9.674770039421814,53.431372549019606,1610612763,32,24,2022-12-18T01:42:55Z,2110000,False,-17.0,38.0,1,left,MISS D. Brooks running Layup,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.21,,,,,,,,,,,
216,PT08M52.00S,2022-12-18T01:42:49.9Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,32,24,2022-12-18T01:42:55Z,2120000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,215.0,,,,,,5.0,4.0,1.0,,,,,
217,PT08M44.00S,2022-12-18T01:42:57.8Z,2,REGULAR,3pt,Jump Shot,[],1631119,66.04796320630749,54.41176470588235,1610612760,35,24,2022-12-18T01:43:03Z,2130000,False,22.0,267.0,1,right,J. Williams 26' 3PT  (5 PTS) (K. Williams 3 AST),"[1631119, 1629026]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,Made,,5.0,26.75,K. Williams,1629026.0,3.0,,,,,,,,
219,PT08M43.00S,2022-12-18T01:43:07.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,35,24,2022-12-18T01:43:07Z,2150000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M23.00S,2022-12-18T01:46:09.7Z,2,REGULAR,3pt,Jump Shot,[],1628415,28.465834428383708,25.98039215686275,1610612763,35,24,2022-12-18T01:46:14Z,2160000,False,120.0,215.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.64,,,,,,,,,,,
221,PT08M19.00S,2022-12-18T01:46:13.7Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,35,24,2022-12-18T01:46:14Z,2170000,False,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,220.0,,,,,,3.0,2.0,1.0,,,,,
222,PT08M07.00S,2022-12-18T01:46:26.7Z,2,REGULAR,turnover,traveling,[],1630598,,,1610612760,35,24,2022-12-18T01:46:31Z,2180000,False,,,0,,A. Wiggins traveling TURNOVER (1 TO),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,1626300.0,,,,,,,,,,,,,,,1.0,,,,
223,PT08M00.00S,2022-12-18T01:46:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630533,5.601182654402102,46.568627450980394,1610612763,35,24,2022-12-18T01:55:34Z,2190000,False,17.0,0.0,1,left,MISS Z. Williams cutting Layup,[1630533],1610612763.0,MEM,cutting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.72,,,,,,,,,,,
224,PT07M58.00S,2022-12-18T01:46:51.7Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,35,24,2022-12-18T01:46:56Z,2200000,False,,,0,,K. Williams REBOUND (Off:1 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,223.0,,,,,,4.0,3.0,1.0,,,,,
225,PT07M51.00S,2022-12-18T01:46:58.9Z,2,REGULAR,3pt,Jump Shot,[],1629026,68.9388961892247,76.7156862745098,1610612760,38,24,2022-12-18T01:47:05Z,2210000,False,134.0,239.0,1,right,K. Williams 27' 3PT  (6 PTS) (A. Wiggins 3 AST),"[1629026, 1630598]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,6.0,27.42,A. Wiggins,1630598.0,3.0,,,,,,,,
227,PT07M30.00S,2022-12-18T01:47:22.2Z,2,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612763,38,24,2022-12-18T01:47:30Z,2230000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Clarke 2 FT),"[1629026, 1629634]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1627963.0,1.0,0.0,Clarke,1629634.0,,,,,,,,,,,,,,,
229,PT07M30.00S,2022-12-18T01:47:44.5Z,2,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,38,25,2022-12-18T01:47:44Z,2250000,False,,,0,,B. Clarke Free Throw 1 of 2 (1 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
230,PT07M30.00S,2022-12-18T01:47:45.2Z,2,REGULAR,substitution,out,[],1630322,,,1610612763,38,25,2022-12-18T01:47:59Z,2260000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M30.00S,2022-12-18T01:47:45.2Z,2,REGULAR,substitution,out,[],1629026,,,1610612763,38,25,2022-12-18T01:47:59Z,2270000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M30.00S,2022-12-18T01:47:45.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,38,25,2022-12-18T01:47:59Z,2280000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M30.00S,2022-12-18T01:47:45.2Z,2,REGULAR,substitution,in,[],1629652,,,1610612763,38,25,2022-12-18T01:47:59Z,2290000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M30.00S,2022-12-18T01:47:45.2Z,2,REGULAR,substitution,in,[],1630647,,,1610612763,38,25,2022-12-18T01:47:59Z,2300000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M30.00S,2022-12-18T01:47:45.2Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,38,25,2022-12-18T01:47:59Z,2310000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M30.00S,2022-12-18T01:48:06.8Z,2,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,38,26,2022-12-18T01:48:06Z,2320000,False,,,0,,B. Clarke Free Throw 2 of 2 (2 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
237,PT07M11.00S,2022-12-18T01:48:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,93.11760840998686,52.450980392156865,1610612760,40,26,2022-12-18T01:57:07Z,2330000,False,12.0,12.0,1,right,T. Mann driving reverse Layup (2 PTS),[1630544],1610612760.0,OKC,driving reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.73,,,,,,,,,,,
238,PT07M00.00S,2022-12-18T01:48:37.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,16.770696452036795,41.42156862745098,1610612763,40,28,2022-12-18T01:48:42Z,2340000,False,43.0,105.0,1,left,T. Jones 11' driving floating Jump Shot (3 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,3.0,11.35,,,,,,,,,,,
239,PT06M44.00S,2022-12-18T01:48:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,88.25558475689881,36.27450980392157,1610612760,40,28,2022-12-18T01:57:38Z,2350000,False,-69.0,58.0,1,right,MISS T. Mann 8' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,8.98,,,,,,,,,,,
240,PT06M40.00S,2022-12-18T01:48:57.6Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,40,28,2022-12-18T01:57:38Z,2360000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,239.0,,,,,,2.0,2.0,0.0,,,,,
241,PT06M28.00S,2022-12-18T01:49:11.8Z,2,REGULAR,turnover,traveling,[],1629634,,,1610612763,40,28,2022-12-18T01:49:16Z,2370000,False,,,0,,B. Clarke traveling TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,,,,,,,,,,,,,,,1.0,,,,
242,PT06M28.00S,2022-12-18T01:49:19.8Z,2,REGULAR,substitution,out,[],1629634,,,1610612760,40,28,2022-12-18T01:49:26Z,2380000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M28.00S,2022-12-18T01:49:19.8Z,2,REGULAR,substitution,in,[],203500,,,1610612760,40,28,2022-12-18T01:49:26Z,2390000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M16.00S,2022-12-18T01:49:42.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630647,93.11760840998686,50.98039215686274,1610612760,42,28,2022-12-18T01:58:46Z,2400000,False,5.0,12.0,1,right,E. Omoruyi cutting DUNK (2 PTS) (L. Dort 1 AST),"[1630647, 1629652]",1610612760.0,OKC,cutting,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.31,L. Dort,1629652.0,1.0,,,,,,,,
