actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
358,PT00M13.20S,2022-12-01T02:05:58.3Z,2,REGULAR,substitution,out,[],1630526,,,1610612760,60,77,2022-12-01T02:05:49Z,3460000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M13.20S,2022-12-01T02:05:58.3Z,2,REGULAR,substitution,in,[],1630544,,,1610612760,60,77,2022-12-01T02:05:49Z,3470000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M02.10S,2022-12-01T02:06:10.2Z,2,REGULAR,turnover,traveling,[],1631114,,,1610612760,60,77,2022-12-01T02:06:17Z,3480000,False,,,0,,J. Williams traveling TURNOVER (3 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,2715.0,,,,,,,,,,,3.0,,,,,,,,
361,PT00M02.10S,2022-12-01T02:06:17.4Z,2,REGULAR,substitution,out,[],1630544,,,1610612759,60,77,2022-12-01T02:06:26Z,3490000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M02.10S,2022-12-01T02:06:17.4Z,2,REGULAR,substitution,out,[],1628966,,,1610612759,60,77,2022-12-01T02:06:26Z,3500000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M02.10S,2022-12-01T02:06:17.4Z,2,REGULAR,substitution,in,[],1630526,,,1610612759,60,77,2022-12-01T02:06:26Z,3510000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M02.10S,2022-12-01T02:06:17.4Z,2,REGULAR,substitution,in,[],203926,,,1610612759,60,77,2022-12-01T02:06:26Z,3520000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M00.00S,2022-12-01T02:06:38.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628380,64.73390275952694,24.509803921568626,1610612759,60,77,2022-12-01T02:06:53Z,3530000,False,-127.0,279.0,1,right,MISS Z. Collins 30' pullup 3PT,[1628380],1610612759.0,SAS,pullup,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,30.68,Missed,,,,,,,,,,,,,
366,PT00M00.00S,2022-12-01T02:06:38.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,60,77,2022-12-01T02:06:53Z,3540000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,365.0,,,,,,,
367,PT00M00.00S,2022-12-01T02:06:45.0Z,2,REGULAR,period,end,[],0,,,1610612759,60,77,2022-12-01T02:06:45Z,3550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-12-01T02:21:22.5Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612759,60,77,2022-12-01T02:21:37Z,3560000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-12-01T02:21:22.5Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612759,60,77,2022-12-01T02:21:37Z,3570000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-12-01T02:21:22.5Z,3,REGULAR,substitution,in,['startperiod'],1629026,,,1610612759,60,77,2022-12-01T02:21:37Z,3580000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-12-01T02:21:22.5Z,3,REGULAR,substitution,in,['startperiod'],1628966,,,1610612759,60,77,2022-12-01T02:21:37Z,3590000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-12-01T02:21:49.1Z,3,REGULAR,period,start,[],0,,,1610612759,60,77,2022-12-01T02:21:49Z,3600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M47.00S,2022-12-01T02:22:01.2Z,3,REGULAR,3pt,Jump Shot,[],1630170,31.35676741130092,22.30392156862745,1610612759,60,80,2022-12-01T02:22:06Z,3610000,False,138.0,242.0,1,left,D. Vassell 27' 3PT  (19 PTS) (K. Johnson 6 AST),"[1630170, 1629640]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,27.91,Made,19.0,K. Johnson,1629640.0,6.0,,,,,,,,,
376,PT11M33.00S,2022-12-01T02:22:15.4Z,3,REGULAR,3pt,Jump Shot,[],1629652,64.86530880420499,58.57843137254902,1610612760,63,80,2022-12-01T02:22:20Z,3630000,False,43.0,278.0,1,right,L. Dort 28' 3PT pullup (15 PTS),[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,28.11,Made,15.0,,,,,,,,,,,,
377,PT11M18.00S,2022-12-01T02:22:29.3Z,3,REGULAR,3pt,Jump Shot,[],1629640,32.933639947437584,58.08823529411765,1610612759,63,80,2022-12-01T02:22:38Z,3640000,False,-40.0,257.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,26.03,Missed,,,,,,,,,,,,,
378,PT11M13.00S,2022-12-01T02:22:34.3Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612760,63,80,2022-12-01T02:22:38Z,3650000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,377.0,4.0,3.0,1.0,,,,
379,PT11M09.00S,2022-12-01T02:22:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629652,93.24901445466492,45.83333333333333,1610612760,65,80,2022-12-01T02:23:48Z,3660000,False,-21.0,11.0,1,right,L. Dort cutting DUNK (17 PTS) (J. Giddey 5 AST),"[1629652, 1630581]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,2.35,Made,17.0,J. Giddey,1630581.0,5.0,,,,,,,,,
381,PT10M48.00S,2022-12-01T02:22:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,8.492115637319317,38.23529411764706,1610612759,65,80,2022-12-01T02:23:06Z,3680000,False,59.0,27.0,1,left,MISS T. Jones 6' driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.48,Missed,,,,,,,,,,,,,
382,PT10M46.00S,2022-12-01T02:23:01.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,65,80,2022-12-01T02:23:06Z,3690000,False,,,0,,J. Giddey REBOUND (Off:3 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,381.0,6.0,3.0,3.0,,,,
383,PT10M41.00S,2022-12-01T02:23:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,91.14651773981603,40.44117647058824,1610612760,65,80,2022-12-01T02:24:42Z,3700000,False,-48.0,31.0,1,right,MISS J. Giddey cutting Layup,[1630581],1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.68,Missed,,,,,,,,,,,,,
384,PT10M40.00S,2022-12-01T02:23:07.8Z,3,REGULAR,rebound,offensive,[],1631114,,,1610612760,65,80,2022-12-01T02:24:42Z,3710000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,383.0,2.0,1.0,1.0,,,,
385,PT10M40.00S,2022-12-01T02:23:11.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631114,94.40999984741211,50.0,1610612760,67,80,2022-12-01T02:24:53Z,3720000,False,0.0,0.0,1,right,J. Williams tip DUNK (9 PTS),[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,9.0,,,,,,,,,,,,
386,PT10M30.00S,2022-12-01T02:23:20.2Z,3,REGULAR,foul,offensive,[],1628380,,,1610612759,67,80,2022-12-01T02:23:29Z,3730000,False,,,0,,Z. Collins offensive FOUL (3 PF),"[1628380, 1629026]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,203592.0,3.0,0.0,Williams,1629026.0,,,,,,,,,,,,,,,
388,PT10M30.00S,2022-12-01T02:23:20.2Z,3,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,67,80,2022-12-01T02:23:20Z,3750000,False,,,0,,Z. Collins offensive foul TURNOVER (2 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,203592.0,,,,,,,,,,,2.0,,,,,,,,
389,PT10M14.00S,2022-12-01T02:23:47.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,91.67214191852825,54.166666666666664,1610612760,69,80,2022-12-01T02:23:54Z,3760000,False,21.0,26.0,1,right,J. Giddey driving finger roll Layup (10 PTS) (J. Robinson-Earl 1 AST),"[1630581, 1630526]",1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,3.31,Made,10.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,
391,PT10M14.00S,2022-12-01T02:23:52.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,69,80,2022-12-01T02:23:52Z,3780000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT09M56.00S,2022-12-01T02:26:57.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,13.87976346911958,45.83333333333333,1610612759,69,80,2022-12-01T02:28:19Z,3790000,False,21.0,78.0,1,left,MISS K. Johnson 8' turnaround Hook,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.07,Missed,,,,,,,,,,,,,
393,PT09M54.00S,2022-12-01T02:26:59.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,69,80,2022-12-01T02:27:04Z,3800000,False,,,0,,J. Giddey REBOUND (Off:3 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,392.0,7.0,4.0,3.0,,,,
394,PT09M49.00S,2022-12-01T02:27:03.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,72.7496714848883,83.57843137254902,1610612760,69,80,2022-12-01T02:27:12Z,3810000,False,168.0,204.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,26.4,Missed,,,,,,,,,,,,,
395,PT09M47.00S,2022-12-01T02:27:05.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,69,80,2022-12-01T02:27:12Z,3820000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,394.0,,,,,,,
397,PT09M31.00S,2022-12-01T02:27:24.4Z,3,REGULAR,3pt,Jump Shot,[],1630200,28.728646517739815,19.607843137254903,1610612759,69,80,2022-12-01T02:27:39Z,3840000,False,152.0,218.0,1,left,MISS T. Jones 26' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,26.53,Missed,,,,,,,,,,,,,
398,PT09M28.00S,2022-12-01T02:27:27.4Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,69,80,2022-12-01T02:27:39Z,3850000,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,397.0,5.0,3.0,2.0,,,,
400,PT09M16.00S,2022-12-01T02:27:55.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628966,12.040078843626807,46.07843137254902,1610612759,69,82,2022-12-01T02:28:42Z,3870000,False,20.0,61.0,1,left,K. Bates-Diop 6' turnaround Jump Shot (8 PTS),[1628966],1610612759.0,SAS,turnaround,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.38,Made,8.0,,,,,,,,,,,,
401,PT09M02.00S,2022-12-01T02:28:08.5Z,3,REGULAR,3pt,Jump Shot,[],1631114,68.54467805519053,73.0392156862745,1610612760,72,82,2022-12-01T02:28:12Z,3880000,False,115.0,243.0,1,right,J. Williams 26' 3PT  (12 PTS) (L. Dort 2 AST),"[1631114, 1629652]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,26.91,Made,12.0,L. Dort,1629652.0,2.0,,,,,,,,,
403,PT08M37.00S,2022-12-01T02:28:34.6Z,3,REGULAR,2pt,Jump Shot,[],1629640,4.944152431011826,80.63725490196079,1610612759,72,82,2022-12-01T02:28:44Z,3900000,False,-153.0,-6.0,1,left,MISS K. Johnson 15' step back Shot,[1629640],1610612759.0,SAS,step back,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,15.33,Missed,,,,,,,,,,,,,
404,PT08M32.00S,2022-12-01T02:28:39.6Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,72,82,2022-12-01T02:29:54Z,3910000,False,,,0,,J. Giddey REBOUND (Off:3 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,403.0,8.0,5.0,3.0,,,,
405,PT08M29.00S,2022-12-01T02:28:42.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,90.09526938239159,52.94117647058824,1610612760,72,82,2022-12-01T02:30:13Z,3920000,False,15.0,41.0,1,right,MISS J. Giddey running finger roll Layup,[1630581],1610612760.0,OKC,running finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,4.32,Missed,,,,,,,,,,,,,
406,PT08M29.00S,2022-12-01T02:28:42.0Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,72,82,2022-12-01T02:28:49Z,3930000,False,,,0,,J. Giddey REBOUND (Off:4 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,405.0,9.0,5.0,4.0,,,,
407,PT08M15.00S,2022-12-01T02:28:55.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629026,84.97043363994744,18.627450980392158,1610612760,74,82,2022-12-01T02:29:05Z,3940000,False,-157.0,89.0,1,right,K. Williams 18' fadeaway Jump Shot (4 PTS),[1629026],1610612760.0,OKC,fadeaway,,,Williams,K. Williams,,,,,Mid-Range,16-24 Left,,,,,,18.03,Made,4.0,,,,,,,,,,,,
408,PT08M05.00S,2022-12-01T02:29:09.2Z,3,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612759,74,82,2022-12-01T02:29:25Z,3950000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629026, 1629640]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Mid-Range,8-16 Right,2715.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
410,PT08M05.00S,2022-12-01T02:29:36.3Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,74,83,2022-12-01T02:29:36Z,3970000,False,,,0,,K. Johnson Free Throw 1 of 2 (14 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
411,PT08M05.00S,2022-12-01T02:29:50.1Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,74,84,2022-12-01T02:29:50Z,3980000,False,,,0,,K. Johnson Free Throw 2 of 2 (15 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
412,PT07M51.00S,2022-12-01T02:30:05.3Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612760,74,84,2022-12-01T02:30:21Z,3990000,False,,,0,,Z. Collins shooting personal FOUL (4 PF) (Williams 2 FT),"[1628380, 1629026]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2715.0,4.0,0.0,Williams,1629026.0,,,,,,,,,,,,,,,
414,PT07M51.00S,2022-12-01T02:30:30.6Z,3,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,74,84,2022-12-01T02:30:30Z,4010000,False,,,0,,MISS K. Williams Free Throw 1 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
415,PT07M51.00S,2022-12-01T02:30:30.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,74,84,2022-12-01T02:30:30Z,4020000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,414.0,,,,,,,
416,PT07M51.00S,2022-12-01T02:30:31.3Z,3,REGULAR,substitution,out,[],1628380,,,1610612760,74,84,2022-12-01T02:30:35Z,4030000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M51.00S,2022-12-01T02:30:31.3Z,3,REGULAR,substitution,in,[],1629676,,,1610612760,74,84,2022-12-01T02:30:35Z,4040000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M51.00S,2022-12-01T02:30:48.2Z,3,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,75,84,2022-12-01T02:30:48Z,4050000,False,,,0,,K. Williams Free Throw 2 of 2 (5 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
419,PT07M38.00S,2022-12-01T02:31:01.8Z,3,REGULAR,3pt,Jump Shot,[],1629640,28.203022339027594,13.970588235294118,1610612759,75,84,2022-12-01T02:31:11Z,4060000,False,180.0,213.0,1,left,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,27.86,Missed,,,,,,,,,,,,,
420,PT07M34.00S,2022-12-01T02:31:05.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,75,84,2022-12-01T02:31:11Z,4070000,False,,,0,,J. Giddey REBOUND (Off:4 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,419.0,10.0,6.0,4.0,,,,
421,PT07M28.00S,2022-12-01T02:31:10.9Z,3,REGULAR,3pt,Jump Shot,[],1629652,69.85873850197109,74.50980392156863,1610612760,75,84,2022-12-01T02:31:17Z,4080000,False,123.0,231.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,26.13,Missed,,,,,,,,,,,,,
422,PT07M25.00S,2022-12-01T02:31:13.9Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,75,84,2022-12-01T02:31:17Z,4090000,False,,,0,,D. Vassell REBOUND (Off:0 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,421.0,5.0,5.0,0.0,,,,
423,PT07M15.00S,2022-12-01T02:31:24.4Z,3,REGULAR,3pt,Jump Shot,[],1630200,4.5499342969776615,96.32352941176471,1610612759,75,84,2022-12-01T02:31:29Z,4100000,False,-232.0,-10.0,1,left,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,23.18,Missed,,,,,,,,,,,,,
424,PT07M12.00S,2022-12-01T02:31:27.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,75,84,2022-12-01T02:31:29Z,4110000,False,,,0,,J. Giddey REBOUND (Off:4 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,423.0,11.0,7.0,4.0,,,,
425,PT07M02.00S,2022-12-01T02:31:38.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,81.8166885676741,49.50980392156863,1610612760,75,84,2022-12-01T02:31:43Z,4120000,False,-2.0,118.0,1,right,MISS L. Dort 11' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.84,Missed,,,,,,,,,,,,,
426,PT06M58.00S,2022-12-01T02:31:42.2Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612759,75,84,2022-12-01T02:31:43Z,4130000,False,,,0,,I. Roby REBOUND (Off:0 Def:4),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,425.0,4.0,4.0,0.0,,,,
427,PT06M55.00S,2022-12-01T02:31:44.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628966,8.886333771353483,42.40196078431372,1610612759,75,84,2022-12-01T02:32:32Z,4140000,False,38.0,31.0,1,left,MISS K. Bates-Diop running Layup,[1628966],1610612759.0,SAS,running,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.9,Missed,,,,,,,,,,,,,
428,PT06M53.00S,2022-12-01T02:31:46.8Z,3,REGULAR,rebound,offensive,[],1630200,,,1610612759,75,84,2022-12-01T02:31:51Z,4150000,False,,,0,,T. Jones REBOUND (Off:1 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,427.0,3.0,2.0,1.0,,,,
429,PT06M53.00S,2022-12-01T02:31:48.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630200,5.590000152587891,50.0,1610612759,75,86,2022-12-01T02:31:48Z,4160000,False,0.0,0.0,1,left,T. Jones tip Layup (13 PTS),[1630200],1610612759.0,SAS,tip,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,13.0,,,,,,,,,,,,
430,PT06M53.00S,2022-12-01T02:31:51.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,75,86,2022-12-01T02:31:51Z,4170000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M53.00S,2022-12-01T02:33:32.3Z,3,REGULAR,substitution,out,[],1631114,,,1610612760,75,86,2022-12-01T02:34:28Z,4180000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M53.00S,2022-12-01T02:33:32.3Z,3,REGULAR,substitution,in,[],1630544,,,1610612760,75,86,2022-12-01T02:34:28Z,4190000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M36.00S,2022-12-01T02:34:55.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.20433639947439,44.11764705882353,1610612760,77,86,2022-12-01T02:35:03Z,4200000,False,-29.0,68.0,1,right,J. Giddey 7' driving floating Jump Shot (12 PTS),[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.39,Made,12.0,,,,,,,,,,,,
434,PT06M19.00S,2022-12-01T02:35:12.1Z,3,REGULAR,3pt,Jump Shot,[],1629640,8.360709592641262,2.941176470588235,1610612759,77,89,2022-12-01T02:35:19Z,4210000,False,235.0,26.0,1,left,K. Johnson 3PT  (18 PTS) (T. Jones 5 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,23.67,Made,18.0,T. Jones,1630200.0,5.0,,,,,,,,,
437,PT06M01.00S,2022-12-01T02:35:29.6Z,3,REGULAR,turnover,lost ball,[],1630544,,,1610612760,77,89,2022-12-01T02:35:34Z,4230000,False,,,0,,T. Mann lost ball TURNOVER (2 TO),"[1630544, 1629676]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,,,Roby,1629676.0
438,PT06M01.00S,2022-12-01T02:35:29.6Z,3,REGULAR,steal,,[],1629676,,,1610612759,77,89,2022-12-01T02:35:31Z,4240000,False,,,0,,I. Roby STEAL (1 STL),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
439,PT05M57.00S,2022-12-01T02:35:35.4Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612759,77,89,2022-12-01T02:35:47Z,4250000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629652, 1629640]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,203592.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
441,PT05M57.00S,2022-12-01T02:36:00.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629640,,,1610612759,77,89,2022-12-01T02:36:24Z,4270000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
