actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
349,PT11M39.00S,2023-03-04T02:20:37.3Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612762,67,52,2023-03-04T02:20:39Z,3450000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:3),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,348.0,,,,3.0,3.0,0.0
350,PT11M35.00S,2023-03-04T02:20:41.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,95.48291721419186,2.941176470588235,1610612762,67,52,2023-03-04T02:21:52Z,3460000,False,-235.0,-10.0,1,right,MISS L. Markkanen running 3PT,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
351,PT11M30.00S,2023-03-04T02:20:46.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,67,52,2023-03-04T02:20:49Z,3470000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,350.0,,,,4.0,3.0,1.0
352,PT11M20.00S,2023-03-04T02:20:56.0Z,3,REGULAR,3pt,Jump Shot,[],1631119,30.56833114323259,70.34313725490196,1610612760,67,52,2023-03-04T02:21:02Z,3480000,False,-102.0,235.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
353,PT11M17.00S,2023-03-04T02:20:59.6Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,67,52,2023-03-04T02:20:59Z,3490000,False,,,0,,J. Giddey REBOUND (Off:2 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,352.0,,,,5.0,3.0,2.0
354,PT11M16.00S,2023-03-04T02:21:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,7.703679369250986,52.69607843137255,1610612760,67,52,2023-03-04T02:21:06Z,3500000,False,-13.0,20.0,1,left,MISS J. Giddey putback Layup - blocked,"[1630581, 1628374]",1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,,,,,,Markkanen,1628374.0,,,,,,,
355,PT11M16.00S,2023-03-04T02:21:00.2Z,3,REGULAR,block,,[],1628374,,,1610612760,67,52,2023-03-04T02:21:02Z,3510000,False,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
356,PT11M16.00S,2023-03-04T02:21:00.2Z,3,REGULAR,rebound,defensive,[],203482,,,1610612762,67,52,2023-03-04T02:21:06Z,3520000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,354.0,,,,3.0,3.0,0.0
357,PT11M06.00S,2023-03-04T02:21:13.4Z,3,REGULAR,turnover,out-of-bounds,[],203482,,,1610612762,67,52,2023-03-04T02:21:21Z,3530000,False,,,0,,K. Olynyk bad pass out-of-bounds TURNOVER (3 TO),[203482],1610612762.0,UTA,bad pass,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,,,,,,,,3.0,,,,,
358,PT10M54.00S,2023-03-04T02:21:34.5Z,3,REGULAR,foul,personal,[],203482,,,1610612760,67,52,2023-03-04T02:21:46Z,3540000,False,,,0,,K. Olynyk personal FOUL (1 PF),"[203482, 1631119]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left,,,,,,,1628159.0,1.0,0.0,Williams,1631119.0,,,,,,,,,
360,PT10M39.00S,2023-03-04T02:22:10.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630198,6.389618922470433,44.11764705882353,1610612760,67,52,2023-03-04T02:22:18Z,3560000,False,29.0,8.0,1,left,MISS I. Joe driving reverse Layup,[1630198],1610612760.0,OKC,driving reverse,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
361,PT10M36.00S,2023-03-04T02:22:13.4Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,67,52,2023-03-04T02:22:13Z,3570000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:4),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,360.0,,,,4.0,4.0,0.0
362,PT10M28.00S,2023-03-04T02:22:20.8Z,3,REGULAR,3pt,Jump Shot,[],1630534,93.11760840998686,3.1862745098039214,1610612762,67,52,2023-03-04T02:22:27Z,3580000,False,-234.0,12.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
363,PT10M23.00S,2023-03-04T02:22:25.8Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,67,52,2023-03-04T02:22:27Z,3590000,False,,,0,,W. Kessler REBOUND (Off:2 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,362.0,,,,8.0,6.0,2.0
364,PT10M22.00S,2023-03-04T02:22:27.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,76.42904073587385,8.088235294117647,1610612762,67,52,2023-03-04T02:22:31Z,3600000,False,-210.0,169.0,1,right,MISS O. Agbaji 26' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,26.93,Missed,,,,,,,,,,,,,,,,,,
365,PT10M19.00S,2023-03-04T02:22:30.3Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,67,52,2023-03-04T02:22:31Z,3610000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,364.0,,,,1.0,1.0,0.0
366,PT10M02.00S,2023-03-04T02:22:46.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,14.011169513797633,39.950980392156865,1610612760,69,52,2023-03-04T02:22:54Z,3620000,False,50.0,79.0,1,left,J. Giddey 9' driving floating Jump Shot (12 PTS) (J. Williams 1 AST),"[1630581, 1631119]",1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,9.38,Made,12.0,J. Williams,1631119.0,1.0,,,,,,,,,,,,,,
367,PT09M52.00S,2023-03-04T02:22:58.3Z,3,REGULAR,foul,personal,[],1631114,,,1610612762,69,52,2023-03-04T02:23:11Z,3630000,False,,,0,,J. Williams personal FOUL (3 PF),"[1631114, 203482]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,,2714.0,3.0,0.0,Olynyk,203482.0,,,,,,,,,
370,PT09M45.00S,2023-03-04T02:23:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,93.51182654402102,53.18627450980392,1610612762,69,54,2023-03-04T02:23:29Z,3650000,False,16.0,8.0,1,right,L. Markkanen cutting Layup (8 PTS) (K. Olynyk 3 AST),"[1628374, 203482]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.8,Made,8.0,K. Olynyk,203482.0,3.0,,,,,,,,,,,,,,
372,PT09M35.00S,2023-03-04T02:23:34.4Z,3,REGULAR,3pt,Jump Shot,[],1629652,31.61957950065703,71.56862745098039,1610612760,69,54,2023-03-04T02:23:39Z,3670000,False,-108.0,245.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
373,PT09M31.00S,2023-03-04T02:23:38.4Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,69,54,2023-03-04T02:23:39Z,3680000,False,,,0,,W. Kessler REBOUND (Off:2 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,372.0,,,,9.0,7.0,2.0
374,PT09M25.00S,2023-03-04T02:23:52.8Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612762,69,54,2023-03-04T02:23:58Z,3690000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1629652, 1628374]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,
376,PT09M25.00S,2023-03-04T02:24:11.3Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,69,55,2023-03-04T02:24:11Z,3710000,False,,,0,,L. Markkanen Free Throw 1 of 2 (9 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
377,PT09M25.00S,2023-03-04T02:24:27.0Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,69,56,2023-03-04T02:24:27Z,3720000,False,,,0,,L. Markkanen Free Throw 2 of 2 (10 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
378,PT09M08.00S,2023-03-04T02:24:46.8Z,3,REGULAR,3pt,Jump Shot,[],1630198,30.305519053876477,68.38235294117648,1610612760,72,56,2023-03-04T02:24:51Z,3730000,False,-92.0,232.0,1,left,I. Joe 24' 3PT  (17 PTS) (J. Giddey 10 AST),"[1630198, 1630581]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.99,Made,17.0,J. Giddey,1630581.0,10.0,,,,,,,,,,,,,,
380,PT08M52.00S,2023-03-04T02:25:02.9Z,3,REGULAR,turnover,lost ball,[],1629659,,,1610612762,72,56,2023-03-04T02:25:09Z,3750000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (6 TO),"[1629659, 1631114]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,6.0,Williams,1631114.0,,,
381,PT08M52.00S,2023-03-04T02:25:02.9Z,3,REGULAR,steal,,[],1631114,,,1610612760,72,56,2023-03-04T02:25:04Z,3760000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
382,PT08M49.00S,2023-03-04T02:25:06.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,7.5722733245729295,47.794117647058826,1610612760,74,56,2023-03-04T02:25:15Z,3770000,False,11.0,19.0,1,left,J. Williams running DUNK (14 PTS),[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.17,Made,14.0,,,,,,,,,,,,,,,,,
383,PT08M48.00S,2023-03-04T02:25:12.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,74,56,2023-03-04T02:25:12Z,3780000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M39.00S,2023-03-04T02:28:17.0Z,3,REGULAR,turnover,8-second-violation,['team'],0,,,1610612762,74,56,2023-03-04T02:28:33Z,3790000,False,,,0,,UTA 8-second-violation Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,1628159.0,,,,,,,,,,,,,
385,PT08M16.00S,2023-03-04T02:29:00.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,27.94021024967148,80.3921568627451,1610612760,74,56,2023-03-04T02:30:09Z,3800000,False,-152.0,210.0,1,left,MISS I. Joe 25' pullup 3PT - blocked,"[1630198, 203482]",1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,Olynyk,203482.0,,,,,,,
395,PT08M16.00S,2023-03-04T02:29:00.5Z,3,REGULAR,block,,[],203482,,,1610612760,74,56,2023-03-04T02:29:27Z,3805000,False,,,0,,K. Olynyk BLOCK (3 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
386,PT08M14.00S,2023-03-04T02:29:02.5Z,3,REGULAR,rebound,offensive,[],1630198,,,1610612760,74,56,2023-03-04T02:29:05Z,3810000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,385.0,,,,2.0,1.0,1.0
387,PT08M12.00S,2023-03-04T02:29:03.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630198,32.14520367936925,77.94117647058823,1610612760,74,56,2023-03-04T02:30:37Z,3820000,False,-140.0,250.0,1,left,MISS I. Joe 28' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,28.61,Missed,,,,,,,,,,,,,,,,,,
388,PT08M12.00S,2023-03-04T02:29:03.9Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,74,56,2023-03-04T02:29:09Z,3830000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,387.0,,,,5.0,3.0,2.0
389,PT08M07.00S,2023-03-04T02:29:09.8Z,3,REGULAR,turnover,bad pass,[],1628374,,,1610612762,74,56,2023-03-04T02:29:15Z,3840000,False,,,0,,L. Markkanen bad pass TURNOVER (5 TO),"[1628374, 1631114]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,5.0,Williams,1631114.0,,,
390,PT08M07.00S,2023-03-04T02:29:09.8Z,3,REGULAR,steal,,[],1631114,,,1610612760,74,56,2023-03-04T02:29:13Z,3850000,False,,,0,,J. Williams STEAL (3 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
391,PT08M01.00S,2023-03-04T02:29:15.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630198,16.376478318002626,96.32352941176471,1610612760,74,56,2023-03-04T02:31:17Z,3860000,False,-232.0,101.0,1,left,MISS I. Joe 25' running 3PT,[1630198],1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
392,PT07M59.00S,2023-03-04T02:29:17.0Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,74,56,2023-03-04T02:29:21Z,3870000,False,,,0,,W. Kessler REBOUND (Off:2 Def:8),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,391.0,,,,10.0,8.0,2.0
393,PT07M54.00S,2023-03-04T02:29:25.4Z,3,REGULAR,foul,personal,[],1629652,,,1610612762,74,56,2023-03-04T02:29:30Z,3880000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1628374]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,,,,2714.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,
396,PT07M41.00S,2023-03-04T02:29:56.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,89.56964520367937,40.931372549019606,1610612762,74,56,2023-03-04T02:30:02Z,3900000,False,-45.0,46.0,1,right,MISS K. Olynyk 6' driving Layup - blocked,"[203482, 1630581]",1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,6.42,Missed,,,,,,,,,,Giddey,1630581.0,,,,,,,
397,PT07M41.00S,2023-03-04T02:29:56.5Z,3,REGULAR,block,,[],1630581,,,1610612762,74,56,2023-03-04T02:29:59Z,3910000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT07M38.00S,2023-03-04T02:29:59.5Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612762,74,56,2023-03-04T02:30:02Z,3920000,False,,,0,,L. Markkanen REBOUND (Off:3 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,396.0,,,,6.0,3.0,3.0
399,PT07M38.00S,2023-03-04T02:30:00.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,91.80354796320631,48.77450980392157,1610612762,74,58,2023-03-04T02:30:06Z,3930000,False,-6.0,25.0,1,right,L. Markkanen putback Layup (12 PTS),[1628374],1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.52,Made,12.0,,,,,,,,,,,,,,,,,
400,PT07M34.00S,2023-03-04T02:30:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.732588699080158,45.588235294117645,1610612760,76,58,2023-03-04T02:32:22Z,3940000,False,22.0,1.0,1,left,J. Giddey driving finger roll Layup (14 PTS),[1630581],1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.21,Made,14.0,,,,,,,,,,,,,,,,,
401,PT07M24.00S,2023-03-04T02:30:14.2Z,3,REGULAR,3pt,Jump Shot,[],203482,66.5735873850197,43.627450980392155,1610612762,76,61,2023-03-04T02:30:19Z,3950000,False,-32.0,262.0,1,right,K. Olynyk 26' 3PT  (9 PTS) (T. Horton-Tucker 5 AST),"[203482, 1629659]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,26.36,Made,9.0,T. Horton-Tucker,1629659.0,5.0,,,,,,,,,,,,,,
403,PT06M58.00S,2023-03-04T02:30:41.1Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,76,61,2023-03-04T02:30:49Z,3970000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,,,,,202027.0,,,,,,,,1.0,,,,,
404,PT06M58.00S,2023-03-04T02:30:43.6Z,3,REGULAR,substitution,out,[],1631119,,,1610612762,76,61,2023-03-04T02:30:45Z,3980000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M58.00S,2023-03-04T02:30:43.6Z,3,REGULAR,substitution,in,[],203967,,,1610612762,76,61,2023-03-04T02:30:45Z,3990000,False,,,0,,SUB in: D. Saric,[203967],1610612760.0,OKC,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M48.00S,2023-03-04T02:31:03.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,92.19776609724047,59.068627450980394,1610612762,76,61,2023-03-04T02:31:18Z,4000000,False,45.0,21.0,1,right,MISS L. Markkanen turnaround Shot - blocked,"[1628374, 1631114]",1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,Williams,1631114.0,,,,,,,
410,PT06M48.00S,2023-03-04T02:31:03.7Z,3,REGULAR,block,,[],1631114,,,1610612762,76,61,2023-03-04T02:31:29Z,4005000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT06M47.00S,2023-03-04T02:31:04.7Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612762,76,61,2023-03-04T02:31:29Z,4010000,False,,,0,,L. Markkanen REBOUND (Off:4 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,406.0,,,,7.0,3.0,4.0
408,PT06M47.00S,2023-03-04T02:31:06.6Z,3,REGULAR,foul,personal,['2freethrow'],203967,,,1610612762,76,61,2023-03-04T02:31:11Z,4020000,False,,,0,,D. Saric shooting personal FOUL (2 PF) (Markkanen 2 FT),"[203967, 1628374]",1610612760.0,OKC,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,
411,PT06M47.00S,2023-03-04T02:31:33.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628374,,,1610612762,76,62,2023-03-04T02:31:33Z,4040000,False,,,0,,L. Markkanen Free Throw 1 of 2 (13 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
412,PT06M47.00S,2023-03-04T02:31:49.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628374,,,1610612762,76,63,2023-03-04T02:31:49Z,4050000,False,,,0,,L. Markkanen Free Throw 2 of 2 (14 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
413,PT06M34.00S,2023-03-04T02:32:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203967,6.915243101182654,53.431372549019606,1610612760,78,63,2023-03-04T02:32:09Z,4060000,False,-17.0,13.0,1,left,D. Saric cutting Layup (8 PTS) (J. Giddey 11 AST),"[203967, 1630581]",1610612760.0,OKC,cutting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,2.13,Made,8.0,J. Giddey,1630581.0,11.0,,,,,,,,,,,,,,
415,PT06M15.00S,2023-03-04T02:32:22.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,89.56964520367937,54.41176470588235,1610612762,78,65,2023-03-04T02:32:28Z,4080000,False,22.0,46.0,1,right,K. Olynyk turnaround Jump Shot (11 PTS),[203482],1610612762.0,UTA,turnaround,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,11.0,,,,,,,,,,,,,,,,,
416,PT05M58.00S,2023-03-04T02:32:40.2Z,3,REGULAR,3pt,Jump Shot,[],203967,6.258212877792378,95.83333333333334,1610612760,81,65,2023-03-04T02:32:44Z,4090000,False,-229.0,6.0,1,left,D. Saric 3PT  (11 PTS) (I. Joe 2 AST),"[203967, 1630198]",1610612760.0,OKC,,,,Saric,D. Saric,,,,,Left Corner 3,24+ Left,22.93,Made,11.0,I. Joe,1630198.0,2.0,,,,,,,,,,,,,,
418,PT05M40.00S,2023-03-04T02:32:59.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203967,,,1610612762,81,65,2023-03-04T02:33:14Z,4110000,False,,,0,,D. Saric shooting personal FOUL (3 PF) (Olynyk 2 FT),"[203967, 203482]",1610612760.0,OKC,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,3.0,0.0,Olynyk,203482.0,,,,,,,,,
420,PT05M40.00S,2023-03-04T02:33:25.0Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,81,66,2023-03-04T02:33:25Z,4130000,False,,,0,,K. Olynyk Free Throw 1 of 2 (12 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
421,PT05M40.00S,2023-03-04T02:33:27.0Z,3,REGULAR,substitution,out,[],1631114,,,1610612762,81,66,2023-03-04T02:33:30Z,4140000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M40.00S,2023-03-04T02:33:27.0Z,3,REGULAR,substitution,in,[],1630598,,,1610612762,81,66,2023-03-04T02:33:30Z,4150000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M40.00S,2023-03-04T02:33:45.0Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,81,67,2023-03-04T02:33:45Z,4160000,False,,,0,,K. Olynyk Free Throw 2 of 2 (13 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
424,PT05M24.00S,2023-03-04T02:34:02.3Z,3,REGULAR,3pt,Jump Shot,[],1630198,28.465834428383708,78.43137254901961,1610612760,81,67,2023-03-04T02:34:07Z,4170000,False,-142.0,215.0,1,left,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
425,PT05M21.00S,2023-03-04T02:34:05.3Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,81,67,2023-03-04T02:34:07Z,4180000,False,,,0,,L. Markkanen REBOUND (Off:4 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,424.0,,,,8.0,4.0,4.0
426,PT05M14.00S,2023-03-04T02:34:16.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203967,,,1610612762,81,67,2023-03-04T02:34:31Z,4190000,False,,,0,,D. Saric shooting personal FOUL (4 PF) (Markkanen 2 FT),"[203967, 1628374]",1610612760.0,OKC,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,4.0,0.0,Markkanen,1628374.0,,,,,,,,,
428,PT05M14.00S,2023-03-04T02:34:44.1Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,81,68,2023-03-04T02:34:44Z,4210000,False,,,0,,L. Markkanen Free Throw 1 of 2 (15 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
