actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
246,PT05M14.00S,2022-10-26T00:48:19.0Z,2,REGULAR,substitution,in,[],1628983,,,1610612746,33,33,2022-10-26T00:48:31Z,2440000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M14.00S,2022-10-26T00:48:19.0Z,2,REGULAR,substitution,in,[],202322,,,1610612746,33,33,2022-10-26T00:48:31Z,2450000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M14.00S,2022-10-26T00:48:19.0Z,2,REGULAR,substitution,in,[],1626181,,,1610612746,33,33,2022-10-26T00:48:31Z,2460000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M03.00S,2022-10-26T00:48:53.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,12.040078843626807,35.78431372549019,1610612746,33,35,2022-10-26T00:48:58Z,2470000,71.0,61.0,1,left,I. Zubac 9' turnaround Hook (6 PTS) (N. Batum 1 AST),"[1627826, 201587]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,9.35,Made,,,,,6.0,,,,N. Batum,201587.0,1.0,,,,,,,
251,PT04M45.00S,2022-10-26T00:49:11.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,86.67871222076215,53.431372549019606,1610612760,35,35,2022-10-26T00:59:06Z,2490000,17.0,73.0,1,right,D. Bazley 7' fadeaway Jump Shot (4 PTS),[1629647],1610612760.0,OKC,fadeaway,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,7.47,Made,,,,,4.0,,,,,,,,,,,,,
252,PT04M24.00S,2022-10-26T00:49:32.7Z,2,REGULAR,3pt,Jump Shot,[],1626181,30.17411300919842,20.833333333333336,1610612746,35,35,2022-10-26T00:49:36Z,2500000,146.0,231.0,1,left,MISS N. Powell 27' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,,
253,PT04M22.00S,2022-10-26T00:49:34.7Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,35,35,2022-10-26T00:49:36Z,2510000,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,,,252.0,4.0,4.0,0.0,,,,,,,,,,,,,,
254,PT04M19.00S,2022-10-26T00:49:39.7Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612760,35,35,2022-10-26T00:50:18Z,2520000,,,0,,R. Jackson shooting personal FOUL (1 PF) (Pokusevski 2 FT),"[202704, 1630197]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Pokusevski,1630197.0
256,PT04M19.00S,2022-10-26T00:50:22.1Z,2,REGULAR,freethrow,1 of 2,[],1630197,,,1610612760,35,35,2022-10-26T00:50:27Z,2540000,,,0,,MISS A. Pokusevski Free Throw 1 of 2,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
257,PT04M19.00S,2022-10-26T00:50:22.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,35,35,2022-10-26T00:50:27Z,2550000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,
258,PT04M19.00S,2022-10-26T00:50:22.1Z,2,REGULAR,freethrow,2 of 2,[],1630197,,,1610612760,35,35,2022-10-26T00:50:27Z,2560000,,,0,,MISS A. Pokusevski Free Throw 2 of 2,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT04M14.00S,2022-10-26T00:50:27.1Z,2,REGULAR,rebound,offensive,[],203488,,,1610612760,35,35,2022-10-26T00:50:27Z,2570000,,,0,,M. Muscala REBOUND (Off:1 Def:0),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,258.0,1.0,0.0,1.0,,,,,,,,,,,,,,
260,PT04M14.00S,2022-10-26T00:50:25.2Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612760,35,35,2022-10-26T00:50:37Z,2580000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[202704, 1628983]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Gilgeous-Alexander,1628983.0
262,PT04M14.00S,2022-10-26T00:50:38.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628983,,,1610612760,36,35,2022-10-26T00:50:38Z,2600000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
263,PT04M14.00S,2022-10-26T00:50:39.4Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,36,35,2022-10-26T00:50:42Z,2610000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M14.00S,2022-10-26T00:50:39.4Z,2,REGULAR,substitution,in,[],1630526,,,1610612760,36,35,2022-10-26T00:50:42Z,2620000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M14.00S,2022-10-26T00:50:51.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628983,,,1610612760,37,35,2022-10-26T00:50:51Z,2630000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
266,PT04M02.00S,2022-10-26T00:51:07.0Z,2,REGULAR,2pt,Jump Shot,[],202322,20.844283837056505,30.88235294117647,1610612746,37,35,2022-10-26T00:51:11Z,2640000,96.0,143.0,1,left,MISS J. Wall 17' pullup Shot,[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,17.23,Missed,,,,,,,,,,,,,,,,,,
267,PT04M01.00S,2022-10-26T00:51:08.6Z,2,REGULAR,rebound,offensive,[],202322,,,1610612746,37,35,2022-10-26T00:51:08Z,2650000,,,0,,J. Wall REBOUND (Off:1 Def:0),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,,,266.0,1.0,0.0,1.0,,,,,,,,,,,,,,
268,PT03M58.00S,2022-10-26T00:51:12.8Z,2,REGULAR,foul,offensive,[],1626181,,,1610612746,37,35,2022-10-26T01:47:00Z,2660000,,,0,,N. Powell charge offensive FOUL (1 PF),"[1626181, 1629026]",1610612746.0,LAC,charge,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Williams,1629026.0
270,PT03M58.00S,2022-10-26T00:51:12.8Z,2,REGULAR,turnover,offensive foul,[],1626181,,,1610612746,37,35,2022-10-26T00:51:12Z,2680000,,,0,,N. Powell offensive foul TURNOVER (2 TO),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,202058.0,,,,
271,PT03M39.00S,2022-10-26T00:51:48.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,79.58278580814718,67.40196078431373,1610612760,37,35,2022-10-26T00:51:52Z,2690000,87.0,139.0,1,right,MISS S. Gilgeous-Alexander 16' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,16.43,Missed,,,,,,,,,,,,,,,,,,
272,PT03M36.00S,2022-10-26T00:51:51.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,37,35,2022-10-26T00:51:52Z,2700000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Right Center,,,271.0,3.0,3.0,0.0,,,,,,,,,,,,,,
273,PT03M32.00S,2022-10-26T00:51:55.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202704,30.17411300919842,31.862745098039213,1610612746,37,35,2022-10-26T00:52:07Z,2710000,91.0,231.0,1,left,MISS R. Jackson 24' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
274,PT03M29.00S,2022-10-26T00:52:00.5Z,2,REGULAR,rebound,offensive,[],201587,,,1610612746,37,35,2022-10-26T00:52:00Z,2720000,,,0,,N. Batum REBOUND (Off:1 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,273.0,4.0,3.0,1.0,,,,,,,,,,,,,,
275,PT03M29.00S,2022-10-26T00:52:04.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630526,,,1610612746,37,35,2022-10-26T00:52:12Z,2730000,,,0,,J. Robinson-Earl personal FOUL (1 PF) (Batum 2 FT),"[1630526, 201587]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Batum,201587.0
277,PT03M29.00S,2022-10-26T00:52:26.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201587,,,1610612746,37,36,2022-10-26T00:52:26Z,2750000,,,0,,N. Batum Free Throw 1 of 2 (4 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
278,PT03M29.00S,2022-10-26T00:52:27.3Z,2,REGULAR,substitution,out,[],203488,,,1610612746,37,36,2022-10-26T00:52:35Z,2760000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M29.00S,2022-10-26T00:52:27.3Z,2,REGULAR,substitution,out,[],1629647,,,1610612746,37,36,2022-10-26T00:52:35Z,2770000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M29.00S,2022-10-26T00:52:27.3Z,2,REGULAR,substitution,in,[],1630544,,,1610612746,37,36,2022-10-26T00:52:35Z,2780000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M29.00S,2022-10-26T00:52:27.3Z,2,REGULAR,substitution,in,[],1629652,,,1610612746,37,36,2022-10-26T00:52:35Z,2790000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M29.00S,2022-10-26T00:52:46.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201587,,,1610612746,37,37,2022-10-26T00:52:46Z,2800000,,,0,,N. Batum Free Throw 2 of 2 (5 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
283,PT03M06.00S,2022-10-26T00:53:09.6Z,2,REGULAR,2pt,Jump Shot,[],1629652,78.40013140604468,43.627450980392155,1610612760,39,37,2022-10-26T00:53:15Z,2810000,-32.0,151.0,1,right,L. Dort 15' pullup Jump Shot (2 PTS),[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,8-16 Center,15.38,Made,,,,,2.0,,,,,,,,,,,,,
284,PT03M00.00S,2022-10-26T00:53:24.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612746,39,37,2022-10-26T00:53:34Z,2820000,,,0,,L. Dort personal FOUL (1 PF) (Wall 2 FT),"[1629652, 202322]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Wall,202322.0
286,PT03M00.00S,2022-10-26T00:53:51.1Z,2,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,39,37,2022-10-26T00:53:51Z,2840000,,,0,,MISS J. Wall Free Throw 1 of 2,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
287,PT03M00.00S,2022-10-26T00:53:51.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,39,37,2022-10-26T00:53:51Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,,,,,
288,PT03M00.00S,2022-10-26T00:53:52.7Z,2,REGULAR,substitution,out,[],202704,,,1610612746,39,37,2022-10-26T00:54:02Z,2860000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M00.00S,2022-10-26T00:53:52.7Z,2,REGULAR,substitution,in,[],1628379,,,1610612746,39,37,2022-10-26T00:54:02Z,2870000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M00.00S,2022-10-26T00:54:16.0Z,2,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,39,38,2022-10-26T00:54:16Z,2880000,,,0,,J. Wall Free Throw 2 of 2 (3 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
291,PT02M52.00S,2022-10-26T00:54:25.1Z,2,REGULAR,turnover,bad pass,[],1628983,,,1610612760,39,38,2022-10-26T00:54:28Z,2890000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1628379]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Kennard,1628379.0,,,,,,,,,,
292,PT02M52.00S,2022-10-26T00:54:25.1Z,2,REGULAR,steal,,[],1628379,,,1610612746,39,38,2022-10-26T00:54:26Z,2900000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT02M46.00S,2022-10-26T00:54:31.8Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612746,39,38,2022-10-26T00:54:35Z,2910000,,,0,,N. Powell lost ball TURNOVER (3 TO),"[1626181, 1630526]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,Robinson-Earl,1630526.0,,,,,,,,,,
294,PT02M46.00S,2022-10-26T00:54:31.8Z,2,REGULAR,steal,,[],1630526,,,1610612760,39,38,2022-10-26T01:12:44Z,2920000,,,0,,J. Robinson-Earl STEAL (2 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT02M29.00S,2022-10-26T00:54:48.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,69.85873850197109,72.79411764705883,1610612760,42,38,2022-10-26T00:54:52Z,2930000,114.0,231.0,1,right,T. Mann 25' 3PT pullup (13 PTS) (S. Gilgeous-Alexander 2 AST),"[1630544, 1628983]",1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.74,Made,,,,,13.0,,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,
297,PT02M04.00S,2022-10-26T00:55:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,19.793035479632064,64.2156862745098,1610612746,42,38,2022-10-26T00:55:17Z,2950000,-71.0,134.0,1,left,MISS L. Kennard 15' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,15.13,Missed,,,,,,,,,,,,,,,,,,
298,PT02M02.00S,2022-10-26T00:55:15.0Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,42,38,2022-10-26T00:55:17Z,2960000,,,0,,I. Zubac REBOUND (Off:3 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,297.0,6.0,3.0,3.0,,,,,,,,,,,,,,
299,PT01M58.00S,2022-10-26T00:55:19.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201587,7.30946123521682,3.1862745098039214,1610612746,42,41,2022-10-26T00:55:24Z,2970000,234.0,16.0,1,left,N. Batum 3PT  (8 PTS) (J. Wall 4 AST),"[201587, 202322]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.47,Made,,,,,8.0,,,,J. Wall,202322.0,4.0,,,,,,,
301,PT01M46.00S,2022-10-26T00:55:30.2Z,2,REGULAR,2pt,Jump Shot,[],1628983,87.99277266754271,85.04901960784314,1610612760,42,41,2022-10-26T00:55:34Z,2990000,175.0,60.0,1,right,MISS S. Gilgeous-Alexander 18' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,18.53,Missed,,,,,,,,,,,,,,,,,,
302,PT01M44.00S,2022-10-26T00:55:32.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,42,41,2022-10-26T00:55:34Z,3000000,,,0,,I. Zubac REBOUND (Off:3 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right,,,301.0,7.0,4.0,3.0,,,,,,,,,,,,,,
303,PT01M42.00S,2022-10-26T00:55:37.0Z,2,REGULAR,foul,offensive,[],202322,,,1610612746,42,41,2022-10-26T00:55:44Z,3010000,,,0,,J. Wall charge offensive FOUL (1 PF),"[202322, 1630544]",1610612746.0,LAC,charge,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Mann,1630544.0
305,PT01M42.00S,2022-10-26T00:55:37.0Z,2,REGULAR,turnover,offensive foul,[],202322,,,1610612746,42,41,2022-10-26T00:55:37Z,3030000,,,0,,J. Wall offensive foul TURNOVER (2 TO),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,202058.0,,,,
306,PT01M42.00S,2022-10-26T00:55:43.4Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,42,41,2022-10-26T00:55:49Z,3040000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M42.00S,2022-10-26T00:55:43.4Z,2,REGULAR,substitution,out,[],1626181,,,1610612760,42,41,2022-10-26T00:55:49Z,3050000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M42.00S,2022-10-26T00:55:43.4Z,2,REGULAR,substitution,in,[],1630197,,,1610612760,42,41,2022-10-26T00:55:49Z,3060000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M42.00S,2022-10-26T00:55:43.4Z,2,REGULAR,substitution,in,[],1629611,,,1610612760,42,41,2022-10-26T00:55:49Z,3070000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M42.00S,2022-10-26T00:55:54.9Z,2,REGULAR,substitution,out,[],201587,,,1610612760,42,41,2022-10-26T00:55:59Z,3080000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M42.00S,2022-10-26T00:55:54.9Z,2,REGULAR,substitution,in,[],203496,,,1610612760,42,41,2022-10-26T00:55:59Z,3090000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M33.00S,2022-10-26T00:56:20.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,82.7365308804205,93.87254901960785,1610612760,42,41,2022-10-26T00:56:25Z,3100000,219.0,110.0,1,right,MISS J. Robinson-Earl 24' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,24.53,Missed,,,,,,,,,,,,,,,,,,
313,PT01M29.00S,2022-10-26T00:56:24.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,42,41,2022-10-26T00:56:25Z,3110000,,,0,,I. Zubac REBOUND (Off:3 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,312.0,8.0,5.0,3.0,,,,,,,,,,,,,,
314,PT01M22.00S,2022-10-26T00:56:30.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,11.251642575558476,35.78431372549019,1610612746,42,43,2022-10-26T00:56:35Z,3120000,71.0,53.0,1,left,J. Wall 8' pullup Jump Shot (5 PTS),[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Right,8.89,Made,,,,,5.0,,,,,,,,,,,,,
315,PT01M06.00S,2022-10-26T00:56:46.0Z,2,REGULAR,3pt,Jump Shot,[],1630544,70.90998685939553,76.47058823529412,1610612760,42,43,2022-10-26T01:07:47Z,3130000,132.0,221.0,1,right,MISS T. Mann 25' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
316,PT01M05.00S,2022-10-26T00:56:47.0Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,42,43,2022-10-26T00:56:51Z,3140000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,315.0,5.0,4.0,1.0,,,,,,,,,,,,,,
317,PT01M05.00S,2022-10-26T00:56:49.9Z,2,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612760,42,43,2022-10-26T00:56:59Z,3150000,,,0,,L. Kennard shooting personal FOUL (1 PF) (Robinson-Earl 2 FT),"[1628379, 1630526]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Robinson-Earl,1630526.0
319,PT01M05.00S,2022-10-26T00:57:12.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630526,,,1610612760,43,43,2022-10-26T00:57:12Z,3170000,,,0,,J. Robinson-Earl Free Throw 1 of 2 (1 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
320,PT01M05.00S,2022-10-26T00:57:12.7Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,43,43,2022-10-26T00:57:17Z,3180000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M05.00S,2022-10-26T00:57:12.7Z,2,REGULAR,substitution,in,[],1629647,,,1610612760,43,43,2022-10-26T00:57:17Z,3190000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M05.00S,2022-10-26T00:57:31.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630526,,,1610612760,44,43,2022-10-26T00:57:31Z,3200000,,,0,,J. Robinson-Earl Free Throw 2 of 2 (2 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
323,PT00M58.20S,2022-10-26T00:57:44.8Z,2,REGULAR,2pt,Jump Shot,[],1628379,25.706307490144546,56.127450980392155,1610612746,44,43,2022-10-26T00:57:51Z,3210000,-31.0,189.0,1,left,MISS L. Kennard 19' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,19.16,Missed,,,,,,,,,,,,,,,,,,
324,PT00M54.90S,2022-10-26T00:57:48.1Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,44,43,2022-10-26T00:57:51Z,3220000,,,0,,D. Bazley REBOUND (Off:2 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Mid-Range,16-24 Center,,,323.0,6.0,4.0,2.0,,,,,,,,,,,,,,
325,PT00M43.90S,2022-10-26T00:57:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,83.78777923784494,64.4607843137255,1610612760,46,43,2022-10-26T01:08:48Z,3230000,72.0,100.0,1,right,S. Gilgeous-Alexander 12' fadeaway Jump Shot (14 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,12.33,Made,,,,,14.0,,,,,,,,,,,,,
326,PT00M33.80S,2022-10-26T00:58:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,19.793035479632064,61.029411764705884,1610612746,46,43,2022-10-26T00:58:21Z,3240000,-55.0,134.0,1,left,MISS J. Wall 14' pullup Shot,[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,14.45,Missed,,,,,,,,,,,,,,,,,,
327,PT00M31.50S,2022-10-26T00:58:19.0Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,46,43,2022-10-26T00:58:21Z,3250000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,,326.0,6.0,5.0,1.0,,,,,,,,,,,,,,
