actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
328,PT11M52.00S,2022-11-04T01:20:25.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,89.83245729303549,39.21568627450981,1610612760,59,71,2022-11-04T01:20:31Z,3260000,-54.0,43.0,1,right,J. Giddey 6' turnaround Hook (8 PTS) (S. Gilgeous-Alexander 2 AST),"[1630581, 1628983]",1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,8.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,
329,PT11M23.00S,2022-11-04T01:20:55.5Z,3,REGULAR,3pt,Jump Shot,[],1629008,16.376478318002626,94.11764705882352,1610612743,59,71,2022-11-04T01:22:34Z,3270000,-221.0,101.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.28,Missed,,,,,,,,,,,,,,,,,,
330,PT11M18.00S,2022-11-04T01:21:00.5Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,59,71,2022-11-04T01:22:34Z,3280000,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,,,,,,,329.0,1.0,1.0,0.0,,,,,,,,,,
331,PT11M07.00S,2022-11-04T01:21:11.6Z,3,REGULAR,foul,personal,['2freethrow'],203484,,,1610612760,59,71,2022-11-04T01:21:19Z,3290000,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[203484, 1628983]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1198.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
333,PT11M07.00S,2022-11-04T01:21:39.2Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,60,71,2022-11-04T01:21:39Z,3310000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
334,PT11M07.00S,2022-11-04T01:21:45.9Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,61,71,2022-11-04T01:21:45Z,3320000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
335,PT10M47.00S,2022-11-04T01:22:18.4Z,3,REGULAR,turnover,3-second-violation,[],203999,,,1610612743,61,71,2022-11-04T02:16:42Z,3330000,,,0,,N. Jokic 3-second-violation TURNOVER (3 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1198.0,,,,,3.0,,,,
336,PT10M41.00S,2022-11-04T01:22:36.1Z,3,REGULAR,foul,offensive,[],1628983,,,1610612760,61,71,2022-11-04T01:22:48Z,3340000,,,0,,S. Gilgeous-Alexander charge offensive FOUL (2 PF),"[1628983, 1627750]",1610612760.0,OKC,charge,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203177.0,2.0,0.0,Murray,1627750.0,,,,,
338,PT10M41.00S,2022-11-04T01:22:36.1Z,3,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,61,71,2022-11-04T01:22:36Z,3360000,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (4 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203177.0,,,,,4.0,,,,
339,PT10M29.00S,2022-11-04T01:23:13.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,29.517082785808146,77.94117647058823,1610612743,61,71,2022-11-04T01:23:18Z,3370000,-140.0,225.0,1,left,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
340,PT10M26.00S,2022-11-04T01:23:16.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,61,71,2022-11-04T01:23:18Z,3380000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,339.0,2.0,2.0,0.0,,,,,,,,,,
341,PT10M23.00S,2022-11-04T01:23:20.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203488,93.24901445466492,44.36274509803921,1610612760,61,71,2022-11-04T01:23:36Z,3390000,-28.0,11.0,1,right,MISS M. Muscala running Layup,[203488],1610612760.0,OKC,running,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
342,PT10M19.00S,2022-11-04T01:23:24.2Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,61,71,2022-11-04T01:23:36Z,3400000,,,0,,D. Bazley REBOUND (Off:1 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,341.0,2.0,1.0,1.0,,,,,,,,,,
343,PT10M19.00S,2022-11-04T01:23:23.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629647,94.40999984741211,50.0,1610612760,61,71,2022-11-04T01:27:07Z,3410000,0.0,0.0,1,right,MISS D. Bazley tip DUNK,[1629647],1610612760.0,OKC,tip,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
344,PT10M19.00S,2022-11-04T01:23:23.5Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,61,71,2022-11-04T01:25:19Z,3420000,,,0,,D. Bazley REBOUND (Off:2 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,343.0,3.0,1.0,2.0,,,,,,,,,,
345,PT10M17.00S,2022-11-04T01:23:25.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628983,93.64323258869908,49.50980392156863,1610612760,63,71,2022-11-04T01:27:18Z,3435000,-2.0,7.0,1,right,S. Gilgeous-Alexander cutting DUNK (25 PTS) (D. Bazley 1 AST),"[1628983, 1629647]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.77,Made,25.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,,,,
347,PT10M17.00S,2022-11-04T01:23:32.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,63,71,2022-11-04T01:24:11Z,3450000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M14.00S,2022-11-04T01:26:22.8Z,3,REGULAR,turnover,traveling,[],1629008,,,1610612743,63,71,2022-11-04T01:26:30Z,3480000,,,0,,M. Porter Jr. traveling TURNOVER (1 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,203177.0,,,,,1.0,,,,
349,PT09M59.00S,2022-11-04T01:26:48.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,76.95466491458606,6.862745098039216,1610612760,63,71,2022-11-04T01:26:54Z,3490000,-216.0,164.0,1,right,MISS J. Giddey 27' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
350,PT09M55.00S,2022-11-04T01:26:52.4Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,63,71,2022-11-04T01:26:54Z,3500000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,349.0,3.0,2.0,1.0,,,,,,,,,,
351,PT09M46.00S,2022-11-04T01:27:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,17.0335085413929,52.20588235294118,1610612743,63,73,2022-11-04T01:28:08Z,3510000,-11.0,108.0,1,left,N. Jokic 10' floating Jump Shot (4 PTS) (A. Gordon 3 AST),"[203999, 203932]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,10.82,Made,4.0,A. Gordon,203932.0,3.0,,,,,,,,,,,,,,
353,PT09M28.00S,2022-11-04T01:27:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,89.70105124835742,63.725490196078425,1610612760,63,73,2022-11-04T01:28:37Z,3530000,69.0,44.0,1,right,MISS S. Gilgeous-Alexander 8' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,8.17,Missed,,,,,,,,,,,,,,,,,,
354,PT09M26.00S,2022-11-04T01:27:20.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,63,73,2022-11-04T01:27:25Z,3540000,,,0,,N. Jokic REBOUND (Off:0 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,353.0,10.0,10.0,0.0,,,,,,,,,,
355,PT09M21.00S,2022-11-04T01:27:26.1Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,63,73,2022-11-04T01:38:36Z,3550000,,,0,,N. Jokic bad pass TURNOVER (4 TO),"[203999, 1629652]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,,,Dort,1629652.0
356,PT09M21.00S,2022-11-04T01:27:26.1Z,3,REGULAR,steal,,[],1629652,,,1610612760,63,73,2022-11-04T01:27:28Z,3560000,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT09M14.00S,2022-11-04T01:27:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,92.19776609724047,46.07843137254902,1610612760,65,73,2022-11-04T01:27:36Z,3570000,-20.0,21.0,1,right,L. Dort driving finger roll Layup (9 PTS),[1629652],1610612760.0,OKC,driving finger roll,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.86,Made,9.0,,,,,,,,,,,,,,,,,
358,PT08M48.00S,2022-11-04T01:27:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.30946123521682,47.05882352941176,1610612743,65,73,2022-11-04T01:28:05Z,3580000,15.0,16.0,1,left,MISS M. Porter Jr. Layup - blocked,"[1629008, 1629647]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,Bazley,1629647.0,,
359,PT08M48.00S,2022-11-04T01:27:58.5Z,3,REGULAR,block,,[],1629647,,,1610612743,65,73,2022-11-04T01:28:00Z,3590000,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT08M48.00S,2022-11-04T01:27:58.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,65,73,2022-11-04T01:28:05Z,3600000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,358.0,,,,,,,,,,,,,
362,PT08M37.00S,2022-11-04T01:28:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,83.919185282523,50.245098039215684,1610612760,65,73,2022-11-04T01:28:32Z,3620000,1.0,99.0,1,right,MISS J. Giddey 9' turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,9.87,Missed,,,,,,,,,,,,,,,,,,
363,PT08M34.00S,2022-11-04T01:28:30.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,65,73,2022-11-04T01:28:32Z,3630000,,,0,,N. Jokic REBOUND (Off:0 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,362.0,11.0,11.0,0.0,,,,,,,,,,
364,PT08M25.00S,2022-11-04T01:28:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.485545335085414,36.27450980392157,1610612743,65,73,2022-11-04T01:31:07Z,3640000,69.0,74.0,1,left,MISS N. Jokic 10' driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,10.11,Missed,,,,,,,,,,,,,,,,,,
365,PT08M22.00S,2022-11-04T01:28:41.5Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,65,73,2022-11-04T01:29:29Z,3650000,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,364.0,4.0,2.0,2.0,,,,,,,,,,
366,PT08M21.00S,2022-11-04T01:28:44.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,65,75,2022-11-04T01:29:36Z,3660000,0.0,0.0,1,left,A. Gordon tip DUNK (25 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.0,Made,25.0,,,,,,,,,,,,,,,,,
367,PT08M06.00S,2022-11-04T01:28:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.9060446780552,48.529411764705884,1610612760,67,75,2022-11-04T01:29:02Z,3670000,-7.0,5.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (27 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.88,Made,27.0,,,,,,,,,,,,,,,,,
368,PT07M55.00S,2022-11-04T01:29:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.915243101182654,49.01960784313725,1610612743,67,77,2022-11-04T01:31:50Z,3680000,5.0,13.0,1,left,N. Jokic driving Layup (6 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.34,Made,6.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,,,
370,PT07M45.00S,2022-11-04T01:29:18.8Z,3,REGULAR,3pt,Jump Shot,[],1630581,69.20170827858082,72.54901960784314,1610612760,70,77,2022-11-04T01:29:24Z,3700000,113.0,237.0,1,right,J. Giddey 26' 3PT pullup (11 PTS) (D. Bazley 2 AST),"[1630581, 1629647]",1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,26.24,Made,11.0,D. Bazley,1629647.0,2.0,,,,,,,,,,,,,,
371,PT07M22.00S,2022-11-04T01:29:41.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,8.229303547963205,63.970588235294116,1610612743,70,77,2022-11-04T01:29:47Z,3710000,-70.0,25.0,1,left,MISS J. Murray 7' turnaround Shot,[1627750],1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,,
372,PT07M19.00S,2022-11-04T01:29:44.5Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,70,77,2022-11-04T01:29:47Z,3720000,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,371.0,2.0,2.0,0.0,,,,,,,,,,
373,PT07M13.00S,2022-11-04T01:29:50.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,92.9862023653088,48.529411764705884,1610612760,72,77,2022-11-04T01:29:56Z,3730000,-7.0,13.0,1,right,L. Dort cutting Layup (11 PTS) (J. Giddey 3 AST),"[1629652, 1630581]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.53,Made,11.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
375,PT06M59.00S,2022-11-04T01:30:07.7Z,3,REGULAR,foul,offensive,[],203999,,,1610612743,72,77,2022-11-04T01:30:26Z,3750000,,,0,,N. Jokic offensive FOUL (2 PF),"[203999, 1629652]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203177.0,2.0,0.0,Dort,1629652.0,,,,,
377,PT06M59.00S,2022-11-04T01:30:07.7Z,3,REGULAR,turnover,offensive foul,[],203999,,,1610612743,72,77,2022-11-04T01:30:07Z,3770000,,,0,,N. Jokic offensive foul TURNOVER (5 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203177.0,,,,,5.0,,,,
378,PT06M59.00S,2022-11-04T01:30:15.2Z,3,REGULAR,substitution,out,[],1629008,,,1610612760,72,77,2022-11-04T01:30:21Z,3780000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M59.00S,2022-11-04T01:30:15.2Z,3,REGULAR,substitution,in,[],1628971,,,1610612760,72,77,2022-11-04T01:30:21Z,3790000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M51.00S,2022-11-04T01:30:41.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,93.9060446780552,48.03921568627451,1610612760,74,77,2022-11-04T01:30:46Z,3800000,-10.0,5.0,1,right,L. Dort driving Layup (13 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.09,Made,13.0,,,,,,,,,,,,,,,,,
381,PT06M51.00S,2022-11-04T01:30:43.9Z,3,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612760,74,77,2022-11-04T01:30:51Z,3810000,,,0,,B. Brown shooting personal FOUL (3 PF) (Dort 1 FT),"[1628971, 1629652]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,3.0,0.0,Dort,1629652.0,,,,,
383,PT06M51.00S,2022-11-04T01:31:07.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629652,,,1610612760,75,77,2022-11-04T01:31:07Z,3830000,,,0,,L. Dort Free Throw 1 of 1 (14 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
384,PT06M42.00S,2022-11-04T01:31:19.6Z,3,REGULAR,foul,personal,[],203488,,,1610612743,75,77,2022-11-04T01:31:26Z,3840000,,,0,,M. Muscala personal FOUL (1 PF),"[203488, 203999]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203177.0,1.0,0.0,Jokic,203999.0,,,,,
386,PT06M36.00S,2022-11-04T01:31:41.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.485545335085414,36.27450980392157,1610612743,75,79,2022-11-04T01:31:50Z,3860000,69.0,74.0,1,left,N. Jokic 10' Jump Shot (8 PTS) (B. Brown 3 AST),"[203999, 1628971]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,10.11,Made,8.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,
387,PT06M22.00S,2022-11-04T01:31:54.6Z,3,REGULAR,3pt,Jump Shot,[],203488,75.1149802890933,12.254901960784313,1610612760,75,79,2022-11-04T01:32:00Z,3870000,-189.0,181.0,1,right,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
388,PT06M20.00S,2022-11-04T01:31:56.6Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,75,79,2022-11-04T01:32:00Z,3880000,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,387.0,1.0,1.0,0.0,,,,,,,,,,
389,PT06M14.00S,2022-11-04T01:32:05.6Z,3,REGULAR,foul,personal,[],1630581,,,1610612743,75,79,2022-11-04T01:32:17Z,3890000,,,0,,J. Giddey personal FOUL (3 PF),"[1630581, 203999]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1198.0,3.0,0.0,Jokic,203999.0,,,,,
391,PT06M05.00S,2022-11-04T01:32:39.6Z,3,REGULAR,foul,personal,['2freethrow'],203488,,,1610612743,75,79,2022-11-04T01:32:54Z,3910000,,,0,,M. Muscala shooting personal FOUL (2 PF) (Jokic 2 FT),"[203488, 203999]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1198.0,2.0,0.0,Jokic,203999.0,,,,,
393,PT06M05.00S,2022-11-04T01:33:03.3Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,75,80,2022-11-04T01:33:03Z,3930000,,,0,,N. Jokic Free Throw 1 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
394,PT06M05.00S,2022-11-04T01:33:11.0Z,3,REGULAR,substitution,out,[],1629647,,,1610612743,75,80,2022-11-04T01:33:16Z,3940000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M05.00S,2022-11-04T01:33:11.0Z,3,REGULAR,substitution,in,[],1631114,,,1610612743,75,80,2022-11-04T01:33:16Z,3950000,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M05.00S,2022-11-04T01:33:28.1Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,75,81,2022-11-04T01:33:28Z,3960000,,,0,,N. Jokic Free Throw 2 of 2 (10 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
397,PT05M46.00S,2022-11-04T01:33:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,93.24901445466492,47.549019607843135,1610612760,77,81,2022-11-04T01:33:52Z,3970000,-12.0,11.0,1,right,J. Williams cutting Layup (8 PTS) (J. Giddey 4 AST),"[1631114, 1630581]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.65,Made,8.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,
399,PT05M34.00S,2022-11-04T01:33:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,6.389618922470433,53.431372549019606,1610612743,77,83,2022-11-04T01:34:05Z,3990000,-17.0,8.0,1,left,K. Caldwell-Pope cutting Layup (11 PTS) (N. Jokic 9 AST),"[203484, 203999]",1610612743.0,DEN,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.88,Made,11.0,N. Jokic,203999.0,9.0,,,,,,,,,,,,,,
401,PT05M16.00S,2022-11-04T01:34:16.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,88.51839684625493,96.81372549019608,1610612760,80,83,2022-11-04T01:34:22Z,4010000,234.0,55.0,1,right,J. Giddey 24' 3PT  (14 PTS) (J. Williams 2 AST),"[1630581, 1631114]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,24.06,Made,14.0,J. Williams,1631114.0,2.0,,,,,,,,,,,,,,
403,PT04M59.00S,2022-11-04T01:34:35.7Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,80,83,2022-11-04T01:34:46Z,4030000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (6 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1198.0,,,,,6.0,,,,
404,PT04M59.00S,2022-11-04T01:34:38.1Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,80,83,2022-11-04T01:34:49Z,4040000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M59.00S,2022-11-04T01:34:38.1Z,3,REGULAR,substitution,out,[],203488,,,1610612760,80,83,2022-11-04T01:34:49Z,4050000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M59.00S,2022-11-04T01:34:38.1Z,3,REGULAR,substitution,in,[],1630526,,,1610612760,80,83,2022-11-04T01:34:49Z,4060000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M59.00S,2022-11-04T01:34:38.1Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,80,83,2022-11-04T01:34:49Z,4070000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M53.00S,2022-11-04T01:35:04.8Z,3,REGULAR,turnover,traveling,[],1630581,,,1610612760,80,83,2022-11-04T01:35:14Z,4080000,,,0,,J. Giddey traveling TURNOVER (2 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203177.0,,,,,2.0,,,,
409,PT04M53.00S,2022-11-04T01:35:09.5Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,80,83,2022-11-04T01:35:15Z,4090000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
