actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
247,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,31,50,2023-02-14T01:54:03Z,2430000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,in,[],1629026,,,1610612760,31,50,2023-02-14T01:54:03Z,2440000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,in,[],1626204,,,1610612760,31,50,2023-02-14T01:54:03Z,2450000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,in,[],1627742,,,1610612760,31,50,2023-02-14T01:54:03Z,2460000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,out,[],202685,,,1610612760,31,50,2023-02-14T01:54:20Z,2470000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M43.00S,2023-02-14T01:53:47.7Z,2,REGULAR,substitution,in,[],1630631,,,1610612760,31,50,2023-02-14T01:54:20Z,2480000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M22.00S,2023-02-14T01:54:25.0Z,2,REGULAR,2pt,Jump Shot,[],1629652,78.9257555847569,63.48039215686274,1610612760,33,50,2023-02-14T01:54:29Z,2490000,False,67.0,146.0,1,right,L. Dort 16' pullup Jump Shot (2 PTS) (J. Williams 1 AST),"[1629652, 1631114]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,16.04,Made,2.0,,,,,,,,,,,,,,,J. Williams,1631114.0,1.0
254,PT05M02.00S,2023-02-14T01:54:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630631,20.844283837056505,90.93137254901961,1610612740,33,53,2023-02-14T01:54:49Z,2500000,False,-205.0,143.0,1,left,J. Alvarado 24' 3PT  (10 PTS) (L. Nance Jr. 3 AST),"[1630631, 1626204]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.99,Made,10.0,,,,,,,,,,,,,,,L. Nance Jr.,1626204.0,3.0
256,PT04M47.00S,2023-02-14T01:55:00.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,92.72339027595268,50.73529411764706,1610612760,35,53,2023-02-14T01:55:04Z,2520000,False,4.0,16.0,1,right,J. Williams cutting DUNK (9 PTS) (A. Wiggins 1 AST),"[1631114, 1630598]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.63,Made,9.0,,,,,,,,,,,,,,,A. Wiggins,1630598.0,1.0
258,PT04M30.00S,2023-02-14T01:55:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.703679369250986,49.754901960784316,1610612740,35,55,2023-02-14T01:55:20Z,2540000,False,1.0,20.0,1,left,B. Ingram driving Layup (18 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.99,Made,18.0,,,,,,,,,,,,,,,,,
259,PT04M19.00S,2023-02-14T01:55:29.0Z,2,REGULAR,3pt,Jump Shot,[],1631114,67.23061760840999,43.872549019607845,1610612760,38,55,2023-02-14T01:55:33Z,2550000,False,-31.0,256.0,1,right,J. Williams 25' 3PT step back (12 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.73,Made,12.0,,,,,,,,,,,,,,,,,
260,PT04M02.00S,2023-02-14T01:55:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630631,32.013797634691194,34.80392156862745,1610612740,38,55,2023-02-14T01:55:49Z,2560000,False,76.0,248.0,1,left,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
261,PT03M59.00S,2023-02-14T01:55:48.1Z,2,REGULAR,rebound,offensive,[],1630529,,,1610612740,38,55,2023-02-14T01:55:49Z,2570000,False,,,0,,H. Jones REBOUND (Off:1 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,260.0,3.0,2.0,1.0,,,,,,,,,,,,,
262,PT03M56.00S,2023-02-14T01:55:51.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,25.18068331143233,82.1078431372549,1610612740,38,55,2023-02-14T01:55:57Z,2580000,False,-161.0,184.0,1,left,MISS B. Ingram 24' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
263,PT03M53.00S,2023-02-14T01:55:54.5Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,38,55,2023-02-14T01:55:57Z,2590000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,262.0,3.0,2.0,1.0,,,,,,,,,,,,,
264,PT03M47.00S,2023-02-14T01:56:00.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,92.19776609724047,48.77450980392157,1610612760,40,55,2023-02-14T01:56:19Z,2600000,False,-6.0,21.0,1,right,K. Williams DUNK (5 PTS) (J. Williams 2 AST),"[1629026, 1631114]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,2.17,Made,5.0,,,,,,,,,,,,,,,J. Williams,1631114.0,2.0
266,PT03M47.00S,2023-02-14T01:56:09.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,40,55,2023-02-14T01:56:09Z,2620000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M47.00S,2023-02-14T01:57:20.9Z,2,REGULAR,substitution,out,[],1630230,,,1610612740,40,55,2023-02-14T01:57:32Z,2630000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M47.00S,2023-02-14T01:57:20.9Z,2,REGULAR,substitution,in,[],1626196,,,1610612740,40,55,2023-02-14T01:57:32Z,2640000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M32.00S,2023-02-14T01:57:50.5Z,2,REGULAR,2pt,Jump Shot,[],1627742,20.71287779237845,47.794117647058826,1610612740,40,55,2023-02-14T01:57:55Z,2650000,False,11.0,142.0,1,left,MISS B. Ingram 14' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,14.26,Missed,,,,,,,,,,,,,,,,,,
272,PT03M27.00S,2023-02-14T01:57:55.5Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,40,55,2023-02-14T01:57:55Z,2670000,False,,,0,,K. Williams REBOUND (Off:2 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Center,,,,270.0,3.0,1.0,2.0,,,,,,,,,,,,,
273,PT03M22.00S,2023-02-14T01:57:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,92.46057818659659,51.470588235294116,1610612760,42,55,2023-02-14T01:58:06Z,2680000,False,7.0,18.0,1,right,S. Gilgeous-Alexander running reverse Layup (10 PTS) (K. Williams 2 AST),"[1628983, 1629026]",1610612760.0,OKC,running reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.98,Made,10.0,,,,,,,,,,,,,,,K. Williams,1629026.0,2.0
276,PT02M56.00S,2023-02-14T01:58:40.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,10.988830486202366,35.049019607843135,1610612740,42,55,2023-02-14T01:58:44Z,2710000,False,75.0,51.0,1,left,MISS B. Ingram 9' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Right,9.04,Missed,,,,,,,,,,,,,,,,,,
277,PT02M54.00S,2023-02-14T01:58:42.6Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,42,55,2023-02-14T01:58:44Z,2720000,False,,,0,,K. Williams REBOUND (Off:2 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,276.0,4.0,2.0,2.0,,,,,,,,,,,,,
278,PT02M47.00S,2023-02-14T01:58:49.7Z,2,REGULAR,turnover,lost ball,[],1629026,,,1610612760,42,55,2023-02-14T01:58:52Z,2730000,False,,,0,,K. Williams lost ball TURNOVER (2 TO),"[1629026, 1630631]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,Alvarado,1630631.0,,,
279,PT02M47.00S,2023-02-14T01:58:49.7Z,2,REGULAR,steal,,[],1630631,,,1610612740,42,55,2023-02-14T01:58:51Z,2740000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT02M43.00S,2023-02-14T01:58:54.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627742,5.338370565045992,50.245098039215684,1610612740,42,57,2023-02-14T02:01:06Z,2750000,False,-1.0,-2.0,1,left,B. Ingram running alley-oop DUNK (20 PTS) (J. Richardson 3 AST),"[1627742, 1626196]",1610612740.0,NOP,running alley-oop,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,0.26,Made,20.0,,,,,,,,,,,,,,,J. Richardson,1626196.0,3.0
282,PT02M31.00S,2023-02-14T01:59:05.1Z,2,REGULAR,3pt,Jump Shot,[],1630598,96.66557161629436,95.09803921568627,1610612760,45,57,2023-02-14T01:59:09Z,2770000,False,225.0,-21.0,1,right,A. Wiggins 3PT  (3 PTS) (S. Gilgeous-Alexander 3 AST),"[1630598, 1628983]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,22.65,Made,3.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,3.0
284,PT02M06.00S,2023-02-14T01:59:31.1Z,2,REGULAR,turnover,lost ball,[],1630631,,,1610612740,45,57,2023-02-14T01:59:34Z,2790000,False,,,0,,J. Alvarado lost ball TURNOVER (2 TO),"[1630631, 1631114]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,,,,,Williams,1631114.0,,,
285,PT02M06.00S,2023-02-14T01:59:31.1Z,2,REGULAR,steal,,[],1631114,,,1610612760,45,57,2023-02-14T01:59:32Z,2800000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
286,PT01M55.00S,2023-02-14T01:59:41.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,92.85479632063075,58.57843137254902,1610612760,47,57,2023-02-14T01:59:44Z,2810000,False,43.0,15.0,1,right,S. Gilgeous-Alexander driving Layup (12 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.53,Made,12.0,,,,,,,,,,,,,,,,,
287,PT01M34.00S,2023-02-14T02:00:02.0Z,2,REGULAR,3pt,Jump Shot,[],1627742,32.670827858081466,51.9607843137255,1610612740,47,60,2023-02-14T02:02:21Z,2820000,False,-10.0,255.0,1,left,B. Ingram 25' 3PT pullup (23 PTS) (H. Jones 1 AST),"[1627742, 1630529]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,25.48,Made,23.0,,,,,,,,,,,,,,,H. Jones,1630529.0,1.0
288,PT01M22.00S,2023-02-14T02:00:17.4Z,2,REGULAR,foul,personal,[],1630529,,,1610612760,47,60,2023-02-14T02:00:24Z,2830000,False,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 1629652]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1628171.0,,3.0,0.0,Dort,1629652.0,,,,,
291,PT01M22.00S,2023-02-14T02:00:24.7Z,2,REGULAR,substitution,out,[],1630529,,,1610612760,47,60,2023-02-14T02:00:33Z,2850000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M22.00S,2023-02-14T02:00:24.7Z,2,REGULAR,substitution,in,[],1630530,,,1610612760,47,60,2023-02-14T02:00:33Z,2860000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M17.00S,2023-02-14T02:00:47.2Z,2,REGULAR,2pt,Jump Shot,[],1631114,92.06636005256242,17.892156862745097,1610612760,47,60,2023-02-14T02:00:54Z,2870000,False,-161.0,22.0,1,right,MISS J. Williams 16' Jump Shot,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left,16.2,Missed,,,,,,,,,,,,,,,,,,
294,PT01M14.00S,2023-02-14T02:00:50.2Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,47,60,2023-02-14T02:00:54Z,2880000,False,,,0,,B. Ingram REBOUND (Off:1 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left,,,,293.0,3.0,2.0,1.0,,,,,,,,,,,,,
295,PT01M08.00S,2023-02-14T02:00:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,15.193823915900131,61.51960784313726,1610612740,47,60,2023-02-14T02:01:02Z,2890000,False,-58.0,90.0,1,left,MISS B. Ingram 10' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Left,10.71,Missed,,,,,,,,,,,,,,,,,,
296,PT01M04.00S,2023-02-14T02:01:00.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,47,60,2023-02-14T02:01:02Z,2900000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Left,,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,
297,PT00M59.50S,2023-02-14T02:01:06.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612760,47,60,2023-02-14T02:01:15Z,2910000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Dort 2 FT),"[1630530, 1629652]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,2.0,0.0,Dort,1629652.0,,,,,
299,PT00M59.50S,2023-02-14T02:01:34.9Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,48,60,2023-02-14T02:01:34Z,2930000,False,,,0,,L. Dort Free Throw 1 of 2 (3 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
300,PT00M59.50S,2023-02-14T02:01:56.1Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,49,60,2023-02-14T02:01:56Z,2940000,False,,,0,,L. Dort Free Throw 2 of 2 (4 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
301,PT00M38.90S,2023-02-14T02:02:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,4.812746386333772,44.85294117647059,1610612740,49,60,2023-02-14T02:02:29Z,2950000,False,26.0,-7.0,1,left,MISS J. Alvarado driving finger roll Layup - blocked,"[1630631, 1629026]",1610612740.0,NOP,driving finger roll,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,Williams,1629026.0,,,,,,,,,,,
302,PT00M38.90S,2023-02-14T02:02:23.6Z,2,REGULAR,block,,[],1629026,,,1610612740,49,60,2023-02-14T02:02:25Z,2960000,False,,,0,,K. Williams BLOCK (1 BLK),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT00M38.70S,2023-02-14T02:02:23.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,49,60,2023-02-14T02:02:29Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,301.0,,,,,,,,,,,,,,,,
305,PT00M38.70S,2023-02-14T02:02:32.3Z,2,REGULAR,substitution,out,[],1630598,,,1610612740,49,60,2023-02-14T02:02:36Z,2990000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M38.70S,2023-02-14T02:02:32.3Z,2,REGULAR,substitution,in,[],1630198,,,1610612740,49,60,2023-02-14T02:02:36Z,3000000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M36.30S,2023-02-14T02:02:49.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,29.25427069645204,17.401960784313726,1610612740,49,60,2023-02-14T02:02:56Z,3010000,False,163.0,222.0,1,left,MISS T. Murphy III 27' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.58,Missed,,,,,,,,,,,,,,,,,,
308,PT00M31.30S,2023-02-14T02:02:54.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,49,60,2023-02-14T02:02:56Z,3020000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,307.0,3.0,3.0,0.0,,,,,,,,,,,,,
309,PT00M25.70S,2023-02-14T02:03:02.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612760,49,60,2023-02-14T02:03:07Z,3030000,False,,,0,,J. Alvarado shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630631, 1628983]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
311,PT00M25.70S,2023-02-14T02:03:30.2Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,50,60,2023-02-14T02:03:30Z,3050000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
312,PT00M25.70S,2023-02-14T02:03:30.8Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,50,60,2023-02-14T02:03:33Z,3060000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M25.70S,2023-02-14T02:03:30.8Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,50,60,2023-02-14T02:03:33Z,3070000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M25.70S,2023-02-14T02:03:49.8Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,51,60,2023-02-14T02:03:49Z,3080000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
315,PT00M10.70S,2023-02-14T02:04:06.8Z,2,REGULAR,3pt,Jump Shot,[],1626196,26.49474375821288,82.59803921568627,1610612740,51,60,2023-02-14T02:04:11Z,3090000,False,-163.0,197.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
316,PT00M07.80S,2023-02-14T02:04:09.8Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,51,60,2023-02-14T02:04:09Z,3100000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,315.0,4.0,3.0,1.0,,,,,,,,,,,,,
317,PT00M00.60S,2023-02-14T02:04:16.9Z,2,REGULAR,3pt,Jump Shot,[],1629652,77.7431011826544,90.19607843137256,1610612760,51,60,2023-02-14T02:04:23Z,3110000,False,201.0,157.0,1,right,MISS L. Dort 25' bank 3PT,[1629652],1610612760.0,OKC,bank,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
318,PT00M00.60S,2023-02-14T02:04:16.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,51,60,2023-02-14T02:04:23Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,317.0,,,,,,,,,,,,,,,,
319,PT00M00.00S,2023-02-14T02:04:25.9Z,2,REGULAR,period,end,[],0,,,1610612760,51,60,2023-02-14T02:04:25Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-02-14T02:04:29.2Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,51,60,2023-02-14T02:19:31Z,3140000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-02-14T02:04:29.2Z,3,REGULAR,substitution,out,['startperiod'],1630598,,,1610612760,51,60,2023-02-14T02:19:31Z,3150000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-02-14T02:04:29.2Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612760,51,60,2023-02-14T02:19:31Z,3160000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-02-14T02:04:29.2Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612760,51,60,2023-02-14T02:19:31Z,3170000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-02-14T02:04:29.2Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,51,60,2023-02-14T02:19:31Z,3180000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-02-14T02:04:29.2Z,3,REGULAR,substitution,in,['startperiod'],1631119,,,1610612760,51,60,2023-02-14T02:19:31Z,3190000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-02-14T02:04:29.2Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612760,51,60,2023-02-14T02:19:31Z,3200000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-02-14T02:04:29.2Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612760,51,60,2023-02-14T02:19:31Z,3210000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-02-14T02:19:36.9Z,3,REGULAR,period,start,[],0,,,1610612760,51,60,2023-02-14T02:19:36Z,3220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M51.00S,2023-02-14T02:19:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,9.806176084099869,61.76470588235294,1610612760,53,60,2023-02-14T02:20:08Z,3230000,False,-59.0,40.0,1,left,J. Giddey 7' floating Jump Shot (4 PTS) (J. Williams 1 AST),"[1630581, 1631119]",1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.09,Made,4.0,,,,,,,,,,,,,,,J. Williams,1631119.0,1.0
331,PT11M33.00S,2023-02-14T02:20:02.8Z,3,REGULAR,3pt,Jump Shot,[],1630631,73.40670170827858,84.55882352941177,1610612740,53,60,2023-02-14T02:20:07Z,3250000,False,173.0,197.0,1,right,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
332,PT11M30.00S,2023-02-14T02:20:05.8Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,53,60,2023-02-14T02:20:07Z,3260000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,331.0,1.0,1.0,0.0,,,,,,,,,,,,,
