actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
333,PT01M24.00S,2024-02-28T04:02:05.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,54,48,2024-02-28T04:02:05Z,3230000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,332.0,,,,,,,,,,,,,
335,PT01M17.00S,2024-02-28T04:02:22.0Z,2,REGULAR,violation,kicked ball,[],1629652,,,1610612745,54,48,2024-02-28T04:02:33Z,3250000,False,,,0,,L. Dort kicked ball VIOLATION,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,
336,PT01M07.00S,2024-02-28T04:02:44.6Z,2,REGULAR,3pt,Jump Shot,[],1631095,5.206964520367937,96.32352941176471,1610612745,54,48,2024-02-28T04:02:48Z,3260000,False,-232.0,-4.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.16,,,,,,,,,,,
337,PT01M04.00S,2024-02-28T04:02:47.6Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,54,48,2024-02-28T04:02:48Z,3270000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,,,336.0,,,6.0,6.0,0.0,,,,,,,,
338,PT00M57.70S,2024-02-28T04:03:02.4Z,2,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612760,54,48,2024-02-28T04:03:14Z,3280000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Holmgren 2 FT),"[1627832, 1631096]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,201639.0,2.0,0.0,Holmgren,1631096.0,,,,,,,,,,,,,,,
340,PT00M57.70S,2024-02-28T04:03:21.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,54,48,2024-02-28T04:03:21Z,3300000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M57.70S,2024-02-28T04:04:53.3Z,2,REGULAR,foul,technical,['1freethrow'],1631095,,,1610612760,54,48,2024-02-28T04:05:07Z,3320000,False,,,0,,J. Smith Jr. technical FOUL (1 Tech),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,201639.0,1.0,1.0,,,,,,,,,,,,,,,,,
343,PT00M57.70S,2024-02-28T04:05:18.8Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,55,48,2024-02-28T04:05:18Z,3330000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (14 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
344,PT00M57.70S,2024-02-28T04:05:47.8Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,56,48,2024-02-28T04:05:47Z,3340000,False,,,0,,C. Holmgren Free Throw 1 of 2 (10 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
345,PT00M57.70S,2024-02-28T04:05:58.2Z,2,REGULAR,foul,technical,['1freethrow'],203152,,,1610612760,56,48,2024-02-28T04:08:31Z,3350000,False,,,0,,TEAM foul technical,[203152],1610612745.0,HOU,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,,,,,,,
346,PT00M57.70S,2024-02-28T04:06:13.2Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,57,48,2024-02-28T04:06:13Z,3360000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (15 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
347,PT00M57.70S,2024-02-28T04:06:35.9Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,58,48,2024-02-28T04:06:35Z,3370000,False,,,0,,C. Holmgren Free Throw 2 of 2 (11 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
348,PT00M42.50S,2024-02-28T04:06:55.3Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,58,48,2024-02-28T04:07:00Z,3380000,False,,,0,,A. Sengun lost ball TURNOVER (3 TO),"[1630578, 1631114]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,3.0,Williams,1631114.0
349,PT00M42.50S,2024-02-28T04:06:55.3Z,2,REGULAR,steal,,[],1631114,,,1610612760,58,48,2024-02-28T04:06:57Z,3390000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
350,PT00M38.70S,2024-02-28T04:06:59.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,92.32917214191852,50.49019607843137,1610612760,60,48,2024-02-28T04:07:05Z,3400000,False,2.0,20.0,1,right,J. Williams running Layup (16 PTS),[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,1.98,,,,,,,,,,,
351,PT00M31.50S,2024-02-28T04:07:14.9Z,2,REGULAR,foul,offensive,[],1627832,,,1610612745,60,48,2024-02-28T04:07:24Z,3410000,False,,,0,,F. VanVleet offensive FOUL (3 PF),"[1627832, 1630198]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,1627541.0,3.0,0.0,Joe,1630198.0,,,,,,,,,,,,,,,
353,PT00M31.50S,2024-02-28T04:07:14.9Z,2,REGULAR,turnover,offensive foul,[],1627832,,,1610612745,60,48,2024-02-28T04:07:14Z,3430000,False,,,0,,F. VanVleet offensive foul TURNOVER (2 TO),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,1627541.0,,,,,,,,,,,,,,,,,2.0,,
354,PT00M31.50S,2024-02-28T04:07:26.4Z,2,REGULAR,substitution,out,[],1627832,,,1610612760,60,48,2024-02-28T04:07:36Z,3440000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M31.50S,2024-02-28T04:07:26.4Z,2,REGULAR,substitution,in,[],1641708,,,1610612760,60,48,2024-02-28T04:07:36Z,3450000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M20.60S,2024-02-28T04:07:52.6Z,2,REGULAR,turnover,lost ball,[],1631114,,,1610612760,60,48,2024-02-28T04:07:56Z,3460000,False,,,0,,J. Williams lost ball TURNOVER (2 TO),"[1631114, 1630578]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Sengun,1630578.0
357,PT00M20.60S,2024-02-28T04:07:52.6Z,2,REGULAR,steal,,[],1630578,,,1610612745,60,48,2024-02-28T04:07:54Z,3470000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT00M07.80S,2024-02-28T04:08:05.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,11.908672798948752,51.71568627450981,1610612745,60,48,2024-02-28T04:10:05Z,3480000,False,-9.0,59.0,1,left,MISS J. Green 6' driving Layup - blocked,"[1630224, 1629652]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.0,,,,,,,Dort,1629652.0,,,
359,PT00M07.80S,2024-02-28T04:08:05.3Z,2,REGULAR,block,,[],1629652,,,1610612745,60,48,2024-02-28T04:08:07Z,3490000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT00M05.20S,2024-02-28T04:08:07.9Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,60,48,2024-02-28T04:08:11Z,3500000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,358.0,,,3.0,3.0,0.0,,,,,,,,
361,PT00M03.70S,2024-02-28T04:08:09.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,91.27792378449409,49.754901960784316,1610612760,60,48,2024-02-28T04:08:20Z,3510000,False,-1.0,29.0,1,right,MISS L. Dort running Layup,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.95,,,,,,,,,,,
362,PT00M02.10S,2024-02-28T04:08:10.9Z,2,REGULAR,rebound,offensive,[],1628983,,,1610612760,60,48,2024-02-28T04:08:50Z,3520000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,361.0,,,4.0,3.0,1.0,,,,,,,,
363,PT00M01.70S,2024-02-28T04:08:12.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1628983,91.93495400788436,50.0,1610612760,60,48,2024-02-28T04:10:50Z,3530000,False,0.0,23.0,1,right,MISS S. Gilgeous-Alexander tip Layup,[1628983],1610612760.0,OKC,tip,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.33,,,,,,,,,,,
364,PT00M01.30S,2024-02-28T04:08:12.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,60,48,2024-02-28T04:09:59Z,3540000,False,,,0,,A. Sengun REBOUND (Off:2 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,363.0,,,7.0,5.0,2.0,,,,,,,,
365,PT00M01.10S,2024-02-28T04:09:10.4Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628983,,,1610612745,60,48,2024-02-28T04:11:04Z,3550000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Sengun 3 FT),"[1628983, 1630578]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,201639.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
367,PT00M01.10S,2024-02-28T04:10:00.1Z,2,REGULAR,freethrow,1 of 3,[],1630578,,,1610612745,60,49,2024-02-28T04:11:12Z,3570000,False,,,0,,A. Sengun Free Throw 1 of 3 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
368,PT00M01.10S,2024-02-28T04:10:00.1Z,2,REGULAR,freethrow,2 of 3,[],1630578,,,1610612745,60,49,2024-02-28T04:11:12Z,3580000,False,,,0,,MISS A. Sengun Free Throw 2 of 3,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
369,PT00M01.10S,2024-02-28T04:10:00.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,60,49,2024-02-28T04:11:12Z,3590000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,368.0,,,,,,,,,,,,,
374,PT00M01.10S,2024-02-28T04:10:00.1Z,2,REGULAR,freethrow,3 of 3,[],1630578,,,1610612745,60,50,2024-02-28T04:11:12Z,3640000,False,,,0,,A. Sengun Free Throw 3 of 3 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
370,PT00M01.10S,2024-02-28T04:10:24.8Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,60,50,2024-02-28T04:11:30Z,3645000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT00M01.10S,2024-02-28T04:10:24.8Z,2,REGULAR,substitution,out,[],1628415,,,1610612760,60,50,2024-02-28T04:11:30Z,3647500,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M01.10S,2024-02-28T04:10:24.8Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,60,50,2024-02-28T04:11:30Z,3648750,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M01.10S,2024-02-28T04:10:24.8Z,2,REGULAR,substitution,in,[],1628988,,,1610612760,60,50,2024-02-28T04:11:30Z,3649375,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M00.30S,2024-02-28T04:10:52.2Z,2,REGULAR,3pt,Jump Shot,[],1631096,69.72733245729303,13.725490196078432,1610612760,60,50,2024-02-28T04:10:59Z,3650000,False,-181.0,232.0,1,right,MISS C. Holmgren 29' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,29.46,,,,,,,,,,,
376,PT00M00.30S,2024-02-28T04:10:52.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,60,50,2024-02-28T04:10:59Z,3660000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,375.0,,,,,,,,,,,,,
377,PT00M00.00S,2024-02-28T04:11:35.6Z,2,REGULAR,period,end,[],0,,,1610612760,60,50,2024-02-28T04:11:35Z,3670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2024-02-28T04:11:38.6Z,3,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,60,50,2024-02-28T04:27:27Z,3680000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2024-02-28T04:11:38.6Z,3,REGULAR,substitution,out,['startperiod'],1641708,,,1610612760,60,50,2024-02-28T04:27:27Z,3690000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2024-02-28T04:11:38.6Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612760,60,50,2024-02-28T04:27:27Z,3700000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2024-02-28T04:11:38.6Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,60,50,2024-02-28T04:27:27Z,3710000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2024-02-28T04:11:38.6Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612760,60,50,2024-02-28T04:27:27Z,3720000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2024-02-28T04:11:38.6Z,3,REGULAR,substitution,in,['startperiod'],1627832,,,1610612760,60,50,2024-02-28T04:27:27Z,3730000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2024-02-28T04:27:34.0Z,3,REGULAR,period,start,[],0,,,1610612760,60,50,2024-02-28T04:27:34Z,3740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT11M35.00S,2024-02-28T04:27:59.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612760,60,50,2024-02-28T04:28:06Z,3750000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,,,,,,,,,,
386,PT11M24.00S,2024-02-28T04:28:20.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627832,88.78120893561103,65.19607843137256,1610612745,60,50,2024-02-28T04:28:26Z,3760000,False,76.0,53.0,1,right,MISS F. VanVleet 9' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,9.27,,,,,,,,,,,
387,PT11M20.00S,2024-02-28T04:28:24.5Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,60,50,2024-02-28T04:28:26Z,3770000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,386.0,,,7.0,7.0,0.0,,,,,,,,
388,PT11M16.00S,2024-02-28T04:28:30.5Z,3,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,60,50,2024-02-28T04:28:37Z,3780000,False,,,0,,L. Dort step out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,step,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,201639.0,,,,,,,,,,,,,,,,,1.0,,
389,PT11M07.00S,2024-02-28T04:28:48.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,72.35545335085413,15.686274509803921,1610612745,60,50,2024-02-28T04:28:52Z,3790000,False,-172.0,207.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.92,,,,,,,,,,,
390,PT11M04.00S,2024-02-28T04:28:51.0Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,60,50,2024-02-28T04:28:52Z,3800000,False,,,0,,J. Williams REBOUND (Off:2 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,389.0,,,4.0,2.0,2.0,,,,,,,,
391,PT10M56.00S,2024-02-28T04:28:59.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,4.812746386333772,45.83333333333333,1610612760,60,50,2024-02-28T04:29:03Z,3810000,False,21.0,-7.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.2,,,,,,,,,,,
392,PT10M54.00S,2024-02-28T04:29:01.9Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,60,50,2024-02-28T04:29:03Z,3820000,False,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,391.0,,,8.0,6.0,2.0,,,,,,,,
393,PT10M49.00S,2024-02-28T04:29:06.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,70.90998685939553,14.460784313725492,1610612745,60,50,2024-02-28T04:29:48Z,3830000,False,-178.0,221.0,1,right,MISS J. Green 28' running 3PT,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,28.35,,,,,,,,,,,
394,PT10M46.00S,2024-02-28T04:29:09.6Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612745,60,50,2024-02-28T04:29:09Z,3840000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,393.0,,,2.0,1.0,1.0,,,,,,,,
395,PT10M44.00S,2024-02-28T04:29:11.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,93.64323258869908,95.83333333333334,1610612745,60,50,2024-02-28T04:30:34Z,3850000,False,229.0,7.0,1,right,MISS J. Smith Jr. pullup 3PT,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.93,,,,,,,,,,,
396,PT10M40.00S,2024-02-28T04:29:15.8Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,60,50,2024-02-28T04:29:15Z,3860000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,,,,,395.0,,,5.0,4.0,1.0,,,,,,,,
397,PT10M36.00S,2024-02-28T04:29:19.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,6.389618922470433,51.9607843137255,1610612760,62,50,2024-02-28T04:29:34Z,3870000,False,-10.0,8.0,1,left,S. Gilgeous-Alexander running finger roll Layup (17 PTS),[1628983],1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,,17.0,1.24,,,,,,,,,,,
398,PT10M11.00S,2024-02-28T04:29:44.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,83.39356110381078,44.11764705882353,1610612745,62,50,2024-02-28T04:29:50Z,3880000,False,-29.0,104.0,1,right,MISS A. Sengun 10' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,10.77,,,,,,,,,,,
399,PT10M09.00S,2024-02-28T04:29:46.4Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,62,50,2024-02-28T04:29:50Z,3890000,False,,,0,,A. Sengun REBOUND (Off:3 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,398.0,,,9.0,6.0,3.0,,,,,,,,
400,PT10M03.00S,2024-02-28T04:29:53.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,85.10183968462549,56.61764705882353,1610612745,62,52,2024-02-28T04:29:57Z,3900000,False,33.0,88.0,1,right,D. Brooks 9' pullup Jump Shot (7 PTS) (J. Green 3 AST),"[1628415, 1630224]",1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,7.0,9.36,,,,J. Green,1630224.0,3.0,,,,,
401,PT09M40.00S,2024-02-28T04:30:15.6Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,62,52,2024-02-28T04:30:19Z,3910000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1631095]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,2.0,Smith Jr.,1631095.0
402,PT09M40.00S,2024-02-28T04:30:15.6Z,3,REGULAR,steal,,[],1631095,,,1610612745,62,52,2024-02-28T04:30:17Z,3920000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
403,PT09M34.00S,2024-02-28T04:30:21.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,93.64323258869908,53.92156862745098,1610612745,62,54,2024-02-28T04:35:44Z,3930000,False,20.0,7.0,1,right,J. Green running Layup (5 PTS) (J. Smith Jr. 2 AST),"[1630224, 1631095]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,2.09,,,,J. Smith Jr.,1631095.0,2.0,,,,,
405,PT09M34.00S,2024-02-28T04:30:24.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,62,54,2024-02-28T04:30:24Z,3950000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT09M17.00S,2024-02-28T04:34:03.1Z,3,REGULAR,3pt,Jump Shot,[],1631096,30.962549277266753,67.15686274509804,1610612760,62,54,2024-02-28T04:34:07Z,3960000,False,-86.0,239.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.35,,,,,,,,,,,
407,PT09M14.00S,2024-02-28T04:34:06.1Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,62,54,2024-02-28T04:34:07Z,3970000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:7),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,406.0,,,8.0,7.0,1.0,,,,,,,,
409,PT09M06.00S,2024-02-28T04:34:13.6Z,3,REGULAR,3pt,Jump Shot,[],1628415,94.56307490144546,94.85294117647058,1610612745,62,54,2024-02-28T04:34:18Z,3980000,False,224.0,-1.0,1,right,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.43,,,,,,,,,,,
410,PT09M02.00S,2024-02-28T04:34:17.6Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,62,54,2024-02-28T04:34:18Z,3990000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,409.0,,,4.0,3.0,1.0,,,,,,,,
