actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
336,PT10M06.00S,2023-11-23T02:20:09.8Z,3,REGULAR,2pt,Jump Shot,[],1631096,19.793035479632064,26.47058823529412,1610612760,60,45,2023-11-23T02:20:18Z,3310000,False,118.0,134.0,1,left,C. Holmgren 17' step back Jump Shot (7 PTS) (S. Gilgeous-Alexander 7 AST),"[1631096, 1628983]",1610612760.0,OKC,step back,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,17.8,Made,7.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,7.0
337,PT09M53.00S,2023-11-23T02:20:21.9Z,3,REGULAR,3pt,Jump Shot,[],1629632,67.23061760840999,61.274509803921575,1610612741,60,45,2023-11-23T02:20:27Z,3320000,False,56.0,256.0,1,right,MISS C. White 26' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
338,PT09M51.00S,2023-11-23T02:20:23.9Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,60,45,2023-11-23T02:20:27Z,3330000,False,,,0,,C. Holmgren REBOUND (Off:4 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,337.0,10.0,6.0,4.0,,,,,,,,,,,,,
339,PT09M43.00S,2023-11-23T02:20:32.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,16.90210249671485,35.294117647058826,1610612760,62,45,2023-11-23T02:20:37Z,3340000,False,74.0,106.0,1,left,S. Gilgeous-Alexander 12' fadeaway Jump Shot (24 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,12.93,Made,24.0,,,,,,,,,,,,,,,,,
340,PT09M42.00S,2023-11-23T02:20:38.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,62,45,2023-11-23T02:20:38Z,3350000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT09M27.00S,2023-11-23T02:23:44.4Z,3,REGULAR,2pt,Jump Shot,[],1630172,74.19513797634691,54.90196078431373,1610612741,62,45,2023-11-23T02:23:50Z,3360000,False,25.0,190.0,1,right,MISS P. Williams 19' Jump Shot,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,19.17,Missed,,,,,,,,,,,,,,,,,,
343,PT09M23.00S,2023-11-23T02:23:48.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,62,45,2023-11-23T02:23:50Z,3370000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,342.0,6.0,5.0,1.0,,,,,,,,,,,,,
344,PT09M16.00S,2023-11-23T02:23:55.0Z,3,REGULAR,turnover,lost ball,[],1631096,,,1610612760,62,45,2023-11-23T02:23:59Z,3380000,False,,,0,,C. Holmgren lost ball TURNOVER (2 TO),"[1631096, 202696]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,2.0,Vucevic,202696.0,,,,,,,,
345,PT09M16.00S,2023-11-23T02:23:55.0Z,3,REGULAR,steal,,[],202696,,,1610612741,62,45,2023-11-23T02:23:56Z,3390000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
346,PT09M11.00S,2023-11-23T02:23:59.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627936,92.19776609724047,52.69607843137255,1610612741,62,47,2023-11-23T02:24:05Z,3400000,False,13.0,21.0,1,right,A. Caruso running Layup (7 PTS),[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,2.48,Made,7.0,,,,,,,,,,,,,,,,,
347,PT08M56.00S,2023-11-23T02:24:15.5Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,62,47,2023-11-23T02:26:16Z,3410000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1627936]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,,,,,2.0,Caruso,1627936.0,,,,,,,,
348,PT08M56.00S,2023-11-23T02:24:15.5Z,3,REGULAR,steal,,[],1627936,,,1610612741,62,47,2023-11-23T02:24:17Z,3420000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
349,PT08M56.00S,2023-11-23T02:24:19.1Z,3,REGULAR,foul,personal,[],1629652,,,1610612741,62,47,2023-11-23T02:26:05Z,3430000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1629632]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2003.0,2.0,0.0,White,1629632.0,,,
351,PT08M48.00S,2023-11-23T02:24:42.7Z,3,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612741,62,47,2023-11-23T02:24:47Z,3450000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1631096, 201942]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1201.0,2.0,0.0,DeRozan,201942.0,,,
353,PT08M48.00S,2023-11-23T02:25:04.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,62,48,2023-11-23T02:25:04Z,3470000,False,,,0,,D. DeRozan Free Throw 1 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
354,PT08M48.00S,2023-11-23T02:25:21.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,62,49,2023-11-23T02:25:21Z,3480000,False,,,0,,D. DeRozan Free Throw 2 of 2 (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
355,PT08M41.00S,2023-11-23T02:25:29.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,19.136005256241788,50.0,1610612760,62,49,2023-11-23T02:25:35Z,3490000,False,0.0,127.0,1,left,MISS S. Gilgeous-Alexander 12' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.74,Missed,,,,,,,,,,,,,,,,,,
356,PT08M37.00S,2023-11-23T02:25:33.5Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,62,49,2023-11-23T02:25:35Z,3500000,False,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,355.0,4.0,3.0,1.0,,,,,,,,,,,,,
357,PT08M30.00S,2023-11-23T02:25:39.9Z,3,REGULAR,3pt,Jump Shot,[],1629632,97.19119579500656,3.6764705882352944,1610612741,62,52,2023-11-23T02:25:48Z,3510000,False,-232.0,-26.0,1,right,C. White 3PT  (21 PTS) (D. DeRozan 3 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,23.31,Made,21.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,3.0
359,PT08M28.00S,2023-11-23T02:26:18.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,62,52,2023-11-23T02:26:18Z,3530000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT08M28.00S,2023-11-23T02:27:48.8Z,3,REGULAR,substitution,out,[],1631096,,,1610612760,62,52,2023-11-23T02:28:09Z,3540000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M28.00S,2023-11-23T02:27:48.8Z,3,REGULAR,substitution,in,[],1631119,,,1610612760,62,52,2023-11-23T02:28:09Z,3550000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M11.00S,2023-11-23T02:28:50.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,9.674770039421814,39.21568627450981,1610612760,64,52,2023-11-23T02:28:58Z,3560000,False,54.0,38.0,1,left,J. Giddey 6' driving floating bank Jump Shot (8 PTS) (L. Dort 2 AST),"[1630581, 1629652]",1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.62,Made,8.0,,,,,,,,,,,,,,,L. Dort,1629652.0,2.0
364,PT07M56.00S,2023-11-23T02:29:10.7Z,3,REGULAR,foul,technical,['1freethrow'],1630581,,,1610612741,64,52,2023-11-23T02:29:24Z,3580000,False,,,0,,J. Giddey defensive-3-second technical FOUL (1 Tech),[1630581],1610612760.0,OKC,defensive-3-second,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,2003.0,0.0,1.0,,,,,
365,PT07M56.00S,2023-11-23T02:29:28.3Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,64,53,2023-11-23T02:29:28Z,3590000,False,,,0,,D. DeRozan technical Free Throw 1 of 1 (7 PTS),[201942],1610612741.0,CHI,technical,,,DeRozan,D. DeRozan,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
366,PT07M48.00S,2023-11-23T02:29:45.8Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612741,64,53,2023-11-23T02:29:55Z,3600000,False,,,0,,L. Dort shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1629652, 201942]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1201.0,3.0,0.0,DeRozan,201942.0,,,
368,PT07M48.00S,2023-11-23T02:30:11.4Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,64,54,2023-11-23T02:30:11Z,3620000,False,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
369,PT07M48.00S,2023-11-23T02:30:30.1Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,64,55,2023-11-23T02:30:30Z,3630000,False,,,0,,D. DeRozan Free Throw 2 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
370,PT07M40.00S,2023-11-23T02:30:39.2Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612760,64,55,2023-11-23T02:30:44Z,3640000,False,,,0,,J. Giddey lost ball TURNOVER (2 TO),"[1630581, 201942]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,DeRozan,201942.0,,,,,,,,
371,PT07M40.00S,2023-11-23T02:30:39.2Z,3,REGULAR,steal,,[],201942,,,1610612741,64,55,2023-11-23T03:26:43Z,3650000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT07M20.00S,2023-11-23T02:30:58.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202696,90.48948751642575,25.98039215686275,1610612741,64,55,2023-11-23T02:31:03Z,3660000,False,-120.0,37.0,1,right,MISS N. Vucevic 12' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,12.56,Missed,,,,,,,,,,,,,,,,,,
373,PT07M18.00S,2023-11-23T02:31:00.6Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,64,55,2023-11-23T02:31:03Z,3670000,False,,,0,,P. Williams REBOUND (Off:2 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,372.0,5.0,3.0,2.0,,,,,,,,,,,,,
374,PT07M16.00S,2023-11-23T02:31:03.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627936,75.50919842312747,12.5,1610612741,64,58,2023-11-23T02:31:10Z,3680000,False,-188.0,178.0,1,right,A. Caruso 25' 3PT bank (10 PTS) (P. Williams 2 AST),"[1627936, 1630172]",1610612741.0,CHI,bank,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,25.83,Made,10.0,,,,,,,,,,,,,,,P. Williams,1630172.0,2.0
376,PT07M00.00S,2023-11-23T02:31:24.2Z,3,REGULAR,foul,technical,['1freethrow'],201942,,,1610612760,64,58,2023-11-23T02:31:32Z,3700000,False,,,0,,D. DeRozan defensive-3-second technical FOUL (1 Tech),[201942],1610612741.0,CHI,defensive-3-second,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,1.0,1.0,,,,,
377,PT07M00.00S,2023-11-23T02:31:39.1Z,3,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,65,58,2023-11-23T02:31:39Z,3710000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (25 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
378,PT06M52.00S,2023-11-23T02:32:01.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,8.492115637319317,62.99019607843137,1610612760,65,58,2023-11-23T02:32:07Z,3720000,False,-65.0,27.0,1,left,MISS J. Giddey 7' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
379,PT06M49.00S,2023-11-23T02:32:04.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,58,2023-11-23T02:32:07Z,3730000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,378.0,8.0,5.0,3.0,,,,,,,,,,,,,
380,PT06M36.00S,2023-11-23T02:32:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,93.24901445466492,48.77450980392157,1610612741,65,60,2023-11-23T02:32:20Z,3740000,False,-6.0,11.0,1,right,A. Caruso cutting Layup (12 PTS) (N. Vucevic 2 AST),"[1627936, 202696]",1610612741.0,CHI,cutting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,1.26,Made,12.0,,,,,,,,,,,,,,,N. Vucevic,202696.0,2.0
382,PT06M20.00S,2023-11-23T02:32:32.2Z,3,REGULAR,3pt,Jump Shot,[],1629652,30.436925098554536,68.62745098039215,1610612760,65,60,2023-11-23T02:32:38Z,3760000,False,-93.0,234.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
383,PT06M15.00S,2023-11-23T02:32:37.2Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,65,60,2023-11-23T02:32:38Z,3770000,False,,,0,,A. Caruso REBOUND (Off:1 Def:4),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,382.0,5.0,4.0,1.0,,,,,,,,,,,,,
384,PT06M09.00S,2023-11-23T02:32:43.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,90.88370565045992,36.51960784313725,1610612741,65,60,2023-11-23T02:32:47Z,3780000,False,-67.0,33.0,1,right,MISS D. DeRozan 7' pullup Shot - blocked,"[201942, 1641717]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.51,Missed,,,,,,Wallace,1641717.0,,,,,,,,,,,
385,PT06M09.00S,2023-11-23T02:32:43.4Z,3,REGULAR,block,,[],1641717,,,1610612741,65,60,2023-11-23T02:32:45Z,3790000,False,,,0,,C. Wallace BLOCK (1 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT06M05.00S,2023-11-23T02:32:47.4Z,3,REGULAR,rebound,offensive,[],201942,,,1610612741,65,60,2023-11-23T02:32:47Z,3800000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,384.0,2.0,1.0,1.0,,,,,,,,,,,,,
388,PT06M05.00S,2023-11-23T02:32:50.7Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,65,60,2023-11-23T02:33:03Z,3820000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M05.00S,2023-11-23T02:32:50.7Z,3,REGULAR,substitution,out,[],1629652,,,1610612741,65,60,2023-11-23T02:33:03Z,3830000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M05.00S,2023-11-23T02:32:50.7Z,3,REGULAR,substitution,in,[],1630198,,,1610612741,65,60,2023-11-23T02:33:03Z,3840000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M05.00S,2023-11-23T02:32:50.7Z,3,REGULAR,substitution,in,[],1630598,,,1610612741,65,60,2023-11-23T02:33:03Z,3850000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M58.00S,2023-11-23T02:33:18.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,92.9862023653088,52.69607843137255,1610612741,65,62,2023-11-23T02:33:24Z,3860000,False,13.0,13.0,1,right,D. DeRozan driving finger roll Layup (11 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.9,Made,11.0,,,,,,,,,,,,,,,,,
393,PT05M47.00S,2023-11-23T02:33:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.1268068331143235,48.529411764705884,1610612760,67,62,2023-11-23T02:33:33Z,3870000,False,7.0,5.0,1,left,A. Wiggins cutting Layup (2 PTS) (S. Gilgeous-Alexander 8 AST),"[1630598, 1628983]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.9,Made,2.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,8.0
395,PT05M35.00S,2023-11-23T02:33:41.4Z,3,REGULAR,2pt,Jump Shot,[],202696,94.03745072273325,17.401960784313726,1610612741,67,64,2023-11-23T02:33:45Z,3890000,False,-163.0,4.0,1,right,N. Vucevic 16' Jump Shot (10 PTS) (C. White 4 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left,16.3,Made,10.0,,,,,,,,,,,,,,,C. White,1629632.0,4.0
397,PT05M11.00S,2023-11-23T02:34:04.9Z,3,REGULAR,turnover,bad pass,[],1630598,,,1610612760,67,64,2023-11-23T02:38:15Z,3910000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 202696]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,Vucevic,202696.0,,,,,,,,
398,PT05M11.00S,2023-11-23T02:34:04.9Z,3,REGULAR,steal,,[],202696,,,1610612741,67,64,2023-11-23T02:34:06Z,3920000,False,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT05M02.00S,2023-11-23T02:34:15.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,94.1688567674113,53.431372549019606,1610612741,67,66,2023-11-23T02:36:36Z,3930000,False,17.0,2.0,1,right,D. DeRozan driving Layup (13 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.74,Made,13.0,,,,,,,,,,,,,,,,,
400,PT05M02.00S,2023-11-23T02:34:18.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631119,,,1610612741,67,66,2023-11-23T02:35:00Z,3940000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (DeRozan 1 FT),"[1631119, 201942]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,3.0,0.0,DeRozan,201942.0,,,
402,PT05M02.00S,2023-11-23T02:34:30.6Z,3,REGULAR,substitution,out,[],1641717,,,1610612741,67,66,2023-11-23T02:34:59Z,3960000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M02.00S,2023-11-23T02:34:30.6Z,3,REGULAR,substitution,out,[],1627936,,,1610612741,67,66,2023-11-23T02:34:59Z,3970000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M02.00S,2023-11-23T02:34:30.6Z,3,REGULAR,substitution,in,[],1629026,,,1610612741,67,66,2023-11-23T02:34:59Z,3980000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M02.00S,2023-11-23T02:34:30.6Z,3,REGULAR,substitution,in,[],1628470,,,1610612741,67,66,2023-11-23T02:34:59Z,3990000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M02.00S,2023-11-23T02:35:07.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201942,,,1610612741,67,67,2023-11-23T02:35:07Z,4000000,False,,,0,,D. DeRozan Free Throw 1 of 1 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
407,PT04M51.00S,2023-11-23T02:35:19.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630598,4.812746386333772,49.754901960784316,1610612760,69,67,2023-11-23T02:35:23Z,4010000,False,1.0,-7.0,1,left,A. Wiggins cutting DUNK (4 PTS) (K. Williams 1 AST),"[1630598, 1629026]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.74,Made,4.0,,,,,,,,,,,,,,,K. Williams,1629026.0,1.0
409,PT04M29.00S,2023-11-23T02:35:41.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,93.11760840998686,48.529411764705884,1610612741,69,69,2023-11-23T02:35:45Z,4030000,False,-7.0,12.0,1,right,P. Williams cutting DUNK (4 PTS) (D. DeRozan 4 AST),"[1630172, 201942]",1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.43,Made,4.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,4.0
411,PT04M16.00S,2023-11-23T02:35:53.8Z,3,REGULAR,3pt,Jump Shot,[],1630198,31.882391590013142,30.637254901960787,1610612760,72,69,2023-11-23T02:35:58Z,4050000,False,97.0,247.0,1,left,I. Joe 26' 3PT  (14 PTS) (S. Gilgeous-Alexander 9 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.55,Made,14.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,9.0
413,PT03M55.00S,2023-11-23T02:36:18.1Z,3,REGULAR,foul,offensive,[],201942,,,1610612741,72,69,2023-11-23T02:36:23Z,4070000,False,,,0,,D. DeRozan charge offensive FOUL (2 PF),"[201942, 1630198]",1610612741.0,CHI,charge,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,2.0,1.0,Joe,1630198.0,,,
415,PT03M55.00S,2023-11-23T02:36:18.1Z,3,REGULAR,turnover,offensive foul,[],201942,,,1610612741,72,69,2023-11-23T02:36:18Z,4090000,False,,,0,,D. DeRozan offensive foul TURNOVER (1 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,2003.0,,,,,,,
416,PT03M55.00S,2023-11-23T02:36:22.2Z,3,REGULAR,substitution,out,[],201942,,,1610612760,72,69,2023-11-23T02:36:26Z,4100000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M55.00S,2023-11-23T02:36:22.2Z,3,REGULAR,substitution,in,[],1630245,,,1610612760,72,69,2023-11-23T02:36:26Z,4110000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M50.00S,2023-11-23T02:36:37.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,16.770696452036795,5.392156862745098,1610612760,75,69,2023-11-23T02:36:41Z,4120000,False,223.0,105.0,1,left,K. Williams 24' 3PT  (8 PTS) (S. Gilgeous-Alexander 10 AST),"[1629026, 1628983]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,24.65,Made,8.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,10.0
420,PT03M48.00S,2023-11-23T02:36:42.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,75,69,2023-11-23T02:36:50Z,4140000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
