actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
257,PT07M13.00S,2023-10-31T00:55:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.1268068331143235,36.51960784313725,1610612765,44,36,2023-10-31T00:55:38Z,2510000,False,67.0,5.0,1,left,J. Duren 6' driving Layup (4 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,6.76,Made,,,,,,,,,4.0,,,,,,,,,
258,PT07M13.00S,2023-10-31T00:55:29.2Z,2,REGULAR,foul,personal,['1freethrow'],1631096,,,1610612765,44,36,2023-10-31T00:56:04Z,2520000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Duren 1 FT),"[1631096, 1631105]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,203177.0,2.0,0.0,Duren,1631105.0,,,,,,,,,,
260,PT07M13.00S,2023-10-31T00:56:04.2Z,2,REGULAR,freethrow,1 of 1,[],1631105,,,1610612765,44,36,2023-10-31T00:56:08Z,2540000,False,,,0,,MISS J. Duren Free Throw 1 of 1,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
261,PT07M11.00S,2023-10-31T00:56:06.2Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,44,36,2023-10-31T00:56:08Z,2550000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,260.0,,,,,,,4.0,4.0,0.0,,,,,,
262,PT07M01.00S,2023-10-31T00:56:15.9Z,2,REGULAR,3pt,Jump Shot,[],1631096,67.49342969776609,52.20588235294118,1610612760,44,36,2023-10-31T00:56:20Z,2560000,False,11.0,253.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
263,PT06M57.00S,2023-10-31T00:56:19.9Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,44,36,2023-10-31T00:56:20Z,2570000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,262.0,,,,,,,3.0,3.0,0.0,,,,,,
264,PT06M47.00S,2023-10-31T00:56:29.7Z,2,REGULAR,3pt,Jump Shot,[],1641709,2.3160315374507228,94.36274509803921,1610612765,44,36,2023-10-31T00:56:35Z,2580000,False,-222.0,-31.0,1,left,MISS A. Thompson 3PT,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,22.39,Missed,,,,,,,,,,,,,,,,,,
265,PT06M43.00S,2023-10-31T00:56:33.7Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,44,36,2023-10-31T00:56:35Z,2590000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,264.0,,,,,,,1.0,1.0,0.0,,,,,,
266,PT06M21.00S,2023-10-31T00:56:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,93.64323258869908,48.28431372549019,1610612760,46,36,2023-10-31T00:57:24Z,2600000,False,-9.0,7.0,1,right,J. Williams driving Layup (6 PTS) (J. Giddey 3 AST),"[1631114, 1630581]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,6.0,,,,J. Giddey,1630581.0,3.0,,,
268,PT06M01.00S,2023-10-31T00:57:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,5.863994743758213,60.29411764705882,1610612765,46,36,2023-10-31T00:57:52Z,2620000,False,-51.0,3.0,1,left,MISS K. Hayes driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,5.16,Missed,,,,,,,,,,,,,,,,,,
269,PT05M57.00S,2023-10-31T00:57:19.4Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,46,36,2023-10-31T00:57:21Z,2630000,False,,,0,,A. Thompson REBOUND (Off:4 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,268.0,,,,,,,5.0,1.0,4.0,,,,,,
270,PT05M57.00S,2023-10-31T00:57:19.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,5.590000152587891,50.0,1610612765,46,36,2023-10-31T00:57:19Z,2640000,False,0.0,0.0,1,left,MISS A. Thompson tip Layup,[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
271,PT05M56.00S,2023-10-31T00:57:20.4Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,46,36,2023-10-31T00:57:20Z,2650000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,270.0,,,,,,,5.0,5.0,0.0,,,,,,
272,PT05M54.00S,2023-10-31T00:57:22.1Z,2,REGULAR,turnover,bad pass,[],1631114,,,1610612760,46,36,2023-10-31T00:57:41Z,2660000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1631105]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Duren,1631105.0
273,PT05M54.00S,2023-10-31T00:57:22.1Z,2,REGULAR,steal,,[],1631105,,,1610612765,46,36,2023-10-31T00:57:30Z,2670000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
275,PT05M54.00S,2023-10-31T00:57:51.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612765,46,36,2023-10-31T00:57:51Z,2690000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,out,[],1630581,,,1610612765,46,36,2023-10-31T00:59:20Z,2700000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,out,[],1631096,,,1610612765,46,36,2023-10-31T00:59:20Z,2710000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,out,[],1631114,,,1610612765,46,36,2023-10-31T00:59:20Z,2720000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,out,[],1631172,,,1610612765,46,36,2023-10-31T00:59:20Z,2730000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,out,[],1641717,,,1610612765,46,36,2023-10-31T00:59:20Z,2740000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,out,[],1631105,,,1610612765,46,36,2023-10-31T00:59:20Z,2750000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,in,[],1629652,,,1610612765,46,36,2023-10-31T00:59:20Z,2760000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,in,[],1628983,,,1610612765,46,36,2023-10-31T00:59:20Z,2770000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,in,[],202722,,,1610612765,46,36,2023-10-31T00:59:20Z,2780000,False,,,0,,SUB in: D. Bertāns,[202722],1610612760.0,OKC,,,,Bertāns,D. Bertāns,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,in,[],1630198,,,1610612765,46,36,2023-10-31T00:59:20Z,2790000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,in,[],1630846,,,1610612765,46,36,2023-10-31T00:59:20Z,2800000,False,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M54.00S,2023-10-31T00:58:56.7Z,2,REGULAR,substitution,in,[],1628963,,,1610612765,46,36,2023-10-31T00:59:20Z,2810000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M42.00S,2023-10-31T00:59:39.8Z,2,REGULAR,foul,offensive,[],1630165,,,1610612765,46,36,2023-10-31T00:59:51Z,2820000,False,,,0,,K. Hayes offensive FOUL (1 PF),"[1630165, 1630198]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,203177.0,1.0,0.0,Joe,1630198.0,,,,,,,,,,
290,PT05M42.00S,2023-10-31T00:59:39.8Z,2,REGULAR,turnover,offensive foul,[],1630165,,,1610612765,46,36,2023-10-31T00:59:39Z,2840000,False,,,0,,K. Hayes offensive foul TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,203177.0,,,,,,,,,,,,1.0,,
291,PT05M32.00S,2023-10-31T01:00:02.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202722,63.288436268068324,47.549019607843135,1610612760,49,36,2023-10-31T01:00:07Z,2850000,False,-12.0,293.0,1,right,D. Bertāns 29' 3PT  (6 PTS) (S. Gilgeous-Alexander 4 AST),"[202722, 1628983]",1610612760.0,OKC,,,,Bertāns,D. Bertāns,,,,,Above the Break 3,24+ Center,29.29,Made,,,,,,,,,6.0,,,,S. Gilgeous-Alexander,1628983.0,4.0,,,
293,PT05M13.00S,2023-10-31T01:00:21.9Z,2,REGULAR,3pt,Jump Shot,[],1630191,30.56833114323259,71.56862745098039,1610612765,49,36,2023-10-31T01:00:27Z,2870000,False,-108.0,235.0,1,left,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
294,PT05M09.00S,2023-10-31T01:00:25.9Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,49,36,2023-10-31T01:00:27Z,2880000,False,,,0,,O. Sarr REBOUND (Off:1 Def:2),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,293.0,,,,,,,3.0,2.0,1.0,,,,,,
295,PT05M05.00S,2023-10-31T01:00:30.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,69.72733245729303,76.22549019607843,1610612760,49,36,2023-10-31T01:00:57Z,2890000,False,131.0,232.0,1,right,MISS L. Dort 26' running pullup 3PT,[1629652],1610612760.0,OKC,running pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
296,PT05M02.00S,2023-10-31T01:00:33.1Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,49,36,2023-10-31T01:00:36Z,2900000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,295.0,,,,,,,2.0,1.0,1.0,,,,,,
297,PT04M56.00S,2023-10-31T01:00:39.0Z,2,REGULAR,3pt,Jump Shot,[],1630595,26.231931668856767,81.12745098039215,1610612765,49,36,2023-10-31T01:00:43Z,2910000,False,-156.0,194.0,1,left,MISS C. Cunningham 24' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,,
298,PT04M53.00S,2023-10-31T01:00:42.0Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,49,36,2023-10-31T01:00:43Z,2920000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,297.0,,,,,,,5.0,4.0,1.0,,,,,,
299,PT04M41.00S,2023-10-31T01:00:53.6Z,2,REGULAR,2pt,Jump Shot,[],1628983,92.32917214191852,30.88235294117647,1610612760,51,36,2023-10-31T01:00:59Z,2930000,False,-96.0,20.0,1,right,S. Gilgeous-Alexander 9' turnaround fadeaway Jump Shot (12 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,9.76,Made,,,,,,,,,12.0,,,,,,,,,
300,PT04M25.00S,2023-10-31T01:01:09.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,10.726018396846255,51.71568627450981,1610612765,51,38,2023-10-31T01:01:46Z,2940000,False,-9.0,48.0,1,left,M. Bagley III floating Jump Shot (4 PTS) (K. Hayes 1 AST),"[1628963, 1630165]",1610612765.0,DET,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,4.91,Made,,,,,,,,,4.0,,,,K. Hayes,1630165.0,1.0,,,
302,PT04M10.00S,2023-10-31T01:01:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.14651773981603,42.8921568627451,1610612760,51,38,2023-10-31T01:01:28Z,2960000,False,-36.0,31.0,1,right,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1641709]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,Thompson,1641709.0,,,,,,,,,,,,,,,,
303,PT04M10.00S,2023-10-31T01:01:24.3Z,2,REGULAR,block,,[],1641709,,,1610612760,51,38,2023-10-31T01:01:26Z,2970000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT04M08.00S,2023-10-31T01:01:26.3Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,51,38,2023-10-31T01:01:28Z,2980000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,302.0,,,,,,,1.0,1.0,0.0,,,,,,
305,PT04M05.00S,2023-10-31T01:01:29.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,4.944152431011826,52.94117647058824,1610612765,51,38,2023-10-31T01:01:36Z,2990000,False,-15.0,-6.0,1,left,MISS C. Cunningham running Layup - blocked,"[1630595, 1630846]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.59,Missed,Sarr,1630846.0,,,,,,,,,,,,,,,,
306,PT04M05.00S,2023-10-31T01:01:29.4Z,2,REGULAR,block,,[],1630846,,,1610612765,51,38,2023-10-31T01:01:31Z,3000000,False,,,0,,O. Sarr BLOCK (1 BLK),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT04M03.00S,2023-10-31T01:01:31.4Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,51,38,2023-10-31T01:01:36Z,3010000,False,,,0,,O. Sarr REBOUND (Off:1 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,,,,305.0,,,,,,,4.0,3.0,1.0,,,,,,
308,PT03M59.00S,2023-10-31T01:01:36.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,79.31997371879106,9.803921568627452,1610612760,51,38,2023-10-31T01:02:51Z,3020000,False,-201.0,142.0,1,right,MISS I. Joe 24' running 3PT,[1630198],1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
309,PT03M56.00S,2023-10-31T01:01:39.2Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,51,38,2023-10-31T01:01:41Z,3030000,False,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,308.0,,,,,,,3.0,3.0,0.0,,,,,,
310,PT03M42.00S,2023-10-31T01:01:52.6Z,2,REGULAR,3pt,Jump Shot,[],1630191,11.251642575558476,3.6764705882352944,1610612765,51,41,2023-10-31T01:01:58Z,3040000,False,232.0,53.0,1,left,I. Stewart 3PT  (5 PTS) (K. Hayes 2 AST),"[1630191, 1630165]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,23.77,Made,,,,,,,,,5.0,,,,K. Hayes,1630165.0,2.0,,,
312,PT03M20.00S,2023-10-31T01:02:14.6Z,2,REGULAR,2pt,Jump Shot,[],1630198,94.1688567674113,89.95098039215686,1610612760,51,41,2023-10-31T01:03:24Z,3060000,False,200.0,2.0,1,right,MISS I. Joe 19' pullup Shot,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,16-24 Right,19.98,Missed,,,,,,,,,,,,,,,,,,
313,PT03M18.00S,2023-10-31T01:02:16.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,51,41,2023-10-31T01:02:22Z,3070000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Right,,,,,312.0,,,,,,,4.0,4.0,0.0,,,,,,
314,PT03M06.00S,2023-10-31T01:02:31.9Z,2,REGULAR,violation,kicked ball,[],1630198,,,1610612765,51,41,2023-10-31T01:02:37Z,3080000,False,,,0,,I. Joe kicked ball VIOLATION,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,1628171.0,,,,,,,,,,,,,,
315,PT03M06.00S,2023-10-31T01:02:34.5Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,51,41,2023-10-31T01:02:40Z,3090000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M06.00S,2023-10-31T01:02:34.5Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,51,41,2023-10-31T01:02:40Z,3100000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M06.00S,2023-10-31T01:02:50.4Z,2,REGULAR,substitution,out,[],1630846,,,1610612765,51,41,2023-10-31T01:02:53Z,3110000,False,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M06.00S,2023-10-31T01:02:50.4Z,2,REGULAR,substitution,in,[],1631096,,,1610612765,51,41,2023-10-31T01:02:53Z,3120000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M57.00S,2023-10-31T01:03:13.3Z,2,REGULAR,turnover,lost ball,[],1641709,,,1610612765,51,41,2023-10-31T01:03:17Z,3130000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641709, 1631096]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Holmgren,1631096.0
320,PT02M57.00S,2023-10-31T01:03:13.3Z,2,REGULAR,steal,,[],1631096,,,1610612760,51,41,2023-10-31T01:03:15Z,3140000,False,,,0,,C. Holmgren STEAL (2 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
321,PT02M52.00S,2023-10-31T01:03:18.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202722,71.82982917214193,17.401960784313726,1610612760,51,41,2023-10-31T01:05:39Z,3150000,False,-163.0,212.0,1,right,MISS D. Bertāns 26' running 3PT,[202722],1610612760.0,OKC,running,,,Bertāns,D. Bertāns,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
322,PT02M49.00S,2023-10-31T01:03:21.1Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,51,41,2023-10-31T01:03:21Z,3160000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,321.0,,,,,,,3.0,2.0,1.0,,,,,,
323,PT02M38.00S,2023-10-31T01:03:32.0Z,2,REGULAR,2pt,Jump Shot,[],1630165,20.45006570302234,34.31372549019608,1610612765,51,41,2023-10-31T01:03:37Z,3170000,False,78.0,140.0,1,left,MISS K. Hayes 16' step back Shot,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Center,16.02,Missed,,,,,,,,,,,,,,,,,,
324,PT02M35.00S,2023-10-31T01:03:35.0Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,51,41,2023-10-31T01:03:37Z,3180000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,323.0,,,,,,,6.0,5.0,1.0,,,,,,
325,PT02M30.00S,2023-10-31T01:03:40.3Z,2,REGULAR,3pt,Jump Shot,[],1628983,75.77201051248358,9.068627450980392,1610612760,54,41,2023-10-31T01:06:23Z,3190000,False,-205.0,175.0,1,right,S. Gilgeous-Alexander 26' 3PT step back (15 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,26.94,Made,,,,,,,,,15.0,,,,,,,,,
326,PT02M17.00S,2023-10-31T01:03:54.1Z,2,REGULAR,foul,personal,['2freethrow'],202722,,,1610612765,54,41,2023-10-31T01:03:58Z,3200000,False,,,0,,D. Bertāns shooting personal FOUL (1 PF) (Bagley III 2 FT),"[202722, 1628963]",1610612760.0,OKC,shooting,,,Bertāns,D. Bertāns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1628171.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,,
328,PT02M17.00S,2023-10-31T01:04:28.1Z,2,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,54,42,2023-10-31T01:04:28Z,3220000,False,,,0,,M. Bagley III Free Throw 1 of 2 (5 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
329,PT02M17.00S,2023-10-31T01:04:50.8Z,2,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,54,43,2023-10-31T01:04:50Z,3230000,False,,,0,,M. Bagley III Free Throw 2 of 2 (6 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
330,PT02M05.00S,2023-10-31T01:05:05.5Z,2,REGULAR,foul,offensive,[],1628983,,,1610612760,54,43,2023-10-31T01:05:17Z,3240000,False,,,0,,S. Gilgeous-Alexander offensive FOUL (2 PF),"[1628983, 1641709]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,203177.0,2.0,0.0,Thompson,1641709.0,,,,,,,,,,
332,PT02M05.00S,2023-10-31T01:05:05.5Z,2,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,54,43,2023-10-31T01:05:05Z,3260000,False,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (2 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,203177.0,,,,,,,,,,,,2.0,,
333,PT02M05.00S,2023-10-31T01:05:15.6Z,2,REGULAR,substitution,out,[],202722,,,1610612765,54,43,2023-10-31T01:05:24Z,3270000,False,,,0,,SUB out: D. Bertāns,[202722],1610612760.0,OKC,,,,Bertāns,D. Bertāns,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M05.00S,2023-10-31T01:05:15.6Z,2,REGULAR,substitution,in,[],1631114,,,1610612765,54,43,2023-10-31T01:05:24Z,3280000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M54.00S,2023-10-31T01:05:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641709,5.601182654402102,43.627450980392155,1610612765,54,43,2023-10-31T01:05:46Z,3290000,False,32.0,0.0,1,left,MISS A. Thompson driving Layup - blocked,"[1641709, 1631096]",1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.19,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,,,
