actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
271,PT05M03.00S,2024-01-01T01:00:00.6Z,2,REGULAR,3pt,Jump Shot,[],1641717,83.52496714848883,94.36274509803921,1610612760,52,49,2024-01-01T01:00:05Z,2670000,False,222.0,102.0,1,right,C. Wallace 24' 3PT  (5 PTS) (K. Williams 2 AST),"[1641717, 1629026]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,24.43,Made,5.0,K. Williams,1629026.0,2.0,,,,,,,,,,
273,PT04M51.00S,2024-01-01T01:00:12.7Z,2,REGULAR,3pt,Jump Shot,[],203915,4.28712220762155,96.32352941176471,1610612751,52,49,2024-01-01T01:00:19Z,2690000,False,-232.0,-12.0,1,left,MISS S. Dinwiddie 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,23.19,Missed,,,,,,,,,,,,,,
274,PT04M47.00S,2024-01-01T01:00:16.2Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,52,49,2024-01-01T01:00:16Z,2700000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,273.0,4.0,2.0,2.0,,,,,,
275,PT04M46.00S,2024-01-01T01:00:17.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629651,6.1268068331143235,43.627450980392155,1610612751,52,49,2024-01-01T01:00:22Z,2710000,False,32.0,5.0,1,left,MISS N. Claxton Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,3.23,Missed,,,,,,,,,,,,,,
276,PT04M46.00S,2024-01-01T01:00:17.7Z,2,REGULAR,rebound,offensive,[],203915,,,1610612751,52,49,2024-01-01T01:08:37Z,2720000,False,,,0,,S. Dinwiddie REBOUND (Off:2 Def:0),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,275.0,2.0,0.0,2.0,,,,,,
332,PT04M46.00S,2024-01-01T01:00:23.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,5.338370565045992,49.01960784313725,1610612751,52,49,2024-01-01T01:09:10Z,2725000,False,5.0,-2.0,1,left,MISS S. Dinwiddie tip Layup,[203915],1610612751.0,BKN,tip,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,0.54,Missed,,,,,,,,,,,,,,
333,PT04M46.00S,2024-01-01T01:00:23.7Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,52,49,2024-01-01T01:09:10Z,2727500,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,332.0,1.0,1.0,0.0,,,,,,
277,PT04M38.00S,2024-01-01T01:00:29.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,52,49,2024-01-01T01:09:10Z,2730000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M23.00S,2024-01-01T01:02:22.3Z,2,REGULAR,3pt,Jump Shot,[],1630581,86.28449408672799,96.56862745098039,1610612760,52,49,2024-01-01T01:02:29Z,2740000,False,233.0,76.0,1,right,MISS J. Giddey 24' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,24.5,Missed,,,,,,,,,,,,,,
279,PT04M18.00S,2024-01-01T01:02:27.3Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612751,52,49,2024-01-01T01:02:29Z,2750000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:2),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,278.0,2.0,2.0,0.0,,,,,,
280,PT04M15.00S,2024-01-01T01:02:36.0Z,2,REGULAR,foul,offensive,[],203915,,,1610612751,52,49,2024-01-01T01:02:42Z,2760000,False,,,0,,S. Dinwiddie offensive FOUL (1 PF),"[203915, 1630198]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,1627534.0,,,,,,,,,,,,,,1.0,0.0,Joe,1630198.0,,
282,PT04M15.00S,2024-01-01T01:02:36.0Z,2,REGULAR,turnover,offensive foul,[],203915,,,1610612751,52,49,2024-01-01T01:02:36Z,2780000,False,,,0,,S. Dinwiddie offensive foul TURNOVER (1 TO),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,1627534.0,1.0,,,,,,,,,,,,,,,,,,
283,PT04M02.00S,2024-01-01T01:02:55.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,96.00854139290408,77.69607843137256,1610612760,52,49,2024-01-01T01:03:01Z,2790000,False,138.0,-15.0,1,right,MISS S. Gilgeous-Alexander 13' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,13.93,Missed,,,,,,,,,,,,,,
284,PT03M59.00S,2024-01-01T01:02:58.2Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,52,49,2024-01-01T01:03:01Z,2800000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,283.0,3.0,3.0,0.0,,,,,,
285,PT03M52.00S,2024-01-01T01:03:04.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629661,4.812746386333772,45.588235294117645,1610612751,52,49,2024-01-01T01:07:47Z,2810000,False,22.0,-7.0,1,left,MISS C. Johnson running Layup,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,2.33,Missed,,,,,,,,,,,,,,
286,PT03M51.00S,2024-01-01T01:03:05.8Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,52,49,2024-01-01T01:03:10Z,2820000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,285.0,3.0,3.0,0.0,,,,,,
287,PT03M45.00S,2024-01-01T01:03:12.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629026,93.38042049934296,51.9607843137255,1610612760,52,49,2024-01-01T01:08:56Z,2830000,False,10.0,10.0,1,right,MISS K. Williams running Layup - blocked,"[1629026, 1629651]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,1.38,Missed,,,,,,,,,,,,,Claxton,1629651.0
288,PT03M45.00S,2024-01-01T01:03:12.2Z,2,REGULAR,block,,[],1629651,,,1610612760,52,49,2024-01-01T01:03:14Z,2840000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT03M42.00S,2024-01-01T01:03:15.2Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,52,49,2024-01-01T01:03:17Z,2850000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,287.0,5.0,3.0,2.0,,,,,,
290,PT03M34.00S,2024-01-01T01:03:22.8Z,2,REGULAR,3pt,Jump Shot,[],1629661,29.25427069645204,14.215686274509803,1610612751,52,52,2024-01-01T01:03:27Z,2860000,False,179.0,222.0,1,left,C. Johnson 28' 3PT  (5 PTS) (D. Smith Jr. 4 AST),"[1629661, 1628372]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,28.55,Made,5.0,D. Smith Jr.,1628372.0,4.0,,,,,,,,,,
292,PT03M18.00S,2024-01-01T01:03:41.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612760,52,52,2024-01-01T01:04:06Z,2880000,False,,,0,,D. Smith Jr. personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1628372, 1628983]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,,,,,,,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,
294,PT03M18.00S,2024-01-01T01:04:15.7Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,53,52,2024-01-01T01:04:15Z,2900000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
295,PT03M18.00S,2024-01-01T01:04:16.1Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,53,52,2024-01-01T01:04:21Z,2910000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M18.00S,2024-01-01T01:04:16.1Z,2,REGULAR,substitution,out,[],1628372,,,1610612760,53,52,2024-01-01T01:04:21Z,2920000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M18.00S,2024-01-01T01:04:16.1Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,53,52,2024-01-01T01:04:21Z,2930000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M18.00S,2024-01-01T01:04:16.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612760,53,52,2024-01-01T01:04:21Z,2940000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M18.00S,2024-01-01T01:04:34.8Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,54,52,2024-01-01T01:04:34Z,2950000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
300,PT03M05.00S,2024-01-01T01:04:52.4Z,2,REGULAR,3pt,Jump Shot,[],1627827,16.376478318002626,96.07843137254902,1610612751,54,52,2024-01-01T01:04:56Z,2960000,False,-230.0,101.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,25.17,Missed,,,,,,,,,,,,,,
301,PT03M03.00S,2024-01-01T01:04:54.4Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,54,52,2024-01-01T01:04:56Z,2970000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,300.0,2.0,2.0,0.0,,,,,,
302,PT02M58.00S,2024-01-01T01:04:59.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631096,73.53810775295663,16.911764705882355,1610612760,54,52,2024-01-01T01:09:58Z,2980000,False,-165.0,196.0,1,right,MISS C. Holmgren 25' running 3PT,[1631096],1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,25.66,Missed,,,,,,,,,,,,,,
303,PT02M56.00S,2024-01-01T01:05:01.0Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,54,52,2024-01-01T01:05:04Z,2990000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,302.0,2.0,2.0,0.0,,,,,,
304,PT02M45.00S,2024-01-01T01:05:47.3Z,2,REGULAR,jumpball,recovered,[],1628969,,,1610612751,54,52,2024-01-01T01:05:47Z,3000000,False,,,0,,Jump Ball N. Claxton vs. S. Gilgeous-Alexander: Tip to M. Bridges,"[1628969, 1629651, 1628983]",1610612751.0,BKN,heldball,M. Bridges,1628969.0,Bridges,M. Bridges,Claxton,1629651.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,,,,,,
307,PT02M38.00S,2024-01-01T01:05:54.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,5.469776609724048,47.30392156862745,1610612751,54,54,2024-01-01T01:05:58Z,3030000,False,13.0,-1.0,1,left,D. Finney-Smith driving DUNK (5 PTS) (M. Bridges 4 AST),"[1627827, 1628969]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,1.35,Made,5.0,M. Bridges,1628969.0,4.0,,,,,,,,,,
309,PT02M15.00S,2024-01-01T01:06:17.3Z,2,REGULAR,turnover,lost ball,[],1631096,,,1610612760,54,54,2024-01-01T01:06:20Z,3050000,False,,,0,,C. Holmgren lost ball TURNOVER (2 TO),"[1631096, 1627827]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,2.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,
310,PT02M15.00S,2024-01-01T01:06:17.3Z,2,REGULAR,steal,,[],1627827,,,1610612751,54,54,2024-01-01T01:06:19Z,3060000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
312,PT02M03.00S,2024-01-01T01:06:51.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,5.732588699080158,97.05882352941177,1610612751,54,54,2024-01-01T01:06:58Z,3080000,False,-235.0,1.0,1,left,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,23.53,Missed,,,,,,,,,,,,,,
313,PT01M59.00S,2024-01-01T01:06:55.4Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,54,54,2024-01-01T01:06:55Z,3090000,False,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,312.0,6.0,3.0,3.0,,,,,,
314,PT01M51.00S,2024-01-01T01:07:02.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628969,4.28712220762155,95.09803921568627,1610612751,54,54,2024-01-01T01:07:08Z,3100000,False,-225.0,-12.0,1,left,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,22.58,Missed,,,,,,,,,,,,,,
315,PT01M48.00S,2024-01-01T01:07:05.7Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,54,54,2024-01-01T01:07:08Z,3110000,False,,,0,,N. Claxton REBOUND (Off:4 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,314.0,7.0,3.0,4.0,,,,,,
316,PT01M48.00S,2024-01-01T01:07:09.0Z,2,REGULAR,foul,personal,[],1628983,,,1610612751,54,54,2024-01-01T01:07:46Z,3120000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1629651]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,,,,,,,1.0,0.0,Claxton,1629651.0,,
318,PT01M41.00S,2024-01-01T01:07:40.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628969,15.588042049934298,45.588235294117645,1610612751,54,54,2024-01-01T01:07:49Z,3140000,False,22.0,94.0,1,left,MISS M. Bridges 9' step back Shot,[1628969],1610612751.0,BKN,step back,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.66,Missed,,,,,,,,,,,,,,
319,PT01M36.00S,2024-01-01T01:07:44.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,54,54,2024-01-01T01:07:44Z,3150000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,318.0,1.0,1.0,0.0,,,,,,
320,PT01M27.00S,2024-01-01T01:07:54.0Z,2,REGULAR,3pt,Jump Shot,[],1630581,66.5735873850197,51.225490196078425,1610612760,54,54,2024-01-01T01:07:59Z,3160000,False,6.0,262.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,26.18,Missed,,,,,,,,,,,,,,
321,PT01M24.00S,2024-01-01T01:07:57.0Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,54,54,2024-01-01T01:07:59Z,3170000,False,,,0,,N. Claxton REBOUND (Off:4 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,320.0,8.0,4.0,4.0,,,,,,
322,PT01M12.00S,2024-01-01T01:08:08.9Z,2,REGULAR,3pt,Jump Shot,[],1628969,1.5275952693823915,95.83333333333334,1610612751,54,54,2024-01-01T01:08:19Z,3180000,False,-229.0,-38.0,1,left,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,23.23,Missed,,,,,,,,,,,,,,
323,PT01M09.00S,2024-01-01T01:08:12.2Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,54,54,2024-01-01T01:08:12Z,3190000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,,,,,,,322.0,6.0,6.0,0.0,,,,,,
324,PT00M58.50S,2024-01-01T01:08:23.7Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,54,54,2024-01-01T01:08:26Z,3200000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1629661]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,1.0,Johnson,1629661.0,,,,,,,,,,,,,,,,
325,PT00M58.50S,2024-01-01T01:08:23.7Z,2,REGULAR,steal,,[],1629661,,,1610612751,54,54,2024-01-01T01:08:25Z,3210000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
326,PT00M43.70S,2024-01-01T01:08:38.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203915,4.812746386333772,58.82352941176471,1610612751,54,54,2024-01-01T01:08:42Z,3220000,False,-44.0,-7.0,1,left,MISS S. Dinwiddie driving finger roll Layup,[203915],1610612751.0,BKN,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.47,Missed,,,,,,,,,,,,,,
327,PT00M42.00S,2024-01-01T01:08:40.1Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,54,54,2024-01-01T01:08:42Z,3230000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,326.0,7.0,7.0,0.0,,,,,,
328,PT00M36.60S,2024-01-01T01:08:45.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,70.77858081471747,75.0,1610612760,57,54,2024-01-01T01:13:58Z,3240000,False,125.0,222.0,1,right,I. Joe 25' 3PT running (6 PTS) (S. Gilgeous-Alexander 4 AST),"[1630198, 1628983]",1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,25.49,Made,6.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,
330,PT00M30.80S,2024-01-01T01:09:00.8Z,2,REGULAR,3pt,Jump Shot,[],1627827,5.601182654402102,4.6568627450980395,1610612751,57,54,2024-01-01T01:14:21Z,3260000,False,227.0,0.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,22.67,Missed,,,,,,,,,,,,,,
331,PT00M26.70S,2024-01-01T01:09:04.9Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,57,54,2024-01-01T01:14:21Z,3270000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,,,,,,,,,,,330.0,2.0,2.0,0.0,,,,,,
334,PT00M15.10S,2024-01-01T01:09:16.4Z,2,REGULAR,2pt,Jump Shot,[],1628983,86.5473061760841,77.45098039215686,1610612760,57,54,2024-01-01T01:09:21Z,3280000,False,137.0,74.0,1,right,MISS S. Gilgeous-Alexander 15' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,15.6,Missed,,,,,,,,,,,,,,
335,PT00M12.40S,2024-01-01T01:09:19.1Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,57,54,2024-01-01T01:09:19Z,3290000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,334.0,3.0,3.0,0.0,,,,,,
336,PT00M05.20S,2024-01-01T01:09:28.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641717,,,1610612751,57,54,2024-01-01T01:09:39Z,3300000,False,,,0,,C. Wallace personal FOUL (3 PF) (Bridges 2 FT),"[1641717, 1628969]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,202058.0,,,,,,,,,,,,,,3.0,0.0,Bridges,1628969.0,,
338,PT00M05.20S,2024-01-01T01:09:58.6Z,2,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,57,55,2024-01-01T01:09:58Z,3320000,False,,,0,,M. Bridges Free Throw 1 of 2 (16 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
339,PT00M05.20S,2024-01-01T01:09:59.2Z,2,REGULAR,substitution,out,[],1630581,,,1610612751,57,55,2024-01-01T01:10:13Z,3330000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M05.20S,2024-01-01T01:09:59.2Z,2,REGULAR,substitution,out,[],1641717,,,1610612751,57,55,2024-01-01T01:10:13Z,3340000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M05.20S,2024-01-01T01:09:59.2Z,2,REGULAR,substitution,out,[],1629661,,,1610612751,57,55,2024-01-01T01:10:13Z,3350000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M05.20S,2024-01-01T01:09:59.2Z,2,REGULAR,substitution,in,[],1629652,,,1610612751,57,55,2024-01-01T01:10:13Z,3360000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M05.20S,2024-01-01T01:09:59.2Z,2,REGULAR,substitution,in,[],1631114,,,1610612751,57,55,2024-01-01T01:10:13Z,3370000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M05.20S,2024-01-01T01:09:59.2Z,2,REGULAR,substitution,in,[],1628372,,,1610612751,57,55,2024-01-01T01:10:13Z,3380000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M05.20S,2024-01-01T01:10:30.4Z,2,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,57,56,2024-01-01T01:10:30Z,3390000,False,,,0,,M. Bridges Free Throw 2 of 2 (17 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
346,PT00M01.00S,2024-01-01T01:10:39.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612760,57,56,2024-01-01T01:10:45Z,3400000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1628969, 1628983]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,202058.0,,,,,,,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,
348,PT00M01.00S,2024-01-01T01:11:06.1Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,58,56,2024-01-01T01:11:06Z,3420000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
349,PT00M01.00S,2024-01-01T01:11:24.9Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,59,56,2024-01-01T01:11:24Z,3430000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
350,PT00M00.20S,2024-01-01T01:11:27.4Z,2,REGULAR,3pt,Jump Shot,[],1628969,67.09921156373193,12.5,1610612751,59,56,2024-01-01T01:12:21Z,3440000,False,188.0,578.0,1,left,MISS M. Bridges 60' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,60.78,Missed,,,,,,,,,,,,,,
