actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
277,PT04M51.00S,2023-11-09T01:57:22.1Z,2,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612739,58,43,2023-11-09T01:57:31Z,2700000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (LeVert 2 FT),"[1631119, 1627747]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,1628484.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
279,PT04M51.00S,2023-11-09T01:57:51.9Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,58,43,2023-11-09T01:57:51Z,2720000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
280,PT04M51.00S,2023-11-09T01:57:51.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,58,43,2023-11-09T01:57:51Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,,,
282,PT04M51.00S,2023-11-09T01:58:07.2Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,58,44,2023-11-09T01:58:07Z,2740000,False,,,0,,C. LeVert Free Throw 2 of 2 (8 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
283,PT04M36.00S,2023-11-09T01:58:24.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,20.18725361366623,51.225490196078425,1610612760,60,44,2023-11-09T01:58:28Z,2750000,False,-6.0,137.0,1,left,S. Gilgeous-Alexander 13' pullup Jump Shot (17 PTS) (D. Bertans 1 AST),"[1628983, 202722]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,17.0,,,,,,,,13.74,D. Bertans,202722.0,1.0,,
285,PT04M12.00S,2023-11-09T01:58:47.0Z,2,REGULAR,3pt,Jump Shot,[],1630596,97.58541392904073,3.6764705882352944,1610612739,60,44,2023-11-09T01:58:51Z,2770000,False,-232.0,-30.0,1,right,MISS E. Mobley 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,,,,23.35,,,,,
286,PT04M09.00S,2023-11-09T01:58:50.0Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,60,44,2023-11-09T01:58:51Z,2780000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,,,285.0,3.0,2.0,1.0,,,,,,,,,
287,PT04M05.00S,2023-11-09T01:58:54.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,2.8416557161629434,95.58823529411765,1610612760,60,44,2023-11-09T01:59:00Z,2790000,False,-228.0,-26.0,1,left,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,,,,22.94,,,,,
288,PT04M02.00S,2023-11-09T01:58:57.6Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,60,44,2023-11-09T01:59:00Z,2800000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,,,,,,287.0,2.0,1.0,1.0,,,,,,,,,
289,PT03M59.00S,2023-11-09T01:59:02.2Z,2,REGULAR,foul,personal,['2freethrow'],202722,,,1610612739,60,44,2023-11-09T01:59:12Z,2810000,False,,,0,,D. Bertans shooting personal FOUL (1 PF) (LeVert 2 FT),"[202722, 1627747]",1610612760.0,OKC,shooting,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,202056.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
291,PT03M59.00S,2023-11-09T01:59:25.6Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,60,44,2023-11-09T01:59:47Z,2830000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
292,PT03M59.00S,2023-11-09T01:59:25.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,60,44,2023-11-09T01:59:47Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,291.0,,,,,,,,,,,,
293,PT03M59.00S,2023-11-09T01:59:26.2Z,2,REGULAR,substitution,out,[],1629622,,,1610612739,60,44,2023-11-09T01:59:30Z,2850000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M59.00S,2023-11-09T01:59:26.2Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,60,44,2023-11-09T01:59:30Z,2860000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M59.00S,2023-11-09T01:59:25.6Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,60,44,2023-11-09T01:59:47Z,2870000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
296,PT03M57.00S,2023-11-09T01:59:27.6Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,60,44,2023-11-09T01:59:47Z,2880000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,295.0,1.0,1.0,0.0,,,,,,,,,
297,PT03M47.00S,2023-11-09T01:59:55.9Z,2,REGULAR,turnover,bad pass,[],1631119,,,1610612760,60,44,2023-11-09T01:59:59Z,2890000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631119, 1629636]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Garland,1629636.0,,,,,,
298,PT03M47.00S,2023-11-09T01:59:55.9Z,2,REGULAR,steal,,[],1629636,,,1610612739,60,44,2023-11-09T01:59:57Z,2900000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
299,PT03M42.00S,2023-11-09T02:00:01.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627747,89.17542706964521,94.11764705882352,1610612739,60,47,2023-11-09T02:00:07Z,2910000,False,221.0,49.0,1,right,C. LeVert 3PT  (11 PTS) (D. Garland 4 AST),"[1627747, 1629636]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,,,Made,11.0,,,,,,,,22.6,D. Garland,1629636.0,4.0,,
301,PT03M22.00S,2023-11-09T02:00:20.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,17.296320630749015,36.029411764705884,1610612760,62,47,2023-11-09T02:00:25Z,2930000,False,70.0,110.0,1,left,S. Gilgeous-Alexander 13' turnaround fadeaway Jump Shot (19 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,19.0,,,,,,,,13.04,,,,,
302,PT02M59.00S,2023-11-09T02:00:43.5Z,2,REGULAR,3pt,Jump Shot,[],1627747,78.13731931668858,10.784313725490197,1610612739,62,47,2023-11-09T02:00:48Z,2940000,False,-196.0,153.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,24.87,,,,,
303,PT02M55.00S,2023-11-09T02:00:47.5Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,62,47,2023-11-09T02:00:48Z,2950000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,302.0,1.0,1.0,0.0,,,,,,,,,
304,PT02M50.00S,2023-11-09T02:00:52.3Z,2,REGULAR,turnover,bad pass,[],1628983,,,1610612760,62,47,2023-11-09T02:00:56Z,2960000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1630596]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Mobley,1630596.0,,,,,,
305,PT02M50.00S,2023-11-09T02:00:52.3Z,2,REGULAR,steal,,[],1630596,,,1610612739,62,47,2023-11-09T02:00:53Z,2970000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
306,PT02M47.00S,2023-11-09T02:00:57.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627747,94.03745072273325,50.98039215686274,1610612739,62,49,2023-11-09T02:02:45Z,2980000,False,5.0,4.0,1,right,C. LeVert Layup (13 PTS) (E. Mobley 1 AST),"[1627747, 1630596]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,,,,,0.6,E. Mobley,1630596.0,1.0,,
307,PT02M47.00S,2023-11-09T02:01:00.5Z,2,REGULAR,foul,personal,['1freethrow'],1631119,,,1610612739,62,49,2023-11-09T02:01:24Z,2990000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (LeVert 1 FT),"[1631119, 1627747]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1830.0,2.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
310,PT02M47.00S,2023-11-09T02:01:10.0Z,2,REGULAR,substitution,out,[],1631119,,,1610612739,62,49,2023-11-09T02:01:55Z,3010000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M47.00S,2023-11-09T02:01:10.0Z,2,REGULAR,substitution,in,[],1631096,,,1610612739,62,49,2023-11-09T02:01:55Z,3020000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M47.00S,2023-11-09T02:01:37.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627747,,,1610612739,62,50,2023-11-09T02:01:37Z,3030000,False,,,0,,C. LeVert Free Throw 1 of 1 (14 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
313,PT02M33.00S,2023-11-09T02:01:52.2Z,2,REGULAR,3pt,Jump Shot,[],202722,10.85742444152431,96.32352941176471,1610612760,62,50,2023-11-09T02:01:57Z,3040000,False,-232.0,50.0,1,left,MISS D. Bertans 3PT,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,,,,23.69,,,,,
314,PT02M30.00S,2023-11-09T02:01:55.2Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,62,50,2023-11-09T02:01:57Z,3050000,False,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,313.0,1.0,1.0,0.0,,,,,,,,,
315,PT02M25.00S,2023-11-09T02:02:09.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202722,,,1610612739,62,50,2023-11-09T02:02:23Z,3060000,False,,,0,,D. Bertans personal FOUL (2 PF) (Thompson 2 FT),"[202722, 202684]",1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,202056.0,2.0,0.0,Thompson,202684.0,,,,,,,,,,,,,,,
317,PT02M25.00S,2023-11-09T02:02:29.3Z,2,REGULAR,freethrow,1 of 2,[],202684,,,1610612739,62,51,2023-11-09T02:02:29Z,3080000,False,,,0,,T. Thompson Free Throw 1 of 2 (1 PTS),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
318,PT02M25.00S,2023-11-09T02:02:29.8Z,2,REGULAR,substitution,out,[],202722,,,1610612739,62,51,2023-11-09T02:02:45Z,3090000,False,,,0,,SUB out: D. Bertans,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M25.00S,2023-11-09T02:02:29.8Z,2,REGULAR,substitution,out,[],1630198,,,1610612739,62,51,2023-11-09T02:02:45Z,3100000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M25.00S,2023-11-09T02:02:29.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612739,62,51,2023-11-09T02:02:45Z,3110000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M25.00S,2023-11-09T02:02:29.8Z,2,REGULAR,substitution,in,[],1631114,,,1610612739,62,51,2023-11-09T02:02:45Z,3120000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M25.00S,2023-11-09T02:02:29.3Z,2,REGULAR,freethrow,2 of 2,[],202684,,,1610612739,62,51,2023-11-09T02:02:58Z,3130000,False,,,0,,MISS T. Thompson Free Throw 2 of 2,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
323,PT02M22.00S,2023-11-09T02:02:32.3Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,62,51,2023-11-09T02:02:58Z,3140000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,322.0,3.0,2.0,1.0,,,,,,,,,
324,PT02M11.00S,2023-11-09T02:03:08.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.206964520367937,52.69607843137255,1610612760,64,51,2023-11-09T02:04:17Z,3150000,False,-13.0,-4.0,1,left,S. Gilgeous-Alexander driving Layup (21 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,21.0,,,,,,,,1.4,,,,,
325,PT01M54.00S,2023-11-09T02:03:24.0Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,64,51,2023-11-09T02:03:32Z,3160000,False,,,0,,D. Garland bad pass TURNOVER (6 TO),"[1629636, 1629652]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,6.0,Dort,1629652.0,,,,,,
326,PT01M54.00S,2023-11-09T02:03:24.0Z,2,REGULAR,steal,,[],1629652,,,1610612760,64,51,2023-11-09T02:03:25Z,3170000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT01M41.00S,2023-11-09T02:03:38.4Z,2,REGULAR,turnover,lost ball,[],1628983,,,1610612760,64,51,2023-11-09T02:22:37Z,3180000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 202684]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,Thompson,202684.0,,,,,,
328,PT01M41.00S,2023-11-09T02:03:38.4Z,2,REGULAR,steal,,[],202684,,,1610612739,64,51,2023-11-09T02:23:08Z,3190000,False,,,0,,T. Thompson STEAL (1 STL),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT01M35.00S,2023-11-09T02:03:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,93.38042049934296,51.225490196078425,1610612739,64,53,2023-11-09T02:03:50Z,3200000,False,6.0,10.0,1,right,D. Mitchell driving Layup (6 PTS) (D. Garland 5 AST),"[1628378, 1629636]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,,,,1.15,D. Garland,1629636.0,5.0,,
330,PT01M17.00S,2023-11-09T02:04:00.9Z,2,REGULAR,2pt,Jump Shot,[],1631114,24.655059132720105,28.186274509803923,1610612760,64,53,2023-11-09T02:04:09Z,3210000,False,109.0,179.0,1,left,MISS J. Williams 20' step back Shot,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,,,,20.99,,,,,
331,PT01M14.00S,2023-11-09T02:04:03.9Z,2,REGULAR,rebound,offensive,[],1628983,,,1610612760,64,53,2023-11-09T02:04:09Z,3220000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,,,,330.0,4.0,2.0,2.0,,,,,,,,,
332,PT01M12.00S,2023-11-09T02:04:07.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,17.16491458607096,3.431372549019608,1610612760,64,53,2023-11-09T02:04:12Z,3230000,False,233.0,109.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,,,25.7,,,,,
333,PT01M07.00S,2023-11-09T02:04:12.4Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,64,53,2023-11-09T02:04:12Z,3240000,False,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,332.0,4.0,4.0,0.0,,,,,,,,,
334,PT00M57.60S,2023-11-09T02:04:22.1Z,2,REGULAR,turnover,lost ball,[],202684,,,1610612739,64,53,2023-11-09T02:04:26Z,3250000,False,,,0,,T. Thompson lost ball TURNOVER (1 TO),"[202684, 1630581]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Giddey,1630581.0,,,,,,
335,PT00M57.60S,2023-11-09T02:04:22.1Z,2,REGULAR,steal,,[],1630581,,,1610612760,64,53,2023-11-09T05:31:00Z,3260000,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
336,PT00M55.90S,2023-11-09T02:04:24.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,4.812746386333772,48.529411764705884,1610612760,66,53,2023-11-09T02:04:29Z,3270000,False,7.0,-7.0,1,left,S. Gilgeous-Alexander running DUNK (23 PTS) (J. Giddey 5 AST),"[1628983, 1630581]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,23.0,,,,,,,,1.04,J. Giddey,1630581.0,5.0,,
338,PT00M46.90S,2023-11-09T02:04:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612739,66,53,2023-11-09T02:04:54Z,3290000,False,,,0,,L. Dort personal FOUL (1 PF) (Mitchell 2 FT),"[1629652, 1628378]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,1628484.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
340,PT00M46.90S,2023-11-09T02:05:29.0Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,66,54,2023-11-09T02:05:29Z,3310000,False,,,0,,D. Mitchell Free Throw 1 of 2 (7 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
341,PT00M46.90S,2023-11-09T02:05:31.6Z,2,REGULAR,substitution,out,[],1631096,,,1610612739,66,54,2023-11-09T02:05:39Z,3320000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M46.90S,2023-11-09T02:05:31.6Z,2,REGULAR,substitution,in,[],1641717,,,1610612739,66,54,2023-11-09T02:05:39Z,3330000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M46.90S,2023-11-09T02:05:56.1Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,66,55,2023-11-09T02:05:56Z,3340000,False,,,0,,D. Mitchell Free Throw 2 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
344,PT00M33.80S,2023-11-09T02:06:13.5Z,2,REGULAR,foul,personal,['2freethrow'],202684,,,1610612760,66,55,2023-11-09T02:06:18Z,3350000,False,,,0,,T. Thompson shooting personal FOUL (1 PF) (Wallace 2 FT),"[202684, 1641717]",1610612739.0,CLE,shooting,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,1628484.0,1.0,0.0,Wallace,1641717.0,,,,,,,,,,,,,,,
346,PT00M33.80S,2023-11-09T02:06:36.8Z,2,REGULAR,freethrow,1 of 2,[],1641717,,,1610612760,67,55,2023-11-09T02:06:36Z,3370000,False,,,0,,C. Wallace Free Throw 1 of 2 (11 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
347,PT00M33.80S,2023-11-09T02:06:37.6Z,2,REGULAR,substitution,out,[],202684,,,1610612760,67,55,2023-11-09T02:06:43Z,3380000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M33.80S,2023-11-09T02:06:37.6Z,2,REGULAR,substitution,in,[],1629622,,,1610612760,67,55,2023-11-09T02:06:43Z,3390000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M33.80S,2023-11-09T02:06:59.6Z,2,REGULAR,freethrow,2 of 2,[],1641717,,,1610612760,68,55,2023-11-09T02:06:59Z,3400000,False,,,0,,C. Wallace Free Throw 2 of 2 (12 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
350,PT00M14.90S,2023-11-09T02:07:28.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.24901445466492,50.245098039215684,1610612739,68,57,2023-11-09T02:07:32Z,3410000,False,1.0,11.0,1,right,E. Mobley DUNK (10 PTS) (C. LeVert 4 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,,,,,1.11,C. LeVert,1627747.0,4.0,,
352,PT00M03.40S,2023-11-09T02:07:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.995400788436268,52.69607843137255,1610612760,70,57,2023-11-09T02:07:47Z,3430000,False,-13.0,4.0,1,left,J. Giddey driving reverse Layup (6 PTS),[1630581],1610612760.0,OKC,driving reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,,,,1.41,,,,,
353,PT00M00.40S,2023-11-09T02:07:50.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,49.490801576872535,31.862745098039213,1610612739,70,57,2023-11-09T02:07:57Z,3440000,False,-91.0,422.0,1,right,MISS D. Mitchell 43' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,,,43.19,,,,,
354,PT00M00.40S,2023-11-09T02:07:50.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,70,57,2023-11-09T02:07:57Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,353.0,,,,,,,,,,,,
355,PT00M00.00S,2023-11-09T02:08:07.3Z,2,REGULAR,period,end,[],0,,,1610612739,70,57,2023-11-09T02:08:07Z,3460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2023-11-09T02:08:13.8Z,3,REGULAR,substitution,out,['startperiod'],1641717,,,1610612739,70,57,2023-11-09T02:22:49Z,3470000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2023-11-09T02:08:13.8Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,70,57,2023-11-09T02:22:49Z,3480000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-11-09T02:08:13.8Z,3,REGULAR,substitution,in,['startperiod'],1631096,,,1610612739,70,57,2023-11-09T02:22:49Z,3490000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2023-11-09T02:08:13.8Z,3,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,70,57,2023-11-09T02:22:49Z,3500000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-11-09T02:23:01.7Z,3,REGULAR,period,start,[],0,,,1610612760,70,57,2023-11-09T02:23:01Z,3510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
