actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
335,PT01M43.00S,2023-12-01T02:03:30.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641717,20.05584756898817,8.823529411764707,1610612760,70,58,2023-12-01T02:03:34Z,3310000,False,206.0,136.0,1,left,C. Wallace 24' 3PT  (6 PTS) (J. Giddey 1 AST),"[1641717, 1630581]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,24.68,Made,,,,,,,,,,,,,,,6.0,J. Giddey,1630581.0,1.0
337,PT01M23.00S,2023-12-01T02:03:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,94.03745072273325,48.28431372549019,1610612747,70,60,2023-12-01T02:03:57Z,3330000,False,-9.0,4.0,1,right,D. Russell driving finger roll Layup (14 PTS),[1626156],1610612747.0,LAL,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,,,,,,,,,14.0,,,
338,PT01M14.00S,2023-12-01T02:04:00.9Z,2,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,70,60,2023-12-01T02:04:10Z,3340000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (4 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,,,2882.0,,,,,,,,
339,PT01M02.00S,2023-12-01T02:04:26.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,72.88107752956637,79.90196078431373,1610612747,70,60,2023-12-01T02:04:30Z,3350000,False,150.0,202.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
340,PT00M58.40S,2023-12-01T02:04:29.7Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,70,60,2023-12-01T02:04:30Z,3360000,False,,,0,,I. Joe REBOUND (Off:0 Def:3),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,339.0,3.0,3.0,0.0,,,,,,,,,,,,
341,PT00M52.30S,2023-12-01T02:04:38.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612760,70,60,2023-12-01T02:04:52Z,3370000,False,,,0,,M. Christie personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1631108, 1628983]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,
343,PT00M52.30S,2023-12-01T02:05:06.1Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,71,60,2023-12-01T02:05:06Z,3390000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (21 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,21.0,,,
344,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,71,60,2023-12-01T02:05:25Z,3400000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,out,[],1631096,,,1610612760,71,60,2023-12-01T02:05:25Z,3410000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,71,60,2023-12-01T02:05:25Z,3420000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,out,[],1631108,,,1610612760,71,60,2023-12-01T02:05:25Z,3430000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,out,[],1626174,,,1610612760,71,60,2023-12-01T02:05:25Z,3440000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,in,[],1629026,,,1610612760,71,60,2023-12-01T02:05:25Z,3450000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,71,60,2023-12-01T02:05:25Z,3460000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,71,60,2023-12-01T02:05:25Z,3470000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,in,[],1630559,,,1610612760,71,60,2023-12-01T02:05:25Z,3480000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M52.30S,2023-12-01T02:05:06.7Z,2,REGULAR,substitution,in,[],2544,,,1610612760,71,60,2023-12-01T02:05:25Z,3490000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M52.30S,2023-12-01T02:05:38.8Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,72,60,2023-12-01T02:05:38Z,3500000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,22.0,,,
355,PT00M46.00S,2023-12-01T02:05:48.8Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612747,72,60,2023-12-01T02:05:52Z,3510000,False,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1629652]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,Dort,1629652.0,,,,,,,,,
356,PT00M46.00S,2023-12-01T02:05:48.8Z,2,REGULAR,steal,,[],1629652,,,1610612760,72,60,2023-12-01T02:05:51Z,3520000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
357,PT00M36.10S,2023-12-01T02:05:58.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,7.966491458607096,3.9215686274509802,1610612760,72,60,2023-12-01T02:06:03Z,3530000,False,230.0,22.0,1,left,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
358,PT00M31.80S,2023-12-01T02:06:03.0Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,72,60,2023-12-01T02:06:03Z,3540000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,,,357.0,6.0,5.0,1.0,,,,,,,,,,,,
359,PT00M22.40S,2023-12-01T02:06:12.4Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,72,60,2023-12-01T02:06:15Z,3550000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1630198]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Joe,1630198.0,,,,,,,,,
360,PT00M22.40S,2023-12-01T02:06:12.4Z,2,REGULAR,steal,,[],1630198,,,1610612760,72,60,2023-12-01T02:06:14Z,3560000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
361,PT00M02.90S,2023-12-01T02:06:31.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,33.196452036793694,47.30392156862745,1610612760,72,60,2023-12-01T02:06:37Z,3570000,False,13.0,260.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.99,Missed,,,,,,,,,,,,,,,,,,
362,PT00M02.90S,2023-12-01T02:06:31.9Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,72,60,2023-12-01T02:06:37Z,3580000,False,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,361.0,7.0,6.0,1.0,,,,,,,,,,,,
363,PT00M00.00S,2023-12-01T02:07:17.3Z,2,REGULAR,period,end,[],0,,,1610612747,72,60,2023-12-01T02:07:17Z,3590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2023-12-01T02:07:20.7Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612747,72,60,2023-12-01T02:21:54Z,3600000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2023-12-01T02:07:20.7Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612747,72,60,2023-12-01T02:21:54Z,3610000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2023-12-01T02:07:20.7Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,72,60,2023-12-01T02:21:54Z,3620000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2023-12-01T02:07:20.7Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612747,72,60,2023-12-01T02:21:54Z,3630000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2023-12-01T02:07:20.7Z,3,REGULAR,substitution,in,['startperiod'],1631096,,,1610612747,72,60,2023-12-01T02:21:54Z,3640000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2023-12-01T02:07:20.7Z,3,REGULAR,substitution,in,['startperiod'],1631108,,,1610612747,72,60,2023-12-01T02:21:54Z,3650000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2023-12-01T02:21:50.3Z,3,REGULAR,period,start,[],0,,,1610612760,72,60,2023-12-01T02:21:55Z,3660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M39.00S,2023-12-01T02:22:11.2Z,3,REGULAR,3pt,Jump Shot,[],1629652,80.23981603153744,9.313725490196079,1610612760,72,60,2023-12-01T02:22:15Z,3670000,False,-203.0,133.0,1,right,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,24.31,Missed,,,,,,,,,,,,,,,,,,
374,PT11M35.00S,2023-12-01T02:22:15.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,72,60,2023-12-01T02:22:15Z,3680000,False,,,0,,A. Davis REBOUND (Off:1 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,373.0,8.0,7.0,1.0,,,,,,,,,,,,
375,PT11M23.00S,2023-12-01T02:22:29.0Z,3,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612747,72,60,2023-12-01T02:23:08Z,3690000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Davis 2 FT),"[1630581, 203076]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Davis,203076.0,,,,
377,PT11M23.00S,2023-12-01T02:23:09.6Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,72,61,2023-12-01T02:23:09Z,3710000,False,,,0,,A. Davis Free Throw 1 of 2 (20 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,,,,,20.0,,,
378,PT11M23.00S,2023-12-01T02:23:19.4Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,72,62,2023-12-01T02:23:19Z,3720000,False,,,0,,A. Davis Free Throw 2 of 2 (21 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,,,,,21.0,,,
379,PT11M13.00S,2023-12-01T02:23:32.8Z,3,REGULAR,foul,personal,[],1627752,,,1610612760,72,62,2023-12-01T02:23:37Z,3730000,False,,,0,,T. Prince personal FOUL (4 PF),"[1627752, 1631114]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2882.0,4.0,0.0,Williams,1631114.0,,,,
381,PT10M59.00S,2023-12-01T02:24:02.4Z,3,REGULAR,3pt,Jump Shot,[],1631096,68.80749014454665,25.245098039215684,1610612760,72,62,2023-12-01T02:24:09Z,3750000,False,-124.0,241.0,1,right,MISS C. Holmgren 27' step back 3PT,[1631096],1610612760.0,OKC,step back,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
382,PT10M55.00S,2023-12-01T02:24:06.5Z,3,REGULAR,rebound,offensive,[],1629652,,,1610612760,72,62,2023-12-01T02:24:06Z,3760000,False,,,0,,L. Dort REBOUND (Off:3 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,381.0,5.0,2.0,3.0,,,,,,,,,,,,
383,PT10M54.00S,2023-12-01T02:24:07.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,71.43561103810775,77.45098039215686,1610612760,72,62,2023-12-01T02:24:11Z,3770000,False,137.0,216.0,1,right,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
384,PT10M54.00S,2023-12-01T02:24:07.6Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612747,72,62,2023-12-01T02:24:11Z,3780000,False,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,383.0,3.0,2.0,1.0,,,,,,,,,,,,
386,PT10M34.00S,2023-12-01T02:24:41.9Z,3,REGULAR,3pt,Jump Shot,[],203076,3.3672798948751645,95.58823529411765,1610612747,72,62,2023-12-01T02:24:46Z,3800000,False,-228.0,-21.0,1,left,MISS A. Davis 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,22.88,Missed,,,,,,,,,,,,,,,,,,
387,PT10M30.00S,2023-12-01T02:24:45.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,72,62,2023-12-01T02:24:46Z,3810000,False,,,0,,J. Giddey REBOUND (Off:2 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,386.0,7.0,5.0,2.0,,,,,,,,,,,,
388,PT10M23.00S,2023-12-01T02:24:54.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,88.91261498028909,50.245098039215684,1610612760,74,62,2023-12-01T02:27:08Z,3820000,False,1.0,52.0,1,right,S. Gilgeous-Alexander driving floating Jump Shot (24 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,,,,,,,,,,,,,,,24.0,,,
389,PT10M23.00S,2023-12-01T02:24:57.4Z,3,REGULAR,foul,personal,['1freethrow'],1631108,,,1610612760,74,62,2023-12-01T02:25:03Z,3830000,False,,,0,,M. Christie shooting personal FOUL (4 PF) (Gilgeous-Alexander 1 FT),"[1631108, 1628983]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627524.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,
392,PT10M23.00S,2023-12-01T02:25:13.8Z,3,REGULAR,substitution,in,[],1630559,,,1610612760,74,62,2023-12-01T02:26:46Z,3860000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT10M23.00S,2023-12-01T02:25:13.8Z,3,REGULAR,substitution,out,[],1627752,,,1610612760,74,62,2023-12-01T02:26:46Z,3870000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT10M23.00S,2023-12-01T02:25:36.0Z,3,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,75,62,2023-12-01T02:25:36Z,3880000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,25.0,,,
395,PT10M02.00S,2023-12-01T02:25:58.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,10.988830486202366,49.50980392156863,1610612747,75,64,2023-12-01T02:28:02Z,3890000,False,2.0,51.0,1,left,A. Davis turnaround Jump Shot (23 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,,,,,,,,,,,,,,,23.0,L. James,2544.0,2.0
397,PT09M49.00S,2023-12-01T02:26:10.4Z,3,REGULAR,2pt,Jump Shot,[],1631096,78.66294349540078,37.00980392156863,1610612760,77,64,2023-12-01T02:26:13Z,3910000,False,-65.0,148.0,1,right,C. Holmgren 16' pullup Jump Shot (8 PTS) (S. Gilgeous-Alexander 5 AST),"[1631096, 1628983]",1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Left Center,16.17,Made,,,,,,,,,,,,,,,8.0,S. Gilgeous-Alexander,1628983.0,5.0
399,PT09M30.00S,2023-12-01T02:26:29.9Z,3,REGULAR,2pt,Jump Shot,[],1630559,20.71287779237845,37.00980392156863,1610612747,77,66,2023-12-01T02:26:34Z,3930000,False,65.0,142.0,1,left,A. Reaves 15' pullup Jump Shot (4 PTS) (D. Russell 8 AST),"[1630559, 1626156]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,15.64,Made,,,,,,,,,,,,,,,4.0,D. Russell,1626156.0,8.0
400,PT09M16.00S,2023-12-01T02:26:44.1Z,3,REGULAR,2pt,Jump Shot,[],1628983,80.76544021024968,77.94117647058823,1610612760,77,66,2023-12-01T02:26:47Z,3940000,False,140.0,128.0,1,right,MISS S. Gilgeous-Alexander 18' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,18.97,Missed,,,,,,,,,,,,,,,,,,
401,PT09M14.00S,2023-12-01T02:26:46.1Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,77,66,2023-12-01T02:26:47Z,3950000,False,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,400.0,7.0,6.0,1.0,,,,,,,,,,,,
403,PT09M05.00S,2023-12-01T02:27:02.1Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612747,77,66,2023-12-01T02:27:10Z,3960000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (James 2 FT),"[1629652, 2544]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1627534.0,2.0,0.0,James,2544.0,,,,
405,PT09M05.00S,2023-12-01T02:27:23.0Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,77,66,2023-12-01T02:27:23Z,3980000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
406,PT09M05.00S,2023-12-01T02:27:23.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,77,66,2023-12-01T02:27:23Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,
407,PT09M05.00S,2023-12-01T02:27:41.5Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,77,67,2023-12-01T02:27:41Z,4000000,False,,,0,,L. James Free Throw 2 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
408,PT08M46.00S,2023-12-01T02:28:02.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,90.09526938239159,64.70588235294117,1610612760,79,67,2023-12-01T02:28:07Z,4010000,False,74.0,41.0,1,right,C. Holmgren 8' turnaround fadeaway Jump Shot (10 PTS),[1631096],1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Right,8.4,Made,,,,,,,,,,,,,,,10.0,,,
409,PT08M46.00S,2023-12-01T02:28:05.9Z,3,REGULAR,foul,personal,['1freethrow'],203076,,,1610612760,79,67,2023-12-01T02:28:13Z,4020000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Holmgren 1 FT),"[203076, 1631096]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Holmgren,1631096.0,,,,
411,PT08M46.00S,2023-12-01T02:28:34.6Z,3,REGULAR,freethrow,1 of 1,[],1631096,,,1610612760,80,67,2023-12-01T02:28:34Z,4040000,False,,,0,,C. Holmgren Free Throw 1 of 1 (11 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
412,PT08M36.00S,2023-12-01T02:28:45.4Z,3,REGULAR,2pt,Jump Shot,[],1626156,19.92444152431012,21.07843137254902,1610612747,80,67,2023-12-01T02:28:49Z,4050000,False,145.0,135.0,1,left,MISS D. Russell 19' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,19.77,Missed,,,,,,,,,,,,,,,,,,
413,PT08M32.00S,2023-12-01T02:28:49.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,80,67,2023-12-01T02:28:49Z,4060000,False,,,0,,J. Giddey REBOUND (Off:2 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,,,412.0,8.0,6.0,2.0,,,,,,,,,,,,
414,PT08M29.00S,2023-12-01T02:28:55.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,80,67,2023-12-01T02:28:55Z,4070000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT08M23.00S,2023-12-01T02:32:02.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.64323258869908,46.81372549019608,1610612760,82,67,2023-12-01T02:32:09Z,4080000,False,-16.0,7.0,1,right,J. Giddey cutting Layup (11 PTS) (J. Williams 4 AST),"[1630581, 1631114]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,,,,,,,,,11.0,J. Williams,1631114.0,4.0
417,PT08M06.00S,2023-12-01T02:32:19.3Z,3,REGULAR,3pt,Jump Shot,[],2544,32.802233902759525,27.941176470588236,1610612747,82,70,2023-12-01T02:32:24Z,4100000,False,110.0,256.0,1,left,L. James 27' 3PT  (15 PTS) (A. Davis 2 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,27.86,Made,,,,,,,,,,,,,,,15.0,A. Davis,203076.0,2.0
419,PT07M57.00S,2023-12-01T02:32:29.1Z,3,REGULAR,3pt,Jump Shot,[],1631114,72.7496714848883,79.65686274509804,1610612760,85,70,2023-12-01T02:32:34Z,4120000,False,148.0,204.0,1,right,J. Williams 25' 3PT step back (15 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.2,Made,,,,,,,,,,,,,,,15.0,,,
420,PT07M41.00S,2023-12-01T02:32:43.3Z,3,REGULAR,3pt,Jump Shot,[],1631108,3.235873850197109,96.07843137254902,1610612747,85,73,2023-12-01T02:32:47Z,4130000,False,-230.0,-22.0,1,left,M. Christie 3PT  (8 PTS) (L. James 3 AST),"[1631108, 2544]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.15,Made,,,,,,,,,,,,,,,8.0,L. James,2544.0,3.0
422,PT07M28.00S,2023-12-01T02:32:56.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,93.9060446780552,47.794117647058826,1610612760,87,73,2023-12-01T02:33:00Z,4150000,False,-11.0,5.0,1,right,C. Holmgren driving reverse Layup (13 PTS) (L. Dort 3 AST),"[1631096, 1629652]",1610612760.0,OKC,driving reverse,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,,,,,,,,,13.0,L. Dort,1629652.0,3.0
