actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
496,PT00M15.80S,2024-02-01T02:46:00.5Z,3,REGULAR,3pt,Jump Shot,[],1631096,74.58935611038108,83.57843137254902,1610612760,73,72,2024-02-01T02:46:05Z,4910000,False,168.0,186.0,1,right,C. Holmgren 25' 3PT  (11 PTS) (S. Gilgeous-Alexander 5 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,25.09,Made,,,,,,,,,,,11.0,S. Gilgeous-Alexander,1628983.0,5.0,,,
498,PT00M06.70S,2024-02-01T02:46:16.2Z,3,REGULAR,foul,personal,[],1641717,,,1610612743,73,72,2024-02-01T02:46:27Z,4930000,False,,,0,,C. Wallace personal FOUL (2 PF),"[1641717, 202704]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,200832.0,,,,,,,,,2.0,0.0,Jackson,202704.0,,,,,,,
500,PT00M06.70S,2024-02-01T02:46:27.9Z,3,REGULAR,substitution,out,[],1631172,,,1610612743,73,72,2024-02-01T02:46:35Z,4950000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M06.70S,2024-02-01T02:46:27.9Z,3,REGULAR,substitution,out,[],203995,,,1610612743,73,72,2024-02-01T02:46:35Z,4960000,False,,,0,,SUB out: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M06.70S,2024-02-01T02:46:27.9Z,3,REGULAR,substitution,in,[],1629026,,,1610612743,73,72,2024-02-01T02:46:35Z,4970000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M06.70S,2024-02-01T02:46:27.9Z,3,REGULAR,substitution,in,[],1629652,,,1610612743,73,72,2024-02-01T02:46:35Z,4980000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M01.60S,2024-02-01T02:46:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,6.1268068331143235,47.30392156862745,1610612743,73,72,2024-02-01T02:49:23Z,4990000,False,13.0,5.0,1,left,MISS Z. Nnaji cutting Layup,[1630192],1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,1.44,Missed,,,,,,,,,,,,,,,,,
505,PT00M01.60S,2024-02-01T02:46:46.4Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,73,72,2024-02-01T02:46:51Z,5000000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:6),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,504.0,7.0,6.0,1.0,,,,,,,,,,,,,
506,PT00M00.00S,2024-02-01T02:46:58.1Z,3,REGULAR,period,end,[],0,,,1610612760,73,72,2024-02-01T02:46:58Z,5010000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-02-01T02:47:00.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,73,72,2024-02-01T02:49:19Z,5020000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-02-01T02:47:00.7Z,4,REGULAR,substitution,out,['startperiod'],203200,,,1610612760,73,72,2024-02-01T02:49:19Z,5040000,False,,,0,,SUB out: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-02-01T02:47:00.7Z,4,REGULAR,substitution,in,['startperiod'],203995,,,1610612760,73,72,2024-02-01T02:49:19Z,5050000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2024-02-01T02:47:00.7Z,4,REGULAR,substitution,in,['startperiod'],1627750,,,1610612760,73,72,2024-02-01T02:49:19Z,5070000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2024-02-01T02:49:41.5Z,4,REGULAR,period,start,[],0,,,1610612760,73,72,2024-02-01T02:49:41Z,5080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M42.00S,2024-02-01T02:49:58.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203995,91.40932982917214,53.67647058823529,1610612760,73,72,2024-02-01T02:50:19Z,5090000,False,18.0,28.0,1,right,MISS V. Micic driving floating Shot,[203995],1610612760.0,OKC,driving floating,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,3.38,Missed,,,,,,,,,,,,,,,,,
515,PT11M40.00S,2024-02-01T02:50:01.1Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,73,72,2024-02-01T02:50:01Z,5100000,False,,,0,,K. Williams REBOUND (Off:2 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,514.0,3.0,1.0,2.0,,,,,,,,,,,,,
516,PT11M38.00S,2024-02-01T02:50:04.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203995,92.85479632063075,48.28431372549019,1610612760,75,72,2024-02-01T02:50:12Z,5110000,False,-9.0,15.0,1,right,V. Micic Layup (9 PTS) (C. Holmgren 2 AST),"[203995, 1631096]",1610612760.0,OKC,,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,1.7,Made,,,,,,,,,,,9.0,C. Holmgren,1631096.0,2.0,,,
518,PT11M38.00S,2024-02-01T02:50:07.0Z,4,REGULAR,foul,personal,['1freethrow'],1627750,,,1610612760,75,72,2024-02-01T02:50:12Z,5130000,False,,,0,,J. Murray shooting personal FOUL (3 PF) (Micic 1 FT),"[1627750, 203995]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,3.0,0.0,Micic,203995.0,,,,,,,
520,PT11M38.00S,2024-02-01T02:50:33.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203995,,,1610612760,76,72,2024-02-01T02:50:34Z,5150000,False,,,0,,V. Micic Free Throw 1 of 1 (10 PTS),[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,
521,PT11M17.00S,2024-02-01T02:50:58.2Z,4,REGULAR,turnover,lost ball,[],1630192,,,1610612743,76,72,2024-02-01T02:53:32Z,5160000,False,,,0,,Z. Nnaji lost ball TURNOVER (1 TO),"[1630192, 1629652]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Dort,1629652.0
522,PT11M17.00S,2024-02-01T02:50:58.2Z,4,REGULAR,steal,,[],1629652,,,1610612760,76,72,2024-02-01T02:50:59Z,5170000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
523,PT11M09.00S,2024-02-01T02:51:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641717,93.38042049934296,63.23529411764706,1610612760,78,72,2024-02-01T02:54:02Z,5180000,False,66.0,10.0,1,right,C. Wallace 6' running Layup (5 PTS) (C. Holmgren 3 AST),"[1641717, 1631096]",1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,6.69,Made,,,,,,,,,,,5.0,C. Holmgren,1631096.0,3.0,,,
524,PT11M09.00S,2024-02-01T02:51:10.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,78,72,2024-02-01T02:51:10Z,5190000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M09.00S,2024-02-01T02:52:38.2Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,78,72,2024-02-01T02:53:45Z,5200000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M09.00S,2024-02-01T02:52:38.2Z,4,REGULAR,substitution,in,[],203932,,,1610612743,78,72,2024-02-01T02:53:45Z,5210000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M54.00S,2024-02-01T02:54:15.0Z,4,REGULAR,foul,offensive,[],202704,,,1610612743,78,72,2024-02-01T02:54:23Z,5220000,False,,,0,,R. Jackson offensive FOUL (1 PF),"[202704, 1629652]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,200832.0,,,,,,,,,1.0,0.0,Dort,1629652.0,,,,,,,
530,PT10M54.00S,2024-02-01T02:54:15.0Z,4,REGULAR,turnover,offensive foul,[],202704,,,1610612743,78,72,2024-02-01T02:54:15Z,5240000,False,,,0,,R. Jackson offensive foul TURNOVER (1 TO),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,200832.0,,,,,,,,,,,,,,,,,1.0,,
531,PT10M41.00S,2024-02-01T02:54:39.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203995,65.25952693823915,49.50980392156863,1610612760,78,72,2024-02-01T02:54:44Z,5250000,False,-2.0,274.0,1,right,MISS V. Micic 27' 3PT,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Center,,27.41,Missed,,,,,,,,,,,,,,,,,
532,PT10M39.00S,2024-02-01T02:54:41.5Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,78,72,2024-02-01T02:54:44Z,5260000,False,,,0,,K. Williams REBOUND (Off:3 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,531.0,4.0,1.0,3.0,,,,,,,,,,,,,
533,PT10M29.00S,2024-02-01T02:54:51.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631096,90.48948751642575,48.03921568627451,1610612760,80,72,2024-02-01T02:56:01Z,5270000,False,-10.0,37.0,1,right,C. Holmgren driving Layup (13 PTS),[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,3.82,Made,,,,,,,,,,,13.0,,,,,,
534,PT10M17.00S,2024-02-01T02:55:03.1Z,4,REGULAR,3pt,Jump Shot,[],1629008,29.38567674113009,13.725490196078432,1610612743,80,72,2024-02-01T02:55:08Z,5280000,False,181.0,224.0,1,left,MISS M. Porter Jr. 28' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,28.8,Missed,,,,,,,,,,,,,,,,,
535,PT10M14.00S,2024-02-01T02:55:06.1Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,80,72,2024-02-01T02:55:08Z,5290000,False,,,0,,L. Dort REBOUND (Off:0 Def:6),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,534.0,6.0,6.0,0.0,,,,,,,,,,,,,
536,PT10M06.00S,2024-02-01T02:55:14.5Z,4,REGULAR,3pt,Jump Shot,[],1629652,76.2976346911958,11.029411764705882,1610612760,83,72,2024-02-01T02:55:19Z,5300000,False,-195.0,170.0,1,right,L. Dort 25' 3PT  (7 PTS) (V. Micic 4 AST),"[1629652, 203995]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,25.88,Made,,,,,,,,,,,7.0,V. Micic,203995.0,4.0,,,
538,PT10M04.00S,2024-02-01T02:55:22.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,83,72,2024-02-01T02:55:22Z,5320000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M04.00S,2024-02-01T02:57:41.4Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,83,72,2024-02-01T02:57:54Z,5330000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M04.00S,2024-02-01T02:57:41.4Z,4,REGULAR,substitution,out,[],202704,,,1610612743,83,72,2024-02-01T02:57:54Z,5340000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M04.00S,2024-02-01T02:57:41.4Z,4,REGULAR,substitution,in,[],1631212,,,1610612743,83,72,2024-02-01T02:57:54Z,5350000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M04.00S,2024-02-01T02:57:41.4Z,4,REGULAR,substitution,in,[],203484,,,1610612743,83,72,2024-02-01T02:57:54Z,5360000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M48.00S,2024-02-01T02:58:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,4.944152431011826,48.03921568627451,1610612743,83,74,2024-02-01T02:58:27Z,5370000,False,10.0,-6.0,1,left,P. Watson Layup (7 PTS) (A. Gordon 5 AST),"[1631212, 203932]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,1.15,Made,,,,,,,,,,,7.0,A. Gordon,203932.0,5.0,,,
545,PT09M30.00S,2024-02-01T02:58:42.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203995,92.85479632063075,53.431372549019606,1610612760,85,74,2024-02-01T02:58:46Z,5390000,False,17.0,15.0,1,right,V. Micic driving Layup (12 PTS) (C. Wallace 1 AST),"[203995, 1641717]",1610612760.0,OKC,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,2.26,Made,,,,,,,,,,,12.0,C. Wallace,1641717.0,1.0,,,
546,PT09M12.00S,2024-02-01T02:58:59.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.835085413929041,45.09803921568628,1610612743,85,74,2024-02-01T02:59:29Z,5400000,False,25.0,21.0,1,left,MISS A. Gordon driving Layup - blocked,"[203932, 1631096]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,3.23,Missed,,,,,Holmgren,1631096.0,,,,,,,,,,,
547,PT09M12.00S,2024-02-01T02:58:59.4Z,4,REGULAR,block,,[],1631096,,,1610612743,85,74,2024-02-01T02:59:01Z,5410000,False,,,0,,C. Holmgren BLOCK (5 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
548,PT09M11.00S,2024-02-01T02:59:00.4Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,85,74,2024-02-01T02:59:03Z,5420000,False,,,0,,L. Dort REBOUND (Off:0 Def:7),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,546.0,7.0,7.0,0.0,,,,,,,,,,,,,
549,PT08M49.00S,2024-02-01T02:59:23.0Z,4,REGULAR,3pt,Jump Shot,[],1629652,68.67608409986859,68.62745098039215,1610612760,85,74,2024-02-01T03:00:21Z,5430000,False,93.0,242.0,1,right,MISS L. Dort 25' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,25.92,Missed,,,,,,,,,,,,,,,,,
550,PT08M43.00S,2024-02-01T02:59:29.0Z,4,REGULAR,rebound,offensive,[],1631096,,,1610612760,85,74,2024-02-01T02:59:30Z,5440000,False,,,0,,C. Holmgren REBOUND (Off:4 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,549.0,11.0,7.0,4.0,,,,,,,,,,,,,
551,PT08M43.00S,2024-02-01T02:59:28.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631096,94.40999984741211,50.0,1610612760,87,74,2024-02-01T02:59:28Z,5450000,False,0.0,0.0,1,right,C. Holmgren tip DUNK (15 PTS),[1631096],1610612760.0,OKC,tip,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,,0.0,Made,,,,,,,,,,,15.0,,,,,,
553,PT08M20.00S,2024-02-01T02:59:53.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,87,74,2024-02-01T02:59:58Z,5460000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,1628953.0,,,,,,,,,,,,,,,,,,,
554,PT08M10.00S,2024-02-01T03:00:28.2Z,4,REGULAR,foul,personal,[],203484,,,1610612760,87,74,2024-02-01T03:00:34Z,5470000,False,,,0,,K. Caldwell-Pope personal FOUL (2 PF),"[203484, 1629652]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,200832.0,,,,,,,,,2.0,0.0,Dort,1629652.0,,,,,,,
556,PT08M02.00S,2024-02-01T03:00:54.0Z,4,REGULAR,turnover,lost ball,[],1631096,,,1610612760,87,74,2024-02-01T03:00:57Z,5490000,False,,,0,,C. Holmgren lost ball TURNOVER (2 TO),"[1631096, 203932]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Gordon,203932.0
557,PT08M02.00S,2024-02-01T03:00:54.0Z,4,REGULAR,steal,,[],203932,,,1610612743,87,74,2024-02-01T03:00:55Z,5500000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
558,PT07M57.00S,2024-02-01T03:00:58.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631212,5.338370565045992,49.01960784313725,1610612743,87,76,2024-02-01T03:01:05Z,5510000,False,5.0,-2.0,1,left,P. Watson running DUNK (9 PTS) (A. Gordon 6 AST),"[1631212, 203932]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,0.54,Made,,,,,,,,,,,9.0,A. Gordon,203932.0,6.0,,,
560,PT07M46.00S,2024-02-01T03:01:09.5Z,4,REGULAR,3pt,Jump Shot,[],1629652,73.40670170827858,84.31372549019608,1610612760,87,76,2024-02-01T03:01:14Z,5530000,False,172.0,197.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,26.16,Missed,,,,,,,,,,,,,,,,,
561,PT07M44.00S,2024-02-01T03:01:11.5Z,4,REGULAR,rebound,offensive,[],1631096,,,1610612760,87,76,2024-02-01T03:01:14Z,5540000,False,,,0,,C. Holmgren REBOUND (Off:5 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,560.0,12.0,7.0,5.0,,,,,,,,,,,,,
562,PT07M44.00S,2024-02-01T03:01:13.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631096,91.27792378449409,47.05882352941176,1610612760,87,76,2024-02-01T03:01:20Z,5550000,False,-15.0,29.0,1,right,MISS C. Holmgren putback DUNK,[1631096],1610612760.0,OKC,putback,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,3.3,Missed,,,,,,,,,,,,,,,,,
563,PT07M44.00S,2024-02-01T03:01:13.0Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,87,76,2024-02-01T03:01:20Z,5560000,False,,,0,,A. Gordon REBOUND (Off:3 Def:8),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,562.0,11.0,8.0,3.0,,,,,,,,,,,,,
564,PT07M24.00S,2024-02-01T03:01:32.4Z,4,REGULAR,2pt,Jump Shot,[],1629008,8.360709592641262,78.43137254901961,1610612743,87,78,2024-02-01T03:01:36Z,5570000,False,-142.0,26.0,1,left,M. Porter Jr. 14' turnaround Jump Shot (9 PTS) (A. Gordon 7 AST),"[1629008, 203932]",1610612743.0,DEN,turnaround,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,14.46,Made,,,,,,,,,,,9.0,A. Gordon,203932.0,7.0,,,
623,PT07M01.00S,2024-02-01T03:01:56.4Z,4,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,87,78,2024-02-01T03:10:00Z,5595000,False,,,0,,L. Dort step out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,step,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,200832.0,,,,,,,,,,,,,,,,,1.0,,
568,PT06M42.00S,2024-02-01T03:02:20.4Z,4,REGULAR,foul,personal,[],1629026,,,1610612743,87,78,2024-02-01T03:10:00Z,5610000,False,,,0,,K. Williams personal FOUL (2 PF),"[1629026, 1629008]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,202007.0,,,,,,,,,2.0,0.0,Porter Jr.,1629008.0,,,,,,,
570,PT06M42.00S,2024-02-01T03:02:24.3Z,4,REGULAR,substitution,out,[],1631096,,,1610612743,87,78,2024-02-01T03:02:20Z,5630000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M42.00S,2024-02-01T03:02:24.3Z,4,REGULAR,substitution,out,[],1641717,,,1610612743,87,78,2024-02-01T03:02:20Z,5640000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M42.00S,2024-02-01T03:02:24.3Z,4,REGULAR,substitution,in,[],1630598,,,1610612743,87,78,2024-02-01T03:02:20Z,5650000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M42.00S,2024-02-01T03:02:24.3Z,4,REGULAR,substitution,in,[],1631119,,,1610612743,87,78,2024-02-01T03:02:20Z,5660000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M36.00S,2024-02-01T03:02:44.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,21.76412614980289,89.4607843137255,1610612743,87,81,2024-02-01T03:02:20Z,5670000,False,-197.0,152.0,1,left,M. Porter Jr. 24' 3PT  (12 PTS) (J. Murray 2 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,24.91,Made,,,,,,,,,,,12.0,J. Murray,1627750.0,2.0,,,
576,PT06M17.00S,2024-02-01T03:03:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203995,90.22667542706965,60.5392156862745,1610612760,87,81,2024-02-01T03:03:39Z,5690000,False,53.0,39.0,1,right,MISS V. Micic 6' driving Layup - blocked,"[203995, 203932]",1610612760.0,OKC,driving,,,Micic,V. Micic,,,,,In The Paint (Non-RA),0-8 Center,,6.58,Missed,,,,,Gordon,203932.0,,,,,,,,,,,
577,PT06M17.00S,2024-02-01T03:03:02.8Z,4,REGULAR,block,,[],203932,,,1610612760,87,81,2024-02-01T03:03:05Z,5700000,False,,,0,,A. Gordon BLOCK (4 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
578,PT06M14.00S,2024-02-01T03:03:05.8Z,4,REGULAR,rebound,offensive,[],1631119,,,1610612760,87,81,2024-02-01T03:03:08Z,5710000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,576.0,3.0,2.0,1.0,,,,,,,,,,,,,
579,PT06M14.00S,2024-02-01T03:03:06.1Z,4,REGULAR,turnover,bad pass,[],1631119,,,1610612760,87,81,2024-02-01T03:03:12Z,5720000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631119, 1631212]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Watson,1631212.0
580,PT06M14.00S,2024-02-01T03:03:06.1Z,4,REGULAR,steal,,[],1631212,,,1610612743,87,81,2024-02-01T03:03:07Z,5730000,False,,,0,,P. Watson STEAL (2 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
581,PT06M12.00S,2024-02-01T03:03:08.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,30.699737187910642,29.65686274509804,1610612743,87,81,2024-02-01T03:04:21Z,5740000,False,102.0,236.0,1,left,MISS K. Caldwell-Pope 25' running pullup 3PT,[203484],1610612743.0,DEN,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,25.71,Missed,,,,,,,,,,,,,,,,,
582,PT06M08.00S,2024-02-01T03:03:11.7Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,87,81,2024-02-01T03:03:11Z,5750000,False,,,0,,K. Williams REBOUND (Off:3 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,581.0,5.0,2.0,3.0,,,,,,,,,,,,,
583,PT05M52.00S,2024-02-01T03:03:27.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631119,90.62089356110381,50.245098039215684,1610612760,89,81,2024-02-01T03:04:39Z,5760000,False,1.0,36.0,1,right,J. Williams floating Jump Shot (9 PTS) (V. Micic 5 AST),"[1631119, 203995]",1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,3.57,Made,,,,,,,,,,,9.0,V. Micic,203995.0,5.0,,,
