actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
164,PT10M18.00S,2025-04-12T02:36:54.8Z,2,REGULAR,3pt,Jump Shot,[],1628960,30.699737187910642,22.30392156862745,1610612756,31,38,2025-04-12T02:38:21Z,1610000,False,138.0,236.0,1,left,G. Allen 27' 3PT step back (3 PTS) (T. Jones 1 AST),"[1628960, 1626145]",1610612756.0,PHX,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,27.37,Made,3.0,T. Jones,1626145.0,1.0,,,,,,,,,,,
166,PT10M01.00S,2025-04-12T02:37:11.5Z,2,REGULAR,2pt,Jump Shot,[],1631103,76.16622864651774,60.049019607843135,1610612759,31,38,2025-04-12T02:37:15Z,1630000,False,50.0,172.0,1,right,MISS M. Branham 17' step back Shot,[1631103],1610612759.0,SAS,step back,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,,,,17.87,Missed,,,,,,,,,,,,,,,
167,PT09M59.00S,2025-04-12T02:37:13.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,31,38,2025-04-12T02:37:15Z,1640000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,
168,PT09M49.00S,2025-04-12T02:37:24.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,8.229303547963205,56.372549019607845,1610612756,33,38,2025-04-12T02:39:19Z,1650000,False,-32.0,25.0,1,left,G. Allen fadeaway bank Jump Shot (5 PTS),[1628960],1610612756.0,PHX,fadeaway bank,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,4.05,Made,5.0,,,,,,,,,,,,,,
169,PT09M33.00S,2025-04-12T02:37:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,87.20433639947439,45.34313725490196,1610612759,33,38,2025-04-12T02:39:36Z,1660000,False,-23.0,68.0,1,right,MISS H. Barnes 7' turnaround fadeaway Shot,[203084],1610612759.0,SAS,turnaround fadeaway,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,7.17,Missed,,,,,,,,,,,,,,,
170,PT09M30.00S,2025-04-12T02:37:42.7Z,2,REGULAR,rebound,defensive,[],1631221,,,1610612756,33,38,2025-04-12T02:37:45Z,1670000,False,,,0,,C. Gillespie REBOUND (Off:2 Def:4),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,169.0,6.0,4.0,2.0,,,,,
171,PT09M18.00S,2025-04-12T02:37:54.9Z,2,REGULAR,3pt,Jump Shot,[],1628960,6.783837056504599,95.34313725490196,1610612756,33,38,2025-04-12T02:37:58Z,1680000,False,-227.0,11.0,1,left,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,22.7,Missed,,,,,,,,,,,,,,,
172,PT09M16.00S,2025-04-12T02:37:56.9Z,2,REGULAR,rebound,defensive,[],1631104,,,1610612759,33,38,2025-04-12T02:37:58Z,1690000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,171.0,1.0,1.0,0.0,,,,,
173,PT09M09.00S,2025-04-12T02:38:04.8Z,2,REGULAR,3pt,Jump Shot,[],1630572,71.56701708278581,78.43137254901961,1610612759,33,38,2025-04-12T02:38:10Z,1700000,False,142.0,215.0,1,right,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,25.76,Missed,,,,,,,,,,,,,,,
174,PT09M05.00S,2025-04-12T02:38:08.8Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,33,38,2025-04-12T02:38:10Z,1710000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,173.0,2.0,1.0,1.0,,,,,
175,PT09M01.00S,2025-04-12T02:38:12.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631221,22.158344283837057,87.5,1610612756,33,38,2025-04-12T02:40:17Z,1720000,False,-188.0,156.0,1,left,MISS C. Gillespie 24' running 3PT,[1631221],1610612756.0,PHX,running,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,24.38,Missed,,,,,,,,,,,,,,,
176,PT08M55.00S,2025-04-12T02:38:18.6Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,33,38,2025-04-12T02:38:19Z,1730000,False,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,175.0,4.0,4.0,0.0,,,,,
177,PT08M50.00S,2025-04-12T02:38:22.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,79.84559789750328,90.44117647058823,1610612759,33,38,2025-04-12T02:41:08Z,1740000,False,202.0,137.0,1,right,MISS M. Branham 24' step back 3PT,[1631103],1610612759.0,SAS,step back,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,24.42,Missed,,,,,,,,,,,,,,,
178,PT08M48.00S,2025-04-12T02:38:24.5Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,33,38,2025-04-12T02:38:28Z,1750000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:2),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,177.0,3.0,2.0,1.0,,,,,
179,PT08M27.00S,2025-04-12T02:38:48.2Z,2,REGULAR,turnover,out-of-bounds,[],1642345,,,1610612756,33,38,2025-04-12T02:39:02Z,1760000,False,,,0,,O. Ighodaro bad pass out-of-bounds TURNOVER (1 TO),[1642345],1610612756.0,PHX,bad pass,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Right,1.0,,,,,,,,,,,,,,,1155.0,,,,
180,PT08M27.00S,2025-04-12T02:38:53.8Z,2,REGULAR,substitution,out,[],1631221,,,1610612759,33,38,2025-04-12T02:38:57Z,1770000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M27.00S,2025-04-12T02:38:53.8Z,2,REGULAR,substitution,in,[],203078,,,1610612759,33,38,2025-04-12T02:38:57Z,1780000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M10.00S,2025-04-12T02:39:19.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,92.19776609724047,54.65686274509803,1610612759,33,40,2025-04-12T02:39:24Z,1790000,False,23.0,21.0,1,right,H. Barnes driving Layup (2 PTS),[203084],1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,3.12,Made,2.0,,,,,,,,,,,,,,
183,PT07M54.00S,2025-04-12T02:39:35.3Z,2,REGULAR,3pt,Jump Shot,[],203078,26.49474375821288,17.401960784313726,1610612756,33,40,2025-04-12T02:39:39Z,1800000,False,163.0,197.0,1,left,MISS B. Beal 25' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,25.54,Missed,,,,,,,,,,,,,,,
184,PT07M51.00S,2025-04-12T02:39:38.3Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,33,40,2025-04-12T02:39:39Z,1810000,False,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,183.0,5.0,5.0,0.0,,,,,
185,PT07M45.00S,2025-04-12T02:39:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,92.9862023653088,47.549019607843135,1610612759,33,40,2025-04-12T02:39:58Z,1820000,False,-12.0,13.0,1,right,MISS M. Branham driving Layup - blocked,"[1631103, 1626145]",1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,1.82,Missed,,,,,Jones,1626145.0,,,,,,,,,
186,PT07M45.00S,2025-04-12T02:39:45.9Z,2,REGULAR,block,,[],1626145,,,1610612759,33,40,2025-04-12T02:39:49Z,1830000,False,,,0,,T. Jones BLOCK (1 BLK),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT07M45.00S,2025-04-12T02:39:45.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,33,40,2025-04-12T02:39:58Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,185.0,,,,,,,,
189,PT07M45.00S,2025-04-12T02:39:57.9Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,33,40,2025-04-12T02:40:04Z,1860000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M45.00S,2025-04-12T02:39:57.9Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,33,40,2025-04-12T02:40:04Z,1870000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M42.00S,2025-04-12T02:40:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,91.01511169513797,45.588235294117645,1610612759,33,42,2025-04-12T02:40:19Z,1880000,False,-22.0,32.0,1,right,S. Mamukelashvili cutting Layup (7 PTS) (B. Wesley 2 AST),"[1630572, 1631104]",1610612759.0,SAS,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,3.89,Made,7.0,B. Wesley,1631104.0,2.0,,,,,,,,,,,
193,PT07M33.00S,2025-04-12T02:40:28.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,33,42,2025-04-12T02:40:28Z,1900000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M33.00S,2025-04-12T02:42:46.8Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,33,42,2025-04-12T02:43:05Z,1910000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M33.00S,2025-04-12T02:42:46.8Z,2,REGULAR,substitution,in,[],1642346,,,1610612756,33,42,2025-04-12T02:43:05Z,1920000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M26.00S,2025-04-12T02:43:25.9Z,2,REGULAR,3pt,Jump Shot,[],203078,6.521024967148489,94.6078431372549,1610612756,33,42,2025-04-12T02:43:34Z,1930000,False,-223.0,9.0,1,left,MISS B. Beal 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,22.32,Missed,,,,,,,,,,,,,,,
197,PT07M21.00S,2025-04-12T02:43:30.9Z,2,REGULAR,rebound,defensive,[],1631104,,,1610612759,33,42,2025-04-12T02:43:34Z,1940000,False,,,0,,B. Wesley REBOUND (Off:0 Def:2),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,196.0,2.0,2.0,0.0,,,,,
198,PT07M11.00S,2025-04-12T02:43:40.0Z,2,REGULAR,3pt,Jump Shot,[],1629162,74.85216819973719,8.333333333333332,1610612759,33,42,2025-04-12T02:43:45Z,1950000,False,-208.0,184.0,1,right,MISS J. McLaughlin 27' 3PT,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,27.79,Missed,,,,,,,,,,,,,,,
199,PT07M08.00S,2025-04-12T02:43:43.0Z,2,REGULAR,rebound,defensive,[],1642346,,,1610612756,33,42,2025-04-12T02:43:45Z,1960000,False,,,0,,R. Dunn REBOUND (Off:4 Def:3),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,198.0,7.0,3.0,4.0,,,,,
200,PT06M52.00S,2025-04-12T02:43:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,9.017739816031538,41.42156862745098,1610612756,35,42,2025-04-12T02:44:24Z,1970000,False,43.0,32.0,1,left,B. Beal driving finger roll Layup (7 PTS),[203078],1610612756.0,PHX,driving finger roll,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,5.37,Made,7.0,,,,,,,,,,,,,,
201,PT06M28.00S,2025-04-12T02:44:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,85.89027595269383,48.77450980392157,1610612759,35,42,2025-04-12T02:44:56Z,1980000,False,-6.0,80.0,1,right,MISS B. Wesley 8' driving Layup - blocked,"[1631104, 1642345]",1610612759.0,SAS,driving,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,8.03,Missed,,,,,Ighodaro,1642345.0,,,,,,,,,
202,PT06M28.00S,2025-04-12T02:44:23.4Z,2,REGULAR,block,,[],1642345,,,1610612759,35,42,2025-04-12T02:44:26Z,1990000,False,,,0,,O. Ighodaro BLOCK (1 BLK),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
203,PT06M25.00S,2025-04-12T02:44:26.4Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,35,42,2025-04-12T02:44:29Z,2000000,False,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,201.0,3.0,3.0,0.0,,,,,
204,PT06M22.00S,2025-04-12T02:44:29.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,9.543363994743759,2.696078431372549,1610612756,38,42,2025-04-12T02:44:36Z,2010000,False,237.0,37.0,1,left,T. Jones 3PT running (3 PTS) (B. Beal 2 AST),"[1626145, 203078]",1610612756.0,PHX,running,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,23.94,Made,3.0,B. Beal,203078.0,2.0,,,,,,,,,,,
206,PT05M59.00S,2025-04-12T02:44:52.6Z,2,REGULAR,3pt,Jump Shot,[],1630572,89.30683311432325,3.1862745098039214,1610612759,38,42,2025-04-12T02:44:56Z,2030000,False,-234.0,48.0,1,right,MISS S. Mamukelashvili 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,23.9,Missed,,,,,,,,,,,,,,,
207,PT05M56.00S,2025-04-12T02:44:55.6Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612756,38,42,2025-04-12T02:44:56Z,2040000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,206.0,1.0,1.0,0.0,,,,,
208,PT05M43.00S,2025-04-12T02:45:09.6Z,2,REGULAR,3pt,Jump Shot,[],1626145,7.835085413929041,1.715686274509804,1610612756,38,42,2025-04-12T02:45:14Z,2050000,False,241.0,21.0,1,left,MISS T. Jones 24' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,24.23,Missed,,,,,,,,,,,,,,,
209,PT05M38.00S,2025-04-12T02:45:14.6Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612759,38,42,2025-04-12T02:45:14Z,2060000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:4),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,208.0,4.0,4.0,0.0,,,,,
210,PT05M37.00S,2025-04-12T02:45:15.9Z,2,REGULAR,turnover,out-of-bounds,[],1630572,,,1610612759,38,42,2025-04-12T02:45:22Z,2070000,False,,,0,,S. Mamukelashvili bad pass out-of-bounds TURNOVER (1 TO),[1630572],1610612759.0,SAS,bad pass,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,,,,,,1204.0,,,,
211,PT05M37.00S,2025-04-12T02:45:18.9Z,2,REGULAR,substitution,out,[],1642345,,,1610612756,38,42,2025-04-12T02:45:42Z,2080000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT05M37.00S,2025-04-12T02:45:18.9Z,2,REGULAR,substitution,out,[],1628960,,,1610612756,38,42,2025-04-12T02:45:42Z,2090000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT05M37.00S,2025-04-12T02:45:18.9Z,2,REGULAR,substitution,out,[],203084,,,1610612756,38,42,2025-04-12T02:45:42Z,2100000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT05M37.00S,2025-04-12T02:45:18.9Z,2,REGULAR,substitution,out,[],1630572,,,1610612756,38,42,2025-04-12T02:45:42Z,2110000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT05M37.00S,2025-04-12T02:45:18.9Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,38,42,2025-04-12T02:45:42Z,2120000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT05M37.00S,2025-04-12T02:45:18.9Z,2,REGULAR,substitution,in,[],203486,,,1610612756,38,42,2025-04-12T02:45:42Z,2130000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M37.00S,2025-04-12T02:45:18.9Z,2,REGULAR,substitution,in,[],202687,,,1610612756,38,42,2025-04-12T02:45:42Z,2140000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M37.00S,2025-04-12T02:45:18.9Z,2,REGULAR,substitution,in,[],101108,,,1610612756,38,42,2025-04-12T02:45:42Z,2150000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M22.00S,2025-04-12T02:45:55.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,23.73521681997372,86.76470588235294,1610612756,41,42,2025-04-12T02:46:02Z,2160000,False,-184.0,171.0,1,left,T. Jones 25' 3PT  (6 PTS) (B. Beal 3 AST),"[1626145, 203078]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,25.08,Made,6.0,B. Beal,203078.0,3.0,,,,,,,,,,,
221,PT05M01.00S,2025-04-12T02:46:17.5Z,2,REGULAR,2pt,Jump Shot,[],1631104,79.188567674113,22.54901960784314,1610612759,41,42,2025-04-12T02:46:21Z,2180000,False,-137.0,143.0,1,right,MISS B. Wesley 19' step back Shot,[1631104],1610612759.0,SAS,step back,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Left Center,,,,19.83,Missed,,,,,,,,,,,,,,,
222,PT04M59.00S,2025-04-12T02:46:19.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,41,42,2025-04-12T02:46:21Z,2190000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,221.0,2.0,1.0,1.0,,,,,
223,PT04M49.00S,2025-04-12T02:46:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,6.521024967148489,62.254901960784316,1610612756,41,42,2025-04-12T02:46:39Z,2200000,False,-61.0,9.0,1,left,MISS T. Jones 6' driving floating Shot,[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,6.19,Missed,,,,,,,,,,,,,,,
224,PT04M45.00S,2025-04-12T02:46:34.1Z,2,REGULAR,rebound,defensive,[],202687,,,1610612759,41,42,2025-04-12T02:46:39Z,2210000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:3),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,223.0,3.0,3.0,0.0,,,,,
225,PT04M40.00S,2025-04-12T02:46:38.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,72.35545335085413,15.931372549019606,1610612759,41,45,2025-04-12T02:48:17Z,2220000,False,-170.0,207.0,1,right,J. Champagnie 26' 3PT running (13 PTS) (J. McLaughlin 2 AST),"[1630577, 1629162]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,26.84,Made,13.0,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,
227,PT04M18.00S,2025-04-12T02:46:59.8Z,2,REGULAR,3pt,Jump Shot,[],203078,13.61695137976347,1.2254901960784315,1610612756,44,45,2025-04-12T02:47:04Z,2240000,False,244.0,75.0,1,left,B. Beal 25' 3PT  (10 PTS) (D. Booker 2 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,,25.53,Made,10.0,D. Booker,1626164.0,2.0,,,,,,,,,,,
229,PT04M08.00S,2025-04-12T02:47:09.7Z,2,REGULAR,turnover,bad pass,[],1630577,,,1610612759,44,45,2025-04-12T02:47:14Z,2260000,False,,,0,,J. Champagnie bad pass TURNOVER (1 TO),"[1630577, 1626145]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,1.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
230,PT04M08.00S,2025-04-12T02:47:09.7Z,2,REGULAR,steal,,[],1626145,,,1610612756,44,45,2025-04-12T02:47:11Z,2270000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
231,PT04M03.00S,2025-04-12T02:47:16.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203486,5.863994743758213,46.81372549019608,1610612756,46,45,2025-04-12T02:47:28Z,2280000,False,16.0,3.0,1,left,M. Plumlee running DUNK (2 PTS) (B. Beal 4 AST),"[203486, 203078]",1610612756.0,PHX,running,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,1.61,Made,2.0,B. Beal,203078.0,4.0,,,,,,,,,,,
233,PT04M03.00S,2025-04-12T02:47:21.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,46,45,2025-04-12T02:47:21Z,2300000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT04M03.00S,2025-04-12T02:49:23.4Z,2,REGULAR,substitution,out,[],1631104,,,1610612759,46,45,2025-04-12T02:49:57Z,2310000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M03.00S,2025-04-12T02:49:23.4Z,2,REGULAR,substitution,in,[],1642264,,,1610612759,46,45,2025-04-12T02:49:57Z,2320000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT03M47.00S,2025-04-12T02:50:27.1Z,2,REGULAR,3pt,Jump Shot,[],101108,68.80749014454665,27.941176470588236,1610612759,46,45,2025-04-12T02:50:32Z,2330000,False,-110.0,241.0,1,right,MISS C. Paul 26' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,26.48,Missed,,,,,,,,,,,,,,,
237,PT03M44.00S,2025-04-12T02:50:30.1Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,46,45,2025-04-12T02:50:32Z,2340000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,236.0,1.0,1.0,0.0,,,,,
262,PT03M30.00S,2025-04-12T02:50:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,10.430354796320628,51.71568627450981,1610612756,46,45,2025-04-12T02:55:30Z,2355000,False,-9.0,46.0,1,left,MISS T. Jones driving Layup - blocked,"[1626145, 101108]",1610612756.0,PHX,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,4.63,Missed,,,,,Paul,101108.0,,,,,,,,,
263,PT03M30.00S,2025-04-12T02:50:45.9Z,2,REGULAR,block,,[],101108,,,1610612756,46,45,2025-04-12T02:55:30Z,2362500,False,,,0,,C. Paul BLOCK (2 BLK),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT03M29.00S,2025-04-12T02:50:46.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,46,45,2025-04-12T02:55:30Z,2366250,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,262.0,,,,,,,,
240,PT03M29.00S,2025-04-12T02:51:04.8Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612759,46,45,2025-04-12T02:55:30Z,2370000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
