actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
422,PT03M28.00S,2025-03-18T03:37:35.7Z,3,REGULAR,substitution,out,[],1630639,,,1610612761,77,54,2025-03-18T03:37:56Z,4150000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M28.00S,2025-03-18T03:37:35.7Z,3,REGULAR,substitution,out,[],1642419,,,1610612761,77,54,2025-03-18T03:37:56Z,4160000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M28.00S,2025-03-18T03:37:35.7Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,77,54,2025-03-18T03:37:56Z,4170000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M28.00S,2025-03-18T03:37:35.7Z,3,REGULAR,substitution,in,[],1630193,,,1610612761,77,54,2025-03-18T03:37:56Z,4180000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M25.00S,2025-03-18T03:38:10.3Z,3,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612761,77,54,2025-03-18T03:40:22Z,4190000,False,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (1 TO),[1630193],1610612761.0,TOR,bad pass,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left,,,,,,,,201638.0,,,,,1.0,,,,,,,
427,PT03M12.00S,2025-03-18T03:38:31.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612756,77,54,2025-03-18T03:38:35Z,4200000,False,,,0,,S. Barnes personal FOUL (3 PF) (Durant 2 FT),"[1630567, 201142]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,200834.0,3.0,0.0,Durant,201142.0,,,,,,,,
429,PT03M12.00S,2025-03-18T03:39:01.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612756,78,54,2025-03-18T03:39:01Z,4220000,False,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
430,PT03M12.00S,2025-03-18T03:39:17.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612756,79,54,2025-03-18T03:39:17Z,4230000,False,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
431,PT03M05.00S,2025-03-18T03:39:27.8Z,3,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612761,79,54,2025-03-18T03:39:37Z,4240000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Barnes 2 FT),"[1628998, 1630567]",1610612756.0,PHX,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,200834.0,1.0,0.0,Barnes,1630567.0,,,,,,,,
433,PT03M05.00S,2025-03-18T03:39:51.1Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,79,55,2025-03-18T03:39:51Z,4260000,False,,,0,,S. Barnes Free Throw 1 of 2 (11 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
434,PT03M05.00S,2025-03-18T03:40:08.5Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,79,56,2025-03-18T03:40:08Z,4270000,False,,,0,,S. Barnes Free Throw 2 of 2 (12 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
435,PT02M53.00S,2025-03-18T03:40:24.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,83.39356110381078,38.72549019607843,1610612756,79,56,2025-03-18T03:40:29Z,4280000,False,-56.0,104.0,1,right,MISS T. Jones 11' driving floating Shot,[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.8,Missed,,,,,,,,,,,,,,,,,,
436,PT02M48.00S,2025-03-18T03:40:29.0Z,3,REGULAR,rebound,offensive,[],1642345,,,1610612756,79,56,2025-03-18T03:40:29Z,4290000,False,,,0,,O. Ighodaro REBOUND (Off:3 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,435.0,7.0,4.0,3.0,,,,,,,,,,,,,,
437,PT02M48.00S,2025-03-18T03:40:28.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642345,94.40999984741211,50.0,1610612756,79,56,2025-03-18T03:40:28Z,4300000,False,0.0,0.0,1,right,MISS O. Ighodaro tip Layup,[1642345],1610612756.0,PHX,tip,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
438,PT02M48.00S,2025-03-18T03:40:28.6Z,3,REGULAR,rebound,defensive,[],1631115,,,1610612761,79,56,2025-03-18T03:40:28Z,4310000,False,,,0,,O. Robinson REBOUND (Off:2 Def:3),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Mid-Range,8-16 Left,,,437.0,5.0,3.0,2.0,,,,,,,,,,,,,,
439,PT02M44.00S,2025-03-18T03:40:33.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,6.652431011826544,54.166666666666664,1610612761,79,58,2025-03-18T03:40:37Z,4320000,False,-21.0,10.0,1,left,I. Quickley running Layup (12 PTS),[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,12.0,,,,,,,,,,,,,
440,PT02M28.00S,2025-03-18T03:40:48.6Z,3,REGULAR,3pt,Jump Shot,[],1626145,66.70499342969777,56.127450980392155,1610612756,82,58,2025-03-18T03:41:58Z,4330000,False,31.0,260.0,1,right,T. Jones 26' 3PT  (12 PTS) (R. O'Neale 2 AST),"[1626145, 1626220]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,26.23,Made,,,,,12.0,,,,,,,R. O'Neale,1626220.0,2.0,,,,
442,PT02M17.00S,2025-03-18T03:41:00.0Z,3,REGULAR,turnover,bad pass,[],202066,,,1610612761,82,58,2025-03-18T03:41:03Z,4350000,False,,,0,,G. Temple bad pass TURNOVER (1 TO),"[202066, 1628998]",1610612761.0,TOR,,,,Temple,G. Temple,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Martin,1628998.0,,
443,PT02M17.00S,2025-03-18T03:41:00.0Z,3,REGULAR,steal,,[],1628998,,,1610612756,82,58,2025-03-18T03:41:01Z,4360000,False,,,0,,C. Martin STEAL (2 STL),[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
444,PT02M11.00S,2025-03-18T03:41:05.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,92.9862023653088,53.67647058823529,1610612756,84,58,2025-03-18T03:41:15Z,4370000,False,18.0,13.0,1,right,C. Martin running Layup (2 PTS) (T. Jones 3 AST),"[1628998, 1626145]",1610612756.0,PHX,running,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,2.0,,,,,,,T. Jones,1626145.0,3.0,,,,
446,PT02M06.00S,2025-03-18T03:41:10.9Z,3,REGULAR,3pt,Jump Shot,[],202066,24.655059132720105,14.460784313725492,1610612761,84,58,2025-03-18T03:43:18Z,4390000,False,178.0,179.0,1,left,MISS G. Temple 25' 3PT,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
447,PT02M06.00S,2025-03-18T03:41:10.9Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612756,84,58,2025-03-18T03:41:22Z,4400000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,446.0,1.0,1.0,0.0,,,,,,,,,,,,,,
448,PT01M58.00S,2025-03-18T03:41:18.3Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612756,84,58,2025-03-18T03:41:27Z,4410000,False,,,0,,K. Durant lost ball TURNOVER (4 TO),"[201142, 202066]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,4.0,,,,Temple,202066.0,,
449,PT01M58.00S,2025-03-18T03:41:18.3Z,3,REGULAR,steal,,[],202066,,,1610612761,84,58,2025-03-18T03:41:19Z,4420000,False,,,0,,G. Temple STEAL (1 STL),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
450,PT01M54.00S,2025-03-18T03:41:23.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,6.389618922470433,49.01960784313725,1610612761,84,60,2025-03-18T03:43:58Z,4430000,False,5.0,8.0,1,left,S. Barnes running DUNK (14 PTS) (J. Shead 3 AST),"[1630567, 1642347]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,14.0,,,,,,,J. Shead,1642347.0,3.0,,,,
452,PT01M46.00S,2025-03-18T03:41:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,90.3580814717477,54.41176470588235,1610612756,86,60,2025-03-18T03:44:13Z,4450000,False,22.0,38.0,1,right,O. Ighodaro driving Layup (6 PTS) (T. Jones 4 AST),"[1642345, 1626145]",1610612756.0,PHX,driving,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,4.4,Made,,,,,6.0,,,,,,,T. Jones,1626145.0,4.0,,,,
453,PT01M46.00S,2025-03-18T03:41:42.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631115,,,1610612756,86,60,2025-03-18T03:41:47Z,4460000,False,,,0,,O. Robinson shooting personal FOUL (3 PF) (Ighodaro 1 FT),"[1631115, 1642345]",1610612761.0,TOR,shooting,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,3.0,0.0,Ighodaro,1642345.0,,,,,,,,
455,PT01M46.00S,2025-03-18T03:41:50.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,86,60,2025-03-18T03:41:58Z,4480000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M46.00S,2025-03-18T03:43:08.0Z,3,REGULAR,substitution,out,[],1631115,,,1610612756,86,60,2025-03-18T03:44:24Z,4490000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M46.00S,2025-03-18T03:43:08.0Z,3,REGULAR,substitution,out,[],1642347,,,1610612756,86,60,2025-03-18T03:44:24Z,4500000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M46.00S,2025-03-18T03:43:08.0Z,3,REGULAR,substitution,in,[],1630658,,,1610612756,86,60,2025-03-18T03:44:24Z,4510000,False,,,0,,SUB in: C. Castleton,[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M46.00S,2025-03-18T03:43:08.0Z,3,REGULAR,substitution,in,[],1630639,,,1610612756,86,60,2025-03-18T03:44:24Z,4520000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M46.00S,2025-03-18T03:44:57.9Z,3,REGULAR,freethrow,1 of 1,[],1642345,,,1610612756,87,60,2025-03-18T03:44:57Z,4530000,False,,,0,,O. Ighodaro Free Throw 1 of 1 (7 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
462,PT01M36.00S,2025-03-18T03:45:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,8.360709592641262,58.57843137254902,1610612761,87,60,2025-03-18T03:45:35Z,4540000,False,-43.0,26.0,1,left,MISS I. Quickley driving Layup,[1630193],1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
463,PT01M33.00S,2025-03-18T03:45:13.3Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,87,60,2025-03-18T03:45:14Z,4550000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:7),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,462.0,8.0,7.0,1.0,,,,,,,,,,,,,,
464,PT01M28.00S,2025-03-18T03:45:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,90.88370565045992,56.61764705882353,1610612756,87,60,2025-03-18T03:45:25Z,4560000,False,33.0,33.0,1,right,MISS O. Ighodaro Layup - blocked,"[1642345, 1630658]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,Castleton,1630658.0
465,PT01M28.00S,2025-03-18T03:45:18.6Z,3,REGULAR,block,,[],1630658,,,1610612756,87,60,2025-03-18T03:48:01Z,4570000,False,,,0,,C. Castleton BLOCK (1 BLK),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
466,PT01M24.00S,2025-03-18T03:45:22.6Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612756,87,60,2025-03-18T03:45:22Z,4580000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,464.0,3.0,2.0,1.0,,,,,,,,,,,,,,
467,PT01M20.00S,2025-03-18T03:45:26.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201142,67.7562417871222,72.54901960784314,1610612756,90,60,2025-03-18T03:45:31Z,4590000,False,113.0,251.0,1,right,K. Durant 27' 3PT  (14 PTS) (C. Martin 2 AST),"[201142, 1628998]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,27.48,Made,,,,,14.0,,,,,,,C. Martin,1628998.0,2.0,,,,
469,PT01M15.00S,2025-03-18T03:45:31.6Z,3,REGULAR,turnover,bad pass,[],1630639,,,1610612761,90,60,2025-03-18T03:45:40Z,4610000,False,,,0,,A. Lawson bad pass TURNOVER (1 TO),"[1630639, 201142]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,,Durant,201142.0,,
470,PT01M15.00S,2025-03-18T03:45:31.6Z,3,REGULAR,steal,,[],201142,,,1610612756,90,60,2025-03-18T03:45:33Z,4620000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
471,PT01M11.00S,2025-03-18T03:45:34.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626220,70.77858081471747,79.65686274509804,1610612756,90,60,2025-03-18T03:47:09Z,4630000,False,148.0,222.0,1,right,MISS R. O'Neale 26' running pullup 3PT,[1626220],1610612756.0,PHX,running pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
472,PT01M08.00S,2025-03-18T03:45:39.0Z,3,REGULAR,rebound,defensive,[],1630639,,,1610612761,90,60,2025-03-18T03:45:39Z,4640000,False,,,0,,A. Lawson REBOUND (Off:0 Def:3),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,,,471.0,3.0,3.0,0.0,,,,,,,,,,,,,,
473,PT01M02.00S,2025-03-18T03:45:46.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612761,90,60,2025-03-18T03:46:08Z,4650000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Barnes 2 FT),"[1626220, 1630567]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,2.0,0.0,Barnes,1630567.0,,,,,,,,
475,PT01M02.00S,2025-03-18T03:46:09.0Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,90,60,2025-03-18T03:46:22Z,4670000,False,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT01M02.00S,2025-03-18T03:46:09.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,90,60,2025-03-18T03:46:22Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,
477,PT01M02.00S,2025-03-18T03:46:09.0Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,90,60,2025-03-18T03:46:22Z,4690000,False,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT01M00.00S,2025-03-18T03:46:11.0Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,90,60,2025-03-18T03:46:22Z,4700000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:8),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,477.0,9.0,8.0,1.0,,,,,,,,,,,,,,
479,PT00M47.40S,2025-03-18T03:46:34.3Z,3,REGULAR,3pt,Jump Shot,[],1626145,90.75229960578186,3.9215686274509802,1610612756,93,60,2025-03-18T03:46:38Z,4710000,False,-230.0,34.0,1,right,T. Jones 3PT  (15 PTS) (R. O'Neale 3 AST),"[1626145, 1626220]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,15.0,,,,,,,R. O'Neale,1626220.0,3.0,,,,
481,PT00M42.30S,2025-03-18T03:46:44.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612761,93,60,2025-03-18T03:47:15Z,4730000,False,,,0,,C. Martin shooting personal FOUL (2 PF) (Quickley 2 FT),"[1628998, 1630193]",1610612756.0,PHX,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,2.0,0.0,Quickley,1630193.0,,,,,,,,
483,PT00M42.30S,2025-03-18T03:47:15.9Z,3,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,93,60,2025-03-18T03:47:15Z,4750000,False,,,0,,MISS I. Quickley Free Throw 1 of 2,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
484,PT00M42.30S,2025-03-18T03:47:15.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,93,60,2025-03-18T03:47:15Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,483.0,,,,,,,,,,,,,,,,,
485,PT00M42.30S,2025-03-18T03:47:38.6Z,3,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,93,61,2025-03-18T03:47:38Z,4770000,False,,,0,,I. Quickley Free Throw 2 of 2 (13 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
486,PT00M30.20S,2025-03-18T03:47:52.2Z,3,REGULAR,3pt,Jump Shot,[],1628998,67.09921156373193,57.35294117647059,1610612756,93,61,2025-03-18T03:47:57Z,4780000,False,37.0,257.0,1,right,MISS C. Martin 25' pullup 3PT,[1628998],1610612756.0,PHX,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
487,PT00M27.30S,2025-03-18T03:47:55.1Z,3,REGULAR,rebound,defensive,[],202066,,,1610612761,93,61,2025-03-18T03:47:57Z,4790000,False,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Center,,,486.0,1.0,1.0,0.0,,,,,,,,,,,,,,
488,PT00M20.10S,2025-03-18T03:48:05.0Z,3,REGULAR,3pt,Jump Shot,[],202066,21.369908015768726,90.19607843137256,1610612761,93,64,2025-03-18T03:48:08Z,4800000,False,-201.0,148.0,1,left,G. Temple 24' 3PT  (3 PTS) (I. Quickley 6 AST),"[202066, 1630193]",1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Left Center,24.98,Made,,,,,3.0,,,,,,,I. Quickley,1630193.0,6.0,,,,
490,PT00M00.00S,2025-03-18T03:48:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,80.3712220762155,62.00980392156863,1610612756,93,64,2025-03-18T03:48:31Z,4820000,False,60.0,132.0,1,right,MISS T. Jones 14' pullup Shot,[1626145],1610612756.0,PHX,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,14.5,Missed,,,,,,,,,,,,,,,,,,
491,PT00M00.00S,2025-03-18T03:48:27.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,93,64,2025-03-18T03:48:27Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,490.0,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2025-03-18T03:48:28.5Z,3,REGULAR,period,end,[],0,,,1610612756,93,64,2025-03-18T03:48:28Z,4840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2025-03-18T03:50:04.7Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,93,64,2025-03-18T03:50:57Z,4850000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-03-18T03:50:04.7Z,4,REGULAR,substitution,in,['startperiod'],1626164,,,1610612756,93,64,2025-03-18T03:50:57Z,4860000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-03-18T03:51:06.8Z,4,REGULAR,period,start,[],0,,,0,93,64,2025-03-18T03:51:06Z,4870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M47.00S,2025-03-18T03:51:19.5Z,4,REGULAR,2pt,Jump Shot,[],1626164,75.3777923784494,27.205882352941174,1610612756,95,64,2025-03-18T03:51:50Z,4880000,False,-114.0,179.0,1,right,D. Booker 21' pullup Jump Shot (22 PTS) (C. Martin 3 AST),"[1626164, 1628998]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,21.21,Made,,,,,22.0,,,,,,,C. Martin,1628998.0,3.0,,,,
498,PT11M34.00S,2025-03-18T03:51:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.206964520367937,51.225490196078425,1610612761,95,66,2025-03-18T03:52:23Z,4900000,False,-6.0,-4.0,1,left,S. Barnes driving finger roll Layup (16 PTS),[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,16.0,,,,,,,,,,,,,
499,PT11M11.00S,2025-03-18T03:51:55.1Z,4,REGULAR,3pt,Jump Shot,[],1626145,89.96386333771353,95.58823529411765,1610612756,95,66,2025-03-18T03:51:59Z,4910000,False,228.0,42.0,1,right,MISS T. Jones 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
500,PT11M07.00S,2025-03-18T03:51:59.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,95,66,2025-03-18T03:51:59Z,4920000,False,,,0,,I. Quickley REBOUND (Off:0 Def:6),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,499.0,6.0,6.0,0.0,,,,,,,,,,,,,,
501,PT11M00.00S,2025-03-18T03:52:06.3Z,4,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612761,95,66,2025-03-18T03:52:33Z,4930000,False,,,0,,C. Martin shooting personal FOUL (3 PF) (Castleton 2 FT),"[1628998, 1630658]",1610612756.0,PHX,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,3.0,0.0,Castleton,1630658.0,,,,,,,,
503,PT11M00.00S,2025-03-18T03:52:34.4Z,4,REGULAR,freethrow,1 of 2,[],1630658,,,1610612761,95,67,2025-03-18T03:52:54Z,4950000,False,,,0,,C. Castleton Free Throw 1 of 2 (8 PTS),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
504,PT11M00.00S,2025-03-18T03:52:34.4Z,4,REGULAR,freethrow,2 of 2,[],1630658,,,1610612761,95,67,2025-03-18T03:52:54Z,4960000,False,,,0,,MISS C. Castleton Free Throw 2 of 2,[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
505,PT10M58.00S,2025-03-18T03:52:36.4Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,95,67,2025-03-18T03:52:54Z,4970000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:9),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,504.0,10.0,9.0,1.0,,,,,,,,,,,,,,
