actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
172,PT09M50.00S,2024-11-07T02:39:57.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,32,32,2024-11-07T02:40:04Z,1700000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:6),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,171.0,7.0,6.0,1.0,,
173,PT09M42.00S,2024-11-07T02:40:05.8Z,2,REGULAR,3pt,Jump Shot,[],203078,72.22404730617609,80.14705882352942,1610612756,32,32,2024-11-07T02:40:12Z,1710000,False,151.0,209.0,1,right,MISS B. Beal 25' step back 3PT,[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.73,,,,,,,,,,,,
174,PT09M38.00S,2024-11-07T02:40:09.0Z,2,REGULAR,rebound,offensive,[],203994,,,1610612756,32,32,2024-11-07T02:40:09Z,1720000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:6),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,173.0,8.0,6.0,2.0,,
175,PT09M32.00S,2024-11-07T02:40:15.9Z,2,REGULAR,turnover,bad pass,[],1642346,,,1610612756,32,32,2024-11-07T02:40:22Z,1730000,False,,,0,,R. Dunn bad pass TURNOVER (1 TO),"[1642346, 202710]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Butler,202710.0,,,,,,
176,PT09M32.00S,2024-11-07T02:40:15.9Z,2,REGULAR,steal,,[],202710,,,1610612748,32,32,2024-11-07T02:42:21Z,1740000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
177,PT09M29.00S,2024-11-07T02:40:19.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629130,6.521024967148489,53.92156862745098,1610612748,32,32,2024-11-07T02:42:08Z,1750000,False,-20.0,9.0,1,left,MISS D. Robinson running Layup - blocked,"[1629130, 203078]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.15,,,,,,,,,,,Beal,203078.0
178,PT09M29.00S,2024-11-07T02:40:19.4Z,2,REGULAR,block,,[],203078,,,1610612748,32,32,2024-11-07T02:40:21Z,1760000,False,,,0,,B. Beal BLOCK (2 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
179,PT09M24.00S,2024-11-07T02:40:24.4Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,32,32,2024-11-07T02:40:27Z,1770000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:7),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,177.0,9.0,7.0,2.0,,
180,PT09M22.00S,2024-11-07T02:40:25.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,71.30420499342969,13.480392156862745,1610612756,32,32,2024-11-07T02:42:21Z,1780000,False,-183.0,217.0,1,right,MISS G. Allen 28' running 3PT,[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.38,,,,,,,,,,,,
181,PT09M19.00S,2024-11-07T02:40:28.7Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,32,32,2024-11-07T02:40:28Z,1790000,False,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,180.0,2.0,1.0,1.0,,
182,PT09M18.00S,2024-11-07T02:40:29.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,84.44480946123521,42.40196078431372,1610612756,34,32,2024-11-07T02:40:34Z,1800000,False,-38.0,94.0,1,right,D. Booker 10' Jump Shot (9 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,10.11,,,,,,,,,,,,
183,PT08M57.00S,2024-11-07T02:40:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,10.068988173455978,46.32352941176471,1610612748,34,34,2024-11-07T02:47:34Z,1810000,False,18.0,42.0,1,left,P. Larsson driving Layup (2 PTS) (A. Burks 1 AST),"[1641796, 202692]",1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,4.59,A. Burks,202692.0,1.0,,,,,,,,,
184,PT08M57.00S,2024-11-07T02:40:57.2Z,2,REGULAR,foul,personal,['1freethrow'],203078,,,1610612748,34,34,2024-11-07T02:41:17Z,1820000,False,,,0,,B. Beal shooting personal FOUL (2 PF) (Larsson 1 FT),"[203078, 1641796]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,2.0,0.0,Larsson,1641796.0,,,,,,,,,,,,,,,
186,PT08M57.00S,2024-11-07T02:41:09.5Z,2,REGULAR,substitution,out,[],1628960,,,1610612748,34,34,2024-11-07T02:41:12Z,1840000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M57.00S,2024-11-07T02:41:09.5Z,2,REGULAR,substitution,in,[],1626220,,,1610612748,34,34,2024-11-07T02:41:12Z,1850000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M57.00S,2024-11-07T02:41:22.0Z,2,REGULAR,freethrow,1 of 1,[],1641796,,,1610612748,34,35,2024-11-07T02:41:22Z,1860000,False,,,0,,P. Larsson Free Throw 1 of 1 (3 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
189,PT08M45.00S,2024-11-07T02:41:38.1Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,34,35,2024-11-07T02:41:42Z,1870000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 202692]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,Burks,202692.0,,,,,,
190,PT08M45.00S,2024-11-07T02:41:38.1Z,2,REGULAR,steal,,[],202692,,,1610612748,34,35,2024-11-07T02:41:39Z,1880000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
191,PT08M41.00S,2024-11-07T02:41:42.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629130,24.78646517739816,83.08823529411765,1610612748,34,38,2024-11-07T02:43:35Z,1890000,False,-165.0,180.0,1,left,D. Robinson 24' 3PT running pullup (9 PTS) (A. Burks 2 AST),"[1629130, 202692]",1610612748.0,MIA,running pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,24.48,A. Burks,202692.0,2.0,,,,,,,,,
193,PT08M19.00S,2024-11-07T02:42:03.4Z,2,REGULAR,3pt,Jump Shot,[],1642346,90.09526938239159,3.9215686274509802,1610612756,37,38,2024-11-07T02:42:09Z,1910000,False,-230.0,41.0,1,right,R. Dunn 3PT  (6 PTS) (D. Booker 3 AST),"[1642346, 1626164]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,23.39,D. Booker,1626164.0,3.0,,,,,,,,,
195,PT08M03.00S,2024-11-07T02:42:21.9Z,2,REGULAR,turnover,traveling,[],1642276,,,1610612748,37,38,2024-11-07T02:42:30Z,1930000,False,,,0,,K. Ware traveling TURNOVER (1 TO),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,,,,,,,1.0,,,,,,,,
196,PT08M03.00S,2024-11-07T02:42:26.3Z,2,REGULAR,substitution,out,[],203078,,,1610612756,37,38,2024-11-07T02:42:31Z,1940000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M03.00S,2024-11-07T02:42:26.3Z,2,REGULAR,substitution,in,[],1626145,,,1610612756,37,38,2024-11-07T02:42:31Z,1950000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M47.00S,2024-11-07T02:43:00.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,80.89684625492772,6.61764705882353,1610612756,37,38,2024-11-07T02:44:27Z,1960000,False,-217.0,127.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.14,,,,,,,,,,,,
199,PT07M44.00S,2024-11-07T02:43:03.6Z,2,REGULAR,rebound,defensive,[],202692,,,1610612748,37,38,2024-11-07T02:43:06Z,1970000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,198.0,1.0,1.0,0.0,,
320,PT07M36.00S,2024-11-07T02:43:08.4Z,2,REGULAR,turnover,bad pass,[],202710,,,1610612748,37,38,2024-11-07T03:10:46Z,1975000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 203994]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Nurkić,203994.0,,,,,,
321,PT07M36.00S,2024-11-07T02:43:08.4Z,2,REGULAR,steal,,[],203994,,,1610612756,37,38,2024-11-07T03:10:46Z,1977500,False,,,0,,J. Nurkić STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT07M33.00S,2024-11-07T02:43:12.3Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612756,37,38,2024-11-07T03:11:12Z,1978750,False,,,0,,J. Nurkić bad pass TURNOVER (1 TO),"[203994, 1642276]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Ware,1642276.0,,,,,,
323,PT07M33.00S,2024-11-07T02:43:12.3Z,2,REGULAR,steal,,[],1642276,,,1610612748,37,38,2024-11-07T03:11:12Z,1979375,False,,,0,,K. Ware STEAL (2 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT07M31.00S,2024-11-07T02:43:16.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642276,5.995400788436268,49.26470588235294,1610612748,37,40,2024-11-07T03:11:12Z,1980000,False,4.0,4.0,1,left,K. Ware DUNK (2 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.54,,,,,,,,,,,,
201,PT07M16.00S,2024-11-07T02:43:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,91.01511169513797,56.372549019607845,1610612756,37,40,2024-11-07T02:43:36Z,1990000,False,32.0,32.0,1,right,MISS T. Jones driving Layup - blocked,"[1626145, 1642276]",1610612756.0,PHX,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.52,,,,,,,,,,,Ware,1642276.0
202,PT07M16.00S,2024-11-07T02:43:30.6Z,2,REGULAR,block,,[],1642276,,,1610612756,37,40,2024-11-07T02:43:33Z,2000000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT07M14.00S,2024-11-07T02:43:32.6Z,2,REGULAR,rebound,defensive,[],202692,,,1610612748,37,40,2024-11-07T02:43:36Z,2010000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,201.0,2.0,2.0,0.0,,
204,PT07M10.00S,2024-11-07T02:43:37.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,23.99802890932983,9.313725490196079,1610612748,37,40,2024-11-07T02:46:09Z,2020000,False,203.0,173.0,1,left,MISS D. Robinson 26' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.71,,,,,,,,,,,,
205,PT07M05.00S,2024-11-07T02:43:42.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,37,40,2024-11-07T02:43:42Z,2030000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:8),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,204.0,10.0,8.0,2.0,,
206,PT06M58.00S,2024-11-07T02:43:50.2Z,2,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612756,37,40,2024-11-07T02:46:22Z,2040000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Dunn 2 FT),"[1642276, 1642346]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,201245.0,1.0,0.0,Dunn,1642346.0,,,,,,,,,,,,,,,
209,PT06M58.00S,2024-11-07T02:43:59.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,37,40,2024-11-07T02:43:59Z,2060000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M58.00S,2024-11-07T02:46:24.6Z,2,REGULAR,substitution,out,[],1642276,,,1610612756,37,40,2024-11-07T02:46:56Z,2070000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M58.00S,2024-11-07T02:46:24.6Z,2,REGULAR,substitution,out,[],1641796,,,1610612756,37,40,2024-11-07T02:46:56Z,2080000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M58.00S,2024-11-07T02:46:24.6Z,2,REGULAR,substitution,out,[],202710,,,1610612756,37,40,2024-11-07T02:46:56Z,2090000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M58.00S,2024-11-07T02:46:24.6Z,2,REGULAR,substitution,in,[],1628389,,,1610612756,37,40,2024-11-07T02:46:56Z,2100000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M58.00S,2024-11-07T02:46:24.6Z,2,REGULAR,substitution,in,[],1629639,,,1610612756,37,40,2024-11-07T02:46:56Z,2110000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M58.00S,2024-11-07T02:46:24.6Z,2,REGULAR,substitution,in,[],1629312,,,1610612756,37,40,2024-11-07T02:46:56Z,2120000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M58.00S,2024-11-07T02:47:06.8Z,2,REGULAR,freethrow,1 of 2,[],1642346,,,1610612756,38,40,2024-11-07T02:47:24Z,2130000,False,,,0,,R. Dunn Free Throw 1 of 2 (7 PTS),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
217,PT06M58.00S,2024-11-07T02:47:06.8Z,2,REGULAR,freethrow,2 of 2,[],1642346,,,1610612756,38,40,2024-11-07T02:47:24Z,2140000,False,,,0,,MISS R. Dunn Free Throw 2 of 2,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
218,PT06M55.00S,2024-11-07T02:47:09.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,38,40,2024-11-07T02:47:24Z,2150000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,217.0,2.0,2.0,0.0,,
219,PT06M43.00S,2024-11-07T02:47:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,10.463206307490145,41.42156862745098,1610612748,38,40,2024-11-07T02:48:15Z,2160000,False,43.0,46.0,1,left,MISS A. Burks 6' driving Layup,[202692],1610612748.0,MIA,driving,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.28,,,,,,,,,,,,
220,PT06M43.00S,2024-11-07T02:47:33.6Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,38,40,2024-11-07T02:47:41Z,2170000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,219.0,3.0,2.0,1.0,,
221,PT06M43.00S,2024-11-07T02:47:37.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,5.590000152587891,50.0,1610612748,38,40,2024-11-07T02:47:37Z,2180000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
222,PT06M43.00S,2024-11-07T02:47:41.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,38,40,2024-11-07T02:47:41Z,2190000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,221.0,,,,,
224,PT06M33.00S,2024-11-07T02:47:57.5Z,2,REGULAR,3pt,Jump Shot,[],203994,75.3777923784494,12.009803921568627,1610612756,41,40,2024-11-07T02:48:02Z,2210000,False,-190.0,179.0,1,right,J. Nurkić 26' 3PT  (9 PTS) (D. Booker 4 AST),"[203994, 1626164]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,26.1,D. Booker,1626164.0,4.0,,,,,,,,,
226,PT06M14.00S,2024-11-07T02:48:15.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,32.40801576872536,35.53921568627451,1610612748,41,40,2024-11-07T02:48:20Z,2230000,False,72.0,252.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.23,,,,,,,,,,,,
227,PT06M11.00S,2024-11-07T02:48:18.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,41,40,2024-11-07T02:48:20Z,2240000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,226.0,3.0,1.0,2.0,,
228,PT05M56.00S,2024-11-07T02:48:34.4Z,2,REGULAR,3pt,Jump Shot,[],1626220,89.70105124835742,2.696078431372549,1610612756,41,40,2024-11-07T02:48:39Z,2250000,False,-237.0,44.0,1,right,MISS R. O'Neale 24' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.06,,,,,,,,,,,,
229,PT05M53.00S,2024-11-07T02:48:37.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,41,40,2024-11-07T02:48:39Z,2260000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,228.0,4.0,3.0,1.0,,
230,PT05M48.00S,2024-11-07T02:48:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,8.360709592641262,43.627450980392155,1610612748,41,40,2024-11-07T02:57:30Z,2270000,False,32.0,26.0,1,left,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.12,,,,,,,,,,,,
231,PT05M46.00S,2024-11-07T02:48:46.5Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,41,40,2024-11-07T02:57:30Z,2280000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,230.0,5.0,3.0,2.0,,
282,PT05M46.00S,2024-11-07T02:48:49.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,7.490144546649145,46.591605392156865,1610612748,41,40,2024-11-07T02:58:39Z,2285000,False,17.0,18.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.47,,,,,,,,,,,,
283,PT05M45.00S,2024-11-07T02:48:50.1Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,41,40,2024-11-07T02:58:11Z,2287500,False,,,0,,B. Adebayo REBOUND (Off:3 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,282.0,6.0,3.0,3.0,,
232,PT05M39.00S,2024-11-07T02:48:51.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,41,40,2024-11-07T02:50:01Z,2290000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
233,PT05M39.00S,2024-11-07T02:48:51.1Z,2,REGULAR,rebound,defensive,[],1642346,,,1610612756,41,40,2024-11-07T02:48:56Z,2300000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,232.0,1.0,1.0,0.0,,
234,PT05M32.00S,2024-11-07T02:48:59.1Z,2,REGULAR,3pt,Jump Shot,[],203994,63.55124835742444,37.00980392156863,1610612756,44,40,2024-11-07T02:50:54Z,2310000,False,-65.0,290.0,1,right,J. Nurkić 29' 3PT  (12 PTS) (T. Jones 2 AST),"[203994, 1626145]",1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,29.73,T. Jones,1626145.0,2.0,,,,,,,,,
236,PT05M12.00S,2024-11-07T02:49:21.8Z,2,REGULAR,foul,personal,['3freethrow'],1626220,,,1610612748,44,40,2024-11-07T02:49:40Z,2330000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Herro 3 FT),"[1626220, 1629639]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,1628487.0,1.0,1.0,Herro,1629639.0,,,,,,,,,,,,,,,
238,PT05M12.00S,2024-11-07T02:50:16.6Z,2,REGULAR,freethrow,1 of 3,[],1629639,,,1610612748,44,41,2024-11-07T02:50:16Z,2350000,False,,,0,,T. Herro Free Throw 1 of 3 (10 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
239,PT05M12.00S,2024-11-07T02:50:39.5Z,2,REGULAR,freethrow,2 of 3,[],1629639,,,1610612748,44,42,2024-11-07T02:50:39Z,2360000,False,,,0,,T. Herro Free Throw 2 of 3 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
240,PT05M12.00S,2024-11-07T02:50:40.3Z,2,REGULAR,substitution,out,[],1626220,,,1610612748,44,42,2024-11-07T02:50:50Z,2370000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M12.00S,2024-11-07T02:50:40.3Z,2,REGULAR,substitution,out,[],1642346,,,1610612748,44,42,2024-11-07T02:50:50Z,2380000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M12.00S,2024-11-07T02:50:40.3Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,44,42,2024-11-07T02:50:50Z,2390000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M12.00S,2024-11-07T02:50:40.3Z,2,REGULAR,substitution,in,[],203078,,,1610612748,44,42,2024-11-07T02:50:50Z,2400000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M12.00S,2024-11-07T02:50:40.3Z,2,REGULAR,substitution,in,[],201142,,,1610612748,44,42,2024-11-07T02:50:50Z,2410000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M12.00S,2024-11-07T02:50:40.3Z,2,REGULAR,substitution,in,[],1626179,,,1610612748,44,42,2024-11-07T02:50:50Z,2420000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M12.00S,2024-11-07T02:51:04.2Z,2,REGULAR,freethrow,3 of 3,[],1629639,,,1610612748,44,43,2024-11-07T02:51:04Z,2430000,False,,,0,,T. Herro Free Throw 3 of 3 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
