actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
348,PT07M08.00S,2025-03-05T04:31:00.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,16.29434954007884,47.85539215686274,1610612746,58,78,2025-03-05T04:34:48Z,3430000,False,11.0,101.0,1,left,K. Leonard 10' turnaround Jump Shot (15 PTS) (B. Bogdanović 3 AST),"[202695, 203992]",1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,15.0,10.13,,,,,B. Bogdanović,203992.0,3.0,,,,
350,PT07M08.00S,2025-03-05T04:31:07.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,58,78,2025-03-05T04:31:07Z,3450000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT06M49.00S,2025-03-05T04:34:51.6Z,3,REGULAR,3pt,Jump Shot,[],1626220,75.27102496714849,11.986825980392155,1610612756,61,78,2025-03-05T04:35:13Z,3470000,False,-190.0,180.0,1,right,R. O'Neale 26' 3PT  (12 PTS) (T. Jones 3 AST),"[1626220, 1626145]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,12.0,26.18,,,,,T. Jones,1626145.0,3.0,,,,
354,PT06M35.00S,2025-03-05T04:35:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,6.5703022339027655,45.07506127450981,1610612746,61,80,2025-03-05T04:35:38Z,3490000,False,25.0,9.0,1,left,K. Leonard cutting Layup (17 PTS) (J. Harden 10 AST),"[202695, 201935]",1610612746.0,LAC,cutting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,Made,17.0,2.63,,,,,J. Harden,201935.0,10.0,,,,
356,PT06M24.00S,2025-03-05T04:35:19.3Z,3,REGULAR,turnover,lost ball,[],1626164,,,1610612756,61,80,2025-03-05T04:35:58Z,3510000,False,,,0,,D. Booker lost ball TURNOVER (5 TO),"[1626164, 202695]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,5.0,,,,,,,,,,,,,,,Leonard,202695.0,,
357,PT06M24.00S,2025-03-05T04:35:19.3Z,3,REGULAR,steal,,[],202695,,,1610612746,61,80,2025-03-05T04:35:20Z,3520000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
358,PT06M20.00S,2025-03-05T04:35:23.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203992,21.024967148488827,7.575061274509807,1610612746,61,80,2025-03-05T04:36:17Z,3530000,False,212.0,145.0,1,left,MISS B. Bogdanović 25' running 3PT,[203992],1610612746.0,LAC,running,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.7,,,,,,,,,,,
359,PT06M17.00S,2025-03-05T04:35:26.3Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612756,61,80,2025-03-05T04:36:17Z,3540000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,358.0,1.0,1.0,0.0,,,,,,,
360,PT05M56.00S,2025-03-05T04:35:49.6Z,3,REGULAR,foul,personal,[],203992,,,1610612756,61,80,2025-03-05T04:36:48Z,3550000,False,,,0,,B. Bogdanović personal FOUL (2 PF),"[203992, 1626145]",1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,16-24 Right Center,1627524.0,,2.0,0.0,Jones,1626145.0,,,,,,,,,,,,,,
362,PT05M50.00S,2025-03-05T04:36:43.5Z,3,REGULAR,2pt,Jump Shot,[],201142,90.14454664914587,12.477022058823522,1610612756,61,80,2025-03-05T04:37:22Z,3570000,False,-188.0,40.0,1,right,MISS K. Durant 19' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,,,,Missed,,19.18,,,,,,,,,,,
363,PT05M46.00S,2025-03-05T04:36:47.5Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,61,80,2025-03-05T04:37:22Z,3580000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left,,,,,,,,,,362.0,2.0,2.0,0.0,,,,,,,
364,PT05M36.00S,2025-03-05T04:36:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.278580814717472,42.62408088235294,1610612746,61,82,2025-03-05T04:37:44Z,3590000,False,37.0,25.0,1,left,I. Zubac cutting Layup (23 PTS) (K. Leonard 3 AST),"[1627826, 202695]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,23.0,4.47,,,,,K. Leonard,202695.0,3.0,,,,
366,PT05M25.00S,2025-03-05T04:37:08.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,87.25361366622865,85.76133578431373,1610612756,63,82,2025-03-05T04:38:08Z,3610000,False,179.0,67.0,1,right,D. Booker 19' pullup bank Jump Shot (10 PTS) (T. Jones 4 AST),"[1626164, 1626145]",1610612756.0,PHX,pullup bank,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right,,,,,,,Made,10.0,19.1,,,,,T. Jones,1626145.0,4.0,,,,
368,PT05M25.00S,2025-03-05T04:37:11.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627739,,,1610612756,63,82,2025-03-05T04:38:14Z,3630000,False,,,0,,K. Dunn shooting personal FOUL (3 PF) (Booker 1 FT),"[1627739, 1626164]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Right,1627524.0,,3.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,
370,PT05M25.00S,2025-03-05T04:37:32.8Z,3,REGULAR,substitution,out,[],1630208,,,1610612756,63,82,2025-03-05T04:37:35Z,3650000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M25.00S,2025-03-05T04:37:32.8Z,3,REGULAR,substitution,in,[],203486,,,1610612756,63,82,2025-03-05T04:37:35Z,3660000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M25.00S,2025-03-05T04:37:38.2Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,64,82,2025-03-05T04:37:38Z,3670000,False,,,0,,D. Booker Free Throw 1 of 1 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
373,PT05M07.00S,2025-03-05T04:38:00.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,8.147174770039427,46.85585171568627,1610612746,64,84,2025-03-05T04:38:42Z,3680000,False,16.0,24.0,1,left,K. Leonard cutting DUNK (19 PTS) (I. Zubac 3 AST),"[202695, 1627826]",1610612746.0,LAC,cutting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,Made,19.0,2.88,,,,,I. Zubac,1627826.0,3.0,,,,
375,PT04M56.00S,2025-03-05T04:38:14.4Z,3,REGULAR,2pt,Jump Shot,[],1626164,95.13797634691196,30.61427696078431,1610612756,64,84,2025-03-05T04:38:59Z,3700000,False,-97.0,-7.0,1,right,MISS D. Booker 9' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,9.71,,,,,,,,,,,
376,PT04M54.00S,2025-03-05T04:38:16.4Z,3,REGULAR,rebound,defensive,[],203992,,,1610612746,64,84,2025-03-05T04:38:59Z,3710000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:4),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Left,,,,,,,,,,375.0,4.0,4.0,0.0,,,,,,,
377,PT04M32.00S,2025-03-05T04:38:35.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,14.191852825229958,49.24172794117647,1610612746,64,86,2025-03-05T04:39:15Z,3720000,False,4.0,81.0,1,left,I. Zubac 8' turnaround Hook (25 PTS),[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,25.0,8.1,,,,,,,,,,,
378,PT04M20.00S,2025-03-05T04:38:47.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,86.85939553219448,57.67080269607843,1610612756,66,86,2025-03-05T04:39:33Z,3730000,False,38.0,71.0,1,right,K. Durant 8' driving floating Jump Shot (10 PTS) (R. O'Neale 2 AST),"[201142, 1626220]",1610612756.0,PHX,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,10.0,8.07,,,,,R. O'Neale,1626220.0,2.0,,,,
380,PT04M12.00S,2025-03-05T04:38:55.0Z,3,REGULAR,3pt,Jump Shot,[],201935,29.352825229960573,86.51960784313725,1610612746,66,89,2025-03-05T04:39:48Z,3750000,False,-183.0,223.0,1,left,J. Harden 28' 3PT pullup (14 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,14.0,28.85,,,,,,,,,,,
381,PT03M52.00S,2025-03-05T04:39:14.5Z,3,REGULAR,3pt,Jump Shot,[],1626164,88.17345597897503,95.81035539215686,1610612756,69,89,2025-03-05T04:39:58Z,3760000,False,229.0,59.0,1,right,D. Booker 3PT  (14 PTS) (T. Jones 5 AST),"[1626164, 1626145]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,,,,,Made,14.0,23.65,,,,,T. Jones,1626145.0,5.0,,,,
383,PT03M51.00S,2025-03-05T04:39:22.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,69,89,2025-03-05T04:39:22Z,3780000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT03M51.00S,2025-03-05T04:41:37.2Z,3,REGULAR,substitution,out,[],1626164,,,1610612746,69,89,2025-03-05T04:42:36Z,3790000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT03M51.00S,2025-03-05T04:41:37.2Z,3,REGULAR,substitution,out,[],202695,,,1610612746,69,89,2025-03-05T04:42:36Z,3800000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT03M51.00S,2025-03-05T04:41:37.2Z,3,REGULAR,substitution,out,[],203992,,,1610612746,69,89,2025-03-05T04:42:36Z,3810000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT03M51.00S,2025-03-05T04:41:37.2Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,69,89,2025-03-05T04:42:36Z,3820000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT03M51.00S,2025-03-05T04:41:37.2Z,3,REGULAR,substitution,in,[],1628960,,,1610612746,69,89,2025-03-05T04:42:36Z,3830000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M51.00S,2025-03-05T04:41:37.2Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,69,89,2025-03-05T04:42:36Z,3840000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M51.00S,2025-03-05T04:41:37.2Z,3,REGULAR,substitution,in,[],201587,,,1610612746,69,89,2025-03-05T04:42:36Z,3850000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M51.00S,2025-03-05T04:41:37.2Z,3,REGULAR,substitution,in,[],1629234,,,1610612746,69,89,2025-03-05T04:42:36Z,3860000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M41.00S,2025-03-05T04:42:58.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,7.621550591327193,44.09466911764706,1610612746,69,91,2025-03-05T04:43:21Z,3870000,False,30.0,19.0,1,left,D. Eubanks alley-oop DUNK (5 PTS) (J. Harden 11 AST),"[1629234, 201935]",1610612746.0,LAC,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,Made,5.0,3.51,,,,,J. Harden,201935.0,11.0,,,,
394,PT03M16.00S,2025-03-05T04:43:25.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,87.12220762155059,59.267769607843135,1610612756,69,91,2025-03-05T04:43:57Z,3890000,False,46.0,69.0,1,right,MISS M. Plumlee 8' turnaround bank Shot,[203486],1610612756.0,PHX,turnaround bank,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,Missed,,8.28,,,,,,,,,,,
395,PT03M14.00S,2025-03-05T04:43:27.0Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612746,69,91,2025-03-05T04:43:57Z,3900000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,394.0,3.0,2.0,1.0,,,,,,,
396,PT02M52.00S,2025-03-05T04:43:49.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,14.454664914586061,47.61029411764706,1610612746,69,91,2025-03-05T04:44:38Z,3910000,False,12.0,83.0,1,left,MISS D. Eubanks 8' driving Hook,[1629234],1610612746.0,LAC,driving,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,8.42,,,,,,,,,,,
397,PT02M50.00S,2025-03-05T04:43:51.5Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,69,91,2025-03-05T04:44:38Z,3920000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,396.0,1.0,1.0,0.0,,,,,,,
398,PT02M39.00S,2025-03-05T04:44:03.7Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627739,,,1610612756,69,91,2025-03-05T04:44:53Z,3930000,False,,,0,,K. Dunn shooting personal FOUL (4 PF) (Durant 3 FT),"[1627739, 201142]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,1155.0,,4.0,0.0,Durant,201142.0,,,,,,,,,,,,,,
400,PT02M39.00S,2025-03-05T04:44:28.7Z,3,REGULAR,freethrow,1 of 3,[],201142,,,1610612756,70,91,2025-03-05T04:44:28Z,3950000,False,,,0,,K. Durant Free Throw 1 of 3 (11 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
401,PT02M39.00S,2025-03-05T04:44:45.9Z,3,REGULAR,freethrow,2 of 3,[],201142,,,1610612756,71,91,2025-03-05T04:44:45Z,3960000,False,,,0,,K. Durant Free Throw 2 of 3 (12 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
402,PT02M39.00S,2025-03-05T04:44:46.6Z,3,REGULAR,substitution,out,[],1626145,,,1610612756,71,91,2025-03-05T04:44:49Z,3970000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT02M39.00S,2025-03-05T04:44:46.6Z,3,REGULAR,substitution,in,[],1631221,,,1610612756,71,91,2025-03-05T04:44:49Z,3980000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT02M39.00S,2025-03-05T04:44:53.5Z,3,REGULAR,substitution,out,[],1627739,,,1610612756,71,91,2025-03-05T04:44:56Z,3990000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT02M39.00S,2025-03-05T04:44:53.5Z,3,REGULAR,substitution,in,[],1641757,,,1610612756,71,91,2025-03-05T04:44:56Z,4000000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M39.00S,2025-03-05T04:45:12.0Z,3,REGULAR,freethrow,3 of 3,[],201142,,,1610612756,72,91,2025-03-05T04:45:12Z,4010000,False,,,0,,K. Durant Free Throw 3 of 3 (13 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
407,PT02M30.00S,2025-03-05T04:45:23.7Z,3,REGULAR,2pt,Jump Shot,[],201935,14.898160315374511,71.32352941176471,1610612746,72,93,2025-03-05T04:45:47Z,4020000,False,-107.0,88.0,1,left,J. Harden 13' driving floating Jump Shot (16 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,Made,16.0,13.79,,,,,,,,,,,
408,PT02M07.00S,2025-03-05T04:45:47.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,91.98423127463863,54.89430147058824,1610612756,72,93,2025-03-05T04:46:32Z,4030000,False,24.0,23.0,1,right,MISS M. Plumlee cutting DUNK - blocked,"[203486, 1629234]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,3.35,,,,,,,,,,Eubanks,1629234.0
409,PT02M07.00S,2025-03-05T04:45:47.3Z,3,REGULAR,block,,[],1629234,,,1610612756,72,93,2025-03-05T04:45:49Z,4040000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
410,PT02M04.00S,2025-03-05T04:45:50.3Z,3,REGULAR,rebound,defensive,[],1641757,,,1610612746,72,93,2025-03-05T04:57:47Z,4050000,False,,,0,,J. Miller REBOUND (Off:0 Def:2),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,408.0,2.0,2.0,0.0,,,,,,,
411,PT02M01.00S,2025-03-05T04:45:52.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629599,11.169513797634693,41.888786764705884,1610612746,72,95,2025-03-05T04:47:11Z,4060000,False,41.0,52.0,1,left,A. Coffey 6' running Layup (10 PTS) (J. Harden 12 AST),"[1629599, 201935]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,10.0,6.64,,,,,J. Harden,201935.0,12.0,,,,
413,PT01M43.00S,2025-03-05T04:46:10.3Z,3,REGULAR,3pt,Jump Shot,[],201142,74.82547634691196,12.477022058823522,1610612756,72,95,2025-03-05T04:47:47Z,4080000,False,-188.0,184.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.28,,,,,,,,,,,
414,PT01M41.00S,2025-03-05T04:46:12.3Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612756,72,95,2025-03-05T04:47:47Z,4090000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,413.0,3.0,2.0,1.0,,,,,,,
415,PT01M39.00S,2025-03-05T04:46:15.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203486,93.69250985545335,45.649509803921575,1610612756,74,95,2025-03-05T04:48:07Z,4100000,False,-22.0,7.0,1,right,M. Plumlee reverse DUNK (8 PTS) (R. O'Neale 3 AST),"[203486, 1626220]",1610612756.0,PHX,reverse,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,2.28,,,,,R. O'Neale,1626220.0,3.0,,,,
417,PT01M13.00S,2025-03-05T04:46:41.3Z,3,REGULAR,3pt,Jump Shot,[],201935,22.683968462549277,9.313725490196079,1610612746,74,95,2025-03-05T04:48:30Z,4120000,False,203.0,161.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.92,,,,,,,,,,,
418,PT01M11.00S,2025-03-05T04:46:43.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,74,95,2025-03-05T04:48:30Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,417.0,,,,,,,,,,
419,PT01M11.00S,2025-03-05T04:46:45.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,74,95,2025-03-05T04:46:51Z,4140000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,1155.0,,,,,,,,,,,,,,,,,,,
420,PT00M59.00S,2025-03-05T04:47:11.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201142,85.80814717477004,71.71798406862744,1610612756,76,95,2025-03-05T04:49:21Z,4150000,False,109.0,81.0,1,right,K. Durant 13' pullup Jump Shot (15 PTS) (C. Gillespie 1 AST),"[201142, 1631221]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,Made,15.0,13.54,,,,,C. Gillespie,1631221.0,1.0,,,,
421,PT00M39.70S,2025-03-05T04:47:36.2Z,3,REGULAR,foul,personal,[],1631221,,,1610612746,76,95,2025-03-05T04:50:01Z,4160000,False,,,0,,C. Gillespie personal FOUL (1 PF),"[1631221, 201935]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,1627524.0,,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,
423,PT00M32.80S,2025-03-05T04:48:00.9Z,3,REGULAR,3pt,Jump Shot,[],201935,32.90694809461236,33.065257352941174,1610612746,76,95,2025-03-05T04:51:09Z,4180000,False,85.0,257.0,1,left,MISS J. Harden 27' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,27.04,,,,,,,,,,,
424,PT00M28.50S,2025-03-05T04:48:05.2Z,3,REGULAR,rebound,offensive,[],201587,,,1610612746,76,95,2025-03-05T04:57:36Z,4190000,False,,,0,,N. Batum REBOUND (Off:2 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,423.0,3.0,1.0,2.0,,,,,,,
425,PT00M17.10S,2025-03-05T04:48:16.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201587,5.995400788436268,3.431372549019608,1610612746,76,95,2025-03-05T04:51:42Z,4200000,False,233.0,4.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,23.28,,,,,,,,,,,
426,PT00M14.60S,2025-03-05T04:48:18.9Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,76,95,2025-03-05T04:51:42Z,4210000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:5),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,,,,,425.0,5.0,5.0,0.0,,,,,,,
427,PT00M08.50S,2025-03-05T04:48:25.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201142,71.723061760841,80.36917892156862,1610612756,76,95,2025-03-05T04:52:13Z,4220000,False,152.0,213.0,1,right,MISS K. Durant 26' running pullup 3PT,[201142],1610612756.0,PHX,running pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,26.18,,,,,,,,,,,
428,PT00M06.10S,2025-03-05T04:48:27.6Z,3,REGULAR,rebound,defensive,[],1641757,,,1610612746,76,95,2025-03-05T04:52:13Z,4230000,False,,,0,,J. Miller REBOUND (Off:0 Def:3),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,427.0,3.0,3.0,0.0,,,,,,,
429,PT00M00.50S,2025-03-05T04:48:33.2Z,3,REGULAR,3pt,Jump Shot,[],201935,37.717641261498024,77.67310049019608,1610612746,76,95,2025-03-05T04:52:30Z,4240000,False,-138.0,302.0,1,left,MISS J. Harden 33' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,33.22,,,,,,,,,,,
430,PT00M00.10S,2025-03-05T04:48:33.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,76,95,2025-03-05T04:52:30Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,429.0,,,,,,,,,,
431,PT00M00.00S,2025-03-05T04:48:38.4Z,3,REGULAR,period,end,[],0,,,1610612746,76,95,2025-03-05T04:48:38Z,4260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2025-03-05T04:51:49.9Z,4,REGULAR,substitution,out,['startperiod'],1626220,,,1610612746,76,95,2025-03-05T04:52:08Z,4270000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2025-03-05T04:51:49.9Z,4,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,76,95,2025-03-05T04:52:08Z,4280000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
