actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
180,PT10M16.00S,2025-03-01T02:42:11.6Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,40,20,2025-03-01T03:18:34Z,1790000,False,,,0,,K. Matković REBOUND (Off:2 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,179.0,4.0,2.0,2.0,,,,,,,,,,,,,
181,PT10M05.00S,2025-03-01T02:42:22.5Z,2,REGULAR,2pt,Jump Shot,[],1641722,80.89684625492772,28.186274509803923,1610612740,40,20,2025-03-01T02:42:28Z,1800000,False,-109.0,127.0,1,right,MISS J. Hawkins 16' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left Center,16.75,Missed,,,,,,,,,,,,,,,,,,
182,PT10M01.00S,2025-03-01T02:42:26.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,40,20,2025-03-01T02:42:28Z,1810000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Left Center,,,,181.0,3.0,3.0,0.0,,,,,,,,,,,,,
183,PT09M50.00S,2025-03-01T02:42:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.652431011826544,54.90196078431373,1610612756,42,20,2025-03-01T02:42:41Z,1820000,False,-25.0,10.0,1,left,D. Booker driving Layup (5 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.65,Made,5.0,,,,,,,,,,,,,,,,,
184,PT09M30.00S,2025-03-01T02:42:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,85.75886990801577,44.6078431372549,1610612740,42,20,2025-03-01T02:46:09Z,1830000,False,-27.0,81.0,1,right,MISS B. Brown 8' driving floating Shot,[1628971],1610612740.0,NOP,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
185,PT09M27.00S,2025-03-01T02:43:00.3Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,42,20,2025-03-01T02:43:01Z,1840000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,184.0,4.0,4.0,0.0,,,,,,,,,,,,,
186,PT09M21.00S,2025-03-01T02:43:06.3Z,2,REGULAR,3pt,Jump Shot,[],1626164,24.655059132720105,11.27450980392157,1610612756,42,20,2025-03-01T02:46:27Z,1850000,False,194.0,179.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
187,PT09M19.00S,2025-03-01T02:43:08.3Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,42,20,2025-03-01T02:43:11Z,1860000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:4),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,186.0,4.0,4.0,0.0,,,,,,,,,,,,,
188,PT09M10.00S,2025-03-01T02:43:17.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631255,90.48948751642575,50.73529411764706,1610612740,42,20,2025-03-01T02:49:46Z,1870000,False,4.0,37.0,1,right,MISS K. Matković floating Shot,[1631255],1610612740.0,NOP,floating,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,,
189,PT09M07.00S,2025-03-01T02:43:20.7Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612740,42,20,2025-03-01T02:49:46Z,1880000,False,,,0,,B. Brown REBOUND (Off:2 Def:0),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,188.0,2.0,0.0,2.0,,,,,,,,,,,,,
192,PT09M03.00S,2025-03-01T02:43:24.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641722,71.43561103810775,19.362745098039216,1610612740,42,20,2025-03-01T02:49:46Z,1910000,False,-153.0,216.0,1,right,MISS J. Hawkins 26' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
193,PT08M58.00S,2025-03-01T02:43:28.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,42,20,2025-03-01T02:43:28Z,1920000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:5),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,192.0,5.0,5.0,0.0,,,,,,,,,,,,,
194,PT08M49.00S,2025-03-01T02:43:41.9Z,2,REGULAR,foul,offensive,[],1642346,,,1610612756,42,20,2025-03-01T02:43:57Z,1930000,False,,,0,,R. Dunn offensive FOUL (2 PF),"[1642346, 1631288]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1199.0,2.0,0.0,Cain,1631288.0,,,,,
196,PT08M49.00S,2025-03-01T02:43:41.9Z,2,REGULAR,turnover,offensive foul,[],1642346,,,1610612756,42,20,2025-03-01T02:43:41Z,1950000,False,,,0,,R. Dunn offensive foul TURNOVER (2 TO),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1199.0,,,,,,,2.0,,
197,PT08M49.00S,2025-03-01T02:43:51.3Z,2,REGULAR,substitution,out,[],1626220,,,1610612740,42,20,2025-03-01T02:44:04Z,1960000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M49.00S,2025-03-01T02:43:51.3Z,2,REGULAR,substitution,out,[],1631221,,,1610612740,42,20,2025-03-01T02:44:04Z,1970000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M49.00S,2025-03-01T02:43:51.3Z,2,REGULAR,substitution,out,[],203486,,,1610612740,42,20,2025-03-01T02:44:04Z,1980000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M49.00S,2025-03-01T02:43:51.3Z,2,REGULAR,substitution,in,[],1626145,,,1610612740,42,20,2025-03-01T02:44:04Z,1990000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M49.00S,2025-03-01T02:43:51.3Z,2,REGULAR,substitution,in,[],1629626,,,1610612740,42,20,2025-03-01T02:44:04Z,2000000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M49.00S,2025-03-01T02:43:51.3Z,2,REGULAR,substitution,in,[],1630208,,,1610612740,42,20,2025-03-01T02:44:04Z,2010000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M35.00S,2025-03-01T02:44:18.5Z,2,REGULAR,turnover,bad pass,[],1628971,,,1610612740,42,20,2025-03-01T02:44:21Z,2020000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1626145]",1610612740.0,NOP,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Jones,1626145.0
204,PT08M35.00S,2025-03-01T02:44:18.5Z,2,REGULAR,steal,,[],1626145,,,1610612756,42,20,2025-03-01T02:44:20Z,2030000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
205,PT08M27.00S,2025-03-01T02:44:26.5Z,2,REGULAR,turnover,bad pass,[],1642346,,,1610612756,42,20,2025-03-01T02:44:29Z,2040000,False,,,0,,R. Dunn bad pass TURNOVER (3 TO),"[1642346, 1631288]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Cain,1631288.0
206,PT08M27.00S,2025-03-01T02:44:26.5Z,2,REGULAR,steal,,[],1631288,,,1610612740,42,20,2025-03-01T02:44:28Z,2050000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
207,PT08M20.00S,2025-03-01T02:44:34.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641722,90.62089356110381,41.911764705882355,1610612740,42,20,2025-03-01T02:50:51Z,2060000,False,-40.0,36.0,1,right,MISS J. Hawkins running Layup,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
208,PT08M18.00S,2025-03-01T02:44:36.2Z,2,REGULAR,rebound,offensive,[],1641722,,,1610612740,42,20,2025-03-01T02:44:38Z,2070000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:0),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,207.0,1.0,0.0,1.0,,,,,,,,,,,,,
209,PT08M16.00S,2025-03-01T02:44:37.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1641722,91.27792378449409,45.09803921568628,1610612740,42,22,2025-03-01T02:51:04Z,2080000,False,-25.0,29.0,1,right,J. Hawkins putback Layup (2 PTS),[1641722],1610612740.0,NOP,putback,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,3.83,Made,2.0,,,,,,,,,,,,,,,,,
210,PT08M03.00S,2025-03-01T02:44:50.5Z,2,REGULAR,3pt,Jump Shot,[],1626164,32.14520367936925,27.941176470588236,1610612756,42,22,2025-03-01T02:45:00Z,2090000,False,110.0,250.0,1,left,MISS D. Booker 27' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,27.3,Missed,,,,,,,,,,,,,,,,,,
211,PT08M01.00S,2025-03-01T02:44:52.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,42,22,2025-03-01T02:45:00Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,210.0,,,,,,,,,,,,,,,,
212,PT07M59.00S,2025-03-01T02:45:13.6Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612756,42,22,2025-03-01T02:45:16Z,2110000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1631288]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Cain,1631288.0
213,PT07M59.00S,2025-03-01T02:45:13.6Z,2,REGULAR,steal,,[],1631288,,,1610612740,42,22,2025-03-01T02:45:15Z,2120000,False,,,0,,J. Cain STEAL (2 STL),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT07M53.00S,2025-03-01T02:45:19.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641722,88.78120893561103,3.9215686274509802,1610612740,42,25,2025-03-01T02:45:24Z,2130000,False,-230.0,53.0,1,right,J. Hawkins 3PT  (5 PTS) (K. Olynyk 2 AST),"[1641722, 203482]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,23.64,Made,5.0,,,,,K. Olynyk,203482.0,2.0,,,,,,,,,,
216,PT07M49.00S,2025-03-01T02:45:28.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,42,25,2025-03-01T02:45:28Z,2150000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M34.00S,2025-03-01T02:48:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,8.754927726675426,44.6078431372549,1610612756,42,25,2025-03-01T02:48:43Z,2160000,False,27.0,30.0,1,left,MISS T. Jones driving Layup,[1626145],1610612756.0,PHX,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
218,PT07M34.00S,2025-03-01T02:48:37.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,42,25,2025-03-01T02:48:43Z,2170000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,217.0,,,,,,,,,,,,,,,,
219,PT07M34.00S,2025-03-01T02:48:42.4Z,2,REGULAR,foul,personal,[],203482,,,1610612756,42,25,2025-03-01T02:48:52Z,2180000,False,,,0,,K. Olynyk loose ball personal FOUL (1 PF),"[203482, 1630208]",1610612740.0,NOP,loose ball,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,1.0,0.0,Richards,1630208.0,,,,,
221,PT07M22.00S,2025-03-01T02:49:13.1Z,2,REGULAR,turnover,out-of-bounds,[],1642346,,,1610612756,42,25,2025-03-01T02:49:19Z,2200000,False,,,0,,R. Dunn bad pass out-of-bounds TURNOVER (4 TO),[1642346],1610612756.0,PHX,bad pass,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1199.0,,,,,,,4.0,,
222,PT07M04.00S,2025-03-01T02:49:35.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631255,69.07030223390277,72.79411764705883,1610612740,42,25,2025-03-01T02:49:40Z,2210000,False,114.0,238.0,1,right,MISS K. Matković 26' 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
223,PT07M01.00S,2025-03-01T02:49:38.4Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,42,25,2025-03-01T02:49:40Z,2220000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,222.0,4.0,3.0,1.0,,,,,,,,,,,,,
224,PT06M54.00S,2025-03-01T02:49:45.5Z,2,REGULAR,3pt,Jump Shot,[],1626145,28.203022339027594,75.0,1610612756,42,25,2025-03-01T02:49:50Z,2230000,False,-125.0,213.0,1,left,MISS T. Jones 24' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
225,PT06M52.00S,2025-03-01T02:49:47.5Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612740,42,25,2025-03-01T02:49:50Z,2240000,False,,,0,,B. Brown REBOUND (Off:2 Def:1),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,224.0,3.0,1.0,2.0,,,,,,,,,,,,,
226,PT06M49.00S,2025-03-01T02:49:53.8Z,2,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612740,42,25,2025-03-01T02:49:59Z,2250000,False,,,0,,B. Brown bad pass out-of-bounds TURNOVER (2 TO),[1628971],1610612740.0,NOP,bad pass,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1199.0,,,,,,,2.0,,
227,PT06M35.00S,2025-03-01T02:50:16.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,30.17411300919842,72.54901960784314,1610612756,42,25,2025-03-01T02:50:23Z,2260000,False,-113.0,231.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
228,PT06M34.00S,2025-03-01T02:50:17.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,42,25,2025-03-01T02:50:23Z,2270000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,227.0,,,,,,,,,,,,,,,,
229,PT06M34.00S,2025-03-01T02:50:22.7Z,2,REGULAR,foul,personal,[],1642346,,,1610612740,42,25,2025-03-01T02:50:31Z,2280000,False,,,0,,R. Dunn loose ball personal FOUL (3 PF),"[1642346, 203482]",1610612756.0,PHX,loose ball,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1199.0,3.0,0.0,Olynyk,203482.0,,,,,
231,PT06M34.00S,2025-03-01T02:50:32.6Z,2,REGULAR,substitution,out,[],1642346,,,1610612740,42,25,2025-03-01T02:50:40Z,2300000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M34.00S,2025-03-01T02:50:32.6Z,2,REGULAR,substitution,out,[],1628971,,,1610612740,42,25,2025-03-01T02:50:40Z,2310000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M34.00S,2025-03-01T02:50:32.6Z,2,REGULAR,substitution,in,[],201142,,,1610612740,42,25,2025-03-01T02:50:40Z,2320000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M34.00S,2025-03-01T02:50:32.6Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,42,25,2025-03-01T02:50:40Z,2330000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M34.00S,2025-03-01T02:50:32.6Z,2,REGULAR,substitution,out,[],203482,,,1610612740,42,25,2025-03-01T02:51:13Z,2335000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M34.00S,2025-03-01T02:50:32.6Z,2,REGULAR,substitution,in,[],1641810,,,1610612740,42,25,2025-03-01T02:51:13Z,2337500,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M21.00S,2025-03-01T02:50:53.3Z,2,REGULAR,3pt,Jump Shot,[],1641810,74.72076215505913,12.009803921568627,1610612740,42,28,2025-03-01T02:51:05Z,2340000,False,-190.0,185.0,1,right,A. Reeves 26' 3PT  (3 PTS) (K. Matković 1 AST),"[1641810, 1631255]",1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,26.53,Made,3.0,,,,,K. Matković,1631255.0,1.0,,,,,,,,,,
239,PT06M00.00S,2025-03-01T02:51:14.6Z,2,REGULAR,3pt,Jump Shot,[],1626145,5.863994743758213,97.54901960784314,1610612756,45,28,2025-03-01T02:51:25Z,2360000,False,-238.0,3.0,1,left,T. Jones 3PT  (3 PTS) (K. Durant 4 AST),"[1626145, 201142]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.77,Made,3.0,,,,,K. Durant,201142.0,4.0,,,,,,,,,,
241,PT05M51.00S,2025-03-01T02:51:23.6Z,2,REGULAR,3pt,Jump Shot,[],1641722,66.83639947437582,54.90196078431373,1610612740,45,28,2025-03-01T02:51:29Z,2380000,False,25.0,259.0,1,right,MISS J. Hawkins 26' step back 3PT,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
242,PT05M47.00S,2025-03-01T02:51:27.6Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,45,28,2025-03-01T02:51:29Z,2390000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,241.0,5.0,4.0,1.0,,,,,,,,,,,,,
243,PT05M42.00S,2025-03-01T02:51:32.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629626,8.229303547963205,46.81372549019608,1610612756,47,28,2025-03-01T02:51:39Z,2400000,False,16.0,25.0,1,left,B. Bol alley-oop DUNK (12 PTS) (T. Jones 3 AST),"[1629626, 1626145]",1610612756.0,PHX,alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,2.95,Made,12.0,,,,,T. Jones,1626145.0,3.0,,,,,,,,,,
245,PT05M27.00S,2025-03-01T02:51:47.0Z,2,REGULAR,3pt,Jump Shot,[],1641810,92.9862023653088,4.166666666666666,1610612740,47,28,2025-03-01T02:51:51Z,2420000,False,-229.0,13.0,1,right,MISS A. Reeves 3PT,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
246,PT05M25.00S,2025-03-01T02:51:49.0Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,47,28,2025-03-01T02:51:51Z,2430000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,245.0,6.0,5.0,1.0,,,,,,,,,,,,,
247,PT05M14.00S,2025-03-01T02:52:01.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,6.389618922470433,44.85294117647059,1610612756,49,28,2025-03-01T02:52:04Z,2440000,False,26.0,8.0,1,left,N. Richards alley-oop DUNK (7 PTS) (D. Booker 4 AST),"[1630208, 1626164]",1610612756.0,PHX,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.68,Made,7.0,,,,,D. Booker,1626164.0,4.0,,,,,,,,,,
249,PT05M14.00S,2025-03-01T02:52:08.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,49,28,2025-03-01T02:52:08Z,2460000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M14.00S,2025-03-01T02:54:33.1Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,49,28,2025-03-01T02:55:05Z,2470000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M14.00S,2025-03-01T02:54:33.1Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,49,28,2025-03-01T02:55:05Z,2480000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M14.00S,2025-03-01T02:54:33.1Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,49,28,2025-03-01T02:55:05Z,2490000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M14.00S,2025-03-01T02:54:33.1Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,49,28,2025-03-01T02:55:05Z,2500000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M03.00S,2025-03-01T02:55:09.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,92.46057818659659,45.588235294117645,1610612740,49,30,2025-03-01T02:55:14Z,2510000,False,-22.0,18.0,1,right,Y. Missi alley-oop DUNK (12 PTS) (J. Alvarado 2 AST),"[1642274, 1630631]",1610612740.0,NOP,alley-oop,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.88,Made,12.0,,,,,J. Alvarado,1630631.0,2.0,,,,,,,,,,
256,PT04M53.00S,2025-03-01T02:55:23.9Z,2,REGULAR,foul,personal,[],1630530,,,1610612756,49,30,2025-03-01T02:55:37Z,2530000,False,,,0,,T. Murphy III personal FOUL (1 PF),"[1630530, 201142]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1626300.0,1.0,0.0,Durant,201142.0,,,,,
258,PT04M53.00S,2025-03-01T02:55:29.2Z,2,REGULAR,substitution,out,[],1631288,,,1610612756,49,30,2025-03-01T02:55:32Z,2550000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M53.00S,2025-03-01T02:55:29.2Z,2,REGULAR,substitution,in,[],1628971,,,1610612756,49,30,2025-03-01T02:55:32Z,2560000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M37.00S,2025-03-01T02:55:56.2Z,2,REGULAR,2pt,Jump Shot,[],1630208,7.440867279894875,70.83333333333334,1610612756,51,30,2025-03-01T02:56:19Z,2570000,False,-104.0,17.0,1,left,N. Richards 10' Jump Shot (9 PTS) (K. Durant 5 AST),"[1630208, 201142]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,10.56,Made,9.0,,,,,K. Durant,201142.0,5.0,,,,,,,,,,
262,PT04M25.00S,2025-03-01T02:56:07.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.32917214191852,54.90196078431373,1610612740,51,32,2025-03-01T02:56:11Z,2590000,False,25.0,20.0,1,right,B. Brown driving Layup (4 PTS) (T. Murphy III 2 AST),"[1628971, 1630530]",1610612740.0,NOP,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.14,Made,4.0,,,,,T. Murphy III,1630530.0,2.0,,,,,,,,,,
263,PT04M09.00S,2025-03-01T02:56:23.9Z,2,REGULAR,turnover,lost ball,[],1629626,,,1610612756,51,32,2025-03-01T02:56:28Z,2600000,False,,,0,,B. Bol lost ball TURNOVER (1 TO),"[1629626, 1628971]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Brown,1628971.0
