actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
428,PT02M49.00S,2024-12-26T05:11:11.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612743,79,76,2024-12-26T05:11:11Z,4180000,False,,,0,,R. Westbrook Free Throw 2 of 2 (13 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
429,PT02M38.00S,2024-12-26T05:11:24.5Z,3,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612756,79,76,2024-12-26T05:11:30Z,4190000,False,,,0,,P. Watson shooting personal FOUL (2 PF) (Durant 2 FT),"[1631212, 201142]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,1627962.0,,,,,,,,,,,,,,2.0,0.0,Durant,201142.0,,
431,PT02M38.00S,2024-12-26T05:11:52.3Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,80,76,2024-12-26T05:11:52Z,4210000,False,,,0,,K. Durant Free Throw 1 of 2 (22 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
432,PT02M38.00S,2024-12-26T05:12:08.1Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,81,76,2024-12-26T05:12:08Z,4220000,False,,,0,,K. Durant Free Throw 2 of 2 (23 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
433,PT02M27.00S,2024-12-26T05:12:21.3Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612743,81,76,2024-12-26T05:13:32Z,4230000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1628420]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,2.0,Morris,1628420.0,,,,,,,,,,,,,,,,
434,PT02M27.00S,2024-12-26T05:12:21.3Z,3,REGULAR,steal,,[],1628420,,,1610612756,81,76,2024-12-26T05:13:32Z,4240000,False,,,0,,M. Morris STEAL (1 STL),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
435,PT02M22.00S,2024-12-26T05:12:25.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626220,6.1268068331143235,51.9607843137255,1610612756,83,76,2024-12-26T05:12:44Z,4250000,False,-10.0,5.0,1,left,R. O'Neale running Layup (2 PTS) (M. Morris 3 AST),"[1626220, 1628420]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,1.1,Made,2.0,M. Morris,1628420.0,3.0,,,,,,,,,,
437,PT01M58.00S,2024-12-26T05:12:50.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.57621550591328,42.40196078431372,1610612743,83,76,2024-12-26T05:12:54Z,4270000,False,-38.0,92.0,1,right,MISS N. Jokić 10' Jump Shot - blocked,"[203999, 201142]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.0,Missed,,,,,,,,,,,,,Durant,201142.0
438,PT01M58.00S,2024-12-26T05:12:50.0Z,3,REGULAR,block,,[],201142,,,1610612743,83,76,2024-12-26T05:12:52Z,4280000,False,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
439,PT01M55.00S,2024-12-26T05:12:53.0Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,83,76,2024-12-26T05:12:54Z,4290000,False,,,0,,N. Jokić REBOUND (Off:5 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,437.0,13.0,8.0,5.0,,,,,,
440,PT01M54.00S,2024-12-26T05:12:54.0Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,83,76,2024-12-26T05:12:58Z,4300000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 1628420]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,2.0,Morris,1628420.0,,,,,,,,,,,,,,,,
441,PT01M54.00S,2024-12-26T05:12:54.0Z,3,REGULAR,steal,,[],1628420,,,1610612756,83,76,2024-12-26T05:12:56Z,4310000,False,,,0,,M. Morris STEAL (2 STL),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
442,PT01M49.00S,2024-12-26T05:12:59.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201142,7.178055190538765,45.83333333333333,1610612756,83,76,2024-12-26T05:14:13Z,4320000,False,21.0,15.0,1,left,MISS K. Durant running reverse Layup,[201142],1610612756.0,PHX,running reverse,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,2.56,Missed,,,,,,,,,,,,,,
443,PT01M45.00S,2024-12-26T05:13:03.8Z,3,REGULAR,rebound,offensive,[],1629006,,,1610612756,83,76,2024-12-26T05:13:06Z,4330000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,442.0,1.0,0.0,1.0,,,,,,
444,PT01M45.00S,2024-12-26T05:13:03.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629006,5.590000152587891,50.0,1610612756,83,76,2024-12-26T05:13:03Z,4340000,False,0.0,0.0,1,left,MISS J. Okogie tip DUNK,[1629006],1610612756.0,PHX,tip,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,,,,,0.0,Missed,,,,,,,,,,,,,,
445,PT01M44.00S,2024-12-26T05:13:04.6Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,83,76,2024-12-26T05:13:04Z,4350000,False,,,0,,J. Murray REBOUND (Off:0 Def:5),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,444.0,5.0,5.0,0.0,,,,,,
446,PT01M44.00S,2024-12-26T05:13:06.6Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612743,83,76,2024-12-26T05:13:14Z,4360000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Murray 2 FT),"[203486, 1627750]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,,,2.0,0.0,Murray,1627750.0,,
448,PT01M44.00S,2024-12-26T05:13:33.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627750,,,1610612743,83,77,2024-12-26T05:13:33Z,4380000,False,,,0,,J. Murray Free Throw 1 of 2 (6 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
449,PT01M44.00S,2024-12-26T05:13:51.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627750,,,1610612743,83,78,2024-12-26T05:13:51Z,4390000,False,,,0,,J. Murray Free Throw 2 of 2 (7 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
450,PT01M20.00S,2024-12-26T05:14:18.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,13.354139290407357,61.274509803921575,1610612756,83,78,2024-12-26T05:14:23Z,4400000,False,-56.0,73.0,1,left,MISS R. O'Neale 9' driving floating Shot,[1626220],1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,,,,,9.22,Missed,,,,,,,,,,,,,,
451,PT01M16.00S,2024-12-26T05:14:22.3Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612756,83,78,2024-12-26T05:14:23Z,4410000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,450.0,4.0,3.0,1.0,,,,,,
452,PT01M08.00S,2024-12-26T05:14:30.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628420,28.203022339027594,22.54901960784314,1610612756,83,78,2024-12-26T05:14:35Z,4420000,False,137.0,213.0,1,left,MISS M. Morris 25' pullup 3PT,[1628420],1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,,,25.31,Missed,,,,,,,,,,,,,,
453,PT01M05.00S,2024-12-26T05:14:33.2Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,83,78,2024-12-26T05:14:35Z,4430000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,452.0,4.0,3.0,1.0,,,,,,
454,PT00M58.20S,2024-12-26T05:14:40.8Z,3,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,83,78,2024-12-26T05:14:52Z,4440000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (3 TO),[201566],1610612743.0,DEN,bad pass,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,3.0,,,,,,,,,,,,,,,,,,
455,PT00M40.90S,2024-12-26T05:15:07.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,9.149145860709593,1.715686274509804,1610612756,83,78,2024-12-26T05:15:16Z,4450000,False,241.0,34.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,,,,,24.37,Missed,,,,,,,,,,,,,,
456,PT00M39.00S,2024-12-26T05:15:09.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,83,78,2024-12-26T05:15:16Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,455.0,,,,,,,,,
457,PT00M39.00S,2024-12-26T05:15:15.0Z,3,REGULAR,foul,personal,[],1631124,,,1610612756,83,78,2024-12-26T05:15:20Z,4470000,False,,,0,,J. Strawther loose ball personal FOUL (2 PF),"[1631124, 203486]",1610612743.0,DEN,loose ball,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,,,2.0,0.0,Plumlee,203486.0,,
459,PT00M37.70S,2024-12-26T05:15:44.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201142,28.728646517739815,76.9607843137255,1610612756,83,78,2024-12-26T05:15:50Z,4490000,False,-135.0,218.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,25.59,Missed,,,,,,,,,,,,,,
460,PT00M32.70S,2024-12-26T05:15:49.5Z,3,REGULAR,rebound,offensive,[],1629006,,,1610612756,83,78,2024-12-26T05:15:49Z,4500000,False,,,0,,J. Okogie REBOUND (Off:2 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,459.0,2.0,0.0,2.0,,,,,,
461,PT00M22.70S,2024-12-26T05:15:59.5Z,3,REGULAR,turnover,lost ball,[],203486,,,1610612756,83,78,2024-12-26T05:18:29Z,4510000,False,,,0,,M. Plumlee lost ball TURNOVER (1 TO),"[203486, 201566]",1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,1.0,Westbrook,201566.0,,,,,,,,,,,,,,,,
462,PT00M22.70S,2024-12-26T05:15:59.5Z,3,REGULAR,steal,,[],201566,,,1610612743,83,78,2024-12-26T05:16:01Z,4520000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT00M21.60S,2024-12-26T05:16:01.8Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612743,83,78,2024-12-26T05:17:39Z,4530000,False,,,0,,R. Westbrook lost ball TURNOVER (4 TO),"[201566, 1629006]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,4.0,Okogie,1629006.0,,,,,,,,,,,,,,,,
464,PT00M21.60S,2024-12-26T05:16:01.8Z,3,REGULAR,steal,,[],1629006,,,1610612756,83,78,2024-12-26T05:16:04Z,4540000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT00M20.60S,2024-12-26T05:16:04.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629006,5.601182654402102,46.32352941176471,1610612756,85,78,2024-12-26T05:17:30Z,4550000,False,18.0,0.0,1,left,J. Okogie driving DUNK (7 PTS),[1629006],1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,1.84,Made,7.0,,,,,,,,,,,,,
466,PT00M02.90S,2024-12-26T05:16:27.4Z,3,REGULAR,2pt,Jump Shot,[],203999,79.58278580814718,74.26470588235294,1610612743,85,78,2024-12-26T05:16:34Z,4560000,False,121.0,139.0,1,right,MISS N. Jokić 18' step back Shot,[203999],1610612743.0,DEN,step back,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,18.48,Missed,,,,,,,,,,,,,,
467,PT00M02.90S,2024-12-26T05:16:27.4Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,85,78,2024-12-26T05:16:34Z,4570000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,466.0,5.0,4.0,1.0,,,,,,
468,PT00M00.00S,2024-12-26T05:16:32.4Z,3,REGULAR,period,end,[],0,,,1610612756,85,78,2024-12-26T05:16:32Z,4580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2024-12-26T05:19:54.2Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,85,78,2024-12-26T05:20:34Z,4590000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2024-12-26T05:19:54.2Z,4,REGULAR,substitution,out,['startperiod'],1631212,,,1610612756,85,78,2024-12-26T05:20:34Z,4600000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2024-12-26T05:19:54.2Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612756,85,78,2024-12-26T05:20:34Z,4610000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2024-12-26T05:19:54.2Z,4,REGULAR,substitution,out,['startperiod'],201566,,,1610612756,85,78,2024-12-26T05:20:34Z,4620000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2024-12-26T05:19:54.2Z,4,REGULAR,substitution,in,['startperiod'],203078,,,1610612756,85,78,2024-12-26T05:20:34Z,4630000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2024-12-26T05:19:54.2Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612756,85,78,2024-12-26T05:20:34Z,4640000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2024-12-26T05:19:54.2Z,4,REGULAR,substitution,in,['startperiod'],1631128,,,1610612756,85,78,2024-12-26T05:20:34Z,4650000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2024-12-26T05:19:54.2Z,4,REGULAR,substitution,in,['startperiod'],1629008,,,1610612756,85,78,2024-12-26T05:20:34Z,4660000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2024-12-26T05:20:18.2Z,4,REGULAR,period,start,[],0,,,1610612756,85,78,2024-12-26T05:20:34Z,4670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M38.00S,2024-12-26T05:20:39.8Z,4,REGULAR,3pt,Jump Shot,[],203078,26.10052562417871,83.08823529411765,1610612756,85,78,2024-12-26T05:20:45Z,4680000,False,-165.0,193.0,1,left,MISS B. Beal 25' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,25.4,Missed,,,,,,,,,,,,,,
479,PT11M34.00S,2024-12-26T05:20:43.8Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,85,78,2024-12-26T05:20:45Z,4690000,False,,,0,,C. Braun REBOUND (Off:2 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,478.0,4.0,2.0,2.0,,,,,,
480,PT11M19.00S,2024-12-26T05:20:58.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,85.10183968462549,39.46078431372549,1610612743,85,78,2024-12-26T05:21:36Z,4700000,False,-53.0,88.0,1,right,MISS J. Murray 10' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.21,Missed,,,,,,,,,,,,,,
481,PT11M16.00S,2024-12-26T05:21:01.4Z,4,REGULAR,rebound,defensive,[],203486,,,1610612756,85,78,2024-12-26T05:21:06Z,4710000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,480.0,4.0,4.0,0.0,,,,,,
482,PT11M08.00S,2024-12-26T05:21:11.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,6.258212877792378,49.01960784313725,1610612756,87,78,2024-12-26T05:22:08Z,4720000,False,5.0,6.0,1,left,M. Plumlee cutting Layup (2 PTS) (B. Beal 4 AST),"[203486, 203078]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,0.8,Made,2.0,B. Beal,203078.0,4.0,,,,,,,,,,
484,PT11M08.00S,2024-12-26T05:21:14.6Z,4,REGULAR,foul,personal,['1freethrow'],1631124,,,1610612756,87,78,2024-12-26T05:21:24Z,4740000,False,,,0,,J. Strawther shooting personal FOUL (3 PF) (Plumlee 1 FT),"[1631124, 203486]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,3.0,0.0,Plumlee,203486.0,,
486,PT11M08.00S,2024-12-26T05:21:43.1Z,4,REGULAR,freethrow,1 of 1,[],203486,,,1610612756,88,78,2024-12-26T05:21:43Z,4760000,False,,,0,,M. Plumlee Free Throw 1 of 1 (3 PTS),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
487,PT10M47.00S,2024-12-26T05:22:10.5Z,4,REGULAR,3pt,Jump Shot,[],1631124,84.70762155059133,4.166666666666666,1610612743,88,81,2024-12-26T05:22:16Z,4770000,False,-229.0,91.0,1,right,J. Strawther 24' 3PT  (5 PTS) (J. Murray 6 AST),"[1631124, 1627750]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left,,,,,24.67,Made,5.0,J. Murray,1627750.0,6.0,,,,,,,,,,
489,PT10M32.00S,2024-12-26T05:22:26.2Z,4,REGULAR,turnover,traveling,[],203486,,,1610612756,88,81,2024-12-26T05:22:33Z,4790000,False,,,0,,M. Plumlee traveling TURNOVER (2 TO),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,2882.0,2.0,,,,,,,,,,,,,,,,,,
490,PT10M07.00S,2024-12-26T05:23:12.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627750,79.188567674113,19.11764705882353,1610612743,88,83,2024-12-26T05:23:18Z,4800000,False,-154.0,143.0,1,right,J. Murray 21' fadeaway Jump Shot (9 PTS),[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,,21.05,Made,9.0,,,,,,,,,,,,,
491,PT09M45.00S,2024-12-26T05:23:34.9Z,4,REGULAR,2pt,Jump Shot,[],203078,24.52365308804205,36.76470588235294,1610612756,90,83,2024-12-26T05:23:39Z,4810000,False,66.0,178.0,1,left,B. Beal 18' step back Jump Shot (21 PTS),[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,18.99,Made,21.0,,,,,,,,,,,,,
493,PT09M21.00S,2024-12-26T05:24:23.4Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612743,90,83,2024-12-26T05:24:59Z,4830000,False,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Murray 2 FT),"[203486, 1627750]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,,,,,,,,,,,,,,3.0,0.0,Murray,1627750.0,,
495,PT09M21.00S,2024-12-26T05:24:59.9Z,4,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,90,84,2024-12-26T05:25:00Z,4850000,False,,,0,,J. Murray Free Throw 1 of 2 (10 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
496,PT09M21.00S,2024-12-26T05:25:00.4Z,4,REGULAR,substitution,out,[],203486,,,1610612743,90,84,2024-12-26T05:25:04Z,4860000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M21.00S,2024-12-26T05:25:00.4Z,4,REGULAR,substitution,in,[],203994,,,1610612743,90,84,2024-12-26T05:25:04Z,4870000,False,,,0,,SUB in: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M21.00S,2024-12-26T05:25:22.1Z,4,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,90,85,2024-12-26T05:25:22Z,4880000,False,,,0,,J. Murray Free Throw 2 of 2 (11 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
499,PT09M09.00S,2024-12-26T05:25:37.0Z,4,REGULAR,3pt,Jump Shot,[],1626220,26.757555847568987,82.1078431372549,1610612756,90,85,2024-12-26T05:25:44Z,4890000,False,-161.0,199.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,25.57,Missed,,,,,,,,,,,,,,
500,PT09M05.00S,2024-12-26T05:25:41.1Z,4,REGULAR,rebound,offensive,[],1628420,,,1610612756,90,85,2024-12-26T05:25:41Z,4900000,False,,,0,,M. Morris REBOUND (Off:1 Def:0),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,499.0,1.0,0.0,1.0,,,,,,
501,PT09M04.00S,2024-12-26T05:25:41.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203078,31.225361366622867,24.019607843137255,1610612756,90,85,2024-12-26T05:25:48Z,4910000,False,130.0,241.0,1,left,MISS B. Beal 27' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,27.38,Missed,,,,,,,,,,,,,,
502,PT09M04.00S,2024-12-26T05:25:41.6Z,4,REGULAR,rebound,offensive,[],203994,,,1610612756,90,85,2024-12-26T05:25:48Z,4920000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:8),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,501.0,10.0,8.0,2.0,,,,,,
503,PT08M59.00S,2024-12-26T05:25:46.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628420,8.886333771353483,17.647058823529413,1610612756,92,85,2024-12-26T05:26:38Z,4930000,False,162.0,31.0,1,left,M. Morris 16' pullup Jump Shot (9 PTS) (J. Nurkić 4 AST),"[1628420, 203994]",1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Right,,,,,16.47,Made,9.0,J. Nurkić,203994.0,4.0,,,,,,,,,,
505,PT08M58.00S,2024-12-26T05:25:52.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,92,85,2024-12-26T05:25:52Z,4950000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M44.00S,2024-12-26T05:29:33.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.32917214191852,40.68627450980392,1610612743,92,87,2024-12-26T05:29:37Z,4960000,False,-47.0,20.0,1,right,J. Murray driving Layup (13 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.06,Made,13.0,,,,,,,,,,,,,
507,PT08M25.00S,2024-12-26T05:29:54.1Z,4,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612756,92,87,2024-12-26T05:29:57Z,4970000,False,,,0,,C. Braun shooting personal FOUL (3 PF) (Morris 2 FT),"[1631128, 1628420]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,,,,,,3.0,0.0,Morris,1628420.0,,
