actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
435,PT04M10.00S,2025-01-26T03:37:42.6Z,3,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612756,84,75,2025-01-26T03:37:47Z,4230000,False,,,0,,J. Poole defensive-3-second technical FOUL (1 Tech),[1629673],1610612764.0,WAS,defensive-3-second,,,Poole,J. Poole,,,,,,,1193.0,0.0,1.0,,,,,,,,,,,,,,,,,
436,PT04M10.00S,2025-01-26T03:38:03.0Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,85,75,2025-01-26T03:38:03Z,4240000,False,,,0,,D. Booker technical Free Throw 1 of 1 (16 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,
437,PT04M06.00S,2025-01-26T03:38:25.7Z,3,REGULAR,foul,personal,[],1641731,,,1610612756,85,75,2025-01-26T03:38:30Z,4250000,False,,,0,,B. Coulibaly personal FOUL (3 PF),"[1641731, 201142]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right,1193.0,3.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
439,PT03M59.00S,2025-01-26T03:38:49.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,6.258212877792378,46.81372549019608,1610612756,87,75,2025-01-26T03:38:53Z,4270000,False,16.0,6.0,1,left,N. Richards cutting DUNK (15 PTS) (D. Booker 5 AST),"[1630208, 1626164]",1610612756.0,PHX,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,1.71,Made,15.0,,,,,D. Booker,1626164.0,5.0,,,,
441,PT03M42.00S,2025-01-26T03:39:07.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,77.61169513797634,8.088235294117647,1610612764,87,75,2025-01-26T03:39:25Z,4290000,False,-210.0,158.0,1,right,MISS J. Poole 26' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,26.25,Missed,,,,,,,,,,,,
442,PT03M38.00S,2025-01-26T03:39:11.3Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612756,87,75,2025-01-26T03:39:13Z,4300000,False,,,0,,N. Richards REBOUND (Off:6 Def:12),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,441.0,18.0,12.0,6.0,,,,,,,
443,PT03M28.00S,2025-01-26T03:39:20.8Z,3,REGULAR,turnover,lost ball,[],1630208,,,1610612756,87,75,2025-01-26T03:40:39Z,4310000,False,,,0,,N. Richards lost ball TURNOVER (2 TO),"[1630208, 1629673]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,2.0,,,,,,,,,,,,,Poole,1629673.0
444,PT03M28.00S,2025-01-26T03:39:20.8Z,3,REGULAR,steal,,[],1629673,,,1610612764,87,75,2025-01-26T03:41:01Z,4320000,False,,,0,,J. Poole STEAL (4 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
445,PT03M24.00S,2025-01-26T03:39:25.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,77.7431011826544,92.8921568627451,1610612764,87,78,2025-01-26T03:41:35Z,4330000,False,214.0,157.0,1,right,J. Poole 26' 3PT running (17 PTS) (B. Carrington 1 AST),"[1629673, 1642267]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,26.56,Made,17.0,,,,,B. Carrington,1642267.0,1.0,,,,
447,PT03M06.00S,2025-01-26T03:39:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628960,3.235873850197109,95.83333333333334,1610612756,87,78,2025-01-26T03:39:53Z,4350000,False,-229.0,-22.0,1,left,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,,,,23.03,Missed,,,,,,,,,,,,
448,PT03M02.00S,2025-01-26T03:39:46.4Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,87,78,2025-01-26T03:39:46Z,4360000,False,,,0,,A. Sarr REBOUND (Off:0 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,,,,,447.0,5.0,5.0,0.0,,,,,,,
449,PT02M53.00S,2025-01-26T03:39:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,94.56307490144546,46.81372549019608,1610612764,87,80,2025-01-26T03:42:02Z,4370000,False,-16.0,-1.0,1,right,B. Coulibaly driving finger roll Layup (12 PTS) (J. Poole 6 AST),"[1641731, 1629673]",1610612764.0,WAS,driving finger roll,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,1.6,Made,12.0,,,,,J. Poole,1629673.0,6.0,,,,
451,PT02M32.00S,2025-01-26T03:40:17.8Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612756,87,80,2025-01-26T03:40:20Z,4390000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1630557]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,,,,,,,,,,,Kispert,1630557.0
452,PT02M32.00S,2025-01-26T03:40:17.8Z,3,REGULAR,steal,,[],1630557,,,1610612764,87,80,2025-01-26T03:40:19Z,4400000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT02M28.00S,2025-01-26T03:40:21.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642267,78.53153745072274,88.97058823529412,1610612764,87,83,2025-01-26T03:42:19Z,4410000,False,195.0,149.0,1,right,B. Carrington 24' 3PT running (11 PTS) (J. Poole 7 AST),"[1642267, 1629673]",1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,24.55,Made,11.0,,,,,J. Poole,1629673.0,7.0,,,,
455,PT02M26.00S,2025-01-26T03:40:26.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612756,87,83,2025-01-26T03:40:26Z,4430000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M26.00S,2025-01-26T03:41:54.1Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,87,83,2025-01-26T03:42:11Z,4440000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M26.00S,2025-01-26T03:41:54.1Z,3,REGULAR,substitution,out,[],1630208,,,1610612756,87,83,2025-01-26T03:42:11Z,4450000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M26.00S,2025-01-26T03:41:54.1Z,3,REGULAR,substitution,out,[],1642259,,,1610612756,87,83,2025-01-26T03:42:11Z,4460000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M26.00S,2025-01-26T03:41:54.1Z,3,REGULAR,substitution,in,[],203486,,,1610612756,87,83,2025-01-26T03:42:11Z,4470000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M26.00S,2025-01-26T03:41:54.1Z,3,REGULAR,substitution,in,[],1626145,,,1610612756,87,83,2025-01-26T03:42:11Z,4480000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M26.00S,2025-01-26T03:41:54.1Z,3,REGULAR,substitution,in,[],202685,,,1610612756,87,83,2025-01-26T03:42:11Z,4490000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M04.00S,2025-01-26T03:42:36.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.16491458607096,45.34313725490196,1610612756,89,83,2025-01-26T03:42:42Z,4500000,False,23.0,109.0,1,left,K. Durant 11' step back Jump Shot (19 PTS),[201142],1610612756.0,PHX,step back,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.14,Made,19.0,,,,,,,,,,,
463,PT01M46.00S,2025-01-26T03:42:53.7Z,3,REGULAR,3pt,Jump Shot,[],1641731,68.9388961892247,75.0,1610612764,89,83,2025-01-26T03:43:01Z,4510000,False,125.0,239.0,1,right,MISS B. Coulibaly 27' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,27.02,Missed,,,,,,,,,,,,
464,PT01M39.00S,2025-01-26T03:43:00.7Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,89,83,2025-01-26T03:43:01Z,4520000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,463.0,3.0,3.0,0.0,,,,,,,
465,PT01M28.00S,2025-01-26T03:43:11.3Z,3,REGULAR,3pt,Jump Shot,[],201142,28.991458607095925,76.22549019607843,1610612756,92,83,2025-01-26T03:43:16Z,4530000,False,-131.0,220.0,1,left,K. Durant 25' 3PT  (22 PTS) (G. Allen 1 AST),"[201142, 1628960]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,25.61,Made,22.0,,,,,G. Allen,1628960.0,1.0,,,,
467,PT01M09.00S,2025-01-26T03:43:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,81.15965834428384,48.529411764705884,1610612764,92,83,2025-01-26T03:43:34Z,4550000,False,-7.0,125.0,1,right,MISS J. Valančiūnas 12' Jump Shot,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.48,Missed,,,,,,,,,,,,
468,PT01M07.00S,2025-01-26T03:43:32.0Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,92,83,2025-01-26T03:43:34Z,4560000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,467.0,6.0,5.0,1.0,,,,,,,
469,PT00M50.90S,2025-01-26T03:43:49.0Z,3,REGULAR,2pt,Jump Shot,[],201142,12.040078843626807,30.637254901960787,1610612756,94,83,2025-01-26T03:44:07Z,4570000,False,97.0,61.0,1,left,K. Durant 11' fadeaway Jump Shot (24 PTS),[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,11.43,Made,24.0,,,,,,,,,,,
470,PT00M35.50S,2025-01-26T03:44:09.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,89.96386333771353,48.77450980392157,1610612764,94,85,2025-01-26T03:44:12Z,4580000,False,-6.0,42.0,1,right,J. Valančiūnas bank Hook (12 PTS) (J. Poole 8 AST),"[202685, 1629673]",1610612764.0,WAS,bank,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,4.22,Made,12.0,,,,,J. Poole,1629673.0,8.0,,,,
472,PT00M26.80S,2025-01-26T03:44:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,18.610381077529567,51.225490196078425,1610612756,94,85,2025-01-26T03:44:39Z,4600000,False,-6.0,122.0,1,left,MISS K. Durant 12' driving floating Shot,[201142],1610612756.0,PHX,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.26,Missed,,,,,,,,,,,,
473,PT00M24.60S,2025-01-26T03:44:29.8Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,94,85,2025-01-26T03:44:31Z,4610000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,472.0,3.0,3.0,0.0,,,,,,,
474,PT00M05.60S,2025-01-26T03:44:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,86.94152431011827,57.35294117647059,1610612764,94,85,2025-01-26T03:45:02Z,4620000,False,37.0,70.0,1,right,MISS J. Poole 7' driving floating bank Shot,[1629673],1610612764.0,WAS,driving floating bank,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.93,Missed,,,,,,,,,,,,
475,PT00M03.80S,2025-01-26T03:44:50.5Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,94,85,2025-01-26T03:44:50Z,4630000,False,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,474.0,3.0,2.0,1.0,,,,,,,
476,PT00M00.80S,2025-01-26T03:44:54.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,18.610381077529567,58.08823529411765,1610612756,96,85,2025-01-26T03:46:06Z,4640000,False,-40.0,122.0,1,left,T. Jones 12' fadeaway Jump Shot (12 PTS),[1626145],1610612756.0,PHX,fadeaway,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.89,Made,12.0,,,,,,,,,,,
478,PT00M00.00S,2025-01-26T03:45:31.8Z,3,REGULAR,period,end,[],0,,,1610612764,96,85,2025-01-26T03:45:31Z,4660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2025-01-26T03:46:08.9Z,4,REGULAR,substitution,out,['startperiod'],1626220,,,1610612764,96,85,2025-01-26T03:47:35Z,4670000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2025-01-26T03:46:08.9Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612764,96,85,2025-01-26T03:47:35Z,4680000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2025-01-26T03:46:08.9Z,4,REGULAR,substitution,out,['startperiod'],1641731,,,1610612764,96,85,2025-01-26T03:47:35Z,4690000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2025-01-26T03:46:08.9Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,96,85,2025-01-26T03:47:35Z,4700000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2025-01-26T03:46:08.9Z,4,REGULAR,substitution,in,['startperiod'],1626164,,,1610612764,96,85,2025-01-26T03:47:35Z,4710000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-01-26T03:46:08.9Z,4,REGULAR,substitution,in,['startperiod'],203078,,,1610612764,96,85,2025-01-26T03:47:35Z,4720000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-01-26T03:46:08.9Z,4,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,96,85,2025-01-26T03:47:35Z,4730000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-01-26T03:46:08.9Z,4,REGULAR,substitution,in,['startperiod'],1642273,,,1610612764,96,85,2025-01-26T03:47:35Z,4740000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-01-26T03:47:39.7Z,4,REGULAR,period,start,[],0,,,1610612756,96,85,2025-01-26T03:47:39Z,4750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M46.00S,2025-01-26T03:47:52.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203486,5.206964520367937,48.03921568627451,1610612756,98,85,2025-01-26T03:47:59Z,4760000,False,10.0,-4.0,1,left,M. Plumlee bank Hook (4 PTS) (B. Beal 4 AST),"[203486, 203078]",1610612756.0,PHX,bank,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,1.04,Made,4.0,,,,,B. Beal,203078.0,4.0,,,,
490,PT11M23.00S,2025-01-26T03:48:15.4Z,4,REGULAR,2pt,Jump Shot,[],202685,80.6340341655716,68.87254901960785,1610612764,98,85,2025-01-26T03:48:19Z,4780000,False,94.0,130.0,1,right,MISS J. Valančiūnas 16' Jump Shot,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,,,,,,,16.03,Missed,,,,,,,,,,,,
491,PT11M21.00S,2025-01-26T03:48:17.4Z,4,REGULAR,rebound,defensive,[],203486,,,1610612756,98,85,2025-01-26T03:48:19Z,4790000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,490.0,7.0,6.0,1.0,,,,,,,
492,PT11M03.00S,2025-01-26T03:48:35.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.1268068331143235,48.28431372549019,1610612756,98,85,2025-01-26T03:48:40Z,4800000,False,9.0,5.0,1,left,MISS B. Beal driving Layup,[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Missed,,,,,,,,,,,,
493,PT11M01.00S,2025-01-26T03:48:37.5Z,4,REGULAR,rebound,offensive,[],1628960,,,1610612756,98,85,2025-01-26T03:48:40Z,4810000,False,,,0,,G. Allen REBOUND (Off:2 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,492.0,4.0,2.0,2.0,,,,,,,
494,PT10M52.00S,2025-01-26T03:48:47.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626145,15.193823915900131,61.76470588235294,1610612756,100,85,2025-01-26T03:48:51Z,4820000,False,-59.0,90.0,1,left,T. Jones 10' pullup Jump Shot (14 PTS),[1626145],1610612756.0,PHX,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,10.78,Made,14.0,,,,,,,,,,,
495,PT10M31.00S,2025-01-26T03:49:07.5Z,4,REGULAR,turnover,bad pass,[],1642273,,,1610612764,100,85,2025-01-26T03:49:11Z,4830000,False,,,0,,K. George bad pass TURNOVER (3 TO),"[1642273, 203486]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,3.0,,,,,,,,,,,,,Plumlee,203486.0
496,PT10M31.00S,2025-01-26T03:49:07.5Z,4,REGULAR,steal,,[],203486,,,1610612756,100,85,2025-01-26T03:49:09Z,4840000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
497,PT10M17.00S,2025-01-26T03:49:22.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,19.530223390275953,3.431372549019608,1610612756,100,85,2025-01-26T03:49:25Z,4850000,False,233.0,131.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,26.72,Missed,,,,,,,,,,,,
498,PT10M15.00S,2025-01-26T03:49:24.0Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,100,85,2025-01-26T03:49:25Z,4860000,False,,,0,,K. George REBOUND (Off:0 Def:5),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,497.0,5.0,5.0,0.0,,,,,,,
499,PT10M11.00S,2025-01-26T03:49:28.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,92.59198423127464,0.24509803921568626,1610612764,100,88,2025-01-26T03:49:34Z,4870000,False,-249.0,17.0,1,right,K. Kuzma 24' 3PT running (22 PTS) (B. Carrington 2 AST),"[1628398, 1642267]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,24.94,Made,22.0,,,,,B. Carrington,1642267.0,2.0,,,,
501,PT09M50.00S,2025-01-26T03:49:48.8Z,4,REGULAR,2pt,Jump Shot,[],1626164,23.99802890932983,66.17647058823529,1610612756,100,88,2025-01-26T03:49:52Z,4890000,False,-81.0,173.0,1,left,MISS D. Booker 19' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,,,,19.11,Missed,,,,,,,,,,,,
502,PT09M47.00S,2025-01-26T03:49:51.8Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,100,88,2025-01-26T03:49:52Z,4900000,False,,,0,,K. George REBOUND (Off:0 Def:6),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,501.0,6.0,6.0,0.0,,,,,,,
503,PT09M42.00S,2025-01-26T03:49:56.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,80.50262812089356,4.166666666666666,1610612764,100,91,2025-01-26T03:50:55Z,4910000,False,-229.0,131.0,1,right,K. George 26' 3PT running (5 PTS) (K. Kuzma 3 AST),"[1642273, 1628398]",1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,26.39,Made,5.0,,,,,K. Kuzma,1628398.0,3.0,,,,
505,PT09M14.00S,2025-01-26T03:50:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,4.418528252299605,49.50980392156863,1610612756,102,91,2025-01-26T03:50:27Z,4930000,False,2.0,-11.0,1,left,T. Jones driving floating Jump Shot (16 PTS),[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1.13,Made,16.0,,,,,,,,,,,
506,PT08M53.00S,2025-01-26T03:50:45.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,92.85479632063075,50.73529411764706,1610612764,102,93,2025-01-26T03:50:49Z,4940000,False,4.0,15.0,1,right,J. Valančiūnas turnaround Hook (14 PTS),[202685],1610612764.0,WAS,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,1.52,Made,14.0,,,,,,,,,,,
507,PT08M35.00S,2025-01-26T03:51:03.7Z,4,REGULAR,3pt,Jump Shot,[],1626145,32.53942181340342,39.21568627450981,1610612756,102,93,2025-01-26T03:51:09Z,4950000,False,54.0,253.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,25.91,Missed,,,,,,,,,,,,
508,PT08M32.00S,2025-01-26T03:51:06.7Z,4,REGULAR,rebound,defensive,[],202685,,,1610612764,102,93,2025-01-26T03:51:09Z,4960000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,,,,507.0,4.0,3.0,1.0,,,,,,,
509,PT08M23.00S,2025-01-26T03:51:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.1688567674113,49.754901960784316,1610612764,102,93,2025-01-26T03:51:54Z,4970000,False,-1.0,2.0,1,right,MISS K. Kuzma driving reverse Layup,[1628398],1610612764.0,WAS,driving reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,0.26,Missed,,,,,,,,,,,,
510,PT08M21.00S,2025-01-26T03:51:17.5Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,102,93,2025-01-26T03:51:54Z,4980000,False,,,0,,C. Kispert REBOUND (Off:1 Def:0),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,509.0,1.0,0.0,1.0,,,,,,,
511,PT08M09.00S,2025-01-26T03:51:31.7Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612764,102,93,2025-01-26T03:51:38Z,4990000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Valančiūnas 2 FT),"[203486, 202685]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,
513,PT08M09.00S,2025-01-26T03:52:06.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612764,102,94,2025-01-26T03:52:06Z,5010000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (15 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,
514,PT08M09.00S,2025-01-26T03:52:07.0Z,4,REGULAR,substitution,out,[],1628960,,,1610612764,102,94,2025-01-26T03:52:18Z,5020000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M09.00S,2025-01-26T03:52:07.0Z,4,REGULAR,substitution,in,[],201142,,,1610612764,102,94,2025-01-26T03:52:18Z,5030000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M09.00S,2025-01-26T03:52:37.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612764,102,95,2025-01-26T03:52:37Z,5040000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (16 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,
