actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
262,PT01M47.00S,2025-04-12T02:58:31.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,45,2025-04-12T02:58:53Z,2520000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,261.0,,,,5.0,5.0,0.0,,,,,,,,,,,
263,PT01M37.00S,2025-04-12T02:58:40.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,17.47700394218134,43.84957107843137,1610612746,49,45,2025-04-12T02:59:06Z,2530000,False,31.0,112.0,1,left,MISS K. Leonard 11' turnaround Shot,[202695],1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,11.6,Missed,,,,,,,,,,,,,,,,,,
264,PT01M36.00S,2025-04-12T02:58:41.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,49,45,2025-04-12T02:59:14Z,2540000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,263.0,,,,11.0,10.0,1.0,,,,,,,,,,,
265,PT01M23.00S,2025-04-12T02:58:54.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,90.40735873850197,52.34757965686275,1610612758,49,45,2025-04-12T02:59:35Z,2550000,False,12.0,38.0,1,right,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
266,PT01M21.00S,2025-04-12T02:58:56.3Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,49,45,2025-04-12T02:59:35Z,2560000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,265.0,,,,4.0,4.0,0.0,,,,,,,,,,,
267,PT01M13.00S,2025-04-12T02:59:05.6Z,2,REGULAR,foul,personal,['2freethrow'],203897,,,1610612746,49,45,2025-04-12T02:59:44Z,2570000,False,,,0,,Z. LaVine shooting personal FOUL (3 PF) (Powell 2 FT),"[203897, 1626181]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2714.0,3.0,0.0,Powell,1626181.0,,,,,
269,PT01M13.00S,2025-04-12T02:59:30.8Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,49,46,2025-04-12T02:59:30Z,2590000,False,,,0,,N. Powell Free Throw 1 of 2 (11 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
270,PT01M13.00S,2025-04-12T02:59:33.7Z,2,REGULAR,substitution,out,[],203897,,,1610612746,49,46,2025-04-12T02:59:42Z,2600000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT01M13.00S,2025-04-12T02:59:33.7Z,2,REGULAR,substitution,in,[],1631099,,,1610612746,49,46,2025-04-12T02:59:42Z,2610000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT01M13.00S,2025-04-12T02:59:51.2Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,49,47,2025-04-12T02:59:51Z,2620000,False,,,0,,N. Powell Free Throw 2 of 2 (12 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
273,PT00M59.50S,2025-04-12T03:00:11.2Z,2,REGULAR,turnover,lost ball,[],1631165,,,1610612758,49,47,2025-04-12T03:00:37Z,2630000,False,,,0,,K. Ellis lost ball TURNOVER (2 TO),"[1631165, 201935]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left Center,,,,2.0,Harden,201935.0,,,,,,,,,,,,,,
274,PT00M59.50S,2025-04-12T03:00:11.2Z,2,REGULAR,steal,,[],201935,,,1610612746,49,47,2025-04-12T03:00:13Z,2640000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
275,PT00M55.50S,2025-04-12T03:00:17.5Z,2,REGULAR,foul,offensive,[],201935,,,1610612746,49,47,2025-04-12T03:00:54Z,2650000,False,,,0,,J. Harden offensive FOUL (1 PF),"[201935, 201942]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,DeRozan,201942.0,,,,,
277,PT00M55.50S,2025-04-12T03:00:17.5Z,2,REGULAR,turnover,offensive foul,[],201935,,,1610612746,49,47,2025-04-12T03:00:54Z,2670000,False,,,0,,J. Harden offensive foul TURNOVER (3 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,3.0,,,,,,,202007.0,,,,,,,,,
278,PT00M55.50S,2025-04-12T03:00:31.7Z,2,REGULAR,substitution,out,[],1626181,,,1610612758,49,47,2025-04-12T03:00:35Z,2680000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT00M55.50S,2025-04-12T03:00:31.7Z,2,REGULAR,substitution,in,[],203992,,,1610612758,49,47,2025-04-12T03:00:35Z,2690000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT00M35.00S,2025-04-12T03:00:58.0Z,2,REGULAR,foul,offensive,[],1626168,,,1610612758,49,47,2025-04-12T03:01:34Z,2700000,False,,,0,,T. Lyles offensive FOUL (1 PF),"[1626168, 203992]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628480.0,1.0,0.0,Bogdanović,203992.0,,,,,
282,PT00M35.00S,2025-04-12T03:00:58.0Z,2,REGULAR,turnover,offensive foul,[],1626168,,,1610612758,49,47,2025-04-12T03:01:27Z,2720000,False,,,0,,T. Lyles offensive foul TURNOVER (1 TO),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,1628480.0,,,,,,,,,
284,PT00M34.00S,2025-04-12T03:01:33.2Z,2,REGULAR,turnover,backcourt,[],1627826,,,1610612746,49,47,2025-04-12T03:07:48Z,2740000,False,,,0,,I. Zubac backcourt TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,1.0,,,,,,,202007.0,,,,,,,,,
285,PT00M22.20S,2025-04-12T03:02:15.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,77.87450722733246,42.40196078431372,1610612758,49,47,2025-04-12T03:02:36Z,2750000,False,-38.0,155.0,1,right,MISS D. DeRozan 16' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,16.01,Missed,,,,,,,,,,,,,,,,,,
286,PT00M19.50S,2025-04-12T03:02:18.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,47,2025-04-12T03:02:36Z,2760000,False,,,0,,I. Zubac REBOUND (Off:0 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Center,,,285.0,,,,6.0,6.0,0.0,,,,,,,,,,,
287,PT00M00.90S,2025-04-12T03:02:35.8Z,2,REGULAR,3pt,Jump Shot,[],202695,32.11851182654402,21.790747549019613,1610612746,49,50,2025-04-12T03:02:59Z,2770000,False,141.0,249.0,1,left,K. Leonard 28' 3PT step back (20 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,28.65,Made,,,,,,,,20.0,,,,,,,,,,
288,PT00M00.30S,2025-04-12T03:02:44.7Z,2,REGULAR,3pt,Jump Shot,[],201942,33.722076215505915,12.5,1610612758,49,50,2025-04-12T03:03:49Z,2780000,False,-188.0,571.0,1,right,MISS D. DeRozan 60' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,60.05,Missed,,,,,,,,,,,,,,,,,,
289,PT00M00.10S,2025-04-12T03:02:44.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,49,50,2025-04-12T03:03:49Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,288.0,,,,,,,,,,,,,,,,,
290,PT00M00.00S,2025-04-12T03:02:54.2Z,2,REGULAR,period,end,[],0,,,1610612758,49,50,2025-04-12T03:02:54Z,2800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2025-04-12T03:15:32.7Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612758,49,50,2025-04-12T03:18:03Z,2810000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2025-04-12T03:15:32.7Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612758,49,50,2025-04-12T03:18:03Z,2820000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2025-04-12T03:15:32.7Z,3,REGULAR,substitution,in,['startperiod'],203897,,,1610612758,49,50,2025-04-12T03:18:03Z,2830000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2025-04-12T03:15:32.7Z,3,REGULAR,substitution,in,['startperiod'],1626181,,,1610612758,49,50,2025-04-12T03:18:03Z,2840000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2025-04-12T03:18:11.8Z,3,REGULAR,period,start,[],0,,,1610612746,49,50,2025-04-12T03:18:11Z,2850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT11M41.00S,2025-04-12T03:18:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.47174770039422,62.83700980392157,1610612746,49,52,2025-04-12T03:18:47Z,2860000,False,64.0,122.0,1,right,K. Leonard 13' pullup Jump Shot (22 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,13.76,Made,,,,,,,,22.0,,,,,,,,,,
381,PT11M26.00S,2025-04-12T03:18:45.6Z,3,REGULAR,2pt,Jump Shot,[],201942,22.207621550591327,78.65349264705883,1610612758,49,52,2025-04-12T03:34:13Z,2867500,False,-143.0,156.0,1,left,MISS D. DeRozan 21' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,21.2,Missed,,,,,,,,,,,,,,,,,,
382,PT11M26.00S,2025-04-12T03:18:45.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,49,52,2025-04-12T03:34:27Z,2871250,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,381.0,,,,,,,,,,,,,,,,,
334,PT11M26.00S,2025-04-12T03:19:00.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,49,52,2025-04-12T03:32:44Z,2875000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT11M26.00S,2025-04-12T03:22:18.4Z,3,REGULAR,jumpball,recovered,[],1631099,,,1610612758,49,52,2025-04-12T03:22:18Z,2900000,False,,,0,,Jump Ball D. Sabonis vs. I. Zubac: Tip to K. Murray,"[1631099, 1627734, 1627826]",1610612758.0,SAC,challenge,K. Murray,1631099.0,Murray,K. Murray,Sabonis,1627734.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
315,PT11M09.00S,2025-04-12T03:22:21.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,34.346254927726676,67.8921568627451,1610612758,49,52,2025-04-12T03:34:13Z,2930000,False,-89.0,270.0,1,left,MISS K. Murray 28' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,28.48,Missed,,,,,,,,,,,,,,,,,,
316,PT11M06.00S,2025-04-12T03:22:24.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,49,52,2025-04-12T03:25:10Z,2940000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,315.0,,,,,,,,,,,,,,,,,
317,PT10M56.00S,2025-04-12T03:22:44.9Z,3,REGULAR,3pt,Jump Shot,[],1627739,93.16688567674113,96.05545343137256,1610612746,49,52,2025-04-12T03:25:41Z,2950000,False,230.0,12.0,1,right,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
318,PT10M52.00S,2025-04-12T03:22:48.9Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,49,52,2025-04-12T03:33:54Z,2960000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,317.0,,,,1.0,1.0,0.0,,,,,,,,,,,
319,PT10M46.00S,2025-04-12T03:22:54.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,18.478975032851512,5.392156862745098,1610612758,49,52,2025-04-12T03:26:21Z,2970000,False,223.0,121.0,1,left,MISS K. Ellis 25' running 3PT,[1631165],1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
320,PT10M43.00S,2025-04-12T03:22:57.7Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,49,52,2025-04-12T03:26:21Z,2980000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,319.0,,,,2.0,2.0,0.0,,,,,,,,,,,
326,PT10M43.00S,2025-04-12T03:23:01.8Z,3,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,49,52,2025-04-12T03:26:40Z,2985000,False,,,0,,J. Harden lost ball out-of-bounds TURNOVER (4 TO),[201935],1610612746.0,LAC,lost ball,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,4.0,,,,,,,202007.0,,,,,,,,,
323,PT10M34.00S,2025-04-12T03:23:15.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,49,52,2025-04-12T03:30:12Z,2995000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT10M16.00S,2025-04-12T03:26:37.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,5.338370565045992,4.166666666666666,1610612758,49,52,2025-04-12T03:27:19Z,3010000,False,229.0,-2.0,1,left,MISS D. Sabonis 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
327,PT10M14.00S,2025-04-12T03:26:39.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,52,2025-04-12T03:27:19Z,3020000,False,,,0,,I. Zubac REBOUND (Off:0 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,325.0,,,,7.0,7.0,0.0,,,,,,,,,,,
328,PT10M05.00S,2025-04-12T03:26:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.14454664914587,41.276041666666664,1610612746,49,54,2025-04-12T03:27:32Z,3030000,False,-44.0,40.0,1,right,N. Powell driving Layup (14 PTS) (J. Harden 7 AST),"[1626181, 201935]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,,,,,,,,14.0,,,,,,J. Harden,201935.0,7.0,,
330,PT09M51.00S,2025-04-12T03:27:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.396846254927723,56.943167892156865,1610612758,49,54,2025-04-12T03:27:50Z,3050000,False,-35.0,120.0,1,left,MISS D. DeRozan 12' driving floating Shot,[201942],1610612758.0,SAC,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.53,Missed,,,,,,,,,,,,,,,,,,
331,PT09M49.00S,2025-04-12T03:27:06.8Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,49,54,2025-04-12T03:27:50Z,3060000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,330.0,,,,5.0,5.0,0.0,,,,,,,,,,,
332,PT09M43.00S,2025-04-12T03:27:09.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,91.72141918528253,45.611213235294116,1610612746,49,56,2025-04-12T03:28:04Z,3070000,False,-22.0,25.0,1,right,J. Harden running Layup (9 PTS),[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,,,,9.0,,,,,,,,,,
335,PT09M19.00S,2025-04-12T03:27:51.9Z,3,REGULAR,2pt,Jump Shot,[],1627734,18.26544021024968,25.71231617647058,1610612758,51,56,2025-04-12T03:28:31Z,3090000,False,121.0,119.0,1,left,D. Sabonis 17' Jump Shot (12 PTS) (Z. LaVine 3 AST),"[1627734, 203897]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,17.01,Made,,,,,,,,12.0,,,,,,Z. LaVine,203897.0,3.0,,
337,PT09M00.00S,2025-04-12T03:28:10.9Z,3,REGULAR,2pt,Jump Shot,[],1626181,95.0065703022339,32.11167279411765,1610612746,51,56,2025-04-12T03:28:50Z,3110000,False,-89.0,-6.0,1,right,MISS N. Powell 8' driving floating bank Shot,[1626181],1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,8.96,Missed,,,,,,,,,,,,,,,,,,
338,PT08M59.00S,2025-04-12T03:28:11.9Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,51,56,2025-04-12T03:28:50Z,3120000,False,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,337.0,,,,8.0,7.0,1.0,,,,,,,,,,,
339,PT08M59.00S,2025-04-12T03:28:14.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,91.72141918528253,48.87408088235294,1610612746,51,58,2025-04-12T03:29:03Z,3130000,False,-6.0,25.0,1,right,I. Zubac tip Layup (11 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,,,,11.0,,,,,,,,,,
340,PT08M37.00S,2025-04-12T03:28:34.9Z,3,REGULAR,3pt,Jump Shot,[],203897,28.301576872536145,17.64705882352942,1610612758,51,58,2025-04-12T03:29:22Z,3140000,False,162.0,214.0,1,left,MISS Z. LaVine 26' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
341,PT08M34.00S,2025-04-12T03:28:37.9Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612746,51,58,2025-04-12T03:29:22Z,3150000,False,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,340.0,,,,2.0,2.0,0.0,,,,,,,,,,,
342,PT08M27.00S,2025-04-12T03:28:44.5Z,3,REGULAR,foul,offensive,[],1627739,,,1610612746,51,58,2025-04-12T03:29:31Z,3160000,False,,,0,,K. Dunn offensive FOUL (2 PF),"[1627739, 1631165]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202007.0,2.0,0.0,Ellis,1631165.0,,,,,
344,PT08M27.00S,2025-04-12T03:28:44.5Z,3,REGULAR,turnover,offensive foul,[],1627739,,,1610612746,51,58,2025-04-12T03:29:31Z,3180000,False,,,0,,K. Dunn offensive foul TURNOVER (1 TO),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,1.0,,,,,,,202007.0,,,,,,,,,
345,PT08M17.00S,2025-04-12T03:29:16.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201942,30.56833114323259,75.73529411764706,1610612758,51,58,2025-04-12T03:30:08Z,3190000,False,-129.0,235.0,1,left,MISS D. DeRozan 26' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
346,PT08M15.00S,2025-04-12T03:29:18.9Z,3,REGULAR,rebound,offensive,[],1631099,,,1610612758,51,58,2025-04-12T03:30:08Z,3200000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,345.0,,,,3.0,2.0,1.0,,,,,,,,,,,
347,PT08M10.00S,2025-04-12T03:29:23.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201942,9.06701708278581,59.77711397058824,1610612758,53,58,2025-04-12T03:30:22Z,3210000,False,-49.0,33.0,1,left,D. DeRozan driving Layup (7 PTS) (D. Sabonis 3 AST),"[201942, 1627734]",1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.88,Made,,,,,,,,7.0,,,,,,D. Sabonis,1627734.0,3.0,,
349,PT07M57.00S,2025-04-12T03:29:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,86.02168199737189,41.17647058823529,1610612746,53,60,2025-04-12T03:30:36Z,3230000,False,-44.0,79.0,1,right,K. Dunn 9' driving floating Jump Shot (2 PTS) (K. Leonard 2 AST),"[1627739, 202695]",1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,9.04,Made,,,,,,,,2.0,,,,,,K. Leonard,202695.0,2.0,,
351,PT07M35.00S,2025-04-12T03:29:58.3Z,3,REGULAR,3pt,Jump Shot,[],203897,25.229960578186592,11.251531862745097,1610612758,56,60,2025-04-12T03:30:54Z,3250000,False,194.0,185.0,1,left,Z. LaVine 26' 3PT step back (11 PTS),[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.76,Made,,,,,,,,11.0,,,,,,,,,,
352,PT07M21.00S,2025-04-12T03:30:11.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.5676741130092,54.75643382352941,1610612746,56,62,2025-04-12T03:31:13Z,3260000,False,24.0,55.0,1,right,I. Zubac driving Hook (13 PTS),[1627826],1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,,,,,,,,13.0,,,,,,,,,,
353,PT07M07.00S,2025-04-12T03:30:26.0Z,3,REGULAR,2pt,Jump Shot,[],1627734,24.047306176084106,49.854473039215684,1610612758,58,62,2025-04-12T03:31:25Z,3270000,False,1.0,174.0,1,left,D. Sabonis 17' Jump Shot (14 PTS) (Z. LaVine 4 AST),"[1627734, 203897]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,17.35,Made,,,,,,,,14.0,,,,,,Z. LaVine,203897.0,4.0,,
355,PT06M50.00S,2025-04-12T03:30:43.7Z,3,REGULAR,3pt,Jump Shot,[],1627739,93.11760840998686,95.83333333333334,1610612746,58,62,2025-04-12T03:31:41Z,3290000,False,229.0,12.0,1,right,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
356,PT06M48.00S,2025-04-12T03:30:45.7Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,58,62,2025-04-12T03:31:41Z,3300000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,355.0,,,,2.0,2.0,0.0,,,,,,,,,,,
357,PT06M40.00S,2025-04-12T03:30:54.3Z,3,REGULAR,3pt,Jump Shot,[],203897,33.43257227332457,59.93412990196079,1610612758,58,62,2025-04-12T03:35:01Z,3310000,False,-50.0,262.0,1,left,MISS Z. LaVine 26' step back 3PT,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
358,PT06M37.00S,2025-04-12T03:30:57.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,58,62,2025-04-12T03:35:01Z,3320000,False,,,0,,I. Zubac REBOUND (Off:1 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,357.0,,,,9.0,8.0,1.0,,,,,,,,,,,
359,PT06M26.00S,2025-04-12T03:31:06.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,83.83705650459922,47.591145833333336,1610612746,58,64,2025-04-12T03:35:18Z,3330000,False,-12.0,99.0,1,right,J. Harden 10' driving floating Jump Shot (11 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,10.01,Made,,,,,,,,11.0,,,,,,,,,,
