actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
353,PT10M29.00S,2024-11-17T04:30:03.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642271,,,1610612762,67,67,2024-11-17T04:30:03Z,3440000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
354,PT10M29.00S,2024-11-17T04:30:03.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,67,67,2024-11-17T04:30:03Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,,,,,
355,PT10M29.00S,2024-11-17T04:30:21.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642271,,,1610612762,67,68,2024-11-17T04:30:21Z,3460000,False,,,0,,K. Filipowski Free Throw 2 of 2 (4 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
356,PT10M15.00S,2024-11-17T04:30:36.1Z,3,REGULAR,2pt,Jump Shot,[],1628368,11.12023653088042,69.11764705882352,1610612758,67,68,2024-11-17T04:30:44Z,3470000,False,-96.0,52.0,1,left,MISS D. Fox 10' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,10.88,Missed,,,,,,,,,,,,,,,
357,PT10M14.00S,2024-11-17T04:30:37.1Z,3,REGULAR,rebound,offensive,[],1631099,,,1610612758,67,68,2024-11-17T04:31:18Z,3480000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,356.0,,,,,,,,,3.0,2.0,1.0,,
358,PT10M08.00S,2024-11-17T04:30:44.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628989,17.0335085413929,22.54901960784314,1610612758,67,68,2024-11-17T04:30:54Z,3490000,False,137.0,108.0,1,left,MISS K. Huerter 17' step back Shot,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,,17.44,Missed,,,,,,,,,,,,,,,
359,PT10M06.00S,2024-11-17T04:30:46.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,67,68,2024-11-17T04:30:54Z,3500000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,358.0,,,,,,,,,,,,,
361,PT09M42.00S,2024-11-17T04:31:25.1Z,3,REGULAR,3pt,Jump Shot,[],1629012,71.69842312746385,16.42156862745098,1610612762,67,71,2024-11-17T04:31:30Z,3520000,False,-168.0,214.0,1,right,C. Sexton 27' 3PT pullup (13 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,27.16,Made,13.0,,,,,,,,,,,,,,
362,PT09M18.00S,2024-11-17T04:31:51.7Z,3,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612758,67,71,2024-11-17T04:31:58Z,3530000,False,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (2 TO),[1628989],1610612758.0,SAC,bad pass,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,2.0,,,,,,,,,,1629178.0,,,,,,,,,
363,PT08M59.00S,2024-11-17T04:32:16.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641718,75.24638633377135,66.91176470588235,1610612762,67,73,2024-11-17T04:32:20Z,3540000,False,85.0,180.0,1,right,K. George 19' step back Jump Shot (10 PTS),[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,19.91,Made,10.0,,,,,,,,,,,,,,
364,PT08M58.00S,2024-11-17T04:32:21.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,67,73,2024-11-17T04:32:21Z,3550000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M58.00S,2024-11-17T04:33:54.1Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,67,73,2024-11-17T04:35:11Z,3560000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M58.00S,2024-11-17T04:33:54.1Z,3,REGULAR,substitution,out,[],203926,,,1610612758,67,73,2024-11-17T04:35:11Z,3570000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M58.00S,2024-11-17T04:33:54.1Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,67,73,2024-11-17T04:35:11Z,3580000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M58.00S,2024-11-17T04:33:54.1Z,3,REGULAR,substitution,in,[],1631115,,,1610612758,67,73,2024-11-17T04:35:11Z,3590000,False,,,0,,SUB in: O. Robinson,[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M47.00S,2024-11-17T04:35:29.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.748357424441524,63.970588235294116,1610612758,69,73,2024-11-17T04:36:49Z,3600000,False,-70.0,77.0,1,left,D. Fox 10' pullup Jump Shot (28 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,,,,10.38,Made,28.0,,,,,,,,,,,,,,
370,PT08M28.00S,2024-11-17T04:35:51.5Z,3,REGULAR,foul,personal,[],1628368,,,1610612762,69,73,2024-11-17T04:35:56Z,3610000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 1641718]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1629178.0,2.0,0.0,George,1641718.0,,,,,
372,PT08M14.00S,2024-11-17T04:36:28.2Z,3,REGULAR,2pt,Jump Shot,[],1629012,84.57621550591328,24.754901960784316,1610612762,69,73,2024-11-17T04:37:16Z,3630000,False,-126.0,92.0,1,right,MISS C. Sexton 15' fadeaway Shot,[1629012],1610612762.0,UTA,fadeaway,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,15.65,Missed,,,,,,,,,,,,,,,
373,PT08M11.00S,2024-11-17T04:36:31.2Z,3,REGULAR,rebound,offensive,[],1641718,,,1610612762,69,73,2024-11-17T04:37:37Z,3640000,False,,,0,,K. George REBOUND (Off:1 Def:0),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,372.0,,,,,,,,,1.0,0.0,1.0,,
374,PT08M05.00S,2024-11-17T04:36:36.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629012,69.46452036793693,25.0,1610612762,69,73,2024-11-17T04:36:41Z,3650000,False,-125.0,235.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,26.57,Missed,,,,,,,,,,,,,,,
375,PT08M03.00S,2024-11-17T04:36:38.8Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,69,73,2024-11-17T04:37:48Z,3660000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,374.0,,,,,,,,,4.0,3.0,1.0,,
376,PT07M58.00S,2024-11-17T04:36:46.5Z,3,REGULAR,turnover,bad pass,[],1631165,,,1610612758,69,73,2024-11-17T04:38:02Z,3670000,False,,,0,,K. Ellis bad pass TURNOVER (1 TO),"[1631165, 1642271]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,1.0,Filipowski,1642271.0,,,,,,,,,,,,,,,,,
377,PT07M58.00S,2024-11-17T04:36:46.5Z,3,REGULAR,steal,,[],1642271,,,1610612762,69,73,2024-11-17T04:36:48Z,3680000,False,,,0,,K. Filipowski STEAL (2 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
378,PT07M55.00S,2024-11-17T04:36:49.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642271,92.9862023653088,50.245098039215684,1610612762,69,75,2024-11-17T04:38:06Z,3690000,False,1.0,13.0,1,right,K. Filipowski running DUNK (6 PTS),[1642271],1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,1.35,Made,6.0,,,,,,,,,,,,,,
379,PT07M40.00S,2024-11-17T04:37:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,10.726018396846255,58.82352941176471,1610612758,71,75,2024-11-17T04:38:21Z,3700000,False,-44.0,48.0,1,left,D. Fox 6' driving finger roll Layup (30 PTS),[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,6.54,Made,30.0,,,,,,,,,,,,,,
380,PT07M40.00S,2024-11-17T04:37:08.2Z,3,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612758,71,75,2024-11-17T04:37:16Z,3710000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Fox 1 FT),"[1628381, 1628368]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,2.0,0.0,Fox,1628368.0,,,,,
382,PT07M40.00S,2024-11-17T04:37:31.6Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,72,75,2024-11-17T04:37:31Z,3730000,False,,,0,,D. Fox Free Throw 1 of 1 (31 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,31.0,,,,,,,,,,,,,,
383,PT07M40.00S,2024-11-17T04:37:40.2Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612762,72,75,2024-11-17T04:37:47Z,3740000,False,,,0,,UTA 5-second-violation Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1830.0,,,,,,,,,
384,PT07M28.00S,2024-11-17T04:38:02.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,20.71287779237845,70.09803921568627,1610612758,72,75,2024-11-17T04:38:54Z,3750000,False,-100.0,142.0,1,left,MISS D. Fox 17' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,17.41,Missed,,,,,,,,,,,,,,,
385,PT07M26.00S,2024-11-17T04:38:04.9Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,72,75,2024-11-17T04:39:12Z,3760000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,384.0,,,,,,,,,4.0,3.0,1.0,,
386,PT07M16.00S,2024-11-17T04:38:19.7Z,3,REGULAR,foul,personal,[],1631165,,,1610612762,72,75,2024-11-17T04:38:29Z,3770000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1628374]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1830.0,1.0,0.0,Markkanen,1628374.0,,,,,
388,PT07M02.00S,2024-11-17T04:38:55.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612762,72,75,2024-11-17T04:39:11Z,3790000,False,,,0,,T. Lyles shooting personal FOUL (2 PF) (George 2 FT),"[1626168, 1641718]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1830.0,2.0,0.0,George,1641718.0,,,,,
390,PT07M02.00S,2024-11-17T04:39:24.1Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,72,76,2024-11-17T04:39:24Z,3810000,False,,,0,,K. George Free Throw 1 of 2 (11 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
391,PT07M02.00S,2024-11-17T04:39:24.9Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,72,76,2024-11-17T04:39:41Z,3820000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M02.00S,2024-11-17T04:39:24.9Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,72,76,2024-11-17T04:39:41Z,3830000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M02.00S,2024-11-17T04:39:24.9Z,3,REGULAR,substitution,in,[],203903,,,1610612762,72,76,2024-11-17T04:39:41Z,3840000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M02.00S,2024-11-17T04:39:24.9Z,3,REGULAR,substitution,in,[],1642268,,,1610612762,72,76,2024-11-17T04:39:41Z,3850000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M02.00S,2024-11-17T04:39:45.7Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,72,77,2024-11-17T04:39:45Z,3860000,False,,,0,,K. George Free Throw 2 of 2 (12 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
396,PT06M48.00S,2024-11-17T04:40:02.8Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,72,77,2024-11-17T04:40:06Z,3870000,False,,,0,,D. Fox bad pass TURNOVER (3 TO),"[1628368, 203903]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,3.0,Clarkson,203903.0,,,,,,,,,,,,,,,,,
397,PT06M48.00S,2024-11-17T04:40:02.8Z,3,REGULAR,steal,,[],203903,,,1610612762,72,77,2024-11-17T04:40:04Z,3880000,False,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
398,PT06M34.00S,2024-11-17T04:40:16.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628381,94.03745072273325,50.0,1610612762,72,79,2024-11-17T04:40:19Z,3890000,False,0.0,4.0,1,right,J. Collins DUNK (14 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,0.35,Made,14.0,,,,,,,,,,,,,,
399,PT06M23.00S,2024-11-17T04:40:32.7Z,3,REGULAR,foul,personal,[],1642268,,,1610612758,72,79,2024-11-17T04:40:43Z,3900000,False,,,0,,I. Collier personal FOUL (2 PF),"[1642268, 1631099]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1830.0,2.0,0.0,Murray,1631099.0,,,,,
401,PT06M23.00S,2024-11-17T04:40:45.5Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,72,79,2024-11-17T04:41:06Z,3920000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M23.00S,2024-11-17T04:40:45.5Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,72,79,2024-11-17T04:41:06Z,3930000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M23.00S,2024-11-17T04:40:45.5Z,3,REGULAR,substitution,in,[],1629162,,,1610612758,72,79,2024-11-17T04:41:06Z,3940000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M23.00S,2024-11-17T04:40:45.5Z,3,REGULAR,substitution,in,[],1628989,,,1610612758,72,79,2024-11-17T04:41:06Z,3950000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M14.00S,2024-11-17T04:41:15.9Z,3,REGULAR,3pt,Jump Shot,[],1626168,32.276609724047304,62.745098039215684,1610612758,75,79,2024-11-17T04:41:21Z,3960000,False,-64.0,251.0,1,left,T. Lyles 25' 3PT  (11 PTS) (J. McLaughlin 3 AST),"[1626168, 1629162]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,,,,25.89,Made,11.0,,J. McLaughlin,1629162.0,3.0,,,,,,,,,,
407,PT05M51.00S,2024-11-17T04:41:40.3Z,3,REGULAR,2pt,Jump Shot,[],203903,90.62089356110381,81.86274509803921,1610612762,75,79,2024-11-17T04:41:45Z,3980000,False,159.0,36.0,1,right,MISS J. Clarkson 16' Jump Shot,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right,,,,16.33,Missed,,,,,,,,,,,,,,,
408,PT05M49.00S,2024-11-17T04:41:42.3Z,3,REGULAR,rebound,defensive,[],1631115,,,1610612758,75,79,2024-11-17T04:42:16Z,3990000,False,,,0,,O. Robinson REBOUND (Off:1 Def:1),[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,Mid-Range,16-24 Right,,,,,,,407.0,,,,,,,,,2.0,1.0,1.0,,
409,PT05M44.00S,2024-11-17T04:41:46.5Z,3,REGULAR,turnover,bad pass,[],1631165,,,1610612758,75,79,2024-11-17T04:41:57Z,4000000,False,,,0,,K. Ellis bad pass TURNOVER (2 TO),"[1631165, 1642271]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,2.0,Filipowski,1642271.0,,,,,,,,,,,,,,,,,
410,PT05M44.00S,2024-11-17T04:41:46.5Z,3,REGULAR,steal,,[],1642271,,,1610612762,75,79,2024-11-17T04:41:57Z,4010000,False,,,0,,K. Filipowski STEAL (3 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
411,PT05M44.00S,2024-11-17T04:41:53.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612762,75,79,2024-11-17T04:42:00Z,4020000,False,,,0,,K. Ellis personal FOUL (2 PF) (Filipowski 2 FT),"[1631165, 1642271]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1830.0,2.0,0.0,Filipowski,1642271.0,,,,,
413,PT05M44.00S,2024-11-17T04:42:28.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642271,,,1610612762,75,80,2024-11-17T04:42:59Z,4040000,False,,,0,,K. Filipowski Free Throw 1 of 2 (7 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
414,PT05M44.00S,2024-11-17T04:42:29.3Z,3,REGULAR,substitution,out,[],1631165,,,1610612762,75,80,2024-11-17T04:42:38Z,4050000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M44.00S,2024-11-17T04:42:29.3Z,3,REGULAR,substitution,in,[],1630222,,,1610612762,75,80,2024-11-17T04:42:38Z,4060000,False,,,0,,SUB in: M. Jones,[1630222],1610612758.0,SAC,,,,Jones,M. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M44.00S,2024-11-17T04:42:28.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642271,,,1610612762,75,80,2024-11-17T04:42:59Z,4070000,False,,,0,,MISS K. Filipowski Free Throw 2 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
417,PT05M42.00S,2024-11-17T04:42:30.3Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,75,80,2024-11-17T04:43:13Z,4080000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,416.0,,,,,,,,,3.0,3.0,0.0,,
418,PT05M27.00S,2024-11-17T04:43:13.8Z,3,REGULAR,3pt,Jump Shot,[],1630222,16.770696452036795,3.1862745098039214,1610612758,75,80,2024-11-17T04:43:57Z,4090000,False,234.0,105.0,1,left,MISS M. Jones 25' 3PT,[1630222],1610612758.0,SAC,,,,Jones,M. Jones,,,,,Above the Break 3,24+ Right Center,,,,25.66,Missed,,,,,,,,,,,,,,,
419,PT05M26.00S,2024-11-17T04:43:14.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,75,80,2024-11-17T04:43:57Z,4100000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,418.0,,,,,,,,,,,,,
421,PT05M07.00S,2024-11-17T04:43:54.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,81.15965834428384,49.50980392156863,1610612762,75,82,2024-11-17T04:43:59Z,4120000,False,-2.0,125.0,1,right,J. Clarkson 12' turnaround Jump Shot (11 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,12.46,Made,11.0,,,,,,,,,,,,,,
422,PT04M47.00S,2024-11-17T04:44:13.7Z,3,REGULAR,3pt,Jump Shot,[],1629162,24.129434954007884,86.27450980392157,1610612758,75,82,2024-11-17T04:44:32Z,4130000,False,-181.0,174.0,1,left,MISS J. McLaughlin 25' pullup 3PT,[1629162],1610612758.0,SAC,pullup,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,25.16,Missed,,,,,,,,,,,,,,,
423,PT04M46.00S,2024-11-17T04:44:14.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,75,82,2024-11-17T04:44:22Z,4140000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,422.0,,,,,,,,,,,,,
424,PT04M46.00S,2024-11-17T04:44:22.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612762,75,82,2024-11-17T04:44:38Z,4150000,False,,,0,,J. McLaughlin loose ball personal FOUL (2 PF) (Filipowski 2 FT),"[1629162, 1642271]",1610612758.0,SAC,loose ball,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1627534.0,2.0,0.0,Filipowski,1642271.0,,,,,
426,PT04M46.00S,2024-11-17T04:44:58.6Z,3,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,75,83,2024-11-17T04:44:58Z,4170000,False,,,0,,K. Filipowski Free Throw 1 of 2 (8 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
427,PT04M46.00S,2024-11-17T04:44:59.3Z,3,REGULAR,substitution,out,[],1626168,,,1610612762,75,83,2024-11-17T04:45:11Z,4180000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M46.00S,2024-11-17T04:44:59.3Z,3,REGULAR,substitution,in,[],203926,,,1610612762,75,83,2024-11-17T04:45:11Z,4190000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M46.00S,2024-11-17T04:45:35.6Z,3,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,75,84,2024-11-17T04:45:35Z,4200000,False,,,0,,K. Filipowski Free Throw 2 of 2 (9 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
430,PT04M30.00S,2024-11-17T04:45:52.8Z,3,REGULAR,3pt,Jump Shot,[],1628989,28.991458607095925,87.25490196078431,1610612758,78,84,2024-11-17T04:45:57Z,4210000,False,-186.0,220.0,1,left,K. Huerter 28' 3PT  (14 PTS) (M. Jones 2 AST),"[1628989, 1630222]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,28.83,Made,14.0,,M. Jones,1630222.0,2.0,,,,,,,,,,
432,PT04M07.00S,2024-11-17T04:46:15.2Z,3,REGULAR,3pt,Jump Shot,[],1641718,68.15045992115637,67.40196078431373,1610612762,78,87,2024-11-17T04:46:34Z,4230000,False,87.0,247.0,1,right,K. George 26' 3PT pullup (15 PTS) (I. Collier 1 AST),"[1641718, 1642268]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,26.18,Made,15.0,,I. Collier,1642268.0,1.0,,,,,,,,,,
434,PT03M51.00S,2024-11-17T04:46:31.2Z,3,REGULAR,3pt,Jump Shot,[],1628989,27.414586070959263,88.72549019607843,1610612758,78,87,2024-11-17T04:46:37Z,4250000,False,-194.0,205.0,1,left,MISS K. Huerter 28' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,28.21,Missed,,,,,,,,,,,,,,,
435,PT03M49.00S,2024-11-17T04:46:33.2Z,3,REGULAR,rebound,offensive,[],1631115,,,1610612758,78,87,2024-11-17T04:46:37Z,4260000,False,,,0,,O. Robinson REBOUND (Off:2 Def:1),[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,434.0,,,,,,,,,3.0,1.0,2.0,,
436,PT03M38.00S,2024-11-17T04:46:45.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,33.065045992115635,49.01960784313725,1610612758,78,87,2024-11-17T04:47:10Z,4270000,False,5.0,258.0,1,left,MISS K. Huerter 25' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,25.83,Missed,,,,,,,,,,,,,,,
