actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
441,PT01M33.00S,2025-04-10T03:50:54.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629008,,,1610612743,80,93,2025-04-10T03:50:54Z,4270000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (18 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
442,PT01M12.00S,2025-04-10T03:51:18.9Z,3,REGULAR,3pt,Jump Shot,[],203926,91.93495400788436,2.696078431372549,1610612758,80,93,2025-04-10T03:51:27Z,4280000,False,-237.0,23.0,1,right,MISS D. McDermott 3PT,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
443,PT01M12.00S,2025-04-10T03:51:18.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,80,93,2025-04-10T03:51:27Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,442.0,,,,,,,,,,,,,,,,,
444,PT01M12.00S,2025-04-10T03:51:25.5Z,3,REGULAR,foul,personal,[],201566,,,1610612758,80,93,2025-04-10T03:51:55Z,4300000,False,,,0,,R. Westbrook loose ball personal FOUL (2 PF),"[201566, 1626168]",1610612743.0,DEN,loose ball,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,,2.0,0.0,Lyles,1626168.0,,,,,,,
446,PT01M10.00S,2025-04-10T03:51:44.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612758,80,93,2025-04-10T03:51:56Z,4320000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (LaVine 2 FT),"[1629008, 203897]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,,2.0,0.0,LaVine,203897.0,,,,,,,
448,PT01M10.00S,2025-04-10T03:52:22.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203897,,,1610612758,81,93,2025-04-10T03:52:22Z,4340000,False,,,0,,Z. LaVine Free Throw 1 of 2 (17 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
449,PT01M10.00S,2025-04-10T03:52:22.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203897,,,1610612758,81,93,2025-04-10T03:52:45Z,4350000,False,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
450,PT01M07.00S,2025-04-10T03:52:25.5Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,81,93,2025-04-10T03:52:45Z,4360000,False,,,0,,P. Watson REBOUND (Off:0 Def:4),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,449.0,4.0,4.0,0.0,,,,,,,,,,,,,,
452,PT00M59.30S,2025-04-10T03:52:54.0Z,3,REGULAR,violation,kicked ball,[],1626168,,,1610612743,81,93,2025-04-10T03:53:04Z,4380000,False,,,0,,T. Lyles kicked ball VIOLATION,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,
453,PT00M47.20S,2025-04-10T03:53:12.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.222733245729303,51.225490196078425,1610612743,81,93,2025-04-10T03:53:23Z,4390000,False,-6.0,72.0,1,left,MISS N. Jokić 7' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
454,PT00M45.30S,2025-04-10T03:53:14.7Z,3,REGULAR,rebound,offensive,[],201566,,,1610612743,81,93,2025-04-10T03:53:14Z,4400000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,453.0,2.0,1.0,1.0,,,,,,,,,,,,,,
455,PT00M43.80S,2025-04-10T03:53:16.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201566,13.61695137976347,61.76470588235294,1610612743,81,93,2025-04-10T03:53:27Z,4410000,False,-59.0,75.0,1,left,MISS R. Westbrook 9' fadeaway Shot,[201566],1610612743.0,DEN,fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,9.57,Missed,,,,,,,,,,,,,,,,,,
456,PT00M41.80S,2025-04-10T03:53:18.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,81,93,2025-04-10T03:53:27Z,4420000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Left,,,455.0,2.0,2.0,0.0,,,,,,,,,,,,,,
457,PT00M38.00S,2025-04-10T03:53:23.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,92.72339027595268,46.07843137254902,1610612758,83,93,2025-04-10T03:53:31Z,4430000,False,-20.0,16.0,1,right,Z. LaVine running Layup (19 PTS),[203897],1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,19.0,,,,,,,,,,,,,
458,PT00M24.10S,2025-04-10T03:53:41.0Z,3,REGULAR,3pt,Jump Shot,[],201566,26.888961892247043,82.84313725490196,1610612743,83,93,2025-04-10T03:53:44Z,4440000,False,-164.0,200.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
459,PT00M21.70S,2025-04-10T03:53:43.4Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,83,93,2025-04-10T03:53:44Z,4450000,False,,,0,,T. Lyles REBOUND (Off:1 Def:6),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,458.0,7.0,6.0,1.0,,,,,,,,,,,,,,
460,PT00M03.70S,2025-04-10T03:54:01.4Z,3,REGULAR,3pt,Jump Shot,[],203897,64.47109067017082,35.049019607843135,1610612758,83,93,2025-04-10T03:54:31Z,4460000,False,-75.0,281.0,1,right,MISS Z. LaVine 29' pullup 3PT,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,29.13,Missed,,,,,,,,,,,,,,,,,,
461,PT00M01.40S,2025-04-10T03:54:03.7Z,3,REGULAR,rebound,defensive,[],1631124,,,1610612743,83,93,2025-04-10T03:54:05Z,4470000,False,,,0,,J. Strawther REBOUND (Off:1 Def:5),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,460.0,6.0,5.0,1.0,,,,,,,,,,,,,,
464,PT00M00.00S,2025-04-10T03:54:14.7Z,3,REGULAR,period,end,[],0,,,1610612743,83,93,2025-04-10T03:54:14Z,4500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2025-04-10T03:54:21.5Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612743,83,93,2025-04-10T03:57:27Z,4510000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2025-04-10T03:54:21.5Z,4,REGULAR,substitution,out,['startperiod'],202685,,,1610612743,83,93,2025-04-10T03:57:27Z,4520000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2025-04-10T03:54:21.5Z,4,REGULAR,substitution,out,['startperiod'],1626168,,,1610612743,83,93,2025-04-10T03:57:27Z,4530000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2025-04-10T03:54:21.5Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,83,93,2025-04-10T03:57:27Z,4540000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2025-04-10T03:54:21.5Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612743,83,93,2025-04-10T03:57:27Z,4550000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2025-04-10T03:54:21.5Z,4,REGULAR,substitution,in,['startperiod'],1631165,,,1610612743,83,93,2025-04-10T03:57:27Z,4560000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2025-04-10T03:54:21.5Z,4,REGULAR,substitution,in,['startperiod'],1627734,,,1610612743,83,93,2025-04-10T03:57:27Z,4570000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2025-04-10T03:54:21.5Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612743,83,93,2025-04-10T03:57:27Z,4580000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2025-04-10T03:58:06.7Z,4,REGULAR,period,start,[],0,,,1610612758,83,93,2025-04-10T03:58:06Z,4590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT11M52.00S,2025-04-10T03:58:15.0Z,4,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612758,83,93,2025-04-10T03:58:42Z,4600000,False,,,0,,P. Watson shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1631212, 201942]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201246.0,,3.0,0.0,DeRozan,201942.0,,,,,,,
476,PT11M52.00S,2025-04-10T03:58:43.5Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,83,93,2025-04-10T03:58:43Z,4620000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
477,PT11M52.00S,2025-04-10T03:58:43.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,83,93,2025-04-10T03:58:43Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,476.0,,,,,,,,,,,,,,,,,
478,PT11M52.00S,2025-04-10T03:59:00.0Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,84,93,2025-04-10T03:59:00Z,4640000,False,,,0,,D. DeRozan Free Throw 2 of 2 (12 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
479,PT11M33.00S,2025-04-10T03:59:20.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,13.61695137976347,55.392156862745104,1610612743,84,93,2025-04-10T04:00:19Z,4650000,False,-27.0,75.0,1,left,MISS M. Porter Jr. 8' pullup Shot - blocked,"[1629008, 1631165]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.02,Missed,,,,,,,,,,,,,,,,,Ellis,1631165.0
480,PT11M33.00S,2025-04-10T03:59:20.4Z,4,REGULAR,block,,[],1631165,,,1610612743,84,93,2025-04-10T03:59:28Z,4660000,False,,,0,,K. Ellis BLOCK (2 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
481,PT11M32.00S,2025-04-10T03:59:21.4Z,4,REGULAR,rebound,defensive,[],203926,,,1610612758,84,93,2025-04-10T04:00:19Z,4670000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,479.0,1.0,1.0,0.0,,,,,,,,,,,,,,
482,PT11M27.00S,2025-04-10T03:59:31.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,63.81406044678055,57.35294117647059,1610612758,84,93,2025-04-10T04:03:19Z,4680000,False,37.0,288.0,1,right,MISS K. Ellis 28' running 3PT,[1631165],1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,28.99,Missed,,,,,,,,,,,,,,,,,,
483,PT11M26.00S,2025-04-10T03:59:32.0Z,4,REGULAR,rebound,defensive,[],201566,,,1610612743,84,93,2025-04-10T04:01:33Z,4690000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,482.0,3.0,2.0,1.0,,,,,,,,,,,,,,
484,PT11M21.00S,2025-04-10T03:59:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,11.383048620236531,47.30392156862745,1610612743,84,95,2025-04-10T03:59:54Z,4700000,False,13.0,55.0,1,left,R. Westbrook running Layup (4 PTS),[201566],1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.61,Made,,,,,4.0,,,,,,,,,,,,,
485,PT11M21.00S,2025-04-10T03:59:46.0Z,4,REGULAR,foul,personal,['1freethrow'],1642269,,,1610612743,84,95,2025-04-10T04:00:00Z,4710000,False,,,0,,D. Carter shooting personal FOUL (3 PF) (Westbrook 1 FT),"[1642269, 201566]",1610612758.0,SAC,shooting,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,,3.0,0.0,Westbrook,201566.0,,,,,,,
487,PT11M21.00S,2025-04-10T04:00:04.0Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],201566,,,1610612743,84,96,2025-04-10T04:00:04Z,4730000,False,,,0,,R. Westbrook Free Throw 1 of 1 (5 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
488,PT11M11.00S,2025-04-10T04:00:15.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,80.50262812089356,59.55882352941176,1610612758,84,96,2025-04-10T04:00:21Z,4740000,False,48.0,131.0,1,right,MISS D. DeRozan 13' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,13.93,Missed,,,,,,,,,,,,,,,,,,
489,PT11M09.00S,2025-04-10T04:00:17.1Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,84,96,2025-04-10T04:00:21Z,4750000,False,,,0,,D. Jordan REBOUND (Off:2 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,488.0,3.0,1.0,2.0,,,,,,,,,,,,,,
490,PT11M01.00S,2025-04-10T04:00:28.2Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612743,84,96,2025-04-10T04:00:41Z,4760000,False,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Jordan 2 FT),"[1627734, 201599]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628159.0,,3.0,0.0,Jordan,201599.0,,,,,,,
492,PT11M01.00S,2025-04-10T04:01:06.6Z,4,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,84,97,2025-04-10T04:01:33Z,4780000,False,,,0,,D. Jordan Free Throw 1 of 2 (3 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
493,PT11M01.00S,2025-04-10T04:01:06.6Z,4,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,84,97,2025-04-10T04:01:33Z,4790000,False,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
494,PT10M58.00S,2025-04-10T04:01:09.6Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,84,97,2025-04-10T04:01:33Z,4800000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,493.0,8.0,7.0,1.0,,,,,,,,,,,,,,
495,PT10M50.00S,2025-04-10T04:01:43.8Z,4,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612758,84,97,2025-04-10T04:01:57Z,4810000,False,,,0,,P. Watson shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1631212, 201942]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Mid-Range,8-16 Center,,,,,,,,201246.0,,4.0,0.0,DeRozan,201942.0,,,,,,,
497,PT10M50.00S,2025-04-10T04:02:09.5Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,85,97,2025-04-10T04:02:09Z,4830000,False,,,0,,D. DeRozan Free Throw 1 of 2 (13 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
498,PT10M50.00S,2025-04-10T04:02:26.8Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,86,97,2025-04-10T04:02:26Z,4840000,False,,,0,,D. DeRozan Free Throw 2 of 2 (14 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
499,PT10M37.00S,2025-04-10T04:02:42.8Z,4,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,86,97,2025-04-10T04:03:11Z,4850000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (3 TO),[201566],1610612743.0,DEN,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,,,,,,,,201246.0,3.0,,,,,,,,,,,
500,PT10M25.00S,2025-04-10T04:02:59.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201942,79.45137976346912,53.18627450980392,1610612758,88,97,2025-04-10T04:03:16Z,4860000,False,16.0,141.0,1,right,D. DeRozan 14' pullup Jump Shot (16 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,14.16,Made,,,,,16.0,,,,,,,,,,,,,
503,PT10M01.00S,2025-04-10T04:03:43.3Z,4,REGULAR,3pt,Jump Shot,[],201566,27.151773981603156,16.176470588235293,1610612743,88,97,2025-04-10T04:06:41Z,4890000,False,169.0,203.0,1,left,MISS R. Westbrook 26' pullup 3PT,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
504,PT09M59.00S,2025-04-10T04:03:45.3Z,4,REGULAR,rebound,defensive,[],1631165,,,1610612758,88,97,2025-04-10T04:06:41Z,4900000,False,,,0,,K. Ellis REBOUND (Off:0 Def:5),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,503.0,5.0,5.0,0.0,,,,,,,,,,,,,,
505,PT09M50.00S,2025-04-10T04:03:53.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,88.12417871222075,54.90196078431373,1610612758,88,97,2025-04-10T04:07:25Z,4910000,False,25.0,59.0,1,right,MISS D. DeRozan 6' driving floating Shot - blocked,"[201942, 201599]",1610612758.0,SAC,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,Jordan,201599.0
506,PT09M50.00S,2025-04-10T04:03:53.6Z,4,REGULAR,block,,[],201599,,,1610612758,88,97,2025-04-10T04:03:56Z,4920000,False,,,0,,D. Jordan BLOCK (2 BLK),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT09M46.00S,2025-04-10T04:03:57.6Z,4,REGULAR,rebound,offensive,[],201942,,,1610612758,88,97,2025-04-10T04:04:00Z,4930000,False,,,0,,D. DeRozan REBOUND (Off:2 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,505.0,3.0,1.0,2.0,,,,,,,,,,,,,,
508,PT09M42.00S,2025-04-10T04:04:00.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,68.28186596583443,72.54901960784314,1610612758,88,97,2025-04-10T04:23:07Z,4940000,False,113.0,246.0,1,right,MISS K. Ellis 27' pullup 3PT,[1631165],1610612758.0,SAC,pullup,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,,
509,PT09M39.00S,2025-04-10T04:04:04.7Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,88,97,2025-04-10T04:04:04Z,4950000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,508.0,9.0,7.0,2.0,,,,,,,,,,,,,,
510,PT09M39.00S,2025-04-10T04:04:04.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,88,97,2025-04-10T04:04:04Z,4960000,False,0.0,0.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
511,PT09M37.00S,2025-04-10T04:04:06.4Z,4,REGULAR,rebound,defensive,[],1631124,,,1610612743,88,97,2025-04-10T04:04:06Z,4970000,False,,,0,,J. Strawther REBOUND (Off:1 Def:6),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Left,,,510.0,7.0,6.0,1.0,,,,,,,,,,,,,,
512,PT09M34.00S,2025-04-10T04:04:14.5Z,4,REGULAR,foul,personal,[],203926,,,1610612743,88,97,2025-04-10T04:04:26Z,4980000,False,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 1631124]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,,1.0,0.0,Strawther,1631124.0,,,,,,,
514,PT09M34.00S,2025-04-10T04:04:26.3Z,4,REGULAR,substitution,out,[],1631165,,,1610612743,88,97,2025-04-10T04:04:43Z,5000000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M34.00S,2025-04-10T04:04:26.3Z,4,REGULAR,substitution,out,[],1631124,,,1610612743,88,97,2025-04-10T04:04:43Z,5010000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M34.00S,2025-04-10T04:04:26.3Z,4,REGULAR,substitution,out,[],1631212,,,1610612743,88,97,2025-04-10T04:04:43Z,5020000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M34.00S,2025-04-10T04:04:26.3Z,4,REGULAR,substitution,in,[],203897,,,1610612743,88,97,2025-04-10T04:04:43Z,5030000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M34.00S,2025-04-10T04:04:26.3Z,4,REGULAR,substitution,in,[],203932,,,1610612743,88,97,2025-04-10T04:04:43Z,5040000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M34.00S,2025-04-10T04:04:26.3Z,4,REGULAR,substitution,in,[],1631128,,,1610612743,88,97,2025-04-10T04:04:43Z,5050000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M26.00S,2025-04-10T04:04:55.8Z,4,REGULAR,2pt,Jump Shot,[],201566,9.411957950065702,71.32352941176471,1610612743,88,97,2025-04-10T04:08:21Z,5060000,False,-107.0,36.0,1,left,MISS R. Westbrook 11' fadeaway Shot - blocked,"[201566, 1642269]",1610612743.0,DEN,fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,11.25,Missed,,,,,,,,,,,,,,,,,Carter,1642269.0
521,PT09M26.00S,2025-04-10T04:04:55.8Z,4,REGULAR,block,,[],1642269,,,1610612743,88,97,2025-04-10T04:04:58Z,5070000,False,,,0,,D. Carter BLOCK (1 BLK),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
522,PT09M22.00S,2025-04-10T04:04:59.8Z,4,REGULAR,rebound,offensive,[],201566,,,1610612743,88,97,2025-04-10T04:05:00Z,5080000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,520.0,4.0,2.0,2.0,,,,,,,,,,,,,,
523,PT09M20.00S,2025-04-10T04:05:01.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,11.908672798948752,39.705882352941174,1610612743,88,97,2025-04-10T04:05:07Z,5090000,False,51.0,59.0,1,left,MISS R. Westbrook 7' driving Layup,[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,,
524,PT09M17.00S,2025-04-10T04:05:04.6Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,88,97,2025-04-10T04:05:07Z,5100000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,523.0,10.0,8.0,2.0,,,,,,,,,,,,,,
