actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
359,PT10M02.00S,2024-10-25T03:29:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.178055190538765,47.794117647058826,1610612758,68,64,2024-10-25T03:29:56Z,3470000,False,11.0,15.0,1,left,D. Sabonis driving Layup (14 PTS) (K. Murray 2 AST),"[1627734, 1631099]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,,,,1.86,K. Murray,1631099.0,2.0,,,,,
361,PT09M51.00S,2024-10-25T03:30:00.3Z,3,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,68,64,2024-10-25T03:31:15Z,3490000,False,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (1 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,203593.0,,,,,,,,1.0,,,,,,,,,,,
362,PT09M42.00S,2024-10-25T03:30:11.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631099,15.982260183968464,82.59803921568627,1610612758,70,64,2024-10-25T03:31:45Z,3500000,False,-163.0,98.0,1,left,K. Murray 19' pullup Jump Shot (11 PTS) (D. Fox 6 AST),"[1631099, 1628368]",1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,,,,,,Made,,11.0,,,,19.0,D. Fox,1628368.0,6.0,,,,,
364,PT09M38.00S,2024-10-25T03:30:20.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,70,64,2024-10-25T03:30:20Z,3520000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M16.00S,2024-10-25T03:33:28.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,81.553876478318,56.86274509803921,1610612750,70,64,2024-10-25T03:33:36Z,3530000,False,34.0,121.0,1,right,MISS J. Randle 12' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,12.57,,,,,,,,
366,PT09M12.00S,2024-10-25T03:33:31.0Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,70,64,2024-10-25T03:33:31Z,3540000,False,,,0,,K. Huerter REBOUND (Off:0 Def:4),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,365.0,,,,,,,,,4.0,4.0,0.0,,
367,PT09M08.00S,2024-10-25T03:33:38.6Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612758,70,64,2024-10-25T03:33:47Z,3550000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (DeRozan 2 FT),"[201144, 201942]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,204059.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
369,PT09M08.00S,2024-10-25T03:34:01.2Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,71,64,2024-10-25T03:34:01Z,3570000,False,,,0,,D. DeRozan Free Throw 1 of 2 (15 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
370,PT09M08.00S,2024-10-25T03:34:14.8Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,72,64,2024-10-25T03:34:14Z,3580000,False,,,0,,D. DeRozan Free Throw 2 of 2 (16 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
371,PT08M54.00S,2024-10-25T03:34:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,88.64980289093299,62.99019607843137,1610612750,72,66,2024-10-25T03:34:47Z,3590000,False,65.0,54.0,1,right,A. Edwards 8' driving Layup (11 PTS) (M. Conley 3 AST),"[1630162, 201144]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,11.0,,,,8.46,M. Conley,201144.0,3.0,,,,,
373,PT08M54.00S,2024-10-25T03:34:36.2Z,3,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612750,72,66,2024-10-25T03:34:42Z,3610000,False,,,0,,K. Murray shooting personal FOUL (3 PF) (Edwards 1 FT),"[1631099, 1630162]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Right,204059.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
375,PT08M54.00S,2024-10-25T03:34:52.2Z,3,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,72,67,2024-10-25T03:34:52Z,3630000,False,,,0,,A. Edwards Free Throw 1 of 1 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
376,PT08M42.00S,2024-10-25T03:35:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,11.908672798948752,46.81372549019608,1610612758,74,67,2024-10-25T03:35:41Z,3640000,False,16.0,59.0,1,left,K. Huerter 6' driving Layup (2 PTS) (D. Fox 7 AST),"[1628989, 1628368]",1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,2.0,,,,6.15,D. Fox,1628368.0,7.0,,,,,
379,PT08M26.00S,2024-10-25T03:35:43.7Z,3,REGULAR,foul,personal,[],1628368,,,1610612750,74,67,2024-10-25T03:35:50Z,3670000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 201144]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,1627529.0,2.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
381,PT08M20.00S,2024-10-25T03:36:05.9Z,3,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,74,67,2024-10-25T03:36:14Z,3690000,False,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,203593.0,,,,,,,,2.0,,,,,,,,,,,
382,PT08M13.00S,2024-10-25T03:36:15.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,9.411957950065702,3.1862745098039214,1610612758,74,67,2024-10-25T03:36:23Z,3700000,False,234.0,36.0,1,left,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.69,,,,,,,,
383,PT08M09.00S,2024-10-25T03:36:19.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,74,67,2024-10-25T03:36:23Z,3710000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,,,,382.0,,,,,,,,,3.0,3.0,0.0,,
384,PT07M59.00S,2024-10-25T03:36:30.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203497,89.17542706964521,55.88235294117647,1610612750,74,67,2024-10-25T03:36:48Z,3720000,False,29.0,49.0,1,right,MISS R. Gobert Hook,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.74,,,,,,,,
385,PT07M59.00S,2024-10-25T03:36:30.4Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,74,67,2024-10-25T03:36:48Z,3730000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,384.0,,,,,,,,,4.0,3.0,1.0,,
386,PT07M59.00S,2024-10-25T03:36:35.8Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612750,74,67,2024-10-25T03:36:48Z,3740000,False,,,0,,K. Huerter shooting personal FOUL (2 PF) (Edwards 2 FT),"[1628989, 1630162]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,204059.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
388,PT07M59.00S,2024-10-25T03:36:55.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630162,,,1610612750,74,68,2024-10-25T03:36:55Z,3760000,False,,,0,,A. Edwards Free Throw 1 of 2 (13 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
389,PT07M59.00S,2024-10-25T03:36:56.4Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,74,68,2024-10-25T03:37:02Z,3770000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M59.00S,2024-10-25T03:36:56.4Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,74,68,2024-10-25T03:37:02Z,3780000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M59.00S,2024-10-25T03:37:10.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630162,,,1610612750,74,69,2024-10-25T03:37:10Z,3790000,False,,,0,,A. Edwards Free Throw 2 of 2 (14 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
392,PT07M46.00S,2024-10-25T03:37:23.4Z,3,REGULAR,3pt,Jump Shot,[],1631099,8.229303547963205,96.07843137254902,1610612758,77,69,2024-10-25T03:37:29Z,3800000,False,-230.0,25.0,1,left,K. Murray 3PT  (14 PTS) (D. Fox 8 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,Made,,14.0,,,,23.17,D. Fox,1628368.0,8.0,,,,,
394,PT07M37.00S,2024-10-25T03:37:33.2Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612750,77,69,2024-10-25T03:37:39Z,3820000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1627734]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Sabonis,1627734.0,,,,,,,,,
395,PT07M37.00S,2024-10-25T03:37:33.2Z,3,REGULAR,steal,,[],1627734,,,1610612758,77,69,2024-10-25T03:37:35Z,3830000,False,,,0,,D. Sabonis STEAL (2 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
396,PT07M32.00S,2024-10-25T03:37:38.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631099,32.933639947437584,47.549019607843135,1610612758,77,69,2024-10-25T03:38:06Z,3840000,False,12.0,257.0,1,left,MISS K. Murray 25' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.74,,,,,,,,
397,PT07M28.00S,2024-10-25T03:37:42.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,77,69,2024-10-25T03:37:47Z,3850000,False,,,0,,R. Gobert REBOUND (Off:0 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,396.0,,,,,,,,,8.0,8.0,0.0,,
398,PT07M13.00S,2024-10-25T03:37:57.1Z,3,REGULAR,3pt,Jump Shot,[],201144,93.77463863337714,3.9215686274509802,1610612750,77,69,2024-10-25T03:38:05Z,3860000,False,-230.0,6.0,1,right,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.05,,,,,,,,
399,PT07M09.00S,2024-10-25T03:38:00.4Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,77,69,2024-10-25T03:38:00Z,3870000,False,,,0,,K. Murray REBOUND (Off:0 Def:6),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,398.0,,,,,,,,,6.0,6.0,0.0,,
400,PT06M48.00S,2024-10-25T03:38:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.835085413929041,49.01960784313725,1610612758,79,69,2024-10-25T03:38:33Z,3880000,False,5.0,21.0,1,left,D. Sabonis Layup (16 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,,,,2.17,,,,,,,,
401,PT06M29.00S,2024-10-25T03:38:40.5Z,3,REGULAR,3pt,Jump Shot,[],1629638,91.93495400788436,96.56862745098039,1610612750,79,69,2024-10-25T03:38:53Z,3890000,False,233.0,23.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.4,,,,,,,,
402,PT06M26.00S,2024-10-25T03:38:43.5Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,79,69,2024-10-25T03:38:53Z,3900000,False,,,0,,K. Murray REBOUND (Off:0 Def:7),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,401.0,,,,,,,,,7.0,7.0,0.0,,
403,PT06M22.00S,2024-10-25T03:38:49.8Z,3,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612758,79,69,2024-10-25T03:38:56Z,3910000,False,,,0,,A. Edwards shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1630162, 201942]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,204059.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
405,PT06M22.00S,2024-10-25T03:39:20.5Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,80,69,2024-10-25T03:39:20Z,3930000,False,,,0,,D. DeRozan Free Throw 1 of 2 (17 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
406,PT06M22.00S,2024-10-25T03:39:36.5Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,81,69,2024-10-25T03:39:36Z,3940000,False,,,0,,D. DeRozan Free Throw 2 of 2 (18 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
407,PT06M11.00S,2024-10-25T03:39:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,88.25558475689881,44.6078431372549,1610612750,81,71,2024-10-25T03:39:55Z,3950000,False,-27.0,58.0,1,right,A. Edwards 6' driving Layup (16 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,16.0,,,,6.39,,,,,,,,
408,PT06M06.00S,2024-10-25T03:39:55.0Z,3,REGULAR,3pt,Jump Shot,[],1628368,30.17411300919842,67.15686274509804,1610612758,81,71,2024-10-25T03:40:05Z,3960000,False,-86.0,231.0,1,left,MISS D. Fox 24' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.65,,,,,,,,
409,PT06M03.00S,2024-10-25T03:39:58.0Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,81,71,2024-10-25T03:40:05Z,3970000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,408.0,,,,,,,,,4.0,4.0,0.0,,
410,PT05M54.00S,2024-10-25T03:40:07.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,77.34888304862024,8.57843137254902,1610612750,81,71,2024-10-25T03:40:15Z,3980000,False,-207.0,160.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.2,,,,,,,,
411,PT05M53.00S,2024-10-25T03:40:08.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,81,71,2024-10-25T03:40:15Z,3990000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,410.0,,,,,,,,,,,,,
413,PT05M53.00S,2024-10-25T03:40:14.2Z,3,REGULAR,substitution,out,[],201144,,,1610612758,81,71,2024-10-25T03:40:27Z,4010000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M53.00S,2024-10-25T03:40:14.2Z,3,REGULAR,substitution,out,[],203497,,,1610612758,81,71,2024-10-25T03:40:27Z,4020000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M53.00S,2024-10-25T03:40:14.2Z,3,REGULAR,substitution,in,[],1629675,,,1610612758,81,71,2024-10-25T03:40:27Z,4030000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M53.00S,2024-10-25T03:40:14.2Z,3,REGULAR,substitution,in,[],1628978,,,1610612758,81,71,2024-10-25T03:40:27Z,4040000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M35.00S,2024-10-25T03:40:45.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,7.5722733245729295,61.51960784313726,1610612758,81,71,2024-10-25T03:40:53Z,4050000,False,-58.0,19.0,1,left,MISS K. Murray 6' cutting Layup,[1631099],1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.06,,,,,,,,
418,PT05M33.00S,2024-10-25T03:40:46.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,81,71,2024-10-25T03:40:46Z,4060000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,417.0,,,,,,,,,3.0,3.0,0.0,,
419,PT05M26.00S,2024-10-25T03:40:54.5Z,3,REGULAR,3pt,Jump Shot,[],1629638,92.72339027595268,95.58823529411765,1610612750,81,74,2024-10-25T03:42:09Z,4070000,False,228.0,16.0,1,right,N. Alexander-Walker 3PT  (6 PTS) (A. Edwards 3 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,Made,,6.0,,,,22.85,A. Edwards,1630162.0,3.0,,,,,
421,PT05M26.00S,2024-10-25T03:41:04.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,81,74,2024-10-25T03:41:04Z,4090000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M26.00S,2024-10-25T03:43:14.4Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,81,74,2024-10-25T03:43:57Z,4100000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M26.00S,2024-10-25T03:43:14.4Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,81,74,2024-10-25T03:43:57Z,4110000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M26.00S,2024-10-25T03:43:14.4Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,81,74,2024-10-25T03:43:57Z,4120000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M26.00S,2024-10-25T03:43:14.4Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,81,74,2024-10-25T03:43:57Z,4130000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M08.00S,2024-10-25T03:44:20.3Z,3,REGULAR,turnover,traveling,[],201942,,,1610612758,81,74,2024-10-25T03:46:50Z,4160000,False,,,0,,D. DeRozan traveling TURNOVER (2 TO),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,203593.0,,,,,,,,2.0,,,,,,,,,,,
429,PT04M57.00S,2024-10-25T03:44:39.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,88.91261498028909,37.00980392156863,1610612750,81,76,2024-10-25T03:46:58Z,4170000,False,-65.0,52.0,1,right,J. Randle 8' driving Layup (27 PTS),[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,,27.0,,,,8.31,,,,,,,,
430,PT04M47.00S,2024-10-25T03:44:49.2Z,3,REGULAR,3pt,Jump Shot,[],1631099,5.469776609724048,95.83333333333334,1610612758,84,76,2024-10-25T03:44:59Z,4180000,False,-229.0,-1.0,1,left,K. Murray 3PT  (17 PTS) (D. DeRozan 2 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,Made,,17.0,,,,22.92,D. DeRozan,201942.0,2.0,,,,,
432,PT04M37.00S,2024-10-25T03:44:59.8Z,3,REGULAR,3pt,Jump Shot,[],1630162,82.7365308804205,94.6078431372549,1610612750,84,76,2024-10-25T03:47:34Z,4200000,False,223.0,110.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.86,,,,,,,,
433,PT04M34.00S,2024-10-25T03:45:02.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,84,76,2024-10-25T03:45:05Z,4210000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,432.0,,,,,,,,,6.0,5.0,1.0,,
434,PT04M28.00S,2024-10-25T03:45:11.7Z,3,REGULAR,foul,personal,[],1628978,,,1610612758,84,76,2024-10-25T03:45:30Z,4220000,False,,,0,,D. DiVincenzo away-from-play personal FOUL (2 PF),"[1628978, 1627734]",1610612750.0,MIN,away-from-play,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,203593.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
436,PT04M16.00S,2024-10-25T03:45:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.521024967148489,63.23529411764706,1610612758,86,76,2024-10-25T03:45:53Z,4240000,False,-66.0,9.0,1,left,M. Monk 6' Layup (13 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,13.0,,,,6.68,,,,,,,,
440,PT04M07.00S,2024-10-25T03:46:14.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,86,76,2024-10-25T03:49:24Z,4280000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M58.00S,2024-10-25T03:49:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,85.23324572930355,55.14705882352941,1610612750,86,76,2024-10-25T03:50:09Z,4300000,False,26.0,86.0,1,right,MISS A. Edwards 9' driving Layup - blocked,"[1630162, 1627734]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.0,,,,,,,Sabonis,1627734.0
443,PT03M58.00S,2024-10-25T03:49:19.6Z,3,REGULAR,block,,[],1627734,,,1610612750,86,76,2024-10-25T03:49:22Z,4310000,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
444,PT03M53.00S,2024-10-25T03:49:24.6Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612750,86,76,2024-10-25T03:49:29Z,4320000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,442.0,,,,,,,,,1.0,0.0,1.0,,
445,PT03M50.00S,2024-10-25T03:49:27.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,91.67214191852825,95.09803921568627,1610612750,86,76,2024-10-25T03:52:36Z,4330000,False,225.0,26.0,1,right,MISS A. Edwards step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.7,,,,,,,,
446,PT03M47.00S,2024-10-25T03:49:29.8Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,86,76,2024-10-25T03:49:29Z,4340000,False,,,0,,K. Murray REBOUND (Off:0 Def:8),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,445.0,,,,,,,,,8.0,8.0,0.0,,
447,PT03M33.00S,2024-10-25T03:49:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.440867279894875,45.34313725490196,1610612758,86,76,2024-10-25T03:54:26Z,4350000,False,23.0,17.0,1,left,MISS D. Sabonis cutting Layup,[1627734],1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.91,,,,,,,,
448,PT03M31.00S,2024-10-25T03:49:46.0Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,86,76,2024-10-25T03:49:46Z,4360000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,447.0,,,,,,,,,4.0,4.0,0.0,,
