actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
434,PT04M54.00S,2025-02-22T04:39:12.5Z,3,REGULAR,3pt,Jump Shot,[],201939,91.85282522996059,96.79074754901961,1610612744,73,91,2025-02-22T04:40:15Z,4140000,False,234.0,24.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,23.52,Missed,,,,,,,,,,,,,,,,,,
435,PT04M52.00S,2025-02-22T04:39:14.5Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,73,91,2025-02-22T04:40:15Z,4150000,False,,,0,,K. Murray REBOUND (Off:2 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,434.0,5.0,3.0,2.0,,,,,,,,,,,,,,
436,PT04M45.00S,2025-02-22T04:39:20.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,7.7529566360052655,95.56525735294117,1610612758,73,91,2025-02-22T04:40:45Z,4160000,False,-228.0,20.0,1,left,MISS K. Ellis running 3PT,[1631165],1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,22.87,Missed,,,,,,,,,,,,,,,,,,
437,PT04M43.00S,2025-02-22T04:39:22.4Z,3,REGULAR,rebound,defensive,[],1630611,,,1610612744,73,91,2025-02-22T04:40:45Z,4170000,False,,,0,,G. Santos REBOUND (Off:1 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Left Corner 3,24+ Left,,,436.0,3.0,2.0,1.0,,,,,,,,,,,,,,
438,PT04M34.00S,2025-02-22T04:39:38.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,73,91,2025-02-22T04:39:38Z,4180000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M34.00S,2025-02-22T04:40:14.7Z,3,REGULAR,substitution,out,[],203110,,,1610612744,73,91,2025-02-22T04:41:11Z,4190000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M34.00S,2025-02-22T04:40:14.7Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,73,91,2025-02-22T04:41:11Z,4200000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M22.00S,2025-02-22T04:41:27.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,96.1892247043364,3.653492647058826,1610612744,73,91,2025-02-22T04:41:53Z,4210000,False,-232.0,-17.0,1,right,MISS B. Hield 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
442,PT04M19.00S,2025-02-22T04:41:30.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,73,91,2025-02-22T04:41:53Z,4220000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,441.0,12.0,9.0,3.0,,,,,,,,,,,,,,
443,PT04M14.00S,2025-02-22T04:41:35.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628365,12.746386333771355,58.39460784313725,1610612758,75,91,2025-02-22T04:42:05Z,4230000,False,-42.0,67.0,1,left,M. Fultz 7' running Layup (2 PTS) (D. DeRozan 4 AST),"[1628365, 201942]",1610612758.0,SAC,running,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,,,,,,,,,2.0,D. DeRozan,201942.0,4.0,,,,,,
445,PT03M55.00S,2025-02-22T04:41:54.7Z,3,REGULAR,turnover,lost ball,[],1626172,,,1610612744,75,91,2025-02-22T04:42:25Z,4250000,False,,,0,,K. Looney lost ball TURNOVER (1 TO),"[1626172, 1627734]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Sabonis,1627734.0,,,,,,,,,,,
446,PT03M55.00S,2025-02-22T04:41:54.7Z,3,REGULAR,steal,,[],1627734,,,1610612758,75,91,2025-02-22T04:41:56Z,4260000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
447,PT03M51.00S,2025-02-22T04:41:59.4Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,75,91,2025-02-22T04:42:41Z,4270000,False,,,0,,D. Sabonis lost ball TURNOVER (3 TO),"[1627734, 1630611]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,3.0,Santos,1630611.0,,,,,,,,,,,
448,PT03M51.00S,2025-02-22T04:41:59.4Z,3,REGULAR,steal,,[],1630611,,,1610612744,75,91,2025-02-22T04:42:01Z,4280000,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
449,PT03M39.00S,2025-02-22T04:42:10.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,72.46016754270697,11.496629901960787,1610612744,75,91,2025-02-22T04:43:06Z,4290000,False,-193.0,206.0,1,right,MISS S. Curry 28' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,28.22,Missed,,,,,,,,,,,,,,,,,,
450,PT03M36.00S,2025-02-22T04:42:13.9Z,3,REGULAR,rebound,defensive,[],201942,,,1610612758,75,91,2025-02-22T04:42:57Z,4300000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,449.0,2.0,2.0,0.0,,,,,,,,,,,,,,
451,PT03M28.00S,2025-02-22T04:42:23.5Z,3,REGULAR,foul,personal,['2freethrow'],1630611,,,1610612758,75,91,2025-02-22T04:42:35Z,4310000,False,,,0,,G. Santos shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1630611, 201942]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1627529.0,,,,,3.0,0.0,DeRozan,201942.0,,
453,PT03M28.00S,2025-02-22T04:42:48.5Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,76,91,2025-02-22T04:42:48Z,4330000,False,,,0,,D. DeRozan Free Throw 1 of 2 (27 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,27.0,,,,,,,,,
454,PT03M28.00S,2025-02-22T04:42:50.8Z,3,REGULAR,substitution,out,[],1627780,,,1610612758,76,91,2025-02-22T04:43:08Z,4340000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M28.00S,2025-02-22T04:42:50.8Z,3,REGULAR,substitution,out,[],201939,,,1610612758,76,91,2025-02-22T04:43:08Z,4350000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M28.00S,2025-02-22T04:42:50.8Z,3,REGULAR,substitution,in,[],202710,,,1610612758,76,91,2025-02-22T04:43:08Z,4360000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M28.00S,2025-02-22T04:42:50.8Z,3,REGULAR,substitution,in,[],1641764,,,1610612758,76,91,2025-02-22T04:43:08Z,4370000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M28.00S,2025-02-22T04:43:19.1Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,77,91,2025-02-22T04:43:19Z,4380000,False,,,0,,D. DeRozan Free Throw 2 of 2 (28 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,28.0,,,,,,,,,
459,PT03M08.00S,2025-02-22T04:43:42.5Z,3,REGULAR,2pt,Jump Shot,[],1641764,97.3718791064389,81.10447303921569,1610612744,77,93,2025-02-22T04:44:05Z,4390000,False,156.0,-28.0,1,right,B. Podziemski 15' step back Jump Shot (21 PTS),[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Right,15.8,Made,,,,,,,,,21.0,,,,,,,,,
460,PT02M57.00S,2025-02-22T04:43:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,9.72404730617609,37.47702205882353,1610612758,79,93,2025-02-22T04:44:16Z,4400000,False,63.0,39.0,1,left,M. Fultz 7' driving Layup (4 PTS),[1628365],1610612758.0,SAC,driving,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,7.37,Made,,,,,,,,,4.0,,,,,,,,,
461,PT02M42.00S,2025-02-22T04:44:11.6Z,3,REGULAR,3pt,Jump Shot,[],1630611,85.80814717477004,97.28094362745098,1610612744,79,93,2025-02-22T04:44:32Z,4410000,False,236.0,81.0,1,right,MISS G. Santos 24' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,24.99,Missed,,,,,,,,,,,,,,,,,,
462,PT02M39.00S,2025-02-22T04:44:14.6Z,3,REGULAR,rebound,defensive,[],201942,,,1610612758,79,93,2025-02-22T04:44:32Z,4420000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,461.0,3.0,3.0,0.0,,,,,,,,,,,,,,
463,PT02M31.00S,2025-02-22T04:44:21.3Z,3,REGULAR,foul,personal,[],1626172,,,1610612758,79,93,2025-02-22T04:45:35Z,4430000,False,,,0,,K. Looney personal FOUL (1 PF),"[1626172, 1627734]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,202037.0,,,,,1.0,0.0,Sabonis,1627734.0,,
465,PT02M31.00S,2025-02-22T04:44:31.4Z,3,REGULAR,substitution,out,[],201942,,,1610612758,79,93,2025-02-22T04:44:44Z,4450000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M31.00S,2025-02-22T04:44:31.4Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,79,93,2025-02-22T04:44:44Z,4460000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M31.00S,2025-02-22T04:44:31.4Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,79,93,2025-02-22T04:44:44Z,4470000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M31.00S,2025-02-22T04:44:31.4Z,3,REGULAR,substitution,in,[],203897,,,1610612758,79,93,2025-02-22T04:44:44Z,4480000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M31.00S,2025-02-22T04:44:31.4Z,3,REGULAR,substitution,in,[],202685,,,1610612758,79,93,2025-02-22T04:44:44Z,4490000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M31.00S,2025-02-22T04:44:31.4Z,3,REGULAR,substitution,in,[],1631222,,,1610612758,79,93,2025-02-22T04:44:44Z,4500000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M27.00S,2025-02-22T04:44:51.9Z,3,REGULAR,2pt,Jump Shot,[],1628365,22.207621550591327,58.03462009803921,1610612758,79,93,2025-02-22T04:45:55Z,4510000,False,-40.0,156.0,1,left,MISS M. Fultz 16' pullup Shot,[1628365],1610612758.0,SAC,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Center,16.14,Missed,,,,,,,,,,,,,,,,,,
472,PT02M25.00S,2025-02-22T04:44:53.9Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,79,93,2025-02-22T04:45:55Z,4520000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Center,,,471.0,2.0,2.0,0.0,,,,,,,,,,,,,,
473,PT02M14.00S,2025-02-22T04:45:03.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,91.72141918528253,47.10094975490197,1610612744,79,95,2025-02-22T04:46:09Z,4530000,False,-14.0,25.0,1,right,K. Looney cutting DUNK (2 PTS) (J. Butler III 4 AST),"[1626172, 202710]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,,,2.0,J. Butler III,202710.0,4.0,,,,,,
475,PT01M55.00S,2025-02-22T04:45:22.1Z,3,REGULAR,3pt,Jump Shot,[],1631222,26.281208935611033,85.76133578431373,1610612758,79,95,2025-02-22T04:46:28Z,4550000,False,-179.0,195.0,1,left,MISS J. LaRavia 26' 3PT,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
476,PT01M53.00S,2025-02-22T04:45:24.1Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,79,95,2025-02-22T04:46:28Z,4560000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,475.0,3.0,3.0,0.0,,,,,,,,,,,,,,
492,PT01M40.00S,2025-02-22T04:45:42.0Z,3,REGULAR,foul,technical,['1freethrow'],202685,,,1610612744,79,95,2025-02-22T04:49:08Z,4567500,False,,,0,,J. Valančiūnas defensive-3-second technical FOUL (2 Tech),[202685],1610612758.0,SAC,defensive-3-second,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,,,,0.0,2.0,,,,
483,PT01M40.00S,2025-02-22T04:46:01.9Z,3,REGULAR,freethrow,1 of 1,[],1627741,,,1610612744,79,96,2025-02-22T04:49:20Z,4575000,False,,,0,,B. Hield technical Free Throw 1 of 1 (14 PTS),[1627741],1610612744.0,GSW,technical,,,Hield,B. Hield,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
478,PT01M29.00S,2025-02-22T04:46:23.3Z,3,REGULAR,2pt,Jump Shot,[],1627741,93.24901445466492,83.08823529411765,1610612744,79,98,2025-02-22T04:49:38Z,4580000,False,165.0,11.0,1,right,B. Hield 16' Jump Shot (16 PTS) (B. Podziemski 3 AST),"[1627741, 1641764]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right,16.58,Made,,,,,,,,,16.0,B. Podziemski,1641764.0,3.0,,,,,,
480,PT01M14.00S,2025-02-22T04:46:43.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630611,,,1610612758,79,98,2025-02-22T04:49:50Z,4600000,False,,,0,,G. Santos personal FOUL (4 PF) (Ellis 2 FT),"[1630611, 1631165]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,202037.0,,,,,4.0,0.0,Ellis,1631165.0,,
482,PT01M14.00S,2025-02-22T04:47:15.5Z,3,REGULAR,freethrow,1 of 2,[],1631165,,,1610612758,80,98,2025-02-22T04:47:15Z,4620000,False,,,0,,K. Ellis Free Throw 1 of 2 (1 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
484,PT01M14.00S,2025-02-22T04:47:43.0Z,3,REGULAR,freethrow,2 of 2,[],1631165,,,1610612758,81,98,2025-02-22T04:47:43Z,4630000,False,,,0,,K. Ellis Free Throw 2 of 2 (2 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
487,PT00M55.60S,2025-02-22T04:48:20.8Z,3,REGULAR,2pt,Jump Shot,[],1641764,95.66360052562418,33.555453431372555,1610612744,81,98,2025-02-22T04:50:31Z,4660000,False,-82.0,-12.0,1,right,MISS B. Podziemski 8' floating Shot,[1641764],1610612744.0,GSW,floating,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,8.3,Missed,,,,,,,,,,,,,,,,,,
488,PT00M53.30S,2025-02-22T04:48:23.1Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,81,98,2025-02-22T04:50:31Z,4670000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,487.0,4.0,4.0,0.0,,,,,,,,,,,,,,
489,PT00M48.70S,2025-02-22T04:48:26.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628365,8.360709592641262,43.38235294117647,1610612758,83,98,2025-02-22T04:50:54Z,4680000,False,33.0,26.0,1,left,M. Fultz running DUNK (6 PTS) (Z. LaVine 2 AST),"[1628365, 203897]",1610612758.0,SAC,running,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,4.22,Made,,,,,,,,,6.0,Z. LaVine,203897.0,2.0,,,,,,
490,PT00M41.30S,2025-02-22T04:48:37.0Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612744,83,98,2025-02-22T04:51:27Z,4690000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Butler III 2 FT),"[202685, 202710]",1610612758.0,SAC,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,200832.0,,,,,1.0,2.0,Butler III,202710.0,,
493,PT00M41.30S,2025-02-22T04:49:13.4Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,83,99,2025-02-22T04:49:13Z,4710000,False,,,0,,J. Butler III Free Throw 1 of 2 (10 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
494,PT00M41.30S,2025-02-22T04:49:20.8Z,3,REGULAR,substitution,out,[],1627741,,,1610612744,83,99,2025-02-22T04:49:24Z,4720000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M41.30S,2025-02-22T04:49:20.8Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,83,99,2025-02-22T04:49:24Z,4730000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M41.30S,2025-02-22T04:49:33.7Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,83,100,2025-02-22T04:49:33Z,4740000,False,,,0,,J. Butler III Free Throw 2 of 2 (11 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
497,PT00M32.20S,2025-02-22T04:49:47.9Z,3,REGULAR,turnover,bad pass,[],1628365,,,1610612758,83,100,2025-02-22T04:51:51Z,4750000,False,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 1627780]",1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Payton II,1627780.0,,,,,,,,,,,
498,PT00M32.20S,2025-02-22T04:49:47.9Z,3,REGULAR,steal,,[],1627780,,,1610612744,83,100,2025-02-22T04:49:50Z,4760000,False,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
499,PT00M25.40S,2025-02-22T04:50:06.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,83,100,2025-02-22T04:50:06Z,4770000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,out,[],203897,,,1610612744,83,100,2025-02-22T04:51:36Z,4780000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,out,[],202685,,,1610612744,83,100,2025-02-22T04:51:36Z,4790000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,83,100,2025-02-22T04:51:36Z,4800000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,out,[],1630611,,,1610612744,83,100,2025-02-22T04:51:36Z,4810000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,83,100,2025-02-22T04:51:36Z,4820000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,in,[],1626168,,,1610612744,83,100,2025-02-22T04:51:36Z,4830000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,in,[],1631099,,,1610612744,83,100,2025-02-22T04:51:36Z,4840000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,in,[],1642366,,,1610612744,83,100,2025-02-22T04:51:36Z,4850000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,83,100,2025-02-22T04:51:36Z,4860000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M25.40S,2025-02-22T04:50:09.8Z,3,REGULAR,substitution,in,[],1627741,,,1610612744,83,100,2025-02-22T04:51:36Z,4870000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M13.30S,2025-02-22T04:51:46.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,71.61629434954008,18.60447303921569,1610612744,83,100,2025-02-22T04:52:26Z,4880000,False,-157.0,214.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
512,PT00M10.90S,2025-02-22T04:51:49.3Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,83,100,2025-02-22T04:52:22Z,4890000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,,
513,PT00M00.40S,2025-02-22T04:51:58.1Z,3,REGULAR,turnover,bad pass,[],1628365,,,1610612758,83,100,2025-02-22T04:53:16Z,4900000,False,,,0,,M. Fultz bad pass TURNOVER (2 TO),"[1628365, 1642366]",1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Post,1642366.0,,,,,,,,,,,
514,PT00M00.40S,2025-02-22T04:51:58.1Z,3,REGULAR,steal,,[],1642366,,,1610612744,83,100,2025-02-22T04:52:00Z,4910000,False,,,0,,Q. Post STEAL (1 STL),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT00M00.00S,2025-02-22T04:52:07.0Z,3,REGULAR,period,end,[],0,,,1610612744,83,100,2025-02-22T04:52:07Z,4920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-02-22T04:53:56.7Z,4,REGULAR,substitution,out,['startperiod'],1628365,,,1610612744,83,100,2025-02-22T04:54:37Z,4930000,False,,,0,,SUB out: M. Fultz,[1628365],1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2025-02-22T04:53:56.7Z,4,REGULAR,substitution,out,['startperiod'],1630541,,,1610612744,83,100,2025-02-22T04:54:37Z,4950000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2025-02-22T04:53:56.7Z,4,REGULAR,substitution,in,['startperiod'],203897,,,1610612744,83,100,2025-02-22T04:54:37Z,4970000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-02-22T04:53:56.7Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,83,100,2025-02-22T04:54:37Z,4980000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
